S2001_C01_001E,S2001_C01_001M,S2001_C01_002E,S2001_C01_002M,S2001_C01_003E,S2001_C01_003M,S2001_C01_004E,S2001_C01_004M,S2001_C01_005E,S2001_C01_005M,S2001_C01_006E,S2001_C01_006M,S2001_C01_007E,S2001_C01_007M,S2001_C01_008E,S2001_C01_008M,S2001_C01_009E,S2001_C01_009M,S2001_C01_010E,S2001_C01_010M,S2001_C01_011E,S2001_C01_011M,S2001_C01_012E,S2001_C01_012M,S2001_C01_013E,S2001_C01_013M,S2001_C01_014E,S2001_C01_014M,S2001_C01_015E,S2001_C01_015M,S2001_C01_016E,S2001_C01_016M,S2001_C01_017E,S2001_C01_017M,S2001_C01_018E,S2001_C01_018M,S2001_C01_019E,S2001_C01_019M,S2001_C01_020E,S2001_C01_020M,S2001_C01_021E,S2001_C01_021M,S2001_C02_001E,S2001_C02_001M,S2001_C02_002E,S2001_C02_002M,S2001_C02_003E,S2001_C02_003M,S2001_C02_004E,S2001_C02_004M,S2001_C02_005E,S2001_C02_005M,S2001_C02_006E,S2001_C02_006M,S2001_C02_007E,S2001_C02_007M,S2001_C02_008E,S2001_C02_008M,S2001_C02_009E,S2001_C02_009M,S2001_C02_010E,S2001_C02_010M,S2001_C02_011E,S2001_C02_011M,S2001_C02_012E,S2001_C02_012M,S2001_C02_013E,S2001_C02_013M,S2001_C02_014E,S2001_C02_014M,S2001_C02_015E,S2001_C02_015M,S2001_C02_016E,S2001_C02_016M,S2001_C02_017E,S2001_C02_017M,S2001_C02_018E,S2001_C02_018M,S2001_C02_019E,S2001_C02_019M,S2001_C02_020E,S2001_C02_020M,S2001_C02_021E,S2001_C02_021M,S2001_C03_001E,S2001_C03_001M,S2001_C03_002E,S2001_C03_002M,S2001_C03_003E,S2001_C03_003M,S2001_C03_004E,S2001_C03_004M,S2001_C03_005E,S2001_C03_005M,S2001_C03_006E,S2001_C03_006M,S2001_C03_007E,S2001_C03_007M,S2001_C03_008E,S2001_C03_008M,S2001_C03_009E,S2001_C03_009M,S2001_C03_010E,S2001_C03_010M,S2001_C03_011E,S2001_C03_011M,S2001_C03_012E,S2001_C03_012M,S2001_C03_013E,S2001_C03_013M,S2001_C03_014E,S2001_C03_014M,S2001_C03_015E,S2001_C03_015M,S2001_C03_016E,S2001_C03_016M,S2001_C03_017E,S2001_C03_017M,S2001_C03_018E,S2001_C03_018M,S2001_C03_019E,S2001_C03_019M,S2001_C03_020E,S2001_C03_020M,S2001_C03_021E,S2001_C03_021M,S2001_C01_001M,S2001_C01_001EA,S2001_C01_001MA,S2001_C01_002M,S2001_C01_002EA,S2001_C01_002MA,S2001_C01_003M,S2001_C01_003EA,S2001_C01_003MA,S2001_C01_004M,S2001_C01_004EA,S2001_C01_004MA,S2001_C01_005M,S2001_C01_005EA,S2001_C01_005MA,S2001_C01_006M,S2001_C01_006EA,S2001_C01_006MA,S2001_C01_007M,S2001_C01_007EA,S2001_C01_007MA,S2001_C01_008M,S2001_C01_008EA,S2001_C01_008MA,S2001_C01_009M,S2001_C01_009EA,S2001_C01_009MA,S2001_C01_010M,S2001_C01_010EA,S2001_C01_010MA,S2001_C01_011M,S2001_C01_011EA,S2001_C01_011MA,S2001_C01_012M,S2001_C01_012EA,S2001_C01_012MA,S2001_C01_013M,S2001_C01_013EA,S2001_C01_013MA,S2001_C01_014M,S2001_C01_014EA,S2001_C01_014MA,S2001_C01_015M,S2001_C01_015EA,S2001_C01_015MA,S2001_C01_016M,S2001_C01_016EA,S2001_C01_016MA,S2001_C01_017M,S2001_C01_017EA,S2001_C01_017MA,S2001_C01_018M,S2001_C01_018EA,S2001_C01_018MA,S2001_C01_019M,S2001_C01_019EA,S2001_C01_019MA,S2001_C01_020M,S2001_C01_020EA,S2001_C01_020MA,S2001_C01_021M,S2001_C01_021EA,S2001_C01_021MA,S2001_C02_001M,S2001_C02_001EA,S2001_C02_001MA,S2001_C02_002M,S2001_C02_002EA,S2001_C02_002MA,S2001_C02_003M,S2001_C02_003EA,S2001_C02_003MA,S2001_C02_004M,S2001_C02_004EA,S2001_C02_004MA,S2001_C02_005M,S2001_C02_005EA,S2001_C02_005MA,S2001_C02_006M,S2001_C02_006EA,S2001_C02_006MA,S2001_C02_007M,S2001_C02_007EA,S2001_C02_007MA,S2001_C02_008M,S2001_C02_008EA,S2001_C02_008MA,S2001_C02_009M,S2001_C02_009EA,S2001_C02_009MA,S2001_C02_010M,S2001_C02_010EA,S2001_C02_010MA,S2001_C02_011M,S2001_C02_011EA,S2001_C02_011MA,S2001_C02_012M,S2001_C02_012EA,S2001_C02_012MA,S2001_C02_013M,S2001_C02_013EA,S2001_C02_013MA,S2001_C02_014M,S2001_C02_014EA,S2001_C02_014MA,S2001_C02_015M,S2001_C02_015EA,S2001_C02_015MA,S2001_C02_016M,S2001_C02_016EA,S2001_C02_016MA,S2001_C02_017M,S2001_C02_017EA,S2001_C02_017MA,S2001_C02_018M,S2001_C02_018EA,S2001_C02_018MA,S2001_C02_019M,S2001_C02_019EA,S2001_C02_019MA,S2001_C02_020M,S2001_C02_020EA,S2001_C02_020MA,S2001_C02_021M,S2001_C02_021EA,S2001_C02_021MA,S2001_C03_001M,S2001_C03_001EA,S2001_C03_001MA,S2001_C03_002M,S2001_C03_002EA,S2001_C03_002MA,S2001_C03_003M,S2001_C03_003EA,S2001_C03_003MA,S2001_C03_004M,S2001_C03_004EA,S2001_C03_004MA,S2001_C03_005M,S2001_C03_005EA,S2001_C03_005MA,S2001_C03_006M,S2001_C03_006EA,S2001_C03_006MA,S2001_C03_007M,S2001_C03_007EA,S2001_C03_007MA,S2001_C03_008M,S2001_C03_008EA,S2001_C03_008MA,S2001_C03_009M,S2001_C03_009EA,S2001_C03_009MA,S2001_C03_010M,S2001_C03_010EA,S2001_C03_010MA,S2001_C03_011M,S2001_C03_011EA,S2001_C03_011MA,S2001_C03_012M,S2001_C03_012EA,S2001_C03_012MA,S2001_C03_013M,S2001_C03_013EA,S2001_C03_013MA,S2001_C03_014M,S2001_C03_014EA,S2001_C03_014MA,S2001_C03_015M,S2001_C03_015EA,S2001_C03_015MA,S2001_C03_016M,S2001_C03_016EA,S2001_C03_016MA,S2001_C03_017M,S2001_C03_017EA,S2001_C03_017MA,S2001_C03_018M,S2001_C03_018EA,S2001_C03_018MA,S2001_C03_019M,S2001_C03_019EA,S2001_C03_019MA,S2001_C03_020M,S2001_C03_020EA,S2001_C03_020MA,S2001_C03_021M,S2001_C03_021EA,S2001_C03_021MA,state
10429686,25981,36263,175,6710730,29978,1.5,0.1,3.0,0.1,11.3,0.2,13.4,0.2,18.3,0.2,15.6,0.2,7.1,0.2,11.6,0.2,18.1,0.3,-888888888,-888888888,72152,465,41610,170,21133,246,30742,227,37005,233,56868,609,73504,1366,24.2,-888888888.0,5376236,18759,41130,204,3745109,21855,1.5,0.1,2.6,0.2,10.5,0.3,12.6,0.3,16.8,0.3,15.4,0.3,7.0,0.3,11.7,0.3,21.9,0.4,53124,797,80871,769,47486,554,24733,705,36058,462,44272,1395,65877,721,90246,1316,-888888888,-888888888,5053450,18952,31539,189,2965621,21670,1.6,0.1,3.5,0.2,12.3,0.4,14.5,0.4,20.1,0.3,16.0,0.3,7.2,0.2,11.5,0.3,13.4,0.3,47358,397,61142,457,36745,270,16565,356,24019,598,31607,249,50554,393,65280,613,-888888888,-888888888,25981,null,null,175,null,null,29978,null,null,0.1,null,null,0.1,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.3,null,null,-888888888,(X),(X),465,null,null,170,null,null,246,null,null,227,null,null,233,null,null,609,null,null,1366,null,null,-888888888.0,null,(X),18759,null,null,204,null,null,21855,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.4,null,null,797,null,null,769,null,null,554,null,null,705,null,null,462,null,null,1395,null,null,721,null,null,1316,null,null,-888888888,(X),(X),18952,null,null,189,null,null,21670,null,null,0.1,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.2,null,null,0.3,null,null,0.3,null,null,397,null,null,457,null,null,270,null,null,356,null,null,598,null,null,249,null,null,393,null,null,613,null,null,-888888888,(X),(X),36
5200447,18592,30552,168,3352045,21047,1.9,0.1,3.8,0.2,14.9,0.4,18.7,0.4,21.7,0.4,14.7,0.3,5.5,0.3,7.7,0.2,11.1,0.3,-888888888,-888888888,56013,613,35160,243,20664,482,26922,283,31666,280,47143,603,60374,770,18.6,-888888888.0,2698463,13247,35022,562,1900122,13972,1.7,0.1,3.1,0.2,13.0,0.5,17.0,0.6,20.4,0.5,15.5,0.4,6.0,0.3,9.1,0.3,14.3,0.4,45180,513,62699,951,40443,286,24249,783,31155,284,39690,945,59337,2615,76763,1776,-888888888,-888888888,2501984,14353,26099,229,1451923,15207,2.2,0.2,4.7,0.3,17.3,0.6,20.9,0.6,23.3,0.6,13.8,0.5,5.0,0.3,6.0,0.3,6.8,0.3,36987,272,47263,611,30401,215,15428,531,21847,410,26945,339,40461,385,50992,594,-888888888,-888888888,18592,null,null,168,null,null,21047,null,null,0.1,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.2,null,null,0.3,null,null,-888888888,(X),(X),613,null,null,243,null,null,482,null,null,283,null,null,280,null,null,603,null,null,770,null,null,-888888888.0,null,(X),13247,null,null,562,null,null,13972,null,null,0.1,null,null,0.2,null,null,0.5,null,null,0.6,null,null,0.5,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.4,null,null,513,null,null,951,null,null,286,null,null,783,null,null,284,null,null,945,null,null,2615,null,null,1776,null,null,-888888888,(X),(X),14353,null,null,229,null,null,15207,null,null,0.2,null,null,0.3,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.5,null,null,0.3,null,null,0.3,null,null,0.3,null,null,272,null,null,611,null,null,215,null,null,531,null,null,410,null,null,339,null,null,385,null,null,594,null,null,-888888888,(X),(X),37
455564,3745,35039,1167,289362,5025,1.8,0.3,1.9,0.4,10.1,0.9,16.8,1.1,25.3,1.5,17.2,1.6,6.3,0.7,9.2,0.8,11.5,0.8,-888888888,-888888888,58649,1973,40683,454,29430,2644,32689,1676,39346,1647,46865,1662,61079,2762,18.8,-888888888.0,249131,3062,41897,841,174479,3865,2.0,0.5,1.3,0.4,7.8,1.2,12.2,1.3,22.1,1.8,19.4,2.2,7.2,0.9,12.0,1.2,15.9,1.2,51789,781,67438,2925,49294,1741,33650,6290,41153,1255,49621,2269,59962,4654,72003,4315,-888888888,-888888888,206433,3421,27452,1177,114883,3736,1.5,0.4,2.9,0.7,13.5,1.5,23.9,1.9,30.1,2.2,13.7,1.7,4.8,1.0,4.8,0.9,4.7,0.9,38407,1223,45302,1624,31993,586,22972,3709,24461,1798,30530,823,40891,730,53704,3625,-888888888,-888888888,3745,null,null,1167,null,null,5025,null,null,0.3,null,null,0.4,null,null,0.9,null,null,1.1,null,null,1.5,null,null,1.6,null,null,0.7,null,null,0.8,null,null,0.8,null,null,-888888888,(X),(X),1973,null,null,454,null,null,2644,null,null,1676,null,null,1647,null,null,1662,null,null,2762,null,null,-888888888.0,null,(X),3062,null,null,841,null,null,3865,null,null,0.5,null,null,0.4,null,null,1.2,null,null,1.3,null,null,1.8,null,null,2.2,null,null,0.9,null,null,1.2,null,null,1.2,null,null,781,null,null,2925,null,null,1741,null,null,6290,null,null,1255,null,null,2269,null,null,4654,null,null,4315,null,null,-888888888,(X),(X),3421,null,null,1177,null,null,3736,null,null,0.4,null,null,0.7,null,null,1.5,null,null,1.9,null,null,2.2,null,null,1.7,null,null,1.0,null,null,0.9,null,null,0.9,null,null,1223,null,null,1624,null,null,586,null,null,3709,null,null,1798,null,null,823,null,null,730,null,null,3625,null,null,-888888888,(X),(X),38
6166974,21603,31289,146,3871126,19369,1.5,0.1,3.3,0.2,12.6,0.3,17.0,0.3,22.0,0.3,16.4,0.3,7.1,0.2,9.4,0.2,10.7,0.2,-888888888,-888888888,57476,431,36819,194,20969,470,30230,225,33825,762,50830,349,65773,734,17.3,-888888888.0,3203961,15411,37345,237,2191101,14872,1.4,0.1,2.5,0.2,9.8,0.4,14.5,0.4,21.3,0.4,17.5,0.4,7.7,0.3,11.2,0.3,14.2,0.3,50227,181,65052,623,42943,629,24752,1388,36246,358,41656,320,61516,672,79994,2463,-888888888,-888888888,2963013,14717,25921,251,1680025,13565,1.7,0.1,4.3,0.3,16.3,0.4,20.4,0.5,22.9,0.5,15.0,0.4,6.3,0.3,7.0,0.3,6.1,0.3,38750,482,47596,447,30797,196,15949,719,22423,297,28026,539,41988,407,56663,1068,-888888888,-888888888,21603,null,null,146,null,null,19369,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.2,null,null,0.2,null,null,0.2,null,null,-888888888,(X),(X),431,null,null,194,null,null,470,null,null,225,null,null,762,null,null,349,null,null,734,null,null,-888888888.0,null,(X),15411,null,null,237,null,null,14872,null,null,0.1,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,181,null,null,623,null,null,629,null,null,1388,null,null,358,null,null,320,null,null,672,null,null,2463,null,null,-888888888,(X),(X),14717,null,null,251,null,null,13565,null,null,0.1,null,null,0.3,null,null,0.4,null,null,0.5,null,null,0.5,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,482,null,null,447,null,null,196,null,null,719,null,null,297,null,null,539,null,null,407,null,null,1068,null,null,-888888888,(X),(X),39
1960294,10253,30262,182,1287784,11306,2.2,0.2,4.5,0.2,15.8,0.4,18.7,0.5,21.8,0.5,14.0,0.4,6.3,0.3,7.7,0.3,9.0,0.3,-888888888,-888888888,52264,567,34558,521,21968,407,28144,718,33012,947,44977,1160,57433,3291,21.0,-888888888.0,1040350,6917,35891,371,735478,8342,2.1,0.3,3.0,0.3,12.8,0.6,15.6,0.6,20.8,0.7,16.1,0.6,7.6,0.4,9.6,0.4,12.5,0.5,46027,487,60216,833,41257,276,27239,1020,34601,1691,41752,487,59070,2320,72704,2799,-888888888,-888888888,919944,6954,24542,450,552306,8036,2.5,0.3,6.5,0.5,19.7,0.7,22.8,0.9,23.1,0.7,11.2,0.6,4.7,0.4,5.2,0.4,4.4,0.4,33972,612,41675,545,28677,621,15272,849,22127,504,27225,610,37155,612,46260,1569,-888888888,-888888888,10253,null,null,182,null,null,11306,null,null,0.2,null,null,0.2,null,null,0.4,null,null,0.5,null,null,0.5,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,-888888888,(X),(X),567,null,null,521,null,null,407,null,null,718,null,null,947,null,null,1160,null,null,3291,null,null,-888888888.0,null,(X),6917,null,null,371,null,null,8342,null,null,0.3,null,null,0.3,null,null,0.6,null,null,0.6,null,null,0.7,null,null,0.6,null,null,0.4,null,null,0.4,null,null,0.5,null,null,487,null,null,833,null,null,276,null,null,1020,null,null,1691,null,null,487,null,null,2320,null,null,2799,null,null,-888888888,(X),(X),6954,null,null,450,null,null,8036,null,null,0.3,null,null,0.5,null,null,0.7,null,null,0.9,null,null,0.7,null,null,0.6,null,null,0.4,null,null,0.4,null,null,0.4,null,null,612,null,null,545,null,null,621,null,null,849,null,null,504,null,null,610,null,null,612,null,null,1569,null,null,-888888888,(X),(X),40
2187015,14250,30897,230,1283194,13697,2.2,0.3,3.3,0.3,12.8,0.6,16.2,0.6,20.1,0.6,15.3,0.5,6.9,0.3,10.1,0.5,13.2,0.4,-888888888,-888888888,59883,714,35945,336,22194,732,29816,1143,32004,382,46942,1383,63868,2310,16.6,-888888888.0,1151245,8803,36271,532,748220,10842,2.0,0.3,2.8,0.4,10.7,0.7,14.2,0.7,18.9,0.8,16.2,0.7,7.4,0.5,11.3,0.5,16.4,0.5,50676,375,66501,988,41746,379,26312,1081,33887,2365,40278,879,57328,3406,76876,3963,-888888888,-888888888,1035770,10156,25768,419,534974,9613,2.5,0.4,4.0,0.4,15.6,0.8,18.9,0.9,21.9,1.0,14.0,0.7,6.0,0.5,8.3,0.7,8.8,0.6,40193,544,50627,861,30609,319,18731,1270,22304,1013,27317,857,38823,1958,54926,2306,-888888888,-888888888,14250,null,null,230,null,null,13697,null,null,0.3,null,null,0.3,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.5,null,null,0.3,null,null,0.5,null,null,0.4,null,null,-888888888,(X),(X),714,null,null,336,null,null,732,null,null,1143,null,null,382,null,null,1383,null,null,2310,null,null,-888888888.0,null,(X),8803,null,null,532,null,null,10842,null,null,0.3,null,null,0.4,null,null,0.7,null,null,0.7,null,null,0.8,null,null,0.7,null,null,0.5,null,null,0.5,null,null,0.5,null,null,375,null,null,988,null,null,379,null,null,1081,null,null,2365,null,null,879,null,null,3406,null,null,3963,null,null,-888888888,(X),(X),10156,null,null,419,null,null,9613,null,null,0.4,null,null,0.4,null,null,0.8,null,null,0.9,null,null,1.0,null,null,0.7,null,null,0.5,null,null,0.7,null,null,0.6,null,null,544,null,null,861,null,null,319,null,null,1270,null,null,1013,null,null,857,null,null,1958,null,null,2306,null,null,-888888888,(X),(X),41
6803375,21713,32465,233,4302346,26241,1.6,0.1,2.7,0.1,11.4,0.2,16.0,0.2,21.1,0.3,16.5,0.2,7.2,0.2,10.4,0.2,13.0,0.2,-888888888,-888888888,61805,426,39615,364,22805,766,30508,241,35886,365,51199,326,69691,1113,19.8,-888888888.0,3532088,15324,40443,195,2421499,18131,1.4,0.1,2.2,0.2,9.2,0.2,13.3,0.4,19.7,0.4,17.6,0.4,7.6,0.3,11.7,0.3,17.2,0.4,51780,217,70046,701,46410,291,27422,1034,37115,400,42728,1106,61491,480,86290,1430,-888888888,-888888888,3271287,15574,27415,255,1880847,16097,1.8,0.2,3.4,0.2,14.3,0.4,19.4,0.4,22.9,0.5,15.1,0.3,6.7,0.3,8.8,0.3,7.7,0.3,41047,206,51195,474,31973,193,16859,843,23682,500,30649,306,42127,398,59533,1507,-888888888,-888888888,21713,null,null,233,null,null,26241,null,null,0.1,null,null,0.1,null,null,0.2,null,null,0.2,null,null,0.3,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.2,null,null,-888888888,(X),(X),426,null,null,364,null,null,766,null,null,241,null,null,365,null,null,326,null,null,1113,null,null,-888888888.0,null,(X),15324,null,null,195,null,null,18131,null,null,0.1,null,null,0.2,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.4,null,null,217,null,null,701,null,null,291,null,null,1034,null,null,400,null,null,1106,null,null,480,null,null,1430,null,null,-888888888,(X),(X),15574,null,null,255,null,null,16097,null,null,0.2,null,null,0.2,null,null,0.4,null,null,0.4,null,null,0.5,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,206,null,null,474,null,null,193,null,null,843,null,null,500,null,null,306,null,null,398,null,null,1507,null,null,-888888888,(X),(X),42
582207,7246,35343,733,356135,8412,1.4,0.4,1.9,0.4,9.7,0.9,14.8,1.0,21.1,1.1,17.8,1.0,8.1,0.8,12.3,0.9,12.9,1.0,-888888888,-888888888,63108,1743,41590,507,25603,1660,32759,2046,37040,974,52045,1454,71414,1815,19.4,-888888888.0,297108,4568,41141,574,195694,5089,1.1,0.4,1.5,0.4,7.4,1.1,12.3,1.3,20.1,1.7,18.9,1.5,8.3,1.2,13.3,1.4,17.1,1.5,53400,3009,71042,2588,49657,2148,31028,1179,40702,1124,45908,3545,64084,5087,81386,3655,-888888888,-888888888,285099,5373,30492,553,160441,5387,1.6,0.6,2.4,0.7,12.5,1.3,17.9,1.7,22.2,1.7,16.5,1.5,7.7,1.1,11.2,1.2,7.9,1.0,43541,2610,53431,1674,35786,743,19015,2286,27367,2051,31674,721,44461,3033,67238,3404,-888888888,-888888888,7246,null,null,733,null,null,8412,null,null,0.4,null,null,0.4,null,null,0.9,null,null,1.0,null,null,1.1,null,null,1.0,null,null,0.8,null,null,0.9,null,null,1.0,null,null,-888888888,(X),(X),1743,null,null,507,null,null,1660,null,null,2046,null,null,974,null,null,1454,null,null,1815,null,null,-888888888.0,null,(X),4568,null,null,574,null,null,5089,null,null,0.4,null,null,0.4,null,null,1.1,null,null,1.3,null,null,1.7,null,null,1.5,null,null,1.2,null,null,1.4,null,null,1.5,null,null,3009,null,null,2588,null,null,2148,null,null,1179,null,null,1124,null,null,3545,null,null,5087,null,null,3655,null,null,-888888888,(X),(X),5373,null,null,553,null,null,5387,null,null,0.6,null,null,0.7,null,null,1.3,null,null,1.7,null,null,1.7,null,null,1.5,null,null,1.1,null,null,1.2,null,null,1.0,null,null,2610,null,null,1674,null,null,743,null,null,2286,null,null,2051,null,null,721,null,null,3033,null,null,3404,null,null,-888888888,(X),(X),44
2501721,15959,29640,573,1620853,17827,2.0,0.2,4.4,0.4,16.2,0.5,19.3,0.6,21.7,0.7,14.7,0.6,5.1,0.3,7.6,0.4,9.2,0.4,-888888888,-888888888,52146,826,33255,746,20566,614,27031,468,31621,407,46083,896,55218,1466,20.5,-888888888.0,1279875,10117,34430,1356,899733,10755,1.6,0.2,3.6,0.5,13.2,0.6,16.9,0.7,20.7,0.9,15.7,0.7,6.0,0.5,9.7,0.6,12.6,0.5,45038,1033,59425,1267,40515,456,23963,1335,32166,575,40843,542,60309,1781,71340,2278,-888888888,-888888888,1221846,11182,24876,494,721120,12859,2.4,0.3,5.3,0.5,20.0,0.9,22.1,1.0,22.9,0.9,13.3,0.8,4.0,0.4,5.0,0.4,5.0,0.5,35043,539,43063,829,28871,708,15042,1242,21711,429,26667,679,37329,1137,49669,1223,-888888888,-888888888,15959,null,null,573,null,null,17827,null,null,0.2,null,null,0.4,null,null,0.5,null,null,0.6,null,null,0.7,null,null,0.6,null,null,0.3,null,null,0.4,null,null,0.4,null,null,-888888888,(X),(X),826,null,null,746,null,null,614,null,null,468,null,null,407,null,null,896,null,null,1466,null,null,-888888888.0,null,(X),10117,null,null,1356,null,null,10755,null,null,0.2,null,null,0.5,null,null,0.6,null,null,0.7,null,null,0.9,null,null,0.7,null,null,0.5,null,null,0.6,null,null,0.5,null,null,1033,null,null,1267,null,null,456,null,null,1335,null,null,575,null,null,542,null,null,1781,null,null,2278,null,null,-888888888,(X),(X),11182,null,null,494,null,null,12859,null,null,0.3,null,null,0.5,null,null,0.9,null,null,1.0,null,null,0.9,null,null,0.8,null,null,0.4,null,null,0.4,null,null,0.5,null,null,539,null,null,829,null,null,708,null,null,1242,null,null,429,null,null,679,null,null,1137,null,null,1223,null,null,-888888888,(X),(X),45
490373,4800,31032,338,315039,5293,1.6,0.3,3.2,0.4,13.0,0.8,20.1,0.9,26.6,1.1,16.1,0.8,4.9,0.5,6.5,0.5,7.9,0.8,-888888888,-888888888,52177,1598,36068,496,22805,3102,30297,616,35083,1312,42054,749,51902,1723,15.4,-888888888.0,262526,3333,36465,711,183413,3879,1.7,0.4,2.7,0.6,9.7,1.0,16.1,1.1,26.8,1.5,18.5,1.2,5.9,0.6,8.1,0.8,10.5,1.2,45384,969,58662,2593,41435,524,26403,1667,37084,1677,41357,719,50989,1531,54162,4541,-888888888,-888888888,227847,3096,26067,500,131626,3455,1.4,0.5,4.0,0.8,17.6,1.5,25.8,1.6,26.4,1.6,12.7,1.3,3.6,0.8,4.3,0.8,4.3,0.7,35436,586,43140,1291,30410,414,16941,2370,23299,1585,28103,1880,36930,976,51201,1743,-888888888,-888888888,4800,null,null,338,null,null,5293,null,null,0.3,null,null,0.4,null,null,0.8,null,null,0.9,null,null,1.1,null,null,0.8,null,null,0.5,null,null,0.5,null,null,0.8,null,null,-888888888,(X),(X),1598,null,null,496,null,null,3102,null,null,616,null,null,1312,null,null,749,null,null,1723,null,null,-888888888.0,null,(X),3333,null,null,711,null,null,3879,null,null,0.4,null,null,0.6,null,null,1.0,null,null,1.1,null,null,1.5,null,null,1.2,null,null,0.6,null,null,0.8,null,null,1.2,null,null,969,null,null,2593,null,null,524,null,null,1667,null,null,1677,null,null,719,null,null,1531,null,null,4541,null,null,-888888888,(X),(X),3096,null,null,500,null,null,3455,null,null,0.5,null,null,0.8,null,null,1.5,null,null,1.6,null,null,1.6,null,null,1.3,null,null,0.8,null,null,0.8,null,null,0.7,null,null,586,null,null,1291,null,null,414,null,null,2370,null,null,1585,null,null,1880,null,null,976,null,null,1743,null,null,-888888888,(X),(X),46
3348868,16303,30164,190,2195900,15049,1.8,0.2,4.0,0.2,16.2,0.5,18.9,0.5,22.4,0.5,14.5,0.4,5.4,0.3,7.3,0.3,9.5,0.3,-888888888,-888888888,53535,636,34346,660,21156,490,27292,358,32327,387,46065,680,56454,1294,20.1,-888888888.0,1746427,12376,34420,1076,1239308,12972,1.6,0.2,3.4,0.3,13.5,0.6,17.3,0.5,20.6,0.7,15.8,0.5,6.1,0.4,8.9,0.5,12.8,0.4,43661,1162,60811,945,40337,340,24202,843,31906,336,40671,598,56720,1290,74182,3107,-888888888,-888888888,1602441,11961,25436,275,956592,12078,2.1,0.2,4.7,0.4,19.7,0.8,20.9,0.8,24.7,0.8,12.8,0.5,4.5,0.4,5.3,0.3,5.2,0.4,35916,311,44109,608,29741,546,15246,1114,21800,350,27531,654,39584,1535,48814,1732,-888888888,-888888888,16303,null,null,190,null,null,15049,null,null,0.2,null,null,0.2,null,null,0.5,null,null,0.5,null,null,0.5,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,-888888888,(X),(X),636,null,null,660,null,null,490,null,null,358,null,null,387,null,null,680,null,null,1294,null,null,-888888888.0,null,(X),12376,null,null,1076,null,null,12972,null,null,0.2,null,null,0.3,null,null,0.6,null,null,0.5,null,null,0.7,null,null,0.5,null,null,0.4,null,null,0.5,null,null,0.4,null,null,1162,null,null,945,null,null,340,null,null,843,null,null,336,null,null,598,null,null,1290,null,null,3107,null,null,-888888888,(X),(X),11961,null,null,275,null,null,12078,null,null,0.2,null,null,0.4,null,null,0.8,null,null,0.8,null,null,0.8,null,null,0.5,null,null,0.4,null,null,0.3,null,null,0.4,null,null,311,null,null,608,null,null,546,null,null,1114,null,null,350,null,null,654,null,null,1535,null,null,1732,null,null,-888888888,(X),(X),47
