B18106_001E,B18106_001EA,B18106_001M,B18106_001MA,B18106_002E,B18106_002EA,B18106_002M,B18106_002MA,B18106_003E,B18106_003EA,B18106_003M,B18106_003MA,B18106_004E,B18106_004EA,B18106_004M,B18106_004MA,B18106_005E,B18106_005EA,B18106_005M,B18106_005MA,B18106_006E,B18106_006EA,B18106_006M,B18106_006MA,B18106_007E,B18106_007EA,B18106_007M,B18106_007MA,B18106_008E,B18106_008EA,B18106_008M,B18106_008MA,B18106_009E,B18106_009EA,B18106_009M,B18106_009MA,B18106_010E,B18106_010EA,B18106_010M,B18106_010MA,B18106_011E,B18106_011EA,B18106_011M,B18106_011MA,B18106_012E,B18106_012EA,B18106_012M,B18106_012MA,B18106_013E,B18106_013EA,B18106_013M,B18106_013MA,B18106_014E,B18106_014EA,B18106_014M,B18106_014MA,B18106_015E,B18106_015EA,B18106_015M,B18106_015MA,B18106_016E,B18106_016EA,B18106_016M,B18106_016MA,B18106_017E,B18106_017EA,B18106_017M,B18106_017MA,B18106_018E,B18106_018EA,B18106_018M,B18106_018MA,B18106_019E,B18106_019EA,B18106_019M,B18106_019MA,B18106_020E,B18106_020EA,B18106_020M,B18106_020MA,B18106_021E,B18106_021EA,B18106_021M,B18106_021MA,B18106_022E,B18106_022EA,B18106_022M,B18106_022MA,B18106_023E,B18106_023EA,B18106_023M,B18106_023MA,B18106_024E,B18106_024EA,B18106_024M,B18106_024MA,B18106_025E,B18106_025EA,B18106_025M,B18106_025MA,B18106_026E,B18106_026EA,B18106_026M,B18106_026MA,B18106_027E,B18106_027EA,B18106_027M,B18106_027MA,B18106_028E,B18106_028EA,B18106_028M,B18106_028MA,B18106_029E,B18106_029EA,B18106_029M,B18106_029MA,B18106_030E,B18106_030EA,B18106_030M,B18106_030MA,B18106_031E,B18106_031EA,B18106_031M,B18106_031MA,B18106_032E,B18106_032EA,B18106_032M,B18106_032MA,B18106_033E,B18106_033EA,B18106_033M,B18106_033MA,GEO_ID,NAME,state
10549362,null,3391,null,5102331,null,5620,null,1008313,null,3283,null,12915,null,1511,null,995398,null,3796,null,1233561,null,4574,null,14113,null,2072,null,1219448,null,4867,null,2231926,null,4842,null,50175,null,2977,null,2181751,null,5412,null,363880,null,2003,null,15364,null,2104,null,348516,null,2857,null,264651,null,1947,null,28285,null,2716,null,236366,null,2786,null,5447031,null,5084,null,972397,null,2643,null,7495,null,1358,null,964902,null,2720,null,1257343,null,3418,null,10097,null,2171,null,1247246,null,3807,null,2352644,null,3276,null,58511,null,3333,null,2294133,null,5134,null,431912,null,2127,null,17932,null,1915,null,413980,null,2542,null,432735,null,2232,null,61803,null,4113,null,370932,null,4390,null,0400000US39,Ohio,39
3287700,null,2910,null,1598141,null,4786,null,329723,null,3352,null,3965,null,1063,null,325758,null,3483,null,413404,null,3485,null,4759,null,1515,null,408645,null,3423,null,655840,null,3759,null,20751,null,2353,null,635089,null,4503,null,118432,null,1666,null,7053,null,1148,null,111379,null,1920,null,80742,null,1955,null,10191,null,1477,null,70551,null,2067,null,1689559,null,4663,null,311103,null,3032,null,3079,null,977,null,308024,null,3137,null,411883,null,3243,null,3442,null,1006,null,408441,null,3444,null,700334,null,3055,null,24626,null,2644,null,675708,null,3705,null,140016,null,2349,null,8958,null,1239,null,131058,null,2582,null,126223,null,2060,null,20234,null,1869,null,105989,null,2146,null,0400000US40,Oklahoma,40
3504699,null,2053,null,1730468,null,3435,null,318431,null,2408,null,3300,null,807,null,315131,null,2392,null,433969,null,3133,null,4869,null,1225,null,429100,null,3240,null,759381,null,3442,null,15410,null,2651,null,743971,null,4345,null,122621,null,2252,null,6385,null,1353,null,116236,null,2222,null,96066,null,2625,null,10417,null,1641,null,85649,null,2801,null,1774231,null,3276,null,305063,null,2169,null,2263,null,794,null,302800,null,2467,null,420195,null,2351,null,3909,null,1315,null,416286,null,2658,null,776918,null,2374,null,22332,null,2369,null,754586,null,3474,null,136878,null,1403,null,8083,null,1393,null,128795,null,1928,null,135177,null,2260,null,24614,null,3550,null,110563,null,4275,null,0400000US41,Oregon,41
11470565,null,2763,null,5539827,null,4794,null,1029626,null,2534,null,11832,null,1439,null,1017794,null,2821,null,1291281,null,3595,null,10304,null,1767,null,1280977,null,4111,null,2467338,null,4287,null,58740,null,4867,null,2408598,null,5420,null,413505,null,2090,null,17736,null,1776,null,395769,null,2661,null,338077,null,2605,null,33542,null,2581,null,304535,null,3659,null,5930738,null,4798,null,988775,null,2889,null,7378,null,1655,null,981397,null,3162,null,1307977,null,3317,null,7188,null,1470,null,1300789,null,3558,null,2592290,null,3148,null,61508,null,3890,null,2530782,null,4423,null,494611,null,1605,null,20893,null,2014,null,473718,null,2516,null,547085,null,4370,null,67813,null,3882,null,479272,null,5334,null,0400000US42,Pennsylvania,42
969699,null,4094,null,464232,null,3606,null,84405,null,1035,null,1172,null,593,null,83233,null,1220,null,115038,null,3234,null,631,null,401,null,114407,null,3306,null,206566,null,1510,null,4252,null,1258,null,202314,null,1946,null,32115,null,845,null,1079,null,418,null,31036,null,900,null,26108,null,830,null,1459,null,440,null,24649,null,926,null,505467,null,1719,null,83082,null,1341,null,384,null,274,null,82698,null,1382,null,120219,null,1281,null,305,null,271,null,119914,null,1322,null,219945,null,1115,null,3528,null,1053,null,216417,null,1590,null,38978,null,646,null,1914,null,624,null,37064,null,929,null,43243,null,890,null,6420,null,1342,null,36823,null,1331,null,0400000US44,Rhode Island,44
4073412,null,3320,null,1949568,null,4409,null,391970,null,3072,null,4672,null,1154,null,387298,null,3288,null,470674,null,4218,null,3245,null,917,null,467429,null,4010,null,840359,null,4481,null,23130,null,2335,null,817229,null,5156,null,148443,null,1911,null,8705,null,1546,null,139738,null,2156,null,98122,null,1923,null,13425,null,1436,null,84697,null,2159,null,2123844,null,3809,null,372482,null,2870,null,2284,null,819,null,370198,null,2928,null,492011,null,3336,null,2926,null,1020,null,489085,null,3494,null,931570,null,3053,null,30105,null,3265,null,901465,null,4861,null,176138,null,1642,null,12592,null,1769,null,163546,null,2175,null,151643,null,1745,null,26606,null,2853,null,125037,null,3210,null,0400000US45,South Carolina,45
725482,null,1524,null,358742,null,2084,null,72305,null,1527,null,477,null,272,null,71828,null,1550,null,87025,null,1714,null,112,null,120,null,86913,null,1727,null,151536,null,1643,null,2124,null,721,null,149412,null,1891,null,25979,null,677,null,511,null,281,null,25468,null,704,null,21897,null,629,null,1863,null,505,null,20034,null,775,null,366740,null,1950,null,65837,null,1270,null,353,null,270,null,65484,null,1253,null,88231,null,1713,null,673,null,463,null,87558,null,1740,null,152316,null,1803,null,2111,null,783,null,150205,null,1827,null,28673,null,445,null,999,null,412,null,27674,null,550,null,31683,null,687,null,2908,null,675,null,28775,null,928,null,0400000US46,South Dakota,46
5698961,null,3069,null,2754706,null,5536,null,544803,null,3401,null,5729,null,974,null,539074,null,3412,null,669907,null,4153,null,5913,null,1467,null,663994,null,4381,null,1207572,null,3956,null,36547,null,2953,null,1171025,null,4823,null,202685,null,1615,null,10822,null,1371,null,191863,null,2067,null,129739,null,1375,null,16112,null,1853,null,113627,null,2322,null,2944255,null,4886,null,516878,null,3010,null,2911,null,850,null,513967,null,3047,null,688085,null,3362,null,6155,null,1344,null,681930,null,3793,null,1290987,null,3502,null,41924,null,3336,null,1249063,null,4677,null,237600,null,2123,null,14726,null,2030,null,222874,null,2577,null,210705,null,2361,null,38053,null,3067,null,172652,null,3581,null,0400000US47,Tennessee,47
21814549,null,5815,null,10752126,null,9314,null,2410574,null,7017,null,21987,null,2466,null,2388587,null,7383,null,2928452,null,9408,null,22868,null,3056,null,2905584,null,9734,null,4391702,null,7953,null,102111,null,4756,null,4289591,null,9505,null,603494,null,3657,null,32103,null,2665,null,571391,null,4561,null,417904,null,3023,null,59428,null,3323,null,358476,null,3750,null,11062423,null,8171,null,2290693,null,4941,null,18701,null,2790,null,2271992,null,5787,null,2866294,null,6690,null,19336,null,2232,null,2846958,null,7404,null,4567079,null,7976,null,127680,null,6736,null,4439399,null,9731,null,710485,null,3733,null,50288,null,3029,null,660197,null,4542,null,627872,null,4347,null,126572,null,5415,null,501300,null,6147,null,0400000US48,Texas,48
2436487,null,3308,null,1217105,null,3631,null,297593,null,1931,null,2091,null,580,null,295502,null,1930,null,386126,null,3200,null,2975,null,954,null,383151,null,3374,null,425103,null,2283,null,6303,null,1292,null,418800,null,2373,null,61443,null,793,null,2382,null,860,null,59061,null,1169,null,46840,null,810,null,4681,null,1067,null,42159,null,1240,null,1219382,null,2113,null,283151,null,1576,null,2076,null,625,null,281075,null,1588,null,374404,null,2236,null,1896,null,773,null,372508,null,2229,null,431107,null,1679,null,9798,null,1545,null,421309,null,2442,null,68334,null,577,null,3520,null,933,null,64814,null,1093,null,62386,null,959,null,10127,null,1779,null,52259,null,1941,null,0400000US49,Utah,49
582011,null,820,null,285273,null,1266,null,48927,null,723,null,648,null,398,null,48279,null,744,null,66761,null,872,null,868,null,529,null,65893,null,984,null,133179,null,723,null,2927,null,554,null,130252,null,939,null,21485,null,282,null,878,null,326,null,20607,null,443,null,14921,null,460,null,1971,null,653,null,12950,null,666,null,296738,null,1309,null,46839,null,880,null,580,null,398,null,46259,null,984,null,65126,null,830,null,801,null,407,null,64325,null,908,null,138157,null,747,null,2904,null,628,null,135253,null,996,null,23727,null,447,null,1151,null,432,null,22576,null,601,null,22889,null,531,null,2998,null,785,null,19891,null,895,null,0400000US50,Vermont,50
7002440,null,6157,null,3363834,null,8395,null,666013,null,4733,null,7459,null,1611,null,658554,null,5150,null,823797,null,5834,null,5515,null,1438,null,818282,null,6185,null,1488314,null,6226,null,25920,null,3126,null,1462394,null,7272,null,235395,null,2518,null,9857,null,1354,null,225538,null,2794,null,150315,null,1936,null,15791,null,1785,null,134524,null,2562,null,3638606,null,6507,null,631517,null,4343,null,3341,null,1018,null,628176,null,4290,null,861671,null,4247,null,5396,null,1381,null,856275,null,4199,null,1629146,null,4135,null,34146,null,3246,null,1595000,null,5091,null,272886,null,2833,null,11351,null,1603,null,261535,null,2927,null,243386,null,3064,null,38601,null,2950,null,204785,null,4618,null,0400000US51,Virginia,51
5994605,null,3855,null,2953531,null,5100,null,564459,null,2769,null,4586,null,1191,null,559873,null,2842,null,733438,null,4011,null,6091,null,1430,null,727347,null,4353,null,1316701,null,3850,null,31410,null,3393,null,1285291,null,4937,null,198849,null,1389,null,8130,null,1264,null,190719,null,1733,null,140084,null,1446,null,15104,null,1766,null,124980,null,1947,null,3041074,null,4319,null,542399,null,2364,null,3372,null,994,null,539027,null,2351,null,726928,null,3178,null,4888,null,1135,null,722040,null,3325,null,1346931,null,3258,null,29143,null,2822,null,1317788,null,4509,null,216587,null,1322,null,11556,null,1397,null,205031,null,1811,null,208229,null,2580,null,33680,null,2858,null,174549,null,3256,null,0400000US53,Washington,53
1683927,null,1534,null,820419,null,2830,null,144940,null,2186,null,1670,null,684,null,143270,null,2260,null,191303,null,1999,null,2341,null,952,null,188962,null,1875,null,365933,null,2061,null,16723,null,1590,null,349210,null,2791,null,70047,null,838,null,3977,null,862,null,66070,null,1062,null,48196,null,637,null,6297,null,1127,null,41899,null,1137,null,863508,null,2355,null,136092,null,1779,null,1154,null,579,null,134938,null,1771,null,190272,null,1762,null,3682,null,1211,null,186590,null,2134,null,382935,null,1699,null,16664,null,1704,null,366271,null,2438,null,79160,null,757,null,5635,null,979,null,73525,null,1106,null,75049,null,980,null,13844,null,1386,null,61205,null,1412,null,0400000US54,West Virginia,54
5178792,null,2279,null,2556427,null,2957,null,485156,null,1955,null,4616,null,932,null,480540,null,2045,null,628809,null,2973,null,3561,null,848,null,625248,null,3182,null,1132752,null,2625,null,19036,null,1832,null,1113716,null,3317,null,175531,null,894,null,5576,null,956,null,169955,null,1161,null,134179,null,1105,null,11775,null,1345,null,122404,null,1687,null,2622365,null,3030,null,462794,null,1975,null,2763,null,821,null,460031,null,2074,null,616589,null,2111,null,4224,null,1180,null,612365,null,2648,null,1139478,null,2339,null,24148,null,2210,null,1115330,null,3402,null,197746,null,972,null,6653,null,1053,null,191093,null,1404,null,205758,null,1653,null,26049,null,2378,null,179709,null,2733,null,0400000US55,Wisconsin,55
485718,null,1443,null,242904,null,1979,null,45536,null,1267,null,325,null,235,null,45211,null,1290,null,63282,null,1608,null,335,null,335,null,62947,null,1624,null,104440,null,1409,null,1704,null,468,null,102736,null,1497,null,17106,null,572,null,486,null,294,null,16620,null,658,null,12540,null,826,null,712,null,329,null,11828,null,900,null,242814,null,1522,null,44169,null,1105,null,474,null,335,null,43695,null,1182,null,60393,null,1302,null,636,null,437,null,59757,null,1271,null,104609,null,1358,null,1391,null,548,null,103218,null,1353,null,17888,null,520,null,654,null,326,null,17234,null,601,null,15755,null,561,null,1747,null,580,null,14008,null,876,null,0400000US56,Wyoming,56
3687502,null,1962,null,1752190,null,2521,null,380205,null,2051,null,4664,null,1019,null,375541,null,2248,null,457350,null,2395,null,6152,null,1603,null,451198,null,2842,null,684295,null,2692,null,28907,null,2743,null,655388,null,3405,null,136000,null,601,null,10087,null,1278,null,125913,null,1393,null,94340,null,825,null,22278,null,2343,null,72062,null,2542,null,1935312,null,2297,null,365729,null,1726,null,2035,null,661,null,363694,null,1727,null,475857,null,1460,null,4956,null,1341,null,470901,null,1954,null,789944,null,1676,null,29775,null,3158,null,760169,null,3444,null,166922,null,710,null,12909,null,1568,null,154013,null,1678,null,136860,null,1138,null,39480,null,2687,null,97380,null,2785,null,0400000US72,Puerto Rico,72
