C06001_001E,C06001_001EA,C06001_001M,C06001_001MA,C06001_002E,C06001_002EA,C06001_002M,C06001_002MA,C06001_003E,C06001_003EA,C06001_003M,C06001_003MA,C06001_004E,C06001_004EA,C06001_004M,C06001_004MA,C06001_005E,C06001_005EA,C06001_005M,C06001_005MA,C06001_006E,C06001_006EA,C06001_006M,C06001_006MA,C06001_007E,C06001_007EA,C06001_007M,C06001_007MA,C06001_008E,C06001_008EA,C06001_008M,C06001_008MA,C06001_009E,C06001_009EA,C06001_009M,C06001_009MA,C06001_010E,C06001_010EA,C06001_010M,C06001_010MA,C06001_011E,C06001_011EA,C06001_011M,C06001_011MA,C06001_012E,C06001_012EA,C06001_012M,C06001_012MA,C06001_013E,C06001_013EA,C06001_013M,C06001_013MA,C06001_014E,C06001_014EA,C06001_014M,C06001_014MA,C06001_015E,C06001_015EA,C06001_015M,C06001_015MA,C06001_016E,C06001_016EA,C06001_016M,C06001_016MA,C06001_017E,C06001_017EA,C06001_017M,C06001_017MA,C06001_018E,C06001_018EA,C06001_018M,C06001_018MA,C06001_019E,C06001_019EA,C06001_019M,C06001_019MA,C06001_020E,C06001_020EA,C06001_020M,C06001_020MA,C06001_021E,C06001_021EA,C06001_021M,C06001_021MA,C06001_022E,C06001_022EA,C06001_022M,C06001_022MA,C06001_023E,C06001_023EA,C06001_023M,C06001_023MA,C06001_024E,C06001_024EA,C06001_024M,C06001_024MA,C06001_025E,C06001_025EA,C06001_025M,C06001_025MA,C06001_026E,C06001_026EA,C06001_026M,C06001_026MA,C06001_027E,C06001_027EA,C06001_027M,C06001_027MA,C06001_028E,C06001_028EA,C06001_028M,C06001_028MA,C06001_029E,C06001_029EA,C06001_029M,C06001_029MA,C06001_030E,C06001_030EA,C06001_030M,C06001_030MA,C06001_031E,C06001_031EA,C06001_031M,C06001_031MA,C06001_032E,C06001_032EA,C06001_032M,C06001_032MA,C06001_033E,C06001_033EA,C06001_033M,C06001_033MA,C06001_034E,C06001_034EA,C06001_034M,C06001_034MA,C06001_035E,C06001_035EA,C06001_035M,C06001_035MA,C06001_036E,C06001_036EA,C06001_036M,C06001_036MA,C06001_037E,C06001_037EA,C06001_037M,C06001_037MA,C06001_038E,C06001_038EA,C06001_038M,C06001_038MA,C06001_039E,C06001_039EA,C06001_039M,C06001_039MA,C06001_040E,C06001_040EA,C06001_040M,C06001_040MA,C06001_041E,C06001_041EA,C06001_041M,C06001_041MA,C06001_042E,C06001_042EA,C06001_042M,C06001_042MA,C06001_043E,C06001_043EA,C06001_043M,C06001_043MA,C06001_044E,C06001_044EA,C06001_044M,C06001_044MA,C06001_045E,C06001_045EA,C06001_045M,C06001_045MA,GEO_ID,NAME,state
2938618,null,0,*****,215728,null,2147,null,549562,null,2354,null,310872,null,7123,null,765474,null,7914,null,405688,null,3997,null,322690,null,2831,null,200002,null,2869,null,168602,null,2657,null,2107246,null,14313,null,184989,null,4101,null,433960,null,5226,null,218372,null,6215,null,511666,null,10128,null,265254,null,5279,null,222607,null,4180,null,143902,null,4096,null,126496,null,3178,null,753235,null,14131,null,29245,null,3383,null,108119,null,4944,null,79538,null,4557,null,222543,null,7303,null,128604,null,4255,null,93197,null,3615,null,52472,null,2897,null,39517,null,2807,null,17582,null,2312,null,500,null,422,null,3329,null,932,null,3287,null,1061,null,5560,null,1407,null,2762,null,764,null,1392,null,664,null,453,null,337,null,299,null,237,null,60555,null,5662,null,994,null,590,null,4154,null,1194,null,9675,null,2109,null,25705,null,3123,null,9068,null,1547,null,5494,null,1176,null,3175,null,872,null,2290,null,833,null,0400000US28,Mississippi,28
5911605,null,0,*****,398610,null,1898,null,1022923,null,2660,null,574223,null,6009,null,1554092,null,5622,null,883995,null,2825,null,675323,null,2143,null,414505,null,1757,null,387934,null,1476,null,3917460,null,21372,null,346926,null,4101,null,807415,null,8678,null,388872,null,6007,null,961114,null,11740,null,533627,null,6519,null,396117,null,5887,null,242814,null,4016,null,240575,null,4809,null,1743406,null,19106,null,48658,null,3395,null,188517,null,7684,null,157865,null,5453,null,490869,null,10559,null,309308,null,6051,null,254390,null,5965,null,158681,null,4085,null,135118,null,4429,null,35525,null,3252,null,917,null,484,null,4992,null,1529,null,4079,null,898,null,14004,null,2027,null,7252,null,1253,null,2652,null,852,null,533,null,338,null,1096,null,460,null,215214,null,9402,null,2109,null,706,null,21999,null,3568,null,23407,null,2974,null,88105,null,4591,null,33808,null,3194,null,22164,null,2314,null,12477,null,1548,null,11145,null,1605,null,0400000US29,Missouri,29
967440,null,0,*****,61600,null,1307,null,160602,null,1754,null,96961,null,2374,null,234807,null,2414,null,150581,null,1402,null,126731,null,1422,null,71068,null,716,null,65090,null,679,null,524561,null,8151,null,51323,null,2091,null,111003,null,3540,null,54984,null,3159,null,116254,null,4418,null,71679,null,2522,null,56317,null,2677,null,31962,null,1842,null,31039,null,1902,null,413022,null,7955,null,9828,null,1588,null,44607,null,3080,null,38888,null,3108,null,109902,null,4319,null,73372,null,2932,null,66546,null,2951,null,37691,null,1993,null,32188,null,1836,null,8572,null,1848,null,276,null,291,null,2742,null,1078,null,1095,null,837,null,2464,null,977,null,1135,null,394,null,503,null,282,null,103,null,88,null,254,null,179,null,21285,null,2330,null,173,null,231,null,2250,null,975,null,1994,null,720,null,6187,null,1509,null,4395,null,1157,null,3365,null,1025,null,1312,null,458,null,1609,null,550,null,0400000US30,Montana,30
1783432,null,0,*****,130755,null,1267,null,315778,null,1675,null,185632,null,2230,null,458752,null,2968,null,258075,null,2109,null,194613,null,1252,null,116366,null,1102,null,123461,null,801,null,1171271,null,10495,null,113596,null,2256,null,237725,null,4062,null,123319,null,3577,null,263591,null,4602,null,155511,null,3898,null,117637,null,2718,null,73557,null,1857,null,86335,null,2244,null,502801,null,10160,null,15844,null,2047,null,65821,null,3641,null,49788,null,3730,null,141535,null,4672,null,86603,null,3623,null,70077,null,3095,null,38665,null,1901,null,34468,null,2086,null,11545,null,1798,null,270,null,215,null,1802,null,597,null,1466,null,730,null,4628,null,1140,null,2371,null,740,null,474,null,293,null,192,null,205,null,342,null,309,null,97815,null,5137,null,1045,null,634,null,10430,null,1964,null,11059,null,1734,null,48998,null,3201,null,13590,null,1632,null,6425,null,1135,null,3952,null,790,null,2316,null,663,null,0400000US31,Nebraska,31
2600167,null,0,*****,198401,null,1199,null,469622,null,1228,null,222014,null,3782,null,762428,null,3983,null,359831,null,1946,null,292791,null,1566,null,170889,null,1303,null,124191,null,1021,null,614318,null,14733,null,160360,null,4624,null,243934,null,7524,null,63537,null,4000,null,93325,null,5274,null,26322,null,2846,null,15247,null,1915,null,6170,null,1306,null,5423,null,1206,null,1454080,null,16793,null,31993,null,3820,null,182815,null,7235,null,118135,null,5111,null,422122,null,8491,null,247241,null,4428,null,220766,null,3039,null,133238,null,2655,null,97770,null,2300,null,41052,null,3970,null,1020,null,570,null,6894,null,1796,null,4497,null,1626,null,15246,null,2600,null,6920,null,1602,null,3731,null,1322,null,1575,null,784,null,1169,null,575,null,490717,null,11989,null,5028,null,1682,null,35979,null,4075,null,35845,null,2921,null,231735,null,6852,null,79348,null,3793,null,53047,null,2405,null,29906,null,2106,null,19829,null,1941,null,0400000US32,Nevada,32
1315809,null,0,*****,74693,null,745,null,218071,null,1273,null,119957,null,1669,null,344340,null,2210,null,223659,null,1788,null,165875,null,988,null,88416,null,1032,null,80798,null,920,null,541833,null,11590,null,59432,null,2153,null,135470,null,4398,null,59839,null,3020,null,120286,null,5241,null,64022,null,3725,null,49301,null,2431,null,24461,null,2086,null,29022,null,2490,null,693207,null,11596,null,14411,null,2029,null,75608,null,4435,null,54001,null,2988,null,193302,null,5567,null,143821,null,3877,null,106933,null,2596,null,57770,null,1938,null,47361,null,2330,null,15188,null,2466,null,324,null,272,null,1735,null,758,null,1225,null,552,null,4740,null,1119,null,4425,null,1180,null,1637,null,712,null,310,null,206,null,792,null,372,null,65581,null,4691,null,526,null,291,null,5258,null,1116,null,4892,null,1215,null,26012,null,3442,null,11391,null,1441,null,8004,null,1156,null,5875,null,1069,null,3623,null,951,null,0400000US33,New Hampshire,33
8682661,null,0,*****,557482,null,1169,null,1489426,null,1400,null,771358,null,2452,null,2378397,null,3297,null,1359904,null,2245,null,976148,null,2391,null,586965,null,2290,null,562981,null,2413,null,4563363,null,25598,null,478541,null,4560,null,1107534,null,9826,null,495789,null,7279,null,1037494,null,10697,null,581635,null,8573,null,394927,null,7244,null,225022,null,5409,null,242421,null,5645,null,2180323,null,24289,null,61075,null,4119,null,254762,null,9247,null,137333,null,6710,null,555352,null,10766,null,410763,null,9167,null,331015,null,6412,null,215025,null,4791,null,214998,null,5746,null,220941,null,10544,null,5274,null,1495,null,21028,null,3077,null,15166,null,2325,null,71538,null,4852,null,41903,null,4082,null,34046,null,3220,null,19000,null,2186,null,12986,null,1687,null,1718034,null,20258,null,12592,null,2531,null,106102,null,5815,null,123070,null,5295,null,714013,null,11515,null,325603,null,7127,null,216160,null,6037,null,127918,null,4724,null,92576,null,3929,null,0400000US34,New Jersey,34
1984356,null,0,*****,147264,null,1767,null,354474,null,2173,null,204613,null,3925,null,516505,null,4351,null,275951,null,2713,null,223802,null,1859,null,140519,null,2200,null,121228,null,1818,null,1022066,null,15897,null,122910,null,3316,null,250118,null,7360,null,122925,null,4673,null,234490,null,6714,null,115976,null,4591,null,82762,null,3563,null,53469,null,2436,null,39416,null,1766,null,750549,null,12647,null,22074,null,3200,null,84033,null,5615,null,61661,null,4061,null,191377,null,6054,null,126573,null,3925,null,120664,null,3411,null,72736,null,2676,null,71431,null,2107,null,20716,null,3051,null,1192,null,654,null,3305,null,1345,null,2636,null,1050,null,6782,null,1553,null,3777,null,989,null,1507,null,581,null,614,null,337,null,903,null,886,null,191025,null,10170,null,1088,null,624,null,17018,null,3295,null,17391,null,3056,null,83856,null,5461,null,29625,null,2745,null,18869,null,2003,null,13700,null,1767,null,9478,null,1627,null,0400000US35,New Mexico,35
19490297,null,0,*****,1204948,null,2243,null,3203852,null,2773,null,2009153,null,4787,null,5334874,null,5388,null,2919169,null,4258,null,2213515,null,2998,null,1332101,null,2280,null,1272685,null,2171,null,12508632,null,39302,null,1119176,null,5922,null,2733031,null,12816,null,1390774,null,11969,null,2902949,null,20533,null,1668653,null,14585,null,1241091,null,10561,null,722205,null,7465,null,730753,null,8152,null,2268209,null,26150,null,52060,null,3515,null,207293,null,8616,null,246243,null,8729,null,704959,null,12300,null,350965,null,9868,null,306763,null,6327,null,200900,null,5980,null,199026,null,5532,null,476688,null,14298,null,10983,null,1813,null,42205,null,4701,null,33095,null,3308,null,114751,null,6766,null,73416,null,5080,null,89458,null,5023,null,61386,null,3359,null,51394,null,3027,null,4236768,null,35863,null,22729,null,3075,null,221323,null,9343,null,339041,null,10973,null,1612215,null,20346,null,826135,null,11353,null,576203,null,10542,null,347610,null,6758,null,291512,null,6633,null,0400000US36,New York,36
9222414,null,0,*****,646515,null,3773,null,1593616,null,4467,null,896968,null,7305,null,2570614,null,9791,null,1323624,null,6652,null,1057968,null,3329,null,618067,null,3333,null,515042,null,2983,null,5398351,null,26895,null,552982,null,5876,null,1128209,null,11757,null,493071,null,10194,null,1215867,null,12593,null,695169,null,10762,null,602743,null,7294,null,379259,null,6420,null,331051,null,5641,null,3099551,null,27081,null,83149,null,4458,null,393421,null,11578,null,318670,null,9094,null,994928,null,13355,null,530206,null,9097,null,398932,null,7827,null,215529,null,6089,null,164716,null,5390,null,83382,null,4469,null,2086,null,831,null,15435,null,2199,null,11220,null,1755,null,28882,null,2708,null,15320,null,2039,null,5948,null,1180,null,2634,null,824,null,1857,null,725,null,641130,null,13262,null,8298,null,1894,null,56551,null,5063,null,74007,null,4778,null,330937,null,9867,null,82929,null,4466,null,50345,null,2952,null,20645,null,2237,null,17418,null,2014,null,0400000US37,North Carolina,37
641481,null,0,*****,40729,null,774,null,100637,null,976,null,81222,null,1673,null,158118,null,2052,null,94404,null,1033,null,72667,null,685,null,43075,null,833,null,50629,null,671,null,445975,null,5510,null,35324,null,1147,null,78078,null,1988,null,47098,null,2776,null,99537,null,2994,null,62457,null,1973,null,50621,null,1475,null,32211,null,1305,null,40649,null,1238,null,176705,null,5755,null,5199,null,1037,null,19397,null,2229,null,31614,null,2845,null,52125,null,2938,null,29644,null,1929,null,19988,null,1365,null,9960,null,1086,null,8778,null,1079,null,3788,null,805,null,25,null,35,null,763,null,324,null,210,null,149,null,1707,null,595,null,542,null,260,null,331,null,283,null,25,null,44,null,185,null,172,null,15013,null,2363,null,181,null,239,null,2399,null,1184,null,2300,null,717,null,4749,null,1098,null,1761,null,615,null,1727,null,573,null,879,null,389,null,1017,null,470,null,0400000US38,North Dakota,38
11485910,null,0,*****,746838,null,2800,null,1984966,null,2791,null,1089797,null,4178,null,3008308,null,5277,null,1753571,null,4028,null,1330777,null,2742,null,809849,null,2870,null,761804,null,2171,null,8610871,null,28185,null,684847,null,4468,null,1701759,null,9921,null,846482,null,6551,null,2225151,null,12136,null,1274411,null,9294,null,900775,null,8841,null,501423,null,5685,null,476023,null,5168,null,2372719,null,27575,null,52920,null,3785,null,235893,null,9283,null,197216,null,6475,null,596276,null,12172,null,399890,null,9251,null,372743,null,8664,null,269100,null,5834,null,248681,null,5010,null,75280,null,4299,null,2046,null,736,null,11512,null,2027,null,8987,null,1376,null,23140,null,2723,null,13388,null,1570,null,8589,null,1149,null,3388,null,734,null,4230,null,810,null,427040,null,12302,null,7025,null,1236,null,35802,null,3328,null,37112,null,3605,null,163741,null,6768,null,65882,null,3961,null,48670,null,3109,null,35938,null,2965,null,32870,null,2985,null,0400000US39,Ohio,39
3642361,null,0,*****,262398,null,1940,null,643739,null,2192,null,376874,null,4345,null,949214,null,5427,null,512127,null,3802,null,406736,null,2209,null,261968,null,2723,null,229305,null,2159,null,2233078,null,16939,null,228344,null,4116,null,483768,null,6058,null,237203,null,7316,null,500629,null,7647,null,263887,null,5419,null,217322,null,4181,null,159239,null,3893,null,142686,null,3049,null,1192638,null,15689,null,30945,null,2889,null,141806,null,6589,null,110872,null,5614,null,349938,null,7833,null,212096,null,5579,null,172136,null,4146,null,92609,null,3472,null,82236,null,3033,null,33396,null,2959,null,1063,null,563,null,4370,null,1144,null,5466,null,1448,null,10479,null,1649,null,9194,null,1522,null,1695,null,569,null,863,null,453,null,266,null,205,null,183249,null,7280,null,2046,null,1088,null,13795,null,2189,null,23333,null,2446,null,88168,null,3750,null,26950,null,2549,null,15583,null,1645,null,9257,null,1261,null,4117,null,1017,null,0400000US40,Oklahoma,40
3790060,null,0,*****,241621,null,1939,null,625856,null,2254,null,342028,null,3185,null,1036312,null,4646,null,563924,null,3769,null,476131,null,1668,null,262303,null,2872,null,241885,null,2523,null,1742191,null,16184,null,210892,null,3423,null,444707,null,7699,null,188756,null,5270,null,401253,null,8959,null,206292,null,5951,null,155052,null,4386,null,72851,null,3378,null,62388,null,3141,null,1645926,null,18003,null,25747,null,2926,null,144692,null,6844,null,111309,null,5276,null,462104,null,10097,null,290836,null,5590,null,281887,null,4951,null,167603,null,3922,null,161748,null,4087,null,35538,null,3173,null,1490,null,616,null,5138,null,1129,null,2682,null,887,null,13219,null,2327,null,6610,null,1332,null,3831,null,905,null,719,null,323,null,1849,null,511,null,366405,null,11102,null,3492,null,1067,null,31319,null,4072,null,39281,null,3373,null,159736,null,5900,null,60186,null,3771,null,35361,null,2169,null,21130,null,2185,null,15900,null,1695,null,0400000US41,Oregon,41
12448279,null,0,*****,738714,null,1872,null,2025312,null,1868,null,1208921,null,3911,null,3142763,null,5666,null,1935378,null,4449,null,1488991,null,2507,null,923223,null,2221,null,984977,null,1827,null,9317940,null,26755,null,664518,null,4098,null,1659537,null,10872,null,863241,null,8135,null,2169366,null,13282,null,1400338,null,8439,null,1096943,null,8347,null,699484,null,5373,null,764513,null,5973,null,2287031,null,24749,null,63264,null,3937,null,291128,null,9299,null,269120,null,9277,null,648943,null,11183,null,389999,null,8157,null,293598,null,7106,null,165052,null,5147,null,165927,null,5309,null,182882,null,7611,null,4405,null,1078,null,25398,null,3139,null,16579,null,2158,null,64112,null,4792,null,30937,null,2668,null,21632,null,1785,null,10815,null,1222,null,9004,null,1388,null,660426,null,14244,null,6527,null,1126,null,49249,null,4310,null,59981,null,4957,null,260342,null,8347,null,114104,null,4965,null,76818,null,4008,null,47872,null,3096,null,45533,null,3237,null,0400000US42,Pennsylvania,42
1050788,null,0,*****,60585,null,948,null,167916,null,1336,null,113541,null,1270,null,277021,null,1874,null,161336,null,1231,null,120803,null,884,null,72054,null,1038,null,77532,null,890,null,618360,null,9485,null,52248,null,1698,null,127216,null,3550,null,59016,null,3681,null,137573,null,5266,null,87569,null,3213,null,67644,null,2696,null,40049,null,1948,null,47045,null,2086,null,282197,null,9349,null,7099,null,1360,null,30122,null,3136,null,39987,null,4135,null,82060,null,5283,null,46586,null,3189,null,36123,null,2447,null,20350,null,1814,null,19870,null,1615,null,21778,null,3159,null,343,null,296,null,3147,null,894,null,3119,null,997,null,7783,null,1657,null,3351,null,943,null,2333,null,723,null,605,null,345,null,1097,null,668,null,128453,null,5565,null,895,null,479,null,7431,null,1593,null,11419,null,1834,null,49605,null,3350,null,23830,null,2099,null,14703,null,1600,null,11050,null,1650,null,9520,null,1644,null,0400000US44,Rhode Island,44
4479800,null,0,*****,299978,null,2397,null,767090,null,2531,null,452210,null,5082,null,1183000,null,6796,null,638037,null,3808,null,544718,null,2436,null,327549,null,2862,null,267218,null,2437,null,2690487,null,20933,null,252479,null,3846,null,552833,null,8335,null,267465,null,7337,null,631461,null,10634,null,346191,null,7620,null,304524,null,5330,null,179526,null,4256,null,156008,null,3837,null,1556911,null,21181,null,43004,null,3707,null,193407,null,8209,null,156530,null,5716,null,451401,null,9302,null,257635,null,7222,null,217878,null,5423,null,134345,null,3644,null,102711,null,3335,null,37333,null,3543,null,1185,null,432,null,3927,null,889,null,6028,null,1303,null,15142,null,2304,null,6655,null,1474,null,2500,null,675,null,1004,null,529,null,892,null,543,null,195069,null,7920,null,3310,null,1294,null,16923,null,2509,null,22187,null,2580,null,84996,null,4599,null,27556,null,3032,null,19816,null,2422,null,12674,null,2171,null,7607,null,1497,null,0400000US45,South Carolina,45
804194,null,0,*****,58049,null,1037,null,139709,null,1285,null,83447,null,2935,null,195113,null,3274,null,120068,null,1885,null,92125,null,824,null,55488,null,792,null,60195,null,811,null,541077,null,7313,null,51147,null,1261,null,107030,null,3492,null,53086,null,2922,null,117003,null,3978,null,74019,null,2707,null,59763,null,2031,null,36176,null,1697,null,42853,null,1498,null,244654,null,6954,null,6670,null,1135,null,30877,null,3244,null,28710,null,2519,null,70541,null,3979,null,42107,null,2955,null,30907,null,1866,null,18605,null,1619,null,16237,null,1558,null,3569,null,857,null,124,null,140,null,507,null,370,null,376,null,263,null,1272,null,517,null,678,null,448,null,350,null,232,null,89,null,105,null,173,null,155,null,14894,null,2491,null,108,null,128,null,1295,null,818,null,1275,null,659,null,6297,null,1371,null,3264,null,1381,null,1105,null,463,null,618,null,352,null,932,null,419,null,0400000US46,South Dakota,46
6214888,null,0,*****,414430,null,2221,null,1064471,null,3100,null,559347,null,4187,null,1709689,null,4470,null,911801,null,3784,null,738917,null,3035,null,447592,null,2544,null,368641,null,2473,null,3864863,null,22607,null,367836,null,4030,null,812831,null,9467,null,344354,null,7774,null,935064,null,10496,null,495037,null,7963,null,422795,null,6868,null,258646,null,5654,null,228300,null,4444,null,2059767,null,21489,null,41861,null,3245,null,220379,null,9418,null,182646,null,7282,null,639837,null,9846,null,373298,null,7425,null,291438,null,6219,null,177342,null,5462,null,132966,null,4165,null,41775,null,4166,null,1014,null,505,null,5982,null,1502,null,5001,null,1120,null,16081,null,2241,null,9148,null,1671,null,2688,null,789,null,1087,null,416,null,774,null,470,null,248483,null,9366,null,3719,null,1065,null,25279,null,2970,null,27346,null,3149,null,118707,null,5603,null,34318,null,2678,null,21996,null,2692,null,10517,null,1578,null,6601,null,1369,null,0400000US47,Tennessee,47
24326974,null,0,*****,2012840,null,3786,null,4713419,null,5068,null,2475869,null,11029,null,7007992,null,11926,null,3293243,null,7623,null,2356152,null,4906,null,1334251,null,5050,null,1133208,null,4507,null,14752898,null,49293,null,1833796,null,9206,null,3705524,null,18579,null,1647773,null,17893,null,3434828,null,25532,null,1589187,null,15941,null,1202325,null,10794,null,697026,null,8723,null,642439,null,8958,null,5396935,null,38036,null,140899,null,7446,null,653314,null,15086,null,432932,null,12443,null,1627090,null,19313,null,995038,null,12755,null,755834,null,9465,null,429188,null,6758,null,362640,null,7596,null,289917,null,11008,null,8836,null,1736,null,46683,null,4721,null,32260,null,3321,null,111657,null,6536,null,51939,null,4096,null,21578,null,2415,null,10647,null,1580,null,6317,null,1371,null,3887224,null,36736,null,29309,null,3604,null,307898,null,10787,null,362904,null,12284,null,1834417,null,20106,null,657079,null,9659,null,376415,null,7239,null,197390,null,6226,null,121812,null,6015,null,0400000US48,Texas,48
2736424,null,0,*****,268378,null,1800,null,581855,null,1929,null,331557,null,2353,null,770420,null,2509,null,313709,null,1853,null,225589,null,1548,null,130881,null,996,null,114035,null,904,null,1684222,null,15768,null,237191,null,3641,null,447405,null,6828,null,198052,null,5755,null,398603,null,6986,null,157709,null,4247,null,114824,null,3734,null,67040,null,2341,null,63398,null,2637,null,799465,null,15321,null,28324,null,3200,null,108302,null,6625,null,102099,null,5271,null,254336,null,7871,null,121066,null,4231,null,90610,null,4063,null,52937,null,2392,null,41791,null,2754,null,26297,null,2590,null,1057,null,684,null,4052,null,1184,null,4153,null,1038,null,9562,null,1411,null,4703,null,1143,null,1814,null,668,null,393,null,242,null,563,null,255,null,226440,null,8420,null,1806,null,897,null,22096,null,3264,null,27253,null,2601,null,107919,null,4179,null,30231,null,2156,null,18341,null,2204,null,10511,null,1529,null,8283,null,1719,null,0400000US49,Utah,49
621270,null,0,*****,33078,null,734,null,95921,null,907,null,62412,null,1012,null,154079,null,1057,null,104568,null,805,null,84284,null,535,null,45815,null,479,null,41113,null,493,null,320526,null,6530,null,25203,null,1218,null,66593,null,2240,null,28221,null,2127,null,77113,null,3200,null,44336,null,2233,null,36195,null,1910,null,22435,null,1349,null,20430,null,1208,null,270064,null,6199,null,7779,null,1072,null,26344,null,2272,null,30648,null,2225,null,68497,null,3054,null,54380,null,2208,null,44565,null,1856,null,20356,null,1324,null,17495,null,1200,null,6155,null,1039,null,0,null,211,null,794,null,421,null,797,null,330,null,1953,null,672,null,1641,null,467,null,343,null,232,null,323,null,202,null,304,null,193,null,24525,null,2342,null,96,null,125,null,2190,null,694,null,2746,null,824,null,6516,null,1329,null,4211,null,1006,null,3181,null,791,null,2701,null,724,null,2884,null,723,null,0400000US50,Vermont,50
7769089,null,0,*****,517810,null,3184,null,1300526,null,3421,null,795003,null,5344,null,2174112,null,7588,null,1166757,null,5926,null,878481,null,2761,null,514807,null,3546,null,421593,null,2997,null,3906559,null,23271,null,428130,null,5043,null,899010,null,9274,null,421975,null,7976,null,862066,null,12304,null,475209,null,7796,null,372691,null,6814,null,235594,null,5849,null,211884,null,4224,null,2944984,null,26035,null,79326,null,3967,null,326788,null,9902,null,284444,null,7808,null,910412,null,13057,null,528974,null,8567,null,404934,null,6960,null,229393,null,5135,null,180713,null,4390,null,121834,null,5216,null,4958,null,1186,null,21145,null,1976,null,16578,null,2499,null,39532,null,3190,null,23283,null,2147,null,12289,null,1727,null,2301,null,713,null,1748,null,590,null,795712,null,17121,null,5396,null,1229,null,53583,null,4528,null,72006,null,4819,null,362102,null,9862,null,139291,null,5343,null,88567,null,4032,null,47519,null,3369,null,27248,null,2355,null,0400000US51,Virginia,51
6549224,null,0,*****,433630,null,1953,null,1109430,null,2201,null,618271,null,3926,null,1835159,null,5439,null,994282,null,3897,null,775555,null,2502,null,418431,null,1886,null,364466,null,1947,null,3083053,null,24919,null,368333,null,5184,null,789011,null,10432,null,329738,null,8224,null,704847,null,10998,null,373074,null,7931,null,286175,null,6134,null,127265,null,4242,null,104610,null,3727,null,2561922,null,24183,null,52947,null,4086,null,240375,null,8378,null,202315,null,6667,null,750878,null,10360,null,471484,null,8661,null,390812,null,5756,null,235835,null,4787,null,217276,null,4166,null,99885,null,5817,null,3776,null,1204,null,14527,null,2200,null,13176,null,2271,null,34519,null,3348,null,19164,null,2223,null,9178,null,1379,null,2181,null,666,null,3364,null,862,null,804364,null,15761,null,8574,null,1643,null,65517,null,5182,null,73042,null,4849,null,344915,null,8386,null,130560,null,5178,null,89390,null,3738,null,53150,null,2970,null,39216,null,2595,null,0400000US53,Washington,53
1814468,null,0,*****,103783,null,1381,null,281590,null,1663,null,164030,null,2676,null,465235,null,2661,null,274733,null,1878,null,240478,null,1119,null,150673,null,1066,null,133946,null,864,null,1278665,null,9203,null,86128,null,2411,null,200169,null,4873,null,103641,null,2850,null,300891,null,5148,null,184853,null,3270,null,178419,null,3058,null,119087,null,2119,null,105477,null,2426,null,506326,null,8782,null,17432,null,2347,null,78469,null,4486,null,56393,null,3354,null,153794,null,4923,null,84198,null,3637,null,59709,null,2943,null,29736,null,1931,null,26595,null,2290,null,6204,null,1331,null,127,null,138,null,871,null,578,null,677,null,421,null,2669,null,770,null,967,null,417,null,372,null,256,null,34,null,59,null,487,null,292,null,23273,null,2943,null,96,null,143,null,2081,null,897,null,3319,null,1002,null,7881,null,1534,null,4715,null,1153,null,1978,null,623,null,1816,null,636,null,1387,null,489,null,0400000US54,West Virginia,54
5627968,null,0,*****,361434,null,1851,null,950179,null,2005,null,557745,null,3626,null,1486786,null,4416,null,875947,null,2643,null,648291,null,1649,null,377553,null,1301,null,370033,null,871,null,4041151,null,17229,null,322525,null,3098,null,765977,null,5770,null,393593,null,5280,null,982637,null,8905,null,602637,null,6267,null,444174,null,5013,null,260547,null,3386,null,269061,null,2943,null,1301564,null,14338,null,32791,null,2552,null,156877,null,5156,null,133016,null,5877,null,381171,null,8736,null,233211,null,5863,null,178999,null,4800,null,100506,null,3135,null,84993,null,2743,null,37604,null,3456,null,2029,null,715,null,6075,null,1425,null,4331,null,1015,null,13347,null,2177,null,4809,null,980,null,3524,null,892,null,1512,null,522,null,1977,null,599,null,247649,null,9927,null,4089,null,873,null,21250,null,2724,null,26805,null,2874,null,109631,null,5260,null,35290,null,2669,null,21594,null,2091,null,14988,null,1694,null,14002,null,1597,null,0400000US55,Wisconsin,55
532668,null,0,*****,37710,null,1093,null,90258,null,1277,null,55311,null,1488,null,136192,null,2417,null,82761,null,1210,null,64324,null,977,null,35277,null,841,null,30835,null,1108,null,226616,null,6931,null,28402,null,1622,null,53630,null,3088,null,25361,null,2194,null,52865,null,3107,null,27714,null,2133,null,19556,null,1840,null,9824,null,1167,null,9264,null,1015,null,290044,null,7123,null,8960,null,1638,null,35367,null,2850,null,28116,null,2409,null,76057,null,3637,null,52617,null,2186,null,43424,null,1900,null,24582,null,1453,null,20921,null,1327,null,3636,null,990,null,117,null,136,null,871,null,514,null,588,null,368,null,1431,null,624,null,469,null,297,null,160,null,148,null,0,null,261,null,0,null,261,null,12372,null,2279,null,231,null,331,null,390,null,312,null,1246,null,483,null,5839,null,1539,null,1961,null,642,null,1184,null,522,null,871,null,396,null,650,null,345,null,0400000US56,Wyoming,56
