B17007_001E,B17007_001EA,B17007_001M,B17007_001MA,B17007_002E,B17007_002EA,B17007_002M,B17007_002MA,B17007_003E,B17007_003EA,B17007_003M,B17007_003MA,B17007_004E,B17007_004EA,B17007_004M,B17007_004MA,B17007_005E,B17007_005EA,B17007_005M,B17007_005MA,B17007_006E,B17007_006EA,B17007_006M,B17007_006MA,B17007_007E,B17007_007EA,B17007_007M,B17007_007MA,B17007_008E,B17007_008EA,B17007_008M,B17007_008MA,B17007_009E,B17007_009EA,B17007_009M,B17007_009MA,B17007_010E,B17007_010EA,B17007_010M,B17007_010MA,B17007_011E,B17007_011EA,B17007_011M,B17007_011MA,B17007_012E,B17007_012EA,B17007_012M,B17007_012MA,B17007_013E,B17007_013EA,B17007_013M,B17007_013MA,B17007_014E,B17007_014EA,B17007_014M,B17007_014MA,B17007_015E,B17007_015EA,B17007_015M,B17007_015MA,B17007_016E,B17007_016EA,B17007_016M,B17007_016MA,B17007_017E,B17007_017EA,B17007_017M,B17007_017MA,B17007_018E,B17007_018EA,B17007_018M,B17007_018MA,B17007_019E,B17007_019EA,B17007_019M,B17007_019MA,B17007_020E,B17007_020EA,B17007_020M,B17007_020MA,B17007_021E,B17007_021EA,B17007_021M,B17007_021MA,B17007_022E,B17007_022EA,B17007_022M,B17007_022MA,B17007_023E,B17007_023EA,B17007_023M,B17007_023MA,B17007_024E,B17007_024EA,B17007_024M,B17007_024MA,B17007_025E,B17007_025EA,B17007_025M,B17007_025MA,B17007_026E,B17007_026EA,B17007_026M,B17007_026MA,B17007_027E,B17007_027EA,B17007_027M,B17007_027MA,B17007_028E,B17007_028EA,B17007_028M,B17007_028MA,B17007_029E,B17007_029EA,B17007_029M,B17007_029MA,B17007_030E,B17007_030EA,B17007_030M,B17007_030MA,B17007_031E,B17007_031EA,B17007_031M,B17007_031MA,B17007_032E,B17007_032EA,B17007_032M,B17007_032MA,B17007_033E,B17007_033EA,B17007_033M,B17007_033MA,B17007_034E,B17007_034EA,B17007_034M,B17007_034MA,B17007_035E,B17007_035EA,B17007_035M,B17007_035MA,B17007_036E,B17007_036EA,B17007_036M,B17007_036MA,B17007_037E,B17007_037EA,B17007_037M,B17007_037MA,B17007_038E,B17007_038EA,B17007_038M,B17007_038MA,B17007_039E,B17007_039EA,B17007_039M,B17007_039MA,B17007_040E,B17007_040EA,B17007_040M,B17007_040MA,B17007_041E,B17007_041EA,B17007_041M,B17007_041MA,B17007_042E,B17007_042EA,B17007_042M,B17007_042MA,B17007_043E,B17007_043EA,B17007_043M,B17007_043MA,GEO_ID,NAME,state
204983,null,6527,null,54709,null,3886,null,26000,null,2763,null,77,null,90,null,918,null,535,null,8428,null,1809,null,2913,null,748,null,3496,null,938,null,3950,null,943,null,3565,null,1457,null,1655,null,738,null,998,null,434,null,28709,null,2568,null,259,null,293,null,985,null,648,null,8778,null,1552,null,3924,null,1067,null,2398,null,767,null,3598,null,824,null,3328,null,1004,null,2405,null,650,null,3034,null,668,null,150274,null,5217,null,77880,null,4024,null,0,null,235,null,39,null,57,null,8539,null,1732,null,20196,null,1941,null,11808,null,1792,null,14121,null,1736,null,11203,null,1301,null,6681,null,1108,null,5293,null,851,null,72394,null,3373,null,0,null,235,null,82,null,94,null,8464,null,1865,null,9871,null,1494,null,7121,null,1589,null,12321,null,1645,null,11458,null,1241,null,8011,null,995,null,15066,null,1373,null,0400000US30,Montana,30
336527,null,8572,null,80353,null,4937,null,35255,null,3892,null,249,null,159,null,1336,null,540,null,13775,null,2814,null,4093,null,983,null,3386,null,888,null,5443,null,949,null,3677,null,1096,null,1377,null,443,null,1919,null,444,null,45098,null,2911,null,511,null,368,null,447,null,240,null,13002,null,2068,null,3966,null,982,null,3944,null,978,null,5478,null,1050,null,4190,null,910,null,4009,null,771,null,9551,null,2175,null,256174,null,7748,null,131743,null,5059,null,0,null,221,null,0,null,221,null,19951,null,2147,null,32157,null,2320,null,22065,null,2160,null,24000,null,2258,null,15102,null,1597,null,8646,null,1054,null,9822,null,1019,null,124431,null,4435,null,0,null,221,null,0,null,221,null,13349,null,2025,null,18767,null,1921,null,11597,null,1791,null,17524,null,1795,null,17838,null,1586,null,15532,null,1449,null,29824,null,2050,null,0400000US31,Nebraska,31
525757,null,13268,null,105900,null,7352,null,52701,null,5798,null,547,null,427,null,1464,null,677,null,12320,null,2875,null,7873,null,1809,null,7701,null,1622,null,7830,null,1819,null,7208,null,1670,null,4004,null,1070,null,3754,null,1123,null,53199,null,4230,null,423,null,298,null,1486,null,647,null,10274,null,1787,null,8873,null,1626,null,7165,null,1648,null,7477,null,1419,null,7613,null,1557,null,4998,null,1024,null,4890,null,1225,null,419857,null,11240,null,238386,null,7581,null,0,null,300,null,274,null,318,null,18363,null,2433,null,63528,null,4163,null,47861,null,4034,null,45143,null,3395,null,31674,null,2451,null,17530,null,1816,null,14013,null,1910,null,181471,null,6221,null,0,null,300,null,470,null,461,null,17324,null,2092,null,33310,null,2937,null,26301,null,2901,null,29878,null,2905,null,30307,null,2413,null,21172,null,2003,null,22709,null,2117,null,0400000US32,Nevada,32
239039,null,8932,null,46554,null,4435,null,20740,null,3252,null,80,null,81,null,533,null,393,null,5529,null,1503,null,3464,null,1314,null,1998,null,900,null,3403,null,984,null,2819,null,902,null,1103,null,494,null,1811,null,1032,null,25814,null,2966,null,116,null,147,null,638,null,400,null,6405,null,1502,null,2473,null,798,null,2819,null,1054,null,3925,null,1018,null,2691,null,792,null,2446,null,884,null,4301,null,1264,null,192485,null,7430,null,97040,null,4760,null,0,null,253,null,0,null,253,null,8760,null,1606,null,25794,null,2226,null,18857,null,2160,null,17683,null,1866,null,13739,null,1586,null,6737,null,1060,null,5470,null,1062,null,95445,null,4501,null,0,null,253,null,0,null,253,null,7312,null,1463,null,17273,null,1595,null,9929,null,1430,null,16750,null,2024,null,16309,null,1590,null,10976,null,1335,null,16896,null,1640,null,0400000US33,New Hampshire,33
1375589,null,22499,null,261868,null,11202,null,105421,null,7296,null,1492,null,694,null,3923,null,3487,null,21471,null,4269,null,17630,null,2961,null,16293,null,2424,null,17083,null,2277,null,13530,null,1872,null,6842,null,1237,null,7157,null,1286,null,156447,null,7539,null,1382,null,1095,null,2789,null,984,null,24358,null,3994,null,22031,null,2840,null,15544,null,2349,null,20754,null,2523,null,22316,null,2892,null,17853,null,1964,null,29420,null,2378,null,1113721,null,19342,null,552274,null,12811,null,48,null,81,null,240,null,353,null,32749,null,3914,null,135933,null,6451,null,112350,null,5415,null,113081,null,4956,null,71767,null,3919,null,42337,null,2625,null,43769,null,2713,null,561447,null,11343,null,0,null,277,null,57,null,96,null,27494,null,3265,null,76994,null,4499,null,75155,null,4646,null,87020,null,4474,null,92327,null,4298,null,82048,null,3560,null,120352,null,4369,null,0400000US34,New Jersey,34
368421,null,9660,null,101259,null,5735,null,44060,null,3882,null,185,null,228,null,275,null,222,null,9502,null,2107,null,6357,null,1757,null,5505,null,1064,null,9194,null,1353,null,6318,null,1066,null,3981,null,1071,null,2743,null,630,null,57199,null,4154,null,198,null,157,null,924,null,497,null,14662,null,2131,null,6630,null,1549,null,4739,null,987,null,8253,null,1653,null,6545,null,1439,null,6924,null,1322,null,8324,null,1321,null,267162,null,7645,null,137371,null,5274,null,0,null,279,null,0,null,279,null,13623,null,2395,null,34788,null,3181,null,23833,null,2418,null,23754,null,2135,null,19976,null,1704,null,11737,null,1509,null,9660,null,1251,null,129791,null,4971,null,0,null,279,null,0,null,279,null,9723,null,1421,null,19404,null,2562,null,14443,null,1987,null,22050,null,1860,null,24265,null,1926,null,17134,null,1949,null,22772,null,1947,null,0400000US35,New Mexico,35
3693399,null,29420,null,882100,null,19351,null,381717,null,13419,null,1664,null,693,null,5809,null,1382,null,79814,null,6660,null,65474,null,5309,null,60588,null,5042,null,66712,null,4631,null,51078,null,4261,null,27590,null,2558,null,22988,null,2492,null,500383,null,14384,null,1840,null,688,null,5391,null,1121,null,91913,null,6825,null,68152,null,4868,null,48996,null,4035,null,65790,null,3853,null,71102,null,4237,null,59975,null,4003,null,87224,null,4426,null,2811299,null,26863,null,1389102,null,18878,null,93,null,118,null,565,null,425,null,89484,null,5529,null,343949,null,10845,null,280778,null,8857,null,276781,null,8676,null,185110,null,6552,null,108389,null,4660,null,103953,null,3482,null,1422197,null,16889,null,0,null,277,null,261,null,216,null,90038,null,4989,null,263193,null,7197,null,188673,null,6400,null,207706,null,8039,null,222746,null,6929,null,181737,null,5203,null,267843,null,5917,null,0400000US36,New York,36
1634749,null,22206,null,423092,null,10217,null,176680,null,8218,null,745,null,390,null,3434,null,1116,null,46474,null,4797,null,32581,null,4094,null,22504,null,2615,null,30571,null,3350,null,23734,null,2806,null,8886,null,1287,null,7751,null,1290,null,246412,null,7153,null,1603,null,718,null,4007,null,1400,null,57537,null,4263,null,30523,null,3222,null,23071,null,3202,null,32200,null,2815,null,31440,null,2463,null,24412,null,2352,null,41619,null,2552,null,1211657,null,19518,null,604002,null,13876,null,0,null,289,null,336,null,257,null,64313,null,5073,null,150682,null,7004,null,121741,null,7071,null,112656,null,5494,null,79629,null,3463,null,40576,null,2716,null,34069,null,2316,null,607655,null,11971,null,53,null,90,null,415,null,361,null,49916,null,4185,null,100967,null,5350,null,73459,null,5314,null,97115,null,4653,null,101835,null,5866,null,80262,null,3111,null,103633,null,3634,null,0400000US37,North Carolina,37
133229,null,3970,null,32220,null,2429,null,13404,null,1662,null,59,null,73,null,305,null,207,null,4351,null,1175,null,2225,null,698,null,1171,null,467,null,1917,null,561,null,1306,null,424,null,1340,null,486,null,730,null,250,null,18816,null,1794,null,23,null,34,null,382,null,495,null,8073,null,1293,null,1034,null,461,null,856,null,334,null,1193,null,454,null,1450,null,424,null,1596,null,487,null,4209,null,739,null,101009,null,3831,null,55383,null,3240,null,0,null,208,null,355,null,369,null,12706,null,1803,null,13677,null,1398,null,6850,null,1221,null,8276,null,1165,null,6522,null,861,null,2922,null,628,null,4075,null,633,null,45626,null,2222,null,0,null,208,null,0,null,208,null,6304,null,1378,null,5914,null,961,null,3025,null,738,null,6468,null,945,null,6182,null,942,null,6179,null,808,null,11554,null,865,null,0400000US38,North Dakota,38
2124631,null,20993,null,544237,null,12961,null,244960,null,8774,null,2158,null,775,null,3272,null,986,null,64090,null,5564,null,42348,null,3952,null,34800,null,3163,null,44604,null,3190,null,28687,null,2559,null,13997,null,1979,null,11004,null,1643,null,299277,null,9840,null,1409,null,585,null,4870,null,1142,null,72619,null,5551,null,37998,null,3627,null,30661,null,2653,null,45621,null,3449,null,39331,null,2623,null,23816,null,2341,null,42952,null,3026,null,1580394,null,19047,null,774048,null,14372,null,10,null,19,null,194,null,256,null,72171,null,4896,null,172512,null,7617,null,137565,null,5379,null,154570,null,5485,null,114534,null,4380,null,60024,null,2686,null,62468,null,2997,null,806346,null,9795,null,0,null,265,null,121,null,188,null,57445,null,4506,null,109503,null,4643,null,83759,null,4521,null,127412,null,4717,null,131674,null,5292,null,116119,null,3980,null,180313,null,3967,null,0400000US39,Ohio,39
631597,null,13360,null,180124,null,8197,null,74980,null,5599,null,474,null,270,null,1926,null,827,null,24672,null,3584,null,10018,null,1610,null,10088,null,1888,null,10741,null,1610,null,9883,null,1229,null,3851,null,854,null,3327,null,693,null,105144,null,5705,null,871,null,435,null,2301,null,806,null,25814,null,2996,null,12140,null,2061,null,8801,null,1697,null,13960,null,1859,null,13391,null,1805,null,10458,null,1378,null,17408,null,1908,null,451473,null,9989,null,222889,null,6938,null,0,null,248,null,285,null,251,null,29809,null,3471,null,51789,null,3288,null,35421,null,2636,null,39491,null,2738,null,30388,null,2476,null,19668,null,1926,null,16038,null,1401,null,228584,null,6056,null,0,null,248,null,0,null,248,null,19125,null,2229,null,27025,null,2352,null,21469,null,2623,null,36103,null,2742,null,39880,null,2420,null,38352,null,2012,null,46630,null,2405,null,0400000US40,Oklahoma,40
812657,null,15991,null,202028,null,7485,null,92845,null,5501,null,1258,null,624,null,1823,null,661,null,25286,null,2709,null,15623,null,2358,null,11787,null,1964,null,18664,null,2650,null,12244,null,2056,null,3601,null,770,null,2559,null,735,null,109183,null,5387,null,422,null,320,null,2394,null,766,null,28894,null,3258,null,16956,null,2540,null,9630,null,1820,null,16056,null,2361,null,13782,null,1693,null,9393,null,1267,null,11656,null,1771,null,610629,null,13542,null,310711,null,9994,null,0,null,275,null,0,null,275,null,27932,null,2789,null,82795,null,4574,null,52550,null,3934,null,54955,null,3792,null,44118,null,3043,null,23136,null,1597,null,25225,null,3648,null,299918,null,6900,null,0,null,275,null,104,null,174,null,23275,null,3052,null,51468,null,3427,null,30516,null,2518,null,47008,null,3028,null,54516,null,2740,null,34581,null,2190,null,58450,null,3251,null,0400000US41,Oregon,41
2311198,null,16948,null,563539,null,13150,null,241194,null,10425,null,1431,null,485,null,3526,null,910,null,73625,null,6505,null,35313,null,3459,null,30836,null,2985,null,41526,null,3439,null,29937,null,2337,null,12534,null,2074,null,12466,null,1502,null,322345,null,9375,null,1474,null,513,null,3897,null,932,null,74355,null,5723,null,33639,null,3198,null,28525,null,2966,null,42041,null,3129,null,44157,null,3358,null,32934,null,2835,null,61323,null,4667,null,1747659,null,15257,null,851755,null,12426,null,0,null,242,null,356,null,286,null,65909,null,4289,null,194339,null,7332,null,151970,null,5947,null,166151,null,5738,null,123086,null,4726,null,71743,null,3399,null,78201,null,2854,null,895904,null,11316,null,58,null,98,null,232,null,291,null,60099,null,3642,null,124486,null,5231,null,88665,null,3794,null,131254,null,5426,null,145104,null,5048,null,127012,null,4041,null,218994,null,4558,null,0400000US42,Pennsylvania,42
209725,null,9031,null,51941,null,5000,null,21925,null,2684,null,144,null,227,null,116,null,115,null,5858,null,1661,null,3877,null,1094,null,3395,null,1071,null,3339,null,903,null,2767,null,736,null,933,null,505,null,1496,null,600,null,30016,null,3608,null,193,null,165,null,255,null,252,null,7476,null,2180,null,3258,null,977,null,2405,null,865,null,4271,null,1166,null,3798,null,913,null,3160,null,843,null,5200,null,1069,null,157784,null,7347,null,77817,null,4544,null,0,null,287,null,0,null,287,null,4798,null,1167,null,20415,null,2732,null,13385,null,2052,null,15898,null,1896,null,11659,null,1606,null,6298,null,1198,null,5364,null,870,null,79967,null,4380,null,0,null,287,null,0,null,287,null,5035,null,1328,null,12544,null,2297,null,9655,null,1445,null,12515,null,1635,null,14394,null,1500,null,9092,null,1162,null,16732,null,1470,null,0400000US44,Rhode Island,44
767650,null,13485,null,215857,null,9112,null,91560,null,5196,null,0,null,287,null,1000,null,614,null,23253,null,3016,null,13752,null,2134,null,10656,null,2104,null,17796,null,2465,null,13135,null,1553,null,6344,null,1335,null,5624,null,1244,null,124297,null,6640,null,377,null,298,null,1172,null,670,null,25283,null,3464,null,14250,null,2338,null,11830,null,2258,null,17388,null,1758,null,19394,null,2206,null,13694,null,1546,null,20909,null,2162,null,551793,null,11394,null,274018,null,7033,null,0,null,287,null,746,null,754,null,27741,null,2988,null,67613,null,4047,null,48098,null,3702,null,50803,null,3266,null,38130,null,2501,null,22207,null,1791,null,18680,null,1775,null,277775,null,8332,null,0,null,287,null,0,null,287,null,22581,null,2854,null,37048,null,3007,null,29357,null,2718,null,46029,null,3286,null,50871,null,2990,null,39677,null,2545,null,52212,null,2887,null,0400000US45,South Carolina,45
153856,null,5849,null,36430,null,3052,null,17060,null,2259,null,7,null,13,null,696,null,491,null,4759,null,1261,null,2496,null,833,null,1954,null,676,null,3620,null,1038,null,1435,null,582,null,856,null,344,null,1237,null,444,null,19370,null,2568,null,68,null,99,null,372,null,294,null,5973,null,1425,null,2260,null,1007,null,1644,null,710,null,1659,null,638,null,1580,null,518,null,1490,null,415,null,4324,null,814,null,117426,null,5071,null,60332,null,3615,null,0,null,223,null,49,null,76,null,9797,null,1892,null,13054,null,1671,null,8345,null,1286,null,11471,null,1184,null,9063,null,1255,null,4029,null,775,null,4524,null,845,null,57094,null,3281,null,0,null,223,null,0,null,223,null,6104,null,1446,null,6581,null,1181,null,4974,null,1180,null,8657,null,1339,null,8639,null,1016,null,7376,null,1032,null,14763,null,1185,null,0400000US46,South Dakota,46
1078246,null,17444,null,295981,null,9125,null,121717,null,5939,null,948,null,509,null,1737,null,681,null,27374,null,2787,null,21336,null,2848,null,17412,null,2766,null,24575,null,2334,null,15277,null,1769,null,8261,null,1229,null,4797,null,1127,null,174264,null,6286,null,1008,null,521,null,2069,null,833,null,38523,null,3520,null,19588,null,2570,null,19442,null,2238,null,22288,null,2225,null,25046,null,2291,null,18340,null,2015,null,27960,null,2320,null,782265,null,16125,null,390142,null,10418,null,0,null,281,null,233,null,444,null,34952,null,3398,null,92119,null,4845,null,72960,null,4371,null,78535,null,4442,null,56098,null,3933,null,28897,null,2122,null,26348,null,2598,null,392123,null,9435,null,0,null,281,null,64,null,92,null,26276,null,2523,null,54403,null,3756,null,40847,null,3355,null,68621,null,4177,null,67460,null,4095,null,56422,null,3092,null,78030,null,3314,null,0400000US47,Tennessee,47
3639066,null,36456,null,919574,null,17859,null,387487,null,12395,null,3590,null,940,null,7759,null,1746,null,123344,null,8042,null,62067,null,5441,null,45334,null,3819,null,54790,null,4421,null,48434,null,3647,null,23955,null,2329,null,18214,null,2179,null,532087,null,13746,null,2029,null,814,null,7980,null,1488,null,133652,null,7502,null,72022,null,6471,null,52788,null,4350,null,66087,null,4090,null,70777,null,4285,null,52627,null,3565,null,74125,null,3823,null,2719492,null,30407,null,1470874,null,19761,null,166,null,165,null,1229,null,592,null,155473,null,7791,null,406697,null,10593,null,279145,null,9407,null,270030,null,8766,null,183168,null,6749,null,90038,null,3888,null,84928,null,3995,null,1248618,null,18654,null,96,null,164,null,193,null,173,null,116815,null,5991,null,213312,null,8557,null,155684,null,6964,null,206552,null,8283,null,200782,null,6697,null,153983,null,4151,null,201201,null,5643,null,0400000US48,Texas,48
374921,null,13429,null,98019,null,6970,null,42540,null,4626,null,290,null,203,null,1811,null,1811,null,18460,null,3180,null,7537,null,1761,null,4584,null,1381,null,3947,null,1253,null,3482,null,999,null,1584,null,620,null,845,null,353,null,55479,null,5348,null,490,null,306,null,619,null,399,null,25934,null,3867,null,7657,null,1819,null,3748,null,1013,null,4990,null,1259,null,3943,null,992,null,2615,null,764,null,5483,null,1003,null,276902,null,10730,null,150427,null,7517,null,0,null,263,null,22,null,38,null,28171,null,3485,null,46376,null,4018,null,22758,null,2505,null,22815,null,2345,null,14850,null,1735,null,8323,null,1053,null,7112,null,990,null,126475,null,5699,null,71,null,116,null,242,null,294,null,15898,null,2338,null,26017,null,3182,null,13688,null,2240,null,17043,null,1729,null,18361,null,1754,null,14213,null,1533,null,20942,null,1797,null,0400000US49,Utah,49
133939,null,5292,null,33114,null,2860,null,15021,null,1881,null,165,null,182,null,497,null,331,null,5192,null,1334,null,1661,null,702,null,1366,null,591,null,1862,null,436,null,3095,null,771,null,469,null,299,null,714,null,284,null,18093,null,1880,null,105,null,106,null,624,null,367,null,5617,null,1260,null,2239,null,720,null,1251,null,425,null,2161,null,495,null,2031,null,605,null,1385,null,568,null,2680,null,582,null,100825,null,4386,null,48696,null,3144,null,0,null,211,null,0,null,211,null,3040,null,957,null,11939,null,1822,null,9036,null,1261,null,10290,null,1330,null,7125,null,991,null,4065,null,589,null,3201,null,619,null,52129,null,2523,null,0,null,211,null,66,null,115,null,4726,null,1091,null,6847,null,1125,null,5585,null,856,null,8296,null,1124,null,9901,null,1089,null,7784,null,961,null,8924,null,1032,null,0400000US50,Vermont,50
1352872,null,19275,null,278817,null,10314,null,117014,null,7339,null,666,null,479,null,2819,null,957,null,38875,null,3931,null,20462,null,3189,null,13746,null,2188,null,17520,null,2640,null,12014,null,1686,null,6695,null,1148,null,4217,null,909,null,161803,null,7079,null,716,null,500,null,2112,null,837,null,43918,null,3794,null,19888,null,2426,null,15196,null,2109,null,19437,null,2604,null,19264,null,1817,null,13517,null,1764,null,27755,null,2010,null,1074055,null,16257,null,540462,null,12053,null,96,null,160,null,359,null,345,null,57583,null,5034,null,139072,null,6468,null,105763,null,5730,null,103767,null,5213,null,64128,null,2925,null,36995,null,3105,null,32699,null,2433,null,533593,null,10061,null,98,null,124,null,120,null,159,null,42477,null,4192,null,93962,null,3937,null,67023,null,4216,null,87800,null,4358,null,84719,null,3921,null,63561,null,3407,null,93833,null,3521,null,0400000US51,Virginia,51
1363974,null,23861,null,304251,null,10003,null,139988,null,7280,null,1222,null,736,null,2834,null,930,null,43197,null,4328,null,20336,null,3297,null,18105,null,2017,null,23600,null,3043,null,19250,null,2425,null,6161,null,1267,null,5283,null,1179,null,164263,null,6637,null,1044,null,397,null,3562,null,991,null,45500,null,4260,null,21804,null,2555,null,15407,null,2202,null,23059,null,2329,null,21738,null,2228,null,13588,null,1750,null,18561,null,2154,null,1059723,null,21330,null,550696,null,13338,null,136,null,156,null,412,null,415,null,61816,null,4464,null,137289,null,6731,null,103070,null,4907,null,99059,null,4918,null,76721,null,3675,null,36166,null,2603,null,36027,null,2563,null,509027,null,12423,null,77,null,134,null,116,null,139,null,48697,null,3450,null,82948,null,5578,null,62302,null,3955,null,81744,null,4803,null,83816,null,4133,null,58986,null,3209,null,90341,null,4091,null,0400000US53,Washington,53
335897,null,8054,null,112837,null,5575,null,48183,null,3731,null,286,null,245,null,731,null,498,null,11551,null,1675,null,7203,null,1465,null,6491,null,1301,null,9590,null,1424,null,6942,null,1317,null,3740,null,950,null,1649,null,575,null,64654,null,3478,null,460,null,324,null,1188,null,744,null,17078,null,2221,null,6581,null,1200,null,5817,null,1221,null,10659,null,1554,null,9030,null,1296,null,6851,null,1002,null,6990,null,973,null,223060,null,5947,null,107648,null,4613,null,0,null,265,null,0,null,265,null,8294,null,1580,null,18316,null,2099,null,17249,null,2028,null,22347,null,1823,null,18646,null,2045,null,12458,null,1522,null,10338,null,1340,null,115412,null,3968,null,0,null,265,null,0,null,265,null,6627,null,1428,null,11368,null,1380,null,11254,null,1597,null,15830,null,1899,null,19014,null,1658,null,19752,null,1704,null,31567,null,2061,null,0400000US54,West Virginia,54
1087094,null,14096,null,248244,null,8127,null,111452,null,5942,null,869,null,444,null,1735,null,665,null,38984,null,4046,null,17797,null,2095,null,11844,null,1841,null,16630,null,2082,null,13182,null,1716,null,5139,null,1072,null,5272,null,920,null,136792,null,5472,null,586,null,279,null,2323,null,754,null,45346,null,3377,null,12250,null,1855,null,11553,null,1643,null,15030,null,1627,null,15895,null,1593,null,10351,null,1280,null,23458,null,2518,null,838850,null,12839,null,425628,null,8572,null,0,null,216,null,36,null,43,null,50588,null,3601,null,103288,null,3861,null,73115,null,4158,null,80403,null,3290,null,56606,null,2932,null,28999,null,1941,null,32593,null,2149,null,413222,null,8011,null,16,null,28,null,109,null,136,null,40606,null,3486,null,63814,null,3860,null,40944,null,2848,null,63717,null,2707,null,64802,null,2780,null,51840,null,2373,null,87374,null,2918,null,0400000US55,Wisconsin,55
103477,null,4857,null,23307,null,2405,null,9557,null,1442,null,67,null,94,null,382,null,328,null,3783,null,1201,null,1319,null,424,null,1097,null,521,null,1165,null,499,null,1006,null,489,null,203,null,148,null,535,null,277,null,13750,null,1666,null,28,null,47,null,149,null,173,null,4156,null,939,null,1194,null,555,null,764,null,516,null,1976,null,746,null,2353,null,768,null,1464,null,466,null,1666,null,508,null,80170,null,4262,null,43198,null,3043,null,0,null,261,null,0,null,261,null,4983,null,1029,null,11881,null,1719,null,6223,null,1294,null,8214,null,1321,null,5405,null,944,null,3058,null,774,null,3434,null,772,null,36972,null,2421,null,0,null,261,null,0,null,261,null,4221,null,1145,null,5889,null,1319,null,3401,null,938,null,6889,null,1230,null,4981,null,956,null,4444,null,641,null,7147,null,874,null,0400000US56,Wyoming,56
448875,null,10168,null,255027,null,8745,null,102330,null,4568,null,405,null,288,null,1953,null,1040,null,8797,null,1377,null,12736,null,1781,null,13905,null,1939,null,16158,null,1791,null,20551,null,2214,null,15294,null,1536,null,12531,null,1363,null,152697,null,6917,null,750,null,416,null,1044,null,462,null,13119,null,2408,null,15303,null,2303,null,12463,null,1648,null,20464,null,2417,null,29849,null,2244,null,27629,null,2190,null,32076,null,2380,null,193848,null,6724,null,102462,null,4323,null,20,null,37,null,182,null,291,null,2783,null,747,null,21543,null,2153,null,21867,null,2306,null,19155,null,1948,null,16897,null,1784,null,10554,null,1221,null,9461,null,1240,null,91386,null,4576,null,0,null,289,null,0,null,289,null,1607,null,554,null,14212,null,2066,null,13398,null,2494,null,16046,null,1776,null,19724,null,1883,null,15531,null,1761,null,10868,null,1316,null,0400000US72,Puerto Rico,72
