B23024_001E,B23024_001EA,B23024_001M,B23024_001MA,B23024_002E,B23024_002EA,B23024_002M,B23024_002MA,B23024_003E,B23024_003EA,B23024_003M,B23024_003MA,B23024_004E,B23024_004EA,B23024_004M,B23024_004MA,B23024_005E,B23024_005EA,B23024_005M,B23024_005MA,B23024_006E,B23024_006EA,B23024_006M,B23024_006MA,B23024_007E,B23024_007EA,B23024_007M,B23024_007MA,B23024_008E,B23024_008EA,B23024_008M,B23024_008MA,B23024_009E,B23024_009EA,B23024_009M,B23024_009MA,B23024_010E,B23024_010EA,B23024_010M,B23024_010MA,B23024_011E,B23024_011EA,B23024_011M,B23024_011MA,B23024_012E,B23024_012EA,B23024_012M,B23024_012MA,B23024_013E,B23024_013EA,B23024_013M,B23024_013MA,B23024_014E,B23024_014EA,B23024_014M,B23024_014MA,B23024_015E,B23024_015EA,B23024_015M,B23024_015MA,B23024_016E,B23024_016EA,B23024_016M,B23024_016MA,B23024_017E,B23024_017EA,B23024_017M,B23024_017MA,B23024_018E,B23024_018EA,B23024_018M,B23024_018MA,B23024_019E,B23024_019EA,B23024_019M,B23024_019MA,B23024_020E,B23024_020EA,B23024_020M,B23024_020MA,B23024_021E,B23024_021EA,B23024_021M,B23024_021MA,B23024_022E,B23024_022EA,B23024_022M,B23024_022MA,B23024_023E,B23024_023EA,B23024_023M,B23024_023MA,B23024_024E,B23024_024EA,B23024_024M,B23024_024MA,B23024_025E,B23024_025EA,B23024_025M,B23024_025MA,B23024_026E,B23024_026EA,B23024_026M,B23024_026MA,B23024_027E,B23024_027EA,B23024_027M,B23024_027MA,B23024_028E,B23024_028EA,B23024_028M,B23024_028MA,B23024_029E,B23024_029EA,B23024_029M,B23024_029MA,B23024_030E,B23024_030EA,B23024_030M,B23024_030MA,B23024_031E,B23024_031EA,B23024_031M,B23024_031MA,GEO_ID,NAME,state
2288105,null,3910,null,292117,null,9614,null,71383,null,4880,null,19626,null,2404,null,0,null,275,null,19626,null,2404,null,12479,null,2127,null,7147,null,1582,null,51757,null,4348,null,220734,null,8659,null,138681,null,6417,null,0,null,275,null,138681,null,6417,null,111541,null,5878,null,27140,null,2758,null,82053,null,4547,null,1995988,null,10704,null,186902,null,7060,null,104647,null,5141,null,176,null,155,null,104471,null,5157,null,95896,null,4792,null,8575,null,1619,null,82255,null,4485,null,1809086,null,12741,null,1557005,null,13521,null,2479,null,810,null,1554526,null,13380,null,1488075,null,13430,null,66451,null,4599,null,252081,null,8073,null,0400000US41,Oregon,41
7224016,null,6738,null,781356,null,17085,null,211529,null,8726,null,44394,null,3420,null,52,null,86,null,44342,null,3410,null,27792,null,2700,null,16550,null,2351,null,167135,null,7954,null,569827,null,14116,null,329376,null,10226,null,492,null,366,null,328884,null,10206,null,258269,null,8868,null,70615,null,4917,null,240451,null,10100,null,6442660,null,17121,null,592562,null,13072,null,306220,null,7810,null,696,null,564,null,305524,null,7877,null,282343,null,7289,null,23181,null,2059,null,286342,null,8749,null,5850098,null,20639,null,5100770,null,20729,null,10994,null,1790,null,5089776,null,20876,null,4908250,null,21434,null,181526,null,7139,null,749328,null,11303,null,0400000US42,Pennsylvania,42
624431,null,2862,null,64476,null,5562,null,18030,null,2243,null,3681,null,1125,null,0,null,287,null,3681,null,1125,null,1980,null,936,null,1701,null,568,null,14349,null,1803,null,46446,null,4679,null,24212,null,2823,null,0,null,287,null,24212,null,2823,null,17972,null,2393,null,6240,null,1403,null,22234,null,3358,null,559955,null,5460,null,49651,null,3653,null,25908,null,2442,null,182,null,299,null,25726,null,2390,null,24102,null,2354,null,1624,null,657,null,23743,null,2710,null,510304,null,6653,null,453762,null,6986,null,3217,null,1296,null,450545,null,6964,null,426732,null,7432,null,23813,null,3023,null,56542,null,3815,null,0400000US44,Rhode Island,44
2606851,null,5872,null,361261,null,13736,null,90242,null,5248,null,18975,null,2235,null,31,null,50,null,18944,null,2234,null,11840,null,1496,null,7104,null,1720,null,71267,null,4817,null,271019,null,11892,null,160418,null,7328,null,33,null,59,null,160385,null,7334,null,117720,null,6678,null,42665,null,3675,null,110601,null,7627,null,2245590,null,13687,null,238037,null,7816,null,105578,null,5741,null,771,null,553,null,104807,null,5803,null,95306,null,5442,null,9501,null,1758,null,132459,null,5955,null,2007553,null,14502,null,1721628,null,14526,null,19314,null,2617,null,1702314,null,14892,null,1621675,null,14697,null,80639,null,5452,null,285925,null,7966,null,0400000US45,South Carolina,45
452641,null,2892,null,47203,null,3939,null,8516,null,1367,null,3200,null,884,null,0,null,223,null,3200,null,884,null,2711,null,808,null,489,null,302,null,5316,null,1148,null,38687,null,3671,null,25374,null,3078,null,113,null,197,null,25261,null,3056,null,20815,null,2499,null,4446,null,1222,null,13313,null,1893,null,405438,null,4282,null,32339,null,2635,null,20927,null,2042,null,0,null,223,null,20927,null,2042,null,20182,null,2051,null,745,null,434,null,11412,null,1660,null,373099,null,4472,null,340375,null,4765,null,3867,null,980,null,336508,null,4702,null,330657,null,4857,null,5851,null,1221,null,32724,null,2688,null,0400000US46,South Dakota,46
3682452,null,6068,null,498818,null,14870,null,142894,null,7109,null,35584,null,3676,null,0,null,281,null,35584,null,3676,null,20442,null,2444,null,15142,null,2335,null,107310,null,6057,null,355924,null,11773,null,219920,null,9458,null,299,null,328,null,219621,null,9447,null,170194,null,7967,null,49427,null,3840,null,136004,null,6290,null,3183634,null,15865,null,354003,null,9282,null,172386,null,7043,null,1288,null,645,null,171098,null,6921,null,155217,null,6547,null,15881,null,2164,null,181617,null,6525,null,2829631,null,17894,null,2440816,null,15773,null,13858,null,1802,null,2426958,null,15730,null,2327575,null,16631,null,99383,null,4699,null,388815,null,9480,null,0400000US47,Tennessee,47
14080066,null,13239,null,1836033,null,27335,null,358887,null,10149,null,97989,null,5779,null,43,null,71,null,97946,null,5765,null,70483,null,5182,null,27463,null,3127,null,260898,null,8989,null,1477146,null,25736,null,891180,null,16571,null,1961,null,926,null,889219,null,16612,null,756216,null,15738,null,133003,null,7436,null,585966,null,14911,null,12244033,null,31016,null,1109668,null,19243,null,600104,null,13075,null,4238,null,1101,null,595866,null,12956,null,555652,null,12237,null,40214,null,2951,null,509564,null,13154,null,11134365,null,35987,null,9555535,null,33954,null,75384,null,4986,null,9480151,null,33086,null,9163482,null,32951,null,316669,null,11772,null,1578830,null,21099,null,0400000US48,Texas,48
1533409,null,2783,null,135775,null,6821,null,20434,null,2838,null,5064,null,1268,null,0,null,263,null,5064,null,1268,null,3446,null,1282,null,1618,null,611,null,15370,null,2616,null,115341,null,7176,null,74450,null,4973,null,0,null,263,null,74450,null,4973,null,64879,null,4400,null,9571,null,1874,null,40891,null,4327,null,1397634,null,7473,null,102584,null,5965,null,58673,null,4546,null,658,null,443,null,58015,null,4518,null,53299,null,3966,null,4716,null,1285,null,43911,null,3425,null,1295050,null,8673,null,1100699,null,9915,null,9392,null,2018,null,1091307,null,9149,null,1063774,null,9273,null,27533,null,2915,null,194351,null,7110,null,0400000US49,Utah,49
378070,null,1517,null,37185,null,3318,null,11266,null,1672,null,3964,null,914,null,0,null,211,null,3964,null,914,null,2799,null,785,null,1165,null,463,null,7302,null,1271,null,25919,null,2976,null,16073,null,2356,null,0,null,211,null,16073,null,2356,null,13906,null,2085,null,2167,null,680,null,9846,null,1402,null,340885,null,3248,null,31811,null,2473,null,19159,null,1873,null,103,null,171,null,19056,null,1886,null,17920,null,1790,null,1136,null,475,null,12652,null,1668,null,309074,null,3814,null,278718,null,4451,null,392,null,224,null,278326,null,4421,null,269563,null,4523,null,8763,null,1123,null,30356,null,2299,null,0400000US50,Vermont,50
4649993,null,7825,null,415537,null,14127,null,93922,null,6480,null,22776,null,2953,null,0,null,285,null,22776,null,2953,null,15604,null,2088,null,7172,null,1952,null,71146,null,5252,null,321615,null,12149,null,190173,null,7780,null,2127,null,847,null,188046,null,7811,null,148889,null,6701,null,39157,null,3610,null,131442,null,7904,null,4234456,null,16549,null,323925,null,8495,null,165892,null,7110,null,1628,null,602,null,164264,null,7059,null,152052,null,6862,null,12212,null,1963,null,158033,null,6311,null,3910531,null,19503,null,3426557,null,18571,null,95736,null,5163,null,3330821,null,19225,null,3231561,null,19949,null,99260,null,5669,null,483974,null,9714,null,0400000US51,Virginia,51
3980597,null,5827,null,412015,null,11633,null,106918,null,6770,null,26698,null,3773,null,0,null,271,null,26698,null,3773,null,18908,null,3213,null,7790,null,1665,null,80220,null,4994,null,305097,null,9613,null,175102,null,7570,null,928,null,491,null,174174,null,7601,null,143048,null,6846,null,31126,null,3708,null,129995,null,5912,null,3568582,null,12186,null,314790,null,9458,null,171278,null,7247,null,1339,null,508,null,169939,null,7236,null,157141,null,7032,null,12798,null,1987,null,143512,null,6324,null,3253792,null,14285,null,2806827,null,15523,null,41043,null,3850,null,2765784,null,16088,null,2662708,null,16687,null,103076,null,5273,null,446965,null,10255,null,0400000US53,Washington,53
1076885,null,2990,null,173526,null,7760,null,59340,null,4036,null,8219,null,1445,null,0,null,265,null,8219,null,1445,null,5990,null,1246,null,2229,null,755,null,51121,null,3647,null,114186,null,6381,null,64129,null,5312,null,30,null,50,null,64099,null,5310,null,52362,null,4745,null,11737,null,1705,null,50057,null,3669,null,903359,null,8191,null,137516,null,6115,null,56463,null,4059,null,72,null,122,null,56391,null,4055,null,53322,null,3993,null,3069,null,907,null,81053,null,4739,null,765843,null,9114,null,634009,null,8857,null,2154,null,899,null,631855,null,8777,null,611767,null,8946,null,20088,null,2486,null,131834,null,4684,null,0400000US54,West Virginia,54
3344866,null,4937,null,316259,null,9826,null,68400,null,4575,null,19913,null,2517,null,0,null,216,null,19913,null,2517,null,13710,null,1857,null,6203,null,1385,null,48487,null,3550,null,247859,null,9436,null,167060,null,6281,null,186,null,259,null,166874,null,6273,null,135473,null,6152,null,31401,null,2865,null,80799,null,5468,null,3028607,null,10938,null,229250,null,6689,null,133397,null,5860,null,18,null,30,null,133379,null,5859,null,123253,null,5514,null,10126,null,1521,null,95853,null,3924,null,2799357,null,12146,null,2508386,null,12512,null,5194,null,1061,null,2503192,null,12529,null,2422407,null,12602,null,80785,null,3809,null,290971,null,6697,null,0400000US55,Wisconsin,55
315702,null,2483,null,26449,null,2478,null,6294,null,1188,null,2369,null,804,null,0,null,261,null,2369,null,804,null,1949,null,751,null,420,null,312,null,3925,null,913,null,20155,null,2213,null,12553,null,1928,null,0,null,261,null,12553,null,1928,null,11006,null,1875,null,1547,null,599,null,7602,null,1137,null,289253,null,3315,null,27419,null,2326,null,17141,null,2077,null,0,null,261,null,17141,null,2077,null,16521,null,2024,null,620,null,328,null,10278,null,1474,null,261834,null,4348,null,231314,null,4964,null,2162,null,697,null,229152,null,4901,null,224721,null,5057,null,4431,null,1123,null,30520,null,2496,null,0400000US56,Wyoming,56
2286837,null,3316,null,917825,null,19868,null,236746,null,9299,null,50345,null,3683,null,55,null,95,null,50290,null,3663,null,30148,null,2971,null,20142,null,2465,null,186401,null,8002,null,681079,null,18242,null,330126,null,11271,null,127,null,136,null,329999,null,11280,null,222018,null,8314,null,107981,null,5983,null,350953,null,11575,null,1369012,null,20033,null,221443,null,8578,null,88758,null,4849,null,69,null,122,null,88689,null,4840,null,82991,null,4673,null,5698,null,1241,null,132685,null,6538,null,1147569,null,17744,null,911273,null,15005,null,3420,null,1128,null,907853,null,14914,null,847864,null,14895,null,59989,null,4323,null,236296,null,8242,null,0400000US72,Puerto Rico,72
