B24011_001E,B24011_001EA,B24011_001M,B24011_001MA,B24011_002E,B24011_002EA,B24011_002M,B24011_002MA,B24011_003E,B24011_003EA,B24011_003M,B24011_003MA,B24011_004E,B24011_004EA,B24011_004M,B24011_004MA,B24011_005E,B24011_005EA,B24011_005M,B24011_005MA,B24011_006E,B24011_006EA,B24011_006M,B24011_006MA,B24011_007E,B24011_007EA,B24011_007M,B24011_007MA,B24011_008E,B24011_008EA,B24011_008M,B24011_008MA,B24011_009E,B24011_009EA,B24011_009M,B24011_009MA,B24011_010E,B24011_010EA,B24011_010M,B24011_010MA,B24011_011E,B24011_011EA,B24011_011M,B24011_011MA,B24011_012E,B24011_012EA,B24011_012M,B24011_012MA,B24011_013E,B24011_013EA,B24011_013M,B24011_013MA,B24011_014E,B24011_014EA,B24011_014M,B24011_014MA,B24011_015E,B24011_015EA,B24011_015M,B24011_015MA,B24011_016E,B24011_016EA,B24011_016M,B24011_016MA,B24011_017E,B24011_017EA,B24011_017M,B24011_017MA,B24011_018E,B24011_018EA,B24011_018M,B24011_018MA,B24011_019E,B24011_019EA,B24011_019M,B24011_019MA,B24011_020E,B24011_020EA,B24011_020M,B24011_020MA,B24011_021E,B24011_021EA,B24011_021M,B24011_021MA,B24011_022E,B24011_022EA,B24011_022M,B24011_022MA,B24011_023E,B24011_023EA,B24011_023M,B24011_023MA,B24011_024E,B24011_024EA,B24011_024M,B24011_024MA,B24011_025E,B24011_025EA,B24011_025M,B24011_025MA,B24011_026E,B24011_026EA,B24011_026M,B24011_026MA,B24011_027E,B24011_027EA,B24011_027M,B24011_027MA,B24011_028E,B24011_028EA,B24011_028M,B24011_028MA,B24011_029E,B24011_029EA,B24011_029M,B24011_029MA,B24011_030E,B24011_030EA,B24011_030M,B24011_030MA,B24011_031E,B24011_031EA,B24011_031M,B24011_031MA,B24011_032E,B24011_032EA,B24011_032M,B24011_032MA,B24011_033E,B24011_033EA,B24011_033M,B24011_033MA,B24011_034E,B24011_034EA,B24011_034M,B24011_034MA,B24011_035E,B24011_035EA,B24011_035M,B24011_035MA,B24011_036E,B24011_036EA,B24011_036M,B24011_036MA,B24011_037E,B24011_037EA,B24011_037M,B24011_037MA,GEO_ID,NAME,state
27045,null,497,null,43160,null,1200,null,47578,null,1952,null,49562,null,1943,null,41823,null,1515,null,41757,null,803,null,56561,null,8156,null,72374,null,2842,null,60199,null,15203,null,32339,null,1832,null,56757,null,7746,null,32886,null,2947,null,24295,null,3933,null,46976,null,2591,null,54729,null,4135,null,36416,null,6624,null,14882,null,691,null,17230,null,1670,null,37152,null,2243,null,28928,null,8205,null,43447,null,6126,null,10684,null,656,null,15649,null,1548,null,14111,null,1527,null,22325,null,726,null,21735,null,1437,null,22649,null,1007,null,16595,null,3200,null,30306,null,1247,null,27979,null,2086,null,34696,null,2130,null,24588,null,1038,null,24890,null,1230,null,23867,null,2845,null,48537,null,11463,null,27854,null,2994,null,17201,null,2879,null,0400000US35,New Mexico,35
35641,null,172,null,54710,null,593,null,62636,null,1370,null,67295,null,1440,null,57073,null,1184,null,51009,null,236,null,67406,null,2150,null,62048,null,829,null,54394,null,1992,null,36540,null,763,null,79501,null,3446,null,41833,null,726,null,45081,null,2072,null,55863,null,565,null,63489,null,1787,null,38826,null,1486,null,21076,null,211,null,24455,null,603,null,47436,null,2351,null,30105,null,1784,null,62168,null,1060,null,15051,null,431,null,22009,null,486,null,16586,null,491,null,30215,null,261,null,29805,null,1077,null,30343,null,288,null,18730,null,1399,null,37180,null,574,null,35567,null,837,null,40724,null,653,null,28147,null,749,null,29373,null,992,null,27316,null,610,null,42375,null,4894,null,30403,null,587,null,21093,null,664,null,0400000US36,New York,36
30188,null,198,null,45986,null,416,null,52227,null,625,null,55824,null,1378,null,47115,null,1399,null,41995,null,416,null,67884,null,2186,null,60951,null,1485,null,48342,null,1776,null,35251,null,972,null,47486,null,5339,null,33360,null,936,null,30899,null,1526,null,47479,null,1077,null,55044,null,1575,null,33708,null,2083,null,16026,null,340,null,19454,null,671,null,33175,null,1353,null,27030,null,1641,null,36983,null,1685,null,11233,null,358,null,17798,null,669,null,13464,null,1010,null,26563,null,339,null,25997,null,678,null,26837,null,385,null,14607,null,3163,null,30180,null,496,null,25930,null,564,null,36305,null,780,null,26326,null,530,null,27161,null,622,null,25262,null,706,null,37435,null,6521,null,30104,null,1195,null,20200,null,981,null,0400000US37,North Carolina,37
28698,null,793,null,38437,null,1134,null,43929,null,2294,null,46459,null,2200,null,38859,null,3616,null,35723,null,925,null,39701,null,6219,null,49462,null,4781,null,36981,null,8955,null,29016,null,3874,null,37242,null,6566,null,33527,null,2433,null,27610,null,8702,null,37223,null,1724,null,40967,null,2877,null,31015,null,1183,null,13780,null,871,null,17730,null,1875,null,37268,null,4744,null,28715,null,13086,null,39015,null,2819,null,10731,null,898,null,14698,null,2519,null,12781,null,1760,null,24518,null,1185,null,27091,null,2443,null,23567,null,1084,null,22435,null,5494,null,33692,null,1992,null,35156,null,3744,null,32987,null,1489,null,30260,null,2135,null,28305,null,3072,null,31077,null,1846,null,49156,null,5174,null,33481,null,4069,null,20827,null,4855,null,0400000US38,North Dakota,38
31013,null,135,null,47819,null,550,null,52584,null,884,null,57312,null,1174,null,47322,null,740,null,44833,null,621,null,61999,null,1343,null,61198,null,1008,null,49803,null,3390,null,35057,null,860,null,56000,null,4101,null,36547,null,1087,null,32048,null,1130,null,45341,null,796,null,51942,null,625,null,33000,null,1582,null,14964,null,344,null,19691,null,680,null,40646,null,1207,null,26786,null,2256,null,49420,null,1681,null,10430,null,280,null,17465,null,776,null,12435,null,587,null,25684,null,302,null,25163,null,698,null,25894,null,295,null,19950,null,2590,null,36455,null,569,null,33777,null,1189,null,40437,null,643,null,30243,null,239,null,31617,null,358,null,26928,null,531,null,43231,null,3836,null,30797,null,622,null,23508,null,712,null,0400000US39,Ohio,39
27412,null,311,null,40954,null,467,null,46120,null,882,null,47899,null,2060,null,42261,null,1215,null,38092,null,1028,null,54426,null,2834,null,56854,null,3684,null,45929,null,1945,null,30995,null,980,null,56453,null,4829,null,33663,null,724,null,26916,null,2261,null,42037,null,1058,null,51514,null,1325,null,30365,null,1616,null,14012,null,606,null,18030,null,1332,null,34081,null,3016,null,26817,null,2276,null,40915,null,2699,null,10102,null,677,null,14571,null,1146,null,11884,null,1036,null,22981,null,595,null,21026,null,784,null,24032,null,557,null,17710,null,4716,null,31353,null,669,null,28859,null,1725,null,35874,null,1059,null,27495,null,856,null,29676,null,1122,null,25889,null,848,null,38908,null,4319,null,30016,null,1662,null,21170,null,1105,null,0400000US40,Oklahoma,40
30804,null,283,null,47249,null,683,null,50826,null,601,null,52055,null,801,null,46783,null,1478,null,45255,null,989,null,62434,null,4797,null,65004,null,5449,null,48827,null,5675,null,34436,null,2595,null,52074,null,4286,null,33151,null,1949,null,30416,null,1645,null,51929,null,1282,null,60762,null,1803,null,35598,null,1712,null,15613,null,543,null,21996,null,1112,null,47749,null,3595,null,32077,null,3710,null,58819,null,4492,null,11783,null,441,null,16287,null,1581,null,12505,null,1061,null,26689,null,516,null,27394,null,1303,null,26332,null,541,null,17352,null,1381,null,34180,null,1800,null,32164,null,986,null,36774,null,1316,null,29071,null,1243,null,30312,null,862,null,26982,null,1953,null,21590,null,5194,null,34709,null,2664,null,20367,null,1678,null,0400000US41,Oregon,41
32324,null,134,null,50118,null,260,null,56107,null,708,null,60995,null,650,null,50386,null,608,null,45785,null,440,null,61853,null,779,null,61771,null,1077,null,51791,null,1132,null,34609,null,1207,null,66754,null,5278,null,39672,null,1105,null,31958,null,1790,null,48322,null,1054,null,56638,null,942,null,33594,null,889,null,16169,null,321,null,22268,null,519,null,40112,null,1908,null,21852,null,1249,null,52212,null,1247,null,9960,null,390,null,19772,null,764,null,12123,null,392,null,26647,null,276,null,25870,null,894,null,26887,null,235,null,18798,null,1967,null,37754,null,781,null,36224,null,577,null,40565,null,492,null,30735,null,323,null,32014,null,427,null,28501,null,963,null,50155,null,6124,null,32492,null,1673,null,24371,null,1004,null,0400000US42,Pennsylvania,42
33798,null,914,null,52002,null,858,null,60163,null,3275,null,70394,null,6009,null,49765,null,3631,null,49754,null,2385,null,68268,null,3892,null,55455,null,2921,null,57952,null,8482,null,33639,null,3217,null,66420,null,12502,null,41390,null,3936,null,38030,null,6044,null,50606,null,2643,null,59468,null,6702,null,38189,null,5898,null,20551,null,1176,null,24326,null,1657,null,46243,null,11079,null,31272,null,13771,null,66711,null,7625,null,12296,null,1417,null,22808,null,4507,null,20668,null,2992,null,29640,null,1141,null,27462,null,4450,null,30072,null,871,null,35795,null,8167,null,39709,null,4262,null,38084,null,4457,null,40641,null,4873,null,29883,null,2339,null,30390,null,1673,null,27931,null,3751,null,43038,null,18654,null,33449,null,8446,null,23602,null,3343,null,0400000US44,Rhode Island,44
29438,null,432,null,44730,null,875,null,50167,null,1253,null,52115,null,1154,null,42446,null,2000,null,41964,null,465,null,54769,null,2794,null,61609,null,2247,null,48754,null,4086,null,32202,null,1532,null,46172,null,6427,null,35278,null,1545,null,32469,null,4198,null,45842,null,979,null,52804,null,2283,null,33573,null,2055,null,15859,null,446,null,20361,null,993,null,32003,null,1109,null,27596,null,4378,null,35964,null,3291,null,11704,null,461,null,16263,null,775,null,12493,null,1270,null,25013,null,602,null,23403,null,1468,null,25598,null,415,null,21396,null,1672,null,30828,null,771,null,26412,null,1265,null,36294,null,1170,null,27820,null,740,null,29653,null,1024,null,25965,null,791,null,40177,null,3665,null,30276,null,1289,null,21213,null,1288,null,0400000US45,South Carolina,45
27870,null,763,null,38171,null,1579,null,40805,null,953,null,40831,null,1411,null,40761,null,1473,null,36839,null,1213,null,47505,null,7446,null,50136,null,11619,null,45165,null,9033,null,30075,null,3484,null,51737,null,12685,null,32214,null,1179,null,19946,null,6221,null,43249,null,2476,null,50004,null,3539,null,32436,null,3371,null,14568,null,1366,null,17143,null,1794,null,36030,null,3314,null,26234,null,10771,null,37492,null,1986,null,9708,null,1109,null,12809,null,2422,null,14851,null,1637,null,25026,null,847,null,29399,null,2009,null,23848,null,786,null,19571,null,3546,null,30833,null,971,null,29865,null,1821,null,32598,null,3894,null,27115,null,1100,null,28066,null,2385,null,25930,null,2090,null,18291,null,12978,null,30914,null,1698,null,20301,null,3915,null,0400000US46,South Dakota,46
29277,null,379,null,44691,null,750,null,51460,null,785,null,55256,null,1470,null,44838,null,2142,null,41273,null,387,null,57718,null,3740,null,60936,null,1702,null,45255,null,4648,null,32899,null,1485,null,55562,null,5980,null,35900,null,833,null,30891,null,1242,null,43881,null,1711,null,53259,null,1917,null,30627,null,578,null,14581,null,509,null,20615,null,902,null,31717,null,1254,null,26514,null,1568,null,35153,null,2268,null,10511,null,342,null,15637,null,744,null,12257,null,486,null,25416,null,380,null,26245,null,845,null,25092,null,422,null,17344,null,1976,null,30318,null,538,null,26547,null,868,null,35744,null,901,null,26721,null,569,null,27866,null,738,null,25269,null,755,null,47264,null,5717,null,31194,null,1076,null,20962,null,578,null,0400000US47,Tennessee,47
30539,null,112,null,49106,null,453,null,56216,null,666,null,60707,null,543,null,50954,null,638,null,45554,null,304,null,65629,null,1146,null,69403,null,2773,null,51368,null,1471,null,35108,null,733,null,60913,null,1212,null,40040,null,430,null,35094,null,2443,null,50017,null,1028,null,61126,null,595,null,32448,null,912,null,15507,null,197,null,18671,null,770,null,34394,null,1058,null,26651,null,970,null,40800,null,1115,null,11721,null,224,null,15208,null,305,null,12675,null,505,null,26223,null,211,null,26301,null,533,null,26187,null,214,null,17463,null,1263,null,28528,null,574,null,25845,null,372,null,35085,null,883,null,27371,null,407,null,30021,null,567,null,25616,null,498,null,45864,null,2324,null,30905,null,568,null,19237,null,695,null,0400000US48,Texas,48
29119,null,671,null,44395,null,1511,null,50484,null,1042,null,53615,null,3011,null,41524,null,1319,null,40170,null,1038,null,54252,null,4112,null,61666,null,2567,null,41314,null,5424,null,33480,null,2482,null,61974,null,8811,null,30059,null,1961,null,30732,null,2638,null,46068,null,2620,null,55082,null,3928,null,26536,null,2177,null,14582,null,931,null,17937,null,1812,null,33584,null,3138,null,23515,null,3325,null,45487,null,4955,null,10679,null,853,null,14118,null,1879,null,11992,null,980,null,23779,null,591,null,25923,null,980,null,22714,null,679,null,16278,null,3903,null,34434,null,1632,null,31943,null,867,null,39201,null,3414,null,28174,null,1256,null,28240,null,1190,null,27990,null,2843,null,40182,null,10193,null,36281,null,2940,null,18554,null,2880,null,0400000US49,Utah,49
30443,null,563,null,42144,null,895,null,45057,null,2077,null,46534,null,2933,null,42097,null,2639,null,40862,null,1215,null,58649,null,4326,null,56184,null,3967,null,43471,null,4686,null,30282,null,3897,null,57859,null,13386,null,33798,null,2530,null,25797,null,2876,null,49200,null,3860,null,56950,null,5367,null,30425,null,3225,null,15864,null,1586,null,21243,null,1274,null,41012,null,2627,null,30508,null,12150,null,45564,null,8163,null,10299,null,1237,null,19449,null,2338,null,13982,null,3848,null,25610,null,893,null,25316,null,2107,null,25739,null,857,null,21023,null,1627,null,34640,null,2432,null,31551,null,1987,null,37381,null,2106,null,27728,null,2107,null,31876,null,2217,null,24022,null,1706,null,30280,null,11747,null,26420,null,1792,null,16414,null,3222,null,0400000US50,Vermont,50
36017,null,185,null,56754,null,549,null,66488,null,1203,null,72457,null,1880,null,59623,null,2433,null,51274,null,398,null,79416,null,2542,null,72195,null,2596,null,65045,null,4431,null,35565,null,1312,null,90784,null,6143,null,37998,null,871,null,42301,null,2027,null,48975,null,1837,null,57059,null,1860,null,33802,null,1740,null,18602,null,593,null,21232,null,820,null,41823,null,1463,null,34590,null,2612,null,48062,null,2784,null,11770,null,352,null,18748,null,961,null,15259,null,1044,null,28262,null,622,null,27070,null,985,null,28880,null,764,null,19911,null,2016,null,33525,null,1255,null,31163,null,696,null,39000,null,1701,null,29492,null,837,null,31025,null,613,null,26976,null,1041,null,48897,null,4786,null,30081,null,1800,null,21195,null,1164,null,0400000US51,Virginia,51
35733,null,259,null,53425,null,1198,null,60330,null,764,null,63997,null,2259,null,50731,null,1186,null,50835,null,532,null,71934,null,1653,null,73179,null,2138,null,52891,null,3204,null,38178,null,1993,null,62712,null,3993,null,34525,null,2089,null,35919,null,2789,null,52002,null,1390,null,60793,null,989,null,37192,null,1402,null,17607,null,544,null,21871,null,740,null,44355,null,3444,null,28590,null,3618,null,60088,null,5582,null,12282,null,421,null,19890,null,911,null,15731,null,861,null,30553,null,395,null,31157,null,748,null,30237,null,450,null,17737,null,1421,null,41228,null,620,null,39814,null,1476,null,44580,null,1924,null,31482,null,608,null,32784,null,1427,null,30183,null,1155,null,60160,null,4931,null,35488,null,1287,null,20753,null,1238,null,0400000US53,Washington,53
26812,null,535,null,40561,null,802,null,46176,null,1728,null,48231,null,2955,null,40108,null,3424,null,38190,null,1273,null,67077,null,7474,null,56399,null,9462,null,42279,null,5769,null,29165,null,3988,null,51072,null,8648,null,33831,null,1371,null,21059,null,4786,null,41542,null,1744,null,51837,null,1311,null,29043,null,2941,null,13190,null,849,null,18943,null,1780,null,32283,null,3041,null,25189,null,3499,null,41196,null,1678,null,9935,null,646,null,16278,null,1913,null,10741,null,1132,null,21249,null,557,null,17852,null,1590,null,22330,null,627,null,15539,null,3031,null,36415,null,1854,null,36408,null,2429,null,36433,null,3273,null,30123,null,1409,null,32788,null,2623,null,27125,null,1603,null,40848,null,9828,null,30776,null,2920,null,22437,null,2748,null,0400000US54,West Virginia,54
31496,null,176,null,46415,null,466,null,50591,null,538,null,52558,null,1651,null,45358,null,921,null,43969,null,842,null,56401,null,2029,null,59767,null,2068,null,45102,null,3460,null,35008,null,1489,null,52532,null,4400,null,36695,null,862,null,30473,null,1773,null,46571,null,1066,null,54124,null,1770,null,30734,null,950,null,15451,null,359,null,21012,null,528,null,42138,null,2219,null,22918,null,2553,null,51024,null,920,null,9896,null,559,null,16624,null,619,null,13634,null,1083,null,26382,null,305,null,25642,null,810,null,26657,null,277,null,17317,null,1942,null,38105,null,1021,null,37220,null,1095,null,39415,null,1181,null,31001,null,325,null,32215,null,413,null,28378,null,751,null,41411,null,5768,null,31365,null,848,null,25664,null,796,null,0400000US55,Wisconsin,55
32313,null,891,null,45491,null,2377,null,48063,null,4918,null,48208,null,5915,null,47899,null,5778,null,42778,null,3526,null,52598,null,5141,null,58689,null,5049,null,49148,null,5266,null,32429,null,6836,null,42175,null,15307,null,42964,null,3783,null,22139,null,13360,null,50564,null,2329,null,58294,null,6875,null,32392,null,5654,null,17038,null,1492,null,18126,null,2679,null,46565,null,5202,null,34104,null,9231,null,52400,null,2608,null,12006,null,1600,null,18220,null,2271,null,11339,null,2002,null,25933,null,1234,null,26613,null,2394,null,25549,null,1537,null,20854,null,7758,null,43728,null,3695,null,41948,null,2644,null,47168,null,2877,null,40814,null,2162,null,37292,null,6282,null,41853,null,2285,null,61673,null,4757,null,41259,null,3268,null,33551,null,4471,null,0400000US56,Wyoming,56
15822,null,224,null,27069,null,539,null,30690,null,928,null,32624,null,2777,null,27381,null,2411,null,25740,null,593,null,32582,null,3098,null,39567,null,6922,null,36097,null,2322,null,23930,null,816,null,40892,null,5924,null,24621,null,749,null,17686,null,4345,null,23889,null,1186,null,27837,null,2394,null,17700,null,1215,null,11561,null,240,null,10779,null,1354,null,17206,null,1397,null,12172,null,544,null,25379,null,1033,null,10665,null,419,null,10680,null,458,null,9459,null,1199,null,14555,null,314,null,12379,null,470,null,15784,null,355,null,7561,null,1420,null,13782,null,400,null,12358,null,451,null,17088,null,962,null,13328,null,315,null,14044,null,319,null,12091,null,542,null,13952,null,2304,null,13083,null,833,null,10791,null,705,null,0400000US72,Puerto Rico,72
