B18103_001E,B18103_001EA,B18103_001M,B18103_001MA,B18103_002E,B18103_002EA,B18103_002M,B18103_002MA,B18103_003E,B18103_003EA,B18103_003M,B18103_003MA,B18103_004E,B18103_004EA,B18103_004M,B18103_004MA,B18103_005E,B18103_005EA,B18103_005M,B18103_005MA,B18103_006E,B18103_006EA,B18103_006M,B18103_006MA,B18103_007E,B18103_007EA,B18103_007M,B18103_007MA,B18103_008E,B18103_008EA,B18103_008M,B18103_008MA,B18103_009E,B18103_009EA,B18103_009M,B18103_009MA,B18103_010E,B18103_010EA,B18103_010M,B18103_010MA,B18103_011E,B18103_011EA,B18103_011M,B18103_011MA,B18103_012E,B18103_012EA,B18103_012M,B18103_012MA,B18103_013E,B18103_013EA,B18103_013M,B18103_013MA,B18103_014E,B18103_014EA,B18103_014M,B18103_014MA,B18103_015E,B18103_015EA,B18103_015M,B18103_015MA,B18103_016E,B18103_016EA,B18103_016M,B18103_016MA,B18103_017E,B18103_017EA,B18103_017M,B18103_017MA,B18103_018E,B18103_018EA,B18103_018M,B18103_018MA,B18103_019E,B18103_019EA,B18103_019M,B18103_019MA,B18103_020E,B18103_020EA,B18103_020M,B18103_020MA,B18103_021E,B18103_021EA,B18103_021M,B18103_021MA,B18103_022E,B18103_022EA,B18103_022M,B18103_022MA,B18103_023E,B18103_023EA,B18103_023M,B18103_023MA,B18103_024E,B18103_024EA,B18103_024M,B18103_024MA,B18103_025E,B18103_025EA,B18103_025M,B18103_025MA,B18103_026E,B18103_026EA,B18103_026M,B18103_026MA,B18103_027E,B18103_027EA,B18103_027M,B18103_027MA,B18103_028E,B18103_028EA,B18103_028M,B18103_028MA,B18103_029E,B18103_029EA,B18103_029M,B18103_029MA,B18103_030E,B18103_030EA,B18103_030M,B18103_030MA,B18103_031E,B18103_031EA,B18103_031M,B18103_031MA,B18103_032E,B18103_032EA,B18103_032M,B18103_032MA,B18103_033E,B18103_033EA,B18103_033M,B18103_033MA,B18103_034E,B18103_034EA,B18103_034M,B18103_034MA,B18103_035E,B18103_035EA,B18103_035M,B18103_035MA,B18103_036E,B18103_036EA,B18103_036M,B18103_036MA,B18103_037E,B18103_037EA,B18103_037M,B18103_037MA,B18103_038E,B18103_038EA,B18103_038M,B18103_038MA,B18103_039E,B18103_039EA,B18103_039M,B18103_039MA,GEO_ID,NAME,state
1299356,null,749,null,640056,null,1978,null,37818,null,770,null,369,null,380,null,37449,null,817,null,111527,null,1155,null,1433,null,671,null,110094,null,1319,null,133327,null,1823,null,947,null,486,null,132380,null,1895,null,287425,null,1635,null,4150,null,965,null,283275,null,1858,null,41165,null,473,null,1201,null,478,null,39964,null,659,null,28794,null,477,null,2588,null,673,null,26206,null,841,null,659300,null,1787,null,36875,null,858,null,248,null,275,null,36627,null,920,null,106372,null,1101,null,768,null,613,null,105604,null,1089,null,132871,null,1259,null,768,null,534,null,132103,null,1328,null,293782,null,1526,null,3582,null,890,null,290200,null,1793,null,45849,null,1138,null,1530,null,611,null,44319,null,1232,null,43551,null,816,null,3635,null,930,null,39916,null,1296,null,0400000US33,New Hampshire,33
8557279,null,2156,null,4171171,null,4571,null,286378,null,1544,null,1286,null,779,null,285092,null,1383,null,761822,null,2202,null,6119,null,1241,null,755703,null,2622,null,903008,null,3037,null,7661,null,1810,null,895347,null,3546,null,1759746,null,3479,null,27466,null,3052,null,1732280,null,4737,null,261508,null,1961,null,7383,null,1300,null,254125,null,2536,null,198709,null,1754,null,14866,null,1893,null,183843,null,2335,null,4386108,null,3956,null,271104,null,1587,null,1719,null,768,null,269385,null,1729,null,726030,null,1949,null,3391,null,1020,null,722639,null,2154,null,891165,null,2383,null,8516,null,1563,null,882649,null,2724,null,1856747,null,2857,null,33662,null,3455,null,1823085,null,4523,null,318631,null,1709,null,12199,null,1858,null,306432,null,2201,null,322431,null,2721,null,33805,null,2684,null,288626,null,3483,null,0400000US34,New Jersey,34
1951866,null,1611,null,954515,null,2898,null,77822,null,1979,null,670,null,455,null,77152,null,1989,null,180190,null,2126,null,1348,null,642,null,178842,null,2168,null,223832,null,2234,null,2631,null,860,null,221201,null,2309,null,359017,null,2845,null,12816,null,1985,null,346201,null,3411,null,65926,null,1433,null,4625,null,1007,null,61301,null,1788,null,47728,null,1122,null,7897,null,1232,null,39831,null,1698,null,997351,null,2871,null,69442,null,1715,null,447,null,414,null,68995,null,1745,null,173540,null,2172,null,2104,null,760,null,171436,null,2200,null,226240,null,2166,null,3175,null,1223,null,223065,null,2674,null,385692,null,2463,null,12406,null,1658,null,373286,null,2729,null,73860,null,1285,null,5107,null,914,null,68753,null,1585,null,68577,null,1290,null,10526,null,1461,null,58051,null,1761,null,0400000US35,New Mexico,35
19207057,null,2618,null,9283250,null,5349,null,617455,null,1822,null,2984,null,1005,null,614471,null,2077,null,1633817,null,3431,null,9287,null,1523,null,1624530,null,3549,null,2207360,null,5367,null,18920,null,2281,null,2188440,null,5841,null,3789113,null,5807,null,70694,null,4618,null,3718419,null,7929,null,588446,null,1898,null,26598,null,2423,null,561848,null,3120,null,447059,null,1980,null,39695,null,2368,null,407364,null,2914,null,9923807,null,5076,null,587281,null,1876,null,2352,null,912,null,584929,null,2032,null,1563630,null,2754,null,9498,null,1525,null,1554132,null,2819,null,2250803,null,3192,null,17514,null,2338,null,2233289,null,3955,null,4067983,null,3403,null,76309,null,4843,null,3991674,null,5939,null,726392,null,2080,null,33709,null,2668,null,692683,null,3339,null,727718,null,4271,null,94795,null,4763,null,632923,null,6191,null,0400000US36,New York,36
9004442,null,4686,null,4347638,null,8007,null,332120,null,4063,null,1491,null,719,null,330629,null,4129,null,813097,null,4364,null,6286,null,1623,null,806811,null,4561,null,982029,null,6731,null,11258,null,2370,null,970771,null,7480,null,1762994,null,6491,null,48718,null,3798,null,1714276,null,7473,null,276859,null,1914,null,14912,null,1855,null,261947,null,2325,null,180539,null,1817,null,19487,null,1896,null,161052,null,2136,null,4656804,null,7853,null,314395,null,4844,null,1934,null,768,null,312461,null,4807,null,777682,null,4271,null,5405,null,1127,null,772277,null,4342,null,1025903,null,5500,null,10300,null,2204,null,1015603,null,6050,null,1909418,null,4814,null,55140,null,4033,null,1854278,null,6591,null,332846,null,2730,null,17911,null,1922,null,314935,null,2889,null,296560,null,2538,null,39196,null,3054,null,257364,null,3897,null,0400000US37,North Carolina,37
623970,null,1057,null,312378,null,1539,null,20999,null,662,null,0,null,208,null,20999,null,662,null,52573,null,1024,null,95,null,84,null,52478,null,1032,null,82576,null,1409,null,150,null,136,null,82426,null,1404,null,118253,null,1238,null,2169,null,549,null,116084,null,1392,null,20204,null,449,null,813,null,318,null,19391,null,551,null,17773,null,327,null,1733,null,490,null,16040,null,549,null,311592,null,1459,null,19730,null,707,null,56,null,136,null,19674,null,705,null,47598,null,997,null,38,null,67,null,47560,null,1004,null,76717,null,1137,null,794,null,487,null,75923,null,1276,null,118955,null,1226,null,1698,null,660,null,117257,null,1318,null,22062,null,588,null,798,null,265,null,21264,null,666,null,26530,null,579,null,3105,null,672,null,23425,null,832,null,0400000US38,North Dakota,38
11296200,null,2080,null,5485330,null,5553,null,382999,null,2524,null,2015,null,891,null,380984,null,2457,null,1008313,null,3283,null,8233,null,1565,null,1000080,null,3600,null,1233561,null,4574,null,13295,null,2159,null,1220266,null,5051,null,2231926,null,4842,null,46740,null,3800,null,2185186,null,6303,null,363880,null,2003,null,13639,null,1558,null,350241,null,2626,null,264651,null,1947,null,24806,null,2128,null,239845,null,2697,null,5810870,null,5204,null,363839,null,2242,null,1813,null,868,null,362026,null,2409,null,972397,null,2643,null,6307,null,1431,null,966090,null,3017,null,1257343,null,3418,null,12753,null,1995,null,1244590,null,3831,null,2352644,null,3276,null,52526,null,3621,null,2300118,null,4858,null,431912,null,2127,null,16590,null,1751,null,415322,null,2799,null,432735,null,2232,null,50088,null,3097,null,382647,null,3470,null,0400000US39,Ohio,39
3550098,null,2185,null,1729251,null,4876,null,131110,null,2041,null,393,null,324,null,130717,null,2104,null,329723,null,3352,null,3786,null,828,null,325937,null,3372,null,413404,null,3485,null,7733,null,1872,null,405671,null,3432,null,655840,null,3759,null,27645,null,2633,null,628195,null,4677,null,118432,null,1666,null,7880,null,1179,null,110552,null,1812,null,80742,null,1955,null,11020,null,1206,null,69722,null,1962,null,1820847,null,4918,null,131288,null,2297,null,878,null,491,null,130410,null,2367,null,311103,null,3032,null,2734,null,804,null,308369,null,2969,null,411883,null,3243,null,5724,null,1290,null,406159,null,3484,null,700334,null,3055,null,25695,null,2050,null,674639,null,3776,null,140016,null,2349,null,8784,null,1183,null,131232,null,2599,null,126223,null,2060,null,17858,null,1769,null,108365,null,2572,null,0400000US40,Oklahoma,40
3746320,null,833,null,1855086,null,3736,null,124618,null,1820,null,761,null,575,null,123857,null,1909,null,318431,null,2408,null,1987,null,781,null,316444,null,2593,null,433969,null,3133,null,4690,null,1392,null,429279,null,3077,null,759381,null,3442,null,16229,null,2061,null,743152,null,3717,null,122621,null,2252,null,3906,null,889,null,118715,null,2283,null,96066,null,2625,null,7972,null,1344,null,88094,null,2468,null,1891234,null,3574,null,117003,null,1865,null,924,null,769,null,116079,null,2015,null,305063,null,2169,null,2663,null,1010,null,302400,null,2457,null,420195,null,2351,null,4255,null,1391,null,415940,null,2730,null,776918,null,2374,null,15247,null,2460,null,761671,null,3508,null,136878,null,1403,null,4550,null,987,null,132328,null,1618,null,135177,null,2260,null,17570,null,2037,null,117607,null,3203,null,0400000US41,Oregon,41
12209227,null,2068,null,5918305,null,5156,null,378478,null,2104,null,1951,null,893,null,376527,null,2229,null,1029626,null,2534,null,6245,null,1145,null,1023381,null,2695,null,1291281,null,3595,null,11454,null,2021,null,1279827,null,4440,null,2467338,null,4287,null,51219,null,3314,null,2416119,null,5270,null,413505,null,2090,null,16550,null,1747,null,396955,null,2734,null,338077,null,2605,null,26948,null,2289,null,311129,null,2853,null,6290922,null,5134,null,360184,null,1771,null,1778,null,672,null,358406,null,1927,null,988775,null,2889,null,8125,null,1522,null,980650,null,3327,null,1307977,null,3317,null,14370,null,2236,null,1293607,null,3788,null,2592290,null,3148,null,55998,null,4087,null,2536292,null,4615,null,494611,null,1605,null,22204,null,2206,null,472407,null,2480,null,547085,null,4370,null,52476,null,3090,null,494609,null,5021,null,0400000US42,Pennsylvania,42
1030284,null,4423,null,495497,null,3899,null,31265,null,850,null,0,null,287,null,31265,null,850,null,84405,null,1035,null,754,null,347,null,83651,null,1108,null,115038,null,3234,null,750,null,520,null,114288,null,3295,null,206566,null,1510,null,4148,null,1139,null,202418,null,2031,null,32115,null,845,null,1557,null,593,null,30558,null,962,null,26108,null,830,null,2399,null,699,null,23709,null,902,null,534787,null,1804,null,29320,null,660,null,55,null,91,null,29265,null,662,null,83082,null,1341,null,622,null,377,null,82460,null,1375,null,120219,null,1281,null,831,null,387,null,119388,null,1322,null,219945,null,1115,null,4506,null,1189,null,215439,null,1590,null,38978,null,646,null,1471,null,540,null,37507,null,820,null,43243,null,890,null,4201,null,849,null,39042,null,1199,null,0400000US44,Rhode Island,44
4373390,null,2822,null,2101934,null,4919,null,152366,null,2928,null,283,null,230,null,152083,null,2942,null,391970,null,3072,null,2173,null,783,null,389797,null,3248,null,470674,null,4218,null,4685,null,1103,null,465989,null,4320,null,840359,null,4481,null,24678,null,2892,null,815681,null,5915,null,148443,null,1911,null,8099,null,1575,null,140344,null,2443,null,98122,null,1923,null,11425,null,1358,null,86697,null,2005,null,2271456,null,4609,null,147612,null,2776,null,825,null,455,null,146787,null,2800,null,372482,null,2870,null,3255,null,1017,null,369227,null,2908,null,492011,null,3336,null,3830,null,1042,null,488181,null,3471,null,931570,null,3053,null,28062,null,2873,null,903508,null,3925,null,176138,null,1642,null,10248,null,1411,null,165890,null,1859,null,151643,null,1745,null,18959,null,2216,null,132684,null,2596,null,0400000US45,South Carolina,45
783531,null,1162,null,388385,null,2158,null,29643,null,1189,null,11,null,21,null,29632,null,1188,null,72305,null,1527,null,402,null,243,null,71903,null,1537,null,87025,null,1714,null,209,null,208,null,86816,null,1680,null,151536,null,1643,null,3297,null,850,null,148239,null,1907,null,25979,null,677,null,631,null,328,null,25348,null,658,null,21897,null,629,null,1771,null,413,null,20126,null,658,null,395146,null,2136,null,28406,null,1199,null,0,null,223,null,28406,null,1199,null,65837,null,1270,null,463,null,302,null,65374,null,1292,null,88231,null,1713,null,679,null,323,null,87552,null,1686,null,152316,null,1803,null,2286,null,704,null,150030,null,1929,null,28673,null,445,null,778,null,312,null,27895,null,585,null,31683,null,687,null,3216,null,712,null,28467,null,1003,null,0400000US46,South Dakota,46
6113391,null,1928,null,2965006,null,5642,null,210300,null,2186,null,2107,null,877,null,208193,null,2310,null,544803,null,3401,null,5163,null,1084,null,539640,null,3481,null,669907,null,4153,null,6848,null,1383,null,663059,null,4375,null,1207572,null,3956,null,40159,null,3402,null,1167413,null,5776,null,202685,null,1615,null,11712,null,1758,null,190973,null,2447,null,129739,null,1375,null,14687,null,1692,null,115052,null,2028,null,3148385,null,5055,null,204130,null,2364,null,1084,null,578,null,203046,null,2365,null,516878,null,3010,null,4756,null,1259,null,512122,null,3189,null,688085,null,3362,null,9412,null,1757,null,678673,null,3464,null,1290987,null,3502,null,43504,null,4040,null,1247483,null,5191,null,237600,null,2123,null,13526,null,1573,null,224074,null,2427,null,210705,null,2361,null,29068,null,2520,null,181637,null,3509,null,0400000US47,Tennessee,47
23827328,null,5045,null,11782416,null,9396,null,1030290,null,3826,null,3557,null,1069,null,1026733,null,3965,null,2410574,null,7017,null,26470,null,2746,null,2384104,null,6906,null,2928452,null,9408,null,38110,null,3961,null,2890342,null,9514,null,4391702,null,7953,null,126325,null,5391,null,4265377,null,10098,null,603494,null,3657,null,40734,null,3128,null,562760,null,4600,null,417904,null,3023,null,53016,null,3269,null,364888,null,3501,null,12044912,null,9304,null,982489,null,4365,null,3331,null,1037,null,979158,null,4478,null,2290693,null,4941,null,27774,null,2975,null,2262919,null,5731,null,2866294,null,6690,null,38690,null,4862,null,2827604,null,7307,null,4567079,null,7976,null,139191,null,5921,null,4427888,null,8961,null,710485,null,3733,null,46691,null,3087,null,663794,null,4989,null,627872,null,4347,null,88278,null,4835,null,539594,null,5755,null,0400000US48,Texas,48
2704865,null,2409,null,1355931,null,3486,null,138826,null,2020,null,767,null,557,null,138059,null,1986,null,297593,null,1931,null,1942,null,725,null,295651,null,2001,null,386126,null,3200,null,2934,null,993,null,383192,null,3134,null,425103,null,2283,null,5408,null,1003,null,419695,null,2556,null,61443,null,793,null,2185,null,667,null,59258,null,924,null,46840,null,810,null,3464,null,776,null,43376,null,1123,null,1348934,null,2688,null,129552,null,1643,null,222,null,196,null,129330,null,1676,null,283151,null,1576,null,1465,null,586,null,281686,null,1626,null,374404,null,2236,null,2541,null,845,null,371863,null,2234,null,431107,null,1679,null,7817,null,1576,null,423290,null,2203,null,68334,null,577,null,2386,null,656,null,65948,null,776,null,62386,null,959,null,7189,null,1253,null,55197,null,1480,null,0400000US49,Utah,49
615089,null,299,null,302410,null,1311,null,17137,null,512,null,92,null,135,null,17045,null,529,null,48927,null,723,null,402,null,270,null,48525,null,772,null,66761,null,872,null,577,null,296,null,66184,null,949,null,133179,null,723,null,2586,null,734,null,130593,null,1050,null,21485,null,282,null,498,null,266,null,20987,null,368,null,14921,null,460,null,1906,null,568,null,13015,null,724,null,312679,null,1320,null,15941,null,614,null,41,null,61,null,15900,null,617,null,46839,null,880,null,364,null,267,null,46475,null,898,null,65126,null,830,null,513,null,296,null,64613,null,888,null,138157,null,747,null,2659,null,641,null,135498,null,958,null,23727,null,447,null,1058,null,421,null,22669,null,562,null,22889,null,531,null,3165,null,644,null,19724,null,798,null,0400000US50,Vermont,50
7520250,null,5297,null,3630522,null,8970,null,266688,null,3457,null,628,null,471,null,266060,null,3480,null,666013,null,4733,null,4082,null,999,null,661931,null,4981,null,823797,null,5834,null,6304,null,1423,null,817493,null,5937,null,1488314,null,6226,null,30112,null,2791,null,1458202,null,7174,null,235395,null,2518,null,7548,null,1263,null,227847,null,2629,null,150315,null,1936,null,11374,null,1561,null,138941,null,2264,null,3889728,null,7638,null,251122,null,3122,null,398,null,268,null,250724,null,3134,null,631517,null,4343,null,2792,null,659,null,628725,null,4379,null,861671,null,4247,null,6126,null,1374,null,855545,null,4505,null,1629146,null,4135,null,30226,null,2483,null,1598920,null,5030,null,272886,null,2833,null,11416,null,1822,null,261470,null,3411,null,243386,null,3064,null,28595,null,2410,null,214791,null,3958,null,0400000US51,Virginia,51
6428235,null,3970,null,3175663,null,5485,null,222132,null,2035,null,1398,null,624,null,220734,null,2090,null,564459,null,2769,null,3853,null,1156,null,560606,null,2957,null,733438,null,4011,null,8034,null,1781,null,725404,null,4309,null,1316701,null,3850,null,26103,null,2902,null,1290598,null,5279,null,198849,null,1389,null,7744,null,1386,null,191105,null,1996,null,140084,null,1446,null,10569,null,1317,null,129515,null,1825,null,3252572,null,4399,null,211498,null,1932,null,1138,null,591,null,210360,null,2104,null,542399,null,2364,null,3396,null,961,null,539003,null,2616,null,726928,null,3178,null,5677,null,1201,null,721251,null,3423,null,1346931,null,3258,null,28601,null,2891,null,1318330,null,4663,null,216587,null,1322,null,10883,null,1783,null,205704,null,2174,null,208229,null,2580,null,23835,null,1933,null,184394,null,3023,null,0400000US53,Washington,53
1787710,null,950,null,873420,null,2953,null,53001,null,1405,null,319,null,386,null,52682,null,1446,null,144940,null,2186,null,890,null,429,null,144050,null,2164,null,191303,null,1999,null,3024,null,901,null,188279,null,2265,null,365933,null,2061,null,16912,null,1969,null,349021,null,2948,null,70047,null,838,null,4021,null,839,null,66026,null,1103,null,48196,null,637,null,6333,null,1070,null,41863,null,1221,null,914290,null,3042,null,50782,null,1492,null,567,null,438,null,50215,null,1431,null,136092,null,1779,null,1214,null,680,null,134878,null,1755,null,190272,null,1762,null,3244,null,1013,null,187028,null,1978,null,382935,null,1699,null,14211,null,1854,null,368724,null,2184,null,79160,null,757,null,5179,null,945,null,73981,null,1198,null,75049,null,980,null,12160,null,1328,null,62889,null,1531,null,0400000US54,West Virginia,54
5540009,null,1255,null,2741589,null,3342,null,185162,null,1857,null,691,null,377,null,184471,null,1928,null,485156,null,1955,null,2440,null,681,null,482716,null,2021,null,628809,null,2973,null,5187,null,1096,null,623622,null,3173,null,1132752,null,2625,null,17709,null,1968,null,1115043,null,3364,null,175531,null,894,null,4342,null,816,null,171189,null,1221,null,134179,null,1105,null,10365,null,1211,null,123814,null,1436,null,2798420,null,3054,null,176055,null,2072,null,636,null,367,null,175419,null,2124,null,462794,null,1975,null,2268,null,791,null,460526,null,2106,null,616589,null,2111,null,4422,null,985,null,612167,null,2202,null,1139478,null,2339,null,15313,null,1734,null,1124165,null,2864,null,197746,null,972,null,5852,null,1043,null,191894,null,1233,null,205758,null,1653,null,18789,null,1668,null,186969,null,2302,null,0400000US55,Wisconsin,55
523428,null,1036,null,263297,null,2062,null,20393,null,1084,null,0,null,261,null,20393,null,1084,null,45536,null,1267,null,340,null,245,null,45196,null,1259,null,63282,null,1608,null,304,null,242,null,62978,null,1590,null,104440,null,1409,null,1674,null,653,null,102766,null,1630,null,17106,null,572,null,789,null,351,null,16317,null,604,null,12540,null,826,null,1854,null,644,null,10686,null,703,null,260131,null,1769,null,17317,null,982,null,0,null,261,null,17317,null,982,null,44169,null,1105,null,202,null,199,null,43967,null,1117,null,60393,null,1302,null,448,null,317,null,59945,null,1333,null,104609,null,1358,null,1568,null,556,null,103041,null,1500,null,17888,null,520,null,322,null,202,null,17566,null,569,null,15755,null,561,null,2258,null,574,null,13497,null,816,null,0400000US56,Wyoming,56
3922338,null,1225,null,1871454,null,3246,null,119264,null,1817,null,1025,null,491,null,118239,null,1860,null,380205,null,2051,null,9277,null,1404,null,370928,null,2390,null,457350,null,2395,null,10805,null,1970,null,446545,null,3450,null,684295,null,2692,null,50780,null,3639,null,633515,null,4327,null,136000,null,601,null,22082,null,1965,null,113918,null,2014,null,94340,null,825,null,27748,null,2139,null,66592,null,2308,null,2050884,null,3275,null,115572,null,1853,null,1017,null,457,null,114555,null,1951,null,365729,null,1726,null,8890,null,1522,null,356839,null,1974,null,475857,null,1460,null,15522,null,2144,null,460335,null,2505,null,789944,null,1676,null,66618,null,3321,null,723326,null,3856,null,166922,null,710,null,26360,null,1666,null,140562,null,1887,null,136860,null,1138,null,37862,null,2010,null,98998,null,2158,null,0400000US72,Puerto Rico,72
