B01001_001E,B01001_001EA,B01001_001M,B01001_001MA,B01001_002E,B01001_002EA,B01001_002M,B01001_002MA,B01001_003E,B01001_003EA,B01001_003M,B01001_003MA,B01001_004E,B01001_004EA,B01001_004M,B01001_004MA,B01001_005E,B01001_005EA,B01001_005M,B01001_005MA,B01001_006E,B01001_006EA,B01001_006M,B01001_006MA,B01001_007E,B01001_007EA,B01001_007M,B01001_007MA,B01001_008E,B01001_008EA,B01001_008M,B01001_008MA,B01001_009E,B01001_009EA,B01001_009M,B01001_009MA,B01001_010E,B01001_010EA,B01001_010M,B01001_010MA,B01001_011E,B01001_011EA,B01001_011M,B01001_011MA,B01001_012E,B01001_012EA,B01001_012M,B01001_012MA,B01001_013E,B01001_013EA,B01001_013M,B01001_013MA,B01001_014E,B01001_014EA,B01001_014M,B01001_014MA,B01001_015E,B01001_015EA,B01001_015M,B01001_015MA,B01001_016E,B01001_016EA,B01001_016M,B01001_016MA,B01001_017E,B01001_017EA,B01001_017M,B01001_017MA,B01001_018E,B01001_018EA,B01001_018M,B01001_018MA,B01001_019E,B01001_019EA,B01001_019M,B01001_019MA,B01001_020E,B01001_020EA,B01001_020M,B01001_020MA,B01001_021E,B01001_021EA,B01001_021M,B01001_021MA,B01001_022E,B01001_022EA,B01001_022M,B01001_022MA,B01001_023E,B01001_023EA,B01001_023M,B01001_023MA,B01001_024E,B01001_024EA,B01001_024M,B01001_024MA,B01001_025E,B01001_025EA,B01001_025M,B01001_025MA,B01001_026E,B01001_026EA,B01001_026M,B01001_026MA,B01001_027E,B01001_027EA,B01001_027M,B01001_027MA,B01001_028E,B01001_028EA,B01001_028M,B01001_028MA,B01001_029E,B01001_029EA,B01001_029M,B01001_029MA,B01001_030E,B01001_030EA,B01001_030M,B01001_030MA,B01001_031E,B01001_031EA,B01001_031M,B01001_031MA,B01001_032E,B01001_032EA,B01001_032M,B01001_032MA,B01001_033E,B01001_033EA,B01001_033M,B01001_033MA,B01001_034E,B01001_034EA,B01001_034M,B01001_034MA,B01001_035E,B01001_035EA,B01001_035M,B01001_035MA,B01001_036E,B01001_036EA,B01001_036M,B01001_036MA,B01001_037E,B01001_037EA,B01001_037M,B01001_037MA,B01001_038E,B01001_038EA,B01001_038M,B01001_038MA,B01001_039E,B01001_039EA,B01001_039M,B01001_039MA,B01001_040E,B01001_040EA,B01001_040M,B01001_040MA,B01001_041E,B01001_041EA,B01001_041M,B01001_041MA,B01001_042E,B01001_042EA,B01001_042M,B01001_042MA,B01001_043E,B01001_043EA,B01001_043M,B01001_043MA,B01001_044E,B01001_044EA,B01001_044M,B01001_044MA,B01001_045E,B01001_045EA,B01001_045M,B01001_045MA,B01001_046E,B01001_046EA,B01001_046M,B01001_046MA,B01001_047E,B01001_047EA,B01001_047M,B01001_047MA,B01001_048E,B01001_048EA,B01001_048M,B01001_048MA,B01001_049E,B01001_049EA,B01001_049M,B01001_049MA,GEO_ID,NAME,state
9685744,null,0,*****,4767677,null,6813,null,379360,null,4297,null,359141,null,9305,null,355554,null,8396,null,211109,null,3792,null,154279,null,4867,null,76524,null,5793,null,71964,null,5908,null,194392,null,7152,null,348391,null,5197,null,323719,null,4470,null,370736,null,9640,null,362223,null,9334,null,358446,null,4158,null,318262,null,3664,null,271568,null,6165,null,96831,null,4368,null,109582,null,4552,null,71671,null,3422,null,80511,null,3456,null,103163,null,3253,null,73621,null,3108,null,44921,null,2674,null,31709,null,2946,null,4918067,null,6813,null,352328,null,4077,null,344571,null,7304,null,333617,null,7469,null,206798,null,3246,null,139284,null,5429,null,66661,null,4911,null,69785,null,4813,null,178506,null,6040,null,345696,null,3905,null,328647,null,3971,null,377725,null,9680,null,364100,null,9318,null,368429,null,3566,null,334194,null,2817,null,286472,null,5254,null,113783,null,3954,null,130106,null,4896,null,79065,null,3684,null,96539,null,4023,null,132431,null,3671,null,105550,null,3852,null,81399,null,3820,null,82381,null,4157,null,0400000US13,Georgia,13
1288198,null,0,*****,649535,null,2134,null,44499,null,1771,null,40114,null,3010,null,38701,null,2782,null,24827,null,1032,null,18865,null,1677,null,12890,null,2231,null,9429,null,1844,null,30436,null,2453,null,49570,null,2117,null,41270,null,1212,null,45157,null,2803,null,48222,null,2932,null,44115,null,651,null,43491,null,525,null,41832,null,2152,null,14400,null,1649,null,19627,null,1882,null,10918,null,1194,null,12813,null,1288,null,18354,null,1430,null,15663,null,1491,null,13835,null,1427,null,10507,null,1411,null,638663,null,2134,null,41258,null,1824,null,35001,null,2549,null,36139,null,2371,null,24065,null,1705,null,14813,null,961,null,6932,null,1109,null,10649,null,1647,null,26534,null,1902,null,41526,null,1192,null,39772,null,815,null,41714,null,2447,null,43211,null,2264,null,46592,null,820,null,45547,null,529,null,41843,null,2324,null,15924,null,1777,null,19402,null,1780,null,11287,null,1407,null,15037,null,1510,null,21573,null,1558,null,23629,null,1568,null,18218,null,1609,null,17997,null,1630,null,0400000US15,Hawaii,15
1523816,null,0,*****,766323,null,1978,null,63198,null,1290,null,58432,null,2981,null,55821,null,2823,null,35697,null,1096,null,24079,null,1815,null,10783,null,1944,null,10412,null,1931,null,34006,null,2958,null,58086,null,1102,null,48267,null,1330,null,50081,null,2306,null,46651,null,2194,null,53909,null,1122,null,50698,null,1145,null,46282,null,2088,null,17680,null,1630,null,19144,null,1650,null,11375,null,1285,null,16418,null,1478,null,19610,null,1395,null,15299,null,1254,null,11246,null,1124,null,9149,null,1232,null,757493,null,1978,null,57929,null,1147,null,55589,null,2713,null,53407,null,2882,null,33663,null,1058,null,22835,null,1932,null,8168,null,1351,null,10574,null,1894,null,30061,null,2420,null,53952,null,1135,null,47890,null,1008,null,47180,null,3029,null,48693,null,3018,null,52236,null,1257,null,52162,null,1067,null,46798,null,2199,null,18857,null,1732,null,18448,null,1715,null,12913,null,1255,null,16255,null,1429,null,20252,null,1504,null,18435,null,1724,null,15401,null,1450,null,15795,null,1512,null,0400000US16,Idaho,16
2802134,null,0,*****,1389348,null,2908,null,103130,null,1799,null,98485,null,3656,null,96572,null,3651,null,58093,null,1531,null,48463,null,3273,null,21849,null,2334,null,21646,null,2717,null,63255,null,3544,null,101289,null,2248,null,86623,null,1831,null,92517,null,3585,null,88675,null,3215,null,105015,null,1761,null,100094,null,1358,null,84919,null,2231,null,32897,null,2147,null,32332,null,2042,null,21569,null,1733,null,26382,null,1738,null,36701,null,1730,null,29740,null,1582,null,20818,null,1760,null,18284,null,1360,null,1412786,null,2908,null,99158,null,1659,null,92953,null,3586,null,92996,null,3371,null,58122,null,1713,null,39770,null,2482,null,20160,null,2528,null,21044,null,2751,null,59988,null,3508,null,94051,null,1840,null,81978,null,1524,null,87398,null,3433,null,91745,null,3550,null,106779,null,1573,null,100218,null,1219,null,84360,null,2459,null,33167,null,2025,null,35534,null,2094,null,24428,null,1795,null,30873,null,1832,null,41492,null,1909,null,39568,null,2429,null,37456,null,2540,null,39548,null,2464,null,0400000US20,Kansas,20
12901564,null,0,*****,6353674,null,4456,null,455424,null,2474,null,444437,null,7463,null,444244,null,7326,null,279340,null,2107,null,208992,null,3723,null,100645,null,5546,null,95872,null,5111,null,276354,null,6707,null,457704,null,3242,null,437987,null,2884,null,456034,null,7565,null,458159,null,7510,null,481193,null,2509,null,444722,null,1997,null,371615,null,6420,null,140514,null,5107,null,151659,null,4976,null,98586,null,3813,null,113613,null,3755,null,157661,null,4746,null,122056,null,4127,null,89636,null,3692,null,67227,null,3434,null,6547890,null,4455,null,439007,null,2499,null,420850,null,8573,null,428432,null,8039,null,269030,null,1919,null,200947,null,8052,null,98569,null,4783,null,86633,null,4197,null,259541,null,6006,null,441892,null,2185,null,419395,null,1745,null,444835,null,7184,null,458346,null,6707,null,491790,null,2298,null,459226,null,1940,null,398150,null,5965,null,149130,null,4791,null,158568,null,4334,null,112816,null,4265,null,133720,null,4605,null,195159,null,4824,null,172764,null,4796,null,148573,null,4521,null,160517,null,4692,null,0400000US17,Illinois,17
6376792,null,0,*****,3136086,null,3877,null,227437,null,2562,null,216612,null,5463,null,225250,null,5369,null,138189,null,1918,null,96361,null,2966,null,47945,null,3787,null,46358,null,3571,null,123883,null,5385,null,222290,null,2045,null,204330,null,2164,null,214841,null,5255,null,222579,null,4800,null,240770,null,1852,null,228609,null,1725,null,187953,null,3920,null,77444,null,3363,null,78006,null,3332,null,50366,null,2632,null,61898,null,2705,null,82469,null,2778,null,65470,null,2781,null,44264,null,2458,null,32762,null,2420,null,3240706,null,3877,null,216174,null,2079,null,208993,null,4864,null,216464,null,4822,null,134633,null,1668,null,91934,null,3185,null,48153,null,3423,null,43152,null,3172,null,117834,null,4157,null,214113,null,1821,null,199063,null,2055,null,209059,null,5377,null,222129,null,5017,null,241741,null,1920,null,234272,null,1623,null,201989,null,4514,null,78743,null,3652,null,86399,null,3683,null,57643,null,2942,null,70158,null,3205,null,101909,null,3191,null,95148,null,3869,null,74414,null,3460,null,76589,null,3947,null,0400000US18,Indiana,18
3002557,null,0,*****,1480463,null,3219,null,100622,null,1717,null,97452,null,3471,null,99692,null,3477,null,63549,null,1310,null,45043,null,2011,null,25496,null,2277,null,23133,null,2315,null,67178,null,3845,null,99907,null,2357,null,86729,null,1729,null,90072,null,3609,null,103909,null,3504,null,112384,null,1207,null,108959,null,1025,null,97321,null,2605,null,34548,null,2190,null,39480,null,2470,null,25683,null,1818,null,30333,null,1921,null,43311,null,1752,null,37592,null,1700,null,25845,null,1657,null,22225,null,1433,null,1522094,null,3219,null,98167,null,1485,null,95193,null,2850,null,92535,null,3224,null,62271,null,1277,null,47106,null,2097,null,23450,null,2469,null,20857,null,2262,null,61589,null,3755,null,93066,null,1724,null,84065,null,1440,null,89965,null,3341,null,99708,null,3090,null,111814,null,1030,null,110231,null,1323,null,94800,null,2324,null,35492,null,1901,null,43133,null,2083,null,26714,null,2068,null,34001,null,1829,null,53505,null,2318,null,51162,null,1977,null,43532,null,2373,null,49738,null,2010,null,0400000US19,Iowa,19
4269245,null,0,*****,2086782,null,4732,null,143460,null,2306,null,137988,null,4613,null,143820,null,4556,null,89640,null,2290,null,58975,null,3628,null,30116,null,2949,null,27530,null,3215,null,80555,null,3791,null,150727,null,2275,null,135300,null,1710,null,148161,null,5361,null,151809,null,5293,null,159865,null,1682,null,150489,null,1343,null,132952,null,3337,null,51994,null,2508,null,58280,null,2817,null,35563,null,2558,null,44407,null,2491,null,61418,null,2564,null,44715,null,2148,null,29274,null,2121,null,19744,null,1835,null,2182463,null,4732,null,139176,null,2089,null,133165,null,4166,null,136321,null,3852,null,84969,null,2196,null,58107,null,2959,null,30160,null,2717,null,26416,null,2415,null,75925,null,3177,null,148698,null,2310,null,135034,null,1885,null,148568,null,5113,null,154862,null,4894,null,162425,null,1745,null,159426,null,1535,null,140080,null,4261,null,55797,null,2680,null,65012,null,3413,null,40788,null,2126,null,50893,null,2752,null,74738,null,3153,null,64749,null,3197,null,46536,null,2797,null,50618,null,2782,null,0400000US21,Kentucky,21
4410796,null,0,*****,2139612,null,3737,null,157502,null,2339,null,154604,null,5352,null,157573,null,5144,null,98609,null,2103,null,68583,null,3074,null,37100,null,4056,null,32365,null,3467,null,97141,null,4708,null,162001,null,3197,null,125642,null,2655,null,132080,null,5802,null,147157,null,5356,null,161933,null,3001,null,151788,null,2919,null,125322,null,4804,null,49345,null,3476,null,57803,null,4036,null,31494,null,2610,null,42985,null,2639,null,56809,null,2212,null,40463,null,2111,null,31161,null,2035,null,20152,null,1828,null,2271184,null,3737,null,150837,null,2355,null,151302,null,5385,null,145195,null,5350,null,91685,null,2527,null,69758,null,3541,null,39236,null,4082,null,31298,null,3549,null,97508,null,4652,null,162419,null,3346,null,130420,null,2785,null,141992,null,4702,null,155672,null,4970,null,169926,null,2375,null,160195,null,1912,null,136269,null,3700,null,55347,null,3245,null,66105,null,3202,null,39631,null,2445,null,49252,null,2882,null,71634,null,3363,null,57914,null,3029,null,48906,null,2771,null,48683,null,2683,null,0400000US22,Louisiana,22
1316456,null,0,*****,640629,null,1541,null,36337,null,806,null,35018,null,2135,null,41618,null,2177,null,26968,null,606,null,18194,null,765,null,9232,null,1482,null,7913,null,1381,null,21905,null,1818,null,38130,null,649,null,34837,null,508,null,42323,null,2479,null,46574,null,2486,null,54512,null,764,null,53829,null,604,null,48481,null,1925,null,18536,null,1417,null,20643,null,1679,null,12934,null,1117,null,13574,null,1110,null,21238,null,1295,null,16998,null,1229,null,12080,null,1111,null,8755,null,1066,null,675827,null,1541,null,34926,null,963,null,36346,null,1877,null,37303,null,1764,null,26245,null,814,null,17367,null,1051,null,8045,null,1447,null,9872,null,1564,null,20573,null,1837,null,37234,null,403,null,37782,null,773,null,45637,null,2700,null,48121,null,2749,null,56460,null,536,null,56015,null,739,null,47789,null,1774,null,19990,null,1674,null,22536,null,1741,null,13481,null,1197,null,16456,null,1439,null,24085,null,1421,null,23569,null,1769,null,17630,null,1637,null,18365,null,1891,null,0400000US23,Maine,23
5633597,null,0,*****,2728031,null,2585,null,192056,null,2017,null,177636,null,4786,null,193294,null,5084,null,124511,null,1117,null,88059,null,2513,null,38887,null,3480,null,39736,null,3338,null,113954,null,4242,null,183871,null,2445,null,167841,null,1524,null,197523,null,5415,null,204855,null,5638,null,220470,null,1674,null,200916,null,1342,null,171004,null,4078,null,62941,null,2967,null,67265,null,3463,null,43344,null,2599,null,53328,null,2546,null,68840,null,3154,null,53331,null,2356,null,35012,null,2273,null,29357,null,1783,null,2905566,null,2585,null,179900,null,1456,null,171660,null,4690,null,185235,null,5032,null,116734,null,1288,null,82178,null,2330,null,39249,null,3131,null,38611,null,3296,null,110102,null,4242,null,187349,null,2168,null,179707,null,1833,null,206272,null,5138,null,220293,null,4856,null,235621,null,1316,null,219409,null,1283,null,185754,null,4510,null,73490,null,3443,null,78236,null,4095,null,51326,null,3014,null,60036,null,2740,null,87575,null,3377,null,74097,null,3557,null,60121,null,2940,null,62611,null,2990,null,0400000US24,Maryland,24
