B23003_001E,B23003_001EA,B23003_001M,B23003_001MA,B23003_002E,B23003_002EA,B23003_002M,B23003_002MA,B23003_003E,B23003_003EA,B23003_003M,B23003_003MA,B23003_004E,B23003_004EA,B23003_004M,B23003_004MA,B23003_005E,B23003_005EA,B23003_005M,B23003_005MA,B23003_006E,B23003_006EA,B23003_006M,B23003_006MA,B23003_007E,B23003_007EA,B23003_007M,B23003_007MA,B23003_008E,B23003_008EA,B23003_008M,B23003_008MA,B23003_009E,B23003_009EA,B23003_009M,B23003_009MA,B23003_010E,B23003_010EA,B23003_010M,B23003_010MA,B23003_011E,B23003_011EA,B23003_011M,B23003_011MA,B23003_012E,B23003_012EA,B23003_012M,B23003_012MA,B23003_013E,B23003_013EA,B23003_013M,B23003_013MA,B23003_014E,B23003_014EA,B23003_014M,B23003_014MA,B23003_015E,B23003_015EA,B23003_015M,B23003_015MA,B23003_016E,B23003_016EA,B23003_016M,B23003_016MA,B23003_017E,B23003_017EA,B23003_017M,B23003_017MA,B23003_018E,B23003_018EA,B23003_018M,B23003_018MA,B23003_019E,B23003_019EA,B23003_019M,B23003_019MA,B23003_020E,B23003_020EA,B23003_020M,B23003_020MA,B23003_021E,B23003_021EA,B23003_021M,B23003_021MA,B23003_022E,B23003_022EA,B23003_022M,B23003_022MA,B23003_023E,B23003_023EA,B23003_023M,B23003_023MA,B23003_024E,B23003_024EA,B23003_024M,B23003_024MA,B23003_025E,B23003_025EA,B23003_025M,B23003_025MA,B23003_026E,B23003_026EA,B23003_026M,B23003_026MA,B23003_027E,B23003_027EA,B23003_027M,B23003_027MA,B23003_028E,B23003_028EA,B23003_028M,B23003_028MA,B23003_029E,B23003_029EA,B23003_029M,B23003_029MA,B23003_030E,B23003_030EA,B23003_030M,B23003_030MA,GEO_ID,NAME,state
319376,null,1927,null,112036,null,3906,null,26207,null,2860,null,19480,null,2377,null,326,null,461,null,19154,null,2351,null,18557,null,2247,null,597,null,401,null,6727,null,1344,null,20504,null,2330,null,15264,null,2163,null,40,null,65,null,15224,null,2157,null,13692,null,2058,null,1532,null,661,null,5240,null,1156,null,65325,null,3378,null,53147,null,3109,null,48,null,82,null,53099,null,3111,null,50482,null,2973,null,2617,null,946,null,12178,null,1711,null,207340,null,4289,null,160525,null,4161,null,43,null,72,null,160482,null,4177,null,151862,null,4123,null,8620,null,1723,null,46815,null,3434,null,0400000US44,Rhode Island,44
1350603,null,4328,null,494886,null,8765,null,117281,null,5313,null,82223,null,4709,null,691,null,388,null,81532,null,4738,null,72340,null,4301,null,9192,null,1788,null,35058,null,2747,null,97230,null,5599,null,66399,null,4580,null,177,null,233,null,66222,null,4570,null,61067,null,4326,null,5155,null,1128,null,30831,null,3254,null,280375,null,6713,null,221355,null,7208,null,470,null,266,null,220885,null,7139,null,205961,null,7055,null,14924,null,2403,null,59020,null,3782,null,855717,null,9024,null,586640,null,10114,null,1957,null,682,null,584683,null,10072,null,545876,null,10012,null,38807,null,3435,null,269077,null,7354,null,0400000US45,South Carolina,45
224738,null,2184,null,88021,null,3003,null,21697,null,1966,null,18437,null,1845,null,0,null,223,null,18437,null,1845,null,17177,null,1844,null,1260,null,597,null,3260,null,808,null,19506,null,1893,null,15415,null,1575,null,0,null,223,null,15415,null,1575,null,14898,null,1545,null,517,null,352,null,4091,null,998,null,46818,null,2791,null,40784,null,2773,null,29,null,51,null,40755,null,2776,null,40040,null,2755,null,715,null,340,null,6034,null,1344,null,136717,null,3447,null,111940,null,3732,null,505,null,508,null,111435,null,3735,null,108186,null,3619,null,3249,null,756,null,24777,null,2123,null,0400000US46,South Dakota,46
1887823,null,5609,null,701172,null,11212,null,170364,null,7684,null,120288,null,6062,null,386,null,358,null,119902,null,6067,null,111420,null,5750,null,8482,null,1721,null,50076,null,4283,null,137884,null,5674,null,89877,null,5241,null,262,null,249,null,89615,null,5194,null,81687,null,4896,null,7928,null,1418,null,48007,null,3784,null,392924,null,9264,null,305939,null,8160,null,348,null,340,null,305591,null,8097,null,285661,null,7701,null,19930,null,2350,null,86985,null,4835,null,1186651,null,11775,null,832215,null,10952,null,1021,null,646,null,831194,null,10995,null,781830,null,10252,null,49364,null,4118,null,354436,null,9187,null,0400000US47,Tennessee,47
7055143,null,11189,null,2955474,null,23493,null,676738,null,15068,null,435995,null,10370,null,3058,null,827,null,432937,null,10265,null,402929,null,9961,null,30008,null,2977,null,240743,null,8788,null,690180,null,13211,null,414678,null,11027,null,1539,null,605,null,413139,null,10972,null,384244,null,11099,null,28895,null,2823,null,275502,null,9199,null,1588556,null,18003,null,1191972,null,17283,null,2425,null,879,null,1189547,null,17366,null,1138461,null,17305,null,51086,null,3260,null,396584,null,10354,null,4099669,null,23625,null,2916806,null,22991,null,7940,null,1597,null,2908866,null,22745,null,2770216,null,23139,null,138650,null,6756,null,1182863,null,16178,null,0400000US48,Texas,48
756829,null,2619,null,343216,null,6799,null,85896,null,3818,null,50746,null,3288,null,100,null,115,null,50646,null,3285,null,48515,null,3352,null,2131,null,734,null,35150,null,3131,null,98932,null,4736,null,52697,null,3560,null,46,null,75,null,52651,null,3544,null,51370,null,3489,null,1281,null,503,null,46235,null,3594,null,158388,null,4755,null,117325,null,4582,null,156,null,155,null,117169,null,4576,null,113473,null,4658,null,3696,null,998,null,41063,null,2707,null,413613,null,7165,null,317852,null,7382,null,775,null,521,null,317077,null,7386,null,306544,null,7501,null,10533,null,1743,null,95761,null,4454,null,0400000US49,Utah,49
190752,null,1118,null,65814,null,2714,null,15328,null,1512,null,12157,null,1464,null,0,null,211,null,12157,null,1464,null,11824,null,1476,null,333,null,211,null,3171,null,716,null,10133,null,1392,null,8203,null,1281,null,0,null,211,null,8203,null,1281,null,7689,null,1216,null,514,null,323,null,1930,null,550,null,40353,null,2214,null,34030,null,1892,null,0,null,211,null,34030,null,1892,null,32884,null,1913,null,1146,null,495,null,6323,null,1396,null,124938,null,2610,null,99953,null,3105,null,56,null,72,null,99897,null,3106,null,96729,null,2952,null,3168,null,735,null,24985,null,1949,null,0400000US50,Vermont,50
2381360,null,6050,null,904990,null,10214,null,221446,null,6888,null,161614,null,6266,null,3754,null,1096,null,157860,null,6405,null,148957,null,6159,null,8903,null,1881,null,59832,null,3762,null,168348,null,6881,null,109500,null,6203,null,1640,null,653,null,107860,null,6139,null,101161,null,6066,null,6699,null,1271,null,58848,null,4144,null,515196,null,8391,null,410595,null,7872,null,2427,null,890,null,408168,null,7724,null,394594,null,7420,null,13574,null,2265,null,104601,null,4917,null,1476370,null,11576,null,1126773,null,13163,null,10332,null,1573,null,1116441,null,13105,null,1067835,null,13116,null,48606,null,3820,null,349597,null,8092,null,0400000US51,Virginia,51
1979330,null,5063,null,735160,null,10181,null,177619,null,6565,null,114908,null,5550,null,1079,null,648,null,113829,null,5546,null,107892,null,5223,null,5937,null,1229,null,62711,null,3378,null,145097,null,4683,null,90381,null,4429,null,735,null,502,null,89646,null,4333,null,85248,null,4258,null,4398,null,1079,null,54716,null,3629,null,412444,null,8448,null,320130,null,7740,null,433,null,323,null,319697,null,7789,null,304623,null,7951,null,15074,null,2119,null,92314,null,4532,null,1244170,null,11678,null,931915,null,12676,null,3451,null,1069,null,928464,null,12548,null,885291,null,12655,null,43173,null,4130,null,312255,null,7755,null,0400000US53,Washington,53
549657,null,2437,null,188930,null,4452,null,44492,null,3131,null,28345,null,2426,null,0,null,265,null,28345,null,2426,null,26063,null,2274,null,2282,null,854,null,16147,null,2242,null,37505,null,2982,null,23634,null,2383,null,0,null,265,null,23634,null,2383,null,22160,null,2402,null,1474,null,508,null,13871,null,1918,null,106933,null,4234,null,78895,null,3769,null,0,null,265,null,78895,null,3769,null,77281,null,3681,null,1614,null,495,null,28038,null,2355,null,360727,null,4589,null,226199,null,5402,null,407,null,399,null,225792,null,5412,null,215927,null,5190,null,9865,null,1705,null,134528,null,4222,null,0400000US54,West Virginia,54
1664617,null,4381,null,631081,null,6975,null,153807,null,4723,null,122574,null,4488,null,154,null,156,null,122420,null,4473,null,116507,null,4305,null,5913,null,1337,null,31233,null,2315,null,126379,null,4734,null,92947,null,4255,null,172,null,171,null,92775,null,4255,null,88930,null,4248,null,3845,null,1097,null,33432,null,2347,null,350895,null,7153,null,299667,null,6834,null,87,null,133,null,299580,null,6820,null,288463,null,6879,null,11117,null,1370,null,51228,null,3110,null,1033536,null,7615,null,827014,null,8249,null,702,null,460,null,826312,null,8319,null,791674,null,8641,null,34638,null,2544,null,206522,null,5303,null,0400000US55,Wisconsin,55
155595,null,1666,null,57150,null,2980,null,13839,null,1780,null,9498,null,1513,null,57,null,99,null,9441,null,1512,null,9064,null,1542,null,377,null,358,null,4341,null,990,null,13915,null,2058,null,9665,null,1757,null,39,null,63,null,9626,null,1757,null,9308,null,1727,null,318,null,272,null,4250,null,1010,null,29396,null,2148,null,23279,null,1938,null,46,null,79,null,23233,null,1930,null,22939,null,1903,null,294,null,234,null,6117,null,1265,null,98445,null,2713,null,75863,null,3011,null,373,null,304,null,75490,null,3061,null,73355,null,3006,null,2135,null,635,null,22582,null,2155,null,0400000US56,Wyoming,56
1203851,null,3871,null,428609,null,8480,null,83499,null,4908,null,52073,null,3413,null,0,null,289,null,52073,null,3413,null,42507,null,3190,null,9566,null,1629,null,31426,null,3144,null,82506,null,4092,null,48787,null,3003,null,203,null,206,null,48584,null,3001,null,38685,null,2559,null,9899,null,1588,null,33719,null,2907,null,262604,null,7735,null,171452,null,6370,null,0,null,289,null,171452,null,6370,null,146607,null,5678,null,24845,null,2726,null,91152,null,4516,null,775242,null,8675,null,370221,null,8331,null,666,null,431,null,369555,null,8393,null,317460,null,7898,null,52095,null,3478,null,405021,null,7736,null,0400000US72,Puerto Rico,72
