B23022_001E,B23022_001EA,B23022_001M,B23022_001MA,B23022_002E,B23022_002EA,B23022_002M,B23022_002MA,B23022_003E,B23022_003EA,B23022_003M,B23022_003MA,B23022_004E,B23022_004EA,B23022_004M,B23022_004MA,B23022_005E,B23022_005EA,B23022_005M,B23022_005MA,B23022_006E,B23022_006EA,B23022_006M,B23022_006MA,B23022_007E,B23022_007EA,B23022_007M,B23022_007MA,B23022_008E,B23022_008EA,B23022_008M,B23022_008MA,B23022_009E,B23022_009EA,B23022_009M,B23022_009MA,B23022_010E,B23022_010EA,B23022_010M,B23022_010MA,B23022_011E,B23022_011EA,B23022_011M,B23022_011MA,B23022_012E,B23022_012EA,B23022_012M,B23022_012MA,B23022_013E,B23022_013EA,B23022_013M,B23022_013MA,B23022_014E,B23022_014EA,B23022_014M,B23022_014MA,B23022_015E,B23022_015EA,B23022_015M,B23022_015MA,B23022_016E,B23022_016EA,B23022_016M,B23022_016MA,B23022_017E,B23022_017EA,B23022_017M,B23022_017MA,B23022_018E,B23022_018EA,B23022_018M,B23022_018MA,B23022_019E,B23022_019EA,B23022_019M,B23022_019MA,B23022_020E,B23022_020EA,B23022_020M,B23022_020MA,B23022_021E,B23022_021EA,B23022_021M,B23022_021MA,B23022_022E,B23022_022EA,B23022_022M,B23022_022MA,B23022_023E,B23022_023EA,B23022_023M,B23022_023MA,B23022_024E,B23022_024EA,B23022_024M,B23022_024MA,B23022_025E,B23022_025EA,B23022_025M,B23022_025MA,B23022_026E,B23022_026EA,B23022_026M,B23022_026MA,B23022_027E,B23022_027EA,B23022_027M,B23022_027MA,B23022_028E,B23022_028EA,B23022_028M,B23022_028MA,B23022_029E,B23022_029EA,B23022_029M,B23022_029MA,B23022_030E,B23022_030EA,B23022_030M,B23022_030MA,B23022_031E,B23022_031EA,B23022_031M,B23022_031MA,B23022_032E,B23022_032EA,B23022_032M,B23022_032MA,B23022_033E,B23022_033EA,B23022_033M,B23022_033MA,B23022_034E,B23022_034EA,B23022_034M,B23022_034MA,B23022_035E,B23022_035EA,B23022_035M,B23022_035MA,B23022_036E,B23022_036EA,B23022_036M,B23022_036MA,B23022_037E,B23022_037EA,B23022_037M,B23022_037MA,B23022_038E,B23022_038EA,B23022_038M,B23022_038MA,B23022_039E,B23022_039EA,B23022_039M,B23022_039MA,B23022_040E,B23022_040EA,B23022_040M,B23022_040MA,B23022_041E,B23022_041EA,B23022_041M,B23022_041MA,B23022_042E,B23022_042EA,B23022_042M,B23022_042MA,B23022_043E,B23022_043EA,B23022_043M,B23022_043MA,B23022_044E,B23022_044EA,B23022_044M,B23022_044MA,B23022_045E,B23022_045EA,B23022_045M,B23022_045MA,B23022_046E,B23022_046EA,B23022_046M,B23022_046MA,B23022_047E,B23022_047EA,B23022_047M,B23022_047MA,B23022_048E,B23022_048EA,B23022_048M,B23022_048MA,B23022_049E,B23022_049EA,B23022_049M,B23022_049MA,GEO_ID,NAME,state
6607434,null,5684,null,3294082,null,4647,null,2623403,null,11040,null,2152625,null,12280,null,1703934,null,12494,null,46243,null,3804,null,123514,null,5765,null,117271,null,5809,null,84297,null,5136,null,77366,null,3977,null,366409,null,8581,null,140195,null,5732,null,12546,null,1936,null,38849,null,3487,null,52969,null,3307,null,54304,null,3350,null,67546,null,3819,null,104369,null,4656,null,21474,null,2594,null,1251,null,421,null,7599,null,1527,null,11649,null,1427,null,17885,null,1800,null,44511,null,3424,null,670679,null,11575,null,3313352,null,4544,null,2410669,null,11380,null,1538551,null,14079,null,1235668,null,12747,null,28754,null,2794,null,93640,null,5109,null,77012,null,3941,null,54375,null,3941,null,49102,null,3152,null,702818,null,12277,null,360568,null,7921,null,24249,null,2339,null,78296,null,4453,null,86876,null,4364,null,68474,null,3786,null,84355,null,4633,null,169300,null,5641,null,41768,null,3002,null,5551,null,1197,null,16830,null,1889,null,22631,null,1860,null,27003,null,2297,null,55517,null,3101,null,902683,null,10574,null,0400000US26,Michigan,26
3468555,null,3495,null,1755253,null,3015,null,1567926,null,6745,null,1309077,null,7546,null,1093155,null,7499,null,23699,null,1978,null,64847,null,3636,null,59287,null,3825,null,36712,null,2437,null,31377,null,2713,null,198936,null,5952,null,84129,null,3992,null,7150,null,1483,null,23962,null,2483,null,26145,null,2298,null,27300,null,2291,null,30250,null,2626,null,59913,null,2860,null,13985,null,2150,null,1407,null,521,null,6219,null,1115,null,6935,null,1043,null,10125,null,1142,null,21242,null,1900,null,187327,null,6390,null,1713302,null,2747,null,1435541,null,7181,null,939860,null,8388,null,788743,null,8860,null,16217,null,1765,null,52910,null,3341,null,36018,null,2118,null,23371,null,2141,null,22601,null,2177,null,396864,null,7220,null,222312,null,5961,null,12221,null,2002,null,44579,null,2773,null,45768,null,3047,null,36092,null,3088,null,35892,null,2872,null,98817,null,4064,null,28145,null,2195,null,3136,null,663,null,9776,null,1429,null,13971,null,1571,null,15799,null,1883,null,27990,null,2135,null,277761,null,6791,null,0400000US27,Minnesota,27
1895771,null,4491,null,931304,null,4100,null,710824,null,7893,null,610473,null,7992,null,504669,null,7099,null,10620,null,1878,null,27970,null,2733,null,27900,null,2898,null,18892,null,2339,null,20422,null,2561,null,82333,null,5049,null,31006,null,3172,null,2044,null,926,null,9361,null,1732,null,13465,null,1894,null,10167,null,2113,null,16290,null,2181,null,18018,null,2415,null,3934,null,1192,null,80,null,133,null,617,null,326,null,1531,null,733,null,3236,null,1036,null,8620,null,1566,null,220480,null,8189,null,964467,null,3735,null,664307,null,6957,null,492858,null,8633,null,399318,null,7576,null,9371,null,1644,null,26390,null,2749,null,23684,null,2792,null,17597,null,2614,null,16498,null,2572,null,138226,null,6481,null,62264,null,4657,null,4226,null,977,null,14307,null,2037,null,18911,null,2753,null,15068,null,2152,null,23450,null,2903,null,33223,null,3301,null,8416,null,1259,null,586,null,353,null,2891,null,908,null,4490,null,1214,null,4249,null,1012,null,12591,null,1785,null,300160,null,7188,null,0400000US28,Mississippi,28
3857576,null,3949,null,1907010,null,4613,null,1606104,null,8018,null,1350857,null,9372,null,1120598,null,9801,null,30066,null,3176,null,63857,null,4148,null,57088,null,4263,null,40495,null,3611,null,38753,null,3475,null,209111,null,6549,null,83196,null,4500,null,5551,null,1078,null,23202,null,2214,null,31058,null,2482,null,29292,null,2619,null,36812,null,3059,null,46136,null,3575,null,8340,null,1118,null,1220,null,644,null,4442,null,1051,null,5963,null,1118,null,6367,null,1325,null,19804,null,2209,null,300906,null,8584,null,1950566,null,4667,null,1500538,null,9303,null,1070057,null,11355,null,886612,null,11114,null,18786,null,2286,null,54014,null,3727,null,46183,null,3733,null,31231,null,2740,null,33231,null,2684,null,346942,null,8875,null,170801,null,7114,null,10536,null,1448,null,36542,null,2971,null,43293,null,3281,null,41034,null,3001,null,44736,null,3623,null,83539,null,4573,null,19778,null,2091,null,1774,null,661,null,7833,null,1324,null,12809,null,1811,null,13734,null,1893,null,27611,null,2460,null,450028,null,7910,null,0400000US29,Missouri,29
636583,null,2390,null,322347,null,1918,null,278044,null,3544,null,231417,null,3273,null,183349,null,3851,null,4896,null,1184,null,14631,null,1824,null,10766,null,1552,null,9223,null,1632,null,8552,null,1578,null,36515,null,2541,null,15033,null,2270,null,899,null,480,null,4319,null,1045,null,4815,null,989,null,5808,null,1224,null,5641,null,989,null,10112,null,1554,null,2604,null,738,null,88,null,101,null,757,null,403,null,1236,null,516,null,1991,null,690,null,3436,null,864,null,44303,null,3200,null,314236,null,1661,null,247073,null,3727,null,163184,null,3812,null,130435,null,3661,null,3042,null,838,null,8533,null,1278,null,9721,null,1483,null,6232,null,1024,null,5221,null,1120,null,67872,null,3183,null,34800,null,2810,null,1873,null,583,null,7808,null,1244,null,9120,null,1362,null,6333,null,1392,null,7938,null,1317,null,16017,null,1801,null,5614,null,1181,null,215,null,199,null,922,null,337,null,1788,null,577,null,1899,null,611,null,5579,null,1156,null,67163,null,3714,null,0400000US30,Montana,30
1147717,null,2582,null,579537,null,2102,null,521753,null,3437,null,444870,null,4453,null,383489,null,4721,null,7846,null,1177,null,17868,null,2339,null,14196,null,1914,null,10489,null,1442,null,10982,null,2054,null,61944,null,3657,null,27661,null,2848,null,2449,null,702,null,6369,null,1273,null,9017,null,1237,null,6152,null,1190,null,10296,null,1599,null,14939,null,1617,null,4455,null,881,null,334,null,238,null,822,null,346,null,1966,null,732,null,1891,null,531,null,5471,null,961,null,57784,null,3432,null,568180,null,1999,null,477251,null,3928,null,335614,null,5336,null,282998,null,4692,null,5885,null,1071,null,16748,null,1649,null,13193,null,1592,null,7856,null,1202,null,8934,null,1521,null,112372,null,4844,null,57779,null,3693,null,4286,null,1082,null,12415,null,1616,null,14693,null,1905,null,11462,null,1758,null,11737,null,1298,null,29265,null,2064,null,8998,null,1328,null,1090,null,498,null,2749,null,603,null,4056,null,931,null,4012,null,844,null,8360,null,1211,null,90929,null,3488,null,0400000US31,Nebraska,31
1708388,null,2698,null,878809,null,2504,null,749246,null,6209,null,651435,null,7035,null,534465,null,8750,null,11167,null,1816,null,34810,null,4017,null,27883,null,3597,null,23686,null,4141,null,19424,null,2692,null,84443,null,4517,null,35640,null,3252,null,2094,null,818,null,8239,null,1645,null,14047,null,1966,null,13045,null,2092,null,11378,null,1880,null,13368,null,2163,null,3115,null,998,null,310,null,316,null,740,null,442,null,1159,null,621,null,2768,null,1006,null,5276,null,1185,null,129563,null,6494,null,829579,null,2275,null,612533,null,6572,null,462669,null,7926,null,382030,null,8157,null,6733,null,1522,null,23122,null,2421,null,20669,null,2915,null,14744,null,1889,null,15371,null,2332,null,125308,null,5852,null,64327,null,4532,null,3576,null,902,null,13273,null,1918,null,15665,null,2006,null,14703,null,2175,null,13764,null,1993,null,24556,null,2794,null,6607,null,1543,null,864,null,494,null,2430,null,773,null,2797,null,884,null,3612,null,804,null,8246,null,1234,null,217046,null,6799,null,0400000US32,Nevada,32
893480,null,2095,null,446541,null,1836,null,396511,null,3705,null,333119,null,4369,null,282835,null,4543,null,7218,null,1487,null,13697,null,1871,null,12526,null,1910,null,8187,null,1241,null,8656,null,1540,null,48119,null,3475,null,18158,null,1982,null,752,null,444,null,5520,null,1114,null,8140,null,1520,null,8446,null,1716,null,7103,null,1188,null,15273,null,1809,null,3300,null,888,null,749,null,482,null,860,null,348,null,2035,null,565,null,2687,null,710,null,5642,null,1116,null,50030,null,3373,null,446939,null,1952,null,363403,null,4294,null,240631,null,5477,null,198487,null,5436,null,4931,null,984,null,14725,null,1828,null,11005,null,1523,null,6890,null,1266,null,4593,null,914,null,97155,null,4360,null,52020,null,3126,null,3469,null,788,null,12465,null,1805,null,9612,null,1264,null,10740,null,1567,null,8849,null,1391,null,25617,null,2684,null,7627,null,1408,null,409,null,267,null,2577,null,752,null,4179,null,999,null,4491,null,1105,null,6334,null,1391,null,83536,null,4419,null,0400000US33,New Hampshire,33
5725269,null,5038,null,2849842,null,3736,null,2405990,null,9514,null,2099273,null,10909,null,1782836,null,11765,null,39803,null,3050,null,95859,null,5221,null,76277,null,4757,null,50526,null,3971,null,53972,null,4452,null,242738,null,7567,null,98459,null,4729,null,5691,null,1195,null,22353,null,2502,null,34456,null,3275,null,33893,null,2987,null,47886,null,3612,null,63979,null,4093,null,15773,null,2048,null,1840,null,681,null,4629,null,965,null,8573,null,1737,null,8552,null,1354,null,24612,null,2384,null,443852,null,10219,null,2875427,null,3942,null,2178034,null,11945,null,1546731,null,14237,null,1272279,null,13567,null,31950,null,2664,null,101454,null,4833,null,53590,null,3326,null,40413,null,2769,null,47045,null,3576,null,498995,null,9754,null,253999,null,7055,null,16092,null,2272,null,58329,null,3354,null,55292,null,3696,null,52488,null,3895,null,62795,null,3827,null,132308,null,4898,null,34517,null,3070,null,3474,null,916,null,13296,null,1860,null,21315,null,2419,null,20660,null,2076,null,39046,null,2765,null,697393,null,11968,null,0400000US34,New Jersey,34
1276772,null,3024,null,633112,null,3000,null,511789,null,5546,null,430882,null,6687,null,358128,null,7618,null,8229,null,1545,null,14929,null,1976,null,19782,null,2531,null,16956,null,2685,null,12858,null,2073,null,65417,null,4927,null,26226,null,2973,null,1846,null,703,null,5653,null,1101,null,9445,null,1724,null,8450,null,1526,null,13797,null,3364,null,15490,null,1946,null,3357,null,1076,null,535,null,443,null,936,null,607,null,2480,null,1106,null,1446,null,693,null,6736,null,1352,null,121323,null,5323,null,643660,null,2343,null,465536,null,6815,null,327787,null,6106,null,264252,null,6881,null,5856,null,1386,null,15472,null,2026,null,18607,null,2405,null,12165,null,1622,null,11435,null,1650,null,113657,null,5779,null,60528,null,4217,null,3174,null,739,null,9685,null,1666,null,12954,null,2011,null,12363,null,1724,null,14953,null,2163,null,24092,null,2605,null,7854,null,1700,null,338,null,216,null,1718,null,740,null,2976,null,1004,null,3050,null,809,null,8156,null,1271,null,178124,null,7143,null,0400000US35,New Mexico,35
13030183,null,7580,null,6423014,null,5432,null,5188052,null,19479,null,4416762,null,22387,null,3653988,null,24619,null,83541,null,4939,null,203495,null,8979,null,181040,null,8641,null,139975,null,6288,null,154723,null,7539,null,609642,null,14503,null,260245,null,8928,null,16287,null,1962,null,55925,null,4090,null,84946,null,4695,null,79286,null,4842,null,112953,null,5279,null,161648,null,6448,null,44635,null,3898,null,2580,null,730,null,12656,null,1907,null,20571,null,2237,null,21481,null,2227,null,59725,null,3475,null,1234962,null,18860,null,6607169,null,6378,null,4846234,null,17836,null,3465630,null,24854,null,2858894,null,23077,null,69833,null,4666,null,186087,null,7197,null,130668,null,5647,null,104562,null,4880,null,115586,null,5584,null,1098905,null,16318,null,565452,null,12633,null,30011,null,2543,null,121864,null,6202,null,133491,null,6244,null,109905,null,4781,null,138182,null,7197,null,281699,null,7632,null,80896,null,4693,null,6035,null,1133,null,26615,null,2530,null,37211,null,2972,null,43033,null,3257,null,87909,null,5182,null,1760935,null,18069,null,0400000US36,New York,36
6097665,null,7211,null,3020629,null,6106,null,2518065,null,11088,null,2141609,null,11832,null,1793326,null,13580,null,40754,null,3265,null,102273,null,5431,null,77700,null,4825,null,65772,null,5179,null,61784,null,4953,null,307206,null,8818,null,125664,null,7527,null,10186,null,1620,null,29250,null,3265,null,45444,null,3846,null,42670,null,3251,null,53992,null,4526,null,69250,null,4726,null,16702,null,2245,null,1391,null,696,null,6078,null,1379,null,8385,null,1645,null,10506,null,1496,null,26188,null,2565,null,502564,null,12019,null,3077036,null,6294,null,2299046,null,12158,null,1653470,null,13997,null,1334788,null,13266,null,33149,null,2985,null,104111,null,4743,null,71934,null,4808,null,50791,null,4497,null,58697,null,4520,null,523666,null,12205,null,244700,null,8688,null,17262,null,2444,null,56871,null,4159,null,70597,null,5159,null,61785,null,3934,null,72451,null,3912,null,121910,null,5393,null,27678,null,2774,null,3223,null,947,null,11021,null,1533,null,17792,null,2164,null,19422,null,1881,null,42774,null,3335,null,777990,null,12091,null,0400000US37,North Carolina,37
423515,null,1631,null,218269,null,1673,null,199283,null,2003,null,172465,null,2814,null,143260,null,3266,null,3405,null,856,null,8080,null,1128,null,6859,null,1243,null,5333,null,932,null,5528,null,1016,null,21713,null,2100,null,8225,null,1285,null,565,null,375,null,2036,null,632,null,3717,null,943,null,3593,null,815,null,3577,null,938,null,5105,null,1031,null,1611,null,520,null,88,null,66,null,318,null,229,null,596,null,252,null,973,null,363,null,1519,null,463,null,18986,null,1660,null,205246,null,1450,null,174822,null,2602,null,119271,null,3478,null,97629,null,3374,null,1907,null,437,null,6493,null,1097,null,5143,null,917,null,2851,null,726,null,5248,null,1183,null,45487,null,2850,null,23812,null,2212,null,1812,null,511,null,4584,null,950,null,5880,null,959,null,4364,null,726,null,5035,null,920,null,10064,null,1374,null,3478,null,744,null,204,null,173,null,826,null,363,null,1820,null,774,null,1115,null,424,null,2621,null,606,null,30424,null,2478,null,0400000US38,North Dakota,38
7507360,null,6392,null,3717442,null,5307,null,3089565,null,13223,null,2593685,null,13330,null,2155306,null,15206,null,43829,null,3147,null,118879,null,5605,null,114540,null,5084,null,85897,null,4644,null,75234,null,4392,null,399452,null,10020,null,162134,null,6036,null,12027,null,1499,null,40356,null,3457,null,54060,null,3290,null,58790,null,3633,null,72085,null,3713,null,96428,null,4477,null,21305,null,2083,null,2007,null,603,null,8167,null,1420,null,12186,null,1649,null,15421,null,1642,null,37342,null,3075,null,627877,null,11806,null,3789918,null,4411,null,2889979,null,14379,null,1919844,null,15588,null,1597736,null,14835,null,32120,null,2254,null,97878,null,4758,null,76985,null,4889,null,58023,null,4448,null,57102,null,3689,null,793157,null,13139,null,425343,null,9393,null,22902,null,2178,null,76736,null,4597,null,93649,null,5244,null,82188,null,3944,null,92339,null,4832,null,176978,null,6306,null,48074,null,3180,null,4366,null,1043,null,16832,null,2150,null,25625,null,2393,null,27021,null,2722,null,55060,null,3408,null,899939,null,14544,null,0400000US39,Ohio,39
2351659,null,3635,null,1181554,null,3027,null,972870,null,7683,null,833107,null,7406,null,701637,null,7825,null,15323,null,1928,null,30127,null,2370,null,31637,null,2594,null,23829,null,2788,null,30554,null,2483,null,111581,null,5285,null,46564,null,3609,null,3908,null,1184,null,10291,null,1872,null,14145,null,1725,null,13660,null,1930,null,23013,null,2324,null,28182,null,2713,null,5567,null,1123,null,829,null,466,null,2166,null,886,null,4171,null,1295,null,3434,null,1032,null,12015,null,1729,null,208684,null,7692,null,1170105,null,3236,null,856273,null,8057,null,624868,null,8742,null,511483,null,8877,null,11587,null,1476,null,28762,null,2673,null,30822,null,2226,null,20492,null,2148,null,21722,null,2388,null,187746,null,6654,null,86381,null,4420,null,7262,null,1404,null,17688,null,2044,null,23995,null,2428,null,24369,null,2351,null,28051,null,2474,null,43659,null,3173,null,12487,null,1438,null,1013,null,386,null,4576,null,961,null,5437,null,1350,null,6380,null,1287,null,13766,null,1582,null,313832,null,8041,null,0400000US40,Oklahoma,40
2519880,null,3626,null,1268299,null,2733,null,1068306,null,7536,null,883794,null,8984,null,708371,null,9266,null,25661,null,2978,null,48938,null,3438,null,43523,null,3900,null,29582,null,3274,null,27719,null,2589,null,149973,null,5993,null,60072,null,4107,null,5099,null,1321,null,18103,null,2260,null,22136,null,2512,null,17421,null,1881,null,27142,null,2986,null,34539,null,2961,null,6632,null,1385,null,1199,null,587,null,3282,null,1127,null,2931,null,777,null,6367,null,1391,null,14128,null,1632,null,199993,null,7412,null,1251581,null,3555,null,945972,null,8130,null,606584,null,8307,null,481063,null,8387,null,16031,null,2396,null,33730,null,2478,null,31387,null,3154,null,22424,null,2320,null,21949,null,2649,null,273108,null,6869,null,140141,null,5556,null,9873,null,1558,null,30637,null,2630,null,32169,null,2911,null,29513,null,2877,null,30775,null,3351,null,66280,null,4608,null,16252,null,1917,null,1392,null,540,null,5330,null,1097,null,9754,null,1927,null,9637,null,1593,null,23915,null,2871,null,305609,null,8352,null,0400000US41,Oregon,41
8124440,null,5875,null,4037868,null,4941,null,3369787,null,11949,null,2879458,null,13349,null,2376099,null,13553,null,63290,null,3656,null,133066,null,5598,null,117466,null,5581,null,93709,null,4645,null,95828,null,5552,null,383997,null,9205,null,146023,null,5715,null,9462,null,1403,null,38274,null,2666,null,59096,null,3679,null,53692,null,3550,null,77450,null,4123,null,106332,null,4393,null,24035,null,2764,null,2155,null,629,null,7837,null,1296,null,14904,null,1984,null,17907,null,2076,null,39494,null,3301,null,668081,null,12697,null,4086572,null,5197,null,3095118,null,12387,null,2110906,null,13314,null,1740004,null,12015,null,40898,null,3721,null,107976,null,4788,null,91833,null,4272,null,63526,null,3371,null,66669,null,4327,null,770801,null,11420,null,385241,null,6729,null,24960,null,2061,null,83607,null,4066,null,94663,null,4789,null,83199,null,4808,null,99131,null,4812,null,213411,null,6599,null,58922,null,3970,null,6717,null,1237,null,20870,null,2070,null,31786,null,2789,null,33158,null,2676,null,61958,null,3892,null,991454,null,12248,null,0400000US42,Pennsylvania,42
702253,null,1997,null,344748,null,1754,null,285018,null,4268,null,236329,null,4656,null,196761,null,5452,null,4365,null,1157,null,10554,null,1717,null,8713,null,1110,null,7242,null,1617,null,8694,null,1725,null,39019,null,3020,null,15221,null,2306,null,1176,null,581,null,3709,null,918,null,6590,null,1402,null,5630,null,1275,null,6693,null,1368,null,9670,null,1564,null,2611,null,781,null,204,null,203,null,1454,null,712,null,922,null,430,null,2501,null,891,null,1978,null,753,null,59730,null,4332,null,357505,null,1849,null,278078,null,4534,null,181885,null,5526,null,148447,null,4738,null,3397,null,904,null,11417,null,1794,null,7540,null,1459,null,5854,null,1312,null,5230,null,1205,null,78832,null,4052,null,43675,null,3324,null,1666,null,544,null,9845,null,1716,null,9555,null,1821,null,6803,null,1308,null,7288,null,1514,null,17361,null,2308,null,4671,null,1250,null,780,null,432,null,1808,null,629,null,3167,null,972,null,2094,null,608,null,4841,null,1173,null,79427,null,4611,null,0400000US44,Rhode Island,44
2946710,null,4662,null,1449484,null,3746,null,1160216,null,8791,null,989484,null,11068,null,825485,null,11668,null,19035,null,2100,null,43730,null,3657,null,40371,null,4218,null,28626,null,3092,null,32237,null,3018,null,137572,null,7395,null,57735,null,4890,null,3124,null,1037,null,13582,null,1709,null,19451,null,2550,null,17131,null,1967,null,26549,null,2511,null,33160,null,3214,null,6637,null,1293,null,1375,null,645,null,2438,null,918,null,4154,null,1095,null,6185,null,1484,null,12371,null,1613,null,289268,null,8614,null,1497226,null,3448,null,1065795,null,10356,null,769733,null,10538,null,629774,null,10630,null,13247,null,2333,null,38748,null,3510,null,38461,null,3076,null,23559,null,2772,null,25944,null,2566,null,239242,null,6735,null,114056,null,4833,null,5163,null,1032,null,23805,null,2326,null,32419,null,2653,null,28549,null,2979,null,35250,null,3140,null,56820,null,3730,null,14289,null,2146,null,2115,null,647,null,4373,null,1017,null,7363,null,1196,null,7054,null,1461,null,21626,null,1967,null,431431,null,10565,null,0400000US45,South Carolina,45
513329,null,1588,null,260340,null,1884,null,234175,null,2664,null,199773,null,2883,null,171623,null,3592,null,2207,null,647,null,6954,null,1232,null,6994,null,1239,null,6151,null,1292,null,5844,null,1407,null,27282,null,2277,null,11617,null,1576,null,409,null,309,null,3127,null,729,null,4068,null,876,null,3261,null,722,null,4800,null,956,null,7120,null,1182,null,2105,null,658,null,112,null,123,null,252,null,223,null,1015,null,509,null,882,null,312,null,2754,null,868,null,26165,null,2101,null,252989,null,1685,null,215492,null,2528,null,152950,null,3744,null,128936,null,4051,null,2699,null,803,null,6449,null,1260,null,6044,null,1125,null,3914,null,943,null,4908,null,1147,null,49398,null,2939,null,24365,null,1833,null,1587,null,508,null,5754,null,1132,null,5419,null,987,null,5892,null,1462,null,6381,null,1114,null,13144,null,1504,null,3717,null,756,null,358,null,223,null,1733,null,708,null,2394,null,836,null,1934,null,578,null,3008,null,729,null,37497,null,2313,null,0400000US46,South Dakota,46
4090032,null,5743,null,2019254,null,4917,null,1660579,null,7760,null,1404709,null,10540,null,1163264,null,11045,null,27442,null,2852,null,64430,null,3835,null,61366,null,4626,null,45160,null,3903,null,43047,null,3297,null,213820,null,8841,null,83425,null,5290,null,5855,null,1367,null,24098,null,2948,null,28689,null,2987,null,33046,null,3411,null,38707,null,3198,null,42050,null,3213,null,8145,null,1711,null,1136,null,694,null,3128,null,727,null,4543,null,1107,null,5630,null,1090,null,19468,null,2305,null,358675,null,7990,null,2070778,null,4342,null,1508701,null,10448,null,1097349,null,10480,null,881542,null,12446,null,25011,null,2529,null,63038,null,3785,null,52811,null,3989,null,37114,null,3316,null,37833,null,3420,null,333723,null,7595,null,151680,null,6054,null,8764,null,1351,null,36009,null,2927,null,48349,null,3425,null,39823,null,2682,null,49098,null,3839,null,77629,null,4264,null,17559,null,1685,null,1474,null,562,null,7716,null,1196,null,10748,null,1599,null,10630,null,1721,null,29502,null,2522,null,562077,null,10477,null,0400000US47,Tennessee,47
15849884,null,10468,null,8014791,null,7791,null,6747548,null,18782,null,5881244,null,20311,null,4973192,null,21169,null,116882,null,6697,null,238147,null,7690,null,213104,null,8807,null,165755,null,8492,null,174164,null,9118,null,719747,null,16714,null,302597,null,12255,null,14966,null,1867,null,63601,null,4832,null,101934,null,5491,null,95572,null,5739,null,141077,null,7318,null,146557,null,6104,null,42034,null,4017,null,3122,null,960,null,9206,null,1615,null,15508,null,2081,null,18736,null,2761,null,57951,null,3594,null,1267243,null,17962,null,7835093,null,7925,null,5567576,null,26196,null,4147431,null,25552,null,3370428,null,22650,null,76287,null,4342,null,206723,null,7546,null,193503,null,7767,null,146989,null,7190,null,153501,null,6618,null,1157548,null,17696,null,534851,null,12742,null,34008,null,2994,null,106657,null,5662,null,153639,null,6179,null,140125,null,7108,null,188268,null,7632,null,262597,null,10333,null,69544,null,4539,null,5816,null,1437,null,22170,null,2480,null,35609,null,3298,null,38402,null,3127,null,91056,null,5928,null,2267517,null,27338,null,0400000US48,Texas,48
1725647,null,3030,null,877365,null,2780,null,787151,null,4796,null,651206,null,6488,null,549023,null,7800,null,14071,null,2177,null,29891,null,2811,null,22178,null,2619,null,19491,null,3074,null,16552,null,2277,null,111471,null,5522,null,49494,null,4168,null,3779,null,894,null,13535,null,2165,null,15746,null,2320,null,13310,null,1765,null,15607,null,2266,null,24474,null,2072,null,5352,null,1165,null,804,null,425,null,1128,null,487,null,2935,null,781,null,4277,null,944,null,9978,null,1506,null,90214,null,3948,null,848282,null,2144,null,640242,null,6007,null,392113,null,8438,null,318213,null,7683,null,6136,null,1169,null,24438,null,2550,null,17154,null,2227,null,13131,null,1851,null,13041,null,1815,null,188807,null,5791,null,95973,null,4673,null,5580,null,1094,null,19419,null,1728,null,25439,null,2442,null,21582,null,2117,null,20814,null,2282,null,59322,null,2945,null,13483,null,1969,null,1586,null,602,null,5862,null,936,null,9577,null,1382,null,9323,null,1443,null,19491,null,1972,null,208040,null,6031,null,0400000US49,Utah,49
423511,null,1251,null,210125,null,1204,null,185837,null,2089,null,151763,null,2857,null,123920,null,3169,null,2444,null,644,null,7601,null,1056,null,7177,null,1249,null,4861,null,920,null,5760,null,905,null,26095,null,2062,null,10095,null,1381,null,859,null,350,null,2534,null,741,null,3500,null,701,null,3201,null,611,null,5906,null,1007,null,7979,null,1106,null,2305,null,696,null,79,null,97,null,635,null,271,null,1011,null,488,null,1159,null,418,null,2790,null,610,null,24288,null,1937,null,213386,null,1070,null,177775,null,2594,null,113638,null,3136,null,93170,null,2769,null,2253,null,659,null,7221,null,1036,null,4255,null,851,null,3759,null,846,null,2980,null,832,null,49055,null,2813,null,25315,null,2069,null,1360,null,436,null,5276,null,860,null,6127,null,991,null,5712,null,1135,null,5265,null,829,null,15082,null,1808,null,3704,null,879,null,757,null,443,null,1600,null,361,null,3327,null,924,null,2007,null,522,null,3687,null,761,null,35611,null,2582,null,0400000US50,Vermont,50
5219493,null,6058,null,2596763,null,4802,null,2235607,null,11193,null,1927455,null,12357,null,1649122,null,10819,null,37739,null,3737,null,76594,null,5292,null,71834,null,6830,null,42923,null,3121,null,49243,null,3566,null,245309,null,7567,null,93282,null,5865,null,6901,null,1471,null,27238,null,2689,null,29663,null,2553,null,37708,null,3527,null,50517,null,3643,null,62843,null,4075,null,14978,null,2256,null,2056,null,819,null,3864,null,1026,null,5718,null,1086,null,10751,null,1934,null,25476,null,2426,null,361156,null,9655,null,2622730,null,5241,null,2029706,null,11687,null,1492137,null,13729,null,1242245,null,14271,null,26771,null,2317,null,78670,null,4287,null,52818,null,3671,null,40852,null,3137,null,50781,null,3794,null,428752,null,11907,null,209738,null,8116,null,10779,null,1455,null,46692,null,3089,null,54307,null,4039,null,47190,null,3696,null,60046,null,3940,null,108817,null,5351,null,25285,null,2449,null,2976,null,984,null,9961,null,1508,null,13942,null,1593,null,19606,null,2269,null,37047,null,3347,null,593024,null,11351,null,0400000US51,Virginia,51
