B08012_001E,B08012_001EA,B08012_001M,B08012_001MA,B08012_002E,B08012_002EA,B08012_002M,B08012_002MA,B08012_003E,B08012_003EA,B08012_003M,B08012_003MA,B08012_004E,B08012_004EA,B08012_004M,B08012_004MA,B08012_005E,B08012_005EA,B08012_005M,B08012_005MA,B08012_006E,B08012_006EA,B08012_006M,B08012_006MA,B08012_007E,B08012_007EA,B08012_007M,B08012_007MA,B08012_008E,B08012_008EA,B08012_008M,B08012_008MA,B08012_009E,B08012_009EA,B08012_009M,B08012_009MA,B08012_010E,B08012_010EA,B08012_010M,B08012_010MA,B08012_011E,B08012_011EA,B08012_011M,B08012_011MA,B08012_012E,B08012_012EA,B08012_012M,B08012_012MA,B08012_013E,B08012_013EA,B08012_013M,B08012_013MA,B08012_014E,B08012_014EA,B08012_014M,B08012_014MA,B08012_015E,B08012_015EA,B08012_015M,B08012_015MA,B08012_016E,B08012_016EA,B08012_016M,B08012_016MA,B08012_017E,B08012_017EA,B08012_017M,B08012_017MA,B08012_018E,B08012_018EA,B08012_018M,B08012_018MA,B08012_019E,B08012_019EA,B08012_019M,B08012_019MA,B08012_020E,B08012_020EA,B08012_020M,B08012_020MA,B08012_021E,B08012_021EA,B08012_021M,B08012_021MA,B08012_022E,B08012_022EA,B08012_022M,B08012_022MA,B08012_023E,B08012_023EA,B08012_023M,B08012_023MA,B08012_024E,B08012_024EA,B08012_024M,B08012_024MA,B08012_025E,B08012_025EA,B08012_025M,B08012_025MA,B08012_026E,B08012_026EA,B08012_026M,B08012_026MA,B08012_027E,B08012_027EA,B08012_027M,B08012_027MA,B08012_028E,B08012_028EA,B08012_028M,B08012_028MA,B08012_029E,B08012_029EA,B08012_029M,B08012_029MA,B08012_030E,B08012_030EA,B08012_030M,B08012_030MA,B08012_031E,B08012_031EA,B08012_031M,B08012_031MA,B08012_032E,B08012_032EA,B08012_032M,B08012_032MA,B08012_033E,B08012_033EA,B08012_033M,B08012_033MA,B08012_034E,B08012_034EA,B08012_034M,B08012_034MA,B08012_035E,B08012_035EA,B08012_035M,B08012_035MA,B08012_036E,B08012_036EA,B08012_036M,B08012_036MA,B08012_037E,B08012_037EA,B08012_037M,B08012_037MA,B08012_038E,B08012_038EA,B08012_038M,B08012_038MA,B08012_039E,B08012_039EA,B08012_039M,B08012_039MA,GEO_ID,NAME,state
1220577,null,9907,null,30563,null,3106,null,107171,null,5944,null,165981,null,7757,null,204515,null,8089,null,221866,null,8575,null,91177,null,5179,null,199955,null,8457,null,31013,null,3001,null,36277,null,3434,null,64044,null,4494,null,44176,null,4125,null,23839,null,3312,null,674900,null,7433,null,13767,null,2106,null,51788,null,5201,null,87240,null,5464,null,110363,null,5502,null,122371,null,6259,null,48135,null,3480,null,119273,null,6247,null,16697,null,2401,null,21089,null,2524,null,38067,null,3437,null,29186,null,3414,null,16924,null,3022,null,545677,null,6931,null,16796,null,2407,null,55383,null,4083,null,78741,null,4582,null,94152,null,5676,null,99495,null,5549,null,43042,null,3394,null,80682,null,4752,null,14316,null,1923,null,15188,null,1971,null,25977,null,2845,null,14990,null,2605,null,6915,null,1306,null,0400000US32,Nevada,32
668309,null,6996,null,26335,null,2600,null,78700,null,4374,null,94300,null,5032,null,97987,null,5054,null,89601,null,4475,null,42800,null,3307,null,77168,null,4285,null,22155,null,2629,null,25279,null,2427,null,51414,null,3508,null,42538,null,3004,null,20032,null,2163,null,351341,null,5282,null,12863,null,1817,null,34107,null,2903,null,44094,null,3179,null,46566,null,3501,null,46574,null,3554,null,22086,null,2238,null,41057,null,2721,null,13214,null,2190,null,15304,null,2054,null,31800,null,2732,null,29403,null,2605,null,14273,null,1784,null,316968,null,4362,null,13472,null,1612,null,44593,null,3022,null,50206,null,3450,null,51421,null,3970,null,43027,null,2671,null,20714,null,2039,null,36111,null,2984,null,8941,null,1357,null,9975,null,1486,null,19614,null,1914,null,13135,null,1464,null,5759,null,957,null,0400000US33,New Hampshire,33
4143227,null,18231,null,110016,null,6142,null,362156,null,11765,null,530687,null,12091,null,549103,null,13911,null,545828,null,12150,null,234042,null,6397,null,545209,null,13032,null,114824,null,5260,null,182943,null,7481,null,391766,null,11371,null,376587,null,9525,null,200066,null,7194,null,2204293,null,12945,null,51973,null,4030,null,161798,null,8038,null,251406,null,7838,null,270166,null,8849,null,277140,null,8017,null,126700,null,5854,null,294176,null,9327,null,64292,null,3876,null,104136,null,5729,null,235818,null,7574,null,237092,null,7602,null,129596,null,5898,null,1938934,null,12963,null,58043,null,4382,null,200358,null,6937,null,279281,null,9084,null,278937,null,9497,null,268688,null,8021,null,107342,null,4628,null,251033,null,8068,null,50532,null,3522,null,78807,null,4253,null,155948,null,6608,null,139495,null,5219,null,70470,null,4104,null,0400000US34,New Jersey,34
850309,null,11259,null,38467,null,3069,null,116906,null,6653,null,145955,null,6692,null,154880,null,7010,null,114611,null,5240,null,44704,null,4077,null,103892,null,5624,null,16594,null,1963,null,20551,null,3081,null,44978,null,3443,null,32074,null,2798,null,16697,null,1800,null,452588,null,7026,null,19319,null,2350,null,53568,null,3854,null,74196,null,4873,null,80148,null,5011,null,60916,null,4051,null,23710,null,2902,null,61218,null,4608,null,9622,null,1664,null,11847,null,2139,null,25531,null,2354,null,20614,null,2543,null,11899,null,1733,null,397721,null,7928,null,19148,null,2359,null,63338,null,4287,null,71759,null,3703,null,74732,null,4720,null,53695,null,3682,null,20994,null,2708,null,42674,null,3398,null,6972,null,1252,null,8704,null,1585,null,19447,null,2238,null,11460,null,1559,null,4798,null,1039,null,0400000US35,New Mexico,35
8856662,null,35706,null,233083,null,7824,null,727878,null,15597,null,1027647,null,14523,null,1080231,null,18916,null,1097696,null,18480,null,449993,null,9852,null,1227094,null,20596,null,235081,null,7746,null,415167,null,10460,null,896758,null,18248,null,1029574,null,18094,null,436460,null,11986,null,4612913,null,24604,null,121675,null,5355,null,340915,null,10301,null,502170,null,12226,null,527487,null,13335,null,560527,null,12666,null,233170,null,6832,null,655803,null,13057,null,124458,null,5850,null,230454,null,7741,null,490427,null,12811,null,578365,null,13310,null,247462,null,8769,null,4243749,null,21923,null,111408,null,5807,null,386963,null,10102,null,525477,null,10152,null,552744,null,11272,null,537169,null,12371,null,216823,null,6298,null,571291,null,13406,null,110623,null,5305,null,184713,null,6501,null,406331,null,10907,null,451209,null,10201,null,188998,null,7772,null,0400000US36,New York,36
4182112,null,20980,null,130055,null,6209,null,437956,null,12814,null,654195,null,13790,null,739040,null,15827,null,668828,null,11846,null,274529,null,9207,null,550295,null,14636,null,108179,null,5595,null,126568,null,6235,null,268095,null,10258,null,149294,null,6658,null,75078,null,5224,null,2215697,null,15421,null,72381,null,4418,null,220005,null,7393,null,315668,null,9695,null,375132,null,10631,null,345709,null,9326,null,142490,null,6825,null,312547,null,10337,null,58325,null,4475,null,73687,null,4378,null,153766,null,7340,null,95050,null,5813,null,50937,null,4106,null,1966415,null,16006,null,57674,null,3980,null,217951,null,8889,null,338527,null,9485,null,363908,null,9725,null,323119,null,8046,null,132039,null,5748,null,237748,null,8717,null,49854,null,3667,null,52881,null,3686,null,114329,null,6352,null,54244,null,3977,null,24141,null,3006,null,0400000US37,North Carolina,37
326706,null,4247,null,30969,null,2099,null,78370,null,4001,null,78207,null,4001,null,55937,null,2965,null,29545,null,2471,null,10571,null,1554,null,16364,null,1885,null,3259,null,643,null,3294,null,641,null,7537,null,878,null,7617,null,1366,null,5036,null,1017,null,175653,null,3007,null,17078,null,1636,null,39348,null,2699,null,42358,null,3014,null,30867,null,2433,null,14964,null,1807,null,6071,null,967,null,8455,null,1344,null,1475,null,430,null,1660,null,450,null,4220,null,702,null,5489,null,1166,null,3668,null,783,null,151053,null,3145,null,13891,null,1218,null,39022,null,2405,null,35849,null,2342,null,25070,null,2013,null,14581,null,1690,null,4500,null,873,null,7909,null,1066,null,1784,null,474,null,1634,null,422,null,3317,null,584,null,2128,null,557,null,1368,null,637,null,0400000US38,North Dakota,38
5269142,null,21820,null,196339,null,7168,null,612158,null,12251,null,806974,null,15414,null,860158,null,13629,null,847839,null,12980,null,405322,null,8780,null,651078,null,12404,null,155219,null,6467,null,168073,null,6515,null,311622,null,8495,null,167795,null,6887,null,86565,null,4612,null,2745751,null,15567,null,96416,null,4701,null,285920,null,8859,null,390405,null,10155,null,430711,null,9676,null,434746,null,8635,null,216228,null,6910,null,356937,null,9321,null,87661,null,4588,null,94834,null,4756,null,187095,null,6433,null,108402,null,6111,null,56396,null,3092,null,2523391,null,16380,null,99923,null,4501,null,326238,null,8190,null,416569,null,9866,null,429447,null,9974,null,413093,null,8660,null,189094,null,6060,null,294141,null,7702,null,67558,null,4694,null,73239,null,4115,null,124527,null,5429,null,59393,null,3482,null,30169,null,2846,null,0400000US39,Ohio,39
1635808,null,13427,null,83786,null,5157,null,235622,null,7408,null,273479,null,8740,null,287443,null,8955,null,249761,null,8021,null,95462,null,4945,null,185521,null,6507,null,31860,null,2815,null,36135,null,2866,null,80707,null,4615,null,46461,null,2829,null,29571,null,2662,null,880497,null,8648,null,42706,null,3558,null,113224,null,5410,null,140631,null,6210,null,152645,null,6580,null,135080,null,5446,null,51097,null,4029,null,103749,null,5029,null,18377,null,2398,null,20858,null,2216,null,47365,null,3580,null,32083,null,2548,null,22682,null,2079,null,755311,null,8607,null,41080,null,3192,null,122398,null,4944,null,132848,null,5260,null,134798,null,5390,null,114681,null,5173,null,44365,null,2745,null,81772,null,4387,null,13483,null,1462,null,15277,null,1926,null,33342,null,2409,null,14378,null,1692,null,6889,null,1130,null,0400000US40,Oklahoma,40
1691314,null,12750,null,71037,null,4953,null,214565,null,8186,null,294553,null,9931,null,270781,null,8341,null,251242,null,7728,null,101329,null,5600,null,208977,null,8281,null,39465,null,3190,null,50151,null,3587,null,94210,null,5369,null,63718,null,4949,null,31286,null,2925,null,910563,null,8779,null,36208,null,3409,null,104121,null,5591,null,152418,null,6944,null,140798,null,5670,null,133614,null,4998,null,55771,null,3720,null,120250,null,5849,null,23488,null,2379,null,28350,null,2485,null,54477,null,4204,null,38582,null,3535,null,22486,null,2805,null,780751,null,8792,null,34829,null,3232,null,110444,null,5030,null,142135,null,5272,null,129983,null,6082,null,117628,null,5621,null,45558,null,3063,null,88727,null,4415,null,15977,null,2125,null,21801,null,2537,null,39733,null,3402,null,25136,null,2891,null,8800,null,1121,null,0400000US41,Oregon,41
5710728,null,20840,null,212611,null,7635,null,620263,null,13500,null,846844,null,14174,null,837716,null,12135,null,823551,null,13004,null,350914,null,8374,null,708859,null,12965,null,166436,null,6001,null,216729,null,8089,null,454811,null,9114,null,312145,null,8862,null,159849,null,7396,null,3006336,null,14011,null,111914,null,4795,null,292411,null,9389,null,407796,null,9679,null,419251,null,9070,null,424663,null,9829,null,181205,null,6006,null,392478,null,10131,null,90717,null,3842,null,119586,null,5692,null,267596,null,7209,null,192113,null,6077,null,106606,null,4698,null,2704392,null,13534,null,100697,null,4232,null,327852,null,7744,null,439048,null,9368,null,418465,null,7668,null,398888,null,8196,null,169709,null,6662,null,316381,null,6555,null,75719,null,3950,null,97143,null,4833,null,187215,null,5378,null,120032,null,5519,null,53243,null,4345,null,0400000US42,Pennsylvania,42
490501,null,6874,null,18924,null,2783,null,54282,null,4068,null,76730,null,4773,null,81255,null,4096,null,80444,null,4756,null,30804,null,2881,null,61145,null,4363,null,12578,null,1840,null,15996,null,2436,null,31711,null,2974,null,17805,null,2264,null,8827,null,1475,null,250714,null,4862,null,8602,null,2067,null,24480,null,2366,null,35824,null,3311,null,41371,null,3083,null,39538,null,2882,null,14610,null,1896,null,31920,null,2946,null,6694,null,1374,null,9781,null,1749,null,19873,null,2414,null,11975,null,1811,null,6046,null,1305,null,239787,null,4918,null,10322,null,1654,null,29802,null,3102,null,40906,null,3480,null,39884,null,2946,null,40906,null,3763,null,16194,null,1817,null,29225,null,2609,null,5884,null,1072,null,6215,null,1413,null,11838,null,1815,null,5830,null,1292,null,2781,null,964,null,0400000US44,Rhode Island,44
1942991,null,14505,null,63974,null,5688,null,205493,null,8981,null,291908,null,10689,null,344885,null,9621,null,317442,null,8728,null,123908,null,6544,null,257794,null,7055,null,51058,null,4381,null,59563,null,4264,null,128572,null,6291,null,64182,null,4716,null,34212,null,2631,null,1020972,null,11104,null,35148,null,4145,null,96552,null,5692,null,146576,null,7542,null,177343,null,7362,null,162644,null,6301,null,63793,null,4235,null,141969,null,5711,null,28194,null,3228,null,30371,null,2794,null,73054,null,4811,null,40485,null,3310,null,24843,null,2368,null,922019,null,11041,null,28826,null,3082,null,108941,null,6023,null,145332,null,6670,null,167542,null,5582,null,154798,null,5917,null,60115,null,4127,null,115825,null,4720,null,22864,null,2565,null,29192,null,3562,null,55518,null,3873,null,23697,null,3069,null,9369,null,1219,null,0400000US45,South Carolina,45
398323,null,5201,null,38643,null,2216,null,82694,null,4762,null,84565,null,4016,null,71000,null,4498,null,45468,null,3410,null,19413,null,2219,null,25003,null,2569,null,4581,null,962,null,5287,null,1066,null,11221,null,1419,null,5483,null,994,null,4965,null,957,null,208616,null,3456,null,21019,null,1733,null,40122,null,2731,null,44841,null,2926,null,35496,null,2584,null,24539,null,2350,null,9813,null,1591,null,12943,null,1638,null,2828,null,733,null,3840,null,968,null,6208,null,930,null,3532,null,765,null,3435,null,730,null,189707,null,3553,null,17624,null,1753,null,42572,null,3258,null,39724,null,2795,null,35504,null,3261,null,20929,null,1862,null,9600,null,1421,null,12060,null,1447,null,1753,null,554,null,1447,null,374,null,5013,null,893,null,1951,null,529,null,1530,null,545,null,0400000US46,South Dakota,46
2758359,null,12907,null,83093,null,5161,null,282376,null,10296,null,405683,null,10087,null,476698,null,10918,null,432642,null,9919,null,183485,null,6890,null,381325,null,9958,null,79951,null,5069,null,81723,null,5177,null,198468,null,8469,null,101785,null,5776,null,51130,null,3277,null,1470560,null,10438,null,42809,null,3205,null,135676,null,7379,null,203091,null,7024,null,246568,null,7948,null,228684,null,8087,null,101273,null,4769,null,209526,null,6913,null,45010,null,3596,null,44698,null,3236,null,116222,null,5873,null,62513,null,3986,null,34490,null,2677,null,1287799,null,11816,null,40284,null,3644,null,146700,null,7059,null,202592,null,6619,null,230130,null,7744,null,203958,null,6472,null,82212,null,5103,null,171799,null,6810,null,34941,null,3339,null,37025,null,3398,null,82246,null,5028,null,39272,null,3535,null,16640,null,2114,null,0400000US47,Tennessee,47
10886061,null,34716,null,356787,null,9477,null,1118238,null,20651,null,1543225,null,20122,null,1741265,null,26812,null,1584630,null,17832,null,638818,null,14342,null,1595493,null,20776,null,292481,null,9130,null,371145,null,11872,null,837592,null,18288,null,570613,null,13898,null,235774,null,9578,null,6086845,null,21504,null,179373,null,6667,null,555917,null,16285,null,793912,null,14457,null,931019,null,16786,null,878269,null,13305,null,359633,null,9788,null,946860,null,16245,null,170250,null,7393,null,220537,null,8015,null,506581,null,13146,null,375356,null,11504,null,169138,null,7992,null,4799216,null,25316,null,177414,null,7151,null,562321,null,12896,null,749313,null,13419,null,810246,null,17331,null,706361,null,13785,null,279185,null,9879,null,648633,null,13359,null,122231,null,5641,null,150608,null,6067,null,331011,null,11009,null,195257,null,6936,null,66636,null,4454,null,0400000US48,Texas,48
1238940,null,8642,null,56621,null,4550,null,167466,null,7235,null,223228,null,8878,null,211901,null,5499,null,188409,null,6931,null,69583,null,4558,null,151020,null,6730,null,25935,null,2683,null,28515,null,3025,null,57755,null,3388,null,38669,null,2910,null,19838,null,2199,null,703189,null,6086,null,27805,null,2896,null,81345,null,4601,null,121179,null,5982,null,115385,null,5007,null,108566,null,5553,null,41370,null,3267,null,92782,null,5356,null,15473,null,1787,null,18185,null,2279,null,40183,null,2881,null,26283,null,2285,null,14633,null,1892,null,535751,null,7372,null,28816,null,2611,null,86121,null,5668,null,102049,null,5880,null,96516,null,4187,null,79843,null,3730,null,28213,null,2819,null,58238,null,3292,null,10462,null,1786,null,10330,null,1748,null,17572,null,2247,null,12386,null,1653,null,5205,null,987,null,0400000US49,Utah,49
309912,null,4299,null,19718,null,2330,null,42886,null,2982,null,49978,null,2999,null,44695,null,3201,null,46538,null,2869,null,18232,null,2035,null,35150,null,2268,null,8229,null,1252,null,9713,null,1272,null,19725,null,2281,null,9844,null,1298,null,5204,null,796,null,158826,null,2788,null,9939,null,1359,null,20503,null,2098,null,25923,null,2173,null,22291,null,2285,null,23604,null,2241,null,8853,null,1360,null,18207,null,1494,null,4559,null,1038,null,5108,null,876,null,10769,null,1348,null,5812,null,877,null,3258,null,610,null,151086,null,3003,null,9779,null,1583,null,22383,null,2180,null,24055,null,2192,null,22404,null,1994,null,22934,null,1886,null,9379,null,1295,null,16943,null,1595,null,3670,null,681,null,4605,null,896,null,8956,null,1430,null,4032,null,817,null,1946,null,489,null,0400000US50,Vermont,50
3759228,null,23485,null,103716,null,6624,null,317664,null,10110,null,500424,null,13257,null,572048,null,11732,null,564286,null,13221,null,240966,null,8049,null,526508,null,13034,null,121153,null,6558,null,151253,null,6262,null,325062,null,9599,null,241089,null,8498,null,95059,null,5021,null,2001119,null,16417,null,56167,null,3987,null,154171,null,7096,null,241581,null,8957,null,290446,null,7784,null,290419,null,10711,null,128079,null,5840,null,296528,null,9427,null,68382,null,4259,null,83938,null,4778,null,184574,null,6917,null,145635,null,6243,null,61199,null,4044,null,1758109,null,13877,null,47549,null,3920,null,163493,null,6644,null,258843,null,8342,null,281602,null,8231,null,273867,null,7728,null,112887,null,5380,null,229980,null,7828,null,52771,null,4301,null,67315,null,4464,null,140488,null,6189,null,95454,null,5125,null,33860,null,2905,null,0400000US51,Virginia,51
3039299,null,17366,null,103277,null,5704,null,318144,null,9432,null,423516,null,11580,null,478265,null,14787,null,447464,null,11134,null,200672,null,7846,null,396138,null,9829,null,87825,null,5512,null,117113,null,4962,null,224233,null,8560,null,164321,null,7123,null,78331,null,4146,null,1662611,null,11815,null,54445,null,3617,null,154474,null,6422,null,212488,null,8107,null,254316,null,9980,null,241221,null,8049,null,112549,null,6141,null,224713,null,7563,null,51659,null,3863,null,63840,null,3351,null,137906,null,6358,null,102671,null,5747,null,52329,null,3593,null,1376688,null,12457,null,48832,null,3975,null,163670,null,6008,null,211028,null,7628,null,223949,null,8701,null,206243,null,7691,null,88123,null,4478,null,171425,null,5946,null,36166,null,3057,null,53273,null,3204,null,86327,null,4619,null,61650,null,3692,null,26002,null,2635,null,0400000US53,Washington,53
744310,null,8927,null,35411,null,3489,null,88644,null,5306,null,113001,null,6037,null,112127,null,5583,null,102354,null,5109,null,42849,null,3098,null,84654,null,4547,null,18751,null,2400,null,23350,null,2386,null,54337,null,3875,null,45789,null,3146,null,23043,null,2182,null,397962,null,6467,null,17980,null,2354,null,42695,null,3937,null,54136,null,3812,null,54033,null,3560,null,50347,null,3442,null,20997,null,1848,null,48768,null,3591,null,10024,null,1662,null,14900,null,1963,null,33291,null,2578,null,33303,null,2689,null,17488,null,1745,null,346348,null,5941,null,17431,null,1921,null,45949,null,2898,null,58865,null,4052,null,58094,null,3556,null,52007,null,3515,null,21852,null,2500,null,35886,null,2496,null,8727,null,1672,null,8450,null,1429,null,21046,null,2493,null,12486,null,1870,null,5555,null,1171,null,0400000US54,West Virginia,54
2803109,null,13296,null,135305,null,5032,null,390453,null,9360,null,477553,null,10214,null,460124,null,10746,null,415512,null,9385,null,176773,null,6038,null,312000,null,7426,null,74484,null,4125,null,79128,null,4235,null,149787,null,5717,null,83359,null,3530,null,48631,null,3149,null,1467965,null,8903,null,74486,null,3821,null,189343,null,5149,null,231191,null,7464,null,233243,null,7108,null,217577,null,6255,null,90969,null,4519,null,172897,null,5676,null,41484,null,2520,null,45171,null,3388,null,85556,null,4051,null,53126,null,2893,null,32922,null,2428,null,1335144,null,8852,null,60819,null,3406,null,201110,null,6203,null,246362,null,7300,null,226881,null,7150,null,197935,null,6653,null,85804,null,3982,null,139103,null,4980,null,33000,null,3063,null,33957,null,2644,null,64231,null,3583,null,30233,null,2299,null,15709,null,1612,null,0400000US55,Wisconsin,55
265459,null,5016,null,26256,null,2426,null,61562,null,3540,null,58694,null,3714,null,45141,null,2805,null,23137,null,2382,null,5809,null,1297,null,15078,null,1926,null,2156,null,642,null,3416,null,800,null,8624,null,1465,null,6393,null,1132,null,9193,null,1625,null,146394,null,3180,null,13601,null,1770,null,31927,null,2558,null,30293,null,2432,null,21739,null,1908,null,13230,null,1684,null,3346,null,967,null,9361,null,1319,null,1449,null,532,null,2932,null,760,null,6686,null,1316,null,4840,null,1022,null,6990,null,1409,null,119065,null,3487,null,12655,null,1701,null,29635,null,2380,null,28401,null,2603,null,23402,null,2251,null,9907,null,1426,null,2463,null,788,null,5717,null,1272,null,707,null,342,null,484,null,242,null,1938,null,735,null,1553,null,571,null,2203,null,823,null,0400000US56,Wyoming,56
1174754,null,13775,null,22933,null,2446,null,82491,null,5016,null,142510,null,6158,null,177241,null,7994,null,158277,null,6977,null,59818,null,4255,null,197042,null,6332,null,22560,null,2769,null,48143,null,4163,null,105235,null,5409,null,108495,null,5304,null,50009,null,4052,null,639426,null,9361,null,13986,null,1825,null,45016,null,3595,null,74112,null,4322,null,91120,null,5593,null,86315,null,4652,null,34986,null,3304,null,108015,null,4654,null,12007,null,2014,null,26932,null,2783,null,59470,null,3985,null,59919,null,3309,null,27548,null,2642,null,535328,null,9087,null,8947,null,1510,null,37475,null,3228,null,68398,null,4068,null,86121,null,4884,null,71962,null,4740,null,24832,null,2412,null,89027,null,4940,null,10553,null,1824,null,21211,null,2779,null,45765,null,3132,null,48576,null,3616,null,22461,null,2930,null,0400000US72,Puerto Rico,72
