C16005_001E,C16005_001EA,C16005_001M,C16005_001MA,C16005_002E,C16005_002EA,C16005_002M,C16005_002MA,C16005_003E,C16005_003EA,C16005_003M,C16005_003MA,C16005_004E,C16005_004EA,C16005_004M,C16005_004MA,C16005_005E,C16005_005EA,C16005_005M,C16005_005MA,C16005_006E,C16005_006EA,C16005_006M,C16005_006MA,C16005_007E,C16005_007EA,C16005_007M,C16005_007MA,C16005_008E,C16005_008EA,C16005_008M,C16005_008MA,C16005_009E,C16005_009EA,C16005_009M,C16005_009MA,C16005_010E,C16005_010EA,C16005_010M,C16005_010MA,C16005_011E,C16005_011EA,C16005_011M,C16005_011MA,C16005_012E,C16005_012EA,C16005_012M,C16005_012MA,C16005_013E,C16005_013EA,C16005_013M,C16005_013MA,C16005_014E,C16005_014EA,C16005_014M,C16005_014MA,C16005_015E,C16005_015EA,C16005_015M,C16005_015MA,C16005_016E,C16005_016EA,C16005_016M,C16005_016MA,C16005_017E,C16005_017EA,C16005_017M,C16005_017MA,C16005_018E,C16005_018EA,C16005_018M,C16005_018MA,C16005_019E,C16005_019EA,C16005_019M,C16005_019MA,C16005_020E,C16005_020EA,C16005_020M,C16005_020MA,C16005_021E,C16005_021EA,C16005_021M,C16005_021MA,C16005_022E,C16005_022EA,C16005_022M,C16005_022MA,C16005_023E,C16005_023EA,C16005_023M,C16005_023MA,C16005_024E,C16005_024EA,C16005_024M,C16005_024MA,C16005_025E,C16005_025EA,C16005_025M,C16005_025MA,C16005_026E,C16005_026EA,C16005_026M,C16005_026MA,C16005_027E,C16005_027EA,C16005_027M,C16005_027MA,C16005_028E,C16005_028EA,C16005_028M,C16005_028MA,C16005_029E,C16005_029EA,C16005_029M,C16005_029MA,GEO_ID,NAME,state
4179822,null,2397,null,3988063,null,8089,null,3880773,null,9867,null,69494,null,4740,null,49032,null,4154,null,20462,null,2519,null,25630,null,2852,null,21957,null,2751,null,3673,null,941,null,9311,null,1863,null,8115,null,1711,null,1196,null,678,null,2855,null,1096,null,2709,null,1093,null,146,null,148,null,191759,null,7558,null,46110,null,4517,null,85209,null,3864,null,17653,null,2236,null,67556,null,3435,null,32539,null,4463,null,22266,null,2992,null,10273,null,2536,null,22638,null,2901,null,11328,null,1920,null,11310,null,2091,null,5263,null,1810,null,3551,null,1381,null,1712,null,908,null,0400000US45,South Carolina,45
746145,null,1037,null,731359,null,2732,null,697596,null,4156,null,10998,null,1408,null,8821,null,1454,null,2177,null,711,null,11497,null,2427,null,8790,null,1843,null,2707,null,1052,null,1263,null,759,null,1194,null,760,null,69,null,108,null,10005,null,1632,null,9227,null,1573,null,778,null,291,null,14786,null,2490,null,3924,null,1155,null,3551,null,1105,null,815,null,459,null,2736,null,868,null,4102,null,1664,null,2022,null,705,null,2080,null,1395,null,2042,null,856,null,861,null,404,null,1181,null,721,null,1167,null,799,null,299,null,243,null,868,null,645,null,0400000US46,South Dakota,46
5800458,null,2221,null,5555694,null,9004,null,5423326,null,12710,null,84426,null,5721,null,64231,null,4662,null,20195,null,3000,null,30287,null,3900,null,25985,null,3600,null,4302,null,963,null,11173,null,1831,null,8361,null,1540,null,2812,null,863,null,6482,null,2007,null,5130,null,1769,null,1352,null,639,null,244764,null,9047,null,44321,null,4181,null,100455,null,4345,null,27777,null,3130,null,72678,null,3989,null,38095,null,4387,null,25094,null,3278,null,13001,null,2293,null,41620,null,3344,null,17856,null,2058,null,23764,null,2664,null,20273,null,5585,null,8861,null,2643,null,11412,null,3795,null,0400000US47,Tennessee,47
22314134,null,3786,null,18456219,null,36825,null,14437599,null,42105,null,3718626,null,31814,null,2887419,null,31961,null,831207,null,18234,null,158559,null,7845,null,138642,null,7146,null,19917,null,2372,null,105173,null,6012,null,85989,null,5158,null,19184,null,2382,null,36262,null,5361,null,32517,null,5230,null,3745,null,1048,null,3857915,null,36578,null,329492,null,11659,null,2746470,null,30378,null,696457,null,17874,null,2050013,null,26171,null,270550,null,10253,null,185289,null,8006,null,85261,null,5640,null,413444,null,9656,null,188910,null,8855,null,224534,null,9084,null,97959,null,8862,null,67862,null,6940,null,30097,null,4683,null,0400000US48,Texas,48
2468046,null,1800,null,2243412,null,8421,null,2086953,null,10765,null,99730,null,5191,null,81487,null,4827,null,18243,null,2630,null,28347,null,2841,null,24262,null,2552,null,4085,null,1180,null,15832,null,2283,null,13735,null,2181,null,2097,null,652,null,12550,null,1570,null,9685,null,1655,null,2865,null,1106,null,224634,null,8041,null,35154,null,3025,null,126142,null,5134,null,45237,null,3766,null,80905,null,5232,null,24046,null,4250,null,16826,null,3078,null,7220,null,1823,null,33664,null,3662,null,14292,null,2206,null,19372,null,3187,null,5628,null,2535,null,2488,null,1331,null,3140,null,2211,null,0400000US49,Utah,49
588192,null,734,null,563763,null,2426,null,546207,null,3452,null,4603,null,982,null,3535,null,888,null,1068,null,416,null,11606,null,1521,null,9881,null,1463,null,1725,null,485,null,973,null,436,null,840,null,416,null,133,null,160,null,374,null,281,null,343,null,273,null,31,null,51,null,24429,null,2327,null,11022,null,1421,null,1321,null,577,null,524,null,377,null,797,null,456,null,8680,null,1973,null,5842,null,1406,null,2838,null,911,null,3016,null,982,null,1036,null,511,null,1980,null,921,null,390,null,342,null,373,null,335,null,17,null,32,null,0400000US50,Vermont,50
7251279,null,3184,null,6460963,null,16632,null,6149128,null,20386,null,179669,null,8032,null,143118,null,7091,null,36551,null,3621,null,76388,null,5139,null,64243,null,4861,null,12145,null,1528,null,39131,null,2919,null,32576,null,2749,null,6555,null,1364,null,16647,null,2766,null,14606,null,2501,null,2041,null,771,null,790316,null,17061,null,135074,null,8004,null,248944,null,9087,null,86755,null,6395,null,162189,null,7934,null,153071,null,9166,null,103341,null,6281,null,49730,null,6856,null,189331,null,7074,null,89727,null,5176,null,99604,null,5885,null,63896,null,7501,null,37912,null,4724,null,25984,null,4575,null,0400000US51,Virginia,51
6115594,null,1953,null,5319804,null,15594,null,4947766,null,18689,null,218864,null,9029,null,167972,null,8714,null,50892,null,4796,null,70288,null,4656,null,58565,null,4231,null,11723,null,2111,null,70670,null,4863,null,55108,null,4621,null,15562,null,2013,null,12216,null,2584,null,10129,null,2268,null,2087,null,1254,null,795790,null,15359,null,147889,null,7442,null,227609,null,7622,null,60831,null,4471,null,166778,null,7226,null,151276,null,9390,null,82745,null,5539,null,68531,null,6311,null,232708,null,6696,null,98970,null,4968,null,133738,null,5581,null,36308,null,4618,null,20576,null,3300,null,15732,null,3227,null,0400000US53,Washington,53
1710685,null,1381,null,1687508,null,3420,null,1665158,null,3689,null,12711,null,1940,null,9492,null,1741,null,3219,null,838,null,7153,null,1417,null,6164,null,1360,null,989,null,534,null,1258,null,502,null,1037,null,421,null,221,null,249,null,1228,null,552,null,1135,null,506,null,93,null,159,null,23177,null,2944,null,8759,null,2033,null,4456,null,1225,null,2336,null,683,null,2120,null,955,null,5240,null,1544,null,4231,null,1357,null,1009,null,653,null,3890,null,963,null,2131,null,783,null,1759,null,802,null,832,null,503,null,386,null,353,null,446,null,374,null,0400000US54,West Virginia,54
5266534,null,1850,null,5022974,null,10254,null,4792705,null,11052,null,129430,null,5534,null,97491,null,4812,null,31939,null,3219,null,69141,null,4572,null,57253,null,4366,null,11888,null,1571,null,25253,null,2417,null,20599,null,2459,null,4654,null,1193,null,6445,null,1600,null,5189,null,1438,null,1256,null,514,null,243560,null,9897,null,47917,null,3569,null,92474,null,5637,null,27308,null,2355,null,65166,null,4765,null,48864,null,5555,null,30401,null,3680,null,18463,null,3530,null,47818,null,2985,null,24192,null,2669,null,23626,null,2540,null,6487,null,1521,null,4119,null,1231,null,2368,null,928,null,0400000US55,Wisconsin,55
494958,null,1093,null,482817,null,2226,null,462117,null,3303,null,13861,null,2072,null,11041,null,1846,null,2820,null,1027,null,3939,null,947,null,3155,null,984,null,784,null,377,null,647,null,489,null,647,null,489,null,0,null,261,null,2253,null,938,null,1831,null,862,null,422,null,377,null,12141,null,2343,null,3649,null,986,null,5458,null,1686,null,2040,null,840,null,3418,null,1286,null,1643,null,539,null,1436,null,525,null,207,null,173,null,1191,null,681,null,418,null,392,null,773,null,508,null,200,null,210,null,200,null,210,null,0,null,261,null,0400000US56,Wyoming,56
3718494,null,1283,null,3611108,null,7286,null,175034,null,8233,null,3434099,null,10789,null,508634,null,13939,null,2925465,null,16775,null,1606,null,553,null,1067,null,420,null,539,null,352,null,38,null,62,null,38,null,62,null,0,null,289,null,331,null,290,null,232,null,230,null,99,null,167,null,107386,null,7072,null,4632,null,1139,null,101187,null,6877,null,13259,null,1797,null,87928,null,6211,null,1007,null,554,null,456,null,305,null,551,null,387,null,182,null,176,null,121,null,141,null,61,null,97,null,378,null,398,null,0,null,289,null,378,null,398,null,0400000US72,Puerto Rico,72
