S2001_C01_001E,S2001_C01_001M,S2001_C01_002E,S2001_C01_002M,S2001_C01_003E,S2001_C01_003M,S2001_C01_004E,S2001_C01_004M,S2001_C01_005E,S2001_C01_005M,S2001_C01_006E,S2001_C01_006M,S2001_C01_007E,S2001_C01_007M,S2001_C01_008E,S2001_C01_008M,S2001_C01_009E,S2001_C01_009M,S2001_C01_010E,S2001_C01_010M,S2001_C01_011E,S2001_C01_011M,S2001_C01_012E,S2001_C01_012M,S2001_C01_013E,S2001_C01_013M,S2001_C01_014E,S2001_C01_014M,S2001_C01_015E,S2001_C01_015M,S2001_C01_016E,S2001_C01_016M,S2001_C01_017E,S2001_C01_017M,S2001_C01_018E,S2001_C01_018M,S2001_C01_019E,S2001_C01_019M,S2001_C01_020E,S2001_C01_020M,S2001_C01_021E,S2001_C01_021M,S2001_C02_001E,S2001_C02_001M,S2001_C02_002E,S2001_C02_002M,S2001_C02_003E,S2001_C02_003M,S2001_C02_004E,S2001_C02_004M,S2001_C02_005E,S2001_C02_005M,S2001_C02_006E,S2001_C02_006M,S2001_C02_007E,S2001_C02_007M,S2001_C02_008E,S2001_C02_008M,S2001_C02_009E,S2001_C02_009M,S2001_C02_010E,S2001_C02_010M,S2001_C02_011E,S2001_C02_011M,S2001_C02_012E,S2001_C02_012M,S2001_C02_013E,S2001_C02_013M,S2001_C02_014E,S2001_C02_014M,S2001_C02_015E,S2001_C02_015M,S2001_C02_016E,S2001_C02_016M,S2001_C02_017E,S2001_C02_017M,S2001_C02_018E,S2001_C02_018M,S2001_C02_019E,S2001_C02_019M,S2001_C02_020E,S2001_C02_020M,S2001_C02_021E,S2001_C02_021M,S2001_C03_001E,S2001_C03_001M,S2001_C03_002E,S2001_C03_002M,S2001_C03_003E,S2001_C03_003M,S2001_C03_004E,S2001_C03_004M,S2001_C03_005E,S2001_C03_005M,S2001_C03_006E,S2001_C03_006M,S2001_C03_007E,S2001_C03_007M,S2001_C03_008E,S2001_C03_008M,S2001_C03_009E,S2001_C03_009M,S2001_C03_010E,S2001_C03_010M,S2001_C03_011E,S2001_C03_011M,S2001_C03_012E,S2001_C03_012M,S2001_C03_013E,S2001_C03_013M,S2001_C03_014E,S2001_C03_014M,S2001_C03_015E,S2001_C03_015M,S2001_C03_016E,S2001_C03_016M,S2001_C03_017E,S2001_C03_017M,S2001_C03_018E,S2001_C03_018M,S2001_C03_019E,S2001_C03_019M,S2001_C03_020E,S2001_C03_020M,S2001_C03_021E,S2001_C03_021M,S2001_C01_001M,S2001_C01_001EA,S2001_C01_001MA,S2001_C01_002M,S2001_C01_002EA,S2001_C01_002MA,S2001_C01_003M,S2001_C01_003EA,S2001_C01_003MA,S2001_C01_004M,S2001_C01_004EA,S2001_C01_004MA,S2001_C01_005M,S2001_C01_005EA,S2001_C01_005MA,S2001_C01_006M,S2001_C01_006EA,S2001_C01_006MA,S2001_C01_007M,S2001_C01_007EA,S2001_C01_007MA,S2001_C01_008M,S2001_C01_008EA,S2001_C01_008MA,S2001_C01_009M,S2001_C01_009EA,S2001_C01_009MA,S2001_C01_010M,S2001_C01_010EA,S2001_C01_010MA,S2001_C01_011M,S2001_C01_011EA,S2001_C01_011MA,S2001_C01_012M,S2001_C01_012EA,S2001_C01_012MA,S2001_C01_013M,S2001_C01_013EA,S2001_C01_013MA,S2001_C01_014M,S2001_C01_014EA,S2001_C01_014MA,S2001_C01_015M,S2001_C01_015EA,S2001_C01_015MA,S2001_C01_016M,S2001_C01_016EA,S2001_C01_016MA,S2001_C01_017M,S2001_C01_017EA,S2001_C01_017MA,S2001_C01_018M,S2001_C01_018EA,S2001_C01_018MA,S2001_C01_019M,S2001_C01_019EA,S2001_C01_019MA,S2001_C01_020M,S2001_C01_020EA,S2001_C01_020MA,S2001_C01_021M,S2001_C01_021EA,S2001_C01_021MA,S2001_C02_001M,S2001_C02_001EA,S2001_C02_001MA,S2001_C02_002M,S2001_C02_002EA,S2001_C02_002MA,S2001_C02_003M,S2001_C02_003EA,S2001_C02_003MA,S2001_C02_004M,S2001_C02_004EA,S2001_C02_004MA,S2001_C02_005M,S2001_C02_005EA,S2001_C02_005MA,S2001_C02_006M,S2001_C02_006EA,S2001_C02_006MA,S2001_C02_007M,S2001_C02_007EA,S2001_C02_007MA,S2001_C02_008M,S2001_C02_008EA,S2001_C02_008MA,S2001_C02_009M,S2001_C02_009EA,S2001_C02_009MA,S2001_C02_010M,S2001_C02_010EA,S2001_C02_010MA,S2001_C02_011M,S2001_C02_011EA,S2001_C02_011MA,S2001_C02_012M,S2001_C02_012EA,S2001_C02_012MA,S2001_C02_013M,S2001_C02_013EA,S2001_C02_013MA,S2001_C02_014M,S2001_C02_014EA,S2001_C02_014MA,S2001_C02_015M,S2001_C02_015EA,S2001_C02_015MA,S2001_C02_016M,S2001_C02_016EA,S2001_C02_016MA,S2001_C02_017M,S2001_C02_017EA,S2001_C02_017MA,S2001_C02_018M,S2001_C02_018EA,S2001_C02_018MA,S2001_C02_019M,S2001_C02_019EA,S2001_C02_019MA,S2001_C02_020M,S2001_C02_020EA,S2001_C02_020MA,S2001_C02_021M,S2001_C02_021EA,S2001_C02_021MA,S2001_C03_001M,S2001_C03_001EA,S2001_C03_001MA,S2001_C03_002M,S2001_C03_002EA,S2001_C03_002MA,S2001_C03_003M,S2001_C03_003EA,S2001_C03_003MA,S2001_C03_004M,S2001_C03_004EA,S2001_C03_004MA,S2001_C03_005M,S2001_C03_005EA,S2001_C03_005MA,S2001_C03_006M,S2001_C03_006EA,S2001_C03_006MA,S2001_C03_007M,S2001_C03_007EA,S2001_C03_007MA,S2001_C03_008M,S2001_C03_008EA,S2001_C03_008MA,S2001_C03_009M,S2001_C03_009EA,S2001_C03_009MA,S2001_C03_010M,S2001_C03_010EA,S2001_C03_010MA,S2001_C03_011M,S2001_C03_011EA,S2001_C03_011MA,S2001_C03_012M,S2001_C03_012EA,S2001_C03_012MA,S2001_C03_013M,S2001_C03_013EA,S2001_C03_013MA,S2001_C03_014M,S2001_C03_014EA,S2001_C03_014MA,S2001_C03_015M,S2001_C03_015EA,S2001_C03_015MA,S2001_C03_016M,S2001_C03_016EA,S2001_C03_016MA,S2001_C03_017M,S2001_C03_017EA,S2001_C03_017MA,S2001_C03_018M,S2001_C03_018EA,S2001_C03_018MA,S2001_C03_019M,S2001_C03_019EA,S2001_C03_019MA,S2001_C03_020M,S2001_C03_020EA,S2001_C03_020MA,S2001_C03_021M,S2001_C03_021EA,S2001_C03_021MA,state
455148,4136,34336,1501,286542,5829,2.2,0.4,2.5,0.5,10.1,0.8,16.7,1.1,23.8,1.2,16.6,1.1,6.2,0.6,10.2,0.8,11.6,0.9,-888888888,-888888888,58591,1518,40741,562,30667,4531,33374,2800,37644,1852,45787,1685,65049,3831,19.8,-888888888,250817,2897,42186,906,173889,4368,2,0.5,2.1,0.6,7.4,1.1,11.7,1.1,20.8,1.5,18,1.6,7.1,0.7,14.2,1.2,16.7,1.4,52031,463,69099,2442,50615,588,38773,5178,41998,2642,50258,1459,57952,4455,80867,6826,-888888888,-888888888,204331,3024,26799,767,112653,3672,2.5,0.7,3.2,0.8,14.2,1.5,24.5,1.9,28.6,2,14.4,1.5,4.9,1,4.1,0.7,3.7,0.9,37016,622,42370,957,31353,583,17462,4240,23957,1740,28483,1610,39956,2702,51937,2759,-888888888,-888888888,4136,null,null,1501,null,null,5829,null,null,0.4,null,null,0.5,null,null,0.8,null,null,1.1,null,null,1.2,null,null,1.1,null,null,0.6,null,null,0.8,null,null,0.9,null,null,-888888888,(X),(X),1518,null,null,562,null,null,4531,null,null,2800,null,null,1852,null,null,1685,null,null,3831,null,null,-888888888,null,(X),2897,null,null,906,null,null,4368,null,null,0.5,null,null,0.6,null,null,1.1,null,null,1.1,null,null,1.5,null,null,1.6,null,null,0.7,null,null,1.2,null,null,1.4,null,null,463,null,null,2442,null,null,588,null,null,5178,null,null,2642,null,null,1459,null,null,4455,null,null,6826,null,null,-888888888,(X),(X),3024,null,null,767,null,null,3672,null,null,0.7,null,null,0.8,null,null,1.5,null,null,1.9,null,null,2,null,null,1.5,null,null,1,null,null,0.7,null,null,0.9,null,null,622,null,null,957,null,null,583,null,null,4240,null,null,1740,null,null,1610,null,null,2702,null,null,2759,null,null,-888888888,(X),(X),38
6133379,21265,30635,127,3812912,18361,1.6,0.1,3.5,0.2,13.5,0.3,17.3,0.2,21.5,0.3,16.5,0.3,7,0.2,9.2,0.2,10,0.2,-888888888,-888888888,56026,467,36014,174,20775,469,29284,573,32285,219,50191,401,62324,583,17.3,-888888888,3175421,11702,36958,226,2177056,13301,1.3,0.1,2.7,0.2,10.6,0.3,14.5,0.4,20.8,0.4,17.7,0.4,7.9,0.3,11.1,0.3,13.5,0.3,50051,282,63792,705,42400,225,25295,872,35968,393,41237,415,60902,594,77102,1464,-888888888,-888888888,2957958,15283,24837,306,1635856,13987,2,0.2,4.4,0.3,17.3,0.4,21,0.5,22.5,0.5,14.8,0.4,5.9,0.3,6.8,0.3,5.3,0.3,37365,277,45690,503,29777,394,15388,871,22097,274,27034,280,41029,508,54680,1598,-888888888,-888888888,21265,null,null,127,null,null,18361,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.2,null,null,0.2,null,null,0.2,null,null,-888888888,(X),(X),467,null,null,174,null,null,469,null,null,573,null,null,219,null,null,401,null,null,583,null,null,-888888888,null,(X),11702,null,null,226,null,null,13301,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,282,null,null,705,null,null,225,null,null,872,null,null,393,null,null,415,null,null,594,null,null,1464,null,null,-888888888,(X),(X),15283,null,null,306,null,null,13987,null,null,0.2,null,null,0.3,null,null,0.4,null,null,0.5,null,null,0.5,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,277,null,null,503,null,null,394,null,null,871,null,null,274,null,null,280,null,null,508,null,null,1598,null,null,-888888888,(X),(X),39
1961053,9322,29108,395,1304620,9380,2.2,0.2,4.9,0.3,17.7,0.5,18.5,0.5,21,0.5,13.8,0.4,5.7,0.3,7.5,0.3,8.7,0.3,-888888888,-888888888,51427,616,32950,551,22135,559,27321,399,32197,324,42195,423,55490,1868,21.6,-888888888,1049462,6514,35488,349,759278,6982,1.8,0.2,3.7,0.3,14.3,0.7,15.7,0.5,20.3,0.7,15.9,0.6,6.7,0.4,10,0.5,11.7,0.5,43829,1197,59388,1018,40923,269,27294,1063,33366,1479,41034,515,55088,2098,71406,1654,-888888888,-888888888,911591,6290,22889,468,545342,7115,2.9,0.3,6.4,0.5,22.5,0.7,22.5,0.7,22.1,0.7,10.8,0.5,4.4,0.4,4.1,0.3,4.4,0.4,32096,226,40342,604,27040,359,15608,766,21381,386,26801,533,35839,481,45524,1736,-888888888,-888888888,9322,null,null,395,null,null,9380,null,null,0.2,null,null,0.3,null,null,0.5,null,null,0.5,null,null,0.5,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,-888888888,(X),(X),616,null,null,551,null,null,559,null,null,399,null,null,324,null,null,423,null,null,1868,null,null,-888888888,null,(X),6514,null,null,349,null,null,6982,null,null,0.2,null,null,0.3,null,null,0.7,null,null,0.5,null,null,0.7,null,null,0.6,null,null,0.4,null,null,0.5,null,null,0.5,null,null,1197,null,null,1018,null,null,269,null,null,1063,null,null,1479,null,null,515,null,null,2098,null,null,1654,null,null,-888888888,(X),(X),6290,null,null,468,null,null,7115,null,null,0.3,null,null,0.5,null,null,0.7,null,null,0.7,null,null,0.7,null,null,0.5,null,null,0.4,null,null,0.3,null,null,0.4,null,null,226,null,null,604,null,null,359,null,null,766,null,null,386,null,null,533,null,null,481,null,null,1736,null,null,-888888888,(X),(X),40
2123431,11891,28933,500,1223848,12401,1.9,0.2,3.3,0.3,15.2,0.6,16.2,0.6,20.8,0.6,14.7,0.5,5.8,0.3,10.2,0.4,11.8,0.5,-888888888,-888888888,56856,821,33828,782,21904,512,26567,629,31625,413,44049,2147,61139,852,16.2,-888888888,1115486,7965,34277,1201,712893,9817,1.7,0.3,2.6,0.4,13.4,0.8,14.1,0.7,20,0.8,15.4,0.7,6.3,0.5,11.3,0.6,15.2,0.7,48001,1046,63200,1285,40467,436,25691,1203,31372,789,38653,1469,55165,2806,77190,3573,-888888888,-888888888,1007945,9414,24310,411,510955,9012,2.2,0.3,4.3,0.5,17.7,0.9,19.2,0.9,21.8,0.9,13.8,0.8,5.2,0.5,8.6,0.6,7.2,0.5,38774,1049,48005,724,28457,656,18147,1012,22149,846,26505,623,35954,1105,50988,1060,-888888888,-888888888,11891,null,null,500,null,null,12401,null,null,0.2,null,null,0.3,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.5,null,null,0.3,null,null,0.4,null,null,0.5,null,null,-888888888,(X),(X),821,null,null,782,null,null,512,null,null,629,null,null,413,null,null,2147,null,null,852,null,null,-888888888,null,(X),7965,null,null,1201,null,null,9817,null,null,0.3,null,null,0.4,null,null,0.8,null,null,0.7,null,null,0.8,null,null,0.7,null,null,0.5,null,null,0.6,null,null,0.7,null,null,1046,null,null,1285,null,null,436,null,null,1203,null,null,789,null,null,1469,null,null,2806,null,null,3573,null,null,-888888888,(X),(X),9414,null,null,411,null,null,9012,null,null,0.3,null,null,0.5,null,null,0.9,null,null,0.9,null,null,0.9,null,null,0.8,null,null,0.5,null,null,0.6,null,null,0.5,null,null,1049,null,null,724,null,null,656,null,null,1012,null,null,846,null,null,623,null,null,1105,null,null,1060,null,null,-888888888,(X),(X),41
6809617,21944,31911,116,4286011,21255,1.7,0.1,2.9,0.1,12.4,0.3,16.3,0.3,21.1,0.3,16.4,0.3,6.8,0.2,10.2,0.2,12.2,0.2,-888888888,-888888888,59903,433,37775,340,21860,398,30304,208,35547,296,50791,322,66931,759,20.1,-888888888,3549009,13473,39778,590,2442116,13535,1.6,0.1,2.4,0.2,10,0.3,13.6,0.3,20.1,0.4,17.4,0.3,7.4,0.3,11.6,0.3,15.9,0.3,50976,211,67818,670,45448,333,26723,880,36580,404,43017,1178,61234,549,82479,2322,-888888888,-888888888,3260608,15557,26505,180,1843895,15962,1.8,0.2,3.7,0.2,15.6,0.5,19.9,0.4,22.4,0.4,15.1,0.4,6,0.2,8.3,0.3,7.2,0.3,40214,226,49421,459,31231,158,16420,706,23178,430,29630,584,41647,431,57016,711,-888888888,-888888888,21944,null,null,116,null,null,21255,null,null,0.1,null,null,0.1,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.2,null,null,0.2,null,null,0.2,null,null,-888888888,(X),(X),433,null,null,340,null,null,398,null,null,208,null,null,296,null,null,322,null,null,759,null,null,-888888888,null,(X),13473,null,null,590,null,null,13535,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.4,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,211,null,null,670,null,null,333,null,null,880,null,null,404,null,null,1178,null,null,549,null,null,2322,null,null,-888888888,(X),(X),15557,null,null,180,null,null,15962,null,null,0.2,null,null,0.2,null,null,0.5,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.2,null,null,0.3,null,null,0.3,null,null,226,null,null,459,null,null,158,null,null,706,null,null,430,null,null,584,null,null,431,null,null,711,null,null,-888888888,(X),(X),42
585421,7300,34890,1189,349731,8122,1.7,0.3,2.1,0.4,11.2,0.9,13.4,1.1,22.3,1.1,17.3,1,7.5,0.7,11.6,0.9,12.8,0.8,-888888888,-888888888,61685,1507,41130,521,23540,2248,34328,2237,37783,2417,50880,1248,70840,1729,20.5,-888888888,297315,4585,40264,785,197061,6143,1.7,0.5,2,0.5,10.7,1.1,10.7,1.5,21.4,1.6,17.1,1.4,7.6,1,12.3,1.2,16.5,1.3,51368,672,68326,2365,46334,1128,26376,3199,40411,1629,43329,3526,61136,3108,80406,3553,-888888888,-888888888,288106,4785,30200,785,152670,5010,1.8,0.4,2.2,0.7,11.8,1.3,16.8,1.6,23.6,1.8,17.5,1.6,7.5,1.1,10.7,1.2,8.1,1.1,44050,2578,53112,1364,36076,1001,20680,2158,27162,1683,31875,1243,42157,2622,63536,4022,-888888888,-888888888,7300,null,null,1189,null,null,8122,null,null,0.3,null,null,0.4,null,null,0.9,null,null,1.1,null,null,1.1,null,null,1,null,null,0.7,null,null,0.9,null,null,0.8,null,null,-888888888,(X),(X),1507,null,null,521,null,null,2248,null,null,2237,null,null,2417,null,null,1248,null,null,1729,null,null,-888888888,null,(X),4585,null,null,785,null,null,6143,null,null,0.5,null,null,0.5,null,null,1.1,null,null,1.5,null,null,1.6,null,null,1.4,null,null,1,null,null,1.2,null,null,1.3,null,null,672,null,null,2365,null,null,1128,null,null,3199,null,null,1629,null,null,3526,null,null,3108,null,null,3553,null,null,-888888888,(X),(X),4785,null,null,785,null,null,5010,null,null,0.4,null,null,0.7,null,null,1.3,null,null,1.6,null,null,1.8,null,null,1.6,null,null,1.1,null,null,1.2,null,null,1.1,null,null,2578,null,null,1364,null,null,1001,null,null,2158,null,null,1683,null,null,1243,null,null,2622,null,null,4022,null,null,-888888888,(X),(X),44
2445188,15882,27657,586,1562576,16414,1.8,0.2,4.7,0.3,17.2,0.6,19.6,0.6,21.7,0.6,14.2,0.6,5.2,0.3,7.3,0.4,8.4,0.3,-888888888,-888888888,50361,622,32063,221,19637,1012,26184,423,31663,330,44151,2686,52733,2145,20.1,-888888888,1267316,10069,31974,268,872974,11247,1.5,0.2,3.6,0.4,14.6,0.7,17.5,0.7,20.5,0.8,16.1,0.7,5.9,0.4,8.8,0.6,11.5,0.5,42238,407,57032,845,37769,858,22343,945,30558,456,39884,1119,53775,3179,66458,3022,-888888888,-888888888,1177872,10935,23796,583,689602,10177,2.2,0.3,6,0.5,20.4,0.8,22.3,0.9,23.2,0.8,11.8,0.7,4.3,0.4,5.3,0.5,4.5,0.4,34182,800,41916,722,27565,720,14149,827,21501,554,26308,573,36398,803,49430,2135,-888888888,-888888888,15882,null,null,586,null,null,16414,null,null,0.2,null,null,0.3,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.3,null,null,0.4,null,null,0.3,null,null,-888888888,(X),(X),622,null,null,221,null,null,1012,null,null,423,null,null,330,null,null,2686,null,null,2145,null,null,-888888888,null,(X),10069,null,null,268,null,null,11247,null,null,0.2,null,null,0.4,null,null,0.7,null,null,0.7,null,null,0.8,null,null,0.7,null,null,0.4,null,null,0.6,null,null,0.5,null,null,407,null,null,845,null,null,858,null,null,945,null,null,456,null,null,1119,null,null,3179,null,null,3022,null,null,-888888888,(X),(X),10935,null,null,583,null,null,10177,null,null,0.3,null,null,0.5,null,null,0.8,null,null,0.9,null,null,0.8,null,null,0.7,null,null,0.4,null,null,0.5,null,null,0.4,null,null,800,null,null,722,null,null,720,null,null,827,null,null,554,null,null,573,null,null,803,null,null,2135,null,null,-888888888,(X),(X),45
487740,5038,30002,618,318906,5945,2.3,0.4,3.6,0.5,15,1,20.8,1.1,25.8,1.2,14.6,0.9,4.7,0.6,5.9,0.5,7.4,0.5,-888888888,-888888888,49436,1098,34248,1248,24776,2155,29135,1542,32264,1118,41273,692,51443,2457,15.9,-888888888,260041,3262,35574,720,184039,3887,1.7,0.4,2.6,0.5,12.7,1.3,16.7,1.2,25.6,1.7,17.2,1.2,5.7,0.8,7.4,0.8,10.3,0.8,42605,1294,56608,1720,40942,487,26760,1286,36472,1149,40662,942,51155,990,60150,7776,-888888888,-888888888,227699,3868,25063,618,134867,3804,3.2,0.8,4.9,0.9,18.2,1.5,26.3,1.8,26,1.4,10.9,1.2,3.4,0.8,3.9,0.7,3.3,0.5,33268,1230,39647,940,28439,828,15959,4103,21713,992,27162,881,35457,1504,47466,4364,-888888888,-888888888,5038,null,null,618,null,null,5945,null,null,0.4,null,null,0.5,null,null,1,null,null,1.1,null,null,1.2,null,null,0.9,null,null,0.6,null,null,0.5,null,null,0.5,null,null,-888888888,(X),(X),1098,null,null,1248,null,null,2155,null,null,1542,null,null,1118,null,null,692,null,null,2457,null,null,-888888888,null,(X),3262,null,null,720,null,null,3887,null,null,0.4,null,null,0.5,null,null,1.3,null,null,1.2,null,null,1.7,null,null,1.2,null,null,0.8,null,null,0.8,null,null,0.8,null,null,1294,null,null,1720,null,null,487,null,null,1286,null,null,1149,null,null,942,null,null,990,null,null,7776,null,null,-888888888,(X),(X),3868,null,null,618,null,null,3804,null,null,0.8,null,null,0.9,null,null,1.5,null,null,1.8,null,null,1.4,null,null,1.2,null,null,0.8,null,null,0.7,null,null,0.5,null,null,1230,null,null,940,null,null,828,null,null,4103,null,null,992,null,null,881,null,null,1504,null,null,4364,null,null,-888888888,(X),(X),46
3341698,15420,28489,453,2150235,17520,1.9,0.2,4.4,0.3,17.3,0.4,18.9,0.5,21.9,0.5,13.5,0.4,5.3,0.2,7.4,0.3,9.4,0.3,-888888888,-888888888,52385,541,32406,208,20461,585,26490,287,31615,315,45600,708,56896,1390,20.1,-888888888,1744679,10693,32734,776,1210761,11061,1.6,0.2,3.3,0.3,14.4,0.6,16.8,0.6,21,0.7,15.1,0.5,6,0.3,8.9,0.4,12.9,0.4,42525,864,59809,810,39198,874,22922,1259,31699,376,39931,1047,54746,2377,72077,2522,-888888888,-888888888,1597019,11828,23982,388,939474,13101,2.4,0.3,5.8,0.4,21,0.7,21.5,0.7,23,0.7,11.5,0.6,4.4,0.3,5.6,0.3,4.9,0.4,34427,701,42816,712,27653,517,15653,874,21326,368,26578,418,38506,1208,48477,1610,-888888888,-888888888,15420,null,null,453,null,null,17520,null,null,0.2,null,null,0.3,null,null,0.4,null,null,0.5,null,null,0.5,null,null,0.4,null,null,0.2,null,null,0.3,null,null,0.3,null,null,-888888888,(X),(X),541,null,null,208,null,null,585,null,null,287,null,null,315,null,null,708,null,null,1390,null,null,-888888888,null,(X),10693,null,null,776,null,null,11061,null,null,0.2,null,null,0.3,null,null,0.6,null,null,0.6,null,null,0.7,null,null,0.5,null,null,0.3,null,null,0.4,null,null,0.4,null,null,864,null,null,810,null,null,874,null,null,1259,null,null,376,null,null,1047,null,null,2377,null,null,2522,null,null,-888888888,(X),(X),11828,null,null,388,null,null,13101,null,null,0.3,null,null,0.4,null,null,0.7,null,null,0.7,null,null,0.7,null,null,0.6,null,null,0.3,null,null,0.3,null,null,0.4,null,null,701,null,null,712,null,null,517,null,null,874,null,null,368,null,null,418,null,null,1208,null,null,1610,null,null,-888888888,(X),(X),47
14024656,30269,31038,116,9464799,35845,2.2,0.1,4.8,0.1,16.6,0.3,15.9,0.2,19,0.2,14.2,0.2,5.6,0.1,8.8,0.2,12.9,0.2,-888888888,-888888888,58493,349,36361,164,21362,212,28000,497,35462,214,51887,193,70031,1490,20.7,-888888888,7607762,23034,36598,203,5549844,26935,1.7,0.1,3.7,0.2,14.5,0.3,15,0.3,17.8,0.3,13.9,0.3,6,0.2,10.3,0.2,17,0.3,46791,284,66619,539,42054,171,25664,336,33211,693,42435,636,66212,655,90591,817,-888888888,-888888888,6416894,25566,25264,206,3914955,27146,2.8,0.2,6.5,0.3,19.5,0.4,17.1,0.4,20.6,0.4,14.6,0.3,4.9,0.2,6.8,0.2,7.1,0.2,36934,214,46973,376,30242,165,14998,330,21930,280,28877,601,45857,434,56166,621,-888888888,-888888888,30269,null,null,116,null,null,35845,null,null,0.1,null,null,0.1,null,null,0.3,null,null,0.2,null,null,0.2,null,null,0.2,null,null,0.1,null,null,0.2,null,null,0.2,null,null,-888888888,(X),(X),349,null,null,164,null,null,212,null,null,497,null,null,214,null,null,193,null,null,1490,null,null,-888888888,null,(X),23034,null,null,203,null,null,26935,null,null,0.1,null,null,0.2,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.3,null,null,0.2,null,null,0.2,null,null,0.3,null,null,284,null,null,539,null,null,171,null,null,336,null,null,693,null,null,636,null,null,655,null,null,817,null,null,-888888888,(X),(X),25566,null,null,206,null,null,27146,null,null,0.2,null,null,0.3,null,null,0.4,null,null,0.4,null,null,0.4,null,null,0.3,null,null,0.2,null,null,0.2,null,null,0.2,null,null,214,null,null,376,null,null,165,null,null,330,null,null,280,null,null,601,null,null,434,null,null,621,null,null,-888888888,(X),(X),48
1561032,11198,29188,765,929948,11412,1.8,0.2,3.2,0.3,13.9,0.6,17,0.6,21,0.6,14.5,0.6,7.1,0.4,9.7,0.5,12,0.5,-888888888,-888888888,57385,926,36431,387,23626,1113,30517,493,32661,1056,46255,950,70017,2342,17.9,-888888888,866024,5661,36791,531,590597,7513,1.3,0.2,2.5,0.4,11.3,0.7,14.3,0.7,19,0.8,15.4,0.7,8.2,0.6,11.9,0.6,16.1,0.7,50741,401,65245,1272,46519,700,27474,1844,36623,1171,41844,708,60964,1045,83048,4172,-888888888,-888888888,695008,8726,21143,457,339351,7648,2.5,0.5,4.4,0.6,18.5,1.2,21.7,1.2,24.4,1.1,12.7,0.8,5.2,0.5,5.8,0.6,4.9,0.5,36060,497,43706,939,26674,549,17217,1397,22757,1045,25276,890,32143,1236,51666,1059,-888888888,-888888888,11198,null,null,765,null,null,11412,null,null,0.2,null,null,0.3,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.6,null,null,0.4,null,null,0.5,null,null,0.5,null,null,-888888888,(X),(X),926,null,null,387,null,null,1113,null,null,493,null,null,1056,null,null,950,null,null,2342,null,null,-888888888,null,(X),5661,null,null,531,null,null,7513,null,null,0.2,null,null,0.4,null,null,0.7,null,null,0.7,null,null,0.8,null,null,0.7,null,null,0.6,null,null,0.6,null,null,0.7,null,null,401,null,null,1272,null,null,700,null,null,1844,null,null,1171,null,null,708,null,null,1045,null,null,4172,null,null,-888888888,(X),(X),8726,null,null,457,null,null,7648,null,null,0.5,null,null,0.6,null,null,1.2,null,null,1.2,null,null,1.1,null,null,0.8,null,null,0.5,null,null,0.6,null,null,0.5,null,null,497,null,null,939,null,null,549,null,null,1397,null,null,1045,null,null,890,null,null,1236,null,null,1059,null,null,-888888888,(X),(X),49
