B14002_001E,B14002_001EA,B14002_001M,B14002_001MA,B14002_002E,B14002_002EA,B14002_002M,B14002_002MA,B14002_003E,B14002_003EA,B14002_003M,B14002_003MA,B14002_004E,B14002_004EA,B14002_004M,B14002_004MA,B14002_005E,B14002_005EA,B14002_005M,B14002_005MA,B14002_006E,B14002_006EA,B14002_006M,B14002_006MA,B14002_007E,B14002_007EA,B14002_007M,B14002_007MA,B14002_008E,B14002_008EA,B14002_008M,B14002_008MA,B14002_009E,B14002_009EA,B14002_009M,B14002_009MA,B14002_010E,B14002_010EA,B14002_010M,B14002_010MA,B14002_011E,B14002_011EA,B14002_011M,B14002_011MA,B14002_012E,B14002_012EA,B14002_012M,B14002_012MA,B14002_013E,B14002_013EA,B14002_013M,B14002_013MA,B14002_014E,B14002_014EA,B14002_014M,B14002_014MA,B14002_015E,B14002_015EA,B14002_015M,B14002_015MA,B14002_016E,B14002_016EA,B14002_016M,B14002_016MA,B14002_017E,B14002_017EA,B14002_017M,B14002_017MA,B14002_018E,B14002_018EA,B14002_018M,B14002_018MA,B14002_019E,B14002_019EA,B14002_019M,B14002_019MA,B14002_020E,B14002_020EA,B14002_020M,B14002_020MA,B14002_021E,B14002_021EA,B14002_021M,B14002_021MA,B14002_022E,B14002_022EA,B14002_022M,B14002_022MA,B14002_023E,B14002_023EA,B14002_023M,B14002_023MA,B14002_024E,B14002_024EA,B14002_024M,B14002_024MA,B14002_025E,B14002_025EA,B14002_025M,B14002_025MA,B14002_026E,B14002_026EA,B14002_026M,B14002_026MA,B14002_027E,B14002_027EA,B14002_027M,B14002_027MA,B14002_028E,B14002_028EA,B14002_028M,B14002_028MA,B14002_029E,B14002_029EA,B14002_029M,B14002_029MA,B14002_030E,B14002_030EA,B14002_030M,B14002_030MA,B14002_031E,B14002_031EA,B14002_031M,B14002_031MA,B14002_032E,B14002_032EA,B14002_032M,B14002_032MA,B14002_033E,B14002_033EA,B14002_033M,B14002_033MA,B14002_034E,B14002_034EA,B14002_034M,B14002_034MA,B14002_035E,B14002_035EA,B14002_035M,B14002_035MA,B14002_036E,B14002_036EA,B14002_036M,B14002_036MA,B14002_037E,B14002_037EA,B14002_037M,B14002_037MA,B14002_038E,B14002_038EA,B14002_038M,B14002_038MA,B14002_039E,B14002_039EA,B14002_039M,B14002_039MA,B14002_040E,B14002_040EA,B14002_040M,B14002_040MA,B14002_041E,B14002_041EA,B14002_041M,B14002_041MA,B14002_042E,B14002_042EA,B14002_042M,B14002_042MA,B14002_043E,B14002_043EA,B14002_043M,B14002_043MA,B14002_044E,B14002_044EA,B14002_044M,B14002_044MA,B14002_045E,B14002_045EA,B14002_045M,B14002_045MA,B14002_046E,B14002_046EA,B14002_046M,B14002_046MA,B14002_047E,B14002_047EA,B14002_047M,B14002_047MA,B14002_048E,B14002_048EA,B14002_048M,B14002_048MA,B14002_049E,B14002_049EA,B14002_049M,B14002_049MA,GEO_ID,NAME,state
6227590,null,5051,null,3015048,null,4233,null,840356,null,9359,null,60712,null,3451,null,29660,null,2788,null,31052,null,2385,null,40024,null,3276,null,34342,null,3186,null,5682,null,1305,null,154044,null,5116,null,135717,null,4810,null,18327,null,2358,null,172241,null,5491,null,151942,null,5609,null,20299,null,2159,null,180382,null,4071,null,156751,null,3889,null,23631,null,2905,null,181617,null,7023,null,92963,null,5063,null,88654,null,5210,null,51336,null,4221,null,13191,null,2422,null,38145,null,3757,null,2174692,null,8849,null,3212542,null,4563,null,867189,null,9595,null,55833,null,3716,null,21584,null,1908,null,34249,null,3130,null,36909,null,3378,null,32242,null,3249,null,4667,null,851,null,148095,null,4570,null,128286,null,4572,null,19809,null,2451,null,164921,null,5174,null,145704,null,5265,null,19217,null,2295,null,170237,null,4277,null,146681,null,4366,null,23556,null,2818,null,220523,null,6934,null,111697,null,5974,null,108826,null,4421,null,70671,null,5217,null,22008,null,2859,null,48663,null,4007,null,2345353,null,9349,null,0400000US25,Massachusetts,25
9695571,null,5940,null,4763243,null,5353,null,1352933,null,8560,null,77544,null,3176,null,52283,null,2770,null,25261,null,2017,null,69294,null,4217,null,61760,null,4276,null,7534,null,1040,null,266688,null,7127,null,235765,null,7209,null,30923,null,3015,null,283342,null,6106,null,254192,null,6311,null,29150,null,2447,null,326675,null,5009,null,298391,null,5042,null,28284,null,2734,null,281224,null,6083,null,233277,null,6079,null,47947,null,3453,null,48166,null,3189,null,35969,null,2862,null,12197,null,1619,null,3410310,null,9380,null,4932328,null,4836,null,1402857,null,9942,null,72509,null,3989,null,44170,null,3161,null,28339,null,2701,null,63732,null,3765,null,53973,null,3252,null,9759,null,1412,null,252290,null,5836,null,221714,null,5787,null,30576,null,2676,null,272006,null,5471,null,242107,null,5566,null,29899,null,2462,null,302848,null,3878,null,277710,null,4110,null,25138,null,2152,null,367235,null,8721,null,303694,null,7977,null,63541,null,3811,null,72237,null,4087,null,54851,null,3551,null,17386,null,2104,null,3529471,null,9372,null,0400000US26,Michigan,26
4986504,null,3802,null,2482608,null,3665,null,667610,null,5764,null,45040,null,2680,null,27289,null,2126,null,17751,null,1861,null,33372,null,2259,null,28033,null,2234,null,5339,null,898,null,131405,null,4165,null,112237,null,4275,null,19168,null,2082,null,143523,null,3816,null,128020,null,3794,null,15503,null,1573,null,162318,null,3833,null,149057,null,3851,null,13261,null,1431,null,127575,null,4381,null,96974,null,4143,null,30601,null,2432,null,24377,null,2412,null,14484,null,1649,null,9893,null,1545,null,1814998,null,5889,null,2503896,null,3007,null,682698,null,6731,null,41478,null,2611,null,24212,null,2133,null,17266,null,1734,null,32732,null,2352,null,27587,null,2161,null,5145,null,963,null,126754,null,3536,null,107029,null,3628,null,19725,null,1867,null,136182,null,3278,null,119471,null,3298,null,16711,null,1750,null,147170,null,3017,null,135096,null,3142,null,12074,null,1397,null,165418,null,4472,null,119202,null,4882,null,46216,null,2969,null,32964,null,2259,null,17712,null,1694,null,15252,null,1691,null,1821198,null,6673,null,0400000US27,Minnesota,27
2792307,null,4148,null,1349122,null,4971,null,390185,null,6345,null,28603,null,3164,null,19040,null,2348,null,9563,null,1863,null,26722,null,2791,null,21689,null,2385,null,5033,null,1371,null,87798,null,4581,null,79084,null,4414,null,8714,null,1634,null,86087,null,4512,null,76083,null,4211,null,10004,null,1895,null,86947,null,4589,null,78695,null,4571,null,8252,null,1264,null,66835,null,3718,null,58679,null,3577,null,8156,null,1733,null,7193,null,1358,null,5657,null,1212,null,1536,null,584,null,958937,null,5464,null,1443185,null,4602,null,403985,null,7387,null,25446,null,2942,null,17029,null,2678,null,8417,null,1295,null,23812,null,2304,null,20598,null,2118,null,3214,null,950,null,80586,null,3351,null,73547,null,3358,null,7039,null,1311,null,80279,null,4181,null,71014,null,3808,null,9265,null,1662,null,86732,null,3954,null,78856,null,3852,null,7876,null,1260,null,92093,null,4402,null,82100,null,4416,null,9993,null,1677,null,15037,null,1827,null,11809,null,1701,null,3228,null,919,null,1039200,null,6702,null,0400000US28,Mississippi,28
5644226,null,4766,null,2746963,null,5017,null,744660,null,7177,null,49381,null,2943,null,26998,null,2474,null,22383,null,2327,null,38881,null,3030,null,32080,null,2639,null,6801,null,1231,null,158379,null,4818,null,134862,null,4850,null,23517,null,2155,null,161552,null,5180,null,138822,null,5312,null,22730,null,2099,null,171277,null,4012,null,153247,null,4079,null,18030,null,1668,null,134576,null,5764,null,95670,null,4928,null,38906,null,2878,null,30614,null,3124,null,16679,null,2086,null,13935,null,1924,null,2002303,null,7612,null,2897263,null,4457,null,765120,null,8470,null,44299,null,3145,null,25512,null,2510,null,18787,null,1914,null,36793,null,2829,null,30659,null,2414,null,6134,null,1339,null,144798,null,4088,null,124246,null,4180,null,20552,null,2339,null,160005,null,5037,null,137748,null,4559,null,22257,null,2199,null,164616,null,4375,null,146496,null,4506,null,18120,null,1852,null,175266,null,5501,null,132345,null,5191,null,42921,null,2779,null,39343,null,3009,null,23373,null,2301,null,15970,null,1927,null,2132143,null,8702,null,0400000US29,Missouri,29
921868,null,1596,null,460251,null,1979,null,115477,null,3145,null,5805,null,1104,null,2830,null,755,null,2975,null,784,null,5237,null,919,null,4210,null,803,null,1027,null,436,null,24319,null,1773,null,22074,null,1776,null,2245,null,704,null,24473,null,1716,null,21908,null,1719,null,2565,null,827,null,27233,null,1488,null,25338,null,1512,null,1895,null,547,null,24384,null,2308,null,20143,null,2263,null,4241,null,1233,null,4026,null,1259,null,3449,null,1175,null,577,null,428,null,344774,null,3283,null,461617,null,1805,null,114781,null,3574,null,6101,null,1063,null,2823,null,673,null,3278,null,814,null,5570,null,1154,null,5068,null,1034,null,502,null,293,null,20946,null,1569,null,18975,null,1538,null,1971,null,583,null,24926,null,1748,null,22560,null,1863,null,2366,null,717,null,25677,null,1779,null,23041,null,1693,null,2636,null,804,null,26959,null,2481,null,23840,null,2245,null,3119,null,927,null,4602,null,1041,null,3615,null,771,null,987,null,592,null,346836,null,3509,null,0400000US30,Montana,30
1696811,null,2747,null,839140,null,2821,null,237523,null,5355,null,15728,null,1535,null,7946,null,1262,null,7782,null,1133,null,12453,null,1537,null,10869,null,1413,null,1584,null,555,null,49040,null,2060,null,42344,null,2048,null,6696,null,984,null,47518,null,2835,null,41319,null,2739,null,6199,null,1229,null,55804,null,2005,null,49035,null,1944,null,6769,null,1123,null,47224,null,3600,null,39913,null,3294,null,7311,null,1056,null,9756,null,1564,null,7202,null,1378,null,2554,null,680,null,601617,null,5272,null,857671,null,2649,null,243065,null,4410,null,13707,null,1569,null,6802,null,1220,null,6905,null,1091,null,11566,null,1533,null,10363,null,1508,null,1203,null,438,null,44370,null,2411,null,37193,null,2444,null,7177,null,1278,null,47637,null,2645,null,41458,null,2589,null,6179,null,1004,null,52628,null,1901,null,47642,null,2120,null,4986,null,886,null,58551,null,3027,null,45650,null,2650,null,12901,null,1607,null,14606,null,1497,null,10248,null,1452,null,4358,null,1053,null,614606,null,4491,null,0400000US31,Nebraska,31
2449264,null,3954,null,1243687,null,3468,null,303468,null,5467,null,13020,null,2016,null,7307,null,1610,null,5713,null,1282,null,15671,null,2067,null,14295,null,2110,null,1376,null,446,null,72946,null,3443,null,70214,null,3494,null,2732,null,896,null,74386,null,3974,null,71386,null,3933,null,3000,null,858,null,71797,null,2979,null,69147,null,3117,null,2650,null,748,null,48007,null,3430,null,38926,null,3474,null,9081,null,1729,null,7641,null,1380,null,6020,null,1319,null,1621,null,479,null,940219,null,5794,null,1205577,null,3787,null,310058,null,4953,null,13536,null,1993,null,6802,null,1536,null,6734,null,1237,null,16691,null,2193,null,15193,null,2103,null,1498,null,577,null,73399,null,3516,null,69260,null,3507,null,4139,null,1176,null,69564,null,4122,null,66461,null,4176,null,3103,null,842,null,69108,null,2831,null,65657,null,2962,null,3451,null,1021,null,55565,null,3839,null,46401,null,3721,null,9164,null,1571,null,12195,null,1947,null,8977,null,1631,null,3218,null,828,null,895519,null,4737,null,0400000US32,Nevada,32
1272745,null,2136,null,626522,null,2212,null,165571,null,3043,null,10356,null,1305,null,2943,null,861,null,7413,null,1204,null,7111,null,1100,null,5285,null,1008,null,1826,null,592,null,33727,null,2195,null,30169,null,2119,null,3558,null,927,null,35394,null,2213,null,32209,null,2360,null,3185,null,852,null,38796,null,1902,null,34419,null,2075,null,4377,null,876,null,34157,null,2406,null,20345,null,2288,null,13812,null,1459,null,6030,null,1302,null,2723,null,664,null,3307,null,1060,null,460951,null,3408,null,646223,null,1648,null,169812,null,3491,null,9237,null,1429,null,2641,null,827,null,6596,null,1103,null,7274,null,1218,null,5284,null,1106,null,1990,null,755,null,30599,null,2056,null,27341,null,2019,null,3258,null,1106,null,34468,null,2301,null,31039,null,2462,null,3429,null,981,null,36775,null,1397,null,31784,null,1713,null,4991,null,1103,null,42917,null,2774,null,27307,null,2614,null,15610,null,1649,null,8542,null,1174,null,4389,null,1048,null,4153,null,832,null,476411,null,3546,null,0400000US33,New Hampshire,33
8353021,null,5346,null,4081692,null,4906,null,1120989,null,8035,null,90915,null,4434,null,43713,null,2951,null,47202,null,3532,null,54011,null,3796,null,44949,null,3323,null,9062,null,1627,null,228444,null,6396,null,200879,null,6236,null,27565,null,2616,null,239971,null,6468,null,207333,null,6462,null,32638,null,2962,null,262093,null,5695,null,228459,null,5623,null,33634,null,2674,null,205529,null,6043,null,138875,null,5834,null,66654,null,4023,null,40026,null,3725,null,20204,null,2274,null,19822,null,2743,null,2960703,null,7766,null,4271329,null,4815,null,1134295,null,7762,null,80935,null,4226,null,37700,null,3200,null,43235,null,3196,null,56683,null,4055,null,46289,null,3728,null,10394,null,1819,null,218242,null,6010,null,190246,null,5784,null,27996,null,2945,null,220273,null,5655,null,192840,null,5946,null,27433,null,2517,null,241122,null,5290,null,210025,null,4957,null,31097,null,2706,null,255802,null,6658,null,176590,null,6357,null,79212,null,4682,null,61238,null,3684,null,30725,null,2544,null,30513,null,2572,null,3137034,null,8260,null,0400000US34,New Jersey,34
1888527,null,3237,null,935804,null,3787,null,264046,null,5080,null,14116,null,1899,null,9110,null,1654,null,5006,null,1103,null,14557,null,1814,null,13543,null,1763,null,1014,null,403,null,54411,null,3117,null,50747,null,2971,null,3664,null,925,null,54755,null,3270,null,50419,null,3217,null,4336,null,1210,null,64363,null,3088,null,59188,null,3249,null,5175,null,1120,null,53135,null,3695,null,45504,null,3287,null,7631,null,1554,null,8709,null,1416,null,6738,null,1377,null,1971,null,571,null,671758,null,4746,null,952723,null,3328,null,268860,null,5244,null,13300,null,1951,null,8135,null,1642,null,5165,null,1185,null,13008,null,1528,null,10963,null,1549,null,2045,null,781,null,49625,null,2635,null,45383,null,2317,null,4242,null,1024,null,50329,null,2619,null,45659,null,2847,null,4670,null,1020,null,58827,null,3243,null,53937,null,3439,null,4890,null,997,null,72196,null,4073,null,62918,null,3745,null,9278,null,1760,null,11575,null,1644,null,9347,null,1492,null,2228,null,641,null,683863,null,5691,null,0400000US35,New Mexico,35
18584644,null,7969,null,8995687,null,7160,null,2496925,null,15617,null,155940,null,5512,null,75260,null,4268,null,80680,null,4258,null,114275,null,4908,null,96008,null,4858,null,18267,null,1744,null,477269,null,8109,null,403893,null,8362,null,73376,null,3887,null,523880,null,8597,null,449754,null,8512,null,74126,null,4020,null,578136,null,6944,null,497007,null,6054,null,81129,null,5020,null,538562,null,11807,null,336874,null,10552,null,201688,null,7413,null,108863,null,5749,null,42209,null,3584,null,66654,null,4746,null,6498762,null,15034,null,9588957,null,7665,null,2574958,null,14355,null,155516,null,5796,null,80374,null,4308,null,75142,null,3994,null,111196,null,5477,null,90107,null,4953,null,21089,null,2404,null,449211,null,7491,null,372720,null,7995,null,76491,null,5118,null,490065,null,7950,null,414299,null,7679,null,75766,null,4429,null,545467,null,6308,null,472867,null,6876,null,72600,null,4147,null,660506,null,10406,null,401128,null,8765,null,259378,null,7109,null,162997,null,6542,null,64081,null,4519,null,98916,null,5532,null,7013999,null,14206,null,0400000US36,New York,36
8681137,null,5204,null,4233600,null,8320,null,1141387,null,10385,null,70848,null,3990,null,35036,null,3020,null,35812,null,2635,null,61740,null,3247,null,56194,null,3144,null,5546,null,1029,null,249825,null,6858,null,226241,null,6855,null,23584,null,2700,null,250358,null,7350,null,227747,null,7171,null,22611,null,2483,null,256099,null,6193,null,235431,null,6595,null,20668,null,2364,null,217161,null,7547,null,173674,null,6923,null,43487,null,4218,null,35356,null,2903,null,21970,null,2495,null,13386,null,1910,null,3092213,null,11061,null,4447537,null,7014,null,1190691,null,10873,null,70041,null,4406,null,35076,null,2933,null,34965,null,2987,null,59735,null,3621,null,52864,null,3426,null,6871,null,1414,null,240131,null,6489,null,218611,null,6347,null,21520,null,2546,null,229608,null,6802,null,208096,null,6251,null,21512,null,2743,null,241834,null,5730,null,224905,null,5924,null,16929,null,2099,null,297424,null,7776,null,239321,null,6824,null,58103,null,3580,null,51918,null,3548,null,36491,null,3140,null,15427,null,1800,null,3256846,null,10064,null,0400000US37,North Carolina,37
613185,null,1536,null,308659,null,1821,null,84875,null,2636,null,4250,null,786,null,2903,null,683,null,1347,null,458,null,4491,null,786,null,4383,null,757,null,108,null,94,null,14907,null,1390,null,13167,null,1287,null,1740,null,672,null,15179,null,1240,null,13674,null,1185,null,1505,null,575,null,19042,null,1233,null,18081,null,1289,null,961,null,434,null,24389,null,1853,null,22031,null,1812,null,2358,null,563,null,2617,null,715,null,2322,null,697,null,295,null,216,null,223784,null,2339,null,304526,null,1893,null,80647,null,2460,null,3403,null,598,null,2050,null,596,null,1353,null,378,null,2945,null,748,null,2599,null,702,null,346,null,204,null,13360,null,1184,null,11984,null,1213,null,1376,null,439,null,15949,null,1303,null,14631,null,1313,null,1318,null,463,null,15846,null,1020,null,14871,null,1074,null,975,null,402,null,25629,null,1828,null,22509,null,1651,null,3120,null,638,null,3515,null,761,null,3128,null,743,null,387,null,269,null,223879,null,2591,null,0400000US38,North Dakota,38
11020418,null,6952,null,5360339,null,6823,null,1475033,null,10046,null,92542,null,4412,null,51964,null,3677,null,40578,null,2726,null,75658,null,4261,null,64143,null,4196,null,11515,null,1319,null,303276,null,6420,null,259651,null,6355,null,43625,null,2862,null,319935,null,6957,null,281350,null,6184,null,38585,null,3339,null,344869,null,5211,null,309138,null,5607,null,35731,null,2519,null,286429,null,8344,null,218218,null,7380,null,68211,null,3641,null,52324,null,3879,null,34963,null,3095,null,17361,null,2229,null,3885306,null,9364,null,5660079,null,5646,null,1517295,null,10038,null,85928,null,4220,null,44410,null,3221,null,41518,null,3117,null,72660,null,3968,null,62630,null,3968,null,10030,null,1371,null,290906,null,7008,null,247559,null,7184,null,43347,null,3289,null,301075,null,7618,null,263758,null,7164,null,37317,null,3019,null,321266,null,4366,null,285904,null,5040,null,35362,null,2538,null,366519,null,6543,null,274384,null,5712,null,92135,null,4575,null,78941,null,4073,null,50598,null,3530,null,28343,null,2111,null,4142784,null,10105,null,0400000US39,Ohio,39
3464447,null,4165,null,1711165,null,4466,null,466381,null,7092,null,30095,null,2635,null,23068,null,2398,null,7027,null,1224,null,28966,null,2227,null,26384,null,2239,null,2582,null,751,null,101001,null,3226,null,92519,null,3247,null,8482,null,1370,null,98174,null,3720,null,91569,null,3760,null,6605,null,1173,null,102428,null,3177,null,96244,null,3262,null,6184,null,1179,null,88567,null,4739,null,70990,null,4343,null,17577,null,2051,null,17150,null,2566,null,12033,null,2283,null,5117,null,1373,null,1244784,null,7080,null,1753282,null,3951,null,461427,null,6526,null,28724,null,2765,null,21265,null,2522,null,7459,null,1354,null,24809,null,2007,null,22701,null,1978,null,2108,null,599,null,98285,null,3267,null,91722,null,3115,null,6563,null,1111,null,90319,null,3684,null,84787,null,3626,null,5532,null,1142,null,97039,null,3400,null,90861,null,3473,null,6178,null,1262,null,108246,null,4703,null,91143,null,4203,null,17103,null,2130,null,14005,null,1234,null,10895,null,1259,null,3110,null,820,null,1291855,null,5838,null,0400000US40,Oklahoma,40
3606878,null,3594,null,1787011,null,3958,null,456770,null,7504,null,26330,null,2214,null,12008,null,1551,null,14322,null,1735,null,22790,null,2406,null,19155,null,2125,null,3635,null,870,null,96566,null,4002,null,86664,null,3630,null,9902,null,1454,null,95917,null,3526,null,87323,null,3650,null,8594,null,1250,null,103795,null,3185,null,96401,null,3279,null,7394,null,1420,null,91766,null,5069,null,75104,null,4766,null,16662,null,2198,null,19606,null,2636,null,11753,null,1908,null,7853,null,1556,null,1330241,null,7335,null,1819867,null,4001,null,456635,null,6339,null,22100,null,2460,null,8770,null,1629,null,13330,null,1756,null,23797,null,2511,null,20523,null,2129,null,3274,null,954,null,90680,null,3750,null,80884,null,3663,null,9796,null,1450,null,89588,null,3779,null,80256,null,3641,null,9332,null,1852,null,98968,null,3210,null,90724,null,3245,null,8244,null,1436,null,106175,null,4454,null,81363,null,3939,null,24812,null,2603,null,25327,null,3174,null,18176,null,2635,null,7151,null,1432,null,1363232,null,7092,null,0400000US41,Oregon,41
11995478,null,5569,null,5824538,null,5969,null,1530561,null,10289,null,96257,null,4222,null,42891,null,3046,null,53366,null,3163,null,76971,null,3860,null,64104,null,3556,null,12867,null,1485,null,298858,null,6656,null,250294,null,5213,null,48564,null,3453,null,325778,null,7709,null,280261,null,7164,null,45517,null,2850,null,353637,null,5586,null,310132,null,5642,null,43505,null,3409,null,317530,null,7797,null,198028,null,6126,null,119502,null,5374,null,61530,null,3643,null,26509,null,2511,null,35021,null,2548,null,4293977,null,9236,null,6170940,null,5830,null,1560110,null,9566,null,89029,null,3666,null,38432,null,2981,null,50597,null,2999,null,69842,null,3395,null,56973,null,3259,null,12869,null,1583,null,284995,null,6689,null,237274,null,6684,null,47721,null,3282,null,310690,null,7093,null,261157,null,7038,null,49533,null,3358,null,331305,null,5247,null,289516,null,4973,null,41789,null,2954,null,385315,null,6978,null,242861,null,6484,null,142454,null,5627,null,88934,null,4555,null,41428,null,3092,null,47506,null,3328,null,4610830,null,9800,null,0400000US42,Pennsylvania,42
1021687,null,2096,null,492408,null,2210,null,139100,null,3721,null,8471,null,1437,null,4196,null,1078,null,4275,null,917,null,6485,null,1194,null,5142,null,1099,null,1343,null,543,null,25326,null,1993,null,22611,null,2011,null,2715,null,926,null,24989,null,1922,null,21810,null,1815,null,3179,null,973,null,29330,null,1712,null,25973,null,1941,null,3357,null,967,null,36912,null,2842,null,21122,null,2567,null,15790,null,1980,null,7587,null,1664,null,2944,null,921,null,4643,null,1389,null,353308,null,3809,null,529279,null,1881,null,145649,null,3649,null,8298,null,1476,null,3425,null,1046,null,4873,null,1020,null,6193,null,1071,null,4979,null,975,null,1214,null,546,null,23786,null,1866,null,21173,null,1865,null,2613,null,886,null,26729,null,2185,null,23282,null,2156,null,3447,null,906,null,25818,null,1306,null,22640,null,1470,null,3178,null,950,null,45114,null,2634,null,27563,null,2371,null,17551,null,1678,null,9711,null,1664,null,3491,null,865,null,6220,null,1545,null,383630,null,3598,null,0400000US44,Rhode Island,44
4231703,null,4234,null,2050502,null,4802,null,534625,null,7959,null,34392,null,2941,null,19208,null,2572,null,15184,null,1777,null,31625,null,3257,null,26108,null,2965,null,5517,null,1379,null,118067,null,4181,null,105276,null,4106,null,12791,null,1658,null,121402,null,4885,null,108094,null,4749,null,13308,null,1649,null,121599,null,4210,null,110661,null,4087,null,10938,null,1811,null,91826,null,5789,null,73908,null,5361,null,17918,null,1941,null,15714,null,2305,null,10455,null,1820,null,5259,null,1008,null,1515877,null,7421,null,2181201,null,4909,null,561680,null,7195,null,29822,null,2905,null,15743,null,2168,null,14079,null,1903,null,30230,null,2653,null,24529,null,2328,null,5701,null,1253,null,109849,null,5104,null,97280,null,4736,null,12569,null,1861,null,117636,null,5209,null,104928,null,5115,null,12708,null,1813,null,122819,null,3855,null,112463,null,3689,null,10356,null,1552,null,126374,null,5179,null,99679,null,4860,null,26695,null,2308,null,24950,null,2892,null,16982,null,2154,null,7968,null,1612,null,1619521,null,7600,null,0400000US45,South Carolina,45
762516,null,1781,null,379835,null,1953,null,102319,null,3476,null,6986,null,1181,null,4561,null,1032,null,2425,null,735,null,4222,null,950,null,3686,null,755,null,536,null,377,null,21347,null,1452,null,19804,null,1456,null,1543,null,580,null,22219,null,1664,null,20840,null,1731,null,1379,null,541,null,23982,null,1820,null,22104,null,1770,null,1878,null,569,null,20442,null,2120,null,16864,null,1794,null,3578,null,991,null,3121,null,967,null,2386,null,843,null,735,null,465,null,277516,null,3182,null,382681,null,1991,null,102075,null,2888,null,6050,null,1059,null,3476,null,782,null,2574,null,659,null,5060,null,924,null,4415,null,871,null,645,null,308,null,19766,null,1783,null,17619,null,1695,null,2147,null,629,null,20653,null,1633,null,18791,null,1499,null,1862,null,562,null,23238,null,1507,null,21608,null,1482,null,1630,null,499,null,22836,null,1733,null,18051,null,1671,null,4785,null,1228,null,4472,null,1055,null,3624,null,996,null,848,null,365,null,280606,null,2473,null,0400000US46,South Dakota,46
5915117,null,6149,null,2880570,null,4970,null,730587,null,7459,null,41445,null,3101,null,23177,null,2214,null,18268,null,1956,null,43645,null,3161,null,38248,null,3014,null,5397,null,952,null,159335,null,5128,null,143138,null,5208,null,16197,null,2282,null,167319,null,5395,null,148172,null,4945,null,19147,null,2137,null,175432,null,3808,null,155470,null,3850,null,19962,null,2028,null,123229,null,4551,null,92858,null,4480,null,30371,null,2202,null,20182,null,2391,null,13036,null,2015,null,7146,null,1283,null,2149983,null,8320,null,3034547,null,6113,null,757187,null,8424,null,38674,null,3353,null,22629,null,2635,null,16045,null,1971,null,41253,null,3663,null,36001,null,3387,null,5252,null,988,null,154197,null,5060,null,138537,null,4903,null,15660,null,1811,null,158120,null,4526,null,139134,null,4441,null,18986,null,1909,null,164674,null,4157,null,145504,null,4150,null,19170,null,2214,null,166805,null,5888,null,127377,null,5508,null,39428,null,2911,null,33464,null,3120,null,21762,null,2288,null,11702,null,2119,null,2277360,null,8682,null,0400000US47,Tennessee,47
22734069,null,12005,null,11313544,null,12413,null,3301971,null,17122,null,225056,null,7897,null,139863,null,6475,null,85193,null,4323,null,194513,null,7578,null,177152,null,7226,null,17361,null,2309,null,737339,null,11333,null,684245,null,10153,null,53094,null,4051,null,738112,null,11375,null,687626,null,12127,null,50486,null,3749,null,732829,null,8904,null,685835,null,8949,null,46994,null,3836,null,574898,null,14548,null,489353,null,13992,null,85545,null,4589,null,99224,null,5789,null,68815,null,4592,null,30409,null,3153,null,8011573,null,14772,null,11420525,null,9146,null,3313841,null,17494,null,215277,null,7293,null,130119,null,5904,null,85158,null,5189,null,182469,null,6415,null,165902,null,6313,null,16567,null,1808,null,700925,null,10987,null,648120,null,11398,null,52805,null,3808,null,690884,null,10253,null,644778,null,10292,null,46106,null,3569,null,694597,null,9230,null,653372,null,9707,null,41225,null,3300,null,700984,null,13097,null,596777,null,12838,null,104207,null,4991,null,128705,null,6336,null,93865,null,5245,null,34840,null,3333,null,8106684,null,16864,null,0400000US48,Texas,48
2492269,null,3488,null,1256719,null,3577,null,436283,null,6060,null,27065,null,2157,null,13862,null,1522,null,13203,null,1725,null,22766,null,2400,null,21693,null,2302,null,1073,null,512,null,89833,null,3001,null,84955,null,3187,null,4878,null,1250,null,90439,null,3364,null,85531,null,3488,null,4908,null,1392,null,84952,null,2829,null,81667,null,2780,null,3285,null,893,null,105626,null,5712,null,77964,null,4969,null,27662,null,3552,null,15602,null,1769,null,10421,null,1426,null,5181,null,1076,null,820436,null,6332,null,1235550,null,3212,null,403299,null,6528,null,24095,null,2036,null,12009,null,1480,null,12086,null,1464,null,22745,null,2095,null,21410,null,1961,null,1335,null,597,null,88255,null,3165,null,83847,null,3139,null,4408,null,1025,null,77363,null,3490,null,74025,null,3594,null,3338,null,945,null,83725,null,2684,null,80406,null,2673,null,3319,null,702,null,93320,null,5145,null,65514,null,4201,null,27806,null,3708,null,13796,null,1627,null,9190,null,1437,null,4606,null,960,null,832251,null,6761,null,0400000US49,Utah,49
