B18022_001E,B18022_001EA,B18022_001M,B18022_001MA,B18022_002E,B18022_002EA,B18022_002M,B18022_002MA,B18022_003E,B18022_003EA,B18022_003M,B18022_003MA,B18022_004E,B18022_004EA,B18022_004M,B18022_004MA,B18022_005E,B18022_005EA,B18022_005M,B18022_005MA,B18022_006E,B18022_006EA,B18022_006M,B18022_006MA,B18022_007E,B18022_007EA,B18022_007M,B18022_007MA,B18022_008E,B18022_008EA,B18022_008M,B18022_008MA,B18022_009E,B18022_009EA,B18022_009M,B18022_009MA,B18022_010E,B18022_010EA,B18022_010M,B18022_010MA,B18022_011E,B18022_011EA,B18022_011M,B18022_011MA,B18022_012E,B18022_012EA,B18022_012M,B18022_012MA,B18022_013E,B18022_013EA,B18022_013M,B18022_013MA,B18022_014E,B18022_014EA,B18022_014M,B18022_014MA,B18022_015E,B18022_015EA,B18022_015M,B18022_015MA,B18022_016E,B18022_016EA,B18022_016M,B18022_016MA,B18022_017E,B18022_017EA,B18022_017M,B18022_017MA,B18022_018E,B18022_018EA,B18022_018M,B18022_018MA,B18022_019E,B18022_019EA,B18022_019M,B18022_019MA,B18022_020E,B18022_020EA,B18022_020M,B18022_020MA,B18022_021E,B18022_021EA,B18022_021M,B18022_021MA,B18022_022E,B18022_022EA,B18022_022M,B18022_022MA,B18022_023E,B18022_023EA,B18022_023M,B18022_023MA,B18022_024E,B18022_024EA,B18022_024M,B18022_024MA,B18022_025E,B18022_025EA,B18022_025M,B18022_025MA,B18022_026E,B18022_026EA,B18022_026M,B18022_026MA,B18022_027E,B18022_027EA,B18022_027M,B18022_027MA,B18022_028E,B18022_028EA,B18022_028M,B18022_028MA,B18022_029E,B18022_029EA,B18022_029M,B18022_029MA,B18022_030E,B18022_030EA,B18022_030M,B18022_030MA,B18022_031E,B18022_031EA,B18022_031M,B18022_031MA,GEO_ID,NAME,state
2470203,null,4099,null,193961,null,7501,null,92157,null,5075,null,11501,null,2108,null,6022,null,1365,null,5479,null,1497,null,80656,null,4732,null,29206,null,2665,null,51450,null,4001,null,101804,null,4648,null,13004,null,2272,null,4750,null,1214,null,8254,null,1742,null,88800,null,3898,null,28974,null,2453,null,59826,null,3589,null,2276242,null,8479,null,1137274,null,6314,null,466035,null,3595,null,335968,null,5623,null,130067,null,5909,null,671239,null,5463,null,564589,null,5657,null,106650,null,4747,null,1138968,null,5535,null,457949,null,4297,null,292877,null,6140,null,165072,null,6121,null,681019,null,4603,null,485655,null,6625,null,195364,null,6010,null,0400000US41,Oregon,41
7981536,null,5319,null,620008,null,12485,null,283777,null,7617,null,38397,null,3501,null,12793,null,1947,null,25604,null,2933,null,245380,null,7159,null,73682,null,3828,null,171698,null,5935,null,336231,null,8984,null,41485,null,3557,null,13611,null,1597,null,27874,null,2959,null,294746,null,8346,null,86136,null,3732,null,208610,null,7079,null,7361528,null,13012,null,3640842,null,8931,null,1425363,null,6047,null,966745,null,8914,null,458618,null,7962,null,2215479,null,7290,null,1906743,null,9838,null,308736,null,7730,null,3720686,null,10675,null,1426655,null,5813,null,902627,null,9073,null,524028,null,8892,null,2294031,null,9126,null,1696483,null,11365,null,597548,null,9821,null,0400000US42,Pennsylvania,42
699080,null,2198,null,50616,null,3696,null,24078,null,2412,null,3008,null,905,null,868,null,587,null,2140,null,633,null,21070,null,1998,null,6405,null,1277,null,14665,null,1921,null,26538,null,2647,null,2996,null,937,null,1258,null,568,null,1738,null,721,null,23542,null,2352,null,6659,null,1224,null,16883,null,2164,null,648464,null,4577,null,317895,null,2836,null,131327,null,1848,null,90523,null,3045,null,40804,null,2959,null,186568,null,2152,null,159179,null,3211,null,27389,null,2863,null,330569,null,3268,null,131913,null,1879,null,86384,null,2914,null,45529,null,3188,null,198656,null,2542,null,149910,null,3525,null,48746,null,3179,null,0400000US44,Rhode Island,44
2824448,null,5066,null,261931,null,8704,null,116500,null,5189,null,13508,null,2072,null,4579,null,1287,null,8929,null,1784,null,102992,null,4707,null,25371,null,2390,null,77621,null,4193,null,145431,null,5734,null,16607,null,2195,null,3564,null,987,null,13043,null,2167,null,128824,null,5257,null,30711,null,2903,null,98113,null,4847,null,2562517,null,9446,null,1239446,null,6359,null,509041,null,5714,null,356100,null,6849,null,152941,null,6049,null,730405,null,6354,null,619223,null,7112,null,111182,null,6064,null,1323071,null,7670,null,534236,null,4174,null,325991,null,6400,null,208245,null,7080,null,788835,null,6207,null,550284,null,8220,null,238551,null,7350,null,0400000US45,South Carolina,45
500360,null,1489,null,29971,null,2488,null,14534,null,1900,null,3232,null,1146,null,1674,null,838,null,1558,null,785,null,11302,null,1429,null,4235,null,759,null,7067,null,1195,null,15437,null,1604,null,2414,null,948,null,1071,null,597,null,1343,null,705,null,13023,null,1419,null,4255,null,1000,null,8768,null,1164,null,470389,null,2828,null,236040,null,2566,null,96774,null,2021,null,73716,null,2761,null,23058,null,2289,null,139266,null,1984,null,123219,null,2186,null,16047,null,1397,null,234349,null,2350,null,97153,null,1868,null,70198,null,2261,null,26955,null,2311,null,137196,null,1862,null,111844,null,2406,null,25352,null,2072,null,0400000US46,South Dakota,46
4002220,null,6127,null,393515,null,10924,null,179435,null,7181,null,24099,null,2692,null,7547,null,1589,null,16552,null,2392,null,155336,null,6605,null,40902,null,3426,null,114434,null,5812,null,214080,null,6701,null,24997,null,2849,null,7385,null,1478,null,17612,null,2336,null,189083,null,6031,null,48637,null,3277,null,140446,null,5936,null,3608705,null,12944,null,1778987,null,8796,null,737276,null,5770,null,526967,null,6184,null,210309,null,5813,null,1041711,null,7475,null,881521,null,8860,null,160190,null,6488,null,1829718,null,8195,null,744662,null,4812,null,460481,null,7746,null,284181,null,7608,null,1085056,null,7280,null,768079,null,8595,null,316977,null,7268,null,0400000US47,Tennessee,47
15230520,null,10514,null,1060415,null,16421,null,495236,null,10617,null,74102,null,5024,null,30125,null,3444,null,43977,null,4143,null,421134,null,9738,null,143599,null,6337,null,277535,null,7482,null,565179,null,12006,null,69617,null,4017,null,23420,null,2379,null,46197,null,3637,null,495562,null,11294,null,144430,null,6591,null,351132,null,9075,null,14170105,null,19139,null,7070428,null,13817,null,3174277,null,10561,null,2295739,null,14263,null,878538,null,16284,null,3896151,null,12472,null,3398881,null,15492,null,497270,null,10642,null,7099677,null,13751,null,3106281,null,8641,null,1790096,null,15356,null,1316185,null,16409,null,3993396,null,11264,null,2751293,null,17109,null,1242103,null,14922,null,0400000US48,Texas,48
1659641,null,2910,null,84075,null,3953,null,37199,null,2961,null,7797,null,1548,null,4630,null,1185,null,3167,null,1003,null,29402,null,2714,null,14144,null,2254,null,15258,null,1867,null,46876,null,2908,null,7625,null,1425,null,3299,null,965,null,4326,null,1150,null,39251,null,2729,null,14369,null,1671,null,24882,null,2363,null,1575566,null,5073,null,798478,null,4378,null,417286,null,3084,null,338166,null,4528,null,79120,null,3815,null,381192,null,3135,null,341546,null,4075,null,39646,null,2740,null,777088,null,3671,null,399002,null,2788,null,254850,null,5470,null,144152,null,5150,null,378086,null,3066,null,266144,null,4637,null,111942,null,4000,null,0400000US49,Utah,49
421412,null,1632,null,30452,null,2461,null,15590,null,1604,null,2838,null,815,null,1567,null,581,null,1271,null,585,null,12752,null,1420,null,5705,null,1109,null,7047,null,1015,null,14862,null,1556,null,2628,null,662,null,1108,null,505,null,1520,null,511,null,12234,null,1435,null,3962,null,681,null,8272,null,1257,null,390960,null,2751,null,193750,null,2039,null,72921,null,1241,null,50394,null,1841,null,22527,null,1930,null,120829,null,1650,null,104735,null,2466,null,16094,null,1756,null,197210,null,1822,null,71502,null,1333,null,50918,null,1506,null,20584,null,1631,null,125708,null,1472,null,101973,null,1782,null,23735,null,1648,null,0400000US50,Vermont,50
5018935,null,8502,null,325286,null,9010,null,151501,null,5790,null,22823,null,3050,null,8321,null,1561,null,14502,null,2691,null,128678,null,5035,null,40577,null,3373,null,88101,null,4209,null,173785,null,5988,null,20159,null,2088,null,7875,null,1374,null,12284,null,1818,null,153626,null,5106,null,43653,null,3134,null,109973,null,4609,null,4693649,null,13231,null,2279982,null,8695,null,915266,null,6908,null,649005,null,7664,null,266261,null,7041,null,1364716,null,7591,null,1196549,null,8077,null,168167,null,5483,null,2413667,null,8569,null,948862,null,6144,null,605018,null,8401,null,343844,null,7712,null,1464805,null,6129,null,1085900,null,9861,null,378905,null,8542,null,0400000US51,Virginia,51
4280519,null,4949,null,328379,null,9706,null,152857,null,6545,null,23147,null,3056,null,11206,null,2092,null,11941,null,2107,null,129710,null,6093,null,48495,null,3325,null,81215,null,4826,null,175522,null,7197,null,25691,null,2868,null,9756,null,1906,null,15935,null,2319,null,149831,null,6134,null,45572,null,3649,null,104259,null,5079,null,3952140,null,10372,null,1978818,null,7405,null,798324,null,5913,null,565787,null,7227,null,232537,null,7462,null,1180494,null,6854,null,1003205,null,8469,null,177289,null,6794,null,1973322,null,8468,null,785045,null,5151,null,498327,null,6279,null,286718,null,6193,null,1188277,null,6338,null,858040,null,8696,null,330237,null,7523,null,0400000US53,Washington,53
1176111,null,2616,null,163949,null,5990,null,85272,null,4626,null,11123,null,1725,null,2490,null,890,null,8633,null,1489,null,74149,null,4189,null,16847,null,2298,null,57302,null,3592,null,78677,null,3774,null,7774,null,1576,null,1339,null,590,null,6435,null,1532,null,70903,null,3524,null,14912,null,1806,null,55991,null,3461,null,1012162,null,7072,null,495720,null,5190,null,201372,null,2936,null,128953,null,3543,null,72419,null,3424,null,294348,null,4587,null,240971,null,4711,null,53377,null,2976,null,516442,null,4562,null,205911,null,2822,null,112002,null,4554,null,93909,null,4003,null,310531,null,3759,null,212706,null,4722,null,97825,null,4543,null,0400000US54,West Virginia,54
3657858,null,3930,null,225670,null,7877,null,105902,null,5056,null,16295,null,2041,null,7328,null,1555,null,8967,null,1467,null,89607,null,4395,null,31030,null,2321,null,58577,null,3636,null,119768,null,4643,null,14355,null,1491,null,6124,null,1057,null,8231,null,1164,null,105413,null,4246,null,35060,null,2479,null,70353,null,3711,null,3432188,null,8744,null,1733090,null,5959,null,693506,null,3958,null,514105,null,5534,null,179401,null,4722,null,1039584,null,5070,null,900510,null,5475,null,139074,null,4346,null,1699098,null,5753,null,669986,null,3495,null,478345,null,4870,null,191641,null,5252,null,1029112,null,4853,null,798498,null,6270,null,230614,null,5441,null,0400000US55,Wisconsin,55
342934,null,2503,null,26529,null,2591,null,12780,null,1738,null,1701,null,670,null,842,null,431,null,859,null,565,null,11079,null,1529,null,4640,null,1009,null,6439,null,1119,null,13749,null,1624,null,1946,null,724,null,707,null,491,null,1239,null,489,null,11803,null,1513,null,4971,null,1209,null,6832,null,1074,null,316405,null,3360,null,162118,null,2502,null,67125,null,1980,null,53926,null,2358,null,13199,null,2190,null,94993,null,2016,null,84633,null,2081,null,10360,null,1460,null,154287,null,2194,null,63178,null,1849,null,45291,null,2062,null,17887,null,1796,null,91109,null,1981,null,72207,null,2593,null,18902,null,1897,null,0400000US56,Wyoming,56
2520668,null,2910,null,333482,null,8669,null,151555,null,5892,null,22859,null,2775,null,7057,null,1610,null,15802,null,2358,null,128696,null,5149,null,27195,null,2487,null,101501,null,4612,null,181927,null,6107,null,20841,null,2423,null,4873,null,1109,null,15968,null,2217,null,161086,null,5434,null,28181,null,2197,null,132905,null,5353,null,2187186,null,9698,null,1049902,null,6451,null,498571,null,3727,null,234549,null,6038,null,264022,null,7092,null,551331,null,5149,null,347238,null,6800,null,204093,null,6746,null,1137284,null,7200,null,516394,null,3801,null,200086,null,5628,null,316308,null,6251,null,620890,null,5786,null,301828,null,6405,null,319062,null,6433,null,0400000US72,Puerto Rico,72
