B21001_001E,B21001_001EA,B21001_001M,B21001_001MA,B21001_002E,B21001_002EA,B21001_002M,B21001_002MA,B21001_003E,B21001_003EA,B21001_003M,B21001_003MA,B21001_004E,B21001_004EA,B21001_004M,B21001_004MA,B21001_005E,B21001_005EA,B21001_005M,B21001_005MA,B21001_006E,B21001_006EA,B21001_006M,B21001_006MA,B21001_007E,B21001_007EA,B21001_007M,B21001_007MA,B21001_008E,B21001_008EA,B21001_008M,B21001_008MA,B21001_009E,B21001_009EA,B21001_009M,B21001_009MA,B21001_010E,B21001_010EA,B21001_010M,B21001_010MA,B21001_011E,B21001_011EA,B21001_011M,B21001_011MA,B21001_012E,B21001_012EA,B21001_012M,B21001_012MA,B21001_013E,B21001_013EA,B21001_013M,B21001_013MA,B21001_014E,B21001_014EA,B21001_014M,B21001_014MA,B21001_015E,B21001_015EA,B21001_015M,B21001_015MA,B21001_016E,B21001_016EA,B21001_016M,B21001_016MA,B21001_017E,B21001_017EA,B21001_017M,B21001_017MA,B21001_018E,B21001_018EA,B21001_018M,B21001_018MA,B21001_019E,B21001_019EA,B21001_019M,B21001_019MA,B21001_020E,B21001_020EA,B21001_020M,B21001_020MA,B21001_021E,B21001_021EA,B21001_021M,B21001_021MA,B21001_022E,B21001_022EA,B21001_022M,B21001_022MA,B21001_023E,B21001_023EA,B21001_023M,B21001_023MA,B21001_024E,B21001_024EA,B21001_024M,B21001_024MA,B21001_025E,B21001_025EA,B21001_025M,B21001_025MA,B21001_026E,B21001_026EA,B21001_026M,B21001_026MA,B21001_027E,B21001_027EA,B21001_027M,B21001_027MA,B21001_028E,B21001_028EA,B21001_028M,B21001_028MA,B21001_029E,B21001_029EA,B21001_029M,B21001_029MA,B21001_030E,B21001_030EA,B21001_030M,B21001_030MA,B21001_031E,B21001_031EA,B21001_031M,B21001_031MA,B21001_032E,B21001_032EA,B21001_032M,B21001_032MA,B21001_033E,B21001_033EA,B21001_033M,B21001_033MA,GEO_ID,NAME,state
8703442,null,2787,null,4172076,null,2951,null,1263945,null,2978,null,56662,null,4260,null,1207283,null,5349,null,1645712,null,3282,null,226286,null,6822,null,1419426,null,7856,null,624814,null,1811,null,250856,null,5812,null,373958,null,5643,null,355974,null,1633,null,168350,null,4011,null,187624,null,3793,null,281631,null,1214,null,195775,null,3235,null,85856,null,3537,null,4531366,null,2761,null,1259294,null,3200,null,10560,null,1870,null,1248734,null,3534,null,1693420,null,3087,null,28475,null,2670,null,1664945,null,4231,null,669718,null,2038,null,7181,null,1358,null,662537,null,2759,null,430101,null,1895,null,2868,null,790,null,427233,null,2013,null,478833,null,1456,null,6325,null,1023,null,472508,null,1802,null,0400000US39,Ohio,39
2694837,null,2992,null,1305390,null,2861,null,430148,null,3612,null,27406,null,3277,null,402742,null,4681,null,481730,null,2818,null,73309,null,3732,null,408421,null,4622,null,192582,null,1441,null,84652,null,3124,null,107930,null,3191,null,115106,null,1268,null,58618,null,2144,null,56488,null,2064,null,85824,null,1100,null,59695,null,1767,null,26129,null,1751,null,1389447,null,1920,null,410035,null,2308,null,5213,null,1084,null,404822,null,2543,null,495385,null,2149,null,10182,null,1461,null,485203,null,2492,null,206139,null,1726,null,2777,null,648,null,203362,null,1742,null,138054,null,1443,null,1655,null,589,null,136399,null,1555,null,139834,null,1384,null,1916,null,606,null,137918,null,1473,null,0400000US40,Oklahoma,40
2881297,null,1655,null,1414850,null,2614,null,436840,null,2474,null,21435,null,2843,null,415405,null,3956,null,538563,null,2254,null,78907,null,3986,null,459656,null,4371,null,225809,null,1915,null,93407,null,3794,null,132402,null,3585,null,118885,null,1354,null,64094,null,2486,null,54791,null,2588,null,94753,null,1012,null,66045,null,2155,null,28708,null,2101,null,1466447,null,2451,null,420157,null,2847,null,4406,null,1137,null,415751,null,2988,null,538039,null,2526,null,11258,null,1810,null,526781,null,3303,null,234220,null,1397,null,3956,null,824,null,230264,null,1551,null,131729,null,1413,null,2213,null,608,null,129516,null,1529,null,142302,null,896,null,2701,null,747,null,139601,null,1191,null,0400000US41,Oregon,41
9636871,null,2160,null,4614299,null,3265,null,1337203,null,3291,null,53294,null,3974,null,1283909,null,5075,null,1807796,null,2907,null,213604,null,5917,null,1594192,null,6066,null,699927,null,1795,null,268965,null,5276,null,430962,null,5754,null,406876,null,1818,null,197201,null,4467,null,209675,null,4470,null,362497,null,1243,null,256201,null,3618,null,106296,null,3589,null,5022572,null,2549,null,1306069,null,3099,null,9910,null,1568,null,1296159,null,3589,null,1845238,null,2752,null,23856,null,2357,null,1821382,null,3510,null,753262,null,1902,null,7977,null,1298,null,745285,null,2037,null,490175,null,1850,null,4149,null,921,null,486026,null,2171,null,627828,null,1439,null,8986,null,1477,null,618842,null,2020,null,0400000US42,Pennsylvania,42
820384,null,1556,null,389460,null,1298,null,120811,null,1203,null,5974,null,1543,null,114837,null,2055,null,152189,null,1056,null,15936,null,1786,null,136253,null,2158,null,57440,null,653,null,20535,null,1585,null,36905,null,1723,null,30984,null,698,null,15899,null,1147,null,15085,null,1330,null,28036,null,561,null,18660,null,1195,null,9376,null,1244,null,430924,null,1498,null,121014,null,1206,null,213,null,171,null,120801,null,1197,null,159998,null,824,null,1575,null,519,null,158423,null,1030,null,62672,null,801,null,517,null,328,null,62155,null,879,null,37472,null,616,null,366,null,239,null,37106,null,638,null,49768,null,275,null,1028,null,450,null,48740,null,519,null,0400000US44,Rhode Island,44
3316277,null,2410,null,1576713,null,2905,null,485018,null,4367,null,28954,null,3447,null,456064,null,4694,null,603354,null,4164,null,97128,null,5159,null,506226,null,6573,null,246775,null,1780,null,99966,null,3674,null,146809,null,4121,null,144177,null,1976,null,71043,null,2236,null,73134,null,2721,null,97389,null,1674,null,67789,null,2248,null,29600,null,1947,null,1739564,null,2251,null,488729,null,2358,null,7834,null,1508,null,480895,null,2597,null,644396,null,2900,null,17024,null,2209,null,627372,null,3619,null,275623,null,1266,null,3037,null,923,null,272586,null,1534,null,167969,null,1569,null,1559,null,466,null,166410,null,1574,null,162847,null,1336,null,2627,null,572,null,160220,null,1410,null,0400000US45,South Carolina,45
597885,null,1034,null,295095,null,1238,null,93059,null,1587,null,4469,null,1102,null,88590,null,1740,null,108899,null,1519,null,17515,null,1515,null,91384,null,2236,null,44439,null,836,null,18802,null,1499,null,25637,null,1536,null,25988,null,805,null,13221,null,1112,null,12767,null,1011,null,22710,null,652,null,15382,null,949,null,7328,null,823,null,302790,null,1126,null,87303,null,1322,null,1598,null,679,null,85705,null,1530,null,106779,null,1076,null,2375,null,585,null,104404,null,1307,null,43602,null,765,null,827,null,384,null,42775,null,864,null,27720,null,690,null,250,null,171,null,27470,null,695,null,37386,null,697,null,728,null,334,null,36658,null,826,null,0400000US46,South Dakota,46
4669784,null,3911,null,2239060,null,4240,null,693325,null,3833,null,33046,null,2891,null,660279,null,4874,null,873367,null,3320,null,132333,null,5833,null,741034,null,6258,null,343428,null,1965,null,134277,null,4556,null,209151,null,4703,null,196769,null,1645,null,90173,null,3587,null,106596,null,3670,null,132171,null,1211,null,87216,null,2193,null,44955,null,2295,null,2430724,null,3385,null,689401,null,3265,null,6494,null,1507,null,682907,null,3708,null,909941,null,2695,null,17873,null,2313,null,892068,null,3670,null,369759,null,1746,null,4113,null,889,null,365646,null,1830,null,234743,null,1467,null,1814,null,634,null,232929,null,1648,null,226880,null,1182,null,2729,null,838,null,224151,null,1388,null,0400000US47,Tennessee,47
17190551,null,5756,null,8455525,null,5674,null,3008923,null,6817,null,144184,null,7094,null,2864739,null,9346,null,3338797,null,6667,null,413996,null,9844,null,2924801,null,11414,null,1094594,null,3209,null,388970,null,7940,null,705624,null,8270,null,589274,null,3116,null,262912,null,4894,null,326362,null,5023,null,423937,null,2730,null,276460,null,4236,null,147477,null,4826,null,8735026,null,4281,null,2847763,null,5302,null,32082,null,3078,null,2815681,null,6053,null,3341106,null,5499,null,60404,null,3478,null,3280702,null,6073,null,1169566,null,3278,null,16446,null,1617,null,1153120,null,3660,null,691419,null,3244,null,7557,null,1311,null,683862,null,3453,null,685172,null,2797,null,10241,null,1376,null,674931,null,3272,null,0400000US48,Texas,48
1821224,null,1827,null,909011,null,2127,null,389301,null,2052,null,13008,null,2043,null,376293,null,2672,null,311290,null,1846,null,32493,null,2526,null,278797,null,2770,null,104547,null,914,null,38901,null,2513,null,65646,null,2617,null,58589,null,631,null,28554,null,1535,null,30035,null,1402,null,45284,null,542,null,32625,null,1358,null,12659,null,1318,null,912213,null,1684,null,365190,null,1620,null,1562,null,759,null,363628,null,1535,null,310040,null,1506,null,4963,null,1083,null,305077,null,1699,null,108812,null,1144,null,1442,null,505,null,107370,null,1211,null,64785,null,719,null,1030,null,425,null,63755,null,780,null,63386,null,502,null,995,null,422,null,62391,null,680,null,0400000US49,Utah,49
489141,null,1085,null,237368,null,1252,null,66866,null,905,null,2859,null,642,null,64007,null,1173,null,93530,null,682,null,13074,null,1514,null,80456,null,1614,null,40892,null,558,null,15459,null,1273,null,25433,null,1472,null,20521,null,185,null,9814,null,807,null,10707,null,826,null,15559,null,271,null,10907,null,560,null,4652,null,546,null,251773,null,951,null,65424,null,863,null,456,null,265,null,64968,null,901,null,97002,null,749,null,1486,null,512,null,95516,null,870,null,41342,null,510,null,566,null,271,null,40776,null,554,null,22721,null,279,null,361,null,215,null,22360,null,360,null,25284,null,352,null,369,null,193,null,24915,null,344,null,0400000US50,Vermont,50
5779184,null,5291,null,2761888,null,6214,null,859428,null,5931,null,66725,null,4780,null,792703,null,6227,null,1110302,null,5398,null,219293,null,8006,null,891009,null,8331,null,413608,null,2388,null,168575,null,3953,null,245033,null,4707,null,226202,null,2034,null,110664,null,4153,null,115538,null,4299,null,152348,null,1806,null,107176,null,2916,null,45172,null,3068,null,3017296,null,4087,null,865173,null,4121,null,23308,null,2695,null,841865,null,4711,null,1178218,null,3745,null,45588,null,3403,null,1132630,null,5094,null,446624,null,2096,null,8202,null,1392,null,438422,null,2503,null,263990,null,2274,null,3122,null,641,null,260868,null,2342,null,263291,null,2332,null,4942,null,1018,null,258349,null,2424,null,0400000US51,Virginia,51
4888868,null,2957,null,2397996,null,3734,null,742520,null,3851,null,47299,null,3774,null,695221,null,5700,null,956979,null,3104,null,160050,null,5175,null,796929,null,5671,null,366911,null,1963,null,157934,null,4426,null,208977,null,4047,null,188629,null,1270,null,105445,null,3134,null,83184,null,3039,null,142957,null,1172,null,103004,null,2421,null,39953,null,2376,null,2490872,null,2296,null,724485,null,3094,null,8831,null,1490,null,715654,null,3314,null,962061,null,2891,null,22200,null,2240,null,939861,null,3401,null,379229,null,1685,null,8452,null,1401,null,370777,null,1953,null,206463,null,1597,null,2597,null,646,null,203866,null,1759,null,218634,null,1331,null,6451,null,1485,null,212183,null,2182,null,0400000US53,Washington,53
1423318,null,1439,null,687303,null,1754,null,193702,null,2010,null,10765,null,1669,null,182937,null,2598,null,258903,null,1846,null,37019,null,2767,null,221884,null,3183,null,115642,null,931,null,47172,null,2857,null,68470,null,2938,null,67465,null,671,null,30642,null,1724,null,36823,null,1692,null,51591,null,757,null,35653,null,1430,null,15938,null,1382,null,736015,null,1506,null,191635,null,1662,null,2315,null,697,null,189320,null,1844,null,263121,null,1470,null,4173,null,923,null,258948,null,1727,null,119658,null,771,null,1481,null,575,null,118177,null,999,null,77876,null,732,null,831,null,363,null,77045,null,885,null,83725,null,796,null,985,null,460,null,82740,null,832,null,0400000US54,West Virginia,54
4277566,null,2287,null,2104683,null,2621,null,644834,null,2668,null,23951,null,2448,null,620883,null,3826,null,837110,null,2637,null,102040,null,3553,null,735070,null,4276,null,311127,null,1285,null,118030,null,3381,null,193097,null,3436,null,169975,null,739,null,84422,null,2196,null,85553,null,2270,null,141637,null,564,null,94510,null,2239,null,47127,null,2203,null,2172883,null,2172,null,609941,null,2332,null,5375,null,1150,null,604566,null,2592,null,824926,null,2257,null,13816,null,1742,null,811110,null,2653,null,312715,null,1344,null,2909,null,576,null,309806,null,1355,null,191797,null,1028,null,1924,null,553,null,189873,null,1224,null,233504,null,1172,null,3825,null,834,null,229679,null,1423,null,0400000US55,Wisconsin,55
393326,null,1938,null,197337,null,2078,null,61808,null,1911,null,4135,null,1002,null,57673,null,1810,null,74754,null,1361,null,11947,null,1562,null,62807,null,1912,null,32108,null,541,null,13562,null,1146,null,18546,null,1111,null,16715,null,553,null,8775,null,856,null,7940,null,994,null,11952,null,247,null,8729,null,873,null,3223,null,822,null,195989,null,1204,null,58395,null,1571,null,1442,null,571,null,56953,null,1620,null,72778,null,1170,null,1648,null,612,null,71130,null,1322,null,30618,null,685,null,631,null,311,null,29987,null,787,null,16952,null,502,null,204,null,197,null,16748,null,579,null,17246,null,363,null,421,null,281,null,16825,null,459,null,0400000US56,Wyoming,56
2938517,null,435,null,1378909,null,435,null,467552,null,1595,null,6456,null,1443,null,461096,null,2196,null,486892,null,1595,null,26609,null,2458,null,460283,null,3127,null,198909,null,76,null,27065,null,2649,null,171844,null,2655,null,132856,null,421,null,27934,null,2084,null,104922,null,2113,null,92700,null,422,null,28740,null,1916,null,63960,null,1972,null,1559608,null,22,null,479070,null,1078,null,730,null,372,null,478340,null,1121,null,546223,null,1080,null,2069,null,666,null,544154,null,1191,null,236978,null,13,null,661,null,256,null,236317,null,259,null,162105,null,301,null,626,null,322,null,161479,null,447,null,135232,null,303,null,229,null,139,null,135003,null,337,null,0400000US72,Puerto Rico,72
