B24011_001E,B24011_001EA,B24011_001M,B24011_001MA,B24011_002E,B24011_002EA,B24011_002M,B24011_002MA,B24011_003E,B24011_003EA,B24011_003M,B24011_003MA,B24011_004E,B24011_004EA,B24011_004M,B24011_004MA,B24011_005E,B24011_005EA,B24011_005M,B24011_005MA,B24011_006E,B24011_006EA,B24011_006M,B24011_006MA,B24011_007E,B24011_007EA,B24011_007M,B24011_007MA,B24011_008E,B24011_008EA,B24011_008M,B24011_008MA,B24011_009E,B24011_009EA,B24011_009M,B24011_009MA,B24011_010E,B24011_010EA,B24011_010M,B24011_010MA,B24011_011E,B24011_011EA,B24011_011M,B24011_011MA,B24011_012E,B24011_012EA,B24011_012M,B24011_012MA,B24011_013E,B24011_013EA,B24011_013M,B24011_013MA,B24011_014E,B24011_014EA,B24011_014M,B24011_014MA,B24011_015E,B24011_015EA,B24011_015M,B24011_015MA,B24011_016E,B24011_016EA,B24011_016M,B24011_016MA,B24011_017E,B24011_017EA,B24011_017M,B24011_017MA,B24011_018E,B24011_018EA,B24011_018M,B24011_018MA,B24011_019E,B24011_019EA,B24011_019M,B24011_019MA,B24011_020E,B24011_020EA,B24011_020M,B24011_020MA,B24011_021E,B24011_021EA,B24011_021M,B24011_021MA,B24011_022E,B24011_022EA,B24011_022M,B24011_022MA,B24011_023E,B24011_023EA,B24011_023M,B24011_023MA,B24011_024E,B24011_024EA,B24011_024M,B24011_024MA,B24011_025E,B24011_025EA,B24011_025M,B24011_025MA,B24011_026E,B24011_026EA,B24011_026M,B24011_026MA,B24011_027E,B24011_027EA,B24011_027M,B24011_027MA,B24011_028E,B24011_028EA,B24011_028M,B24011_028MA,B24011_029E,B24011_029EA,B24011_029M,B24011_029MA,B24011_030E,B24011_030EA,B24011_030M,B24011_030MA,B24011_031E,B24011_031EA,B24011_031M,B24011_031MA,B24011_032E,B24011_032EA,B24011_032M,B24011_032MA,B24011_033E,B24011_033EA,B24011_033M,B24011_033MA,B24011_034E,B24011_034EA,B24011_034M,B24011_034MA,B24011_035E,B24011_035EA,B24011_035M,B24011_035MA,B24011_036E,B24011_036EA,B24011_036M,B24011_036MA,B24011_037E,B24011_037EA,B24011_037M,B24011_037MA,GEO_ID,NAME,state
26488,null,500,null,41156,null,621,null,44276,null,2600,null,46178,null,2107,null,41373,null,1506,null,39733,null,1247,null,53318,null,9472,null,61853,null,3140,null,52491,null,5631,null,30248,null,1693,null,50332,null,8836,null,31886,null,1391,null,21891,null,2754,null,42691,null,4551,null,52294,null,2624,null,29871,null,4133,null,14168,null,769,null,18107,null,1503,null,33225,null,4012,null,30692,null,2582,null,36811,null,2242,null,10648,null,756,null,14108,null,1644,null,11487,null,977,null,22269,null,651,null,21929,null,1173,null,22470,null,927,null,17617,null,4134,null,28596,null,3177,null,25172,null,1776,null,35843,null,2159,null,25202,null,1793,null,25516,null,2448,null,24929,null,2429,null,40441,null,15513,null,26709,null,2807,null,20142,null,2841,null,0400000US35,New Mexico,35
34540,null,290,null,53354,null,502,null,62157,null,424,null,66733,null,826,null,55985,null,995,null,50241,null,302,null,65106,null,1937,null,63066,null,2391,null,53378,null,4234,null,37213,null,923,null,82057,null,4111,null,41517,null,612,null,43520,null,2826,null,52722,null,1224,null,62019,null,870,null,35719,null,957,null,20372,null,219,null,22620,null,630,null,45101,null,1945,null,27089,null,1280,null,63147,null,2832,null,15309,null,424,null,21287,null,494,null,15987,null,456,null,29183,null,412,null,27963,null,987,null,29566,null,383,null,18443,null,2097,null,36258,null,512,null,33161,null,1139,null,41034,null,506,null,26968,null,364,null,27739,null,997,null,26469,null,446,null,41730,null,3104,null,27412,null,808,null,21717,null,601,null,0400000US36,New York,36
29615,null,283,null,44251,null,640,null,51206,null,516,null,54057,null,1562,null,45076,null,1342,null,40922,null,322,null,62728,null,4046,null,60361,null,1889,null,45944,null,3700,null,33687,null,1377,null,64840,null,5887,null,31311,null,609,null,31558,null,1386,null,45754,null,889,null,52249,null,867,null,33346,null,1448,null,15485,null,353,null,18580,null,1001,null,32959,null,1053,null,25735,null,1789,null,36640,null,1318,null,11007,null,393,null,16636,null,792,null,12291,null,788,null,25886,null,320,null,26299,null,867,null,25745,null,328,null,15266,null,1363,null,29312,null,659,null,26004,null,559,null,35408,null,708,null,26234,null,330,null,26849,null,426,null,25128,null,765,null,37773,null,6364,null,30420,null,827,null,19453,null,950,null,0400000US37,North Carolina,37
26771,null,434,null,37401,null,1143,null,41954,null,1189,null,42385,null,2075,null,40334,null,2965,null,34746,null,1386,null,47706,null,5956,null,50497,null,5402,null,37159,null,11482,null,29605,null,2210,null,34175,null,4548,null,30722,null,1952,null,22849,null,7035,null,36920,null,2231,null,42368,null,3072,null,27143,null,2955,null,12494,null,1083,null,18276,null,1436,null,30465,null,1770,null,25724,null,8176,null,32638,null,4884,null,7793,null,1706,null,11563,null,1353,null,13132,null,1968,null,23094,null,995,null,24175,null,2101,null,22595,null,842,null,19946,null,3138,null,33390,null,2736,null,32243,null,3288,null,34721,null,2722,null,27882,null,1638,null,27805,null,1668,null,28003,null,3174,null,46812,null,13015,null,31246,null,2567,null,20985,null,3444,null,0400000US38,North Dakota,38
30788,null,168,null,46458,null,376,null,51517,null,478,null,56040,null,955,null,44920,null,1261,null,43580,null,566,null,60075,null,1989,null,61122,null,823,null,49667,null,2017,null,32840,null,1126,null,57377,null,4506,null,38028,null,1227,null,29006,null,2401,null,44139,null,1193,null,51871,null,617,null,31372,null,735,null,14574,null,348,null,18808,null,741,null,40261,null,1495,null,27014,null,3041,null,49456,null,3023,null,9593,null,390,null,16670,null,535,null,12411,null,631,null,25317,null,303,null,24689,null,987,null,25540,null,296,null,12415,null,3177,null,36426,null,657,null,33573,null,1326,null,40047,null,857,null,30528,null,296,null,31681,null,343,null,27544,null,778,null,38798,null,4967,null,31291,null,692,null,23902,null,1005,null,0400000US39,Ohio,39
26985,null,272,null,39903,null,750,null,44796,null,1745,null,46217,null,2341,null,42066,null,1690,null,37143,null,568,null,51476,null,1934,null,53158,null,4342,null,44019,null,5995,null,30982,null,1288,null,54554,null,10139,null,32909,null,779,null,25822,null,3553,null,42027,null,1200,null,51709,null,1100,null,30998,null,835,null,13982,null,589,null,18053,null,934,null,32544,null,2286,null,28910,null,4061,null,37350,null,3621,null,9533,null,784,null,15492,null,968,null,13027,null,1213,null,22970,null,509,null,23036,null,1310,null,22945,null,495,null,20681,null,1485,null,30704,null,627,null,27883,null,1289,null,35633,null,1559,null,26976,null,607,null,28256,null,1094,null,25897,null,829,null,42840,null,8697,null,29598,null,2290,null,20390,null,1462,null,0400000US40,Oklahoma,40
29954,null,386,null,45638,null,597,null,49442,null,1267,null,51717,null,893,null,42990,null,2559,null,42459,null,966,null,55075,null,3884,null,59297,null,3732,null,49377,null,4576,null,32350,null,2114,null,61196,null,6158,null,30549,null,1918,null,28964,null,4943,null,52106,null,1562,null,59805,null,2854,null,34427,null,2935,null,16039,null,377,null,20991,null,981,null,39380,null,3076,null,24557,null,4264,null,51032,null,1528,null,12171,null,591,null,16813,null,1018,null,14909,null,1183,null,25805,null,442,null,27010,null,847,null,25087,null,462,null,17862,null,1737,null,33584,null,1734,null,31658,null,1117,null,38687,null,3382,null,28892,null,1304,null,29837,null,1309,null,27660,null,1803,null,26801,null,9212,null,33453,null,2355,null,23182,null,1787,null,0400000US41,Oregon,41
31394,null,122,null,47727,null,552,null,53102,null,1038,null,57242,null,1245,null,47469,null,1266,null,44641,null,656,null,60566,null,1449,null,61118,null,702,null,51775,null,1705,null,34393,null,987,null,61911,null,5166,null,38050,null,1067,null,31096,null,1357,null,46147,null,808,null,54484,null,1333,null,32029,null,631,null,15622,null,267,null,21256,null,395,null,37828,null,1866,null,21633,null,2498,null,51388,null,629,null,10216,null,264,null,18690,null,749,null,12881,null,750,null,25995,null,230,null,25650,null,670,null,26120,null,266,null,19020,null,2186,null,36311,null,399,null,34478,null,1055,null,39235,null,1101,null,30039,null,383,null,31310,null,399,null,27399,null,547,null,37181,null,3031,null,31927,null,618,null,23343,null,661,null,0400000US42,Pennsylvania,42
33479,null,935,null,51623,null,1006,null,59653,null,4012,null,63697,null,3583,null,48564,null,3200,null,49368,null,2650,null,65984,null,8332,null,64055,null,5676,null,50888,null,11889,null,35414,null,4035,null,58055,null,22264,null,45153,null,5910,null,34108,null,3007,null,50934,null,2224,null,55660,null,6167,null,34704,null,6433,null,18343,null,2383,null,23381,null,2270,null,50524,null,5896,null,39074,null,7864,null,57099,null,10540,null,11394,null,1051,null,21131,null,813,null,13737,null,2294,null,28246,null,1706,null,26830,null,3117,null,28934,null,1430,null,12279,null,26988,null,40164,null,2160,null,41221,null,1618,null,36466,null,2058,null,26936,null,1058,null,26995,null,1594,null,26863,null,2055,null,34898,null,21037,null,31558,null,2762,null,22070,null,2601,null,0400000US44,Rhode Island,44
29082,null,398,null,43168,null,923,null,48850,null,1681,null,50888,null,1134,null,43255,null,2279,null,40764,null,643,null,57227,null,5551,null,60886,null,2381,null,46814,null,3984,null,31744,null,1108,null,47381,null,3798,null,34256,null,1411,null,33244,null,3224,null,43006,null,2086,null,55158,null,3469,null,31504,null,1170,null,15790,null,437,null,19390,null,959,null,32138,null,937,null,27522,null,3399,null,34393,null,1361,null,11702,null,618,null,16446,null,665,null,11966,null,840,null,24531,null,647,null,23154,null,1665,null,25025,null,487,null,17078,null,2957,null,30893,null,611,null,27343,null,1252,null,36219,null,974,null,28282,null,778,null,29740,null,1010,null,26515,null,1054,null,38593,null,3889,null,30862,null,1106,null,21854,null,850,null,0400000US45,South Carolina,45
26031,null,520,null,35762,null,753,null,40461,null,1358,null,40931,null,1411,null,37473,null,3677,null,33291,null,1333,null,43412,null,4952,null,50696,null,5745,null,42069,null,4237,null,29194,null,1750,null,43919,null,23956,null,27968,null,2605,null,19987,null,6382,null,40419,null,2545,null,45645,null,1810,null,31512,null,2606,null,13375,null,1079,null,17485,null,2874,null,31490,null,5348,null,26087,null,5228,null,37050,null,5545,null,10034,null,1104,null,12101,null,1790,null,12775,null,2009,null,23940,null,843,null,24959,null,2312,null,23499,null,828,null,18821,null,2548,null,30997,null,889,null,30373,null,1987,null,31875,null,1722,null,26347,null,1765,null,24901,null,2006,null,27752,null,2554,null,38852,null,11392,null,31290,null,1174,null,20487,null,1771,null,0400000US46,South Dakota,46
28292,null,335,null,43095,null,641,null,50693,null,758,null,52450,null,1428,null,45853,null,1490,null,40304,null,473,null,55840,null,3787,null,55086,null,4271,null,45398,null,3413,null,31447,null,1528,null,51937,null,3952,null,35113,null,945,null,28574,null,3383,null,44088,null,1576,null,52888,null,1882,null,29161,null,1863,null,15625,null,367,null,20631,null,905,null,32234,null,1565,null,27261,null,2212,null,35594,null,1975,null,11025,null,408,null,15886,null,548,null,13591,null,1411,null,25185,null,283,null,25615,null,607,null,25007,null,379,null,14072,null,2386,null,30418,null,553,null,27456,null,895,null,35616,null,1195,null,26851,null,424,null,27908,null,984,null,25885,null,649,null,36782,null,3668,null,31010,null,797,null,21430,null,625,null,0400000US47,Tennessee,47
29683,null,254,null,47449,null,348,null,54464,null,1036,null,59230,null,1979,null,50138,null,641,null,43669,null,426,null,63593,null,2060,null,64845,null,2098,null,52481,null,2828,null,33328,null,990,null,63607,null,4320,null,38347,null,494,null,31096,null,982,null,46668,null,946,null,59158,null,1670,null,31756,null,719,null,15149,null,178,null,17077,null,490,null,34113,null,902,null,28048,null,1756,null,40412,null,1558,null,11620,null,192,null,15442,null,279,null,12089,null,279,null,25658,null,211,null,26080,null,504,null,25478,null,229,null,15940,null,828,null,26787,null,304,null,24869,null,490,null,32689,null,796,null,26323,null,313,null,27148,null,489,null,25400,null,453,null,50291,null,3677,null,29931,null,933,null,19628,null,729,null,0400000US48,Texas,48
27664,null,519,null,43637,null,1103,null,50881,null,893,null,54349,null,3173,null,44178,null,2528,null,39579,null,1219,null,50714,null,3253,null,58542,null,4440,null,38447,null,2636,null,31226,null,3013,null,62047,null,8533,null,29788,null,1473,null,25302,null,3996,null,43190,null,3799,null,50830,null,2789,null,24801,null,2787,null,13550,null,833,null,17582,null,1370,null,38317,null,4148,null,22705,null,8320,null,44341,null,3110,null,9675,null,882,null,14217,null,1654,null,12048,null,696,null,22543,null,617,null,25587,null,1292,null,21620,null,503,null,16578,null,2219,null,31497,null,946,null,29265,null,2113,null,37244,null,2560,null,26855,null,841,null,26634,null,841,null,27305,null,2078,null,38972,null,6683,null,35612,null,2104,null,19658,null,2751,null,0400000US49,Utah,49
30194,null,506,null,41509,null,870,null,45344,null,2335,null,45090,null,3009,null,46097,null,4405,null,38869,null,1197,null,48578,null,7319,null,51242,null,3202,null,34436,null,8670,null,29464,null,1966,null,58313,null,12154,null,33559,null,3317,null,26430,null,3464,null,48810,null,2995,null,54378,null,3150,null,32445,null,4261,null,14971,null,1733,null,24261,null,1769,null,36327,null,5318,null,33322,null,3767,null,42665,null,11035,null,9215,null,1868,null,15877,null,4673,null,12413,null,2127,null,26640,null,890,null,26276,null,1646,null,26855,null,1020,null,17615,null,2422,null,31093,null,1189,null,30798,null,1002,null,32336,null,4088,null,28413,null,1874,null,28366,null,2669,null,28473,null,2692,null,44702,null,13162,null,30238,null,2451,null,22696,null,5245,null,0400000US50,Vermont,50
35377,null,266,null,55465,null,625,null,65407,null,946,null,70621,null,1119,null,56219,null,1439,null,50711,null,452,null,75418,null,2285,null,70040,null,3726,null,69278,null,6227,null,36421,null,983,null,87865,null,6196,null,37897,null,929,null,40839,null,975,null,48478,null,1451,null,57196,null,2198,null,31199,null,1112,null,18268,null,614,null,20922,null,520,null,41004,null,1174,null,36056,null,1641,null,46659,null,2340,null,12195,null,469,null,18035,null,862,null,16097,null,804,null,27358,null,333,null,25973,null,804,null,28140,null,445,null,20414,null,3870,null,33106,null,937,null,30920,null,454,null,38011,null,1387,null,29115,null,958,null,30716,null,778,null,27266,null,885,null,43136,null,4632,null,29889,null,1876,null,23108,null,1799,null,0400000US51,Virginia,51
35015,null,358,null,51797,null,400,null,56979,null,1403,null,61625,null,867,null,49460,null,1647,null,49515,null,1136,null,70879,null,1869,null,70125,null,1503,null,56347,null,3030,null,36149,null,1767,null,59832,null,6370,null,33048,null,2016,null,32271,null,2184,null,50797,null,1028,null,60536,null,1285,null,36116,null,1337,null,17102,null,437,null,21872,null,1003,null,44982,null,3707,null,28913,null,4273,null,59891,null,5471,null,12780,null,752,null,18840,null,1971,null,15225,null,924,null,29524,null,693,null,30405,null,852,null,28990,null,715,null,18626,null,1558,null,40228,null,660,null,38222,null,1804,null,41871,null,803,null,31234,null,451,null,32379,null,1100,null,29739,null,1264,null,50009,null,4482,null,35278,null,1611,null,22586,null,1178,null,0400000US53,Washington,53
26704,null,452,null,39634,null,1390,null,43638,null,2770,null,47153,null,2613,null,37352,null,4351,null,37749,null,1413,null,58388,null,5164,null,52907,null,7627,null,44261,null,9233,null,30482,null,1811,null,56973,null,14817,null,34265,null,1579,null,21801,null,4815,null,40711,null,1062,null,47741,null,3125,null,28812,null,2764,null,12373,null,592,null,15586,null,2395,null,31137,null,1546,null,28000,null,3960,null,32478,null,2249,null,9174,null,1103,null,14071,null,1882,null,11568,null,1255,null,20833,null,508,null,18676,null,1547,null,21981,null,672,null,15007,null,3233,null,33741,null,1986,null,34908,null,2274,null,32212,null,1931,null,29626,null,1715,null,31144,null,1031,null,27260,null,1413,null,44471,null,10243,null,29816,null,2102,null,22207,null,2522,null,0400000US54,West Virginia,54
30976,null,170,null,44742,null,578,null,49490,null,1272,null,51956,null,800,null,44236,null,1349,null,42367,null,534,null,55949,null,1776,null,55926,null,1677,null,45226,null,2324,null,35019,null,1585,null,53938,null,5049,null,35744,null,1005,null,32138,null,2218,null,44238,null,1456,null,51737,null,838,null,30671,null,814,null,15119,null,385,null,21111,null,507,null,40211,null,2049,null,22168,null,2685,null,47673,null,2289,null,9691,null,509,null,16260,null,1034,null,14210,null,1090,null,26114,null,364,null,26793,null,989,null,25882,null,346,null,17720,null,2076,null,37326,null,805,null,35541,null,768,null,40388,null,644,null,30699,null,345,null,31763,null,392,null,27670,null,994,null,31304,null,2995,null,31417,null,832,null,25256,null,950,null,0400000US55,Wisconsin,55
29884,null,1038,null,40871,null,1268,null,44006,null,3719,null,46236,null,4105,null,37088,null,7276,null,39024,null,2699,null,36231,null,11382,null,50892,null,7646,null,48297,null,11030,null,33822,null,3100,null,39643,null,17569,null,36282,null,4028,null,26776,null,3706,null,41858,null,5471,null,51013,null,5761,null,25625,null,4032,null,15173,null,1464,null,17119,null,1852,null,35747,null,3280,null,23192,null,4963,null,41307,null,4738,null,11075,null,1039,null,15753,null,2617,null,15370,null,6934,null,23462,null,1261,null,22390,null,2247,null,23901,null,1335,null,18705,null,7963,null,42067,null,3367,null,40778,null,3475,null,47042,null,5537,null,31746,null,1229,null,40338,null,5226,null,28757,null,3989,null,61585,null,13994,null,29520,null,5731,null,25272,null,3903,null,0400000US56,Wyoming,56
15561,null,266,null,26039,null,570,null,29470,null,1728,null,31696,null,1475,null,26375,null,1187,null,24833,null,639,null,34466,null,2771,null,42898,null,3453,null,30742,null,2196,null,22699,null,1356,null,44433,null,6316,null,23883,null,733,null,20102,null,2447,null,22658,null,1134,null,28402,null,2960,null,16060,null,1045,null,11131,null,234,null,10576,null,944,null,19239,null,2423,null,11822,null,611,null,25715,null,494,null,10169,null,529,null,10305,null,320,null,8813,null,1019,null,14393,null,351,null,11731,null,402,null,15789,null,436,null,6670,null,480,null,13043,null,465,null,11676,null,353,null,16282,null,1174,null,12558,null,458,null,14082,null,722,null,11639,null,368,null,13649,null,6053,null,12228,null,533,null,10681,null,640,null,0400000US72,Puerto Rico,72
