B18020_001E,B18020_001EA,B18020_001M,B18020_001MA,B18020_002E,B18020_002EA,B18020_002M,B18020_002MA,B18020_003E,B18020_003EA,B18020_003M,B18020_003MA,B18020_004E,B18020_004EA,B18020_004M,B18020_004MA,B18020_005E,B18020_005EA,B18020_005M,B18020_005MA,B18020_006E,B18020_006EA,B18020_006M,B18020_006MA,B18020_007E,B18020_007EA,B18020_007M,B18020_007MA,B18020_008E,B18020_008EA,B18020_008M,B18020_008MA,B18020_009E,B18020_009EA,B18020_009M,B18020_009MA,B18020_010E,B18020_010EA,B18020_010M,B18020_010MA,B18020_011E,B18020_011EA,B18020_011M,B18020_011MA,B18020_012E,B18020_012EA,B18020_012M,B18020_012MA,B18020_013E,B18020_013EA,B18020_013M,B18020_013MA,B18020_014E,B18020_014EA,B18020_014M,B18020_014MA,B18020_015E,B18020_015EA,B18020_015M,B18020_015MA,B18020_016E,B18020_016EA,B18020_016M,B18020_016MA,B18020_017E,B18020_017EA,B18020_017M,B18020_017MA,B18020_018E,B18020_018EA,B18020_018M,B18020_018MA,B18020_019E,B18020_019EA,B18020_019M,B18020_019MA,B18020_020E,B18020_020EA,B18020_020M,B18020_020MA,B18020_021E,B18020_021EA,B18020_021M,B18020_021MA,B18020_022E,B18020_022EA,B18020_022M,B18020_022MA,B18020_023E,B18020_023EA,B18020_023M,B18020_023MA,B18020_024E,B18020_024EA,B18020_024M,B18020_024MA,B18020_025E,B18020_025EA,B18020_025M,B18020_025MA,B18020_026E,B18020_026EA,B18020_026M,B18020_026MA,B18020_027E,B18020_027EA,B18020_027M,B18020_027MA,B18020_028E,B18020_028EA,B18020_028M,B18020_028MA,B18020_029E,B18020_029EA,B18020_029M,B18020_029MA,B18020_030E,B18020_030EA,B18020_030M,B18020_030MA,B18020_031E,B18020_031EA,B18020_031M,B18020_031MA,GEO_ID,NAME,state
2272961,null,4865,null,371856,null,9349,null,182546,null,6641,null,43261,null,3284,null,19056,null,2314,null,24205,null,2092,null,139285,null,5548,null,57985,null,3684,null,81300,null,4386,null,189310,null,6035,null,37574,null,2926,null,15405,null,1984,null,22169,null,2040,null,151736,null,5146,null,45836,null,3092,null,105900,null,4451,null,1901105,null,10196,null,938521,null,7938,null,420995,null,5196,null,317044,null,5600,null,103951,null,4908,null,517526,null,6292,null,462806,null,6353,null,54720,null,3223,null,962584,null,6502,null,417251,null,4003,null,262551,null,6143,null,154700,null,4462,null,545333,null,5461,null,409151,null,5992,null,136182,null,4859,null,0400000US40,Oklahoma,40
2470203,null,4099,null,333755,null,9162,null,165469,null,6513,null,36043,null,3170,null,17421,null,2124,null,18622,null,2724,null,129426,null,5706,null,54220,null,3711,null,75206,null,4504,null,168286,null,6412,null,36970,null,3521,null,16012,null,2048,null,20958,null,2635,null,131316,null,5306,null,46985,null,3280,null,84331,null,4574,null,2136448,null,10058,null,1063962,null,7521,null,441493,null,4406,null,324569,null,5438,null,116924,null,5837,null,622469,null,6281,null,539575,null,6210,null,82894,null,4911,null,1072486,null,6664,null,433983,null,4583,null,281615,null,6226,null,152368,null,6116,null,638503,null,5727,null,467644,null,6759,null,170859,null,5819,null,0400000US41,Oregon,41
7981536,null,5319,null,1039471,null,15398,null,507656,null,9480,null,121455,null,5041,null,47348,null,3295,null,74107,null,4304,null,386201,null,8673,null,144536,null,5474,null,241665,null,7446,null,531815,null,11214,null,105328,null,5913,null,38920,null,3427,null,66408,null,4711,null,426487,null,9155,null,135926,null,5356,null,290561,null,7640,null,6942065,null,15464,null,3416963,null,10041,null,1342305,null,6542,null,932190,null,8744,null,410115,null,8415,null,2074658,null,8643,null,1835889,null,9783,null,238769,null,6513,null,3525102,null,12239,null,1362812,null,7162,null,877318,null,9272,null,485494,null,8775,null,2162290,null,9886,null,1646693,null,11483,null,515597,null,8361,null,0400000US42,Pennsylvania,42
699080,null,2198,null,91855,null,4651,null,44606,null,3316,null,10446,null,1770,null,4692,null,1448,null,5754,null,1237,null,34160,null,2629,null,12241,null,1610,null,21919,null,2255,null,47249,null,3423,null,9767,null,1666,null,3870,null,1027,null,5897,null,1341,null,37482,null,2811,null,13121,null,1943,null,24361,null,2463,null,607225,null,5178,null,297367,null,3612,null,123889,null,2303,null,86699,null,2863,null,37190,null,2757,null,173478,null,2748,null,153343,null,3321,null,20135,null,2320,null,309858,null,3696,null,125142,null,2214,null,83772,null,3012,null,41370,null,3142,null,184716,null,2949,null,143448,null,3699,null,41268,null,3079,null,0400000US44,Rhode Island,44
2824448,null,5066,null,404343,null,10591,null,189485,null,6951,null,38215,null,3738,null,14612,null,2375,null,23603,null,3164,null,151270,null,5825,null,47658,null,3233,null,103612,null,5115,null,214858,null,6413,null,36027,null,3104,null,10513,null,1797,null,25514,null,2677,null,178831,null,5938,null,46447,null,3557,null,132384,null,5714,null,2420105,null,11518,null,1166461,null,8128,null,484334,null,6462,null,346067,null,6815,null,138267,null,5595,null,682127,null,7492,null,596936,null,7620,null,85191,null,5046,null,1253644,null,7994,null,514816,null,4242,null,319042,null,6429,null,195774,null,6715,null,738828,null,6857,null,534548,null,8368,null,204280,null,6650,null,0400000US45,South Carolina,45
500360,null,1489,null,56159,null,3099,null,29185,null,2428,null,9191,null,1744,null,5465,null,1386,null,3726,null,992,null,19994,null,1761,null,9500,null,1202,null,10494,null,1402,null,26974,null,2014,null,6243,null,1346,null,3577,null,1101,null,2666,null,813,null,20731,null,1555,null,8291,null,1277,null,12440,null,1458,null,444201,null,3371,null,221389,null,3055,null,90815,null,2432,null,69925,null,2919,null,20890,null,2270,null,130574,null,2310,null,117954,null,2301,null,12620,null,1223,null,222812,null,2622,null,93324,null,1978,null,67692,null,2585,null,25632,null,2248,null,129488,null,1962,null,107808,null,2491,null,21680,null,1891,null,0400000US46,South Dakota,46
4002220,null,6127,null,635604,null,12114,null,308852,null,7640,null,72476,null,4154,null,28219,null,2823,null,44257,null,3501,null,236376,null,7293,null,80703,null,4345,null,155673,null,6141,null,326752,null,7745,null,64325,null,4672,null,22080,null,2979,null,42245,null,3560,null,262427,null,6474,null,73186,null,4108,null,189241,null,6461,null,3366616,null,13938,null,1649570,null,8730,null,688899,null,6488,null,506295,null,6446,null,182604,null,5721,null,960671,null,7491,null,841720,null,8488,null,118951,null,5463,null,1717046,null,9057,null,705334,null,6112,null,445786,null,7910,null,259548,null,6899,null,1011712,null,7599,null,743530,null,8047,null,268182,null,7096,null,0400000US47,Tennessee,47
15230520,null,10514,null,1752064,null,22110,null,856195,null,14704,null,215508,null,7824,null,96170,null,5291,null,119338,null,6571,null,640687,null,12545,null,269290,null,8711,null,371397,null,10036,null,895869,null,15340,null,186038,null,7334,null,69668,null,4601,null,116370,null,6216,null,709831,null,12689,null,230897,null,8045,null,478934,null,10823,null,13478456,null,24547,null,6709469,null,16460,null,3032871,null,11725,null,2229694,null,14284,null,803177,null,16202,null,3676598,null,14433,null,3273190,null,16013,null,403408,null,9527,null,6768987,null,16913,null,2989860,null,10580,null,1743848,null,15484,null,1246012,null,16515,null,3779127,null,13293,null,2664826,null,17156,null,1114301,null,13884,null,0400000US48,Texas,48
1659641,null,2910,null,165077,null,6061,null,81542,null,4246,null,29254,null,2883,null,18277,null,2143,null,10977,null,1826,null,52288,null,3301,null,27719,null,2766,null,24569,null,2002,null,83535,null,4359,null,23051,null,2618,null,10217,null,1526,null,12834,null,2009,null,60484,null,3343,null,24103,null,2243,null,36381,null,2935,null,1494564,null,6869,null,754135,null,5078,null,395829,null,3984,null,324519,null,4983,null,71310,null,3647,null,358306,null,3614,null,327971,null,4126,null,30335,null,2414,null,740429,null,4885,null,383576,null,3389,null,247932,null,5314,null,135644,null,5064,null,356853,null,3619,null,256410,null,4989,null,100443,null,3863,null,0400000US49,Utah,49
421412,null,1632,null,56258,null,3547,null,29079,null,2356,null,8280,null,1304,null,4152,null,1178,null,4128,null,914,null,20799,null,1961,null,10136,null,1394,null,10663,null,1342,null,27179,null,2136,null,6813,null,1101,null,2986,null,729,null,3827,null,852,null,20366,null,1643,null,8700,null,1091,null,11666,null,1455,null,365154,null,3589,null,180261,null,2408,null,67479,null,1453,null,47809,null,2054,null,19670,null,1812,null,112782,null,2026,null,100304,null,2541,null,12478,null,1522,null,184893,null,2321,null,67317,null,1522,null,49040,null,1644,null,18277,null,1535,null,117576,null,1687,null,97235,null,1910,null,20341,null,1590,null,0400000US50,Vermont,50
5018935,null,8502,null,543517,null,12333,null,269538,null,9173,null,66310,null,5568,null,26806,null,3320,null,39504,null,4496,null,203228,null,6680,null,77520,null,4242,null,125708,null,5311,null,273979,null,7973,null,51889,null,3882,null,20243,null,2382,null,31646,null,3040,null,222090,null,6362,null,72921,null,4349,null,149169,null,5631,null,4475418,null,15610,null,2161945,null,10709,null,871779,null,8287,null,630520,null,8103,null,241259,null,6776,null,1290166,null,8511,null,1159606,null,8432,null,130560,null,4735,null,2313473,null,10440,null,917132,null,6249,null,592650,null,8389,null,324482,null,7568,null,1396341,null,7617,null,1056632,null,9883,null,339709,null,8097,null,0400000US51,Virginia,51
4280519,null,4949,null,575353,null,13422,null,291582,null,9162,null,72011,null,5172,null,32097,null,3608,null,39914,null,3675,null,219571,null,7910,null,96885,null,5081,null,122686,null,5555,null,283771,null,7912,null,62495,null,3907,null,26574,null,2692,null,35921,null,3114,null,221276,null,7080,null,74715,null,4474,null,146561,null,6124,null,3705166,null,13908,null,1840093,null,9821,null,749460,null,6633,null,544896,null,7336,null,204564,null,6977,null,1090633,null,8596,null,954815,null,8702,null,135818,null,6275,null,1865073,null,8717,null,748241,null,5255,null,481509,null,6482,null,266732,null,5561,null,1116832,null,7116,null,828897,null,9018,null,287935,null,7340,null,0400000US53,Washington,53
1176111,null,2616,null,250085,null,7394,null,131605,null,5053,null,26416,null,2706,null,7933,null,1539,null,18483,null,2282,null,105189,null,4396,null,30914,null,2881,null,74275,null,3817,null,118480,null,4774,null,20480,null,2307,null,5299,null,1283,null,15181,null,2354,null,98000,null,4048,null,24590,null,2416,null,73410,null,3692,null,926026,null,8055,null,449387,null,5567,null,186079,null,3452,null,123510,null,3507,null,62569,null,3317,null,263308,null,4703,null,226904,null,4603,null,36404,null,2536,null,476639,null,5449,null,193205,null,3193,null,108042,null,4436,null,85163,null,3326,null,283434,null,4326,null,203028,null,4864,null,80406,null,3612,null,0400000US54,West Virginia,54
3657858,null,3930,null,403114,null,9488,null,203823,null,6271,null,52657,null,3520,null,25683,null,2955,null,26974,null,2219,null,151166,null,5482,null,64758,null,3226,null,86408,null,4658,null,199291,null,6189,null,43832,null,2776,null,21915,null,2223,null,21917,null,2171,null,155459,null,5452,null,57157,null,3359,null,98302,null,4329,null,3254744,null,10949,null,1635169,null,7477,null,657144,null,4948,null,495750,null,5825,null,161394,null,4960,null,978025,null,6411,null,866782,null,6108,null,111243,null,3845,null,1619575,null,7062,null,640509,null,4152,null,462554,null,5157,null,177955,null,4913,null,979066,null,5903,null,776401,null,6675,null,202665,null,4847,null,0400000US55,Wisconsin,55
342934,null,2503,null,44219,null,3392,null,22893,null,2434,null,5740,null,1209,null,3250,null,935,null,2490,null,862,null,17153,null,1957,null,8849,null,1434,null,8304,null,1238,null,21326,null,2082,null,4840,null,1236,null,2687,null,986,null,2153,null,682,null,16486,null,1710,null,7566,null,1532,null,8920,null,1205,null,298715,null,4295,null,152005,null,3011,null,63086,null,2053,null,51518,null,2308,null,11568,null,2057,null,88919,null,2443,null,80424,null,2430,null,8495,null,1498,null,146710,null,2628,null,60284,null,1924,null,43311,null,2026,null,16973,null,1737,null,86426,null,2143,null,69612,null,2766,null,16814,null,1701,null,0400000US56,Wyoming,56
2520668,null,2910,null,570483,null,10944,null,276867,null,6398,null,63184,null,3921,null,17649,null,2594,null,45535,null,3533,null,213683,null,5054,null,46978,null,3084,null,166705,null,5244,null,293616,null,7876,null,53572,null,3753,null,14116,null,1975,null,39456,null,3772,null,240044,null,6251,null,42469,null,2768,null,197575,null,5932,null,1950185,null,12058,null,924590,null,6661,null,458246,null,4443,null,223957,null,6403,null,234289,null,6847,null,466344,null,5275,null,327455,null,6825,null,138889,null,5590,null,1025595,null,8887,null,483663,null,4517,null,190843,null,5300,null,292820,null,5694,null,541932,null,6516,null,287540,null,6488,null,254392,null,6318,null,0400000US72,Puerto Rico,72
