C06001_001E,C06001_001EA,C06001_001M,C06001_001MA,C06001_002E,C06001_002EA,C06001_002M,C06001_002MA,C06001_003E,C06001_003EA,C06001_003M,C06001_003MA,C06001_004E,C06001_004EA,C06001_004M,C06001_004MA,C06001_005E,C06001_005EA,C06001_005M,C06001_005MA,C06001_006E,C06001_006EA,C06001_006M,C06001_006MA,C06001_007E,C06001_007EA,C06001_007M,C06001_007MA,C06001_008E,C06001_008EA,C06001_008M,C06001_008MA,C06001_009E,C06001_009EA,C06001_009M,C06001_009MA,C06001_010E,C06001_010EA,C06001_010M,C06001_010MA,C06001_011E,C06001_011EA,C06001_011M,C06001_011MA,C06001_012E,C06001_012EA,C06001_012M,C06001_012MA,C06001_013E,C06001_013EA,C06001_013M,C06001_013MA,C06001_014E,C06001_014EA,C06001_014M,C06001_014MA,C06001_015E,C06001_015EA,C06001_015M,C06001_015MA,C06001_016E,C06001_016EA,C06001_016M,C06001_016MA,C06001_017E,C06001_017EA,C06001_017M,C06001_017MA,C06001_018E,C06001_018EA,C06001_018M,C06001_018MA,C06001_019E,C06001_019EA,C06001_019M,C06001_019MA,C06001_020E,C06001_020EA,C06001_020M,C06001_020MA,C06001_021E,C06001_021EA,C06001_021M,C06001_021MA,C06001_022E,C06001_022EA,C06001_022M,C06001_022MA,C06001_023E,C06001_023EA,C06001_023M,C06001_023MA,C06001_024E,C06001_024EA,C06001_024M,C06001_024MA,C06001_025E,C06001_025EA,C06001_025M,C06001_025MA,C06001_026E,C06001_026EA,C06001_026M,C06001_026MA,C06001_027E,C06001_027EA,C06001_027M,C06001_027MA,C06001_028E,C06001_028EA,C06001_028M,C06001_028MA,C06001_029E,C06001_029EA,C06001_029M,C06001_029MA,C06001_030E,C06001_030EA,C06001_030M,C06001_030MA,C06001_031E,C06001_031EA,C06001_031M,C06001_031MA,C06001_032E,C06001_032EA,C06001_032M,C06001_032MA,C06001_033E,C06001_033EA,C06001_033M,C06001_033MA,C06001_034E,C06001_034EA,C06001_034M,C06001_034MA,C06001_035E,C06001_035EA,C06001_035M,C06001_035MA,C06001_036E,C06001_036EA,C06001_036M,C06001_036MA,C06001_037E,C06001_037EA,C06001_037M,C06001_037MA,C06001_038E,C06001_038EA,C06001_038M,C06001_038MA,C06001_039E,C06001_039EA,C06001_039M,C06001_039MA,C06001_040E,C06001_040EA,C06001_040M,C06001_040MA,C06001_041E,C06001_041EA,C06001_041M,C06001_041MA,C06001_042E,C06001_042EA,C06001_042M,C06001_042MA,C06001_043E,C06001_043EA,C06001_043M,C06001_043MA,C06001_044E,C06001_044EA,C06001_044M,C06001_044MA,C06001_045E,C06001_045EA,C06001_045M,C06001_045MA,GEO_ID,NAME,state
2918785,null,0,*****,213145,null,1990,null,553298,null,2528,null,313464,null,4673,null,757553,null,6088,null,404861,null,3725,null,314723,null,2627,null,194033,null,2547,null,167708,null,2793,null,2103229,null,14724,null,185608,null,3352,null,433405,null,6840,null,220848,null,5432,null,504716,null,8675,null,271595,null,5309,null,221501,null,4782,null,136648,null,3452,null,128908,null,3684,null,750195,null,13641,null,26223,null,2660,null,113463,null,6783,null,83408,null,4271,null,223535,null,7024,null,123828,null,5071,null,87743,null,3967,null,54662,null,2530,null,37333,null,2687,null,15878,null,2380,null,559,null,504,null,2250,null,1032,null,2678,null,1084,null,6474,null,1672,null,2734,null,725,null,583,null,416,null,337,null,335,null,263,null,269,null,49483,null,4658,null,755,null,504,null,4180,null,1180,null,6530,null,1287,null,22828,null,3452,null,6704,null,1648,null,4896,null,1288,null,2386,null,679,null,1204,null,473,null,0400000US28,Mississippi,28
5878415,null,0,*****,393719,null,1903,null,1033583,null,2599,null,568575,null,4096,null,1562605,null,4428,null,875246,null,3317,null,658486,null,1961,null,402179,null,1721,null,384022,null,1326,null,3919240,null,21386,null,344280,null,3442,null,813953,null,8108,null,386049,null,6217,null,963504,null,12142,null,541084,null,6833,null,389412,null,6099,null,238594,null,4789,null,242364,null,4247,null,1717153,null,21319,null,45327,null,3214,null,189217,null,7712,null,158033,null,6485,null,493425,null,11542,null,298986,null,7158,null,247815,null,6005,null,151817,null,4342,null,132533,null,4379,null,33901,null,3038,null,1097,null,545,null,6226,null,1442,null,3923,null,1003,null,13939,null,1879,null,5716,null,944,null,1822,null,715,null,305,null,252,null,873,null,474,null,208121,null,7456,null,3015,null,944,null,24187,null,2721,null,20570,null,2276,null,91737,null,5006,null,29460,null,3071,null,19437,null,2052,null,11463,null,1506,null,8252,null,1137,null,0400000US29,Missouri,29
957861,null,0,*****,59247,null,1100,null,160804,null,1439,null,96791,null,2132,null,235784,null,2235,null,152421,null,1444,null,121347,null,818,null,67245,null,644,null,64222,null,550,null,522358,null,7663,null,51984,null,1383,null,112815,null,3357,null,53840,null,3596,null,115404,null,3909,null,73115,null,2556,null,54414,null,2402,null,31543,null,1736,null,29243,null,1902,null,412880,null,7306,null,6810,null,1330,null,45756,null,3150,null,40307,null,3413,null,113891,null,4248,null,75238,null,2644,null,64210,null,2361,null,33709,null,1604,null,32959,null,1689,null,6566,null,1439,null,398,null,402,null,1414,null,650,null,382,null,320,null,2135,null,690,null,1141,null,501,null,507,null,265,null,201,null,153,null,388,null,182,null,16057,null,1654,null,55,null,87,null,819,null,450,null,2262,null,827,null,4354,null,990,null,2927,null,977,null,2216,null,674,null,1792,null,586,null,1632,null,570,null,0400000US30,Montana,30
1774571,null,0,*****,128691,null,1417,null,318787,null,1683,null,187864,null,2345,null,456882,null,2703,null,259495,null,1766,null,187221,null,1034,null,113788,null,789,null,121843,null,713,null,1167644,null,12039,null,110145,null,2361,null,238399,null,4096,null,123358,null,3358,null,265492,null,5499,null,156275,null,3723,null,114226,null,2583,null,71734,null,1971,null,88015,null,1983,null,496332,null,11552,null,16985,null,2070,null,66236,null,3869,null,49061,null,3359,null,141567,null,5427,null,87904,null,3849,null,65743,null,2522,null,37808,null,1945,null,31028,null,1983,null,12083,null,1526,null,535,null,334,null,2615,null,798,null,1959,null,785,null,4483,null,843,null,1846,null,597,null,416,null,228,null,25,null,32,null,204,null,167,null,98512,null,5168,null,1026,null,571,null,11537,null,2052,null,13486,null,2036,null,45340,null,3000,null,13470,null,1852,null,6836,null,977,null,4221,null,780,null,2596,null,913,null,0400000US31,Nebraska,31
2565382,null,0,*****,193750,null,1160,null,470600,null,1906,null,214934,null,2872,null,757555,null,3194,null,357516,null,2419,null,286259,null,1472,null,163814,null,1448,null,120954,null,1198,null,589139,null,12972,null,153101,null,3150,null,239320,null,9016,null,56287,null,4708,null,91077,null,5842,null,27615,null,2399,null,12069,null,1688,null,5666,null,1299,null,4004,null,960,null,1445916,null,15045,null,35299,null,3066,null,186193,null,8251,null,111636,null,4140,null,417834,null,8023,null,245667,null,4244,null,220575,null,3128,null,129639,null,2283,null,99073,null,2422,null,32506,null,3400,null,845,null,419,null,4337,null,1312,null,2167,null,730,null,15635,null,2104,null,4899,null,1184,null,2605,null,713,null,1281,null,626,null,737,null,486,null,497821,null,10876,null,4505,null,1622,null,40750,null,3997,null,44844,null,3427,null,233009,null,5530,null,79335,null,3200,null,51010,null,2548,null,27228,null,1897,null,17140,null,2228,null,0400000US32,Nevada,32
1315828,null,0,*****,75022,null,887,null,223576,null,1018,null,121249,null,1426,null,351352,null,2391,null,219765,null,1747,null,159196,null,868,null,85619,null,825,null,80049,null,604,null,558775,null,11160,null,59194,null,2051,null,142337,null,4317,null,59816,null,2661,null,124528,null,4557,null,64461,null,2947,null,50194,null,3089,null,28161,null,1952,null,30084,null,2123,null,674279,null,11730,null,14564,null,2241,null,74298,null,3968,null,55621,null,2509,null,194264,null,5439,null,139458,null,3475,null,99508,null,3264,null,51254,null,2080,null,45312,null,2076,null,15039,null,2550,null,48,null,70,null,2353,null,1204,null,1058,null,454,null,4778,null,1259,null,4167,null,918,null,1514,null,667,null,689,null,469,null,432,null,284,null,67735,null,4791,null,1216,null,507,null,4588,null,1392,null,4754,null,1075,null,27782,null,3048,null,11679,null,1968,null,7980,null,1698,null,5515,null,1137,null,4221,null,1053,null,0400000US33,New Hampshire,33
8685920,null,0,*****,555549,null,1445,null,1507219,null,1380,null,772226,null,2381,null,2414337,null,3084,null,1341348,null,2159,null,960550,null,2063,null,573357,null,2971,null,561334,null,2642,null,4548687,null,27430,null,477711,null,4831,null,1131130,null,11827,null,483180,null,7928,null,1044742,null,12569,null,575200,null,9323,null,379349,null,7986,null,212882,null,5164,null,244493,null,4891,null,2209254,null,27562,null,64643,null,4270,null,255172,null,8938,null,144868,null,7139,null,578087,null,12227,null,403033,null,9046,null,337866,null,7416,null,211709,null,4893,null,213876,null,4318,null,196777,null,7549,null,2926,null,801,null,17110,null,3034,null,13319,null,2181,null,60027,null,4665,null,38159,null,2959,null,34724,null,2893,null,20496,null,2341,null,10016,null,2024,null,1731202,null,22667,null,10269,null,2217,null,103807,null,6786,null,130859,null,6112,null,731481,null,12202,null,324956,null,7601,null,208611,null,5539,null,128270,null,5643,null,92949,null,4068,null,0400000US34,New Jersey,34
1969915,null,0,*****,141048,null,1431,null,355717,null,1473,null,205342,null,3904,null,517265,null,4995,null,282804,null,3571,null,215169,null,1572,null,134583,null,1866,null,117987,null,1692,null,1009808,null,12406,null,115968,null,2846,null,249263,null,5518,null,126651,null,5179,null,230253,null,6764,null,116557,null,3830,null,76338,null,3028,null,53438,null,2189,null,41340,null,2223,null,757133,null,10935,null,22349,null,2404,null,88234,null,5380,null,58300,null,3625,null,197034,null,6276,null,131961,null,3367,null,120406,null,2508,null,70489,null,1927,null,68360,null,2195,null,20038,null,2579,null,843,null,607,null,3642,null,863,null,2390,null,1041,null,6611,null,1641,null,4024,null,1088,null,1321,null,525,null,528,null,325,null,679,null,431,null,182936,null,8766,null,1888,null,872,null,14578,null,2410,null,18001,null,2490,null,83367,null,5964,null,30262,null,2568,null,17104,null,2072,null,10128,null,1555,null,7608,null,1366,null,0400000US35,New Mexico,35
19297729,null,0,*****,1200151,null,2470,null,3216163,null,3188,null,1981307,null,4152,null,5348685,null,5605,null,2862019,null,3902,null,2145617,null,2220,null,1282045,null,2902,null,1261742,null,2419,null,12391659,null,40442,null,1111478,null,5678,null,2744957,null,13285,null,1355390,null,11770,null,2903139,null,20670,null,1661491,null,11593,null,1195191,null,9971,null,682186,null,7949,null,737827,null,7058,null,2255587,null,22871,null,56292,null,4149,null,214118,null,8766,null,250370,null,8747,null,689695,null,12754,null,347261,null,8948,null,303282,null,7859,null,197510,null,5597,null,197059,null,5673,null,444670,null,13535,null,7280,null,1687,null,33007,null,3428,null,29024,null,3116,null,104691,null,6588,null,74225,null,4503,null,91539,null,5072,null,60840,null,3210,null,44064,null,3087,null,4205813,null,37081,null,25101,null,3355,null,224081,null,9081,null,346523,null,9601,null,1651160,null,19781,null,779042,null,11615,null,555605,null,9682,null,341509,null,7703,null,282792,null,6714,null,0400000US36,New York,36
9061032,null,0,*****,631825,null,2946,null,1581059,null,3319,null,888241,null,7142,null,2546037,null,8533,null,1291784,null,6574,null,1019050,null,2853,null,596206,null,3884,null,506830,null,3177,null,5354568,null,26937,null,540371,null,6599,null,1125201,null,11469,null,487890,null,9595,null,1212420,null,14753,null,695344,null,11184,null,589851,null,7448,null,375742,null,5507,null,327749,null,5203,null,2994733,null,25880,null,76972,null,4820,null,382044,null,10910,null,313587,null,7829,null,984665,null,13843,null,499067,null,10259,null,379212,null,7400,null,196927,null,5163,null,162259,null,4632,null,81784,null,5217,null,4044,null,1214,null,13809,null,2130,null,11818,null,2145,null,31603,null,2940,null,12839,null,2045,null,4708,null,1212,null,1680,null,618,null,1283,null,545,null,629947,null,12538,null,10438,null,2301,null,60005,null,4776,null,74946,null,4422,null,317349,null,8597,null,84534,null,4404,null,45279,null,2906,null,21857,null,2316,null,15539,null,1868,null,0400000US37,North Carolina,37
639715,null,0,*****,40510,null,997,null,102571,null,1217,null,83303,null,1755,null,154811,null,1915,null,95347,null,983,null,70800,null,922,null,42126,null,264,null,50247,null,321,null,445186,null,5638,null,34586,null,1298,null,81770,null,2047,null,47280,null,2533,null,93682,null,2550,null,63680,null,1990,null,49564,null,1420,null,33046,null,1121,null,41578,null,1165,null,174623,null,5687,null,5333,null,1032,null,18497,null,2237,null,31716,null,2615,null,53961,null,3065,null,29234,null,1646,null,19697,null,1484,null,8708,null,1012,null,7477,null,1002,null,4320,null,1056,null,443,null,454,null,705,null,414,null,779,null,411,null,1562,null,497,null,588,null,260,null,214,null,181,null,6,null,12,null,23,null,26,null,15586,null,2273,null,148,null,143,null,1599,null,700,null,3528,null,1034,null,5606,null,1332,null,1845,null,688,null,1325,null,441,null,366,null,186,null,1169,null,430,null,0400000US38,North Dakota,38
11466917,null,0,*****,739790,null,2653,null,2015138,null,2803,null,1084374,null,4028,null,3036209,null,5675,null,1750282,null,3846,null,1294585,null,2801,null,786075,null,2562,null,760464,null,1898,null,8590198,null,24889,null,682884,null,4543,null,1734002,null,10811,null,844119,null,6400,null,2245282,null,14173,null,1268564,null,9477,null,862025,null,8004,null,482407,null,6055,null,470915,null,6503,null,2379775,null,22175,null,50486,null,3905,null,234089,null,8670,null,195190,null,6011,null,601079,null,11241,null,403504,null,8909,null,376177,null,7451,null,264818,null,5864,null,254432,null,6448,null,77501,null,4896,null,1546,null,475,null,12174,null,2365,null,9447,null,1950,null,25679,null,2712,null,13063,null,1490,null,7781,null,1204,null,4801,null,875,null,3010,null,854,null,419443,null,10811,null,4874,null,1066,null,34873,null,3666,null,35618,null,3292,null,164169,null,7062,null,65151,null,3893,null,48602,null,2662,null,34049,null,2624,null,32107,null,2208,null,0400000US39,Ohio,39
3617316,null,0,*****,259930,null,2419,null,641325,null,2397,null,375557,null,4188,null,954785,null,5195,null,508109,null,3571,null,398792,null,2393,null,253160,null,1918,null,225658,null,1807,null,2221951,null,17532,null,223165,null,3218,null,479997,null,6330,null,237655,null,6266,null,504176,null,8486,null,260361,null,6430,null,217419,null,4471,null,155587,null,3511,null,143591,null,3452,null,1181911,null,15971,null,33807,null,2614,null,139705,null,5770,null,109932,null,5095,null,350501,null,7510,null,213723,null,5544,null,166282,null,4345,null,90792,null,3466,null,77169,null,3146,null,31268,null,2776,null,949,null,657,null,5202,null,1263,null,3514,null,909,null,12453,null,1796,null,6253,null,1028,null,1704,null,597,null,554,null,348,null,639,null,361,null,182186,null,7345,null,2009,null,804,null,16421,null,2370,null,24456,null,2542,null,87655,null,4049,null,27772,null,2195,null,13387,null,1579,null,6227,null,1095,null,4259,null,1017,null,0400000US40,Oklahoma,40
3747455,null,0,*****,236362,null,1605,null,628392,null,2015,null,335249,null,3061,null,1039034,null,3811,null,560720,null,2760,null,460029,null,2228,null,250614,null,2093,null,237055,null,1487,null,1699933,null,16765,null,202712,null,3193,null,445341,null,7733,null,175322,null,5816,null,394405,null,7746,null,207649,null,6183,null,148302,null,5116,null,65043,null,3436,null,61159,null,2910,null,1643362,null,17036,null,29045,null,2765,null,147506,null,7410,null,120416,null,6100,null,454463,null,7584,null,295764,null,6621,null,274990,null,5115,null,164027,null,3572,null,157151,null,3838,null,36609,null,3084,null,828,null,393,null,5019,null,944,null,4296,null,1340,null,14022,null,2041,null,6487,null,1138,null,3785,null,999,null,1106,null,457,null,1066,null,412,null,367551,null,11380,null,3777,null,1189,null,30526,null,3809,null,35215,null,3488,null,176144,null,5459,null,50820,null,3733,null,32952,null,3163,null,20438,null,2033,null,17679,null,2243,null,0400000US41,Oregon,41
12432792,null,0,*****,729614,null,2317,null,2057142,null,2439,null,1209271,null,3714,null,3176673,null,4497,null,1919348,null,3176,null,1453368,null,2533,null,897051,null,2726,null,990325,null,1998,null,9344247,null,27655,null,655755,null,4244,null,1673282,null,10520,null,859212,null,7961,null,2213238,null,14353,null,1408277,null,7293,null,1075857,null,6957,null,685584,null,5276,null,773042,null,6238,null,2249746,null,26864,null,63576,null,4083,null,306524,null,10768,null,272685,null,7106,null,633544,null,12922,null,374952,null,7102,null,281555,null,6313,null,155213,null,4743,null,161697,null,5557,null,173623,null,8162,null,2702,null,871,null,22686,null,3356,null,16537,null,2327,null,63128,null,4263,null,30875,null,2648,null,20384,null,2064,null,10590,null,1558,null,6721,null,1318,null,665176,null,16476,null,7581,null,1361,null,54650,null,4973,null,60837,null,4339,null,266763,null,8535,null,105244,null,4740,null,75572,null,4205,null,45664,null,3344,null,48865,null,3090,null,0400000US42,Pennsylvania,42
1057832,null,0,*****,61674,null,751,null,173147,null,1224,null,112859,null,1144,null,283971,null,2030,null,159763,null,1363,null,120158,null,1131,null,68456,null,833,null,77804,null,646,null,620540,null,10031,null,54163,null,1614,null,127779,null,4375,null,54956,null,3489,null,141575,null,4021,null,84912,null,3083,null,68723,null,2666,null,39640,null,2137,null,48792,null,2031,null,282117,null,9129,null,5759,null,1365,null,33438,null,3718,null,43909,null,3289,null,80829,null,3575,null,45741,null,2842,null,33788,null,2002,null,18058,null,1806,null,20595,null,2094,null,20352,null,3166,null,768,null,573,null,3294,null,1281,null,2344,null,770,null,8036,null,1929,null,2776,null,717,null,1713,null,893,null,844,null,428,null,577,null,410,null,134823,null,6080,null,984,null,481,null,8636,null,1621,null,11650,null,1431,null,53531,null,3636,null,26334,null,2324,null,15934,null,2180,null,9914,null,1386,null,7840,null,1159,null,0400000US44,Rhode Island,44
4407709,null,0,*****,293867,null,2081,null,763789,null,2182,null,440274,null,4487,null,1191247,null,6096,null,623547,null,4545,null,522603,null,2162,null,312146,null,2623,null,260236,null,2103,null,2650763,null,18829,null,245760,null,3850,null,552519,null,8226,null,260230,null,6694,null,624252,null,8862,null,345812,null,6304,null,295021,null,5318,null,176154,null,3967,null,151015,null,3579,null,1527737,null,19419,null,44685,null,3247,null,186965,null,8147,null,154298,null,5754,null,459576,null,8635,null,246495,null,5396,null,209627,null,5114,null,123706,null,3609,null,102385,null,3303,null,39195,null,3419,null,578,null,356,null,5919,null,1576,null,5486,null,1344,null,16610,null,2613,null,6896,null,1130,null,2210,null,774,null,757,null,402,null,739,null,380,null,190014,null,6805,null,2844,null,989,null,18386,null,2521,null,20260,null,2255,null,90809,null,5149,null,24344,null,3048,null,15745,null,1863,null,11529,null,1863,null,6097,null,1256,null,0400000US45,South Carolina,45
796215,null,0,*****,55967,null,1039,null,140236,null,1272,null,87110,null,2219,null,193759,null,2929,null,117298,null,1608,null,88041,null,1142,null,53708,null,1104,null,60096,null,1014,null,529943,null,7307,null,50036,null,1474,null,104828,null,2977,null,55965,null,2609,null,113215,null,3718,null,71369,null,2555,null,58016,null,2486,null,34711,null,1207,null,41803,null,1813,null,247690,null,7289,null,5792,null,1075,null,32783,null,2914,null,27938,null,2476,null,73359,null,3336,null,43316,null,2465,null,28880,null,1995,null,18200,null,1250,null,17422,null,1552,null,4052,null,1148,null,43,null,85,null,868,null,350,null,1141,null,814,null,1213,null,506,null,551,null,310,null,146,null,198,null,61,null,77,null,29,null,40,null,14530,null,2099,null,96,null,140,null,1757,null,691,null,2066,null,646,null,5972,null,1053,null,2062,null,868,null,999,null,364,null,736,null,331,null,842,null,475,null,0400000US46,South Dakota,46
6156719,null,0,*****,406138,null,2490,null,1064956,null,3494,null,562932,null,4533,null,1717499,null,5061,null,901382,null,3799,null,713249,null,2732,null,431512,null,2422,null,359051,null,1609,null,3832858,null,21007,null,363443,null,4202,null,805239,null,7967,null,342456,null,6096,null,939699,null,11631,null,490785,null,8568,null,407746,null,7713,null,259606,null,4753,null,223884,null,3676,null,2025129,null,22409,null,39276,null,3847,null,224725,null,8943,null,185257,null,6686,null,636527,null,11807,null,369229,null,8069,null,282910,null,7356,null,160191,null,4478,null,127014,null,3880,null,49180,null,3774,null,827,null,538,null,8014,null,1591,null,7079,null,1477,null,20782,null,2236,null,8583,null,1709,null,2619,null,719,null,648,null,481,null,628,null,342,null,249552,null,9456,null,2592,null,723,null,26978,null,3494,null,28140,null,2823,null,120491,null,5971,null,32785,null,3378,null,19974,null,2160,null,11067,null,2013,null,7525,null,1339,null,0400000US47,Tennessee,47
23904380,null,0,*****,1979456,null,4212,null,4649991,null,5718,null,2438613,null,8903,null,6945054,null,11070,null,3236975,null,6705,null,2264489,null,4780,null,1280693,null,4699,null,1109109,null,4556,null,14499931,null,47010,null,1805254,null,8538,null,3643826,null,17340,null,1620981,null,18722,null,3360955,null,28265,null,1596594,null,15160,null,1157747,null,12283,null,680669,null,10585,null,633905,null,7614,null,5312517,null,36888,null,137115,null,7935,null,647515,null,16051,null,413175,null,13568,null,1654097,null,19236,null,964195,null,13345,null,735473,null,10829,null,409079,null,8081,null,351868,null,6128,null,263028,null,9398,null,7149,null,1448,null,43364,null,3502,null,29728,null,3266,null,104673,null,6060,null,45942,null,3568,null,19130,null,2673,null,7807,null,1405,null,5235,null,1222,null,3828904,null,35324,null,29938,null,3096,null,315286,null,12251,null,374729,null,10430,null,1825329,null,21190,null,630244,null,9775,null,352139,null,6697,null,183138,null,6137,null,118101,null,4760,null,0400000US48,Texas,48
2645330,null,0,*****,252697,null,1600,null,565691,null,1771,null,331183,null,2507,null,745656,null,3438,null,304537,null,2053,null,213522,null,1331,null,123374,null,961,null,108670,null,718,null,1668214,null,16897,null,225156,null,3243,null,435083,null,5945,null,210064,null,5702,null,397975,null,7728,null,160443,null,3591,null,108177,null,3912,null,67181,null,2248,null,64135,null,2340,null,735106,null,14126,null,23761,null,2838,null,102912,null,5284,null,91479,null,4663,null,230667,null,6418,null,112516,null,3514,null,88558,null,4057,null,47142,null,2540,null,38071,null,2410,null,26253,null,3035,null,940,null,636,null,3618,null,1079,null,4787,null,1370,null,10039,null,1708,null,3638,null,907,null,1490,null,734,null,944,null,490,null,797,null,383,null,215757,null,7422,null,2840,null,1110,null,24078,null,3135,null,24853,null,2474,null,106975,null,4841,null,27940,null,2286,null,15297,null,1713,null,8107,null,1164,null,5667,null,1019,null,0400000US49,Utah,49
621254,null,0,*****,32405,null,722,null,99287,null,1011,null,62223,null,948,null,156947,null,918,null,104010,null,900,null,82297,null,756,null,43242,null,362,null,40843,null,444,null,327559,null,6345,null,26143,null,1112,null,72401,null,2254,null,30416,null,1963,null,77989,null,3140,null,44470,null,2200,null,34082,null,1995,null,20573,null,1375,null,21485,null,1253,null,268441,null,6049,null,5941,null,987,null,25196,null,1981,null,29796,null,2112,null,71509,null,3111,null,55391,null,2338,null,44193,null,1998,null,20323,null,1347,null,16092,null,1306,null,3844,null,783,null,117,null,188,null,463,null,212,null,428,null,248,null,1297,null,398,null,1158,null,381,null,246,null,169,null,62,null,63,null,73,null,108,null,21410,null,1966,null,204,null,176,null,1227,null,475,null,1583,null,483,null,6152,null,1260,null,2991,null,830,null,3776,null,669,null,2284,null,596,null,3193,null,664,null,0400000US50,Vermont,50
7712091,null,0,*****,510326,null,3517,null,1312909,null,3349,null,784175,null,6601,null,2194902,null,8578,null,1143008,null,5114,null,860940,null,3469,null,490192,null,3368,null,415639,null,3106,null,3891250,null,29409,null,423232,null,5620,null,899864,null,9159,null,404942,null,10214,null,891703,null,12875,null,462867,null,7563,null,366306,null,6207,null,228495,null,5399,null,213841,null,4742,null,2903585,null,26983,null,73763,null,4677,null,331399,null,8326,null,284124,null,7978,null,898575,null,12970,null,523516,null,8464,null,404557,null,6320,null,213852,null,5490,null,173799,null,4491,null,123010,null,7769,null,5230,null,1286,null,22173,null,3161,null,17953,null,2779,null,42580,null,3277,null,23376,null,2377,null,6535,null,1196,null,2767,null,886,null,2396,null,861,null,794246,null,13677,null,8101,null,1587,null,59473,null,5072,null,77156,null,4904,null,362044,null,7888,null,133249,null,4019,null,83542,null,3923,null,45078,null,3323,null,25603,null,2328,null,0400000US51,Virginia,51
6468424,null,0,*****,421960,null,2021,null,1114849,null,1923,null,603679,null,3670,null,1837667,null,4046,null,987340,null,3675,null,746246,null,2566,null,395092,null,2016,null,361591,null,1812,null,3042802,null,20595,null,360105,null,4398,null,787052,null,9868,null,325837,null,7334,null,697981,null,10289,null,368316,null,7382,null,272438,null,6831,null,121380,null,4041,null,109693,null,4066,null,2532905,null,20947,null,48326,null,3761,null,239104,null,8317,null,190411,null,7273,null,759365,null,10077,null,480236,null,7938,null,390051,null,7486,null,219226,null,4297,null,206186,null,4876,null,97538,null,5156,null,3684,null,1213,null,15839,null,2107,null,13062,null,1717,null,36513,null,3263,null,16164,null,2009,null,5792,null,1337,null,2862,null,743,null,3622,null,935,null,795179,null,15309,null,9845,null,1781,null,72854,null,6277,null,74369,null,4175,null,343808,null,7240,null,122624,null,4444,null,77965,null,3795,null,51624,null,2539,null,42090,null,3221,null,0400000US53,Washington,53
1812035,null,0,*****,104113,null,1406,null,283346,null,1742,null,163121,null,2886,null,471116,null,3250,null,274382,null,1790,null,235300,null,1213,null,145341,null,910,null,135316,null,1054,null,1300083,null,9294,null,84675,null,2070,null,205419,null,3968,null,105577,null,4113,null,311022,null,5588,null,192179,null,3508,null,177349,null,2866,null,114770,null,2730,null,109092,null,2251,null,480736,null,9573,null,18573,null,1983,null,74857,null,4198,null,53457,null,3657,null,148054,null,5564,null,77478,null,3316,null,54897,null,2826,null,28909,null,2521,null,24511,null,1992,null,7761,null,1503,null,335,null,406,null,1315,null,533,null,869,null,522,null,3269,null,830,null,1069,null,465,null,643,null,398,null,151,null,176,null,110,null,102,null,23455,null,2616,null,530,null,379,null,1755,null,709,null,3218,null,954,null,8771,null,1568,null,3656,null,986,null,2411,null,751,null,1511,null,455,null,1603,null,582,null,0400000US54,West Virginia,54
5601640,null,0,*****,356044,null,1650,null,963976,null,2251,null,554360,null,3328,null,1497046,null,3964,null,869379,null,2685,null,623922,null,1592,null,361772,null,1203,null,375141,null,1307,null,4024824,null,16626,null,319729,null,3300,null,774158,null,6675,null,392976,null,6069,null,1001538,null,8485,null,596338,null,6608,null,419852,null,5093,null,250603,null,3217,null,269630,null,3693,null,1286170,null,15785,null,31572,null,2423,null,159107,null,5743,null,126996,null,5221,null,370278,null,7484,null,232988,null,5576,null,177449,null,4787,null,97300,null,3405,null,90480,null,3395,null,38496,null,3637,null,1099,null,610,null,6863,null,1433,null,4648,null,1185,null,13230,null,2032,null,7102,null,1376,null,3104,null,710,null,1098,null,551,null,1352,null,664,null,252150,null,9181,null,3644,null,786,null,23848,null,2785,null,29740,null,2675,null,112000,null,4818,null,32951,null,3120,null,23517,null,2226,null,12771,null,1455,null,13679,null,1846,null,0400000US55,Wisconsin,55
522830,null,0,*****,35431,null,1061,null,89975,null,1658,null,55168,null,1741,null,133767,null,2088,null,82898,null,1326,null,62726,null,854,null,33667,null,911,null,29198,null,491,null,219980,null,7088,null,26664,null,1832,null,53826,null,2989,null,26025,null,2596,null,50503,null,3040,null,25689,null,2358,null,18606,null,1889,null,10671,null,1475,null,7996,null,1006,null,282870,null,6638,null,8184,null,1325,null,34060,null,3195,null,26836,null,2455,null,75735,null,3201,null,54268,null,2228,null,41871,null,1977,null,21597,null,1328,null,20319,null,1089,null,3620,null,898,null,0,null,259,null,758,null,400,null,471,null,339,null,1342,null,656,null,473,null,272,null,402,null,249,null,157,null,176,null,17,null,24,null,16360,null,2823,null,583,null,410,null,1331,null,867,null,1836,null,984,null,6187,null,1659,null,2468,null,790,null,1847,null,673,null,1242,null,702,null,866,null,493,null,0400000US56,Wyoming,56
