B16008_001E,B16008_001EA,B16008_001M,B16008_001MA,B16008_002E,B16008_002EA,B16008_002M,B16008_002MA,B16008_003E,B16008_003EA,B16008_003M,B16008_003MA,B16008_004E,B16008_004EA,B16008_004M,B16008_004MA,B16008_005E,B16008_005EA,B16008_005M,B16008_005MA,B16008_006E,B16008_006EA,B16008_006M,B16008_006MA,B16008_007E,B16008_007EA,B16008_007M,B16008_007MA,B16008_008E,B16008_008EA,B16008_008M,B16008_008MA,B16008_009E,B16008_009EA,B16008_009M,B16008_009MA,B16008_010E,B16008_010EA,B16008_010M,B16008_010MA,B16008_011E,B16008_011EA,B16008_011M,B16008_011MA,B16008_012E,B16008_012EA,B16008_012M,B16008_012MA,B16008_013E,B16008_013EA,B16008_013M,B16008_013MA,B16008_014E,B16008_014EA,B16008_014M,B16008_014MA,B16008_015E,B16008_015EA,B16008_015M,B16008_015MA,B16008_016E,B16008_016EA,B16008_016M,B16008_016MA,B16008_017E,B16008_017EA,B16008_017M,B16008_017MA,B16008_018E,B16008_018EA,B16008_018M,B16008_018MA,B16008_019E,B16008_019EA,B16008_019M,B16008_019MA,B16008_020E,B16008_020EA,B16008_020M,B16008_020MA,B16008_021E,B16008_021EA,B16008_021M,B16008_021MA,B16008_022E,B16008_022EA,B16008_022M,B16008_022MA,B16008_023E,B16008_023EA,B16008_023M,B16008_023MA,B16008_024E,B16008_024EA,B16008_024M,B16008_024MA,B16008_025E,B16008_025EA,B16008_025M,B16008_025MA,B16008_026E,B16008_026EA,B16008_026M,B16008_026MA,B16008_027E,B16008_027EA,B16008_027M,B16008_027MA,B16008_028E,B16008_028EA,B16008_028M,B16008_028MA,B16008_029E,B16008_029EA,B16008_029M,B16008_029MA,B16008_030E,B16008_030EA,B16008_030M,B16008_030MA,B16008_031E,B16008_031EA,B16008_031M,B16008_031MA,B16008_032E,B16008_032EA,B16008_032M,B16008_032MA,B16008_033E,B16008_033EA,B16008_033M,B16008_033MA,B16008_034E,B16008_034EA,B16008_034M,B16008_034MA,B16008_035E,B16008_035EA,B16008_035M,B16008_035MA,B16008_036E,B16008_036EA,B16008_036M,B16008_036MA,B16008_037E,B16008_037EA,B16008_037M,B16008_037MA,B16008_038E,B16008_038EA,B16008_038M,B16008_038MA,B16008_039E,B16008_039EA,B16008_039M,B16008_039MA,B16008_040E,B16008_040EA,B16008_040M,B16008_040MA,B16008_041E,B16008_041EA,B16008_041M,B16008_041MA,GEO_ID,NAME,state
2371632,null,1160,null,1878316,null,10829,null,429850,null,4434,null,322961,null,4662,null,93754,null,5211,null,3524,null,1427,null,8025,null,1703,null,1586,null,1023,null,1448466,null,9077,null,1331521,null,9203,null,85402,null,5784,null,15473,null,2207,null,11923,null,2157,null,4147,null,1194,null,493316,null,10698,null,189486,null,7009,null,5748,null,1289,null,890,null,491,null,2708,null,887,null,836,null,451,null,1251,null,638,null,63,null,101,null,183738,null,6814,null,37693,null,3788,null,69024,null,4919,null,20481,null,2696,null,50124,null,2899,null,6416,null,1635,null,303830,null,10563,null,35002,null,4041,null,2573,null,977,null,27033,null,3707,null,1977,null,1082,null,2920,null,958,null,499,null,360,null,268828,null,8717,null,25656,null,2635,null,188265,null,6776,null,17153,null,3570,null,34260,null,3563,null,3494,null,1347,null,0400000US32,Nevada,32
1240806,null,887,null,1174287,null,4907,null,218988,null,1677,null,207605,null,1926,null,5153,null,999,null,3681,null,1136,null,2118,null,757,null,431,null,439,null,955299,null,4322,null,913058,null,4964,null,11298,null,1734,null,28533,null,2230,null,1816,null,708,null,594,null,374,null,66519,null,4791,null,32394,null,3154,null,1586,null,702,null,1374,null,668,null,67,null,110,null,0,null,253,null,0,null,253,null,145,null,202,null,30808,null,3084,null,10718,null,1418,null,2814,null,949,null,10941,null,2341,null,5398,null,1246,null,937,null,532,null,34125,null,3723,null,3002,null,1169,null,877,null,528,null,651,null,483,null,1087,null,693,null,259,null,253,null,128,null,223,null,31123,null,3143,null,9166,null,1834,null,6943,null,1849,null,8864,null,1845,null,4768,null,1414,null,1382,null,896,null,0400000US33,New Hampshire,33
8130371,null,1445,null,6409438,null,22602,null,1403412,null,6939,null,1102716,null,9866,null,186012,null,6272,null,72257,null,5675,null,30576,null,2771,null,11851,null,2578,null,5006026,null,20273,null,4488974,null,19691,null,345080,null,12214,null,132368,null,6405,null,23439,null,3032,null,16165,null,2104,null,1720933,null,22476,null,884781,null,18345,null,29166,null,3458,null,9609,null,1745,null,7925,null,1889,null,6760,null,1783,null,3013,null,872,null,1859,null,903,null,855615,null,17701,null,172188,null,8925,null,218135,null,8026,null,266941,null,10412,null,157588,null,7168,null,40763,null,3722,null,836152,null,17035,null,74641,null,5452,null,9132,null,1939,null,32192,null,3862,null,17878,null,2420,null,12340,null,2262,null,3099,null,1259,null,761511,null,15270,null,85744,null,6829,null,343607,null,13166,null,187535,null,9895,null,119690,null,5681,null,24935,null,3739,null,0400000US34,New Jersey,34
1828867,null,1431,null,1647819,null,8502,null,341139,null,2648,null,243866,null,4470,null,75054,null,4675,null,2060,null,948,null,2090,null,583,null,18069,null,2061,null,1306680,null,7563,null,910427,null,9423,null,304106,null,7594,null,7599,null,1365,null,2122,null,798,null,82426,null,3252,null,181048,null,8444,null,59171,null,3717,null,1937,null,796,null,866,null,494,null,1014,null,610,null,0,null,281,null,57,null,112,null,0,null,281,null,57234,null,3574,null,11284,null,1546,null,32940,null,3060,null,5786,null,1372,null,6188,null,1531,null,1036,null,774,null,121877,null,7405,null,12641,null,2320,null,415,null,276,null,11729,null,2288,null,98,null,102,null,258,null,253,null,141,null,173,null,109236,null,6287,null,9129,null,1699,null,90582,null,6069,null,3996,null,1070,null,4744,null,1254,null,785,null,588,null,0400000US35,New Mexico,35
18097578,null,2470,null,13916866,null,36424,null,2992082,null,9102,null,2277970,null,13742,null,408979,null,8948,null,190073,null,9272,null,75143,null,3873,null,39917,null,5710,null,10924784,null,33695,null,9554056,null,28734,null,878108,null,16125,null,372383,null,9849,null,72423,null,4587,null,47814,null,5094,null,4180712,null,36439,null,2192015,null,28819,null,73861,null,5486,null,25441,null,2689,null,16011,null,2164,null,22927,null,3418,null,4622,null,1038,null,4860,null,1972,null,2118154,null,27542,null,628223,null,16237,null,459676,null,13030,null,631739,null,15160,null,318887,null,9774,null,79629,null,6077,null,1988697,null,31344,null,150220,null,8112,null,31734,null,3821,null,55845,null,5193,null,33466,null,3820,null,20944,null,2902,null,8231,null,2538,null,1838477,null,27475,null,351052,null,12227,null,738210,null,16313,null,392949,null,14427,null,281062,null,9943,null,75204,null,6234,null,0400000US36,New York,36
8429207,null,2946,null,7809698,null,12336,null,1521054,null,5441,null,1397673,null,7049,null,94644,null,4994,null,12737,null,2567,null,12247,null,1572,null,3753,null,1399,null,6288644,null,10846,null,6113790,null,11383,null,116265,null,6602,null,39795,null,3290,null,12091,null,1939,null,6703,null,1432,null,619509,null,12237,null,180473,null,7555,null,9431,null,2394,null,4860,null,1578,null,2872,null,1533,null,603,null,380,null,724,null,498,null,372,null,329,null,171042,null,6901,null,49236,null,3513,null,42643,null,4429,null,34976,null,3479,null,34415,null,2731,null,9772,null,1788,null,439036,null,10174,null,50574,null,4333,null,4568,null,1396,null,35818,null,3919,null,4645,null,1493,null,4213,null,1191,null,1330,null,670,null,388462,null,8724,null,44435,null,4227,null,258728,null,6212,null,37978,null,4948,null,34294,null,3153,null,13027,null,3257,null,0400000US37,North Carolina,37
599205,null,997,null,583767,null,2309,null,100972,null,1265,null,96436,null,1415,null,1635,null,396,null,1919,null,862,null,543,null,422,null,439,null,303,null,482795,null,2040,null,461605,null,2570,null,5279,null,1165,null,12798,null,1489,null,510,null,362,null,2603,null,679,null,15438,null,2271,null,5708,null,1110,null,250,null,201,null,229,null,198,null,8,null,16,null,13,null,25,null,0,null,203,null,0,null,203,null,5458,null,1062,null,3050,null,762,null,139,null,173,null,1448,null,655,null,698,null,362,null,123,null,144,null,9730,null,2075,null,1349,null,670,null,61,null,94,null,35,null,80,null,746,null,520,null,165,null,267,null,342,null,438,null,8381,null,1689,null,2437,null,762,null,626,null,380,null,2301,null,1134,null,2377,null,832,null,640,null,544,null,0400000US38,North Dakota,38
10727127,null,2653,null,10312558,null,11084,null,1980265,null,4853,null,1887389,null,8142,null,42968,null,3436,null,35642,null,4470,null,9108,null,1682,null,5158,null,1368,null,8332293,null,9846,null,8086987,null,12148,null,115099,null,5000,null,109456,null,5677,null,8836,null,1579,null,11915,null,2105,null,414569,null,10644,null,204726,null,6837,null,9526,null,1835,null,5486,null,1184,null,552,null,436,null,1250,null,676,null,1462,null,798,null,776,null,680,null,195200,null,6384,null,59413,null,3921,null,12750,null,2130,null,69584,null,4739,null,35488,null,2735,null,17965,null,2334,null,209843,null,9127,null,25347,null,3396,null,5894,null,1389,null,5962,null,1969,null,6552,null,1852,null,4222,null,1117,null,2717,null,1617,null,184496,null,7921,null,35481,null,3083,null,40474,null,3735,null,50050,null,4789,null,39137,null,3530,null,19354,null,3279,null,0400000US39,Ohio,39
3357386,null,2419,null,3177209,null,7364,null,624904,null,2873,null,578772,null,3351,null,35460,null,3226,null,2889,null,1030,null,5186,null,1161,null,2597,null,894,null,2552305,null,6395,null,2473559,null,6427,null,48632,null,3121,null,10583,null,1538,null,5471,null,1366,null,14060,null,1794,null,180177,null,7081,null,55918,null,3784,null,2627,null,752,null,1219,null,479,null,929,null,516,null,109,null,132,null,317,null,226,null,53,null,89,null,53291,null,3578,null,14304,null,2174,null,15718,null,2146,null,5429,null,1319,null,16273,null,1878,null,1567,null,671,null,124259,null,6552,null,13794,null,2126,null,1837,null,781,null,9382,null,1851,null,768,null,453,null,1502,null,835,null,305,null,336,null,110465,null,5819,null,11532,null,1732,null,71243,null,4145,null,8561,null,2335,null,14786,null,2305,null,4343,null,1561,null,0400000US40,Oklahoma,40
3511093,null,1605,null,3147319,null,11323,null,597866,null,4207,null,505180,null,5387,null,67920,null,3450,null,9575,null,1721,null,12343,null,1796,null,2848,null,1600,null,2549453,null,9889,null,2437705,null,9530,null,68250,null,4233,null,27028,null,3009,null,11371,null,1608,null,5099,null,1379,null,363774,null,11150,null,126304,null,6982,null,6811,null,1899,null,3065,null,1251,null,1990,null,1204,null,591,null,348,null,1054,null,606,null,111,null,188,null,119493,null,6140,null,36770,null,3587,null,24459,null,3083,null,22255,null,3230,null,31389,null,2550,null,4620,null,1656,null,237470,null,9348,null,23715,null,3195,null,998,null,462,null,14567,null,2742,null,4107,null,1285,null,3304,null,1114,null,739,null,625,null,213755,null,8006,null,22754,null,3248,null,133559,null,6310,null,22735,null,3208,null,30472,null,2955,null,4235,null,1294,null,0400000US41,Oregon,41
11703178,null,2317,null,11045583,null,16420,null,2002492,null,5423,null,1826053,null,9039,null,90728,null,5381,null,58419,null,4821,null,20462,null,2680,null,6830,null,1992,null,9043091,null,14617,null,8603826,null,17316,null,232058,null,8516,null,174100,null,6708,null,20682,null,2353,null,12425,null,2148,null,657595,null,16268,null,334997,null,10593,null,18746,null,2818,null,10996,null,1823,null,1945,null,1216,null,3346,null,1109,null,2096,null,729,null,363,null,421,null,316251,null,9933,null,91644,null,5614,null,35567,null,4040,null,104219,null,6367,null,68670,null,4292,null,16151,null,2652,null,322598,null,13669,null,35904,null,4482,null,8734,null,2402,null,8470,null,2157,null,11019,null,2735,null,5455,null,1497,null,2226,null,1220,null,286694,null,11742,null,54908,null,4858,null,72998,null,5402,null,75699,null,6877,null,65300,null,4677,null,17789,null,2775,null,0400000US42,Pennsylvania,42
996158,null,751,null,862319,null,5815,null,164511,null,2129,null,132225,null,2710,null,20694,null,1624,null,7346,null,1674,null,3348,null,1168,null,898,null,809,null,697808,null,5949,null,634448,null,6202,null,27027,null,3141,null,31728,null,3239,null,3121,null,956,null,1484,null,697,null,133839,null,6043,null,62468,null,4064,null,2770,null,851,null,1074,null,457,null,1207,null,724,null,429,null,293,null,60,null,102,null,0,null,285,null,59698,null,3878,null,12511,null,1683,null,14957,null,1911,null,25054,null,2809,null,5297,null,1216,null,1879,null,721,null,71371,null,5445,null,5866,null,1350,null,810,null,699,null,3236,null,1262,null,823,null,514,null,634,null,472,null,363,null,378,null,65505,null,5156,null,8019,null,1642,null,32840,null,3028,null,12798,null,2451,null,8388,null,1553,null,3460,null,1379,null,0400000US44,Rhode Island,44
4113842,null,2081,null,3926672,null,7236,null,745403,null,3069,null,709728,null,3722,null,25713,null,2555,null,5593,null,1544,null,2811,null,937,null,1558,null,877,null,3181269,null,6026,null,3119241,null,6492,null,38798,null,3032,null,16214,null,1989,null,5407,null,1702,null,1609,null,653,null,187170,null,6831,null,65942,null,5254,null,4442,null,1391,null,2462,null,962,null,1123,null,615,null,670,null,544,null,150,null,174,null,37,null,63,null,61500,null,4808,null,21812,null,2552,null,12584,null,2015,null,13279,null,2230,null,11234,null,1633,null,2591,null,1388,null,121228,null,5541,null,13944,null,2183,null,1740,null,777,null,7670,null,1173,null,3164,null,1305,null,1110,null,840,null,260,null,213,null,107284,null,4894,null,17715,null,2332,null,59327,null,3645,null,16889,null,2503,null,11383,null,2013,null,1970,null,824,null,0400000US45,South Carolina,45
740248,null,1039,null,725814,null,2226,null,138479,null,1281,null,130448,null,1551,null,3148,null,890,null,2463,null,947,null,789,null,294,null,1631,null,703,null,587335,null,1884,null,559160,null,2804,null,5810,null,1052,null,10976,null,1589,null,898,null,381,null,10491,null,1543,null,14434,null,2061,null,6218,null,1504,null,451,null,304,null,262,null,246,null,78,null,138,null,111,null,186,null,0,null,221,null,0,null,221,null,5767,null,1358,null,2070,null,579,null,301,null,197,null,1785,null,782,null,1159,null,471,null,452,null,534,null,8216,null,1603,null,1306,null,637,null,498,null,361,null,480,null,539,null,112,null,115,null,108,null,107,null,108,null,139,null,6910,null,1273,null,1426,null,559,null,2228,null,739,null,1117,null,693,null,1694,null,793,null,445,null,258,null,0400000US46,South Dakota,46
5750581,null,2490,null,5503621,null,9097,null,1037978,null,4507,null,985763,null,5945,null,32339,null,2871,null,11595,null,2396,null,6195,null,1488,null,2086,null,1093,null,4465643,null,7156,null,4385047,null,7562,null,49137,null,4190,null,22660,null,2556,null,5721,null,1419,null,3078,null,1120,null,246960,null,9381,null,77581,null,6243,null,5156,null,1819,null,3433,null,1478,null,362,null,293,null,438,null,344,null,98,null,131,null,825,null,679,null,72425,null,5236,null,21987,null,2481,null,10813,null,2007,null,16009,null,2826,null,17265,null,2111,null,6351,null,1807,null,169379,null,7899,null,21822,null,2871,null,2359,null,855,null,12793,null,2107,null,3374,null,1067,null,1883,null,796,null,1413,null,964,null,147557,null,6818,null,16432,null,2255,null,84712,null,4969,null,19360,null,3244,null,19606,null,2603,null,7447,null,1789,null,0400000US47,Tennessee,47
21924924,null,4212,null,18125958,null,34405,null,4334705,null,12126,null,3023131,null,14046,null,1209167,null,14829,null,38341,null,4924,null,52414,null,4511,null,11652,null,2701,null,13791253,null,29493,null,11144345,null,27313,null,2472222,null,27565,null,112043,null,5217,null,46019,null,3876,null,16624,null,2887,null,3798966,null,35063,null,1180539,null,20388,null,37455,null,3759,null,9825,null,1885,null,16133,null,2236,null,5551,null,1419,null,4319,null,1018,null,1627,null,852,null,1143084,null,20321,null,156572,null,7233,null,631199,null,16145,null,111237,null,8203,null,207264,null,8200,null,36812,null,4381,null,2618427,null,31596,null,277831,null,11441,null,15117,null,2181,null,222915,null,10573,null,16249,null,3259,null,17373,null,2203,null,6177,null,2330,null,2340596,null,26434,null,138100,null,6978,null,1870057,null,24876,null,132573,null,7969,null,157613,null,7675,null,42253,null,6018,null,0400000US48,Texas,48
2392633,null,1600,null,2179716,null,7565,null,541613,null,3900,null,490674,null,4123,null,39520,null,3632,null,3492,null,1107,null,6142,null,1623,null,1785,null,699,null,1638103,null,6078,null,1537517,null,7857,null,55334,null,4084,null,24303,null,2635,null,11091,null,1858,null,9858,null,1132,null,212917,null,7225,null,71209,null,4667,null,5345,null,1522,null,2608,null,1087,null,1811,null,877,null,754,null,546,null,172,null,127,null,0,null,261,null,65864,null,4076,null,14847,null,1807,null,25334,null,3017,null,10536,null,1892,null,14225,null,1730,null,922,null,481,null,141708,null,6578,null,18733,null,2679,null,1844,null,826,null,13415,null,2526,null,2094,null,1244,null,1024,null,611,null,356,null,269,null,122975,null,5374,null,13461,null,2121,null,82510,null,4602,null,11657,null,2153,null,13524,null,1867,null,1823,null,777,null,0400000US49,Utah,49
588849,null,722,null,567643,null,2134,null,98060,null,1117,null,93012,null,1593,null,1597,null,559,null,2630,null,796,null,821,null,482,null,0,null,208,null,469583,null,2137,null,456183,null,2597,null,3805,null,951,null,8956,null,1028,null,226,null,167,null,413,null,319,null,21206,null,1956,null,11889,null,1071,null,428,null,228,null,367,null,210,null,0,null,208,null,61,null,101,null,0,null,208,null,0,null,208,null,11461,null,1092,null,5284,null,696,null,620,null,358,null,4057,null,843,null,1245,null,567,null,255,null,242,null,9317,null,1682,null,799,null,400,null,82,null,108,null,53,null,67,null,465,null,331,null,199,null,214,null,0,null,208,null,8518,null,1485,null,3747,null,960,null,419,null,291,null,3315,null,803,null,838,null,417,null,199,null,175,null,0400000US50,Vermont,50
7201765,null,3517,null,6415620,null,13958,null,1253436,null,6258,null,1131886,null,7548,null,73158,null,4807,null,22752,null,2970,null,20827,null,2263,null,4813,null,1238,null,5162184,null,11798,null,4982453,null,12405,null,99670,null,5595,null,53690,null,4287,null,18966,null,2001,null,7405,null,1697,null,786145,null,13456,null,345319,null,11217,null,12803,null,1970,null,6793,null,1473,null,1470,null,947,null,2416,null,921,null,1508,null,619,null,616,null,545,null,332516,null,10759,null,74641,null,5445,null,56952,null,5015,null,73719,null,6793,null,103348,null,5524,null,23856,null,3294,null,440826,null,15248,null,46670,null,4688,null,6624,null,1424,null,17158,null,2649,null,9583,null,2779,null,8928,null,2034,null,4377,null,1636,null,394156,null,12710,null,43120,null,3806,null,175973,null,7622,null,67555,null,5408,null,73334,null,5382,null,34174,null,5713,null,0400000US51,Virginia,51
6046464,null,2021,null,5261130,null,14885,null,1041995,null,6499,null,890086,null,7857,null,91754,null,4387,null,22250,null,2646,null,35242,null,3512,null,2663,null,942,null,4219135,null,12539,null,3996596,null,11866,null,120600,null,6619,null,51294,null,4167,null,41897,null,3359,null,8748,null,1928,null,785334,null,14923,null,330949,null,8753,null,16013,null,2009,null,6417,null,1204,null,1384,null,601,null,3721,null,1233,null,3342,null,776,null,1149,null,834,null,314936,null,8270,null,77476,null,4886,null,43849,null,4019,null,51900,null,4928,null,130518,null,5017,null,11193,null,2392,null,454385,null,13947,null,56841,null,5963,null,4662,null,1440,null,24504,null,3864,null,13157,null,2912,null,10379,null,2086,null,4139,null,1914,null,397544,null,11585,null,58787,null,4302,null,160373,null,7367,null,68393,null,6441,null,93526,null,6149,null,16465,null,3298,null,0400000US53,Washington,53
1707922,null,1406,null,1684997,null,2949,null,281591,null,1956,null,275251,null,2090,null,4592,null,1090,null,1220,null,448,null,427,null,319,null,101,null,93,null,1403406,null,2386,null,1384798,null,3506,null,9950,null,1932,null,6845,null,1253,null,1084,null,609,null,729,null,368,null,22925,null,2558,null,12733,null,1842,null,659,null,419,null,465,null,346,null,75,null,126,null,58,null,107,null,61,null,113,null,0,null,265,null,12074,null,1765,null,4843,null,1092,null,1277,null,564,null,2977,null,866,null,2058,null,708,null,919,null,615,null,10192,null,1767,null,1096,null,496,null,405,null,346,null,263,null,375,null,372,null,367,null,56,null,104,null,0,null,265,null,9096,null,1617,null,3007,null,954,null,1757,null,802,null,1563,null,556,null,2568,null,1078,null,201,null,228,null,0400000US54,West Virginia,54
5245596,null,1650,null,4997090,null,9223,null,940128,null,3667,null,856887,null,4707,null,49044,null,2768,null,15921,null,1949,null,15144,null,1897,null,3132,null,1558,null,4056962,null,8324,null,3910000,null,8845,null,80533,null,4712,null,52675,null,3523,null,7693,null,1120,null,6061,null,1188,null,248506,null,9072,null,102631,null,5999,null,8947,null,1562,null,6068,null,1163,null,1168,null,735,null,717,null,421,null,777,null,497,null,217,null,252,null,93684,null,5495,null,26233,null,2698,null,18929,null,2631,null,24755,null,2858,null,20368,null,2677,null,3399,null,1418,null,145875,null,7014,null,14901,null,1995,null,1698,null,577,null,7243,null,1233,null,2202,null,1066,null,3458,null,1268,null,300,null,442,null,130974,null,6490,null,15920,null,2064,null,66824,null,4241,null,23963,null,3816,null,21959,null,2510,null,2308,null,833,null,0400000US55,Wisconsin,55
487399,null,1061,null,471622,null,2585,null,88644,null,1712,null,84122,null,2186,null,3431,null,1022,null,377,null,285,null,0,null,259,null,714,null,575,null,382978,null,2050,null,368510,null,2455,null,8749,null,1272,null,3497,null,903,null,597,null,484,null,1625,null,755,null,15777,null,2693,null,6037,null,1524,null,617,null,732,null,102,null,133,null,160,null,260,null,355,null,653,null,0,null,259,null,0,null,259,null,5420,null,1360,null,2273,null,792,null,1692,null,598,null,1137,null,669,null,264,null,258,null,54,null,88,null,9740,null,2175,null,714,null,484,null,102,null,148,null,502,null,479,null,0,null,259,null,110,null,186,null,0,null,259,null,9026,null,2067,null,1871,null,643,null,5592,null,1861,null,782,null,504,null,781,null,415,null,0,null,259,null,0400000US56,Wyoming,56
3697190,null,0,*****,3588220,null,6593,null,752720,null,1374,null,25598,null,2838,null,726558,null,3188,null,481,null,368,null,83,null,136,null,0,null,283,null,2835500,null,6187,null,143336,null,8274,null,2690373,null,9889,null,1697,null,487,null,94,null,117,null,0,null,283,null,108970,null,6592,null,42953,null,3474,null,817,null,475,null,207,null,281,null,610,null,372,null,0,null,283,null,0,null,283,null,0,null,283,null,42136,null,3456,null,2380,null,779,null,38706,null,3426,null,595,null,304,null,413,null,471,null,42,null,69,null,66017,null,5304,null,4218,null,1298,null,434,null,355,null,3784,null,1191,null,0,null,283,null,0,null,283,null,0,null,283,null,61799,null,4634,null,2739,null,1119,null,57791,null,4546,null,799,null,508,null,470,null,379,null,0,null,283,null,0400000US72,Puerto Rico,72
