B14004_001E,B14004_001EA,B14004_001M,B14004_001MA,B14004_002E,B14004_002EA,B14004_002M,B14004_002MA,B14004_003E,B14004_003EA,B14004_003M,B14004_003MA,B14004_004E,B14004_004EA,B14004_004M,B14004_004MA,B14004_005E,B14004_005EA,B14004_005M,B14004_005MA,B14004_006E,B14004_006EA,B14004_006M,B14004_006MA,B14004_007E,B14004_007EA,B14004_007M,B14004_007MA,B14004_008E,B14004_008EA,B14004_008M,B14004_008MA,B14004_009E,B14004_009EA,B14004_009M,B14004_009MA,B14004_010E,B14004_010EA,B14004_010M,B14004_010MA,B14004_011E,B14004_011EA,B14004_011M,B14004_011MA,B14004_012E,B14004_012EA,B14004_012M,B14004_012MA,B14004_013E,B14004_013EA,B14004_013M,B14004_013MA,B14004_014E,B14004_014EA,B14004_014M,B14004_014MA,B14004_015E,B14004_015EA,B14004_015M,B14004_015MA,B14004_016E,B14004_016EA,B14004_016M,B14004_016MA,B14004_017E,B14004_017EA,B14004_017M,B14004_017MA,B14004_018E,B14004_018EA,B14004_018M,B14004_018MA,B14004_019E,B14004_019EA,B14004_019M,B14004_019MA,B14004_020E,B14004_020EA,B14004_020M,B14004_020MA,B14004_021E,B14004_021EA,B14004_021M,B14004_021MA,B14004_022E,B14004_022EA,B14004_022M,B14004_022MA,B14004_023E,B14004_023EA,B14004_023M,B14004_023MA,B14004_024E,B14004_024EA,B14004_024M,B14004_024MA,B14004_025E,B14004_025EA,B14004_025M,B14004_025MA,B14004_026E,B14004_026EA,B14004_026M,B14004_026MA,B14004_027E,B14004_027EA,B14004_027M,B14004_027MA,B14004_028E,B14004_028EA,B14004_028M,B14004_028MA,B14004_029E,B14004_029EA,B14004_029M,B14004_029MA,B14004_030E,B14004_030EA,B14004_030M,B14004_030MA,B14004_031E,B14004_031EA,B14004_031M,B14004_031MA,B14004_032E,B14004_032EA,B14004_032M,B14004_032MA,B14004_033E,B14004_033EA,B14004_033M,B14004_033MA,GEO_ID,NAME,state
9210542,null,3040,null,4437138,null,3491,null,253181,null,7358,null,870,null,519,null,158968,null,6142,null,58383,null,3905,null,34960,null,2570,null,85572,null,4079,null,172,null,141,null,55069,null,3216,null,13676,null,2039,null,16655,null,1642,null,4098385,null,9468,null,256244,null,2112,null,336909,null,7323,null,645875,null,4893,null,2859357,null,4606,null,4773404,null,3107,null,324982,null,6404,null,492,null,343,null,178857,null,5270,null,78289,null,4283,null,67344,null,3372,null,120478,null,4655,null,370,null,280,null,66604,null,3656,null,26008,null,2452,null,27496,null,2480,null,4327944,null,8089,null,240405,null,1878,null,287967,null,5420,null,622122,null,5757,null,3177450,null,5456,null,0400000US39,Ohio,39
2868295,null,3212,null,1405701,null,3064,null,83023,null,4865,null,853,null,481,null,51682,null,3777,null,19076,null,2347,null,11412,null,1667,null,22694,null,2402,null,54,null,90,null,13214,null,1691,null,5431,null,1428,null,3995,null,869,null,1299984,null,5520,null,79789,null,1967,null,133229,null,4316,null,222238,null,3964,null,864728,null,3407,null,1462594,null,2482,null,102038,null,4614,null,161,null,158,null,58282,null,2926,null,25006,null,2597,null,18589,null,1807,null,20213,null,2143,null,0,null,246,null,11674,null,1700,null,4884,null,1332,null,3655,null,752,null,1340343,null,5592,null,71377,null,2005,null,107476,null,3909,null,203806,null,3491,null,957684,null,3203,null,0400000US40,Oklahoma,40
3038939,null,2212,null,1496140,null,3146,null,86857,null,5131,null,231,null,208,null,49358,null,3522,null,22271,null,3038,null,14997,null,2020,null,24515,null,2791,null,0,null,273,null,11827,null,1638,null,6229,null,1468,null,6459,null,1328,null,1384768,null,6163,null,79899,null,1371,null,109964,null,3698,null,238014,null,3930,null,956891,null,3913,null,1542799,null,3042,null,99539,null,4040,null,272,null,216,null,46674,null,3169,null,28980,null,3013,null,23613,null,2207,null,31963,null,2839,null,233,null,202,null,18034,null,2401,null,6846,null,1357,null,6850,null,1346,null,1411297,null,6117,null,75603,null,1507,null,99392,null,3890,null,220475,null,3562,null,1015827,null,3841,null,0400000US41,Oregon,41
10171340,null,2377,null,4892737,null,3666,null,224537,null,6026,null,625,null,382,null,160929,null,5880,null,37679,null,3166,null,25304,null,2271,null,154523,null,5745,null,479,null,313,null,105474,null,5300,null,28675,null,3015,null,19895,null,2010,null,4513677,null,8806,null,269286,null,2182,null,351264,null,7170,null,657788,null,5384,null,3235339,null,4119,null,5278603,null,3373,null,284174,null,7674,null,703,null,480,null,178814,null,5214,null,53969,null,3275,null,50688,null,3074,null,189960,null,6106,null,813,null,339,null,121616,null,4714,null,32466,null,2220,null,35065,null,2920,null,4804469,null,8441,null,253398,null,2207,null,291174,null,6346,null,628579,null,4265,null,3631318,null,4876,null,0400000US42,Pennsylvania,42
866045,null,1364,null,413971,null,1291,null,24066,null,2569,null,230,null,374,null,15257,null,2179,null,5214,null,1435,null,3365,null,828,null,20433,null,2542,null,151,null,176,null,13457,null,1748,null,4143,null,1361,null,2682,null,860,null,369472,null,3868,null,21999,null,820,null,27864,null,2453,null,55559,null,2190,null,264050,null,1845,null,452074,null,1374,null,31054,null,2486,null,278,null,230,null,17843,null,1537,null,6258,null,1209,null,6675,null,1177,null,23771,null,2282,null,146,null,175,null,16523,null,1853,null,3280,null,913,null,3822,null,974,null,397249,null,3278,null,20230,null,434,null,21915,null,1875,null,55631,null,1761,null,299473,null,1866,null,0400000US44,Rhode Island,44
3540132,null,2587,null,1696196,null,3383,null,84363,null,6077,null,528,null,309,null,58064,null,4437,null,15076,null,2429,null,10695,null,1767,null,23177,null,2226,null,65,null,108,null,13883,null,1816,null,4281,null,972,null,4948,null,956,null,1588656,null,7371,null,93497,null,2369,null,158200,null,5285,null,255052,null,5011,null,1081907,null,4784,null,1843936,null,2831,null,116661,null,5143,null,1147,null,533,null,68403,null,4131,null,24507,null,2232,null,22604,null,2149,null,34663,null,2546,null,208,null,163,null,19963,null,1765,null,7341,null,1521,null,7151,null,1369,null,1692612,null,6591,null,94634,null,2329,null,121761,null,4745,null,253428,null,4243,null,1222789,null,4109,null,0400000US45,South Carolina,45
634217,null,991,null,314154,null,1613,null,19250,null,1987,null,0,null,221,null,12941,null,1317,null,3580,null,1006,null,2729,null,803,null,4313,null,1120,null,0,null,221,null,2716,null,884,null,1026,null,523,null,571,null,311,null,290591,null,2695,null,17059,null,1129,null,29878,null,2097,null,44444,null,1834,null,199210,null,1562,null,320063,null,1437,null,21675,null,1924,null,0,null,221,null,14648,null,1478,null,4086,null,1033,null,2941,null,750,null,5633,null,1267,null,0,null,221,null,3907,null,1129,null,1113,null,545,null,613,null,304,null,292755,null,2082,null,17146,null,968,null,23020,null,1943,null,40613,null,1924,null,211976,null,1311,null,0400000US46,South Dakota,46
4944487,null,3620,null,2385599,null,4184,null,105894,null,5063,null,288,null,233,null,69075,null,3658,null,23197,null,2378,null,13334,null,1923,null,37517,null,2551,null,72,null,95,null,22607,null,1720,null,6808,null,1388,null,8030,null,1494,null,2242188,null,7401,null,132481,null,2356,null,194631,null,4052,null,384851,null,4043,null,1530225,null,4277,null,2558888,null,3962,null,149139,null,5865,null,1173,null,475,null,81458,null,4060,null,38930,null,4150,null,27578,null,2785,null,51130,null,3779,null,100,null,108,null,28579,null,2208,null,12190,null,1983,null,10261,null,1692,null,2358619,null,7524,null,124748,null,2112,null,166582,null,4337,null,363385,null,5582,null,1703904,null,4673,null,0400000US47,Tennessee,47
18342931,null,5949,null,9071087,null,5782,null,558168,null,13395,null,2277,null,687,null,349787,null,11169,null,127290,null,6915,null,78814,null,4405,null,115954,null,5707,null,451,null,380,null,60346,null,4157,null,28464,null,3131,null,26693,null,2544,null,8396965,null,15757,null,541800,null,3845,null,861823,null,11664,null,1633993,null,10703,null,5359349,null,7255,null,9271844,null,5679,null,690642,null,13692,null,4027,null,987,null,392047,null,9986,null,168659,null,6609,null,125909,null,5274,null,139047,null,6097,null,353,null,234,null,72056,null,4163,null,30228,null,3333,null,36410,null,2966,null,8442155,null,15180,null,519090,null,4478,null,702554,null,11148,null,1492707,null,7943,null,5727804,null,8343,null,0400000US48,Texas,48
1952609,null,1689,null,977694,null,2074,null,88385,null,4971,null,272,null,226,null,49963,null,4034,null,28394,null,2738,null,9756,null,1200,null,32843,null,3589,null,67,null,112,null,19229,null,2787,null,10178,null,1701,null,3369,null,750,null,856466,null,6045,null,63079,null,1208,null,104936,null,3990,null,179783,null,3613,null,508668,null,2473,null,974915,null,1986,null,74704,null,4354,null,589,null,319,null,44661,null,2970,null,16051,null,2124,null,13403,null,1673,null,32412,null,3950,null,91,null,111,null,21727,null,2954,null,6101,null,1339,null,4493,null,892,null,867799,null,5804,null,61569,null,1258,null,90667,null,3608,null,186257,null,2967,null,529306,null,2336,null,0400000US49,Utah,49
516558,null,1181,null,251449,null,1322,null,12309,null,1796,null,63,null,103,null,8846,null,1427,null,2130,null,663,null,1270,null,498,null,8743,null,1167,null,131,null,152,null,6577,null,786,null,1313,null,541,null,722,null,372,null,230397,null,2144,null,13494,null,412,null,15844,null,1375,null,32356,null,876,null,168703,null,1124,null,265109,null,1098,null,16463,null,1447,null,156,null,180,null,9006,null,1150,null,3304,null,677,null,3997,null,721,null,8071,null,1068,null,0,null,208,null,5455,null,822,null,897,null,377,null,1719,null,550,null,240575,null,2177,null,13152,null,585,null,16495,null,1555,null,30267,null,962,null,180661,null,1095,null,0400000US50,Vermont,50
6209045,null,3973,null,3018129,null,5142,null,190822,null,6469,null,1224,null,488,null,117517,null,4651,null,40194,null,2865,null,31887,null,2777,null,61426,null,4634,null,417,null,338,null,31161,null,2911,null,13214,null,2073,null,16634,null,2086,null,2765881,null,9226,null,162210,null,3211,null,261998,null,6646,null,455991,null,6272,null,1885682,null,5703,null,3190916,null,4691,null,250218,null,8720,null,1571,null,572,null,138554,null,5630,null,59101,null,4230,null,50992,null,3881,null,79305,null,4052,null,576,null,319,null,39464,null,2570,null,17034,null,2120,null,22231,null,2414,null,2861393,null,9578,null,154191,null,3093,null,195481,null,5451,null,428430,null,5969,null,2083291,null,6454,null,0400000US51,Virginia,51
5209078,null,2710,null,2579008,null,3000,null,148371,null,5733,null,656,null,395,null,85173,null,4756,null,36382,null,3249,null,26160,null,2763,null,37443,null,3586,null,83,null,98,null,16286,null,2783,null,9720,null,1613,null,11354,null,1707,null,2393194,null,6551,null,143305,null,1622,null,214651,null,5095,null,407720,null,4511,null,1627518,null,4893,null,2630070,null,2610,null,172385,null,6628,null,1518,null,626,null,89267,null,4060,null,41248,null,3589,null,40352,null,3142,null,46415,null,2984,null,440,null,327,null,21365,null,2032,null,11661,null,1837,null,12949,null,1551,null,2411270,null,7203,null,131461,null,1744,null,176937,null,4162,null,388497,null,5236,null,1714375,null,4842,null,0400000US53,Washington,53
1495512,null,1611,null,724483,null,2348,null,36663,null,2355,null,190,null,162,null,26140,null,2084,null,5933,null,1216,null,4400,null,1008,null,7654,null,1496,null,0,null,265,null,4103,null,1107,null,1977,null,717,null,1574,null,629,null,680166,null,3755,null,35833,null,1545,null,53291,null,2477,null,102986,null,2413,null,488056,null,2209,null,771029,null,2175,null,49425,null,2688,null,271,null,212,null,28307,null,2141,null,11824,null,1904,null,9023,null,1508,null,9982,null,1702,null,118,null,146,null,4762,null,1043,null,2324,null,808,null,2778,null,952,null,711622,null,3992,null,34524,null,1391,null,46518,null,2471,null,97925,null,2595,null,532655,null,2419,null,0400000US54,West Virginia,54
4524448,null,2553,null,2234086,null,2789,null,132303,null,4874,null,436,null,281,null,85540,null,3924,null,27043,null,2452,null,19284,null,1799,null,37073,null,3184,null,3,null,8,null,20746,null,2141,null,7497,null,1286,null,8827,null,1206,null,2064710,null,5638,null,125688,null,1443,null,178953,null,4764,null,327031,null,3129,null,1433038,null,2956,null,2290362,null,2507,null,165430,null,4491,null,495,null,275,null,101101,null,3863,null,32193,null,2496,null,31641,null,2606,null,52605,null,3318,null,44,null,73,null,26633,null,1972,null,10986,null,1326,null,14942,null,1875,null,2072327,null,6525,null,116162,null,1208,null,141387,null,4201,null,298241,null,3205,null,1516537,null,4262,null,0400000US55,Wisconsin,55
419676,null,2126,null,212622,null,2108,null,11133,null,1551,null,63,null,105,null,7195,null,1310,null,2138,null,818,null,1737,null,608,null,860,null,427,null,0,null,259,null,242,null,219,null,139,null,155,null,479,null,285,null,200629,null,2490,null,11809,null,681,null,22200,null,1692,null,32824,null,1718,null,133796,null,1484,null,207054,null,1306,null,15220,null,1941,null,0,null,259,null,7465,null,993,null,3329,null,894,null,4426,null,1236,null,2227,null,813,null,0,null,259,null,1269,null,566,null,60,null,88,null,898,null,613,null,189607,null,2348,null,10380,null,817,null,16797,null,1491,null,30102,null,1704,null,132328,null,1561,null,0400000US56,Wyoming,56
3121085,null,0,*****,1472279,null,1213,null,41344,null,2986,null,800,null,392,null,31448,null,2861,null,6170,null,1469,null,2926,null,780,null,76225,null,4146,null,1205,null,483,null,43934,null,3329,null,20756,null,2176,null,10330,null,1436,null,1354710,null,5646,null,90447,null,1380,null,125597,null,4164,null,239965,null,3244,null,898701,null,2139,null,1648806,null,1216,null,60130,null,3927,null,1549,null,497,null,43065,null,3242,null,9544,null,1667,null,5972,null,1161,null,103738,null,4873,null,1727,null,679,null,52017,null,3270,null,30187,null,2809,null,19807,null,2004,null,1484938,null,6312,null,85922,null,1518,null,104092,null,4266,null,240165,null,3530,null,1054759,null,2320,null,0400000US72,Puerto Rico,72
