B17006_001E,B17006_001EA,B17006_001M,B17006_001MA,B17006_002E,B17006_002EA,B17006_002M,B17006_002MA,B17006_003E,B17006_003EA,B17006_003M,B17006_003MA,B17006_004E,B17006_004EA,B17006_004M,B17006_004MA,B17006_005E,B17006_005EA,B17006_005M,B17006_005MA,B17006_006E,B17006_006EA,B17006_006M,B17006_006MA,B17006_007E,B17006_007EA,B17006_007M,B17006_007MA,B17006_008E,B17006_008EA,B17006_008M,B17006_008MA,B17006_009E,B17006_009EA,B17006_009M,B17006_009MA,B17006_010E,B17006_010EA,B17006_010M,B17006_010MA,B17006_011E,B17006_011EA,B17006_011M,B17006_011MA,B17006_012E,B17006_012EA,B17006_012M,B17006_012MA,B17006_013E,B17006_013EA,B17006_013M,B17006_013MA,B17006_014E,B17006_014EA,B17006_014M,B17006_014MA,B17006_015E,B17006_015EA,B17006_015M,B17006_015MA,B17006_016E,B17006_016EA,B17006_016M,B17006_016MA,B17006_017E,B17006_017EA,B17006_017M,B17006_017MA,B17006_018E,B17006_018EA,B17006_018M,B17006_018MA,B17006_019E,B17006_019EA,B17006_019M,B17006_019MA,B17006_020E,B17006_020EA,B17006_020M,B17006_020MA,B17006_021E,B17006_021EA,B17006_021M,B17006_021MA,B17006_022E,B17006_022EA,B17006_022M,B17006_022MA,B17006_023E,B17006_023EA,B17006_023M,B17006_023MA,B17006_024E,B17006_024EA,B17006_024M,B17006_024MA,B17006_025E,B17006_025EA,B17006_025M,B17006_025MA,B17006_026E,B17006_026EA,B17006_026M,B17006_026MA,B17006_027E,B17006_027EA,B17006_027M,B17006_027MA,B17006_028E,B17006_028EA,B17006_028M,B17006_028MA,B17006_029E,B17006_029EA,B17006_029M,B17006_029MA,GEO_ID,NAME,state
1037570,null,3158,null,213858,null,9736,null,53721,null,6285,null,16331,null,2612,null,3990,null,1128,null,33400,null,4350,null,160137,null,9365,null,11864,null,2823,null,4258,null,1400,null,1464,null,719,null,6142,null,1705,null,148273,null,9204,null,53753,null,4675,null,7171,null,1551,null,87349,null,6593,null,823712,null,9889,null,598711,null,12907,null,163469,null,5829,null,28316,null,2773,null,406926,null,9329,null,225001,null,11174,null,50297,null,5651,null,13747,null,2716,null,2948,null,1198,null,33602,null,4151,null,174704,null,9278,null,40004,null,4017,null,7796,null,1692,null,126904,null,7613,null,0400000US45,South Carolina,45
192649,null,1074,null,31618,null,3113,null,8271,null,1852,null,2618,null,825,null,426,null,262,null,5227,null,1329,null,23347,null,2893,null,3395,null,1109,null,1051,null,501,null,311,null,268,null,2033,null,842,null,19952,null,2749,null,8795,null,1542,null,1038,null,443,null,10119,null,2182,null,161031,null,3005,null,123530,null,3827,null,34004,null,1549,null,6834,null,1243,null,82692,null,3067,null,37501,null,3667,null,10763,null,1991,null,2887,null,865,null,609,null,441,null,7267,null,1613,null,26738,null,3274,null,6136,null,1262,null,863,null,395,null,19739,null,2735,null,0400000US46,South Dakota,46
1431451,null,5946,null,322262,null,15612,null,95448,null,8233,null,34766,null,4343,null,4286,null,966,null,56396,null,5436,null,226814,null,13276,null,28271,null,5269,null,12045,null,2802,null,1840,null,813,null,14386,null,3263,null,198543,null,12147,null,66564,null,5256,null,9564,null,1803,null,122415,null,8369,null,1109189,null,16055,null,832187,null,14809,null,222453,null,6336,null,42427,null,2821,null,567307,null,10264,null,277002,null,13449,null,78734,null,7813,null,22685,null,3566,null,4363,null,1335,null,51686,null,5365,null,198268,null,11392,null,38885,null,3769,null,11345,null,1963,null,148038,null,9820,null,0400000US47,Tennessee,47
6492495,null,9174,null,1485493,null,27381,null,611523,null,22299,null,229486,null,11920,null,37617,null,3963,null,344420,null,12924,null,873970,null,26168,null,92851,null,8062,null,34210,null,3563,null,5951,null,1363,null,52690,null,6577,null,781119,null,25025,null,258068,null,10822,null,44701,null,3431,null,478350,null,19194,null,5007002,null,25936,null,3858289,null,32203,null,1135847,null,16147,null,212899,null,6672,null,2509543,null,22529,null,1148713,null,22461,null,310077,null,13449,null,96598,null,6763,null,16592,null,2477,null,196887,null,10122,null,838636,null,17869,null,200538,null,9036,null,40646,null,3552,null,597452,null,15564,null,0400000US48,Texas,48
804699,null,2283,null,86285,null,7406,null,39235,null,5013,null,15252,null,2304,null,2694,null,787,null,21289,null,3556,null,47050,null,5426,null,4410,null,1881,null,2365,null,1216,null,344,null,332,null,1701,null,817,null,42640,null,5420,null,13434,null,2201,null,3036,null,984,null,26170,null,3950,null,718414,null,7414,null,623066,null,9598,null,194955,null,4080,null,34647,null,2626,null,393464,null,7126,null,95348,null,7089,null,30932,null,4608,null,10280,null,1792,null,1234,null,580,null,19418,null,3641,null,64416,null,6526,null,14154,null,2271,null,2794,null,900,null,47468,null,5053,null,0400000US49,Utah,49
127611,null,1394,null,14871,null,2327,null,4316,null,1500,null,1583,null,642,null,543,null,399,null,2190,null,735,null,10555,null,1804,null,1696,null,823,null,228,null,173,null,49,null,47,null,1419,null,809,null,8859,null,1571,null,3134,null,788,null,335,null,187,null,5390,null,1151,null,112740,null,2440,null,83848,null,3433,null,21041,null,1315,null,4014,null,892,null,58793,null,2900,null,28892,null,2986,null,10005,null,1817,null,2364,null,761,null,394,null,293,null,7247,null,1508,null,18887,null,2446,null,3569,null,929,null,1063,null,688,null,14255,null,1921,null,0400000US50,Vermont,50
1787452,null,4463,null,226656,null,12480,null,62253,null,7466,null,19250,null,3194,null,4213,null,963,null,38790,null,5488,null,164403,null,10741,null,15944,null,3102,null,5670,null,1544,null,728,null,562,null,9546,null,2387,null,148459,null,10141,null,47297,null,4306,null,6806,null,1349,null,94356,null,7778,null,1560796,null,12569,null,1194104,null,13779,null,343134,null,5909,null,65649,null,3533,null,785321,null,10784,null,366692,null,10971,null,90189,null,6898,null,24255,null,3263,null,5269,null,1697,null,60665,null,4718,null,276503,null,9261,null,62728,null,4787,null,11591,null,1734,null,202184,null,7719,null,0400000US51,Virginia,51
1495535,null,4107,null,215350,null,10300,null,72491,null,7497,null,25301,null,3572,null,4651,null,1224,null,42539,null,5452,null,142859,null,9938,null,17100,null,3180,null,5660,null,1515,null,1311,null,669,null,10129,null,1980,null,125759,null,9509,null,42755,null,5024,null,8196,null,1840,null,74808,null,5733,null,1280185,null,10914,null,999412,null,14740,null,278408,null,5915,null,55404,null,3740,null,665600,null,10992,null,280773,null,11365,null,89335,null,7614,null,25123,null,3283,null,3860,null,1122,null,60352,null,5361,null,191438,null,9665,null,37173,null,4196,null,10412,null,1744,null,143853,null,7895,null,0400000US53,Washington,53
375069,null,2048,null,82932,null,5306,null,34981,null,4420,null,11807,null,1992,null,1975,null,777,null,21199,null,3308,null,47951,null,3755,null,7371,null,1795,null,2288,null,1019,null,347,null,277,null,4736,null,1255,null,40580,null,3611,null,15387,null,2115,null,2143,null,757,null,23050,null,2301,null,292137,null,5463,null,235231,null,6702,null,59638,null,2996,null,10663,null,1541,null,164930,null,5318,null,56906,null,4591,null,16249,null,2828,null,4114,null,1075,null,993,null,685,null,11142,null,2324,null,40657,null,4137,null,9240,null,2079,null,1759,null,587,null,29658,null,3120,null,0400000US54,West Virginia,54
1287513,null,3817,null,178440,null,9374,null,42173,null,5447,null,13894,null,2259,null,1748,null,521,null,26531,null,3666,null,136267,null,8818,null,17141,null,3101,null,5594,null,1459,null,460,null,250,null,11087,null,2307,null,119126,null,8318,null,39062,null,3493,null,7333,null,1418,null,72731,null,6362,null,1109073,null,9521,null,867227,null,11090,null,235137,null,5163,null,46510,null,2629,null,585580,null,9224,null,241846,null,10041,null,74796,null,5203,null,21368,null,2733,null,3113,null,750,null,50315,null,4273,null,167050,null,7845,null,36597,null,2894,null,7618,null,1299,null,122835,null,6147,null,0400000US55,Wisconsin,55
122670,null,1818,null,13819,null,3463,null,4287,null,2293,null,1933,null,1034,null,67,null,121,null,2287,null,1422,null,9532,null,2726,null,1210,null,600,null,639,null,461,null,295,null,372,null,276,null,216,null,8322,null,2701,null,2179,null,863,null,821,null,521,null,5322,null,2100,null,108851,null,3568,null,80069,null,4516,null,23220,null,2052,null,3976,null,879,null,52873,null,3454,null,28782,null,4125,null,9933,null,2140,null,2655,null,741,null,478,null,347,null,6800,null,1744,null,18849,null,3549,null,4364,null,1337,null,656,null,376,null,13829,null,2725,null,0400000US56,Wyoming,56
955561,null,4385,null,524160,null,11353,null,202632,null,11533,null,53369,null,4266,null,9630,null,1735,null,139633,null,9282,null,321528,null,11104,null,42996,null,5669,null,14037,null,2517,null,2572,null,796,null,26387,null,4233,null,278532,null,12253,null,66923,null,4220,null,13910,null,1854,null,197699,null,9958,null,431401,null,10320,null,312189,null,10519,null,76575,null,4088,null,16466,null,1865,null,219148,null,8371,null,119212,null,7066,null,21848,null,3004,null,8136,null,1635,null,920,null,466,null,12792,null,2149,null,97364,null,6705,null,19912,null,2343,null,3660,null,950,null,73792,null,5493,null,0400000US72,Puerto Rico,72
