B18001_001E,B18001_001EA,B18001_001M,B18001_001MA,B18001_002E,B18001_002EA,B18001_002M,B18001_002MA,B18001_003E,B18001_003EA,B18001_003M,B18001_003MA,B18001_004E,B18001_004EA,B18001_004M,B18001_004MA,B18001_005E,B18001_005EA,B18001_005M,B18001_005MA,B18001_006E,B18001_006EA,B18001_006M,B18001_006MA,B18001_007E,B18001_007EA,B18001_007M,B18001_007MA,B18001_008E,B18001_008EA,B18001_008M,B18001_008MA,B18001_009E,B18001_009EA,B18001_009M,B18001_009MA,B18001_010E,B18001_010EA,B18001_010M,B18001_010MA,B18001_011E,B18001_011EA,B18001_011M,B18001_011MA,B18001_012E,B18001_012EA,B18001_012M,B18001_012MA,B18001_013E,B18001_013EA,B18001_013M,B18001_013MA,B18001_014E,B18001_014EA,B18001_014M,B18001_014MA,B18001_015E,B18001_015EA,B18001_015M,B18001_015MA,B18001_016E,B18001_016EA,B18001_016M,B18001_016MA,B18001_017E,B18001_017EA,B18001_017M,B18001_017MA,B18001_018E,B18001_018EA,B18001_018M,B18001_018MA,B18001_019E,B18001_019EA,B18001_019M,B18001_019MA,B18001_020E,B18001_020EA,B18001_020M,B18001_020MA,B18001_021E,B18001_021EA,B18001_021M,B18001_021MA,B18001_022E,B18001_022EA,B18001_022M,B18001_022MA,B18001_023E,B18001_023EA,B18001_023M,B18001_023MA,B18001_024E,B18001_024EA,B18001_024M,B18001_024MA,B18001_025E,B18001_025EA,B18001_025M,B18001_025MA,B18001_026E,B18001_026EA,B18001_026M,B18001_026MA,B18001_027E,B18001_027EA,B18001_027M,B18001_027MA,B18001_028E,B18001_028EA,B18001_028M,B18001_028MA,B18001_029E,B18001_029EA,B18001_029M,B18001_029MA,B18001_030E,B18001_030EA,B18001_030M,B18001_030MA,B18001_031E,B18001_031EA,B18001_031M,B18001_031MA,B18001_032E,B18001_032EA,B18001_032M,B18001_032MA,B18001_033E,B18001_033EA,B18001_033M,B18001_033MA,B18001_034E,B18001_034EA,B18001_034M,B18001_034MA,B18001_035E,B18001_035EA,B18001_035M,B18001_035MA,B18001_036E,B18001_036EA,B18001_036M,B18001_036MA,B18001_037E,B18001_037EA,B18001_037M,B18001_037MA,B18001_038E,B18001_038EA,B18001_038M,B18001_038MA,B18001_039E,B18001_039EA,B18001_039M,B18001_039MA,B18001_040E,B18001_040EA,B18001_040M,B18001_040MA,B18001_041E,B18001_041EA,B18001_041M,B18001_041MA,B18001_042E,B18001_042EA,B18001_042M,B18001_042MA,B18001_043E,B18001_043EA,B18001_043M,B18001_043MA,GEO_ID,NAME,state
5374393,null,2591,null,2598338,null,4043,null,438015,null,3348,null,400919,null,4662,null,30303,null,2954,null,6793,null,1215,null,208814,null,4942,null,193024,null,4936,null,9046,null,1338,null,6744,null,1302,null,1633228,null,5173,null,1385101,null,8480,null,94589,null,5130,null,153538,null,6279,null,182972,null,1402,null,124222,null,2622,null,31943,null,2060,null,26807,null,2104,null,135309,null,1203,null,66144,null,2679,null,26185,null,1892,null,42980,null,2330,null,2776055,null,3880,null,422974,null,3291,null,398820,null,3605,null,19010,null,2112,null,5144,null,1065,null,205442,null,4133,null,191599,null,4062,null,7876,null,1482,null,5967,null,1406,null,1720805,null,4378,null,1457053,null,8114,null,99463,null,4311,null,164289,null,6550,null,211892,null,1207,null,144119,null,3039,null,33693,null,2388,null,34080,null,2558,null,214942,null,1553,null,95532,null,3299,null,41086,null,2467,null,78324,null,3419,null,0400000US29,Missouri,29
882608,null,1226,null,439507,null,1868,null,69189,null,1793,null,64077,null,1889,null,4303,null,725,null,809,null,468,null,36209,null,2504,null,33414,null,2421,null,1609,null,574,null,1186,null,515,null,277184,null,2362,null,235281,null,3623,null,17687,null,1988,null,24216,null,2428,null,32166,null,432,null,21460,null,1142,null,7185,null,1166,null,3521,null,705,null,24759,null,549,null,11348,null,909,null,5531,null,793,null,7880,null,834,null,443101,null,1703,null,64652,null,1609,null,61344,null,1421,null,2679,null,1006,null,629,null,396,null,36470,null,2026,null,33762,null,2081,null,1837,null,678,null,871,null,513,null,274515,null,2042,null,238913,null,3242,null,13096,null,1668,null,22506,null,2305,null,34149,null,499,null,24018,null,974,null,5614,null,782,null,4517,null,744,null,33315,null,690,null,14842,null,1311,null,6798,null,1047,null,11675,null,1354,null,0400000US30,Montana,30
1609965,null,1980,null,794703,null,2796,null,136000,null,1974,null,125254,null,2296,null,8257,null,1314,null,2489,null,702,null,66440,null,2981,null,60899,null,2957,null,4045,null,1160,null,1496,null,553,null,497863,null,2748,null,438087,null,3602,null,27500,null,2405,null,32276,null,2062,null,52712,null,784,null,38027,null,1438,null,7909,null,999,null,6776,null,953,null,41688,null,923,null,22406,null,1364,null,9508,null,1067,null,9774,null,1080,null,815262,null,2614,null,127782,null,1823,null,121871,null,2053,null,4851,null,1089,null,1060,null,422,null,64912,null,2253,null,62488,null,2297,null,1255,null,539,null,1169,null,500,null,497676,null,2517,null,441803,null,3650,null,22346,null,2206,null,33527,null,2440,null,59444,null,715,null,45459,null,1435,null,7346,null,1032,null,6639,null,1079,null,65448,null,954,null,34264,null,1790,null,11872,null,1150,null,19312,null,1329,null,0400000US31,Nebraska,31
2340814,null,1751,null,1178998,null,2725,null,202383,null,2386,null,192496,null,2937,null,7906,null,1543,null,1981,null,895,null,82613,null,3722,null,77812,null,3835,null,3113,null,1051,null,1688,null,613,null,761539,null,3302,null,679365,null,5693,null,38691,null,3471,null,43483,null,3285,null,79938,null,1034,null,58613,null,2296,null,12096,null,1441,null,9229,null,1593,null,52525,null,1062,null,28354,null,1966,null,9604,null,1194,null,14567,null,1927,null,1161816,null,2100,null,197521,null,2880,null,191719,null,3289,null,4345,null,1255,null,1457,null,700,null,77083,null,3691,null,72923,null,3740,null,2429,null,783,null,1731,null,666,null,739368,null,2765,null,654139,null,5082,null,37171,null,2889,null,48058,null,4055,null,83162,null,1035,null,59822,null,2185,null,12084,null,1583,null,11256,null,1463,null,64682,null,853,null,31955,null,1889,null,12062,null,1606,null,20665,null,1751,null,0400000US32,Nevada,32
1224245,null,1004,null,600179,null,1621,null,94440,null,1592,null,86087,null,1935,null,6771,null,1231,null,1582,null,653,null,51433,null,1916,null,47022,null,1949,null,2897,null,849,null,1514,null,494,null,386618,null,2025,null,342004,null,3507,null,19094,null,2313,null,25520,null,2461,null,39278,null,565,null,29802,null,1204,null,5738,null,1017,null,3738,null,764,null,28410,null,700,null,14288,null,1087,null,6214,null,969,null,7908,null,968,null,624066,null,1601,null,88327,null,1651,null,83576,null,1981,null,3758,null,1059,null,993,null,515,null,49141,null,2106,null,46364,null,1910,null,2007,null,570,null,770,null,511,null,398593,null,1836,null,353234,null,3503,null,18565,null,2334,null,26794,null,2398,null,44819,null,760,null,33532,null,1567,null,6531,null,916,null,4756,null,1295,null,43186,null,819,null,22320,null,1661,null,8254,null,1334,null,12612,null,1554,null,0400000US33,New Hampshire,33
8010192,null,1994,null,3892981,null,3072,null,644840,null,3666,null,603548,null,4758,null,33293,null,3081,null,7999,null,1394,null,304518,null,5026,null,284517,null,5122,null,9863,null,1466,null,10138,null,1852,null,2495761,null,4212,null,2274832,null,8954,null,89804,null,4617,null,131125,null,6022,null,255615,null,2242,null,196041,null,3761,null,31551,null,2415,null,28023,null,2570,null,192247,null,2208,null,107539,null,3431,null,36515,null,2517,null,48193,null,2657,null,4117211,null,2627,null,612075,null,3221,null,589747,null,4498,null,16882,null,2506,null,5446,null,1140,null,285172,null,4441,null,273319,null,4730,null,8068,null,1363,null,3785,null,739,null,2583235,null,4612,null,2328671,null,7594,null,102219,null,5236,null,152345,null,5308,null,311325,null,1996,null,234998,null,4262,null,39384,null,2806,null,36943,null,3338,null,325404,null,2320,null,162283,null,4317,null,55792,null,3289,null,107329,null,3771,null,0400000US34,New Jersey,34
1797792,null,1933,null,880642,null,3213,null,153055,null,2254,null,142221,null,2308,null,9132,null,1571,null,1702,null,629,null,81180,null,4103,null,73766,null,4121,null,3179,null,943,null,4235,null,1277,null,537381,null,3719,null,453324,null,5858,null,34702,null,3278,null,49355,null,3518,null,63077,null,1336,null,40300,null,1831,null,13561,null,1614,null,9216,null,1175,null,45949,null,1254,null,20788,null,1519,null,9382,null,1489,null,15779,null,1479,null,917150,null,2511,null,141799,null,2158,null,136956,null,2109,null,3789,null,927,null,1054,null,448,null,73113,null,3205,null,68430,null,3357,null,2906,null,875,null,1777,null,649,null,564970,null,3500,null,490711,null,5541,null,29867,null,2854,null,44392,null,3063,null,70650,null,1114,null,46034,null,2129,null,12444,null,1596,null,12172,null,1602,null,66618,null,1437,null,26143,null,2134,null,11718,null,1226,null,28757,null,1931,null,0400000US35,New Mexico,35
17820923,null,3667,null,8580359,null,5030,null,1366086,null,5330,null,1265353,null,6740,null,79820,null,5123,null,20913,null,2467,null,721249,null,8553,null,669281,null,8940,null,31220,null,2566,null,20748,null,2424,null,5483780,null,6604,null,4855402,null,14073,null,257782,null,8770,null,370596,null,10988,null,564038,null,2158,null,420468,null,4874,null,80884,null,3858,null,62686,null,3336,null,445206,null,2402,null,231256,null,5227,null,85026,null,3792,null,128924,null,4866,null,9240564,null,5131,null,1306455,null,5254,null,1246463,null,6386,null,48021,null,3417,null,11971,null,1683,null,701451,null,6793,null,662029,null,7132,null,25058,null,2585,null,14364,null,1915,null,5805091,null,7599,null,5122256,null,13126,null,279937,null,7660,null,402898,null,8797,null,700979,null,2604,null,499677,null,6688,null,99630,null,4028,null,101672,null,5700,null,726588,null,2716,null,331098,null,5576,null,124697,null,4160,null,270793,null,5189,null,0400000US36,New York,36
8235419,null,3958,null,3959378,null,6804,null,675821,null,4596,null,616151,null,5889,null,47678,null,3880,null,11992,null,1642,null,323086,null,6714,null,295859,null,6293,null,17805,null,2618,null,9422,null,1679,null,2519569,null,6989,null,2152258,null,10416,null,151048,null,5748,null,216263,null,7979,null,266459,null,2490,null,175280,null,4161,null,49809,null,3219,null,41370,null,2764,null,174443,null,1982,null,87021,null,3339,null,34423,null,2586,null,52999,null,3231,null,4276041,null,5485,null,652481,null,5330,null,621421,null,5598,null,22984,null,2849,null,8076,null,1887,null,310267,null,7082,null,288720,null,7241,null,13202,null,2298,null,8345,null,1841,null,2698328,null,7013,null,2296292,null,12895,null,148535,null,7045,null,253501,null,8868,null,320940,null,2649,null,215870,null,3446,null,56982,null,3301,null,48088,null,3153,null,294025,null,2272,null,119867,null,4745,null,55240,null,3022,null,118918,null,4669,null,0400000US37,North Carolina,37
583410,null,1504,null,292703,null,1762,null,44327,null,1125,null,41076,null,1295,null,2577,null,673,null,674,null,361,null,27327,null,1634,null,25780,null,1648,null,1031,null,499,null,516,null,301,null,183803,null,1750,null,164541,null,2417,null,10391,null,1380,null,8871,null,1046,null,19404,null,321,null,13276,null,615,null,3774,null,559,null,2354,null,451,null,17842,null,489,null,8610,null,791,null,4195,null,625,null,5037,null,652,null,290707,null,1643,null,41003,null,1287,null,39150,null,1188,null,1490,null,489,null,363,null,257,null,25258,null,1554,null,23806,null,1494,null,943,null,453,null,509,null,300,null,177052,null,1640,null,159867,null,2145,null,6731,null,1119,null,10454,null,1294,null,21837,null,325,null,16003,null,782,null,3534,null,609,null,2300,null,506,null,25557,null,546,null,13019,null,1080,null,5589,null,968,null,6949,null,861,null,0400000US38,North Dakota,38
10548774,null,3067,null,5109610,null,4666,null,859103,null,3792,null,776921,null,5697,null,66428,null,4649,null,15754,null,2286,null,421100,null,6590,null,382881,null,6848,null,24084,null,2405,null,14135,null,2102,null,3213917,null,5809,null,2763078,null,10506,null,181092,null,6656,null,269747,null,8315,null,350384,null,1714,null,249618,null,3592,null,57065,null,3325,null,43701,null,2944,null,265106,null,2172,null,140828,null,3818,null,53373,null,2620,null,70905,null,2960,null,5439164,null,4188,null,819641,null,4016,null,773470,null,5474,null,37752,null,3375,null,8419,null,1557,null,407140,null,5492,null,383139,null,5811,null,15416,null,2021,null,8585,null,1267,null,3363594,null,5794,null,2882032,null,12249,null,184609,null,7024,null,296953,null,8455,null,421573,null,2219,null,298399,null,4243,null,63641,null,3381,null,59533,null,3289,null,427216,null,2658,null,199723,null,4060,null,81779,null,3353,null,145714,null,4258,null,0400000US39,Ohio,39
3266414,null,3145,null,1591233,null,3670,null,276636,null,3091,null,252900,null,3678,null,18204,null,1963,null,5532,null,1446,null,129265,null,4239,null,118034,null,4323,null,7755,null,1596,null,3476,null,979,null,991802,null,4467,null,820487,null,7726,null,68990,null,3446,null,102325,null,5576,null,112842,null,1282,null,71460,null,2451,null,22345,null,1664,null,19037,null,1366,null,80688,null,1301,null,35558,null,1676,null,17470,null,1606,null,27660,null,1607,null,1675181,null,3046,null,261763,null,2754,null,248659,null,2945,null,10344,null,1724,null,2760,null,689,null,121841,null,4259,null,113236,null,4134,null,5250,null,1248,null,3355,null,896,null,1030053,null,3915,null,849348,null,6683,null,66891,null,3477,null,113814,null,4504,null,135749,null,1501,null,85283,null,2412,null,26609,null,1832,null,23857,null,1926,null,125775,null,1676,null,50764,null,2576,null,25018,null,2131,null,49993,null,2600,null,0400000US40,Oklahoma,40
3468683,null,1641,null,1708927,null,3471,null,269856,null,2673,null,246408,null,3590,null,19320,null,2446,null,4128,null,985,null,123287,null,4133,null,112845,null,4351,null,6108,null,1107,null,4334,null,1053,null,1106144,null,3737,null,951117,null,7020,null,65149,null,3385,null,89878,null,5148,null,117645,null,1580,null,81904,null,2594,null,19906,null,1946,null,15835,null,1660,null,91995,null,1477,null,42739,null,2177,null,19233,null,1951,null,30023,null,2261,null,1759756,null,3265,null,254187,null,3038,null,240981,null,3264,null,9549,null,1667,null,3657,null,1105,null,121785,null,4038,null,112628,null,3891,null,5720,null,1197,null,3437,null,1097,null,1118987,null,4179,null,959858,null,6874,null,64199,null,4398,null,94930,null,4727,null,130306,null,1504,null,92576,null,2305,null,20727,null,1925,null,17003,null,1680,null,134491,null,1507,null,57219,null,2745,null,24937,null,2159,null,52335,null,2515,null,0400000US41,Oregon,41
11470126,null,2902,null,5537329,null,5108,null,872645,null,4050,null,790044,null,5872,null,66227,null,4606,null,16374,null,2048,null,462760,null,5964,null,421176,null,5871,null,24244,null,2253,null,17340,null,2648,null,3461859,null,5864,null,2995787,null,10110,null,184965,null,6442,null,281107,null,7691,null,400250,null,2247,null,292847,null,3604,null,62187,null,2919,null,45216,null,2425,null,339815,null,2589,null,177553,null,3593,null,74039,null,2957,null,88223,null,3351,null,5932797,null,4225,null,832530,null,3520,null,787866,null,4696,null,35130,null,3012,null,9534,null,1576,null,446395,null,5549,null,418539,null,5625,null,16347,null,2040,null,11509,null,1990,null,3610522,null,5871,null,3106563,null,11807,null,188637,null,5721,null,315322,null,7961,null,481446,null,2480,null,352007,null,4296,null,72369,null,3735,null,57070,null,2510,null,561904,null,2990,null,272533,null,4943,null,106314,null,3698,null,183057,null,5972,null,0400000US42,Pennsylvania,42
979664,null,1068,null,470211,null,1923,null,71951,null,1440,null,65158,null,1854,null,4741,null,1135,null,2052,null,969,null,43336,null,2009,null,38690,null,2150,null,3087,null,982,null,1559,null,626,null,298637,null,1778,null,258677,null,3178,null,15894,null,1740,null,24066,null,2410,null,30414,null,683,null,23090,null,1230,null,4347,null,768,null,2977,null,812,null,25873,null,1050,null,13829,null,1033,null,5422,null,883,null,6622,null,999,null,509453,null,1982,null,71433,null,1561,null,67662,null,1812,null,3400,null,1042,null,371,null,205,null,42935,null,2322,null,40924,null,2386,null,1413,null,539,null,598,null,425,null,314172,null,2166,null,268934,null,4298,null,19618,null,2312,null,25620,null,2780,null,36899,null,679,null,27370,null,1442,null,5776,null,1014,null,3753,null,936,null,44014,null,982,null,20614,null,1678,null,8384,null,1479,null,15016,null,1687,null,0400000US44,Rhode Island,44
4013102,null,2862,null,1914251,null,4296,null,323301,null,3095,null,300763,null,3681,null,18376,null,2268,null,4162,null,997,null,159985,null,5410,null,148289,null,5241,null,7612,null,1658,null,4084,null,1093,null,1195961,null,5832,null,1018172,null,7939,null,64397,null,3822,null,113392,null,5159,null,142063,null,2056,null,95799,null,2796,null,24445,null,2170,null,21819,null,2055,null,92941,null,1788,null,43541,null,2221,null,20708,null,2008,null,28692,null,2108,null,2098851,null,3591,null,314130,null,3117,null,300561,null,4275,null,10265,null,1723,null,3304,null,1202,null,160185,null,4468,null,152151,null,4464,null,5104,null,1385,null,2930,null,745,null,1308317,null,4245,null,1101493,null,7865,null,72499,null,4496,null,134325,null,5356,null,165905,null,1737,null,108516,null,2776,null,30552,null,2184,null,26837,null,2054,null,150314,null,1441,null,64824,null,3118,null,25156,null,2048,null,60334,null,3016,null,0400000US45,South Carolina,45
722441,null,1208,null,357082,null,2054,null,60211,null,1422,null,56573,null,1574,null,2956,null,759,null,682,null,347,null,29341,null,2092,null,26660,null,2163,null,1908,null,780,null,773,null,550,null,221233,null,2008,null,194729,null,2792,null,12714,null,1529,null,13790,null,2084,null,25450,null,859,null,18667,null,1060,null,3907,null,780,null,2876,null,613,null,20847,null,805,null,10319,null,955,null,4797,null,707,null,5731,null,738,null,365359,null,1679,null,56620,null,1274,null,54577,null,1308,null,1572,null,470,null,471,null,299,null,32327,null,1876,null,31166,null,1792,null,420,null,266,null,741,null,453,null,217459,null,1799,null,191646,null,2487,null,10120,null,1185,null,15693,null,1557,null,27257,null,658,null,21199,null,895,null,3789,null,723,null,2269,null,559,null,31696,null,725,null,15586,null,1398,null,6298,null,966,null,9812,null,1229,null,0400000US46,South Dakota,46
5648756,null,2865,null,2733391,null,4195,null,453544,null,3609,null,409736,null,5400,null,36603,null,3688,null,7205,null,1131,null,213365,null,5087,null,193670,null,4961,null,11698,null,1802,null,7997,null,1356,null,1745057,null,6411,null,1455900,null,8615,null,109681,null,5895,null,179476,null,6257,null,194347,null,1699,null,123493,null,3044,null,36631,null,2346,null,34223,null,2782,null,127078,null,1442,null,58347,null,2257,null,26535,null,2195,null,42196,null,2322,null,2915365,null,4014,null,434367,null,3258,null,410812,null,3974,null,18924,null,2218,null,4631,null,1153,null,209238,null,5059,null,196096,null,5195,null,7487,null,1442,null,5655,null,969,null,1834560,null,5158,null,1520950,null,9293,null,114527,null,5419,null,199083,null,6408,null,231475,null,1563,null,150265,null,4129,null,39472,null,2768,null,41738,null,2685,null,205725,null,1555,null,79826,null,3364,null,38758,null,2740,null,87141,null,3633,null,0400000US47,Tennessee,47
21445227,null,5583,null,10551081,null,8295,null,2002226,null,7366,null,1849262,null,9084,null,119059,null,5927,null,33905,null,3592,null,896274,null,10388,null,831323,null,10784,null,40083,null,3338,null,24868,null,2721,null,6669390,null,9796,null,5878146,null,15743,null,335375,null,10015,null,455869,null,10634,null,578919,null,3278,null,386637,null,6058,null,99141,null,3959,null,93141,null,4282,null,404272,null,3039,null,183360,null,4445,null,84378,null,3676,null,136534,null,4095,null,10894146,null,7154,null,1922623,null,7692,null,1828447,null,8864,null,71212,null,3557,null,22964,null,2706,null,856420,null,10347,null,807831,null,10455,null,28424,null,3006,null,20165,null,2458,null,6808436,null,9368,null,5961156,null,15095,null,342742,null,10282,null,504538,null,12170,null,681875,null,3575,null,442633,null,6366,null,114751,null,4767,null,124491,null,5240,null,624792,null,3230,null,245334,null,6081,null,110556,null,5067,null,268902,null,6206,null,0400000US48,Texas,48
2365100,null,2039,null,1185486,null,2949,null,248195,null,2563,null,232936,null,3032,null,11704,null,1729,null,3555,null,1124,null,107410,null,4288,null,98729,null,4449,null,6334,null,1104,null,2347,null,800,null,728267,null,3693,null,655406,null,5427,null,38526,null,3032,null,34335,null,2809,null,57924,null,689,null,42079,null,1447,null,10130,null,1090,null,5715,null,929,null,43690,null,634,null,21576,null,1455,null,9359,null,1075,null,12755,null,1370,null,1179614,null,2447,null,231612,null,2210,null,221098,null,2454,null,7633,null,1291,null,2881,null,846,null,114462,null,3397,null,108910,null,3447,null,3214,null,936,null,2338,null,727,null,709502,null,3302,null,631519,null,5149,null,34398,null,2594,null,43585,null,3000,null,64268,null,694,null,46970,null,1483,null,9707,null,1233,null,7591,null,1175,null,59770,null,724,null,27398,null,1806,null,10681,null,1300,null,21691,null,1607,null,0400000US49,Utah,49
582765,null,792,null,285821,null,1408,null,41034,null,1011,null,36178,null,1205,null,3465,null,722,null,1391,null,424,null,24626,null,1281,null,22185,null,1272,null,1665,null,511,null,776,null,359,null,184714,null,1554,null,158076,null,2556,null,11864,null,1739,null,14774,null,1675,null,20368,null,229,null,14709,null,756,null,3416,null,671,null,2243,null,537,null,15079,null,327,null,8237,null,586,null,3385,null,532,null,3457,null,560,null,296944,null,1266,null,39958,null,1179,null,37587,null,1331,null,1912,null,844,null,459,null,320,null,23657,null,1348,null,21257,null,1374,null,1596,null,576,null,804,null,460,null,188415,null,1208,null,163636,null,2274,null,10938,null,1491,null,13841,null,1557,null,22382,null,339,null,16908,null,785,null,2887,null,539,null,2587,null,596,null,22532,null,476,null,10485,null,1087,null,4845,null,784,null,7202,null,1029,null,0400000US50,Vermont,50
6982475,null,5590,null,3360857,null,7926,null,560847,null,4457,null,517632,null,4991,null,34748,null,2604,null,8467,null,1623,null,278147,null,6106,null,255024,null,6024,null,14365,null,2083,null,8758,null,1484,null,2153336,null,7395,null,1906921,null,10449,null,103286,null,5748,null,143129,null,5434,null,223279,null,1973,null,163231,null,3547,null,33193,null,2500,null,26855,null,2218,null,145248,null,1878,null,73541,null,3183,null,30110,null,2294,null,41597,null,3030,null,3621618,null,6681,null,533181,null,4339,null,512113,null,4316,null,16612,null,1867,null,4456,null,846,null,277338,null,6257,null,262786,null,5812,null,10830,null,1909,null,3722,null,899,null,2310114,null,7057,null,2050687,null,10927,null,106983,null,4692,null,152444,null,5857,null,260902,null,2425,null,186051,null,3887,null,39658,null,2694,null,35193,null,2682,null,240083,null,2639,null,104109,null,3798,null,46959,null,3319,null,89015,null,3408,null,0400000US51,Virginia,51
5946654,null,3104,null,2933634,null,4541,null,477604,null,3221,null,435125,null,4320,null,32621,null,2428,null,9858,null,1477,null,227328,null,5489,null,208394,null,5569,null,11110,null,1721,null,7824,null,1748,null,1904347,null,5493,null,1631699,null,9832,null,120565,null,6276,null,152083,null,6866,null,186599,null,1393,null,131098,null,2792,null,31384,null,2071,null,24117,null,2230,null,137756,null,1331,null,67573,null,2942,null,28047,null,2153,null,42136,null,2540,null,3013020,null,3448,null,452405,null,2860,null,429643,null,4020,null,17106,null,1990,null,5656,null,1239,null,213235,null,5316,null,197818,null,5117,null,9428,null,1869,null,5989,null,1303,null,1935609,null,4624,null,1667255,null,8818,null,107300,null,5871,null,161054,null,6140,null,204677,null,1679,null,146213,null,3366,null,29201,null,2268,null,29263,null,2719,null,207094,null,1789,null,91824,null,3235,null,40142,null,2870,null,75128,null,4007,null,0400000US53,Washington,53
1682288,null,1584,null,819803,null,2647,null,122158,null,2005,null,109807,null,2409,null,9389,null,1580,null,2962,null,873,null,62314,null,2980,null,55017,null,3058,null,4547,null,1032,null,2750,null,866,null,518678,null,3017,null,394370,null,6186,null,40035,null,2940,null,84273,null,4462,null,66955,null,684,null,40743,null,1884,null,12609,null,1349,null,13603,null,1293,null,49698,null,802,null,21322,null,1554,null,9875,null,1174,null,18501,null,1287,null,862485,null,2521,null,114355,null,1985,null,108083,null,2257,null,4891,null,1122,null,1381,null,653,null,61338,null,2986,null,55512,null,2911,null,3296,null,859,null,2530,null,857,null,533781,null,2862,null,421127,null,4979,null,36002,null,2558,null,76652,null,4357,null,77124,null,833,null,48242,null,2066,null,15159,null,1656,null,13723,null,1465,null,75887,null,1117,null,29385,null,1563,null,13703,null,1347,null,32799,null,1732,null,0400000US54,West Virginia,54
5158628,null,1862,null,2548913,null,3156,null,407599,null,3318,null,373682,null,4083,null,27986,null,2332,null,5931,null,1104,null,209274,null,5231,null,192734,null,5143,null,10180,null,1436,null,6360,null,1156,null,1629718,null,5488,null,1442435,null,8154,null,81652,null,4245,null,105631,null,4823,null,168118,null,821,null,127622,null,2330,null,25276,null,1809,null,15220,null,1405,null,134204,null,1084,null,73258,null,2556,null,28524,null,1813,null,32422,null,2001,null,2609715,null,2701,null,391453,null,2633,null,374120,null,2996,null,13804,null,1604,null,3529,null,949,null,196318,null,4446,null,185328,null,4665,null,7171,null,1265,null,3819,null,815,null,1622548,null,3767,null,1434247,null,6603,null,78903,null,4383,null,109398,null,4717,null,190378,null,991,null,146134,null,2353,null,24162,null,1787,null,20082,null,1439,null,209018,null,1300,null,107867,null,2875,null,40790,null,2330,null,60361,null,2689,null,0400000US55,Wisconsin,55
476916,null,1253,null,241998,null,1738,null,39604,null,1650,null,36577,null,1624,null,1981,null,591,null,1046,null,583,null,18340,null,1945,null,17204,null,1885,null,675,null,385,null,461,null,349,null,156558,null,2678,null,134801,null,3250,null,9182,null,1487,null,12575,null,1885,null,16447,null,608,null,11778,null,831,null,3037,null,603,null,1632,null,541,null,11049,null,329,null,4650,null,750,null,2369,null,573,null,4030,null,751,null,234918,null,1544,null,34813,null,1147,null,32619,null,1391,null,1438,null,640,null,756,null,689,null,17483,null,1654,null,16221,null,1731,null,799,null,449,null,463,null,331,null,150553,null,1548,null,130489,null,2496,null,9388,null,1458,null,10676,null,1535,null,16817,null,521,null,12224,null,899,null,2748,null,753,null,1845,null,526,null,15252,null,479,null,6490,null,900,null,2970,null,779,null,5792,null,955,null,0400000US56,Wyoming,56
3670864,null,560,null,1747247,null,1548,null,323447,null,2084,null,280242,null,3086,null,35154,null,2515,null,8051,null,1342,null,154979,null,3846,null,137062,null,3821,null,11705,null,1578,null,6212,null,1111,null,1046478,null,3143,null,787528,null,6619,null,95904,null,4437,null,163046,null,5576,null,131707,null,532,null,67920,null,2429,null,26790,null,1808,null,36997,null,1976,null,90636,null,624,null,28517,null,1906,null,15160,null,1594,null,46959,null,2204,null,1923617,null,1391,null,311333,null,2336,null,285760,null,3595,null,19182,null,2407,null,6391,null,1305,null,151138,null,4042,null,138735,null,4156,null,8510,null,1460,null,3893,null,935,null,1168073,null,3073,null,886860,null,8756,null,107179,null,4579,null,174034,null,6474,null,160957,null,679,null,75983,null,2847,null,30361,null,2392,null,54613,null,2270,null,132116,null,637,null,27680,null,1733,null,20492,null,1344,null,83944,null,2180,null,0400000US72,Puerto Rico,72
