B18026_001E,B18026_001EA,B18026_001M,B18026_001MA,B18026_002E,B18026_002EA,B18026_002M,B18026_002MA,B18026_003E,B18026_003EA,B18026_003M,B18026_003MA,B18026_004E,B18026_004EA,B18026_004M,B18026_004MA,B18026_005E,B18026_005EA,B18026_005M,B18026_005MA,B18026_006E,B18026_006EA,B18026_006M,B18026_006MA,B18026_007E,B18026_007EA,B18026_007M,B18026_007MA,B18026_008E,B18026_008EA,B18026_008M,B18026_008MA,B18026_009E,B18026_009EA,B18026_009M,B18026_009MA,B18026_010E,B18026_010EA,B18026_010M,B18026_010MA,B18026_011E,B18026_011EA,B18026_011M,B18026_011MA,B18026_012E,B18026_012EA,B18026_012M,B18026_012MA,B18026_013E,B18026_013EA,B18026_013M,B18026_013MA,B18026_014E,B18026_014EA,B18026_014M,B18026_014MA,B18026_015E,B18026_015EA,B18026_015M,B18026_015MA,B18026_016E,B18026_016EA,B18026_016M,B18026_016MA,B18026_017E,B18026_017EA,B18026_017M,B18026_017MA,B18026_018E,B18026_018EA,B18026_018M,B18026_018MA,B18026_019E,B18026_019EA,B18026_019M,B18026_019MA,B18026_020E,B18026_020EA,B18026_020M,B18026_020MA,B18026_021E,B18026_021EA,B18026_021M,B18026_021MA,B18026_022E,B18026_022EA,B18026_022M,B18026_022MA,B18026_023E,B18026_023EA,B18026_023M,B18026_023MA,B18026_024E,B18026_024EA,B18026_024M,B18026_024MA,B18026_025E,B18026_025EA,B18026_025M,B18026_025MA,B18026_026E,B18026_026EA,B18026_026M,B18026_026MA,B18026_027E,B18026_027EA,B18026_027M,B18026_027MA,B18026_028E,B18026_028EA,B18026_028M,B18026_028MA,B18026_029E,B18026_029EA,B18026_029M,B18026_029MA,B18026_030E,B18026_030EA,B18026_030M,B18026_030MA,B18026_031E,B18026_031EA,B18026_031M,B18026_031MA,GEO_ID,NAME,state
2470203,null,4099,null,1229431,null,3336,null,123287,null,4133,null,3970,null,1037,null,614,null,306,null,3356,null,980,null,119317,null,4100,null,47747,null,3335,null,71570,null,3399,null,1106144,null,3737,null,87612,null,5235,null,19747,null,2198,null,67865,null,4933,null,1018532,null,6210,null,867677,null,8404,null,150855,null,7368,null,1240772,null,3514,null,121785,null,4038,null,3213,null,1033,null,467,null,292,null,2746,null,889,null,118572,null,3974,null,47882,null,3067,null,70690,null,3358,null,1118987,null,4179,null,97213,null,4812,null,20415,null,2116,null,76798,null,4547,null,1021774,null,5758,null,743492,null,9050,null,278282,null,8054,null,0400000US41,Oregon,41
7981536,null,5319,null,3924619,null,5027,null,462760,null,5964,null,16639,null,2664,null,2438,null,749,null,14201,null,2679,null,446121,null,5833,null,173957,null,5702,null,272164,null,6025,null,3461859,null,5864,null,289648,null,8275,null,55295,null,3437,null,234353,null,7642,null,3172211,null,9950,null,2728273,null,14328,null,443938,null,9822,null,4056917,null,4810,null,446395,null,5549,null,10092,null,1798,null,1395,null,510,null,8697,null,1826,null,436303,null,5541,null,186766,null,5146,null,249537,null,5890,null,3610522,null,5871,null,322532,null,7888,null,53391,null,3649,null,269141,null,7275,null,3287990,null,10026,null,2457305,null,14087,null,830685,null,12134,null,0400000US42,Pennsylvania,42
699080,null,2198,null,341973,null,1638,null,43336,null,2009,null,1243,null,597,null,156,null,182,null,1087,null,574,null,42093,null,2028,null,17524,null,1932,null,24569,null,1899,null,298637,null,1778,null,25168,null,2351,null,4241,null,852,null,20927,null,2239,null,273469,null,2626,null,235054,null,4204,null,38415,null,3337,null,357107,null,1683,null,42935,null,2322,null,463,null,356,null,77,null,120,null,386,null,336,null,42472,null,2382,null,19226,null,2236,null,23246,null,2206,null,314172,null,2166,null,26788,null,2636,null,4035,null,1012,null,22753,null,2527,null,287384,null,3750,null,220873,null,4842,null,66511,null,3735,null,0400000US44,Rhode Island,44
2824448,null,5066,null,1355946,null,4634,null,159985,null,5410,null,3899,null,1028,null,382,null,268,null,3517,null,1039,null,156086,null,5325,null,65084,null,4478,null,91002,null,4198,null,1195961,null,5832,null,116520,null,5735,null,16830,null,2187,null,99690,null,5152,null,1079441,null,7320,null,922977,null,8666,null,156464,null,6815,null,1468502,null,3841,null,160185,null,4468,null,2727,null,808,null,680,null,618,null,2047,null,539,null,157458,null,4439,null,59941,null,2996,null,97517,null,4184,null,1308317,null,4245,null,136905,null,5545,null,14270,null,2091,null,122635,null,5588,null,1171412,null,7249,null,835659,null,10059,null,335753,null,8576,null,0400000US45,South Carolina,45
500360,null,1489,null,250574,null,1703,null,29341,null,2092,null,806,null,573,null,45,null,63,null,761,null,575,null,28535,null,2091,null,15291,null,1821,null,13244,null,1645,null,221233,null,2008,null,13707,null,2095,null,3629,null,1108,null,10078,null,1544,null,207526,null,2872,null,183879,null,2946,null,23647,null,2212,null,249786,null,1464,null,32327,null,1876,null,780,null,460,null,39,null,71,null,741,null,453,null,31547,null,1801,null,18360,null,1641,null,13187,null,1367,null,217459,null,1799,null,15169,null,1357,null,3863,null,1109,null,11306,null,1428,null,202290,null,2137,null,165106,null,3049,null,37184,null,2511,null,0400000US46,South Dakota,46
4002220,null,6127,null,1958422,null,5099,null,213365,null,5087,null,7508,null,1510,null,1055,null,486,null,6453,null,1307,null,205857,null,5330,null,86443,null,4186,null,119414,null,5401,null,1745057,null,6411,null,177989,null,6231,null,26031,null,2919,null,151958,null,5978,null,1567068,null,7926,null,1343408,null,10437,null,223660,null,7149,null,2043798,null,4844,null,209238,null,5059,null,5798,null,965,null,780,null,398,null,5018,null,1003,null,203440,null,5055,null,84907,null,4152,null,118533,null,4558,null,1834560,null,5158,null,198849,null,6578,null,25112,null,2498,null,173737,null,6081,null,1635711,null,8225,null,1173783,null,10808,null,461928,null,9091,null,0400000US47,Tennessee,47
15230520,null,10514,null,7565664,null,8573,null,896274,null,10388,null,22606,null,2718,null,3801,null,1104,null,18805,null,2407,null,873668,null,10554,null,351982,null,10643,null,521686,null,10945,null,6669390,null,9796,null,426232,null,9681,null,76646,null,4257,null,349586,null,9354,null,6243158,null,14532,null,5435915,null,20045,null,807243,null,15092,null,7664856,null,7908,null,856420,null,10347,null,17342,null,2246,null,2526,null,967,null,14816,null,2158,null,839078,null,10343,null,306599,null,8634,null,532479,null,8566,null,6808436,null,9368,null,484053,null,11280,null,69144,null,3839,null,414909,null,10820,null,6324383,null,13536,null,4330970,null,19745,null,1993413,null,18764,null,0400000US48,Texas,48
1659641,null,2910,null,835677,null,2687,null,107410,null,4288,null,2067,null,845,null,740,null,494,null,1327,null,586,null,105343,null,4416,null,61105,null,4403,null,44238,null,2803,null,728267,null,3693,null,32516,null,2535,null,8722,null,1431,null,23794,null,2455,null,695751,null,4105,null,627919,null,4580,null,67832,null,3419,null,823964,null,2441,null,114462,null,3397,null,1978,null,735,null,338,null,231,null,1640,null,700,null,112484,null,3439,null,63932,null,3883,null,48552,null,3445,null,709502,null,3302,null,42338,null,3174,null,9060,null,1380,null,33278,null,2792,null,667164,null,4669,null,465332,null,6399,null,201832,null,5826,null,0400000US49,Utah,49
421412,null,1632,null,209340,null,1323,null,24626,null,1281,null,905,null,384,null,185,null,177,null,720,null,329,null,23721,null,1223,null,9265,null,1111,null,14456,null,1134,null,184714,null,1554,null,13896,null,1518,null,3791,null,736,null,10105,null,1464,null,170818,null,2019,null,149160,null,2839,null,21658,null,2111,null,212072,null,1167,null,23657,null,1348,null,580,null,310,null,219,null,206,null,361,null,244,null,23077,null,1329,null,11769,null,1238,null,11308,null,1290,null,188415,null,1208,null,13858,null,1516,null,2439,null,560,null,11419,null,1388,null,174557,null,1789,null,143534,null,2345,null,31023,null,1810,null,0400000US50,Vermont,50
5018935,null,8502,null,2431483,null,7461,null,278147,null,6106,null,8395,null,1629,null,927,null,555,null,7468,null,1499,null,269752,null,5950,null,100472,null,4969,null,169280,null,5536,null,2153336,null,7395,null,148138,null,5874,null,27432,null,2842,null,120706,null,5077,null,2005198,null,9162,null,1765621,null,10088,null,239577,null,7329,null,2587452,null,5803,null,277338,null,6257,null,3719,null,919,null,565,null,433,null,3154,null,826,null,273619,null,6215,null,106847,null,4812,null,166772,null,4856,null,2310114,null,7057,null,158115,null,6429,null,24582,null,2766,null,133533,null,5925,null,2151999,null,9745,null,1610452,null,11854,null,541547,null,9858,null,0400000US51,Virginia,51
4280519,null,4949,null,2131675,null,4764,null,227328,null,5489,null,7157,null,1653,null,651,null,365,null,6506,null,1602,null,220171,null,5597,null,86675,null,4229,null,133496,null,4290,null,1904347,null,5493,null,147025,null,5739,null,34207,null,2923,null,112818,null,4941,null,1757322,null,6926,null,1507160,null,12032,null,250162,null,9840,null,2148844,null,3817,null,213235,null,5316,null,4927,null,1016,null,1011,null,474,null,3916,null,963,null,208308,null,5260,null,90003,null,3980,null,118305,null,4534,null,1935609,null,4624,null,159958,null,5776,null,27630,null,2909,null,132328,null,5660,null,1775651,null,7186,null,1293051,null,10080,null,482600,null,8807,null,0400000US53,Washington,53
1176111,null,2616,null,580992,null,2171,null,62314,null,2980,null,2476,null,786,null,382,null,304,null,2094,null,682,null,59838,null,2933,null,20077,null,2078,null,39761,null,2332,null,518678,null,3017,null,87328,null,4420,null,13057,null,1804,null,74271,null,4233,null,431350,null,5764,null,355745,null,6077,null,75605,null,4093,null,595119,null,2394,null,61338,null,2986,null,2274,null,790,null,162,null,185,null,2112,null,764,null,59064,null,2946,null,22761,null,2417,null,36303,null,2388,null,533781,null,2862,null,80500,null,4577,null,10127,null,1621,null,70373,null,4368,null,453281,null,5149,null,307909,null,6595,null,145372,null,5364,null,0400000US54,West Virginia,54
3657858,null,3930,null,1838992,null,3528,null,209274,null,5231,null,5622,null,991,null,1232,null,372,null,4390,null,991,null,203652,null,5082,null,100781,null,3913,null,102871,null,3600,null,1629718,null,5488,null,103551,null,4686,null,22281,null,2256,null,81270,null,4328,null,1526167,null,7162,null,1328679,null,8078,null,197488,null,6051,null,1818866,null,3215,null,196318,null,4446,null,3405,null,899,null,1014,null,539,null,2391,null,651,null,192913,null,4513,null,102060,null,3742,null,90853,null,3390,null,1622548,null,3767,null,111902,null,4860,null,22597,null,2051,null,89305,null,4467,null,1510646,null,5558,null,1192356,null,7893,null,318290,null,6505,null,0400000US55,Wisconsin,55
342934,null,2503,null,174898,null,2209,null,18340,null,1945,null,493,null,391,null,133,null,162,null,360,null,347,null,17847,null,1882,null,9576,null,1418,null,8271,null,1666,null,156558,null,2678,null,11911,null,1863,null,3780,null,946,null,8131,null,1408,null,144647,null,3066,null,130552,null,3177,null,14095,null,1913,null,168036,null,1332,null,17483,null,1654,null,337,null,320,null,100,null,111,null,237,null,260,null,17146,null,1726,null,9719,null,1293,null,7427,null,1223,null,150553,null,1548,null,10471,null,1503,null,2850,null,1159,null,7621,null,1189,null,140082,null,2209,null,110507,null,3167,null,29575,null,2576,null,0400000US56,Wyoming,56
2520668,null,2910,null,1201457,null,2416,null,154979,null,3846,null,6124,null,1010,null,220,null,212,null,5904,null,966,null,148855,null,3863,null,21865,null,2027,null,126990,null,3988,null,1046478,null,3143,null,160440,null,5592,null,12195,null,1799,null,148245,null,5860,null,886038,null,6360,null,581759,null,9714,null,304279,null,8948,null,1319211,null,2678,null,151138,null,4042,null,3802,null,1031,null,337,null,242,null,3465,null,975,null,147336,null,3954,null,17601,null,1883,null,129735,null,3760,null,1168073,null,3073,null,168967,null,6264,null,8789,null,1391,null,160178,null,5947,null,999106,null,7364,null,508241,null,9268,null,490865,null,8604,null,0400000US72,Puerto Rico,72
