B23003_001E,B23003_001EA,B23003_001M,B23003_001MA,B23003_002E,B23003_002EA,B23003_002M,B23003_002MA,B23003_003E,B23003_003EA,B23003_003M,B23003_003MA,B23003_004E,B23003_004EA,B23003_004M,B23003_004MA,B23003_005E,B23003_005EA,B23003_005M,B23003_005MA,B23003_006E,B23003_006EA,B23003_006M,B23003_006MA,B23003_007E,B23003_007EA,B23003_007M,B23003_007MA,B23003_008E,B23003_008EA,B23003_008M,B23003_008MA,B23003_009E,B23003_009EA,B23003_009M,B23003_009MA,B23003_010E,B23003_010EA,B23003_010M,B23003_010MA,B23003_011E,B23003_011EA,B23003_011M,B23003_011MA,B23003_012E,B23003_012EA,B23003_012M,B23003_012MA,B23003_013E,B23003_013EA,B23003_013M,B23003_013MA,B23003_014E,B23003_014EA,B23003_014M,B23003_014MA,B23003_015E,B23003_015EA,B23003_015M,B23003_015MA,B23003_016E,B23003_016EA,B23003_016M,B23003_016MA,B23003_017E,B23003_017EA,B23003_017M,B23003_017MA,B23003_018E,B23003_018EA,B23003_018M,B23003_018MA,B23003_019E,B23003_019EA,B23003_019M,B23003_019MA,B23003_020E,B23003_020EA,B23003_020M,B23003_020MA,B23003_021E,B23003_021EA,B23003_021M,B23003_021MA,B23003_022E,B23003_022EA,B23003_022M,B23003_022MA,B23003_023E,B23003_023EA,B23003_023M,B23003_023MA,B23003_024E,B23003_024EA,B23003_024M,B23003_024MA,B23003_025E,B23003_025EA,B23003_025M,B23003_025MA,B23003_026E,B23003_026EA,B23003_026M,B23003_026MA,B23003_027E,B23003_027EA,B23003_027M,B23003_027MA,B23003_028E,B23003_028EA,B23003_028M,B23003_028MA,B23003_029E,B23003_029EA,B23003_029M,B23003_029MA,B23003_030E,B23003_030EA,B23003_030M,B23003_030MA,GEO_ID,NAME,state
320485,null,1654,null,118419,null,3274,null,28412,null,2605,null,21261,null,2403,null,59,null,102,null,21202,null,2398,null,20221,null,2339,null,981,null,478,null,7151,null,1422,null,21006,null,2151,null,15405,null,1976,null,0,null,285,null,15405,null,1976,null,14334,null,1950,null,1071,null,483,null,5601,null,1157,null,69001,null,3651,null,53876,null,3662,null,0,null,285,null,53876,null,3662,null,51174,null,3737,null,2702,null,901,null,15125,null,1997,null,202066,null,3481,null,151217,null,4416,null,429,null,383,null,150788,null,4433,null,142789,null,4475,null,7999,null,1468,null,50849,null,3480,null,0400000US44,Rhode Island,44
1330794,null,3989,null,494840,null,8209,null,113447,null,5201,null,81213,null,4749,null,234,null,209,null,80979,null,4768,null,73255,null,4496,null,7724,null,1831,null,32234,null,2664,null,95719,null,5758,null,62495,null,4297,null,347,null,265,null,62148,null,4307,null,55051,null,4449,null,7097,null,1562,null,33224,null,3310,null,285674,null,6248,null,221505,null,6548,null,448,null,262,null,221057,null,6556,null,207123,null,6765,null,13934,null,2033,null,64169,null,3280,null,835954,null,8665,null,565036,null,9207,null,1232,null,720,null,563804,null,9317,null,527991,null,9141,null,35813,null,2923,null,270918,null,8587,null,0400000US45,South Carolina,45
221603,null,1660,null,86147,null,2611,null,23034,null,1918,null,18274,null,1679,null,21,null,46,null,18253,null,1690,null,17164,null,1715,null,1089,null,478,null,4760,null,1235,null,17606,null,1773,null,13009,null,1530,null,0,null,221,null,13009,null,1530,null,12152,null,1438,null,857,null,503,null,4597,null,934,null,45507,null,2716,null,39186,null,2426,null,43,null,71,null,39143,null,2424,null,38293,null,2432,null,850,null,348,null,6321,null,1050,null,135456,null,2567,null,108590,null,2942,null,63,null,120,null,108527,null,2945,null,104959,null,2904,null,3568,null,900,null,26866,null,1996,null,0400000US46,South Dakota,46
1864779,null,4449,null,685451,null,9536,null,156666,null,5803,null,104457,null,4812,null,710,null,441,null,103747,null,4803,null,95272,null,4511,null,8475,null,1761,null,52209,null,3861,null,135499,null,4657,null,87590,null,3992,null,0,null,281,null,87590,null,3992,null,78278,null,4017,null,9312,null,1747,null,47909,null,3717,null,393286,null,7486,null,298263,null,7666,null,323,null,382,null,297940,null,7687,null,278045,null,7486,null,19895,null,2348,null,95023,null,5343,null,1179328,null,9230,null,816315,null,10092,null,769,null,322,null,815546,null,10056,null,766098,null,9508,null,49448,null,3834,null,363013,null,7890,null,0400000US47,Tennessee,47
6955070,null,7263,null,2896414,null,19673,null,666912,null,13050,null,410770,null,11329,null,1964,null,765,null,408806,null,11205,null,377982,null,10776,null,30824,null,3027,null,256142,null,9071,null,666179,null,15182,null,382613,null,10907,null,433,null,336,null,382180,null,10913,null,353624,null,10820,null,28556,null,2708,null,283566,null,8853,null,1563323,null,15042,null,1152217,null,12901,null,1771,null,793,null,1150446,null,12966,null,1091290,null,13215,null,59156,null,4057,null,411106,null,8215,null,4058656,null,20018,null,2811686,null,21245,null,4670,null,1157,null,2807016,null,21045,null,2658795,null,21286,null,148221,null,6955,null,1246970,null,17865,null,0400000US48,Texas,48
733532,null,1997,null,334974,null,6794,null,87970,null,4012,null,47661,null,3042,null,46,null,79,null,47615,null,3034,null,46556,null,3139,null,1059,null,543,null,40309,null,2476,null,94258,null,4143,null,49722,null,3284,null,69,null,114,null,49653,null,3297,null,48092,null,3286,null,1561,null,628,null,44536,null,2841,null,152746,null,4825,null,113290,null,4288,null,0,null,261,null,113290,null,4288,null,110002,null,4392,null,3288,null,781,null,39456,null,2765,null,398558,null,6620,null,298080,null,6852,null,278,null,267,null,297802,null,6864,null,288502,null,6879,null,9300,null,1586,null,100478,null,3839,null,0400000US49,Utah,49
190094,null,1128,null,68259,null,2795,null,15063,null,1816,null,11657,null,1639,null,0,null,208,null,11657,null,1639,null,11271,null,1564,null,386,null,268,null,3406,null,759,null,10458,null,1400,null,8098,null,1290,null,0,null,208,null,8098,null,1290,null,7763,null,1286,null,335,null,222,null,2360,null,586,null,42738,null,1789,null,36432,null,1706,null,28,null,34,null,36404,null,1701,null,35078,null,1769,null,1326,null,518,null,6306,null,961,null,121835,null,2918,null,96229,null,2708,null,0,null,208,null,96229,null,2708,null,93194,null,2561,null,3035,null,684,null,25606,null,1864,null,0400000US50,Vermont,50
2358313,null,5862,null,886055,null,9933,null,215144,null,7517,null,151886,null,6841,null,2146,null,728,null,149740,null,6727,null,138353,null,6426,null,11387,null,1841,null,63258,null,3963,null,162890,null,6036,null,105210,null,4882,null,588,null,348,null,104622,null,4850,null,96941,null,4940,null,7681,null,1418,null,57680,null,3451,null,508021,null,8906,null,397873,null,8866,null,1568,null,525,null,396305,null,8807,null,381279,null,8607,null,15026,null,2046,null,110148,null,4685,null,1472258,null,10878,null,1094193,null,12755,null,6431,null,1346,null,1087762,null,13000,null,1040777,null,12748,null,46985,null,3718,null,378065,null,8261,null,0400000US51,Virginia,51
1970480,null,3639,null,737700,null,10168,null,178429,null,6163,null,110649,null,5122,null,662,null,368,null,109987,null,5019,null,102899,null,4823,null,7088,null,1334,null,67780,null,3817,null,146322,null,4861,null,86502,null,4442,null,476,null,334,null,86026,null,4395,null,79894,null,3919,null,6132,null,1501,null,59820,null,3686,null,412949,null,9304,null,317355,null,8646,null,509,null,320,null,316846,null,8712,null,304599,null,8317,null,12247,null,1942,null,95594,null,4828,null,1232780,null,10700,null,901224,null,10310,null,1665,null,546,null,899559,null,10305,null,856024,null,10148,null,43535,null,3832,null,331556,null,8338,null,0400000US53,Washington,53
540086,null,2594,null,191093,null,5160,null,44869,null,3444,null,26673,null,2497,null,76,null,126,null,26597,null,2478,null,24686,null,2388,null,1911,null,645,null,18196,null,2479,null,34283,null,3101,null,18131,null,2122,null,0,null,265,null,18131,null,2122,null,16950,null,2104,null,1181,null,461,null,16152,null,2159,null,111941,null,4781,null,78195,null,4293,null,0,null,265,null,78195,null,4293,null,74490,null,3905,null,3705,null,993,null,33746,null,3080,null,348993,null,5130,null,216242,null,6101,null,25,null,44,null,216217,null,6104,null,206081,null,6163,null,10136,null,1785,null,132751,null,5172,null,0400000US54,West Virginia,54
1653302,null,3162,null,624629,null,7357,null,145557,null,5081,null,112258,null,4424,null,363,null,367,null,111895,null,4369,null,105212,null,4038,null,6683,null,1350,null,33299,null,2338,null,127573,null,5003,null,92805,null,4861,null,56,null,90,null,92749,null,4862,null,86957,null,4790,null,5792,null,1068,null,34768,null,2417,null,351499,null,5957,null,293492,null,6021,null,75,null,87,null,293417,null,6003,null,278708,null,5869,null,14709,null,1493,null,58007,null,3178,null,1028673,null,7381,null,803914,null,8400,null,273,null,267,null,803641,null,8391,null,767301,null,8380,null,36340,null,3232,null,224759,null,5800,null,0400000US55,Wisconsin,55
153740,null,1292,null,55697,null,2449,null,12642,null,1617,null,8176,null,1375,null,0,null,259,null,8176,null,1375,null,8024,null,1381,null,152,null,160,null,4466,null,1063,null,11602,null,1837,null,8457,null,1588,null,0,null,259,null,8457,null,1588,null,8097,null,1535,null,360,null,335,null,3145,null,936,null,31453,null,2202,null,27004,null,2159,null,0,null,259,null,27004,null,2159,null,26385,null,2157,null,619,null,319,null,4449,null,965,null,98043,null,2491,null,76337,null,3208,null,205,null,226,null,76132,null,3236,null,72754,null,3291,null,3378,null,795,null,21706,null,2265,null,0400000US56,Wyoming,56
1199966,null,2149,null,425903,null,7449,null,88639,null,4440,null,53849,null,3517,null,0,null,283,null,53849,null,3517,null,43927,null,3312,null,9922,null,1519,null,34790,null,3023,null,72766,null,3969,null,42646,null,3760,null,0,null,283,null,42646,null,3760,null,35966,null,3408,null,6680,null,1250,null,30120,null,2628,null,264498,null,5868,null,159556,null,5870,null,0,null,283,null,159556,null,5870,null,136861,null,5719,null,22695,null,2274,null,104942,null,4801,null,774063,null,7958,null,361458,null,7897,null,0,null,283,null,361458,null,7897,null,308829,null,7232,null,52629,null,3736,null,412605,null,7520,null,0400000US72,Puerto Rico,72
