C25121_001E,C25121_001EA,C25121_001M,C25121_001MA,C25121_002E,C25121_002EA,C25121_002M,C25121_002MA,C25121_003E,C25121_003EA,C25121_003M,C25121_003MA,C25121_004E,C25121_004EA,C25121_004M,C25121_004MA,C25121_005E,C25121_005EA,C25121_005M,C25121_005MA,C25121_006E,C25121_006EA,C25121_006M,C25121_006MA,C25121_007E,C25121_007EA,C25121_007M,C25121_007MA,C25121_008E,C25121_008EA,C25121_008M,C25121_008MA,C25121_009E,C25121_009EA,C25121_009M,C25121_009MA,C25121_010E,C25121_010EA,C25121_010M,C25121_010MA,C25121_011E,C25121_011EA,C25121_011M,C25121_011MA,C25121_012E,C25121_012EA,C25121_012M,C25121_012MA,C25121_013E,C25121_013EA,C25121_013M,C25121_013MA,C25121_014E,C25121_014EA,C25121_014M,C25121_014MA,C25121_015E,C25121_015EA,C25121_015M,C25121_015MA,C25121_016E,C25121_016EA,C25121_016M,C25121_016MA,C25121_017E,C25121_017EA,C25121_017M,C25121_017MA,C25121_018E,C25121_018EA,C25121_018M,C25121_018MA,C25121_019E,C25121_019EA,C25121_019M,C25121_019MA,C25121_020E,C25121_020EA,C25121_020M,C25121_020MA,C25121_021E,C25121_021EA,C25121_021M,C25121_021MA,C25121_022E,C25121_022EA,C25121_022M,C25121_022MA,C25121_023E,C25121_023EA,C25121_023M,C25121_023MA,C25121_024E,C25121_024EA,C25121_024M,C25121_024MA,C25121_025E,C25121_025EA,C25121_025M,C25121_025MA,C25121_026E,C25121_026EA,C25121_026M,C25121_026MA,C25121_027E,C25121_027EA,C25121_027M,C25121_027MA,C25121_028E,C25121_028EA,C25121_028M,C25121_028MA,C25121_029E,C25121_029EA,C25121_029M,C25121_029MA,C25121_030E,C25121_030EA,C25121_030M,C25121_030MA,C25121_031E,C25121_031EA,C25121_031M,C25121_031MA,GEO_ID,NAME,state
3491156,null,15066,null,129340,null,5173,null,41135,null,2553,null,32694,null,2708,null,33357,null,2572,null,22154,null,2689,null,290340,null,7476,null,81407,null,3715,null,79856,null,3404,null,85927,null,3995,null,43150,null,2682,null,509961,null,9587,null,107741,null,4185,null,138708,null,5734,null,174644,null,5635,null,88868,null,3337,null,505652,null,8980,null,75044,null,3631,null,122035,null,3840,null,197093,null,5924,null,111480,null,5056,null,758137,null,12295,null,66311,null,3018,null,143359,null,6046,null,325347,null,8477,null,223120,null,6794,null,1297726,null,11956,null,35190,null,2174,null,101381,null,4258,null,386597,null,7831,null,774558,null,9290,null,0400000US42,Pennsylvania,42
256033,null,4325,null,7149,null,1277,null,404,null,385,null,140,null,161,null,1363,null,523,null,5242,null,1065,null,15722,null,1576,null,391,null,255,null,618,null,468,null,4122,null,920,null,10591,null,1237,null,27261,null,2282,null,638,null,328,null,544,null,342,null,6345,null,1291,null,19734,null,1877,null,30325,null,2872,null,648,null,364,null,326,null,273,null,4888,null,884,null,24463,null,2596,null,48764,null,2673,null,369,null,238,null,184,null,186,null,6972,null,1253,null,41239,null,2702,null,126812,null,4190,null,606,null,459,null,556,null,335,null,7024,null,1217,null,118626,null,4157,null,0400000US44,Rhode Island,44
1192466,null,12800,null,63254,null,3583,null,24860,null,2341,null,16506,null,1730,null,13491,null,1704,null,8397,null,1307,null,119328,null,5146,null,44263,null,3288,null,32424,null,3040,null,27638,null,2460,null,15003,null,1816,null,193441,null,6453,null,51770,null,3557,null,53175,null,3266,null,61066,null,4336,null,27430,null,2619,null,180206,null,6756,null,33374,null,2813,null,43848,null,2935,null,72253,null,4236,null,30731,null,2724,null,250707,null,6719,null,29477,null,2450,null,50024,null,3270,null,109725,null,5112,null,61481,null,3347,null,385530,null,7417,null,14756,null,1839,null,36146,null,2816,null,138178,null,5093,null,196450,null,5514,null,0400000US45,South Carolina,45
213029,null,3858,null,6877,null,997,null,3473,null,701,null,1334,null,423,null,1728,null,488,null,342,null,232,null,15007,null,1460,null,7623,null,962,null,3778,null,707,null,2649,null,612,null,957,null,448,null,37215,null,2344,null,13255,null,1286,null,9247,null,1266,null,11468,null,1563,null,3245,null,696,null,36901,null,2069,null,9017,null,1056,null,9515,null,1128,null,13729,null,1748,null,4640,null,1000,null,52919,null,2681,null,8608,null,1102,null,10485,null,1393,null,25286,null,2068,null,8540,null,1329,null,64110,null,2646,null,4143,null,563,null,6751,null,923,null,28291,null,2142,null,24925,null,1822,null,0400000US46,South Dakota,46
1683930,null,13746,null,88472,null,3607,null,36229,null,2741,null,21338,null,2142,null,22428,null,2090,null,8477,null,1493,null,165556,null,6196,null,52357,null,3266,null,50902,null,3400,null,47415,null,3061,null,14882,null,1759,null,275011,null,7511,null,58650,null,3558,null,86208,null,4086,null,102158,null,4861,null,27995,null,3151,null,270456,null,8551,null,39595,null,3552,null,75969,null,4749,null,118406,null,5823,null,36486,null,2774,null,367563,null,7847,null,30104,null,2669,null,79640,null,4180,null,185476,null,7013,null,72343,null,3636,null,516872,null,8341,null,11761,null,1585,null,43997,null,3065,null,200199,null,6624,null,260915,null,6050,null,0400000US47,Tennessee,47
5373524,null,24676,null,235858,null,7702,null,105323,null,5415,null,60858,null,3580,null,52883,null,3263,null,16794,null,2047,null,432881,null,9887,null,185335,null,6520,null,128513,null,5744,null,93603,null,4892,null,25430,null,2538,null,750500,null,11581,null,236626,null,7033,null,246034,null,7264,null,213903,null,6831,null,53937,null,3711,null,741803,null,12456,null,164786,null,6668,null,232616,null,7968,null,276356,null,8407,null,68045,null,4338,null,1064562,null,15699,null,155522,null,6409,null,270922,null,8078,null,499536,null,11206,null,138582,null,5134,null,2147920,null,20124,null,92188,null,4832,null,238379,null,7265,null,953001,null,14924,null,864352,null,10900,null,0400000US48,Texas,48
599201,null,6884,null,13885,null,1319,null,1765,null,562,null,1628,null,602,null,5890,null,988,null,4602,null,902,null,28747,null,2456,null,3475,null,798,null,4040,null,806,null,11427,null,1655,null,9805,null,1435,null,72924,null,3602,null,4728,null,903,null,7772,null,1194,null,35835,null,2502,null,24589,null,2378,null,84587,null,3743,null,4654,null,881,null,4635,null,857,null,41056,null,2896,null,34242,null,2647,null,151190,null,4393,null,3970,null,883,null,4906,null,905,null,62338,null,2908,null,79976,null,3650,null,247868,null,5313,null,2601,null,802,null,2665,null,610,null,55610,null,2830,null,186992,null,4582,null,0400000US49,Utah,49
183920,null,3274,null,5379,null,849,null,1110,null,434,null,543,null,227,null,1836,null,544,null,1890,null,550,null,14649,null,1257,null,2375,null,600,null,2214,null,547,null,5853,null,954,null,4207,null,822,null,25429,null,1767,null,2473,null,674,null,3361,null,557,null,10874,null,1285,null,8721,null,1114,null,29293,null,2223,null,2418,null,705,null,3209,null,608,null,12618,null,1406,null,11048,null,1506,null,42192,null,2332,null,1375,null,603,null,2801,null,578,null,17383,null,1472,null,20633,null,1734,null,66978,null,2828,null,714,null,319,null,1615,null,513,null,15604,null,1375,null,49045,null,2530,null,0400000US50,Vermont,50
2038098,null,14903,null,65995,null,4003,null,16008,null,1752,null,12106,null,1546,null,17710,null,2230,null,20171,null,2253,null,127787,null,4528,null,28880,null,2653,null,24995,null,2280,null,42805,null,2676,null,31107,null,2407,null,220541,null,6490,null,31408,null,2891,null,36989,null,2473,null,76268,null,4201,null,75876,null,3859,null,247039,null,7530,null,21370,null,2201,null,27955,null,2454,null,92459,null,4758,null,105255,null,5485,null,393478,null,9268,null,20159,null,2410,null,27814,null,2135,null,124081,null,5138,null,221424,null,7531,null,983258,null,10714,null,9184,null,1594,null,19737,null,2107,null,119188,null,5558,null,835149,null,9311,null,0400000US51,Virginia,51
1652733,null,11881,null,44312,null,2763,null,8754,null,1423,null,3945,null,974,null,9896,null,1410,null,21717,null,2022,null,89203,null,4012,null,14309,null,1580,null,9043,null,1392,null,24823,null,1941,null,41028,null,2825,null,183230,null,5919,null,19111,null,2460,null,16560,null,1812,null,55372,null,3397,null,92187,null,4484,null,212486,null,5787,null,10573,null,1713,null,11152,null,1274,null,62544,null,3623,null,128217,null,4451,null,359707,null,9370,null,10507,null,1748,null,10769,null,1427,null,84020,null,5235,null,254411,null,7570,null,763795,null,10030,null,7169,null,1251,null,7226,null,1026,null,67659,null,3675,null,681741,null,9426,null,0400000US53,Washington,53
549401,null,7253,null,33870,null,2620,null,16294,null,1800,null,8683,null,1375,null,6738,null,1406,null,2155,null,609,null,76202,null,4073,null,37194,null,2966,null,20147,null,2372,null,12834,null,1901,null,6027,null,1158,null,109038,null,4789,null,38505,null,2691,null,34119,null,2467,null,26541,null,2118,null,9873,null,1521,null,86645,null,4281,null,23034,null,2350,null,26133,null,2145,null,27556,null,2201,null,9922,null,1400,null,110045,null,4819,null,20070,null,2146,null,31788,null,3184,null,42131,null,2634,null,16056,null,1803,null,133601,null,4557,null,9361,null,1455,null,22090,null,2282,null,53773,null,3439,null,48377,null,3079,null,0400000US54,West Virginia,54
1570851,null,10923,null,42023,null,2773,null,8905,null,1081,null,8198,null,1051,null,15560,null,1577,null,9360,null,1233,null,107172,null,3775,null,19958,null,1795,null,25180,null,1937,null,46609,null,2973,null,15425,null,1368,null,206716,null,5205,null,24477,null,1682,null,44516,null,2735,null,99437,null,4081,null,38286,null,2067,null,228437,null,6293,null,13775,null,1441,null,40621,null,2569,null,123648,null,5213,null,50393,null,2994,null,383184,null,6704,null,10691,null,1137,null,43930,null,2265,null,213971,null,5214,null,114592,null,4641,null,603319,null,7922,null,5580,null,923,null,21748,null,1820,null,220013,null,5681,null,355978,null,5784,null,0400000US55,Wisconsin,55
142770,null,3425,null,3896,null,816,null,1799,null,586,null,385,null,210,null,800,null,352,null,912,null,504,null,10729,null,1690,null,3432,null,964,null,1794,null,516,null,4352,null,1166,null,1151,null,419,null,19420,null,2001,null,3284,null,938,null,3370,null,931,null,8023,null,1198,null,4743,null,939,null,21028,null,1982,null,2482,null,710,null,2141,null,574,null,10303,null,1341,null,6102,null,1057,null,30528,null,2434,null,2840,null,743,null,4172,null,825,null,14049,null,1696,null,9467,null,1282,null,57169,null,2798,null,2147,null,596,null,2756,null,694,null,17426,null,1888,null,34840,null,1841,null,0400000US56,Wyoming,56
894308,null,8185,null,226283,null,5358,null,72822,null,3503,null,82906,null,3734,null,56981,null,3554,null,13574,null,1606,null,199005,null,5907,null,41903,null,3166,null,76861,null,3272,null,66373,null,3434,null,13868,null,1562,null,189466,null,5944,null,25735,null,2391,null,60991,null,2985,null,83986,null,4057,null,18754,null,2057,null,114748,null,5176,null,9223,null,1092,null,28126,null,2363,null,59413,null,3263,null,17986,null,1732,null,91124,null,4513,null,3732,null,728,null,16324,null,1811,null,47294,null,3300,null,23774,null,2281,null,73682,null,3404,null,1643,null,555,null,5344,null,1013,null,24294,null,2015,null,42401,null,2737,null,0400000US72,Puerto Rico,72
