B18024_001E,B18024_001EA,B18024_001M,B18024_001MA,B18024_002E,B18024_002EA,B18024_002M,B18024_002MA,B18024_003E,B18024_003EA,B18024_003M,B18024_003MA,B18024_004E,B18024_004EA,B18024_004M,B18024_004MA,B18024_005E,B18024_005EA,B18024_005M,B18024_005MA,B18024_006E,B18024_006EA,B18024_006M,B18024_006MA,B18024_007E,B18024_007EA,B18024_007M,B18024_007MA,B18024_008E,B18024_008EA,B18024_008M,B18024_008MA,B18024_009E,B18024_009EA,B18024_009M,B18024_009MA,B18024_010E,B18024_010EA,B18024_010M,B18024_010MA,B18024_011E,B18024_011EA,B18024_011M,B18024_011MA,B18024_012E,B18024_012EA,B18024_012M,B18024_012MA,B18024_013E,B18024_013EA,B18024_013M,B18024_013MA,B18024_014E,B18024_014EA,B18024_014M,B18024_014MA,B18024_015E,B18024_015EA,B18024_015M,B18024_015MA,B18024_016E,B18024_016EA,B18024_016M,B18024_016MA,B18024_017E,B18024_017EA,B18024_017M,B18024_017MA,B18024_018E,B18024_018EA,B18024_018M,B18024_018MA,B18024_019E,B18024_019EA,B18024_019M,B18024_019MA,B18024_020E,B18024_020EA,B18024_020M,B18024_020MA,B18024_021E,B18024_021EA,B18024_021M,B18024_021MA,B18024_022E,B18024_022EA,B18024_022M,B18024_022MA,B18024_023E,B18024_023EA,B18024_023M,B18024_023MA,B18024_024E,B18024_024EA,B18024_024M,B18024_024MA,B18024_025E,B18024_025EA,B18024_025M,B18024_025MA,B18024_026E,B18024_026EA,B18024_026M,B18024_026MA,B18024_027E,B18024_027EA,B18024_027M,B18024_027MA,B18024_028E,B18024_028EA,B18024_028M,B18024_028MA,B18024_029E,B18024_029EA,B18024_029M,B18024_029MA,B18024_030E,B18024_030EA,B18024_030M,B18024_030MA,B18024_031E,B18024_031EA,B18024_031M,B18024_031MA,GEO_ID,NAME,state
2470203,null,4099,null,55042,null,4184,null,24709,null,2734,null,2589,null,921,null,680,null,479,null,1909,null,832,null,22120,null,2611,null,3748,null,1027,null,18372,null,2487,null,30333,null,2977,null,3504,null,976,null,986,null,517,null,2518,null,810,null,26829,null,2942,null,4469,null,968,null,22360,null,2833,null,2415161,null,6008,null,1204722,null,4549,null,474947,null,3351,null,341310,null,5647,null,133637,null,6135,null,729775,null,4026,null,590047,null,5764,null,139728,null,5072,null,1210439,null,4723,null,467449,null,3597,null,296641,null,5967,null,170808,null,6195,null,742990,null,4089,null,510160,null,6520,null,232830,null,6488,null,0400000US41,Oregon,41
7981536,null,5319,null,194639,null,6955,null,91706,null,5171,null,17437,null,2677,null,2645,null,766,null,14792,null,2697,null,74269,null,4307,null,13746,null,2193,null,60523,null,3662,null,102933,null,5342,null,15060,null,2735,null,3431,null,1091,null,11629,null,2239,null,87873,null,4669,null,16431,null,2132,null,71442,null,3974,null,7786897,null,8499,null,3832913,null,7726,null,1446323,null,5887,null,976893,null,8406,null,469430,null,8128,null,2386590,null,5529,null,1966679,null,9977,null,419911,null,8556,null,3953984,null,7184,null,1453080,null,5522,null,912807,null,9199,null,540273,null,9376,null,2500904,null,5566,null,1766188,null,11384,null,734716,null,9887,null,0400000US42,Pennsylvania,42
699080,null,2198,null,14753,null,2163,null,7407,null,1491,null,1087,null,555,null,135,null,165,null,952,null,511,null,6320,null,1321,null,752,null,340,null,5568,null,1253,null,7346,null,1532,null,837,null,405,null,63,null,106,null,774,null,387,null,6509,null,1426,null,1479,null,605,null,5030,null,1311,null,684327,null,3193,null,334566,null,2183,null,133248,null,1847,null,91256,null,3093,null,41992,null,2970,null,201318,null,1650,null,164832,null,3258,null,36486,null,3263,null,349761,null,2358,null,134072,null,1578,null,87579,null,2916,null,46493,null,3135,null,215689,null,1744,null,155090,null,3497,null,60599,null,3365,null,0400000US44,Rhode Island,44
2824448,null,5066,null,84001,null,4416,null,36499,null,3199,null,3753,null,1038,null,586,null,373,null,3167,null,950,null,32746,null,3014,null,4230,null,885,null,28516,null,2924,null,47502,null,3114,null,6168,null,1664,null,721,null,450,null,5447,null,1664,null,41334,null,3317,null,4381,null,951,null,36953,null,3147,null,2740447,null,6251,null,1319447,null,5217,null,518796,null,5476,null,360093,null,7003,null,158703,null,6080,null,800651,null,5569,null,640364,null,7606,null,160287,null,6675,null,1421000,null,5432,null,544675,null,3883,null,328834,null,6410,null,215841,null,6984,null,876325,null,4896,null,576614,null,8082,null,299711,null,7410,null,0400000US45,South Carolina,45
500360,null,1489,null,10140,null,1813,null,4809,null,1287,null,1307,null,705,null,260,null,253,null,1047,null,678,null,3502,null,1005,null,720,null,371,null,2782,null,858,null,5331,null,1036,null,727,null,373,null,353,null,241,null,374,null,250,null,4604,null,987,null,924,null,535,null,3680,null,846,null,490220,null,2406,null,245765,null,2270,null,98699,null,1863,null,75130,null,2648,null,23569,null,2338,null,147066,null,1784,null,126734,null,2144,null,20332,null,1655,null,244455,null,1831,null,98840,null,1706,null,70916,null,2246,null,27924,null,2243,null,145615,null,1460,null,115175,null,2346,null,30440,null,2002,null,0400000US46,South Dakota,46
4002220,null,6127,null,110869,null,5427,null,50983,null,3800,null,8451,null,1442,null,1369,null,702,null,7082,null,1293,null,42532,null,3525,null,6270,null,1421,null,36262,null,3197,null,59886,null,3594,null,6456,null,1344,null,828,null,448,null,5628,null,1258,null,53430,null,3662,null,6982,null,1230,null,46448,null,3486,null,3891351,null,8477,null,1907439,null,6580,null,752924,null,4959,null,533145,null,6153,null,219779,null,5694,null,1154515,null,5465,null,916153,null,7969,null,238362,null,7137,null,1983912,null,6071,null,763203,null,3973,null,467038,null,7992,null,296165,null,7386,null,1220709,null,5293,null,809734,null,8786,null,410975,null,8770,null,0400000US47,Tennessee,47
15230520,null,10514,null,326044,null,9364,null,146959,null,5611,null,25892,null,2657,null,3888,null,1045,null,22004,null,2495,null,121067,null,5298,null,19579,null,2348,null,101488,null,4709,null,179085,null,6641,null,24062,null,2634,null,4702,null,1445,null,19360,null,2377,null,155023,null,5487,null,21208,null,2374,null,133815,null,5125,null,14904476,null,14107,null,7418705,null,10418,null,3222487,null,9560,null,2321976,null,14877,null,900511,null,16218,null,4196218,null,9478,null,3522901,null,14492,null,673317,null,12391,null,7485771,null,9888,null,3151836,null,7819,null,1808814,null,15242,null,1343022,null,16323,null,4333935,null,8072,null,2874515,null,16247,null,1459420,null,15609,null,0400000US48,Texas,48
1659641,null,2910,null,23798,null,2336,null,9640,null,1660,null,3592,null,1022,null,1104,null,455,null,2488,null,847,null,6048,null,1245,null,1807,null,646,null,4241,null,1112,null,14158,null,1846,null,2252,null,782,null,510,null,330,null,1742,null,707,null,11906,null,1607,null,2367,null,805,null,9539,null,1488,null,1635843,null,3444,null,826037,null,3169,null,421491,null,2883,null,341692,null,4421,null,79799,null,3813,null,404546,null,2092,null,353883,null,3632,null,50663,null,2989,null,809806,null,2851,null,404375,null,2327,null,257639,null,5287,null,146736,null,5246,null,405431,null,2340,null,278146,null,4366,null,127285,null,4193,null,0400000US49,Utah,49
421412,null,1632,null,7997,null,1306,null,3923,null,801,null,967,null,478,null,238,null,200,null,729,null,441,null,2956,null,662,null,557,null,265,null,2399,null,616,null,4074,null,907,null,579,null,272,null,63,null,85,null,516,null,261,null,3495,null,909,null,484,null,280,null,3011,null,797,null,413415,null,1887,null,205417,null,1420,null,74792,null,1124,null,51723,null,1887,null,23069,null,1884,null,130625,null,1090,null,109883,null,2224,null,20742,null,2053,null,207998,null,1296,null,73551,null,1144,null,51963,null,1499,null,21588,null,1753,null,134447,null,1184,null,105451,null,1783,null,28996,null,1730,null,0400000US50,Vermont,50
5018935,null,8502,null,93177,null,5565,null,44182,null,3678,null,8543,null,1802,null,2063,null,742,null,6480,null,1679,null,35639,null,3307,null,6090,null,1233,null,29549,null,2920,null,48995,null,3575,null,5876,null,1415,null,1907,null,901,null,3969,null,1058,null,43119,null,3480,null,6140,null,1316,null,36979,null,3320,null,4925758,null,10051,null,2387301,null,8233,null,929546,null,7040,null,655263,null,7941,null,274283,null,7573,null,1457755,null,6588,null,1231036,null,8370,null,226719,null,6817,null,2538457,null,6422,null,963145,null,5842,null,610986,null,8425,null,352159,null,8034,null,1575312,null,5085,null,1123413,null,9336,null,451899,null,9135,null,0400000US51,Virginia,51
4280519,null,4949,null,87168,null,4913,null,38856,null,3117,null,6783,null,1586,null,2242,null,963,null,4541,null,1314,null,32073,null,2810,null,6862,null,1319,null,25211,null,2600,null,48312,null,3135,null,6874,null,1488,null,2146,null,905,null,4728,null,1181,null,41438,null,3036,null,6537,null,1254,null,34901,null,2913,null,4193351,null,6776,null,2092819,null,5075,null,814688,null,5019,null,574751,null,7328,null,239937,null,7460,null,1278131,null,4099,null,1044838,null,7596,null,233293,null,7262,null,2100532,null,5318,null,803862,null,4966,null,505937,null,5770,null,297925,null,6324,null,1296670,null,4184,null,897075,null,8905,null,399595,null,8354,null,0400000US53,Washington,53
1176111,null,2616,null,45230,null,3289,null,21505,null,2072,null,3602,null,803,null,290,null,230,null,3312,null,774,null,17903,null,1913,null,1674,null,695,null,16229,null,1780,null,23725,null,2655,null,1757,null,741,null,114,null,189,null,1643,null,730,null,21968,null,2471,null,2743,null,886,null,19225,null,2345,null,1130881,null,4536,null,559487,null,3195,null,208893,null,2622,null,131153,null,3459,null,77740,null,3709,null,350594,null,2632,null,256144,null,4559,null,94450,null,3937,null,571394,null,3635,null,211928,null,2434,null,113227,null,4541,null,98701,null,4274,null,359466,null,3197,null,224875,null,5035,null,134591,null,4670,null,0400000US54,West Virginia,54
3657858,null,3930,null,65692,null,4043,null,28748,null,2533,null,6837,null,1381,null,2336,null,785,null,4501,null,1198,null,21911,null,1928,null,5059,null,945,null,16852,null,1694,null,36944,null,2724,null,4261,null,840,null,1110,null,390,null,3151,null,768,null,32683,null,2571,null,8012,null,1112,null,24671,null,2453,null,3592166,null,5218,null,1810244,null,4599,null,702964,null,3910,null,519097,null,5420,null,183867,null,4874,null,1107280,null,3648,null,926481,null,5465,null,180799,null,4309,null,1781922,null,4084,null,680080,null,3190,null,483359,null,4908,null,196721,null,5189,null,1101842,null,3602,null,825546,null,6009,null,276296,null,5303,null,0400000US55,Wisconsin,55
342934,null,2503,null,7374,null,1426,null,3582,null,1055,null,553,null,423,null,71,null,132,null,482,null,423,null,3029,null,975,null,466,null,303,null,2563,null,877,null,3792,null,963,null,720,null,396,null,156,null,212,null,564,null,345,null,3072,null,916,null,1159,null,615,null,1913,null,788,null,335560,null,2885,null,171316,null,2314,null,68273,null,2007,null,54697,null,2433,null,13576,null,2220,null,103043,null,1668,null,88807,null,2021,null,14236,null,1642,null,164244,null,1690,null,64404,null,1769,null,45842,null,2016,null,18562,null,1796,null,99840,null,1665,null,76019,null,2647,null,23821,null,2194,null,0400000US56,Wyoming,56
2520668,null,2910,null,88631,null,5051,null,41838,null,3292,null,6990,null,1523,null,507,null,392,null,6483,null,1514,null,34848,null,3065,null,2632,null,832,null,32216,null,3031,null,46793,null,3887,null,7080,null,1564,null,795,null,472,null,6285,null,1521,null,39713,null,3320,null,2933,null,755,null,36780,null,3204,null,2432037,null,5917,null,1159619,null,4081,null,514440,null,3062,null,241099,null,6666,null,273341,null,7015,null,645179,null,3537,null,371801,null,7051,null,273378,null,6832,null,1272418,null,4836,null,530155,null,3045,null,204164,null,5835,null,325991,null,6010,null,742263,null,3650,null,327076,null,6785,null,415187,null,6508,null,0400000US72,Puerto Rico,72
