B18025_001E,B18025_001EA,B18025_001M,B18025_001MA,B18025_002E,B18025_002EA,B18025_002M,B18025_002MA,B18025_003E,B18025_003EA,B18025_003M,B18025_003MA,B18025_004E,B18025_004EA,B18025_004M,B18025_004MA,B18025_005E,B18025_005EA,B18025_005M,B18025_005MA,B18025_006E,B18025_006EA,B18025_006M,B18025_006MA,B18025_007E,B18025_007EA,B18025_007M,B18025_007MA,B18025_008E,B18025_008EA,B18025_008M,B18025_008MA,B18025_009E,B18025_009EA,B18025_009M,B18025_009MA,B18025_010E,B18025_010EA,B18025_010M,B18025_010MA,B18025_011E,B18025_011EA,B18025_011M,B18025_011MA,B18025_012E,B18025_012EA,B18025_012M,B18025_012MA,B18025_013E,B18025_013EA,B18025_013M,B18025_013MA,B18025_014E,B18025_014EA,B18025_014M,B18025_014MA,B18025_015E,B18025_015EA,B18025_015M,B18025_015MA,B18025_016E,B18025_016EA,B18025_016M,B18025_016MA,B18025_017E,B18025_017EA,B18025_017M,B18025_017MA,B18025_018E,B18025_018EA,B18025_018M,B18025_018MA,B18025_019E,B18025_019EA,B18025_019M,B18025_019MA,B18025_020E,B18025_020EA,B18025_020M,B18025_020MA,B18025_021E,B18025_021EA,B18025_021M,B18025_021MA,B18025_022E,B18025_022EA,B18025_022M,B18025_022MA,B18025_023E,B18025_023EA,B18025_023M,B18025_023MA,B18025_024E,B18025_024EA,B18025_024M,B18025_024MA,B18025_025E,B18025_025EA,B18025_025M,B18025_025MA,B18025_026E,B18025_026EA,B18025_026M,B18025_026MA,B18025_027E,B18025_027EA,B18025_027M,B18025_027MA,B18025_028E,B18025_028EA,B18025_028M,B18025_028MA,B18025_029E,B18025_029EA,B18025_029M,B18025_029MA,B18025_030E,B18025_030EA,B18025_030M,B18025_030MA,B18025_031E,B18025_031EA,B18025_031M,B18025_031MA,GEO_ID,NAME,state
2470203,null,4099,null,81010,null,4796,null,32611,null,2603,null,5619,null,1100,null,1581,null,637,null,4038,null,991,null,26992,null,2544,null,5035,null,1151,null,21957,null,2433,null,48399,null,4026,null,8712,null,1677,null,2784,null,1022,null,5928,null,1325,null,39687,null,3591,null,6429,null,1053,null,33258,null,3230,null,2389193,null,6338,null,1196820,null,4075,null,471917,null,3479,null,340409,null,5685,null,131508,null,6218,null,724903,null,3817,null,588760,null,5738,null,136143,null,5026,null,1192373,null,5590,null,462241,null,3991,null,294843,null,5974,null,167398,null,6271,null,730132,null,4509,null,508200,null,6489,null,221932,null,6081,null,0400000US41,Oregon,41
7981536,null,5319,null,284198,null,7900,null,128646,null,5181,null,33020,null,3403,null,6518,null,1350,null,26502,null,2993,null,95626,null,4811,null,18348,null,1863,null,77278,null,4301,null,155552,null,6376,null,30849,null,3143,null,6754,null,1366,null,24095,null,2646,null,124703,null,5388,null,18319,null,2113,null,106384,null,4929,null,7697338,null,9613,null,3795973,null,7380,null,1430740,null,5818,null,973020,null,8658,null,457720,null,8300,null,2365233,null,5731,null,1962077,null,9800,null,403156,null,8652,null,3901365,null,8330,null,1437291,null,5550,null,909484,null,9309,null,527807,null,9079,null,2464074,null,6517,null,1764300,null,11241,null,699774,null,9828,null,0400000US42,Pennsylvania,42
699080,null,2198,null,23289,null,2808,null,10404,null,1819,null,1851,null,780,null,521,null,378,null,1330,null,608,null,8553,null,1514,null,971,null,339,null,7582,null,1519,null,12885,null,1921,null,2140,null,720,null,391,null,365,null,1749,null,633,null,10745,null,1674,null,1501,null,561,null,9244,null,1589,null,675791,null,3554,null,331569,null,2293,null,132484,null,1835,null,90870,null,3089,null,41614,null,2923,null,199085,null,1739,null,164613,null,3219,null,34472,null,3151,null,344222,null,2528,null,132769,null,1722,null,87251,null,2965,null,45518,null,3174,null,211453,null,1917,null,155068,null,3502,null,56385,null,3183,null,0400000US44,Rhode Island,44
2824448,null,5066,null,119002,null,5477,null,51520,null,3742,null,9213,null,1532,null,1760,null,631,null,7453,null,1454,null,42307,null,3480,null,5267,null,1189,null,37040,null,3034,null,67482,null,3765,null,11517,null,2054,null,1801,null,743,null,9716,null,1947,null,55965,null,3613,null,4814,null,1064,null,51151,null,3467,null,2705446,null,7194,null,1304426,null,5650,null,513336,null,5753,null,358919,null,6967,null,154417,null,5727,null,791090,null,5505,null,639327,null,7603,null,151763,null,6258,null,1401020,null,5928,null,539326,null,3969,null,327754,null,6392,null,211572,null,6873,null,861694,null,5305,null,576181,null,8015,null,285513,null,7195,null,0400000US45,South Carolina,45
500360,null,1489,null,14829,null,2214,null,6495,null,1730,null,2557,null,1030,null,788,null,565,null,1769,null,748,null,3938,null,1047,null,1050,null,579,null,2888,null,761,null,8334,null,1393,null,1819,null,870,null,903,null,749,null,916,null,368,null,6515,null,1149,null,1051,null,621,null,5464,null,953,null,485531,null,2721,null,244079,null,2421,null,97449,null,2000,null,74602,null,2705,null,22847,null,2319,null,146630,null,1740,null,126404,null,2119,null,20226,null,1716,null,241452,null,2065,null,97748,null,1863,null,70366,null,2524,null,27382,null,2231,null,143704,null,1622,null,115048,null,2359,null,28656,null,2043,null,0400000US46,South Dakota,46
4002220,null,6127,null,172035,null,6502,null,75181,null,4065,null,18426,null,2281,null,2873,null,1010,null,15553,null,1897,null,56755,null,3652,null,5981,null,1408,null,50774,null,3507,null,96854,null,4513,null,14843,null,1776,null,2056,null,781,null,12787,null,1713,null,82011,null,4502,null,9164,null,1728,null,72847,null,4099,null,3830185,null,9327,null,1883241,null,6077,null,742949,null,5332,null,531641,null,6202,null,211308,null,5575,null,1140292,null,5087,null,916442,null,7696,null,223850,null,6808,null,1946944,null,6990,null,754816,null,4165,null,465810,null,7960,null,289006,null,7454,null,1192128,null,6132,null,807552,null,8879,null,384576,null,8652,null,0400000US47,Tennessee,47
15230520,null,10514,null,470850,null,11209,null,204351,null,7394,null,49933,null,4262,null,7465,null,1613,null,42468,null,3734,null,154418,null,6274,null,25833,null,2487,null,128585,null,5577,null,266499,null,9446,null,50807,null,4336,null,9547,null,1549,null,41260,null,3905,null,215692,null,7590,null,26925,null,2353,null,188767,null,6888,null,14759670,null,15205,null,7361313,null,11317,null,3198446,null,10427,null,2318399,null,15168,null,880047,null,16097,null,4162867,null,10166,null,3516647,null,14799,null,646220,null,11332,null,7398357,null,12060,null,3125091,null,8826,null,1803969,null,15399,null,1321122,null,16482,null,4273266,null,9486,null,2868798,null,16529,null,1404468,null,15806,null,0400000US48,Texas,48
1659641,null,2910,null,39182,null,2716,null,15107,null,1745,null,6559,null,1392,null,2708,null,856,null,3851,null,1067,null,8548,null,1490,null,2335,null,694,null,6213,null,1320,null,24075,null,2536,null,6483,null,1415,null,1573,null,625,null,4910,null,1222,null,17592,null,2091,null,3067,null,946,null,14525,null,1697,null,1620459,null,4393,null,820570,null,3294,null,418524,null,3051,null,340088,null,4472,null,78436,null,3833,null,402046,null,2303,null,353355,null,3674,null,48691,null,2880,null,799889,null,3733,null,400144,null,2587,null,256576,null,5318,null,143568,null,5229,null,399745,null,2956,null,277446,null,4587,null,122299,null,4304,null,0400000US49,Utah,49
421412,null,1632,null,12658,null,1529,null,5993,null,870,null,1604,null,526,null,406,null,306,null,1198,null,498,null,4389,null,889,null,1101,null,475,null,3288,null,738,null,6665,null,1121,null,1614,null,577,null,307,null,214,null,1307,null,520,null,5051,null,1014,null,728,null,392,null,4323,null,950,null,408754,null,2123,null,203347,null,1527,null,74155,null,1145,null,51555,null,1922,null,22600,null,1872,null,129192,null,1151,null,109339,null,2195,null,19853,null,1881,null,205407,null,1493,null,72516,null,1184,null,51719,null,1526,null,20797,null,1743,null,132891,null,1208,null,105207,null,1731,null,27684,null,1791,null,0400000US50,Vermont,50
5018935,null,8502,null,136690,null,5759,null,62493,null,4332,null,18190,null,2401,null,4310,null,1127,null,13880,null,2128,null,44303,null,3753,null,5711,null,1060,null,38592,null,3554,null,74197,null,3998,null,11556,null,1752,null,2807,null,860,null,8749,null,1554,null,62641,null,3475,null,9039,null,1494,null,53602,null,3209,null,4882245,null,9938,null,2368990,null,8036,null,919899,null,6911,null,653016,null,7895,null,266883,null,7525,null,1449091,null,6558,null,1231415,null,8394,null,217676,null,6440,null,2513255,null,6876,null,957465,null,5925,null,610086,null,8464,null,347379,null,7876,null,1555790,null,5421,null,1120514,null,9254,null,435276,null,8403,null,0400000US51,Virginia,51
4280519,null,4949,null,128514,null,5850,null,54557,null,3688,null,13209,null,1979,null,3303,null,1095,null,9906,null,1754,null,41348,null,2988,null,7560,null,1427,null,33788,null,2730,null,73957,null,4153,null,14627,null,1974,null,3615,null,932,null,11012,null,1840,null,59330,null,3694,null,7839,null,1334,null,51491,null,3582,null,4152005,null,7329,null,2077118,null,5315,null,808262,null,4719,null,573690,null,7035,null,234572,null,7224,null,1268856,null,4812,null,1044140,null,7805,null,224716,null,6923,null,2074887,null,6044,null,796109,null,5051,null,504468,null,5922,null,291641,null,6085,null,1278778,null,4411,null,895773,null,8922,null,383005,null,7604,null,0400000US53,Washington,53
1176111,null,2616,null,71888,null,4144,null,33297,null,2723,null,7968,null,1316,null,1299,null,635,null,6669,null,1189,null,25329,null,2541,null,3066,null,909,null,22263,null,2270,null,38591,null,3314,null,5195,null,1345,null,694,null,512,null,4501,null,1228,null,33396,null,2894,null,3584,null,1399,null,29812,null,2456,null,1104223,null,5098,null,547695,null,3547,null,204527,null,2820,null,130144,null,3589,null,74383,null,3581,null,343168,null,2991,null,254752,null,4454,null,88416,null,3659,null,556528,null,4460,null,208490,null,2824,null,112647,null,4497,null,95843,null,4273,null,348038,null,3537,null,224034,null,5242,null,124004,null,4558,null,0400000US54,West Virginia,54
3657858,null,3930,null,98925,null,4631,null,42640,null,3339,null,12049,null,1883,null,3516,null,863,null,8533,null,1715,null,30591,null,2980,null,5684,null,1146,null,24907,null,2541,null,56285,null,3158,null,10014,null,1232,null,3352,null,867,null,6662,null,1109,null,46271,null,3221,null,10136,null,1338,null,36135,null,3174,null,3558933,null,6012,null,1796352,null,5028,null,697752,null,4059,null,517917,null,5574,null,179835,null,5063,null,1098600,null,4147,null,925856,null,5685,null,172744,null,4066,null,1762581,null,4261,null,674327,null,3319,null,481117,null,4918,null,193210,null,4983,null,1088254,null,4152,null,823422,null,6160,null,264832,null,5590,null,0400000US55,Wisconsin,55
342934,null,2503,null,10931,null,1871,null,5670,null,1235,null,1278,null,713,null,458,null,374,null,820,null,598,null,4392,null,1047,null,521,null,327,null,3871,null,948,null,5261,null,1301,null,1227,null,497,null,310,null,275,null,917,null,430,null,4034,null,1074,null,913,null,629,null,3121,null,939,null,332003,null,3185,null,169228,null,2366,null,67548,null,2010,null,54310,null,2476,null,13238,null,2205,null,101680,null,1628,null,88752,null,2037,null,12928,null,1573,null,162775,null,2156,null,63897,null,1821,null,45688,null,1995,null,18209,null,1821,null,98878,null,1862,null,76265,null,2708,null,22613,null,2066,null,0400000US56,Wyoming,56
2520668,null,2910,null,206405,null,7408,null,99441,null,4670,null,17646,null,2254,null,1364,null,642,null,16282,null,2157,null,81795,null,4008,null,4969,null,967,null,76826,null,3877,null,106964,null,4567,null,16723,null,2464,null,1931,null,729,null,14792,null,2372,null,90241,null,3973,null,4689,null,955,null,85552,null,3698,null,2314263,null,8455,null,1102016,null,5361,null,503784,null,3285,null,240242,null,6709,null,263542,null,6920,null,598232,null,4543,null,369464,null,7172,null,228768,null,6499,null,1212247,null,5530,null,520512,null,3454,null,203028,null,5857,null,317484,null,5789,null,691735,null,4157,null,325320,null,6726,null,366415,null,6794,null,0400000US72,Puerto Rico,72
