GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001MA,B24010A_001EA,B24010A_002MA,B24010A_002EA,B24010A_003EA,B24010A_003MA,B24010A_004EA,B24010A_004MA,B24010A_005EA,B24010A_005MA,B24010A_006MA,B24010A_006EA,B24010A_007MA,B24010A_007EA,B24010A_008EA,B24010A_008MA,B24010A_009EA,B24010A_009MA,B24010A_010EA,B24010A_010MA,B24010A_011MA,B24010A_011EA,B24010A_012MA,B24010A_012EA,B24010A_013MA,B24010A_013EA,B24010A_014EA,B24010A_014MA,B24010A_015EA,B24010A_015MA,B24010A_016EA,B24010A_016MA,B24010A_017MA,B24010A_017EA,B24010A_018MA,B24010A_018EA,B24010A_019EA,B24010A_019MA,B24010A_020EA,B24010A_020MA,B24010A_021EA,B24010A_021MA,B24010A_022MA,B24010A_022EA,B24010A_023MA,B24010A_023EA,B24010A_024MA,B24010A_024EA,B24010A_025EA,B24010A_025MA,B24010A_026EA,B24010A_026MA,B24010A_027EA,B24010A_027MA,B24010A_028MA,B24010A_028EA,B24010A_029MA,B24010A_029EA,B24010A_030EA,B24010A_030MA,B24010A_031EA,B24010A_031MA,B24010A_032EA,B24010A_032MA,B24010A_033EA,B24010A_033MA,B24010A_034EA,B24010A_034MA,B24010A_035EA,B24010A_035MA,B24010A_036MA,B24010A_036EA,B24010A_037MA,B24010A_037EA,B24010A_038EA,B24010A_038MA,B24010A_039EA,B24010A_039MA,B24010A_040EA,B24010A_040MA,B24010A_041MA,B24010A_041EA,B24010A_042MA,B24010A_042EA,B24010A_043EA,B24010A_043MA,B24010A_044EA,B24010A_044MA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047MA,B24010A_047EA,B24010A_048EA,B24010A_048MA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051MA,B24010A_051EA,B24010A_052MA,B24010A_052EA,B24010A_053EA,B24010A_053MA,B24010A_054EA,B24010A_054MA,B24010A_055EA,B24010A_055MA,B24010A_056MA,B24010A_056EA,B24010A_057MA,B24010A_057EA,B24010A_058EA,B24010A_058MA,B24010A_059EA,B24010A_059MA,B24010A_060EA,B24010A_060MA,B24010A_061MA,B24010A_061EA,B24010A_062MA,B24010A_062EA,B24010A_063EA,B24010A_063MA,B24010A_064EA,B24010A_064MA,B24010A_065EA,B24010A_065MA,B24010A_066MA,B24010A_066EA,B24010A_067MA,B24010A_067EA,B24010A_068MA,B24010A_068EA,B24010A_069EA,B24010A_069MA,B24010A_070EA,B24010A_070MA,B24010A_071EA,B24010A_071MA,B24010A_072MA,B24010A_072EA,B24010A_073MA,B24010A_073EA,state
0400000US49,1173325,9494,650035,5674,243056,6330,115631,5143,81663,4408,33968,2761,59352,3492,31254,2298,21840,2613,6258,1014,49746,2943,6471,1328,6522,1142,23705,1942,13048,1456,18327,1868,14810,1644,3517,833,78081,4725,3912,997,16975,1846,10739,1540,6236,1113,23466,3098,27012,2766,6716,1280,125142,5411,73753,4260,51389,3628,100514,4687,3613,1061,61340,3758,35561,3017,103242,5725,45576,3788,35773,3186,21893,2689,523290,6573,203660,5911,66099,3299,36441,2556,29658,2424,13338,1520,6331,975,2688,670,4319,1006,85033,4398,9474,1222,5777,1072,58680,3763,11102,1485,39190,3059,26415,2486,12775,1877,96142,4433,22762,2079,3856,955,2625,739,1231,561,30616,2622,13280,1382,25628,2377,190870,5893,64370,4027,126500,4899,4243,1338,585,288,1802,948,1856,760,28375,2240,18996,2035,5192,961,4187,1035,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,313153,4280,160752,2679,57964,2569,25814,1787,19987,1679,5827,975,12919,1666,4575,908,6204,1070,2140,472,15327,1468,2199,586,1528,530,7226,1028,4374,784,3904,727,2911,670,993,380,23014,1900,932,492,3561,814,2188,685,1373,373,7227,1219,8746,1217,2548,661,22993,1692,15287,1449,7706,957,30248,2139,3119,595,17899,1838,9230,1042,26533,1873,13721,1365,7993,1085,4819,853,152401,2721,69911,2665,22678,1903,14532,1353,8146,1135,4913,871,1953,518,1592,556,1368,417,27613,1936,5118,862,1633,661,16999,1293,3863,678,14707,1412,10397,1157,4310,720,28990,2059,5478,952,842,258,642,228,200,125,8378,1138,4857,982,9435,1060,45230,2475,15168,1507,30062,2029,1518,552,787,300,532,401,199,117,6752,992,4622,721,653,312,1477,569,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2795375,16333,1470886,11197,621235,9668,298583,7772,214148,5995,84435,4111,163625,5800,93056,4139,55751,3238,14818,1574,125236,5029,17369,1890,26904,2475,48672,2916,32291,3172,33791,2386,24837,2046,8954,1447,182720,7076,7514,1587,56567,3581,26426,2327,30141,2706,53587,3584,48251,3749,16801,2148,231995,7181,143569,5239,88426,5645,244012,7142,7577,1604,146116,6331,90319,4290,190924,6022,90112,4264,69839,3681,30973,2676,1324489,11528,636231,9546,233484,6956,141395,6119,92089,4420,53620,3225,32658,2794,8209,1402,12753,1508,229670,5794,26769,1964,21576,2067,148922,5322,32403,2718,119457,4282,81579,3517,37878,2883,223482,7167,40200,3471,15735,1822,10773,1607,4962,934,74797,4497,33535,2265,59215,3973,402053,9454,143285,6256,258768,8012,11679,2075,3261,1008,4626,1302,3792,1078,51044,3623,28962,2375,14138,1939,7944,1380,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2570626,13561,1368978,9022,508725,9177,228191,8125,168506,6461,59685,4163,142445,5358,70980,4692,56040,3075,15425,1830,101566,5344,16505,2013,13473,1656,41669,3266,29919,2877,36523,2825,27559,2480,8964,1454,176127,7453,9166,1882,44494,3617,25886,2602,18608,2213,51802,4396,51950,4022,18715,2402,232465,7559,140851,6111,91614,5510,228831,8266,26876,2990,119706,5880,82249,4546,222830,7025,96131,5488,78869,4304,47830,3635,1201648,10201,503809,8607,181376,6415,111590,5328,69786,3714,46230,3500,21852,2169,10597,1853,13781,1813,177854,6466,25152,2360,16354,2299,108820,4316,27528,2204,98349,4215,66993,3796,31356,2710,253771,7846,47289,3414,10283,1463,6348,1116,3935,1041,78474,5159,33684,2780,84041,4308,370743,9262,126289,5362,244454,7428,18678,2150,8273,1260,5497,1431,4908,1177,54647,3985,28400,2705,14566,1780,11681,1904,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,712398,8801,373420,5776,95750,4498,37508,2826,29080,2450,8428,1223,20650,1905,7503,1257,9223,1392,3924,1055,25284,2488,5241,1042,4678,970,10380,1341,4985,1201,12308,1787,8506,1532,3802,1068,51225,3107,1932,592,12603,1514,6294,1011,6309,1014,14529,1903,17326,1855,4835,1041,61558,3484,34486,2937,27072,2224,87063,4490,2885,677,53798,3573,30380,2351,77824,4412,33384,3138,27565,2617,16875,2263,338978,5658,127203,4446,31647,2173,18598,1658,13049,1655,6591,946,2803,636,1593,830,2195,591,48582,3208,8646,1233,4817,989,31915,2491,3204,894,40383,3182,25509,2601,14874,1699,78347,4070,19350,2111,2659,756,1363,495,1296,586,24520,2693,11158,1612,20660,2196,117605,4441,44903,3362,72702,4044,1761,648,235,189,1117,493,409,253,14062,1763,7409,1053,3097,888,3556,848,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2568090,11092,1330383,7731,416963,8316,202990,6094,148846,5443,54144,2643,99174,3940,43816,2723,43275,2296,12083,1415,83711,4362,12946,1624,9274,1280,43179,2985,18312,1938,31088,2331,24939,2149,6149,1088,156468,5449,5757,947,31127,2326,13527,1715,17600,1706,53423,3377,52525,3299,13636,1474,218695,6660,131878,4734,86817,4466,211219,5637,20116,1910,104333,4000,86770,3577,327038,7070,180756,5042,83396,3691,62886,3209,1237707,7696,492955,7466,166206,4473,95604,3652,70602,2836,31044,2020,15457,1514,5759,863,9828,1169,167520,6035,26246,2529,9237,1318,110545,4544,21492,2203,128185,4426,85933,3502,42252,2750,249047,5799,61018,3346,11192,1288,6125,938,5067,943,83957,4112,29304,2227,63576,3744,391310,6951,126590,5168,264720,5756,10794,1353,4506,696,3222,809,3066,791,93601,3679,64604,3105,9933,1522,19064,1867,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,268244,4157,145906,3155,43580,2852,23273,1981,19165,2058,4108,840,7416,1233,1451,606,3873,882,2092,651,9388,1486,1281,552,938,387,4957,1036,2212,820,3503,1116,2971,1069,532,387,17020,2046,119,106,4553,1100,2343,902,2210,727,5411,1528,6377,1199,560,245,15939,1988,9824,1847,6115,1098,41801,2721,1627,630,25080,2657,15094,2054,27566,2482,9885,1569,12744,1857,4937,1025,122338,2890,43121,2595,15671,1766,10488,1605,5183,1056,1662,534,665,375,418,224,579,340,17890,1670,2654,898,1829,630,10907,1254,2500,883,7898,1216,5275,966,2623,706,30928,2416,4557,945,1614,641,762,479,852,450,10948,1765,6643,1280,7166,1305,40023,2241,13856,1745,26167,1941,2042,797,710,474,1248,556,84,144,6224,1137,2489,799,2508,671,1227,419,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,733739,13959,384411,9162,104315,4777,48253,2960,32440,2430,15813,1966,18353,2212,5622,1101,9007,1745,3724,944,24520,2829,3042,857,3878,1074,11266,1914,6334,1322,13189,1784,10363,1541,2826,872,79331,5068,1454,823,31505,3117,18561,2531,12944,1619,16184,2082,23489,2462,6699,1404,83247,4993,46773,3561,36474,3042,61315,3559,4624,1296,31191,2339,25500,2221,56203,3796,26310,2926,19538,2099,10355,1556,349328,9064,143761,6252,47524,3654,24462,2629,23062,2406,6365,1237,1887,693,1695,652,2783,933,56402,3899,6373,1537,3274,848,43186,3086,3569,1004,33470,3030,23375,2443,10095,1688,56030,4163,6842,1353,9439,1723,5899,1362,3540,1006,17716,2180,10421,1502,11612,2023,126947,5323,50588,3817,76359,4216,3165,1011,1377,733,691,454,1097,615,19425,2667,16908,2444,937,455,1580,707,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1455137,13100,806961,8756,253865,7284,118244,5555,93812,4950,24432,2119,59186,3655,26690,2900,28017,2574,4479,980,54321,3286,12116,1879,9182,1397,24266,2386,8757,1192,22114,2290,17529,1942,4585,1129,99081,5503,3894,823,25333,3340,13701,2248,11632,1999,30191,3024,32545,3053,7118,1508,129155,5621,81777,4537,47378,3239,158425,6212,8667,1621,86047,4970,63711,4040,166435,6746,83145,4979,52069,3781,31221,3035,648176,8282,266132,5882,79586,3590,47558,2897,32028,3124,16807,2171,7768,1163,4941,1116,4098,1334,98929,4507,10498,1478,8657,1505,68662,3835,11112,1576,70810,3717,45549,2978,25261,2769,109673,5429,20333,2169,3564,860,2555,725,1009,433,39842,3329,15207,2302,30727,2501,227748,6160,79220,3583,148528,5723,5311,1103,617,322,2389,860,2305,674,39312,3325,25326,2829,7895,1465,6091,1383,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,254961,4839,140305,3907,49896,2805,22737,2273,17659,2069,5078,1235,13303,1774,3849,1005,6952,1309,2502,699,9595,1413,1977,673,1038,444,4632,906,1948,669,4261,968,3097,797,1164,623,22197,3428,649,333,4866,1002,3264,926,1602,501,8007,2056,6476,2343,2199,771,17763,2091,10044,1730,7719,1398,30490,2219,1829,443,17352,1863,11309,1538,19959,2128,6170,1270,9825,1371,3964,968,114656,2808,54659,3259,18382,1944,12138,1684,6244,1055,3250,707,777,351,901,367,1572,482,20832,2384,3451,1040,1357,560,13690,1994,2334,628,12195,1583,9479,1563,2716,814,20766,1936,4179,993,1953,776,1309,691,644,346,5622,1143,2376,600,6636,1218,34118,2703,11220,1827,22898,2083,1728,887,277,186,1113,807,338,284,3385,960,1777,617,1340,604,268,213,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2222473,14886,1182362,10499,403469,9929,187131,7537,136169,6151,50962,3853,96906,4530,46925,4239,41755,3085,8226,1585,82716,4654,14181,2166,10738,1562,36797,2980,21000,2282,36716,3500,25536,2629,11180,2306,194461,6748,7182,1577,49389,3485,25515,2546,23874,2736,60936,3989,57853,3781,19101,2677,233638,8292,136659,5858,96979,5752,192223,7942,7844,2082,105146,6164,79233,4517,158571,6994,68205,4987,58846,3910,31520,3352,1040111,10152,399523,10894,144111,6410,83686,5091,60425,3904,23725,2382,12872,1942,4016,938,6837,1488,145242,6557,23097,2519,13836,1735,88155,4934,20154,2437,86445,5641,61317,4272,25128,2823,224059,8443,38571,2922,14586,1893,7897,1363,6689,1285,71816,4723,34265,3873,64821,4075,364618,9592,132384,6284,232234,7368,7979,1711,1928,641,2333,836,3718,1206,43932,3339,22304,2553,12486,1629,9142,1505,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1014002,10161,544625,6381,150846,4931,77603,3817,58758,3939,18845,1668,25119,2573,10850,1395,10366,1650,3903,995,31842,2725,7698,1241,3674,831,14585,1934,5885,1192,16282,1743,11663,1473,4619,1242,65542,4205,2379,712,16690,1941,8410,1641,8280,1440,19554,2662,20175,2373,6744,1341,87912,4196,57337,3277,30575,2780,113232,5207,9111,1468,61189,3806,42932,3126,127093,5022,66721,4075,38231,2862,22141,2358,469377,6755,178096,5604,57323,3846,37484,3205,19839,1954,7767,1411,4437,941,1743,816,1587,586,67349,3902,7994,1399,3753,1000,49628,3041,5974,1142,45657,3069,28756,2605,16901,1702,95255,4563,20469,2069,3681,996,2071,850,1610,743,31882,2962,13819,1869,25404,2294,161916,6619,55115,3161,106801,5474,3772,948,1297,667,986,580,1489,515,30338,2463,21414,2146,4167,941,4757,1016,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
