GEO_ID,B25093_001E,B25093_001M,B25093_002E,B25093_002M,B25093_003E,B25093_003M,B25093_004E,B25093_004M,B25093_005E,B25093_005M,B25093_006E,B25093_006M,B25093_007E,B25093_007M,B25093_008E,B25093_008M,B25093_009E,B25093_009M,B25093_010E,B25093_010M,B25093_011E,B25093_011M,B25093_012E,B25093_012M,B25093_013E,B25093_013M,B25093_014E,B25093_014M,B25093_015E,B25093_015M,B25093_016E,B25093_016M,B25093_017E,B25093_017M,B25093_018E,B25093_018M,B25093_019E,B25093_019M,B25093_020E,B25093_020M,B25093_021E,B25093_021M,B25093_022E,B25093_022M,B25093_023E,B25093_023M,B25093_024E,B25093_024M,B25093_025E,B25093_025M,B25093_026E,B25093_026M,B25093_027E,B25093_027M,B25093_028E,B25093_028M,B25093_029E,B25093_029M,NAME,B25093_001MA,B25093_001EA,B25093_002EA,B25093_002MA,B25093_003EA,B25093_003MA,B25093_004EA,B25093_004MA,B25093_005MA,B25093_005EA,B25093_006MA,B25093_006EA,B25093_007MA,B25093_007EA,B25093_008EA,B25093_008MA,B25093_009EA,B25093_009MA,B25093_010EA,B25093_010MA,B25093_011MA,B25093_011EA,B25093_012MA,B25093_012EA,B25093_013EA,B25093_013MA,B25093_014EA,B25093_014MA,B25093_015EA,B25093_015MA,B25093_016MA,B25093_016EA,B25093_017MA,B25093_017EA,B25093_018MA,B25093_018EA,B25093_019EA,B25093_019MA,B25093_020EA,B25093_020MA,B25093_021EA,B25093_021MA,B25093_022MA,B25093_022EA,B25093_023MA,B25093_023EA,B25093_024EA,B25093_024MA,B25093_025EA,B25093_025MA,B25093_026EA,B25093_026MA,B25093_027EA,B25093_027MA,B25093_028MA,B25093_028EA,B25093_029MA,B25093_029EA,state
0400000US51,2010442,15164,13866,2008,5134,1241,2236,869,1294,528,1465,652,3721,1073,16,26,183537,5606,71503,3817,35696,3077,24953,2192,16563,2068,33660,2618,1162,415,1277246,11702,624927,10555,188385,5602,129633,5723,91796,4435,234243,6538,8262,1343,535793,6323,302999,5460,53128,3167,39537,2435,28658,1891,108969,4289,2502,546,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1643637,12066,10612,1757,2589,738,1757,664,1184,480,1893,887,3094,887,95,124,143321,5233,44938,3176,26141,2285,21648,2023,14224,1615,35918,2831,452,300,1053157,10289,458582,7516,158089,5301,120209,4463,83051,3787,225251,6773,7975,1154,436547,5817,225226,4562,47564,2878,34412,2216,27692,2293,99839,4219,1814,617,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,533758,5867,5646,1213,2618,727,916,502,220,177,237,176,1512,634,143,159,47375,2849,29509,2442,6999,1425,3375,949,1679,629,5548,1156,265,239,311332,4863,208788,5244,31557,2482,18669,2011,12406,1468,37122,2675,2790,907,169405,3269,118989,3138,16108,1597,9712,1338,6247,1255,17645,1919,704,339,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1539778,10829,12143,1552,3925,721,1947,634,2205,671,921,380,3003,756,142,121,157451,4358,63882,3008,34622,2633,20389,1942,11766,1579,26314,1937,478,292,966887,8170,480392,5819,149995,4495,99097,3271,63070,2996,169260,4704,5073,768,403297,3594,205669,3682,49501,2522,35418,2013,26571,1662,83824,3288,2314,460,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154329,3897,2774,878,1024,593,447,360,598,399,114,113,516,387,75,111,18902,1662,9567,1296,2719,852,2143,697,1374,479,3067,863,32,53,92632,2735,57315,2770,11758,1636,7059,1227,4384,1132,11761,1773,355,268,40021,1794,26330,1636,3893,819,2097,598,2021,683,5585,998,95,96,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,877877,8341,4502,1131,2186,839,253,261,283,261,276,250,1098,426,406,219,60207,3792,20433,2476,8027,1533,7854,1292,4977,1159,17261,2283,1655,573,510926,7500,247875,5784,51548,3252,39783,3216,30333,2390,116748,4720,24639,2100,302242,4450,188281,4893,21196,1992,17670,2023,11505,1521,55500,3537,8090,1235,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1268565,12217,12203,1809,4668,1062,1433,525,890,474,891,474,3768,984,553,588,122887,5687,64939,4158,18834,2883,10604,2020,8264,1636,18758,2364,1488,611,760891,8325,435657,7671,95552,4159,57636,4224,37867,2458,124609,5543,9570,1666,372584,4441,228383,4246,35357,2639,27652,2099,16880,1824,62054,3020,2258,532,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,159427,3595,1972,680,582,279,121,148,93,142,363,382,813,437,0,143,18421,1705,6409,1086,4968,1001,1882,585,1704,639,3396,923,62,73,109480,2961,57858,2326,14306,1641,10838,1307,6999,1257,19314,1860,165,114,29554,1360,16892,1307,2453,567,1941,523,1877,714,6363,812,28,47,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1496650,13898,15757,2288,5300,1613,2814,824,1971,722,1219,551,4044,1200,409,179,137328,5536,59429,3981,24842,2261,16004,1837,9287,1576,26022,2785,1744,698,856323,11420,416526,7144,116262,4746,81906,4505,56497,3994,173759,7474,11373,1638,487242,5155,274920,5995,48839,3061,37427,2776,25727,2238,96886,4471,3443,777,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,757722,8214,9428,1789,3962,1056,1280,515,736,385,915,518,2508,926,27,48,75433,3467,40344,2885,12043,1492,7040,1541,5183,1032,10422,1535,401,293,446660,6491,273496,5757,50322,3276,35496,2808,21629,2419,60620,2973,5097,908,226201,4168,146636,3643,22733,2062,13744,1394,8697,1169,33163,2294,1228,406,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
