GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001EA,C23001_001MA,C23001_002EA,C23001_002MA,C23001_003MA,C23001_003EA,C23001_004MA,C23001_004EA,C23001_005EA,C23001_005MA,C23001_006EA,C23001_006MA,C23001_007EA,C23001_007MA,C23001_008MA,C23001_008EA,C23001_009MA,C23001_009EA,C23001_010EA,C23001_010MA,C23001_011EA,C23001_011MA,C23001_012EA,C23001_012MA,C23001_013EA,C23001_013MA,C23001_014MA,C23001_014EA,C23001_015MA,C23001_015EA,C23001_016EA,C23001_016MA,C23001_017EA,C23001_017MA,C23001_018EA,C23001_018MA,C23001_019MA,C23001_019EA,C23001_020MA,C23001_020EA,C23001_021EA,C23001_021MA,C23001_022EA,C23001_022MA,C23001_023EA,C23001_023MA,C23001_024EA,C23001_024MA,C23001_025MA,C23001_025EA,C23001_026MA,C23001_026EA,C23001_027EA,C23001_027MA,C23001_028EA,C23001_028MA,C23001_029EA,C23001_029MA,C23001_030MA,C23001_030EA,C23001_031MA,C23001_031EA,C23001_032EA,C23001_032MA,C23001_033EA,C23001_033MA,C23001_034EA,C23001_034MA,C23001_035EA,C23001_035MA,C23001_036MA,C23001_036EA,C23001_037MA,C23001_037EA,C23001_038EA,C23001_038MA,C23001_039EA,C23001_039MA,C23001_040EA,C23001_040MA,C23001_041MA,C23001_041EA,C23001_042MA,C23001_042EA,C23001_043EA,C23001_043MA,C23001_044EA,C23001_044MA,C23001_045EA,C23001_045MA,C23001_046EA,C23001_046MA,C23001_047MA,C23001_047EA,C23001_048MA,C23001_048EA,C23001_049EA,C23001_049MA,C23001_050EA,C23001_050MA,C23001_051EA,C23001_051MA,C23001_052MA,C23001_052EA,C23001_053MA,C23001_053EA,C23001_054EA,C23001_054MA,C23001_055EA,C23001_055MA,C23001_056EA,C23001_056MA,C23001_057EA,C23001_057MA,C23001_058MA,C23001_058EA,C23001_059MA,C23001_059EA,C23001_060EA,C23001_060MA,C23001_061EA,C23001_061MA,C23001_062EA,C23001_062MA,C23001_063MA,C23001_063EA,C23001_064MA,C23001_064EA,C23001_065EA,C23001_065MA,C23001_066EA,C23001_066MA,C23001_067EA,C23001_067MA,C23001_068EA,C23001_068MA,C23001_069MA,C23001_069EA,C23001_070MA,C23001_070EA,C23001_071EA,C23001_071MA,C23001_072EA,C23001_072MA,C23001_073EA,C23001_073MA,C23001_074MA,C23001_074EA,C23001_075MA,C23001_075EA,C23001_076EA,C23001_076MA,C23001_077EA,C23001_077MA,C23001_078EA,C23001_078MA,C23001_079EA,C23001_079MA,C23001_080MA,C23001_080EA,C23001_081MA,C23001_081EA,C23001_082EA,C23001_082MA,C23001_083EA,C23001_083MA,C23001_084EA,C23001_084MA,C23001_085MA,C23001_085EA,C23001_086MA,C23001_086EA,C23001_087EA,C23001_087MA,C23001_088EA,C23001_088MA,C23001_089EA,C23001_089MA,C23001_090EA,C23001_090MA,C23001_091MA,C23001_091EA,C23001_092MA,C23001_092EA,C23001_093EA,C23001_093MA,state
0400000US30,809850,1787,404059,1941,27692,1601,11781,1501,254,263,11527,1503,8862,1130,2665,732,15911,1549,36504,1311,29100,1712,1038,474,28062,1690,24721,1706,3341,1064,7404,1230,121970,1541,108619,1983,1420,490,107199,2059,100073,2435,7126,1264,13351,1738,69624,1017,60915,1338,224,163,60691,1358,56693,1776,3998,1022,8709,1064,73684,757,51631,1550,0,157,51631,1550,48420,1618,3211,680,22053,1500,45266,548,13587,1143,12936,1132,651,255,31679,1224,29319,389,3097,610,2966,596,131,148,26222,675,405791,1690,23676,1310,10451,1156,31,58,10420,1146,8904,1131,1516,521,13225,1198,35208,1326,27468,1857,140,243,27328,1815,24039,1942,3289,1026,7740,1290,116574,1319,94592,2024,208,176,94384,2000,87981,2174,6403,1295,21982,1813,71643,1056,53217,1611,0,157,53217,1611,50998,1558,2219,622,18426,1564,74690,1019,45437,1594,0,157,45437,1594,43203,1628,2234,606,29253,1621,44506,637,11415,1061,11151,1041,264,184,33091,1190,39494,527,1995,443,1763,447,232,201,37499,563,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1442595,2159,710963,1876,52525,1954,27538,1835,16,37,27522,1836,21844,1865,5678,1207,24987,1883,68512,1589,57520,1874,1028,357,56492,1939,50690,2125,5802,1243,10992,1452,240036,1812,221405,2568,3038,704,218367,2540,208570,2796,9797,1355,18631,1558,124604,1525,112657,1718,502,309,112155,1747,107305,1991,4850,1101,11947,1193,112653,952,86081,1933,22,45,86059,1941,83668,1898,2391,523,26572,1678,63490,619,26726,1579,25553,1532,1173,547,36764,1495,49143,495,5836,638,5764,639,72,75,43307,757,731632,1672,50736,1609,27836,1674,16,37,27820,1674,23282,1437,4538,994,22900,1442,63914,1566,52561,2082,77,82,52484,2078,49032,2065,3452,793,11353,1475,232222,1769,191357,2722,532,320,190825,2749,181469,2997,9356,1425,40865,2539,125677,1176,103877,1536,0,149,103877,1536,99571,1581,4306,637,21800,1586,114744,921,77986,1725,0,149,77986,1725,75902,1804,2084,550,36758,1711,69294,653,19938,1543,19735,1500,203,138,49356,1548,75045,639,4276,851,4251,860,25,42,70769,949,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2167405,2508,1088478,1942,73765,1987,24464,1922,110,117,24354,1906,16626,1804,7728,1364,49301,2531,95031,1112,76879,2384,1908,711,74971,2560,61009,2607,13962,1506,18152,2007,395609,1668,353885,3288,5482,1014,348403,3430,310771,4613,37632,3389,41724,3078,192395,1326,162862,2636,218,190,162644,2637,143985,3356,18659,2262,29533,2437,162038,1067,109996,2620,0,200,109996,2620,98136,2685,11860,1643,52042,2667,108258,827,28311,2279,24310,2021,4001,876,79947,2269,61382,518,5543,1012,4342,883,1201,500,55839,1044,1078927,2224,64867,1952,22216,2195,0,200,22216,2195,15682,1785,6534,1197,42651,2739,93100,1385,70842,2375,267,256,70575,2340,60238,2754,10337,1907,22258,2153,378934,1809,288807,4289,868,430,287939,4344,256196,4528,31743,2931,90127,4121,183220,1179,137976,3148,112,187,137864,3154,123899,3390,13965,1994,45244,3294,168960,909,99835,3059,0,200,99835,3059,88186,3088,11649,1766,69125,3092,113719,708,26465,2137,23787,2196,2678,801,87254,2203,76127,616,3250,782,2917,800,333,244,72877,979,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1079792,2010,527395,1793,37171,1605,16471,1533,77,142,16394,1534,11525,1395,4869,1401,20700,1745,43525,968,34458,2056,139,406,34319,2037,29580,2031,4739,1026,9067,1763,158982,1505,144489,2477,1108,564,143381,2451,135070,3030,8311,1675,14493,1859,108332,1217,96770,1956,177,201,96593,1962,92104,2064,4489,929,11562,1525,92553,704,72484,2003,0,181,72484,2003,68939,1940,3545,832,20069,1912,53063,746,18451,1275,17509,1277,942,273,34612,1319,33769,400,2985,650,2835,630,150,151,30784,775,552397,2083,37722,1821,18889,1768,0,181,18889,1768,15457,1828,3432,752,18833,2138,41491,1267,31437,1549,0,181,31437,1549,28379,1469,3058,894,10054,1458,157956,1041,127612,2357,0,181,127612,2357,120932,2359,6680,1400,30344,2367,111252,1116,92359,1992,0,181,92359,1992,87844,2158,4515,1110,18893,1595,96711,765,68113,2061,0,181,68113,2061,65745,2086,2368,706,28598,2121,56560,659,14361,1375,13652,1330,709,407,42199,1349,50705,614,2686,613,2571,591,115,138,48019,867,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7077678,4443,3410822,3377,240565,3698,80973,3975,487,300,80486,3953,55980,3045,24506,2392,159592,5214,292063,2513,205307,4604,1701,597,203606,4734,164126,4985,39480,3153,86756,4496,1155848,2349,1039291,5711,3650,855,1035641,5886,944485,7019,91156,4825,116557,5289,667319,1480,595273,4375,400,328,594873,4435,547320,4918,47553,3127,72046,4140,528532,1079,398525,5142,174,210,398351,5124,367674,5104,30677,2698,130007,5176,307650,1540,113571,3717,102600,3739,10971,1310,194079,3766,218845,1392,23828,2075,22443,2031,1385,548,195017,2285,3666856,2978,228174,3057,86208,3519,419,406,85789,3617,65572,3315,20217,2131,141966,4037,267524,2071,190688,3516,341,256,190347,3567,161909,3682,28438,2563,76836,3605,1171283,1869,917549,7645,193,141,917356,7656,823806,7402,93550,4456,253734,7524,700450,1127,547144,4886,0,192,547144,4886,504561,5921,42583,3244,153306,4837,575606,924,377747,4822,0,192,377747,4822,347063,5481,30684,2040,197859,4760,365033,1183,93506,3945,84486,3799,9020,1421,271527,4218,358786,1227,15322,1636,14004,1571,1318,427,343464,2026,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1627551,2682,799938,2219,62276,2393,23482,2184,363,280,23119,2123,14792,2112,8327,1576,38794,2092,74960,2059,55938,2983,2019,504,53919,2951,43855,3030,10064,1923,19022,2112,265883,2848,222171,3992,4829,1204,217342,3935,197407,4577,19935,2439,43712,3260,135138,2012,109498,2533,287,200,109211,2596,101179,3168,8032,1775,25640,2303,128047,939,80485,2683,0,185,80485,2683,74428,2866,6057,1110,47562,2580,79951,1114,22354,1541,20620,1447,1734,651,57597,1799,53683,1048,4674,915,4595,904,79,100,49009,1249,827613,2029,61392,2662,21938,2237,7,18,21931,2238,13627,2022,8304,1386,39454,2544,68593,2035,48944,2647,247,159,48697,2657,40981,2540,7716,1416,19649,2188,257114,1869,187323,3141,563,378,186760,3148,169093,3625,17667,2170,69791,3346,141472,1403,103754,2449,0,185,103754,2449,96833,2802,6921,1335,37718,2287,138418,587,76723,2500,0,185,76723,2500,73619,2601,3104,726,61695,2463,89033,998,18362,1596,17188,1553,1174,501,70671,1617,71591,1002,2790,635,2450,587,340,250,68801,1128,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15822629,6465,7567973,5380,543277,5189,165926,5279,1725,635,164201,5257,111043,4932,53158,3509,377351,6108,729632,2866,494534,7114,8382,1166,486152,7203,396439,6768,89713,4018,235098,7251,2610420,3283,2294561,9820,10378,1275,2284183,9952,2091382,11268,192801,7342,315859,9530,1379324,2484,1177703,7506,1419,669,1176284,7611,1092648,8269,83636,4012,201621,7326,1149650,1849,802704,8412,205,250,802499,8411,742879,8619,59620,4488,346946,8060,670402,1455,215454,4765,199461,4972,15993,1521,454948,4780,485268,1300,43430,2790,40947,2657,2483,667,441838,2883,8254656,5407,530508,5969,174182,5337,229,218,173953,5382,129176,5091,44777,2768,356326,7361,709451,4498,473828,7722,1063,432,472765,7710,404983,7188,67782,4292,235623,7787,2681909,3149,2081635,11898,1589,686,2080046,11842,1902583,11921,177463,7187,600274,11260,1460731,2497,1122175,8656,51,85,1122124,8649,1045174,8636,76950,4251,338556,8509,1268266,1801,783004,7846,0,185,783004,7846,737117,7587,45887,3209,485262,7801,814006,1570,190507,5052,176214,4738,14293,1890,623499,5192,789785,1495,32515,2688,29720,2680,2795,760,757270,3239,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7720907,6128,3714572,5131,277025,5871,107683,4292,5325,1249,102358,4120,66116,3473,36242,2745,169342,5440,353523,4059,266265,6040,27101,2277,239164,6069,190696,5748,48468,3934,87258,4790,1276230,5555,1126517,6756,41507,2813,1085010,7333,979171,8791,105839,6114,149713,5274,662921,4625,553403,5994,2984,753,550419,5964,507041,6521,43378,2979,109518,4972,565386,2415,371887,5582,120,122,371767,5597,342162,5748,29605,2494,193499,5053,362342,2451,97507,3501,92451,3524,5056,941,264835,3827,217145,2061,19180,1580,18333,1582,847,353,197965,2353,4006335,4207,263522,5347,102271,4270,312,207,101959,4273,71730,4034,30229,2617,161251,5075,336954,4001,237922,5430,2084,644,235838,5476,191407,5427,44431,3217,99032,5250,1306384,4750,1000824,8456,4278,966,996546,8328,894633,8418,101913,5025,305560,8185,701102,3395,525903,7503,470,415,525433,7433,484853,7120,40580,3116,175199,7356,631160,1981,362480,6097,81,135,362399,6103,338011,5526,24388,2416,268680,5786,421702,1993,83684,3434,78808,3297,4876,922,338018,3914,345511,1782,13812,1464,13098,1385,714,335,331699,2400,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,561051,1543,286302,1438,21983,1310,10174,1244,357,243,9817,1246,8417,1269,1400,545,11809,1214,33824,1330,28923,1613,1796,502,27127,1736,25381,1727,1746,816,4901,898,93055,1244,85555,1779,2365,722,83190,1837,80929,1807,2261,831,7500,1300,47729,869,43021,1233,61,65,42960,1235,41924,1166,1036,452,4708,867,45313,610,36394,1188,0,141,36394,1188,35250,1186,1144,479,8919,1086,24519,397,10273,1095,9875,1070,398,220,14246,1169,19879,207,2017,443,1889,430,128,124,17862,450,274749,1538,18193,1250,10277,1204,0,141,10277,1204,9383,1144,894,386,7916,1089,29147,1359,24075,1357,384,283,23691,1331,22337,1528,1354,640,5072,1051,83281,1209,70490,1526,354,209,70136,1536,68715,1571,1421,555,12791,1181,44937,433,36582,1099,0,141,36582,1099,35722,1154,860,391,8355,987,42627,416,29874,1178,0,141,29874,1178,29570,1165,304,188,12753,1033,26118,477,8116,964,8033,956,83,78,18002,1032,30446,182,1640,391,1604,387,36,49,28806,426,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9196303,5312,4445255,4191,331353,4290,140502,4857,471,293,140031,4817,99522,3889,40509,3243,190851,5651,396156,2950,302874,5113,1656,685,301218,5025,251041,4959,50177,3710,93282,4496,1423389,2829,1246760,6847,4585,934,1242175,6958,1132115,7962,110060,4732,176629,6312,820807,2985,692325,5955,241,190,692084,5980,641922,6572,50162,3774,128482,5002,741170,1741,497027,5836,0,182,497027,5836,462026,6008,35001,2463,244143,6029,432524,1796,117087,3712,110274,3539,6813,1031,315437,3647,299856,1288,26299,2142,25789,2178,510,245,273557,2489,4751048,4268,306096,4870,140887,5690,0,182,140887,5690,105360,5343,35527,2678,165209,5522,391982,3421,296420,5186,176,231,296244,5192,255653,5038,40591,3085,95562,4771,1435911,3411,1120837,8189,603,377,1120234,8186,1027236,9351,92998,5717,315074,7978,850515,2321,646620,7113,75,93,646545,7117,609826,6896,36719,2515,203895,6629,791356,1657,469703,7011,0,182,469703,7011,445862,6334,23841,1953,321653,6855,496062,1599,104782,4051,100937,3979,3845,733,391280,4016,479126,1690,18176,1862,17614,1839,562,281,460950,2438,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2975401,2753,1461391,2667,108166,2681,41678,2073,1179,376,40499,1995,30074,1861,10425,1181,66488,2664,144508,2006,115102,2693,5010,788,110092,2839,96358,2849,13734,1506,29406,2245,500887,2471,428716,4014,9109,1472,419607,4033,396296,3843,23311,2075,72171,3035,249098,1698,205542,2924,932,517,204610,2823,195145,2849,9465,1180,43556,2695,222568,1309,147175,2480,0,149,147175,2480,141957,2564,5218,716,75393,2491,142552,1022,41575,1911,39811,1792,1764,580,100977,2158,93612,845,9782,935,9487,951,295,225,83830,1195,1514010,2423,99074,2435,42708,2602,523,229,42185,2580,33975,2578,8210,1168,56366,2548,136197,2241,95679,3266,982,429,94697,3378,84808,3232,9889,1313,40518,2645,483373,2184,356665,4723,1299,435,355366,4727,329816,4635,25550,2318,126708,4674,257444,1690,182562,2896,0,149,182562,2896,173181,2913,9381,1072,74882,2986,238079,1304,128685,2784,0,149,128685,2784,123742,2853,4943,872,109394,2978,161122,1201,34408,2008,33220,1970,1188,426,126714,2282,138721,1019,7191,846,6929,801,262,174,131530,1289,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3136866,3726,1538020,3176,102945,3353,38534,2697,0,193,38534,2697,25213,2504,13321,2105,64411,3268,133470,2846,99141,3526,285,244,98856,3538,78524,4047,20332,2419,34329,3181,526508,2986,460106,4889,1987,770,458119,4894,412761,6084,45358,3274,66402,4238,256470,2084,213693,3501,58,70,213635,3502,192874,4052,20761,2309,42777,2867,257315,1214,172751,4298,0,193,172751,4298,155326,4306,17425,2155,84564,4135,157888,1193,42121,2527,39325,2485,2796,697,115767,2667,103424,1081,7267,1086,7072,1074,195,139,96157,1390,1598846,3167,95856,3158,38509,2972,0,193,38509,2972,27617,2496,10892,2016,57347,3137,132823,2291,98196,3129,0,193,98196,3129,83689,3123,14507,2114,34627,2908,511659,2833,389195,5464,176,238,389019,5442,349450,5349,39569,3606,122464,5234,265389,1976,198273,3833,51,89,198222,3830,182034,4069,16188,2081,67116,3415,272738,1485,162014,4186,0,193,162014,4186,150549,4049,11465,1858,110724,4143,172166,1244,32598,2060,30291,2063,2307,672,139568,2354,148215,1209,3568,773,3392,745,176,145,144647,1404,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
