GEO_ID,C24020_001E,C24020_001M,C24020_002E,C24020_002M,C24020_003E,C24020_003M,C24020_004E,C24020_004M,C24020_005E,C24020_005M,C24020_006E,C24020_006M,C24020_007E,C24020_007M,C24020_008E,C24020_008M,C24020_009E,C24020_009M,C24020_010E,C24020_010M,C24020_011E,C24020_011M,C24020_012E,C24020_012M,C24020_013E,C24020_013M,C24020_014E,C24020_014M,C24020_015E,C24020_015M,C24020_016E,C24020_016M,C24020_017E,C24020_017M,C24020_018E,C24020_018M,C24020_019E,C24020_019M,C24020_020E,C24020_020M,C24020_021E,C24020_021M,C24020_022E,C24020_022M,C24020_023E,C24020_023M,C24020_024E,C24020_024M,C24020_025E,C24020_025M,C24020_026E,C24020_026M,C24020_027E,C24020_027M,C24020_028E,C24020_028M,C24020_029E,C24020_029M,C24020_030E,C24020_030M,C24020_031E,C24020_031M,C24020_032E,C24020_032M,C24020_033E,C24020_033M,C24020_034E,C24020_034M,C24020_035E,C24020_035M,C24020_036E,C24020_036M,C24020_037E,C24020_037M,C24020_038E,C24020_038M,C24020_039E,C24020_039M,C24020_040E,C24020_040M,C24020_041E,C24020_041M,C24020_042E,C24020_042M,C24020_043E,C24020_043M,C24020_044E,C24020_044M,C24020_045E,C24020_045M,C24020_046E,C24020_046M,C24020_047E,C24020_047M,C24020_048E,C24020_048M,C24020_049E,C24020_049M,C24020_050E,C24020_050M,C24020_051E,C24020_051M,C24020_052E,C24020_052M,C24020_053E,C24020_053M,C24020_054E,C24020_054M,C24020_055E,C24020_055M,C24020_056E,C24020_056M,C24020_057E,C24020_057M,C24020_058E,C24020_058M,C24020_059E,C24020_059M,C24020_060E,C24020_060M,C24020_061E,C24020_061M,C24020_062E,C24020_062M,C24020_063E,C24020_063M,C24020_064E,C24020_064M,C24020_065E,C24020_065M,C24020_066E,C24020_066M,C24020_067E,C24020_067M,C24020_068E,C24020_068M,C24020_069E,C24020_069M,C24020_070E,C24020_070M,C24020_071E,C24020_071M,C24020_072E,C24020_072M,C24020_073E,C24020_073M,NAME,C24020_001EA,C24020_001MA,C24020_002MA,C24020_002EA,C24020_003MA,C24020_003EA,C24020_004EA,C24020_004MA,C24020_005EA,C24020_005MA,C24020_006MA,C24020_006EA,C24020_007MA,C24020_007EA,C24020_008MA,C24020_008EA,C24020_009EA,C24020_009MA,C24020_010EA,C24020_010MA,C24020_011MA,C24020_011EA,C24020_012MA,C24020_012EA,C24020_013MA,C24020_013EA,C24020_014EA,C24020_014MA,C24020_015EA,C24020_015MA,C24020_016EA,C24020_016MA,C24020_017MA,C24020_017EA,C24020_018MA,C24020_018EA,C24020_019EA,C24020_019MA,C24020_020EA,C24020_020MA,C24020_021EA,C24020_021MA,C24020_022MA,C24020_022EA,C24020_023MA,C24020_023EA,C24020_024MA,C24020_024EA,C24020_025EA,C24020_025MA,C24020_026EA,C24020_026MA,C24020_027EA,C24020_027MA,C24020_028MA,C24020_028EA,C24020_029EA,C24020_029MA,C24020_030MA,C24020_030EA,C24020_031EA,C24020_031MA,C24020_032EA,C24020_032MA,C24020_033EA,C24020_033MA,C24020_034EA,C24020_034MA,C24020_035MA,C24020_035EA,C24020_036EA,C24020_036MA,C24020_037EA,C24020_037MA,C24020_038EA,C24020_038MA,C24020_039MA,C24020_039EA,C24020_040EA,C24020_040MA,C24020_041MA,C24020_041EA,C24020_042EA,C24020_042MA,C24020_043EA,C24020_043MA,C24020_044MA,C24020_044EA,C24020_045EA,C24020_045MA,C24020_046MA,C24020_046EA,C24020_047MA,C24020_047EA,C24020_048EA,C24020_048MA,C24020_049EA,C24020_049MA,C24020_050MA,C24020_050EA,C24020_051EA,C24020_051MA,C24020_052MA,C24020_052EA,C24020_053EA,C24020_053MA,C24020_054EA,C24020_054MA,C24020_055MA,C24020_055EA,C24020_056EA,C24020_056MA,C24020_057MA,C24020_057EA,C24020_058MA,C24020_058EA,C24020_059EA,C24020_059MA,C24020_060EA,C24020_060MA,C24020_061MA,C24020_061EA,C24020_062MA,C24020_062EA,C24020_063MA,C24020_063EA,C24020_064EA,C24020_064MA,C24020_065EA,C24020_065MA,C24020_066MA,C24020_066EA,C24020_067MA,C24020_067EA,C24020_068MA,C24020_068EA,C24020_069EA,C24020_069MA,C24020_070EA,C24020_070MA,C24020_071EA,C24020_071MA,C24020_072MA,C24020_072EA,C24020_073MA,C24020_073EA,state
0400000US51,2829639,19349,1568549,13728,686279,11774,332920,9026,240082,7478,92838,4349,199465,7021,120510,5235,62029,3577,16926,1956,116717,5367,17661,2158,28525,2646,42911,3237,27620,2636,37177,2516,26269,2135,10908,1459,180288,7308,8173,1823,65420,4073,29632,2622,35788,3009,41105,4023,51643,3595,13947,1846,238674,6704,140756,5568,97918,5166,244183,7204,6910,1481,137036,6277,100237,4623,219125,7589,106266,5006,79349,4559,33510,3055,1261090,11616,631149,10598,267370,7065,161075,6304,106295,5153,69503,3877,47522,3195,9254,1304,12727,1649,181663,6668,27890,2146,22268,2128,108370,5356,23135,2010,112613,4362,74372,3544,38241,3267,189718,6648,45217,3086,18197,2005,9873,1616,8324,1193,43336,3613,34697,3371,48271,3650,371120,9236,111125,5249,259995,7022,12451,1972,2276,765,5507,1413,4668,1141,56652,3867,36445,2824,11196,1784,9011,1607,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2139498,15918,1262313,12734,504648,10408,229455,7462,171973,5965,57482,4149,157127,5471,84082,4799,59068,3271,13977,1763,81559,5828,15996,2081,12599,1672,30424,2950,22540,2757,36507,2664,27159,2326,9348,1579,141639,6089,8496,1650,44092,3631,23084,2572,21008,2410,34175,3933,40512,3546,14364,2285,203267,7004,120223,5772,83044,5062,198518,7756,27949,3297,88214,4820,82355,5002,214241,7478,104333,5431,70283,4165,39625,3217,877185,11454,405565,8763,175070,5858,110837,5265,64233,3262,47392,3265,24921,2152,10623,1746,11848,1883,111246,5325,21123,2243,15045,2150,60103,3256,14975,1680,71857,3850,48007,3351,23850,2175,136658,6417,32314,3135,8718,1338,4327,929,4391,1088,29689,3318,19719,2581,46218,3598,274993,7762,81892,4759,193101,6649,14392,2350,6028,1581,3866,1138,4498,1165,45577,3525,28094,2780,8045,1261,9438,1579,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531120,9085,303006,5819,85096,4385,35511,2923,27235,2505,8276,1303,19102,1924,6974,1255,8437,1328,3691,1017,19600,2145,4698,1047,4501,922,7293,1335,3108,902,10883,1651,8000,1412,2883,998,34368,2703,1400,596,11336,1479,5248,960,6088,1030,7811,1541,10439,1251,3382,928,46811,3009,25817,2635,20994,2023,71690,3833,2048,548,41858,2813,27784,2225,65041,4087,30324,2840,22392,2461,12325,1883,228114,6337,97437,4363,28459,2305,16978,1741,11481,1623,5878,989,2735,612,1093,447,2050,600,32289,2918,7952,1281,4280,933,18029,2197,2028,778,30811,2914,19901,2354,10910,1550,41859,3536,12832,1777,2059,713,811,364,1248,583,10398,1708,5386,1031,11184,1856,77909,4145,22712,2358,55197,3631,944,435,155,164,480,278,309,239,9965,1616,6039,1214,1849,663,2077,634,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1904714,13721,1087144,8197,371589,7955,187055,5842,139215,5367,47840,2407,93098,3931,42287,2867,40020,2154,10791,1370,64212,3981,10827,1437,8435,1299,30626,2063,14324,1660,27224,2198,22108,2015,5116,972,101544,4565,4440,946,29181,2230,11382,1600,17799,1700,26269,2194,33965,2342,7689,1110,170571,6084,105863,4574,64708,3613,164973,4955,14746,1686,71466,3292,78761,3410,278467,7208,171566,5467,61200,3074,45701,2897,817570,9337,361366,6414,146292,4502,84962,3608,61330,2583,27460,1711,15016,1388,5046,805,7398,891,105270,4231,20816,2248,7702,1201,64967,2956,11785,1722,82344,3603,55046,2659,27298,2091,117324,4586,36186,2827,9050,1361,3527,762,5523,1075,26317,2279,15110,1811,30661,2819,259041,6120,69182,3892,189859,5077,7018,1106,2194,420,2009,624,2815,747,72821,3038,56356,2885,5089,1109,11376,1329,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,201508,5851,123104,4469,38259,2928,21767,2102,17987,2104,3780,878,6338,1218,1275,590,3161,845,1902,642,7252,1266,1054,481,708,377,3743,841,1747,706,2902,1094,2671,1063,231,216,12001,1834,104,116,4301,1037,1941,786,2360,697,3066,1091,4185,977,345,204,11476,1588,6819,1421,4657,1026,37327,2631,1428,600,21545,2561,14354,2014,24041,2490,9252,1696,10697,1835,4092,1040,78404,3459,30750,2091,11798,1324,7531,1189,4267,968,1642,518,772,381,339,187,531,345,11608,1310,2491,941,1468,587,6684,1039,965,484,5702,1044,3835,810,1867,596,15779,1848,3418,832,673,341,182,150,491,306,4242,1015,3496,848,3950,873,26097,2123,8112,1497,17985,1911,1745,859,503,460,1127,620,115,149,4033,1039,1652,727,1800,692,581,303,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,747366,11178,406399,6365,118332,4747,56232,3217,38167,2728,18065,2021,21831,2302,8054,1345,9888,1613,3889,998,25558,2938,3869,872,4219,1059,12345,1993,5125,1230,14711,1712,10101,1425,4610,1163,78208,4655,1498,696,37770,2998,18652,2211,19118,2145,13204,1921,19892,2518,5844,1426,84022,4347,43761,2929,40261,2807,65490,3454,2967,856,31800,2791,30723,2665,60347,3772,30530,2917,20773,1978,9044,1529,340967,8210,155521,6070,55864,4059,29342,2916,26522,2428,8411,1493,3069,942,2375,846,2967,932,54005,4165,8232,1665,3033,818,39620,3373,3120,988,37241,3178,25524,2418,11717,1903,41570,3292,5537,1233,10887,1855,5802,1234,5085,1265,10048,1317,8241,1328,6857,1378,120607,5256,32809,3006,87798,4585,2683,863,626,367,702,444,1355,616,20586,2646,18291,2364,922,565,1373,671,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1422867,16609,807836,11197,259726,8042,125769,5546,98957,4966,26812,2225,62158,4106,28497,2987,28751,2542,4910,1124,49205,2967,11273,1751,8530,1359,21962,2287,7440,1077,22594,2308,17294,1959,5300,1040,91126,4406,4192,946,28678,2926,12662,1805,16016,2140,22575,2798,29946,2864,5735,1431,124028,5190,76026,4521,48002,3205,143464,5873,7017,1344,72033,4517,64414,3774,189492,6674,100390,5404,54427,3644,34675,3117,615031,9850,258045,6560,88424,4256,53015,3904,35409,3230,19866,2589,10488,1633,5976,1418,3402,1206,83592,4468,12852,1760,8271,1522,54957,3488,7512,1485,66163,3780,43042,3191,23121,2460,91321,4582,26008,2562,4947,1060,3264,910,1683,591,24078,3093,14185,1665,22103,2397,207979,7569,58950,3705,149029,6752,5319,1017,630,335,2450,826,2239,567,52367,3380,36874,3101,6362,1406,9131,1763,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,223191,6170,123557,4548,45218,3033,22745,2264,17048,2064,5697,1452,11754,1626,3388,974,5748,978,2618,780,7772,1215,2270,723,868,366,3378,840,1256,427,2947,854,2218,674,729,414,18968,2659,508,212,4068,884,2329,769,1739,545,5671,1449,6478,2086,2243,886,15874,1754,8070,1384,7804,1328,25511,2220,1118,381,12681,1754,11712,1636,17986,1990,5477,1070,8573,1467,3936,1078,99634,3381,45888,2969,20164,1865,13472,1624,6692,1127,2899,898,1166,680,866,331,867,374,14763,2130,4033,1176,1285,536,7944,1413,1501,569,8062,1286,6014,1171,2048,772,16932,2092,4612,1164,1648,675,891,589,757,348,4131,893,1758,562,4783,1307,32508,2657,8837,1502,23671,2356,708,452,77,77,433,374,198,247,3598,1058,1710,664,1075,560,813,510,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1896778,15460,1083310,10964,398837,9470,190257,7736,141260,6206,48997,3885,103010,4213,50417,4146,44370,3082,8223,1572,68911,4752,14531,2383,10647,1650,25881,2655,17852,2484,36659,3661,25293,2897,11366,2330,161254,6380,6358,1552,51121,3735,23642,2584,27479,3067,41552,4144,46706,3628,15517,2237,198557,8039,114349,5377,84208,5360,177456,7111,6478,1421,91122,4973,79856,4918,147206,6601,70207,4985,52895,3876,24104,2772,813468,11182,346079,10190,142233,6458,83240,4630,58993,3984,25582,2855,15375,2254,4764,1206,5443,1225,103553,5320,23444,2594,13169,1684,56471,3487,10469,1730,74711,4832,52107,3705,22604,2862,143459,6492,31895,2271,13999,1869,6487,1368,7512,1427,32741,3560,22851,2732,41973,3224,278796,8059,81650,4676,197146,7458,7359,1722,1362,491,2331,858,3666,1272,37775,3070,24136,2706,8281,1552,5358,1181,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,901545,10572,505959,7512,147419,4989,77134,4043,58517,3991,18617,1671,26071,2563,12245,1494,10419,1866,3407,838,28594,2513,7192,1187,3159,756,13825,2013,4418,1024,15620,1650,10667,1385,4953,1187,53152,3844,2387,724,17358,2077,7941,1535,9417,1412,11622,2256,17195,1992,4590,1025,79205,4058,51145,3180,28060,2645,97277,5106,8363,1590,47711,3461,41203,3517,128906,5594,70527,4444,35473,2707,22906,2458,395586,6714,162353,5372,58373,4000,38834,3547,19539,2091,7813,1648,4608,1098,1722,807,1483,630,57268,3392,8202,1361,3140,901,42939,3026,2987,670,38899,3019,23662,2632,15237,1692,65783,4403,18833,2406,5118,1239,1979,854,3139,1007,16234,2205,7714,1314,17884,2081,130058,5796,37001,2823,93057,4975,3216,825,814,563,994,480,1408,480,34176,2647,26742,2292,2035,724,5399,1287,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
