GEO_ID,B21001H_001E,B21001H_001M,B21001H_002E,B21001H_002M,B21001H_003E,B21001H_003M,B21001H_004E,B21001H_004M,B21001H_005E,B21001H_005M,B21001H_006E,B21001H_006M,B21001H_007E,B21001H_007M,B21001H_008E,B21001H_008M,B21001H_009E,B21001H_009M,B21001H_010E,B21001H_010M,B21001H_011E,B21001H_011M,B21001H_012E,B21001H_012M,B21001H_013E,B21001H_013M,B21001H_014E,B21001H_014M,B21001H_015E,B21001H_015M,B21001H_016E,B21001H_016M,B21001H_017E,B21001H_017M,B21001H_018E,B21001H_018M,B21001H_019E,B21001H_019M,B21001H_020E,B21001H_020M,B21001H_021E,B21001H_021M,B21001H_022E,B21001H_022M,B21001H_023E,B21001H_023M,B21001H_024E,B21001H_024M,B21001H_025E,B21001H_025M,B21001H_026E,B21001H_026M,B21001H_027E,B21001H_027M,B21001H_028E,B21001H_028M,B21001H_029E,B21001H_029M,B21001H_030E,B21001H_030M,B21001H_031E,B21001H_031M,B21001H_032E,B21001H_032M,B21001H_033E,B21001H_033M,NAME,B21001H_001MA,B21001H_001EA,B21001H_002MA,B21001H_002EA,B21001H_003MA,B21001H_003EA,B21001H_004EA,B21001H_004MA,B21001H_005MA,B21001H_005EA,B21001H_006MA,B21001H_006EA,B21001H_007MA,B21001H_007EA,B21001H_008MA,B21001H_008EA,B21001H_009MA,B21001H_009EA,B21001H_010EA,B21001H_010MA,B21001H_011EA,B21001H_011MA,B21001H_012EA,B21001H_012MA,B21001H_013EA,B21001H_013MA,B21001H_014MA,B21001H_014EA,B21001H_015MA,B21001H_015EA,B21001H_016EA,B21001H_016MA,B21001H_017EA,B21001H_017MA,B21001H_018MA,B21001H_018EA,B21001H_019EA,B21001H_019MA,B21001H_020MA,B21001H_020EA,B21001H_021EA,B21001H_021MA,B21001H_022EA,B21001H_022MA,B21001H_023MA,B21001H_023EA,B21001H_024EA,B21001H_024MA,B21001H_025MA,B21001H_025EA,B21001H_026MA,B21001H_026EA,B21001H_027EA,B21001H_027MA,B21001H_028EA,B21001H_028MA,B21001H_029MA,B21001H_029EA,B21001H_030MA,B21001H_030EA,B21001H_031MA,B21001H_031EA,B21001H_032EA,B21001H_032MA,B21001H_033EA,B21001H_033MA,state
0400000US44,654033,1370,308961,1000,84299,573,2429,693,81870,954,107710,524,12099,1891,95611,2034,56883,229,11755,1322,45128,1328,33814,275,17331,1325,16483,1335,26255,117,18152,1111,8103,1093,345072,826,85940,485,240,171,85700,504,114282,427,1718,687,112564,770,61271,171,499,293,60772,349,38977,165,283,243,38694,300,44602,161,517,257,44085,284,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2404090,1887,1154937,1744,307378,1763,18501,1831,288877,2506,400130,1124,56302,3485,343828,3637,205776,76,59054,3375,146722,3383,152874,199,71915,2699,80959,2663,88779,199,61479,1953,27300,1960,1249153,864,315532,970,2949,983,312583,1248,410369,872,9307,1684,401062,1727,225310,188,3868,925,221442,997,167872,130,1779,629,166093,642,130070,152,1447,497,128623,510,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,544519,965,269441,795,78996,778,4335,981,74661,1193,89523,391,12431,1341,77092,1296,49612,83,13286,1396,36326,1403,28257,76,11790,1089,16467,1096,23053,12,15255,857,7798,857,275078,478,74813,540,851,639,73962,1004,87715,346,1917,625,85798,685,48347,33,1074,391,47273,388,29615,97,274,178,29341,203,34588,11,521,305,34067,301,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3829027,2326,1838534,1968,499988,1981,26184,2886,473804,3279,662142,1498,84879,4211,577263,4478,323570,421,82453,4242,241117,4298,221060,404,94186,3642,126874,3727,131774,470,85491,1942,46283,1910,1990493,1112,512436,1066,3847,1029,508589,1528,679412,833,10165,1416,669247,1720,348821,164,5098,1026,343723,1020,244820,204,1729,495,243091,536,205004,181,1715,528,203289,559,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9198363,5214,4489070,4011,1232077,3780,82314,5105,1149763,6188,1606639,2675,228140,8661,1378499,8025,803216,795,210367,5231,592849,5217,511500,1030,251434,5440,260066,5399,335638,957,236052,3514,99586,3534,4709293,2541,1223535,2671,15030,2185,1208505,3492,1605056,2157,33901,3013,1571155,3446,837564,702,14606,1891,822958,2033,555864,1079,5809,900,550055,1253,487274,882,7637,1245,479637,1562,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1609687,1151,795355,946,300835,706,11393,1778,289442,1805,267083,463,25150,1890,241933,1947,113336,95,25056,1637,88280,1653,66979,64,28489,1454,38490,1452,47122,6,31997,1349,15125,1349,814332,457,298348,374,1851,770,296497,880,264248,206,3094,777,261154,773,116693,104,1220,549,115473,555,73228,38,354,204,72874,200,61815,6,1025,388,60790,388,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,475473,415,231828,306,63753,99,2732,776,61021,783,79815,287,9301,1181,70514,1202,45023,2,9484,1203,35539,1203,26645,235,11551,893,15094,879,16592,235,10604,695,5988,730,243645,203,61712,164,268,180,61444,233,82756,116,1450,447,81306,480,46231,2,564,258,45667,258,28026,2,222,166,27804,167,24920,2,402,273,24518,273,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4130671,3526,1994749,3070,553086,2407,41714,3093,511372,4000,717827,2356,129043,4668,588784,5155,355190,438,101782,3661,253408,3595,226646,226,110481,2963,116165,2950,142000,152,98799,2354,43201,2344,2135922,1860,559084,1850,11826,1880,547258,2555,740536,1612,23235,2085,717301,2858,374221,246,10504,1546,363717,1490,248616,292,3844,899,244772,954,213465,250,3886,860,209579,881,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3955933,2915,1939962,2252,532422,1922,29885,2940,502537,3566,687391,1440,112454,4527,574937,4811,360317,429,106293,3948,254024,3986,218779,240,114818,2892,103961,2888,141053,180,101320,2318,39733,2319,2015971,1345,522745,1070,6839,1433,515906,1662,683751,627,17980,1921,665771,1969,375664,187,7704,1058,367960,1078,232906,66,4068,819,228838,826,200905,32,4255,945,196650,950,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1376456,1100,668066,972,178803,464,10049,1515,168754,1610,230009,680,30679,2415,199330,2392,126438,215,35278,2137,91160,2138,81135,155,36310,2118,44825,2133,51681,60,33555,1421,18126,1410,708390,405,176038,532,1335,633,174703,785,234065,577,2942,710,231123,940,131669,49,1480,472,130189,479,87790,206,784,493,87006,512,78828,147,528,271,78300,308,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3778878,827,1854159,696,508337,593,20362,2222,487975,2224,663202,317,71223,3252,591979,3284,339584,115,79698,2740,259886,2757,197359,5,88680,2089,108679,2089,145677,23,93130,2026,52547,2026,1924719,425,493002,509,3244,820,489758,970,657546,393,10455,1301,647091,1391,340561,68,4088,814,336473,821,212997,71,1932,545,211065,569,220613,16,2541,580,218072,581,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,379681,681,191961,591,57962,534,4265,1102,53697,1158,64650,204,9732,1353,54918,1351,36776,29,9332,1125,27444,1129,20087,387,10130,1125,9957,1069,12486,388,7620,786,4866,776,187720,181,53408,274,905,555,52503,629,62416,302,1523,615,60893,732,35201,9,846,386,34355,385,20087,260,297,256,19790,373,16608,255,273,236,16335,363,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,19271,2231,9212,1479,1994,663,0,214,1994,663,3309,879,300,289,3009,868,1639,580,344,231,1295,510,1287,497,214,195,1073,445,983,358,662,358,321,183,10059,1523,2296,817,0,214,2296,817,3983,885,50,83,3933,889,1519,612,0,214,1519,612,1457,570,0,214,1457,570,804,471,0,214,804,471,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2540068,2092,1222841,1508,330368,1387,20177,2516,310191,2820,432091,1703,60404,3106,371687,3391,216769,185,58244,3025,158525,3034,149017,334,70670,2749,78347,2754,94596,333,63630,2062,30966,2000,1317227,1226,333646,1054,2871,857,330775,1318,439222,798,6477,1147,432745,1358,229842,191,3488,709,226354,761,169971,312,1827,628,168144,664,144546,346,1839,642,142707,801,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,354075,1486,184822,1271,55288,1004,7666,1304,47622,1543,68632,745,15407,1641,53225,1829,37274,109,12359,1424,24915,1430,16728,304,9208,968,7520,939,6900,289,4785,608,2115,562,169253,579,50902,593,1563,577,49339,853,63439,165,4179,958,59260,997,32241,55,1880,813,30361,817,14145,249,381,298,13764,355,8526,251,661,437,7865,494,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3056591,2282,1493900,2024,373314,1721,20208,2352,353106,2906,484207,1305,73906,4533,410301,4654,267084,227,82387,3378,184697,3365,216242,424,108509,3203,107733,3200,153053,462,104803,2763,48250,2728,1562691,1072,359135,846,3706,965,355429,1262,481926,799,13841,2312,468085,2521,293518,514,7590,1211,285928,1308,235059,353,3240,806,231819,867,193053,330,4913,1079,188140,1180,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1716794,1145,830798,947,229798,1125,14099,1975,215699,2131,285811,1015,37927,3262,247884,3469,142636,218,39646,2571,102990,2514,104336,393,45719,2125,58617,2189,68217,394,46159,1544,22058,1617,885996,476,227775,642,2071,652,225704,865,288498,557,5423,1071,283075,1099,153021,110,2511,708,150510,710,116745,347,1692,693,115053,830,99957,338,1022,356,98935,514,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
