GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001MA,B20005A_001EA,B20005A_002MA,B20005A_002EA,B20005A_003MA,B20005A_003EA,B20005A_004EA,B20005A_004MA,B20005A_005EA,B20005A_005MA,B20005A_006MA,B20005A_006EA,B20005A_007MA,B20005A_007EA,B20005A_008MA,B20005A_008EA,B20005A_009EA,B20005A_009MA,B20005A_010EA,B20005A_010MA,B20005A_011EA,B20005A_011MA,B20005A_012EA,B20005A_012MA,B20005A_013EA,B20005A_013MA,B20005A_014MA,B20005A_014EA,B20005A_015MA,B20005A_015EA,B20005A_016EA,B20005A_016MA,B20005A_017EA,B20005A_017MA,B20005A_018EA,B20005A_018MA,B20005A_019EA,B20005A_019MA,B20005A_020MA,B20005A_020EA,B20005A_021EA,B20005A_021MA,B20005A_022EA,B20005A_022MA,B20005A_023EA,B20005A_023MA,B20005A_024EA,B20005A_024MA,B20005A_025MA,B20005A_025EA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028EA,B20005A_028MA,B20005A_029MA,B20005A_029EA,B20005A_030EA,B20005A_030MA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034MA,B20005A_034EA,B20005A_035EA,B20005A_035MA,B20005A_036EA,B20005A_036MA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039MA,B20005A_039EA,B20005A_040MA,B20005A_040EA,B20005A_041EA,B20005A_041MA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044MA,B20005A_044EA,B20005A_045MA,B20005A_045EA,B20005A_046EA,B20005A_046MA,B20005A_047EA,B20005A_047MA,B20005A_048EA,B20005A_048MA,B20005A_049MA,B20005A_049EA,B20005A_050MA,B20005A_050EA,B20005A_051MA,B20005A_051EA,B20005A_052EA,B20005A_052MA,B20005A_053EA,B20005A_053MA,B20005A_054MA,B20005A_054EA,B20005A_055MA,B20005A_055EA,B20005A_056MA,B20005A_056EA,B20005A_057EA,B20005A_057MA,B20005A_058EA,B20005A_058MA,B20005A_059EA,B20005A_059MA,B20005A_060EA,B20005A_060MA,B20005A_061EA,B20005A_061MA,B20005A_062EA,B20005A_062MA,B20005A_063EA,B20005A_063MA,B20005A_064MA,B20005A_064EA,B20005A_065MA,B20005A_065EA,B20005A_066EA,B20005A_066MA,B20005A_067EA,B20005A_067MA,B20005A_068EA,B20005A_068MA,B20005A_069MA,B20005A_069EA,B20005A_070MA,B20005A_070EA,B20005A_071EA,B20005A_071MA,B20005A_072EA,B20005A_072MA,B20005A_073EA,B20005A_073MA,B20005A_074EA,B20005A_074MA,B20005A_075MA,B20005A_075EA,B20005A_076EA,B20005A_076MA,B20005A_077EA,B20005A_077MA,B20005A_078EA,B20005A_078MA,B20005A_079EA,B20005A_079MA,B20005A_080MA,B20005A_080EA,B20005A_081EA,B20005A_081MA,B20005A_082EA,B20005A_082MA,B20005A_083EA,B20005A_083MA,B20005A_084MA,B20005A_084EA,B20005A_085EA,B20005A_085MA,B20005A_086EA,B20005A_086MA,B20005A_087EA,B20005A_087MA,B20005A_088EA,B20005A_088MA,B20005A_089MA,B20005A_089EA,B20005A_090EA,B20005A_090MA,B20005A_091EA,B20005A_091MA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094MA,B20005A_094EA,B20005A_095MA,B20005A_095EA,state
0400000US29,4019976,5267,1956264,4158,939591,9004,100,137,939491,9024,3731,846,1256,462,6417,1317,4422,854,17401,2262,11233,1559,26811,2999,22379,2057,45462,3307,27921,2529,71825,3688,87094,4472,65260,3941,76933,3980,56262,3857,66579,4574,81096,4001,60630,3829,90897,4200,115882,4063,1016673,9186,568693,8060,447980,8946,84696,3441,56722,3457,48028,3850,32583,3093,44933,3169,19329,2232,23913,2433,13478,1781,20578,2218,7277,1373,17164,2042,17697,2266,10566,1385,11402,1507,7015,1239,7447,1242,7517,1308,5442,1206,5168,1075,7025,1369,2063712,3636,731953,9824,135,142,731818,9818,2350,806,2052,684,6913,1351,7281,1473,22855,2348,21551,2576,31188,2798,30355,2554,54646,3491,32037,2447,79703,4467,88590,4605,64483,3779,60564,3284,42247,2728,44357,3332,48634,3224,29275,2366,37102,3116,25635,2541,1331759,9815,779418,7818,552341,9170,106336,5508,75567,3947,70131,4075,45238,3071,59598,3952,23578,2610,31422,2487,16458,1942,22325,2204,11562,1654,22634,2003,18753,2060,11218,1581,9611,1609,5792,947,5864,976,6102,1177,4333,915,3635,883,2184,573,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,734675,1752,367940,1442,172749,3985,0,157,172749,3985,1144,370,1181,452,1826,534,1384,402,3060,681,2117,706,5307,1055,5207,898,8377,1303,5363,1054,13766,1686,14442,1747,13877,1755,13555,1695,10795,1912,12318,1713,12787,1472,11914,1450,17056,1979,17273,1628,195191,3990,96331,2906,98860,3574,16474,1570,10784,1461,12919,1679,7082,1179,6970,1327,5598,1156,5179,1013,3810,889,6654,1043,2369,900,4127,897,3964,965,1940,558,1931,582,974,392,906,352,2175,661,1893,849,824,326,2287,646,366735,1196,121766,4043,51,52,121715,4039,300,144,730,402,1704,550,1667,533,4241,783,4651,1019,5272,979,5800,1216,8390,1321,6348,976,13989,1792,14986,1707,11214,1705,8912,1349,5717,1273,6484,1154,7781,1350,5325,1056,5497,1182,2707,739,244969,4122,129846,3146,115123,4155,22591,2434,14820,1912,11530,1270,11076,1597,13649,1500,5753,931,8079,1451,3952,775,4661,940,2816,849,4367,900,2748,653,1609,523,1993,700,1165,385,1121,420,1051,370,653,318,852,433,637,320,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1294106,3940,635242,2657,360592,4290,67,82,360525,4286,2009,545,350,169,2815,740,1579,374,7722,1408,3515,908,6151,1042,5977,1057,13959,1751,10281,1501,27280,2071,34622,2348,30913,1891,34318,2228,22238,1679,28861,2310,32071,1951,24386,1739,33941,2300,37537,2385,274650,4441,129813,3426,144837,4097,27268,2079,20328,1848,16266,1758,10187,1501,14049,1617,5459,1049,8613,1478,4821,1073,5654,999,3884,1091,5972,1113,4295,826,3394,774,2906,702,1528,465,1744,511,2152,606,1083,376,1723,441,3511,905,658864,2190,262572,4316,61,73,262511,4320,977,383,1275,403,2034,527,3409,834,9630,1300,6840,1190,10313,1408,8048,1290,20512,1800,12204,1291,28770,2054,29150,2090,24930,2047,24210,1891,14799,1434,15022,1549,18535,1690,10687,1234,11971,1558,9195,1150,396292,4482,201648,3590,194644,4344,36738,2024,27016,1943,23496,1693,16455,1893,23719,1746,8987,1086,10441,1437,5785,1216,8031,1150,4404,901,6328,986,4798,893,3365,703,3571,696,2832,648,3151,800,2618,635,1190,429,912,358,807,363,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1554532,9011,791700,4951,354585,6706,0,200,354585,6706,720,432,497,250,1786,869,3047,985,6574,1711,2965,932,10099,1675,8686,1406,19012,2463,8680,1596,23221,3058,29679,2714,26573,2775,28611,2837,18943,2134,22465,2335,33349,2883,25260,2531,36750,2812,47668,3354,437115,6448,247910,5779,189205,6711,23149,2640,19210,2100,17938,2248,13069,2063,16322,2521,10194,1941,12457,1738,6297,1414,11094,1745,5764,1305,10173,1787,9690,1553,5051,1346,5353,1104,3703,1300,4754,1219,5100,1325,2794,814,2734,742,4359,947,762832,5533,254413,5769,0,200,254413,5769,1028,474,1114,646,1754,590,1550,727,5837,1293,5778,1422,8636,1466,6200,1229,14902,2193,9941,1820,25338,2738,28811,2547,22237,2437,23741,2457,15205,2114,16494,2294,19735,2363,14731,1968,17936,2012,13445,1540,508419,7042,318774,6581,189645,6149,26791,2660,19244,2299,19848,2271,13755,1798,19186,1977,10001,1610,13906,1944,9638,1851,11343,1870,7263,1803,8270,1432,7265,1305,4442,1032,5112,1306,2561,853,1990,616,3195,851,1896,725,2347,845,1592,506,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1024236,2396,500349,1647,255857,4651,5,10,255852,4651,773,380,175,242,1144,382,896,412,2668,794,3116,911,3958,1098,2426,664,8232,1766,4432,1085,13180,1561,18312,1954,18117,1914,19600,1952,13917,1625,18351,1945,28966,2364,19188,2035,30677,2574,47724,3126,244492,4870,123246,3615,121246,4185,20556,2005,14520,1463,12676,1667,7120,1198,10500,1413,5118,1358,7266,1338,4117,959,5106,1060,2993,889,5797,1065,5469,1115,4086,855,3368,1026,2551,878,1778,640,1841,487,1363,673,2067,608,2954,617,523887,1652,192544,5266,69,105,192475,5265,235,152,742,337,786,367,844,457,2081,883,2899,910,4643,1156,3473,915,9248,1361,6516,1264,17662,2252,19788,2248,18406,2086,16451,1522,14164,1852,13078,1626,18470,2046,13485,1717,15308,1957,14196,1683,331343,5688,171279,4254,160064,5043,24192,2308,19589,2004,15945,1681,11439,1629,15907,2014,9076,1544,10812,1478,5458,923,8626,1361,4033,820,6428,1312,6143,1090,4109,945,3972,884,2606,768,3887,744,3114,716,1666,482,1687,510,1375,543,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4985742,14902,2400666,9399,1226552,11486,124,154,1226428,11503,2013,575,1804,663,5793,1239,4939,1026,13285,1855,9427,1695,20235,2603,17283,2339,34148,2908,17890,2027,52411,4129,62648,3587,53203,4005,62456,3947,53466,3555,91183,4385,106729,4839,92816,4920,175283,6487,349416,7803,1174114,12819,663449,10238,510665,10978,80579,3948,50280,3378,45993,2882,31503,2502,39746,2882,19959,2307,25826,2511,13032,1533,26625,2263,10033,1277,24424,2474,19982,2323,13774,1555,13179,1445,10419,1518,14435,2136,16445,2010,11379,1736,19918,2182,23134,2317,2585076,8285,869761,10137,122,126,869639,10133,707,361,1446,692,5095,1022,6662,1442,13117,1897,10750,1982,22079,2501,18835,2253,37512,2927,22181,2459,52143,3380,65653,3853,63446,3630,61601,3668,51044,3479,66732,4127,86160,4716,65895,3970,109038,5181,109543,4693,1715315,12312,1028864,11469,686451,10276,99473,5054,71855,4201,64893,3971,50334,4047,67133,3815,32087,2883,39453,2839,18734,1871,35296,2967,15305,1937,34119,2639,29226,2270,16391,1675,17126,1830,11275,1574,15689,1605,19933,1870,14929,1530,21312,1977,11888,1642,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1201456,8884,585872,5755,267745,6626,0,185,267745,6626,511,369,361,185,3528,985,2410,780,7387,1507,5249,1362,9595,1438,6456,2116,13108,1860,9586,1737,18824,2153,20973,2474,17832,2251,18138,2279,14115,1674,17928,2237,23235,2398,16108,1842,27199,2277,35202,2923,318127,6676,192724,6324,125403,5758,21606,2491,16279,2248,14769,2261,9121,1467,12781,1838,5656,1161,7132,1289,2861,638,4341,914,3702,962,4596,885,4077,785,2164,620,3259,957,2367,760,1439,565,1810,585,1731,601,2611,735,3101,918,615584,5209,197972,6393,0,185,197972,6393,809,457,1125,479,2663,940,2487,797,7830,1518,5647,1126,11692,2105,7459,1497,12371,1928,9789,1624,15843,2078,18103,2146,14106,2128,14843,1901,10884,1491,13574,1805,14795,2087,10663,1656,13071,2051,10218,1558,417612,7359,264400,5002,153212,5905,27911,2917,17918,2179,20469,2707,12301,1892,16194,2200,8891,1244,7851,1387,4602,1026,6140,1023,3816,1018,4968,1214,4862,1005,3603,1004,2950,832,2269,787,2425,612,2521,694,1149,440,959,508,1413,593,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10540671,24194,5098859,13706,2499571,18848,173,140,2499398,18837,4495,997,3964,843,16644,1795,11000,1562,35869,3582,22041,2084,54445,3628,37831,3428,84569,4757,45258,3384,122864,5443,155616,6245,133910,6180,165921,5841,122743,5185,183276,6154,226841,6894,189200,6505,327398,8948,555513,9660,2599288,18387,1494741,13545,1104547,14737,180865,5868,121395,4770,103661,4886,71016,3937,99073,4658,44007,2992,57502,3881,30937,2468,55128,3933,21879,2100,46258,3562,47721,2859,26338,2603,29599,2466,19348,2112,26747,3093,29125,2334,19441,1942,29046,2596,45461,3157,5441812,14108,1858930,16656,132,170,1858798,16676,4710,1067,4243,804,11519,1653,12936,1665,33383,2832,26292,2706,49406,4020,40067,3194,84680,5356,46887,2928,135337,6383,157287,6298,135064,5358,139755,5398,107924,4588,132949,6128,170167,5914,133825,6154,205982,7449,226385,7723,3582882,21225,2151384,17971,1431498,17134,222822,6876,150170,5115,143837,5291,106354,5510,142274,5247,62954,3590,83519,4660,43380,2988,76522,4088,31737,2928,70156,4224,58173,3809,33109,2894,34288,2514,22787,2162,31061,2939,36397,3258,21599,2643,29786,2480,30573,2680,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5548186,11852,2699512,7837,1317208,11442,291,264,1316917,11428,3438,980,2493,777,7948,1267,8543,1313,23070,2535,15602,2216,36424,3530,32830,3234,65275,5115,39813,2746,99881,5555,112973,5357,93216,5842,106151,5392,79239,4344,90604,4057,106074,4989,77736,4556,129700,4980,185907,5701,1382304,11589,795563,11139,586741,10644,101325,4333,65506,3684,61426,4159,42943,3471,58758,4256,29926,2518,36221,3191,19645,2239,32340,2857,11091,1744,25781,2698,24123,2235,13287,1808,12503,1597,6446,992,8981,1594,10535,1518,4330,935,9460,1314,12114,1555,2848674,6490,928803,10431,76,85,928727,10423,2303,799,2467,772,8032,1564,9145,1604,27614,2999,24248,2735,36006,3145,30069,2821,56026,3877,36943,3160,90900,4956,106426,5009,84952,4774,78685,4675,56632,3300,59811,3603,67560,3675,43991,3070,57311,3464,49606,3344,1919871,11345,1181677,12240,738194,12147,139968,5412,88380,4759,83946,4365,57145,4859,75541,4142,37377,3324,38916,2943,26131,2664,37074,2909,16059,2226,29522,2862,24649,2092,16822,1842,17452,2080,10542,1525,12590,2014,10946,1452,5000,1146,5313,916,4821,901,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,511507,1319,259319,910,152912,2740,49,61,152863,2729,1118,377,430,230,1146,501,956,428,1369,472,1385,404,2890,642,1593,506,6809,1425,3805,878,10191,1774,12037,1432,13406,1706,14410,1465,9000,1216,11938,1411,15457,1705,9875,1338,15323,1630,19725,1838,106407,2928,47930,2304,58477,2672,8759,1139,7631,1133,5912,982,4037,991,4315,771,2211,567,2235,807,1466,454,2974,767,1025,572,2507,816,1926,728,1461,444,1778,550,1143,447,1460,506,2224,591,1274,430,1756,663,2383,680,252188,1055,101745,2649,56,69,101689,2639,316,194,571,321,950,377,1315,630,2681,737,1589,558,3317,800,3934,873,6924,1119,4717,924,11227,1399,14642,1558,10853,1374,8486,1113,7250,1170,5863,1030,6554,1057,4049,1066,3122,715,3329,791,150443,2568,72209,2058,78234,2827,13621,1347,9902,1044,9206,1076,5164,1004,8874,1502,5164,1038,4689,963,2583,621,4006,957,2161,778,2844,601,2380,659,1876,535,1610,479,843,429,831,334,1066,442,429,256,473,237,512,312,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7740593,6062,3755177,4307,1813631,14085,124,159,1813507,14094,3200,722,3279,578,10068,1322,9265,1330,26528,2607,19464,2317,41980,3708,31653,2304,73661,4387,40812,3103,124947,4776,155369,6417,135559,5747,147881,5747,112035,4940,142626,6765,181350,7621,134272,4874,191440,6672,228118,6876,1941546,14482,1090058,10870,851488,12442,161484,5212,107918,4780,92225,4507,62123,3627,88474,4221,37918,2710,43511,2516,24521,2157,40491,2903,16838,2064,33065,2464,29088,2167,19907,2221,21453,2101,10585,1401,13234,1617,14032,1549,7817,1252,13633,1674,13171,1798,3985416,4427,1313715,11781,38,62,1313677,11798,2433,680,2930,616,11678,1587,12893,1736,33009,2526,26233,2338,51860,3670,43120,2976,91156,4974,56453,3554,133076,5321,153072,5724,107920,4371,108466,4539,78636,4361,82517,4340,110956,4746,70408,3701,78554,3791,58307,3314,2671701,12353,1560604,12294,1111097,13258,208354,7670,135232,5092,126914,5378,96136,4508,124277,5227,59532,2757,65082,3837,37093,2331,50606,3232,23837,1931,43627,2717,38276,2911,22198,2134,18307,1714,13154,1647,11434,1545,13076,1608,9353,1295,10112,1377,4497,856,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
