GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001EA,C24050_001MA,C24050_002EA,C24050_002MA,C24050_003EA,C24050_003MA,C24050_004EA,C24050_004MA,C24050_005EA,C24050_005MA,C24050_006EA,C24050_006MA,C24050_007EA,C24050_007MA,C24050_008EA,C24050_008MA,C24050_009EA,C24050_009MA,C24050_010EA,C24050_010MA,C24050_011MA,C24050_011EA,C24050_012EA,C24050_012MA,C24050_013EA,C24050_013MA,C24050_014EA,C24050_014MA,C24050_015EA,C24050_015MA,C24050_016MA,C24050_016EA,C24050_017EA,C24050_017MA,C24050_018EA,C24050_018MA,C24050_019EA,C24050_019MA,C24050_020EA,C24050_020MA,C24050_021MA,C24050_021EA,C24050_022MA,C24050_022EA,C24050_023EA,C24050_023MA,C24050_024EA,C24050_024MA,C24050_025EA,C24050_025MA,C24050_026MA,C24050_026EA,C24050_027MA,C24050_027EA,C24050_028EA,C24050_028MA,C24050_029EA,C24050_029MA,C24050_030EA,C24050_030MA,C24050_031MA,C24050_031EA,C24050_032MA,C24050_032EA,C24050_033MA,C24050_033EA,C24050_034EA,C24050_034MA,C24050_035EA,C24050_035MA,C24050_036MA,C24050_036EA,C24050_037MA,C24050_037EA,C24050_038MA,C24050_038EA,C24050_039EA,C24050_039MA,C24050_040EA,C24050_040MA,C24050_041EA,C24050_041MA,C24050_042MA,C24050_042EA,C24050_043MA,C24050_043EA,C24050_044MA,C24050_044EA,C24050_045EA,C24050_045MA,C24050_046EA,C24050_046MA,C24050_047EA,C24050_047MA,C24050_048EA,C24050_048MA,C24050_049EA,C24050_049MA,C24050_050EA,C24050_050MA,C24050_051EA,C24050_051MA,C24050_052EA,C24050_052MA,C24050_053EA,C24050_053MA,C24050_054EA,C24050_054MA,C24050_055MA,C24050_055EA,C24050_056EA,C24050_056MA,C24050_057EA,C24050_057MA,C24050_058EA,C24050_058MA,C24050_059EA,C24050_059MA,C24050_060EA,C24050_060MA,C24050_061EA,C24050_061MA,C24050_062EA,C24050_062MA,C24050_063EA,C24050_063MA,C24050_064EA,C24050_064MA,C24050_065EA,C24050_065MA,C24050_066MA,C24050_066EA,C24050_067EA,C24050_067MA,C24050_068EA,C24050_068MA,C24050_069EA,C24050_069MA,C24050_070EA,C24050_070MA,C24050_071MA,C24050_071EA,C24050_072EA,C24050_072MA,C24050_073EA,C24050_073MA,C24050_074EA,C24050_074MA,C24050_075EA,C24050_075MA,C24050_076MA,C24050_076EA,C24050_077MA,C24050_077EA,C24050_078EA,C24050_078MA,C24050_079EA,C24050_079MA,C24050_080EA,C24050_080MA,C24050_081MA,C24050_081EA,C24050_082MA,C24050_082EA,C24050_083EA,C24050_083MA,C24050_084EA,C24050_084MA,state
0400000US31,956636,6513,44737,2495,62939,3253,106359,5690,26292,2376,111088,4420,53617,2950,19527,1996,68627,3158,78173,4138,222530,5586,77355,4065,42929,2739,42463,2551,338682,6844,26663,1629,9756,1226,19284,1874,4237,931,12964,1528,10044,1247,9139,1345,30561,2071,39042,2859,135817,4788,12474,1710,9620,1464,19081,1985,163128,6208,615,215,285,315,2538,876,457,199,5633,1016,1058,459,688,364,2610,762,14643,1696,55235,3496,51444,3477,16177,2001,11745,1406,230503,5262,2445,680,3941,797,13333,1527,14228,1782,76458,3858,10036,1167,7075,1240,33593,2312,18219,1992,26096,1970,11032,1323,5522,1004,8525,1517,98421,4145,13186,1422,46325,3066,7225,1265,1769,559,5911,1089,7602,1163,1917,586,931,317,1930,752,1378,541,553,318,7714,1051,1980,651,125902,5545,1828,467,2632,621,63979,3998,5601,918,10122,1523,24877,1923,708,324,932,435,4339,1103,4004,963,1852,644,3896,748,1132,499,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1230084,10093,20251,2201,73815,4437,52082,4149,23384,2703,148629,6755,62611,4675,19676,2354,65138,3702,138034,6497,187507,8338,319109,9611,60950,4614,58898,3716,333893,7910,4813,1199,11509,1802,14480,1952,4580,1210,14461,2183,6740,1184,9408,1757,24315,2803,54493,3548,117831,5765,41281,3415,8446,1471,21536,2115,345126,8167,1091,716,385,362,849,489,491,279,5340,1183,2129,644,222,194,4497,1143,35703,3445,39060,3293,209484,7333,26342,3301,19533,2469,320930,9396,1270,537,5957,1515,9564,1793,13140,1810,107906,5550,15592,2265,6542,1432,32445,2917,32834,3241,25469,2465,48385,3776,8368,1771,13458,1751,108621,5238,11075,1893,52719,4069,3287,844,846,414,5828,1399,4543,1135,2833,897,2265,796,5146,1164,1053,415,7706,1590,8655,1464,2665,796,121514,6624,2002,775,3245,941,23902,2745,4327,1041,15094,2248,33607,3723,671,430,1616,501,9858,1640,4094,806,12253,1987,9139,1839,1706,582,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,692142,6544,4916,1094,49203,3411,86315,4120,20959,2503,85756,5132,27521,2654,13691,1401,46131,3380,71039,3613,169413,5166,61612,3844,29734,3141,25852,2603,275930,7592,1700,653,8381,1071,32855,2198,5200,1209,8063,1328,4692,1167,6822,1092,22796,2198,44017,2940,114011,4375,10802,1668,6608,1431,9983,1531,111994,4889,208,181,296,227,942,529,445,392,3906,1118,702,390,67,84,1169,488,10867,1553,32801,2988,41069,3185,11075,1746,8447,1694,165914,5651,635,339,3202,858,12229,1677,10252,1477,60902,3839,7549,1490,4431,955,20545,2320,10732,1234,18594,1800,6601,1260,4135,991,6107,963,62773,3591,1767,556,35547,3207,4079,964,644,429,4945,1276,2601,733,1657,482,1222,525,1781,735,1461,497,965,505,5185,1107,919,461,75531,3699,606,461,1777,569,36210,2933,4418,1259,7940,1273,11977,1586,714,328,399,273,3642,882,2546,717,2175,688,2731,778,396,263,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4206029,18376,13639,1937,235786,7674,367484,9051,141349,6882,481510,11944,235436,8708,117958,5737,363164,9528,538099,11253,997212,15255,351178,11503,189423,7581,173791,5742,1693342,18284,3383,995,38582,3128,144093,4960,30008,2896,61649,3908,32391,2604,72123,4398,192944,7134,318912,8474,642195,13314,60473,3717,37842,2905,58747,3664,705553,15619,1174,525,1683,643,6365,1134,903,345,24042,2764,6466,1367,2483,917,11211,1824,75509,4831,204260,6780,229467,9885,77424,4389,64566,3550,1064494,15250,930,429,15605,2023,64245,3983,76567,5433,331141,10019,59819,4098,31881,3006,146538,5163,104230,4017,122631,5527,45254,3084,26387,2800,39266,2909,302110,9035,7108,1363,171559,6951,13474,1796,3694,1061,12630,1538,19380,2267,8317,1361,7373,1298,11343,1517,10974,1754,2920,737,25852,2766,7486,1252,440530,9897,1044,468,8357,1399,139307,6144,30177,2487,52048,3585,117380,6135,3154,731,5098,2029,28105,2537,17152,2021,13064,2053,21918,2874,3726,838,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,870667,10003,38118,3612,61670,4396,44651,3884,18618,2622,98029,4918,37134,3343,11911,1868,37887,3291,92718,4697,227603,7141,92005,5338,41596,3376,68727,4231,309676,8173,10031,1552,8826,1446,13125,1571,1753,640,7669,1303,5939,1316,6064,1311,12987,1854,52150,3558,135937,5794,16329,2194,7896,1252,30970,3032,179564,6105,990,432,721,457,1000,536,127,210,5008,1318,1409,674,503,292,2196,773,15674,2300,56441,3562,58968,4441,16859,2178,19668,2151,204571,7206,3208,940,3043,917,7043,1434,11668,2174,70010,4398,6070,1166,3913,1097,19470,2173,17006,2118,29843,2617,13358,1747,6478,1218,13461,1648,97688,4440,19356,2225,44608,3584,3870,934,1350,873,4415,1148,3618,906,1134,589,1977,746,3195,760,1970,665,1549,580,7512,1570,3134,894,79168,5319,4533,1038,4472,1129,19613,2589,3720,1100,10927,1965,20098,2515,297,282,1257,775,4693,1434,3412,974,1801,729,2851,895,1494,604,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9099766,28186,51554,4121,511823,12046,614140,12379,223605,6232,1014676,18264,453119,10023,256407,8653,726950,15020,1021447,15877,2486435,25627,854118,17739,458288,11353,427204,8846,3507248,24589,20872,2465,78584,4339,181812,6616,42085,3085,114388,5856,50652,3286,156971,7371,348328,10665,593798,11789,1513698,20885,167572,6214,93357,5310,145131,6042,1847696,21842,3244,982,3860,1069,12595,1985,3534,988,52386,4109,20622,1996,4823,1051,53116,4104,171252,6914,609375,13452,537463,15438,203750,5869,171676,6015,2198203,20788,2598,630,31637,2772,93058,4038,126086,5137,723632,15544,108129,4678,65666,4010,302409,9114,193293,6609,297935,8629,109120,4918,56989,3623,87651,4020,662736,11105,20862,2271,380931,9259,32095,2382,7522,1248,29452,2607,39830,2876,18910,1921,15023,2273,19856,1859,23818,2135,8357,1532,53987,4043,12093,1514,883883,14497,3978,880,16811,2065,294580,9181,44378,3462,94818,4734,233886,6919,10037,1582,8074,1257,43248,3490,41609,3379,31606,2916,50205,4442,10653,1444,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4268510,22575,66886,5312,294616,9976,534442,11405,114701,6053,503960,14539,177322,7618,75578,4690,261970,7152,423069,10317,1011838,16182,408497,9375,213349,7026,182282,6872,1520971,15425,21185,2144,45927,3632,127163,5884,19157,2478,56366,3798,26958,2749,40220,3582,125271,4885,217088,7355,653593,12400,65032,4167,52683,3858,70328,3893,767538,12242,3018,1029,1464,688,10755,1808,1999,672,19740,2189,3152,910,1743,476,8648,1668,92606,5363,219120,7572,263556,7810,77768,4486,63969,3909,1002352,17227,3843,1168,20234,2157,73271,4719,63605,4159,350010,12063,40386,3437,22716,2865,118120,5335,73983,4231,110928,4956,61345,4331,29886,2667,34025,3113,412842,9206,33060,3655,214876,7222,33903,2661,7184,1327,23159,2699,17013,2295,8559,1457,5810,1140,13448,1802,9745,1445,4478,1113,32648,3397,8959,1669,564807,12912,5780,1338,12115,2076,289350,8490,22756,2967,54685,4209,89813,5785,2340,792,4121,1058,25944,2781,18452,2158,14086,2150,20364,2299,5001,1066,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,379029,3862,35353,2459,27057,2204,26275,2471,11900,1608,49822,3704,19953,1755,5684,852,20901,2041,24417,2548,93355,4380,29321,2490,14730,1682,20261,2202,129723,4430,16884,1419,4173,910,4359,959,2507,819,4648,1082,3493,728,3378,706,8084,1380,12714,1822,54842,3201,3078,727,2445,607,9118,1460,65157,2566,507,389,101,126,632,355,158,117,2185,785,454,228,146,115,626,306,4298,980,25365,1709,22374,1907,4352,912,3959,779,87787,4161,1760,487,1834,590,2925,813,5981,1091,33206,3208,3923,680,1584,527,11340,1313,5042,1082,10117,1345,2874,744,2288,693,4913,1046,50773,2743,14143,1735,19533,2044,2424,1011,1120,520,3301,853,1875,602,366,198,442,214,1236,520,1798,601,104,83,3097,735,1334,596,45589,3029,2059,736,1416,469,15935,1969,2134,577,6482,1185,10208,1440,210,169,409,338,1127,388,1233,372,891,642,2548,668,937,638,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5285177,20143,57972,3515,273104,7854,816445,11970,140937,5533,615643,12571,254452,8214,86543,4698,340009,8642,496715,9466,1271297,14356,475520,11595,245093,7171,211447,7070,1794947,16143,24691,2461,46756,3168,198430,6914,25472,2608,72943,4064,32411,2488,41680,2869,155975,6355,240252,6904,754752,11642,70773,4301,50371,3600,80441,4606,951016,14327,2113,572,1164,459,14445,1802,2218,635,26574,2560,6376,1311,1989,589,12630,1717,92857,5819,307515,8797,324599,8688,88887,4609,69649,4266,1294089,16943,3725,955,20586,1959,112117,4989,73827,4214,423432,9715,59353,3332,28647,2854,157939,6660,108830,5006,160803,5249,56916,3362,38914,2816,49000,3105,409889,8840,22556,2174,191793,6723,48746,3384,6583,1395,22467,2423,23665,2526,10339,1441,7466,1549,11528,1619,13158,1790,4635,1270,40136,2808,6817,1400,835236,12427,4887,1154,12805,1748,442707,9409,32837,2739,70227,4136,132647,5546,3888,1004,5999,1347,43248,3219,35069,2289,18597,2320,26785,2297,5540,1062,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1694799,9730,88539,3812,119676,4730,164156,4616,40802,2801,192875,6016,88230,4019,29940,2297,98555,4535,138421,5145,385636,7131,154460,5672,88704,3853,104805,4851,547813,8839,30563,1983,17542,1945,33657,2390,6353,1050,18068,1907,14362,1416,12124,1400,35685,2346,63242,3836,232459,6039,23941,2233,19432,1722,40385,2801,308175,7138,1655,454,710,314,4140,917,289,213,7504,1140,1881,556,1274,617,3291,728,30007,2714,94761,3487,105219,4780,31068,2742,26376,2331,415377,8056,10037,1449,7298,1194,20108,2069,21314,2046,135695,5231,20299,2096,11412,1422,54479,3383,31746,2279,46176,2551,18866,1940,14409,1568,23538,1966,201322,5362,34243,2469,86468,4042,13568,1508,2351,681,9179,1424,14250,1433,4130,770,3179,796,4487,979,4245,851,1318,429,13868,1537,10036,1506,222112,5100,12041,1538,7658,1218,92683,3819,10495,1553,22429,2047,37438,2462,1000,468,1921,716,8939,1279,7995,1240,5116,1158,9927,1424,4470,1043,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1738117,12065,55722,4398,92796,4818,200231,7345,49144,2894,207866,6607,73018,3938,33684,2686,99306,5369,185114,6187,405182,8873,173206,7913,88225,5436,74623,4887,627547,10578,13904,1654,18546,2102,67714,4064,7652,1226,20466,2347,12665,1391,17005,2386,47206,3696,101079,4364,241493,7590,27410,2785,19271,2441,33136,3278,332857,8464,2809,911,1110,554,3828,812,855,552,9371,1882,1504,577,1381,608,4101,847,33743,2799,97898,5347,117479,7171,36124,3295,22654,2418,416016,8701,3443,809,7128,1506,25662,2595,26047,2231,141238,5313,17955,2009,11125,1850,44438,3031,36142,2693,53865,3668,20662,2212,13410,1935,14901,1990,151839,7504,29686,3605,62155,4458,14150,2240,2322,906,7254,1717,5117,1012,2719,843,2051,870,5303,1247,2867,767,1987,625,13685,1807,2543,793,209858,7339,5880,1495,3857,946,88877,4814,12268,1922,29537,2750,35777,2719,1454,654,1510,694,8847,1603,9059,1775,5668,1354,5735,1343,1389,616,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5931277,18541,86233,4496,332177,8020,728625,12097,164596,6695,702787,12203,298932,7486,100921,4332,374736,8909,577210,11343,1551286,14963,493275,11340,276154,6709,244345,7314,2152943,19285,29720,2467,55372,3494,206401,6060,23217,2118,83293,4272,37417,2553,49987,2909,170519,5873,312068,7919,951684,12086,75533,4249,64269,3446,93463,4529,1050232,15477,3880,991,2336,831,11936,1545,2018,723,30255,2881,8509,1671,1936,599,15451,1814,95489,4167,361940,10408,337535,9455,99327,5334,79620,4016,1445068,16803,4464,929,21875,2640,102367,4955,86685,4530,477668,9906,68897,4164,33347,2477,176293,5561,120355,5164,195147,6568,61298,4274,40680,3047,55992,3121,485633,9755,39205,3325,231712,6938,45551,3120,8912,1331,25897,2050,29980,2169,10152,1560,7572,1383,13748,1655,16216,1971,3184,728,45299,2624,8205,1346,797401,14182,8964,1198,20882,2061,362370,8990,43764,3709,85674,4326,154129,4944,5499,1147,4901,805,35550,3180,26299,2262,15725,1838,26579,2499,7065,1030,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,512801,7563,2095,770,26246,2704,58397,3526,10791,1484,61181,3584,20294,2301,8768,1399,35214,2576,49135,3558,138444,5097,54560,4507,23806,2437,23870,2564,183595,6954,149,152,3458,817,15363,1873,1427,447,6198,1183,1961,703,4062,842,16503,1932,23982,2441,86338,4681,8922,1603,6399,1218,8833,1480,105886,5074,165,189,38,63,536,299,0,200,3982,1104,460,289,171,131,856,468,10513,1978,32698,2435,38572,3588,8720,1611,9175,1557,124597,5901,369,292,1138,623,8771,1272,6518,1274,41238,3270,6479,1267,3107,787,16477,2005,10179,1692,17734,2137,5097,1168,3274,904,4216,977,39524,3707,1381,720,20667,2515,2842,995,713,412,2777,800,2521,865,1013,585,768,389,1308,555,645,421,277,227,3288,1099,1324,758,59199,3545,31,54,945,434,30885,3142,2133,878,6986,1280,8873,1587,415,300,610,373,3153,1038,1029,370,1692,731,2125,846,322,218,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
