GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001EA,C16005_001MA,C16005_002EA,C16005_002MA,C16005_003MA,C16005_003EA,C16005_004MA,C16005_004EA,C16005_005EA,C16005_005MA,C16005_006EA,C16005_006MA,C16005_007EA,C16005_007MA,C16005_008EA,C16005_008MA,C16005_009MA,C16005_009EA,C16005_010MA,C16005_010EA,C16005_011EA,C16005_011MA,C16005_012EA,C16005_012MA,C16005_013EA,C16005_013MA,C16005_014MA,C16005_014EA,C16005_015MA,C16005_015EA,C16005_016EA,C16005_016MA,C16005_017EA,C16005_017MA,C16005_018EA,C16005_018MA,C16005_019EA,C16005_019MA,C16005_020MA,C16005_020EA,C16005_021EA,C16005_021MA,C16005_022EA,C16005_022MA,C16005_023EA,C16005_023MA,C16005_024EA,C16005_024MA,C16005_025MA,C16005_025EA,C16005_026EA,C16005_026MA,C16005_027EA,C16005_027MA,C16005_028MA,C16005_028EA,C16005_029EA,C16005_029MA,state
0400000US49,2597358,1330,2357793,8147,2175352,9827,127302,6155,111524,6058,15778,1885,24264,2256,21110,2016,3154,902,19208,2815,16548,2843,2660,757,11667,1394,10428,1421,1239,378,239565,8127,39852,3224,132223,7198,48431,4370,83792,5936,26034,2972,16335,2180,9699,1611,35950,3019,15903,1963,20047,2261,5506,1768,3093,1087,2413,1056,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595000,837,569512,2538,553150,3321,4951,942,4121,910,830,363,9962,1143,8750,1078,1212,462,1106,378,996,388,110,119,343,209,337,209,6,12,25488,2442,9769,1276,1683,474,1004,411,679,328,8084,1799,5292,1111,2792,1010,3913,963,1730,548,2183,737,2039,1252,1632,1075,407,388,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7678796,3274,6737856,14937,6340897,16335,224142,9922,190662,9105,33480,3411,96857,5665,86520,5275,10337,1615,54092,3687,47460,3489,6632,1353,21868,3709,19077,3403,2791,897,940940,14654,150601,7454,291478,8328,116892,7601,174586,10046,183188,8535,122589,6440,60599,4706,221790,7630,114338,5959,107452,4920,93883,8206,57307,5702,36576,4657,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6456039,1850,5546932,16171,5061195,18968,283689,7848,235396,7199,48293,3894,83127,5752,70006,5365,13121,1986,99502,5223,82112,4989,17390,2189,19419,3589,15734,3317,3685,1452,909107,16010,151901,6540,267719,8662,90061,5121,177658,7922,166312,11018,98333,6691,67979,6070,270939,8028,122672,5822,148267,6105,52236,6465,26353,3765,25883,4633,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1750150,1847,1724704,3166,1698520,4315,15256,2123,10484,1672,4772,1499,7717,1321,6556,1216,1161,431,1386,504,1049,406,337,323,1825,887,1400,771,425,465,25446,2351,9315,1488,3509,1052,1460,638,2049,724,4664,1452,3556,1265,1108,473,5751,1123,3198,1087,2553,755,2207,867,1498,799,709,526,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5375163,2082,5105436,8351,4853472,8934,146658,6274,112731,5424,33927,3604,64744,3871,52190,3215,12554,1516,31104,2988,23501,2935,7603,1932,9458,1681,8350,1594,1108,443,269727,8259,48960,3489,103990,5329,35608,3675,68382,4256,47453,5120,29537,3784,17916,2622,59100,3362,29256,2290,29844,2738,10224,1969,6558,1374,3666,1011,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,538396,1247,519120,2816,492890,3996,19847,2680,16681,2239,3166,1261,3427,916,3014,891,413,242,1128,477,909,391,219,182,1828,667,1826,668,2,4,19276,2188,4574,1228,9332,1653,3928,949,5404,1386,2545,800,1902,651,643,430,2467,820,1119,433,1348,714,358,582,358,582,0,185,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3457730,535,3359126,5982,179507,9021,3176965,11119,510072,14677,2666893,16411,2461,886,1875,728,586,367,193,167,124,120,69,116,0,214,0,214,0,214,98604,6015,4813,989,90709,5848,8758,1353,81951,5457,1253,584,266,203,987,515,1611,984,476,484,1135,860,218,239,109,183,109,153,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4520215,2840,4358649,6816,4252218,7797,77641,5113,57661,4520,19980,2575,18563,2444,16484,2300,2079,818,5895,1715,4487,1431,1408,647,4332,1316,3619,1115,713,422,161566,5789,35804,3966,68808,4254,17656,3223,51152,3836,22202,3052,14617,2488,7585,1691,28103,2851,12721,2399,15382,1992,6649,1806,4497,1403,2152,1021,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,677515,1005,625505,4547,557665,5990,15623,2397,14182,2295,1441,567,8077,1930,7615,1928,462,274,12582,2139,10014,2149,2568,929,31558,2294,25021,1982,6537,760,52010,4376,7701,1333,8302,1769,3012,1083,5290,1494,6014,1589,4741,1352,1273,541,27940,3160,13654,2135,14286,2126,2053,1172,1460,999,593,340,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6115483,1614,5244435,16679,4321593,22262,730498,16313,633473,15187,97025,5607,49557,3582,44942,3362,4615,873,28066,3645,23986,3600,4080,1159,114721,4498,90352,4513,24369,1662,871048,16617,137357,7562,539121,13911,181987,8864,357134,11568,80747,7008,55401,5242,25346,3328,89536,5063,48137,3636,41399,3560,24287,3024,13725,2073,10562,2289,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2757475,2338,2628983,5870,2544471,6878,63582,4493,49534,4187,14048,2443,11544,2013,10240,1714,1304,597,6576,1349,4498,1087,2078,936,2810,1724,2205,1581,605,505,128492,5403,23427,3015,74218,4248,22880,3094,51338,3403,10313,1515,7456,1428,2857,1090,16972,2051,7151,1417,9821,1363,3562,1606,864,726,2698,1372,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
