GEO_ID,S2001_C01_001E,S2001_C01_001M,S2001_C01_002E,S2001_C01_002M,S2001_C01_003E,S2001_C01_003M,S2001_C01_004E,S2001_C01_004M,S2001_C01_005E,S2001_C01_005M,S2001_C01_006E,S2001_C01_006M,S2001_C01_007E,S2001_C01_007M,S2001_C01_008E,S2001_C01_008M,S2001_C01_009E,S2001_C01_009M,S2001_C01_010E,S2001_C01_010M,S2001_C01_011E,S2001_C01_011M,S2001_C01_012E,S2001_C01_012M,S2001_C01_013E,S2001_C01_013M,S2001_C01_014E,S2001_C01_014M,S2001_C01_015E,S2001_C01_015M,S2001_C01_016E,S2001_C01_016M,S2001_C01_017E,S2001_C01_017M,S2001_C01_018E,S2001_C01_018M,S2001_C01_019E,S2001_C01_019M,S2001_C01_020E,S2001_C01_020M,S2001_C01_021E,S2001_C01_021M,S2001_C02_001E,S2001_C02_001M,S2001_C02_002E,S2001_C02_002M,S2001_C02_003E,S2001_C02_003M,S2001_C02_004E,S2001_C02_004M,S2001_C02_005E,S2001_C02_005M,S2001_C02_006E,S2001_C02_006M,S2001_C02_007E,S2001_C02_007M,S2001_C02_008E,S2001_C02_008M,S2001_C02_009E,S2001_C02_009M,S2001_C02_010E,S2001_C02_010M,S2001_C02_011E,S2001_C02_011M,S2001_C02_012E,S2001_C02_012M,S2001_C02_013E,S2001_C02_013M,S2001_C02_014E,S2001_C02_014M,S2001_C02_015E,S2001_C02_015M,S2001_C02_016E,S2001_C02_016M,S2001_C02_017E,S2001_C02_017M,S2001_C02_018E,S2001_C02_018M,S2001_C02_019E,S2001_C02_019M,S2001_C02_020E,S2001_C02_020M,S2001_C02_021E,S2001_C02_021M,S2001_C03_001E,S2001_C03_001M,S2001_C03_002E,S2001_C03_002M,S2001_C03_003E,S2001_C03_003M,S2001_C03_004E,S2001_C03_004M,S2001_C03_005E,S2001_C03_005M,S2001_C03_006E,S2001_C03_006M,S2001_C03_007E,S2001_C03_007M,S2001_C03_008E,S2001_C03_008M,S2001_C03_009E,S2001_C03_009M,S2001_C03_010E,S2001_C03_010M,S2001_C03_011E,S2001_C03_011M,S2001_C03_012E,S2001_C03_012M,S2001_C03_013E,S2001_C03_013M,S2001_C03_014E,S2001_C03_014M,S2001_C03_015E,S2001_C03_015M,S2001_C03_016E,S2001_C03_016M,S2001_C03_017E,S2001_C03_017M,S2001_C03_018E,S2001_C03_018M,S2001_C03_019E,S2001_C03_019M,S2001_C03_020E,S2001_C03_020M,S2001_C03_021E,S2001_C03_021M,NAME,S2001_C01_001MA,S2001_C01_001EA,S2001_C01_002MA,S2001_C01_002EA,S2001_C01_003EA,S2001_C01_003MA,S2001_C01_004MA,S2001_C01_004EA,S2001_C01_005MA,S2001_C01_005EA,S2001_C01_006MA,S2001_C01_006EA,S2001_C01_007MA,S2001_C01_007EA,S2001_C01_008EA,S2001_C01_008MA,S2001_C01_009MA,S2001_C01_009EA,S2001_C01_010MA,S2001_C01_010EA,S2001_C01_011EA,S2001_C01_011MA,S2001_C01_012MA,S2001_C01_012EA,S2001_C01_013EA,S2001_C01_013MA,S2001_C01_014EA,S2001_C01_014MA,S2001_C01_015MA,S2001_C01_015EA,S2001_C01_016MA,S2001_C01_016EA,S2001_C01_017EA,S2001_C01_017MA,S2001_C01_018EA,S2001_C01_018MA,S2001_C01_019MA,S2001_C01_019EA,S2001_C01_020MA,S2001_C01_020EA,S2001_C01_021EA,S2001_C01_021MA,S2001_C02_001EA,S2001_C02_001MA,S2001_C02_002MA,S2001_C02_002EA,S2001_C02_003MA,S2001_C02_003EA,S2001_C02_004EA,S2001_C02_004MA,S2001_C02_005MA,S2001_C02_005EA,S2001_C02_006MA,S2001_C02_006EA,S2001_C02_007MA,S2001_C02_007EA,S2001_C02_008MA,S2001_C02_008EA,S2001_C02_009MA,S2001_C02_009EA,S2001_C02_010MA,S2001_C02_010EA,S2001_C02_011MA,S2001_C02_011EA,S2001_C02_012EA,S2001_C02_012MA,S2001_C02_013MA,S2001_C02_013EA,S2001_C02_014MA,S2001_C02_014EA,S2001_C02_015EA,S2001_C02_015MA,S2001_C02_016MA,S2001_C02_016EA,S2001_C02_017MA,S2001_C02_017EA,S2001_C02_018MA,S2001_C02_018EA,S2001_C02_019EA,S2001_C02_019MA,S2001_C02_020MA,S2001_C02_020EA,S2001_C02_021MA,S2001_C02_021EA,S2001_C03_001MA,S2001_C03_001EA,S2001_C03_002EA,S2001_C03_002MA,S2001_C03_003MA,S2001_C03_003EA,S2001_C03_004MA,S2001_C03_004EA,S2001_C03_005MA,S2001_C03_005EA,S2001_C03_006EA,S2001_C03_006MA,S2001_C03_007EA,S2001_C03_007MA,S2001_C03_008EA,S2001_C03_008MA,S2001_C03_009EA,S2001_C03_009MA,S2001_C03_010EA,S2001_C03_010MA,S2001_C03_011EA,S2001_C03_011MA,S2001_C03_012EA,S2001_C03_012MA,S2001_C03_013MA,S2001_C03_013EA,S2001_C03_014MA,S2001_C03_014EA,S2001_C03_015EA,S2001_C03_015MA,S2001_C03_016EA,S2001_C03_016MA,S2001_C03_017MA,S2001_C03_017EA,S2001_C03_018MA,S2001_C03_018EA,S2001_C03_019MA,S2001_C03_019EA,S2001_C03_020EA,S2001_C03_020MA,S2001_C03_021MA,S2001_C03_021EA,state
0400000US47,3164590,18232,26281,296,1964589,18250,2.5,0.2,5.3,0.3,18.3,0.5,19.3,0.5,22.1,0.6,13.3,0.4,4.7,0.3,6.7,0.3,7.7,0.3,-888888888,-888888888,49479,623,30842,257,17700,851,24688,510,30663,374,41627,671,54857,1363,16.0,-888888888.0,1642635,11052,30786,316,1096181,13129,2.3,0.3,4.4,0.4,15.5,0.7,17.1,0.8,21.0,0.7,14.7,0.6,5.8,0.4,8.4,0.5,10.9,0.5,41309,352,56848,997,35454,420,20402,937,30100,562,35910,713,51676,1116,72251,2546,-888888888,-888888888,1521955,13714,22513,395,868408,13781,2.7,0.4,6.5,0.5,22.0,0.7,22.2,0.7,23.4,0.9,11.6,0.6,3.4,0.3,4.5,0.4,3.7,0.3,33184,536,40178,675,26367,355,14616,897,20060,586,26611,588,36144,951,47054,1088,-888888888,-888888888,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),47
0400000US48,12884029,40478,28015,258,8423840,37977,2.7,0.1,5.9,0.1,17.8,0.3,16.5,0.3,19.7,0.3,13.8,0.3,5.4,0.2,8.1,0.2,10.3,0.2,-888888888,-888888888,53445,407,32769,298,17945,309,26008,277,32809,498,50441,341,63542,1514,17.9,-888888888.0,6981113,23808,32200,171,4887008,22558,2.3,0.1,4.7,0.2,15.8,0.3,15.4,0.3,18.3,0.4,14.1,0.3,5.9,0.2,9.6,0.3,14.0,0.3,43160,600,60748,566,38638,530,21584,249,30973,330,40618,361,61212,614,81155,1007,-888888888,-888888888,5902916,28019,23201,280,3536832,28052,3.2,0.2,7.6,0.3,20.5,0.4,18.1,0.4,21.5,0.4,13.5,0.4,4.6,0.3,6.0,0.2,5.1,0.2,35301,266,43353,429,27552,340,12839,382,21202,350,27252,359,44008,797,52474,858,-888888888,-888888888,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),48
0400000US49,1424626,9713,25897,412,813086,10640,2.0,0.3,4.7,0.4,14.8,0.7,17.1,0.8,22.1,0.8,15.0,0.6,6.3,0.4,8.5,0.4,9.4,0.5,-888888888,-888888888,53711,832,32990,697,19956,1340,27499,1361,30387,550,41910,747,61989,1524,15.4,-888888888.0,786054,6639,35071,801,516719,7726,1.6,0.3,3.7,0.4,10.6,0.7,14.4,1.0,22.3,1.1,16.5,0.8,7.1,0.5,10.8,0.6,13.0,0.7,47573,976,61681,1287,42188,528,25222,2053,35691,1316,40227,1253,54587,2853,76027,3094,-888888888,-888888888,638572,7644,18110,727,296367,7165,2.8,0.6,6.5,0.7,22.2,1.3,21.8,1.2,21.7,1.3,12.5,1.0,4.9,0.7,4.5,0.6,3.1,0.5,32843,878,39816,940,22728,766,15043,1511,19475,1565,21286,628,31526,941,49051,2470,-888888888,-888888888,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),49
0400000US50,376518,4162,28625,814,213177,4401,2.3,0.4,3.3,0.6,12.9,0.9,19.2,1.1,25.2,1.3,16.4,1.0,5.5,0.8,7.8,0.6,7.5,0.8,-888888888,-888888888,50698,1285,33654,749,22660,1886,26742,678,33603,1569,37995,1896,50593,1975,13.6,-888888888.0,191640,2807,31696,696,116972,2606,2.3,0.6,2.9,0.7,11.3,1.3,16.8,1.4,24.6,1.7,17.6,1.6,6.4,1.1,8.2,0.8,10.0,1.0,44057,1648,55107,1790,37331,1047,25606,2961,30156,1629,40162,1846,44914,3375,60857,2399,-888888888,-888888888,184878,2894,25675,759,96205,2980,2.3,0.6,3.8,0.9,14.9,1.3,22.1,1.6,26.0,2.0,14.9,1.4,4.4,0.8,7.3,1.0,4.4,1.0,38177,1142,45337,1517,30558,640,16920,1652,23083,1333,29473,1476,34003,1673,45465,3184,-888888888,-888888888,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),50
0400000US51,4417292,19023,32993,381,2901672,19849,1.8,0.1,3.3,0.2,13.5,0.3,15.1,0.4,18.6,0.4,14.6,0.4,6.0,0.3,10.6,0.4,16.4,0.4,-888888888,-888888888,63610,566,39973,329,19892,731,28154,544,35205,482,54130,1170,78537,2585,15.6,-888888888.0,2315278,12746,40286,339,1647641,14255,1.7,0.2,2.5,0.3,11.1,0.5,13.3,0.5,16.9,0.5,14.7,0.5,6.4,0.4,12.0,0.4,21.5,0.5,52805,960,72586,852,47231,566,23899,1095,32455,578,42373,933,70409,1076,101238,910,-888888888,-888888888,2102014,14067,27575,419,1254031,14501,2.0,0.2,4.3,0.3,16.6,0.5,17.6,0.6,21.0,0.7,14.5,0.6,5.5,0.4,8.8,0.5,9.8,0.5,40969,343,51817,627,32291,267,16070,770,23068,590,29754,644,42620,1028,58563,2422,-888888888,-888888888,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),51
0400000US53,3608996,13675,31885,247,2110955,14474,1.9,0.2,3.0,0.2,11.8,0.3,14.9,0.4,20.4,0.5,16.0,0.5,7.1,0.3,11.5,0.4,13.4,0.4,-888888888,-888888888,60839,584,37486,410,19132,825,29963,829,35382,466,51124,641,64029,1854,13.3,-888888888.0,1932018,10810,39269,819,1255580,11749,1.7,0.2,2.4,0.3,9.7,0.4,12.6,0.5,18.4,0.6,16.4,0.6,7.9,0.4,13.2,0.5,17.7,0.5,53046,1071,68274,730,45674,504,22469,895,35068,939,42344,1111,63029,2460,79782,3486,-888888888,-888888888,1676978,10324,25803,393,855375,10617,2.2,0.3,3.8,0.3,15.0,0.6,18.3,0.7,23.3,0.8,15.4,0.7,6.0,0.4,9.0,0.5,7.0,0.4,40993,394,49926,745,30913,325,14674,788,23145,721,29146,837,40182,676,52715,1883,-888888888,-888888888,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),53
0400000US54,862891,7294,25116,448,537357,8425,2.6,0.3,6.7,0.5,20.5,0.8,17.9,0.8,19.3,0.9,13.9,0.9,5.2,0.5,7.0,0.6,6.8,0.5,-888888888,-888888888,47238,1369,29750,652,17256,1183,24639,842,27876,1249,41656,916,52308,1599,16.6,-888888888.0,452880,6166,31379,475,306258,6002,2.5,0.5,3.9,0.5,15.4,1.0,17.3,1.1,19.1,1.3,15.6,1.2,6.9,0.8,9.4,0.9,9.9,0.8,42125,709,55291,2141,36869,806,22451,2315,32053,634,36950,2114,50633,1802,69342,6427,-888888888,-888888888,410011,5979,20084,490,231099,6503,2.8,0.4,10.4,0.9,27.3,1.2,18.8,1.2,19.5,1.2,11.7,1.0,3.0,0.6,3.8,0.6,2.7,0.5,29688,822,36565,1059,22498,633,12136,1365,18006,895,22880,861,36921,2076,46939,1775,-888888888,-888888888,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),54
0400000US55,3185196,13096,29003,415,1871498,13000,2.3,0.2,3.3,0.2,14.3,0.4,18.6,0.5,23.4,0.4,17.1,0.4,6.0,0.2,7.9,0.3,7.2,0.2,-888888888,-888888888,51514,517,33657,364,20494,592,27316,402,32452,376,45581,676,58970,1649,14.9,-888888888.0,1648940,8593,34626,599,1066242,10359,2.1,0.2,2.7,0.2,11.4,0.4,15.1,0.6,23.3,0.6,19.1,0.6,7.0,0.3,9.4,0.4,10.0,0.4,46214,353,58419,844,40505,232,23830,1098,32397,589,40619,362,55730,838,67108,2186,-888888888,-888888888,1536256,9824,23873,372,805256,8960,2.7,0.3,4.0,0.3,18.1,0.6,23.1,0.7,23.5,0.7,14.4,0.5,4.8,0.3,5.9,0.4,3.4,0.3,35890,361,42370,433,28478,518,14648,955,22229,367,27494,586,37318,927,51937,850,-888888888,-888888888,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),55
0400000US56,330177,4406,30855,774,207984,4942,3.3,0.6,3.6,0.7,14.6,1.3,15.4,1.4,20.6,1.6,16.7,1.1,7.9,0.8,10.4,1.0,7.5,0.8,-888888888,-888888888,52020,1624,36035,875,17778,3933,31303,1060,34311,1613,45313,2547,55547,3593,13.8,-888888888.0,178363,2685,40427,1371,121966,3181,2.2,0.6,2.2,0.6,11.2,1.7,11.3,1.5,19.2,1.8,18.4,1.7,9.6,1.1,14.8,1.6,11.1,1.3,51630,923,60400,2382,46861,1875,23362,6939,43850,4135,46754,2985,54371,5162,61858,6593,-888888888,-888888888,151814,3304,23135,1111,86018,3365,4.8,1.3,5.5,1.6,19.3,2.0,21.2,2.5,22.7,2.2,14.3,1.6,5.4,1.1,4.3,1.2,2.5,0.7,34381,1681,40139,1782,26951,989,10495,2248,22738,1481,26348,1247,36509,4320,52023,3203,-888888888,-888888888,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),56
0400000US72,1222011,11649,16427,201,767055,11759,4.9,0.4,15.9,0.8,37.1,0.7,18.3,0.8,11.5,0.5,5.8,0.4,1.9,0.3,2.2,0.3,2.4,0.3,-888888888,-888888888,30059,628,17489,313,10240,416,14061,368,17057,301,24908,704,35616,981,12.3,-888888888.0,649784,9042,16348,199,416371,8387,5.6,0.6,15.6,1.0,34.8,1.0,17.3,1.0,12.1,0.8,6.5,0.6,2.2,0.4,2.8,0.5,3.1,0.5,22529,514,32122,945,17285,234,10763,469,14829,415,19029,792,29827,1190,41382,2053,-888888888,-888888888,572227,7956,16535,303,350684,7771,4.2,0.6,16.1,1.1,39.8,1.2,19.4,1.0,10.9,0.7,4.9,0.7,1.6,0.3,1.4,0.4,1.7,0.4,22117,324,27611,515,17871,490,9080,720,12667,618,15865,429,22994,677,32439,1297,-888888888,-888888888,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),72
