GEO_ID,S1603_C01_001E,S1603_C01_001M,S1603_C01_002E,S1603_C01_002M,S1603_C01_003E,S1603_C01_003M,S1603_C01_004E,S1603_C01_004M,S1603_C01_005E,S1603_C01_005M,S1603_C01_006E,S1603_C01_006M,S1603_C01_007E,S1603_C01_007M,S1603_C01_008E,S1603_C01_008M,S1603_C01_009E,S1603_C01_009M,S1603_C01_010E,S1603_C01_010M,S1603_C01_011E,S1603_C01_011M,S1603_C01_012E,S1603_C01_012M,S1603_C01_013E,S1603_C01_013M,S1603_C01_014E,S1603_C01_014M,S1603_C01_015E,S1603_C01_015M,S1603_C01_016E,S1603_C01_016M,S1603_C01_017E,S1603_C01_017M,S1603_C01_018E,S1603_C01_018M,S1603_C02_001E,S1603_C02_001M,S1603_C02_002E,S1603_C02_002M,S1603_C02_003E,S1603_C02_003M,S1603_C02_004E,S1603_C02_004M,S1603_C02_005E,S1603_C02_005M,S1603_C02_006E,S1603_C02_006M,S1603_C02_007E,S1603_C02_007M,S1603_C02_008E,S1603_C02_008M,S1603_C02_009E,S1603_C02_009M,S1603_C02_010E,S1603_C02_010M,S1603_C02_011E,S1603_C02_011M,S1603_C02_012E,S1603_C02_012M,S1603_C02_013E,S1603_C02_013M,S1603_C02_014E,S1603_C02_014M,S1603_C02_015E,S1603_C02_015M,S1603_C02_016E,S1603_C02_016M,S1603_C02_017E,S1603_C02_017M,S1603_C02_018E,S1603_C02_018M,S1603_C03_001E,S1603_C03_001M,S1603_C03_002E,S1603_C03_002M,S1603_C03_003E,S1603_C03_003M,S1603_C03_004E,S1603_C03_004M,S1603_C03_005E,S1603_C03_005M,S1603_C03_006E,S1603_C03_006M,S1603_C03_007E,S1603_C03_007M,S1603_C03_008E,S1603_C03_008M,S1603_C03_009E,S1603_C03_009M,S1603_C03_010E,S1603_C03_010M,S1603_C03_011E,S1603_C03_011M,S1603_C03_012E,S1603_C03_012M,S1603_C03_013E,S1603_C03_013M,S1603_C03_014E,S1603_C03_014M,S1603_C03_015E,S1603_C03_015M,S1603_C03_016E,S1603_C03_016M,S1603_C03_017E,S1603_C03_017M,S1603_C03_018E,S1603_C03_018M,S1603_C04_001E,S1603_C04_001M,S1603_C04_002E,S1603_C04_002M,S1603_C04_003E,S1603_C04_003M,S1603_C04_004E,S1603_C04_004M,S1603_C04_005E,S1603_C04_005M,S1603_C04_006E,S1603_C04_006M,S1603_C04_007E,S1603_C04_007M,S1603_C04_008E,S1603_C04_008M,S1603_C04_009E,S1603_C04_009M,S1603_C04_010E,S1603_C04_010M,S1603_C04_011E,S1603_C04_011M,S1603_C04_012E,S1603_C04_012M,S1603_C04_013E,S1603_C04_013M,S1603_C04_014E,S1603_C04_014M,S1603_C04_015E,S1603_C04_015M,S1603_C04_016E,S1603_C04_016M,S1603_C04_017E,S1603_C04_017M,S1603_C04_018E,S1603_C04_018M,NAME,S1603_C01_001EA,S1603_C01_001MA,S1603_C01_002EA,S1603_C01_002MA,S1603_C01_003MA,S1603_C01_003EA,S1603_C01_004EA,S1603_C01_004MA,S1603_C01_005MA,S1603_C01_005EA,S1603_C01_006MA,S1603_C01_006EA,S1603_C01_007MA,S1603_C01_007EA,S1603_C01_008MA,S1603_C01_008EA,S1603_C01_009EA,S1603_C01_009MA,S1603_C01_010MA,S1603_C01_010EA,S1603_C01_011MA,S1603_C01_011EA,S1603_C01_012MA,S1603_C01_012EA,S1603_C01_013EA,S1603_C01_013MA,S1603_C01_014MA,S1603_C01_014EA,S1603_C01_015MA,S1603_C01_015EA,S1603_C01_016EA,S1603_C01_016MA,S1603_C01_017MA,S1603_C01_017EA,S1603_C01_018EA,S1603_C01_018MA,S1603_C02_001EA,S1603_C02_001MA,S1603_C02_002MA,S1603_C02_002EA,S1603_C02_003MA,S1603_C02_003EA,S1603_C02_004EA,S1603_C02_004MA,S1603_C02_005MA,S1603_C02_005EA,S1603_C02_006MA,S1603_C02_006EA,S1603_C02_007EA,S1603_C02_007MA,S1603_C02_008EA,S1603_C02_008MA,S1603_C02_009MA,S1603_C02_009EA,S1603_C02_010EA,S1603_C02_010MA,S1603_C02_011EA,S1603_C02_011MA,S1603_C02_012EA,S1603_C02_012MA,S1603_C02_013MA,S1603_C02_013EA,S1603_C02_014MA,S1603_C02_014EA,S1603_C02_015MA,S1603_C02_015EA,S1603_C02_016EA,S1603_C02_016MA,S1603_C02_017MA,S1603_C02_017EA,S1603_C02_018MA,S1603_C02_018EA,S1603_C03_001EA,S1603_C03_001MA,S1603_C03_002MA,S1603_C03_002EA,S1603_C03_003MA,S1603_C03_003EA,S1603_C03_004MA,S1603_C03_004EA,S1603_C03_005MA,S1603_C03_005EA,S1603_C03_006MA,S1603_C03_006EA,S1603_C03_007MA,S1603_C03_007EA,S1603_C03_008MA,S1603_C03_008EA,S1603_C03_009MA,S1603_C03_009EA,S1603_C03_010EA,S1603_C03_010MA,S1603_C03_011MA,S1603_C03_011EA,S1603_C03_012MA,S1603_C03_012EA,S1603_C03_013MA,S1603_C03_013EA,S1603_C03_014EA,S1603_C03_014MA,S1603_C03_015MA,S1603_C03_015EA,S1603_C03_016EA,S1603_C03_016MA,S1603_C03_017EA,S1603_C03_017MA,S1603_C03_018EA,S1603_C03_018MA,S1603_C04_001EA,S1603_C04_001MA,S1603_C04_002MA,S1603_C04_002EA,S1603_C04_003MA,S1603_C04_003EA,S1603_C04_004EA,S1603_C04_004MA,S1603_C04_005EA,S1603_C04_005MA,S1603_C04_006MA,S1603_C04_006EA,S1603_C04_007EA,S1603_C04_007MA,S1603_C04_008EA,S1603_C04_008MA,S1603_C04_009EA,S1603_C04_009MA,S1603_C04_010MA,S1603_C04_010EA,S1603_C04_011MA,S1603_C04_011EA,S1603_C04_012EA,S1603_C04_012MA,S1603_C04_013EA,S1603_C04_013MA,S1603_C04_014MA,S1603_C04_014EA,S1603_C04_015MA,S1603_C04_015EA,S1603_C04_016MA,S1603_C04_016EA,S1603_C04_017EA,S1603_C04_017MA,S1603_C04_018MA,S1603_C04_018EA,state
0400000US38,637666,1234,16.5,0.2,68.1,0.2,15.4,0.1,97.4,0.3,2.6,0.3,0.9,0.2,1.7,0.3,614978,1288,11.7,0.8,88.3,0.8,448145,1606,9.3,0.6,26.9,0.9,37.5,1.0,26.3,0.9,2.0,-888888888.0,1.8,-888888888.0,605286,2352,16.5,0.2,68.2,0.2,15.3,0.1,99.0,0.2,1.0,0.2,0.5,0.1,0.5,0.2,583530,2435,11.1,0.8,88.9,0.8,425641,2080,8.3,0.6,27.3,0.9,38.1,1.0,26.4,0.9,-888888888,-888888888,-888888888,-888888888,32380,2263,15.7,2.8,66.5,3.4,17.8,2.6,68.4,4.3,31.6,4.3,8.1,2.7,23.5,3.7,31448,2347,23.6,4.6,76.4,4.6,22504,1641,28.6,4.1,20.6,3.4,26.2,3.6,24.6,4.1,-888888888,-888888888,-888888888,-888888888,9420,1499,15.9,4.4,80.2,4.8,3.9,2.6,89.6,4.2,10.4,4.2,4.4,3.6,6.1,3.1,9119,1495,17.0,7.8,83.0,7.8,5941,1020,34.3,9.1,23.4,8.1,27.7,7.0,14.7,7.5,-888888888,-888888888,-888888888,-888888888,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),38
0400000US39,10836508,2683,18.3,0.1,66.5,0.1,15.2,0.1,95.8,0.1,4.2,0.1,2.1,0.1,2.1,0.1,10534621,4588,15.5,0.3,84.5,0.3,7749236,5217,11.7,0.2,34.8,0.3,28.9,0.2,24.7,0.2,3.0,-888888888.0,3.1,-888888888.0,10114712,16932,18.2,0.1,66.3,0.1,15.5,0.1,99.0,0.1,1.0,0.1,0.6,0.1,0.4,0.1,9833712,17394,15.1,0.3,84.9,0.3,7256423,11437,11.0,0.2,35.7,0.3,29.3,0.3,24.0,0.3,-888888888,-888888888,-888888888,-888888888,721796,16487,19.9,0.7,68.5,0.6,11.6,0.5,51.6,1.0,48.4,1.0,22.2,0.8,26.2,1.1,700909,16661,21.4,1.3,78.6,1.3,492813,10925,21.8,0.9,20.8,0.9,22.3,1.2,35.1,1.2,-888888888,-888888888,-888888888,-888888888,240103,7398,23.5,1.2,70.5,1.2,6.0,0.6,68.3,1.6,31.7,1.6,7.7,0.9,23.9,1.5,231460,7367,26.7,2.5,73.3,2.5,151397,5171,27.2,1.8,25.5,2.2,26.6,2.1,20.7,1.7,-888888888,-888888888,-888888888,-888888888,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),39
0400000US40,3527312,2274,19.0,0.1,66.3,0.1,14.7,0.1,94.1,0.2,5.9,0.2,2.0,0.1,3.9,0.2,3419927,2480,16.4,0.5,83.6,0.5,2469196,3220,13.7,0.3,31.4,0.4,31.1,0.5,23.8,0.4,2.7,-888888888.0,2.4,-888888888.0,3198295,9246,18.7,0.1,65.8,0.1,15.5,0.1,99.1,0.1,0.9,0.1,0.5,0.1,0.3,0.1,3100352,9648,15.5,0.5,84.5,0.5,2258425,6223,11.6,0.3,32.1,0.5,32.1,0.5,24.2,0.4,-888888888,-888888888,-888888888,-888888888,329017,9237,22.3,0.8,71.2,0.9,6.5,0.5,45.6,1.3,54.4,1.3,16.0,1.0,38.4,1.5,319575,9238,25.1,2.1,74.9,2.1,210771,5830,36.1,1.6,23.3,1.6,20.5,1.4,20.1,1.3,-888888888,-888888888,-888888888,-888888888,222734,7265,25.8,1.2,70.3,1.2,4.0,0.5,48.5,1.5,51.5,1.5,9.3,0.9,42.1,1.7,217057,7266,27.7,2.7,72.3,2.7,133280,4271,47.9,2.1,23.4,2.0,17.8,1.8,10.9,1.3,-888888888,-888888888,-888888888,-888888888,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),40
0400000US41,3633190,2343,17.2,0.1,67.6,0.1,15.2,0.1,89.7,0.4,10.3,0.4,3.9,0.2,6.4,0.3,3562225,3184,16.9,0.5,83.1,0.5,2644754,3695,10.6,0.4,25.1,0.4,35.0,0.5,29.3,0.5,2.7,-888888888.0,1.9,-888888888.0,3092734,14383,15.9,0.1,67.4,0.1,16.7,0.1,97.9,0.1,2.1,0.1,1.4,0.1,0.8,0.1,3030363,14415,15.1,0.5,84.9,0.5,2300626,8803,7.5,0.3,25.6,0.5,37.0,0.5,29.9,0.5,-888888888,-888888888,-888888888,-888888888,540456,14095,24.2,0.7,68.9,0.7,6.9,0.5,42.8,1.6,57.2,1.6,18.7,1.0,38.6,1.8,531862,14079,26.8,2.1,73.2,2.1,344128,9461,31.7,1.7,21.4,1.4,21.6,1.3,25.4,1.6,-888888888,-888888888,-888888888,-888888888,323721,10533,28.6,1.0,67.4,1.1,4.0,0.5,49.3,2.1,50.7,2.1,8.4,0.9,42.4,2.3,318719,10641,30.4,3.1,69.6,3.1,190252,6082,44.5,2.5,23.7,2.1,17.9,1.9,13.9,1.5,-888888888,-888888888,-888888888,-888888888,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),41
0400000US42,12021912,2000,17.0,0.1,66.5,0.1,16.5,0.1,93.8,0.1,6.2,0.1,3.3,0.1,3.0,0.1,11616980,3185,13.2,0.3,86.8,0.3,8714235,4255,11.4,0.2,37.5,0.2,24.1,0.2,27.0,0.2,3.7,-888888888.0,5.1,-888888888.0,10784198,20710,16.8,0.1,66.1,0.1,17.1,0.1,98.4,0.1,1.6,0.1,1.0,0.1,0.6,0.1,10430434,20489,12.1,0.3,87.9,0.3,7861931,13634,9.9,0.2,38.8,0.2,24.7,0.2,26.7,0.2,-888888888,-888888888,-888888888,-888888888,1237714,20548,18.7,0.6,70.1,0.6,11.2,0.4,53.6,0.8,46.4,0.8,22.9,0.6,23.5,0.9,1186546,20206,22.6,1.2,77.4,1.2,852304,13072,25.5,0.7,26.0,0.8,19.1,0.8,29.3,0.8,-888888888,-888888888,-888888888,-888888888,518056,9775,22.2,0.8,72.3,0.8,5.5,0.3,71.2,1.4,28.8,1.4,9.5,0.7,19.3,1.5,494049,9941,31.5,2.0,68.5,2.0,330783,6062,33.2,1.4,30.9,1.4,21.0,1.4,14.9,1.1,-888888888,-888888888,-888888888,-888888888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),42
0400000US44,995856,641,16.4,0.1,68.1,0.1,15.4,0.1,85.9,0.6,14.1,0.6,7.1,0.5,7.0,0.6,955159,1258,13.9,0.8,86.1,0.8,712266,1103,15.2,0.8,26.4,1.0,27.2,0.8,31.1,0.9,3.0,-888888888.0,2.4,-888888888.0,784706,7701,16.1,0.3,67.8,0.3,16.1,0.3,97.0,0.5,3.0,0.5,1.8,0.3,1.2,0.3,752742,7557,11.2,0.9,88.8,0.9,566369,5465,10.5,0.8,27.1,1.2,28.7,0.9,33.8,1.0,-888888888,-888888888,-888888888,-888888888,211150,7680,17.7,1.1,69.6,1.2,12.8,0.9,44.7,2.0,55.3,2.0,26.7,1.9,28.6,2.3,202417,7685,24.0,2.5,76.0,2.5,145897,5307,33.7,2.2,23.6,2.1,21.8,1.9,20.9,2.0,-888888888,-888888888,-888888888,-888888888,106799,4177,24.0,1.7,70.8,1.7,5.2,0.4,50.0,3.8,50.0,3.8,19.5,2.7,30.5,4.1,103927,4156,33.1,4.0,66.9,4.0,64741,2677,39.2,4.0,25.2,3.2,23.1,3.2,12.5,2.7,-888888888,-888888888,-888888888,-888888888,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),44
0400000US45,4376509,2412,17.8,0.1,67.2,0.1,15.0,0.1,95.0,0.2,5.0,0.2,1.7,0.1,3.3,0.2,4238932,3594,17.9,0.5,82.1,0.5,3110532,5039,15.8,0.3,30.7,0.5,29.4,0.5,24.1,0.5,3.4,-888888888.0,2.7,-888888888.0,4087505,11695,17.7,0.1,66.8,0.1,15.5,0.1,98.7,0.1,1.3,0.1,0.8,0.1,0.5,0.1,3959327,11737,17.4,0.5,82.6,0.5,2917220,8166,15.0,0.3,31.3,0.6,29.8,0.5,23.9,0.6,-888888888,-888888888,-888888888,-888888888,289004,11346,19.2,1.3,73.5,1.5,7.4,1.0,41.3,1.9,58.7,1.9,15.2,1.5,43.5,2.3,279605,11409,25.0,2.6,75.0,2.6,193312,8288,28.8,2.7,22.4,2.4,22.9,2.3,25.9,2.3,-888888888,-888888888,-888888888,-888888888,187394,8866,22.7,1.4,73.6,1.6,3.7,1.0,45.5,2.6,54.5,2.6,7.1,1.2,47.4,2.8,182071,8922,31.9,3.7,68.1,3.7,115372,6087,38.6,3.9,25.4,3.5,20.2,2.9,15.7,2.3,-888888888,-888888888,-888888888,-888888888,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),45
0400000US46,765534,769,18.7,0.1,65.6,0.1,15.7,0.1,97.1,0.3,2.9,0.3,0.9,0.2,2.0,0.3,737564,1187,13.2,0.7,86.8,0.7,537588,1811,9.4,0.6,31.4,0.9,32.8,1.1,26.3,1.0,2.2,-888888888.0,1.4,-888888888.0,715199,3564,18.6,0.2,65.5,0.2,15.9,0.2,99.5,0.1,0.5,0.1,0.3,0.1,0.2,0.1,689904,3647,12.1,0.8,87.9,0.8,504549,2379,8.2,0.6,32.0,1.0,33.3,1.1,26.4,1.0,-888888888,-888888888,-888888888,-888888888,50335,3278,20.7,2.4,66.8,2.9,12.6,1.9,63.3,3.9,36.7,3.9,9.0,2.6,27.6,3.7,47660,3228,28.2,4.3,71.8,4.3,33039,2105,27.3,3.4,22.3,3.4,25.4,4.1,25.1,3.2,-888888888,-888888888,-888888888,-888888888,17599,1630,23.7,4.1,73.0,4.4,3.3,1.5,59.3,6.9,40.7,6.9,9.6,3.7,31.1,6.1,16741,1541,20.5,8.4,79.5,8.4,10062,1040,39.8,7.2,26.8,5.5,15.3,6.0,18.0,5.2,-888888888,-888888888,-888888888,-888888888,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),46
0400000US47,6003565,3559,18.2,0.1,67.2,0.1,14.6,0.1,94.9,0.2,5.1,0.2,1.8,0.1,3.3,0.2,5851371,4067,17.4,0.4,82.6,0.4,4294392,5728,15.8,0.3,33.4,0.4,27.2,0.4,23.6,0.4,3.1,-888888888.0,3.8,-888888888.0,5588896,12973,17.9,0.1,66.8,0.1,15.4,0.1,99.1,0.1,0.9,0.1,0.6,0.1,0.4,0.1,5445484,12996,16.7,0.5,83.3,0.5,4027291,9329,15.0,0.3,33.9,0.4,27.7,0.4,23.4,0.4,-888888888,-888888888,-888888888,-888888888,414669,12716,22.1,0.9,73.0,1.0,4.9,0.5,39.3,1.7,60.7,1.7,18.0,1.4,42.7,2.0,405887,12620,26.8,2.1,73.2,2.1,267101,7801,26.9,2.0,26.5,2.2,19.7,1.7,26.9,1.8,-888888888,-888888888,-888888888,-888888888,246448,9859,25.4,1.2,72.0,1.3,2.6,0.6,45.6,2.0,54.4,2.0,8.4,1.5,46.0,2.5,240850,9866,31.3,3.4,68.7,3.4,145282,5713,36.7,2.8,31.7,3.0,18.9,2.2,12.8,1.8,-888888888,-888888888,-888888888,-888888888,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),47
0400000US48,23721334,5089,21.1,0.1,67.5,0.1,11.4,0.1,82.4,0.2,17.6,0.2,5.9,0.1,11.7,0.2,23140955,8434,17.5,0.2,82.5,0.2,16074391,9988,18.9,0.2,25.5,0.2,29.1,0.2,26.4,0.3,2.8,-888888888.0,2.4,-888888888.0,15500132,41266,20.8,0.1,66.0,0.1,13.2,0.1,97.5,0.1,2.5,0.1,1.3,0.1,1.2,0.1,15072151,40315,13.2,0.3,86.8,0.3,10603632,22899,9.2,0.2,26.5,0.3,33.5,0.3,30.7,0.3,-888888888,-888888888,-888888888,-888888888,8221202,41547,21.7,0.2,70.2,0.2,8.1,0.1,53.9,0.4,46.1,0.4,14.4,0.3,31.7,0.5,8068804,40721,25.4,0.5,74.6,0.5,5470759,22297,37.7,0.5,23.5,0.4,20.7,0.3,18.1,0.3,-888888888,-888888888,-888888888,-888888888,6988697,39736,22.9,0.2,69.4,0.2,7.7,0.1,58.9,0.5,41.1,0.5,10.1,0.2,31.0,0.5,6853430,38985,27.5,0.6,72.5,0.6,4541866,20413,42.7,0.5,25.2,0.5,20.5,0.4,11.6,0.4,-888888888,-888888888,-888888888,-888888888,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),48
0400000US49,2554924,1828,24.2,0.1,65.7,0.1,10.1,0.1,90.8,0.4,9.2,0.4,3.4,0.2,5.9,0.4,2511482,2362,13.1,0.7,86.9,0.7,1608668,2783,9.7,0.4,23.7,0.6,36.9,0.7,29.7,0.6,2.8,-888888888.0,3.2,-888888888.0,2174542,11590,24.3,0.2,64.8,0.2,10.9,0.1,98.2,0.2,1.8,0.2,1.1,0.1,0.7,0.1,2137453,11557,10.9,0.7,89.1,0.7,1376284,6926,6.3,0.4,24.0,0.6,39.2,0.8,30.6,0.7,-888888888,-888888888,-888888888,-888888888,380382,11231,23.9,1.1,70.4,1.1,5.7,0.5,48.2,1.4,51.8,1.4,16.4,1.3,35.3,1.7,374029,11338,25.8,2.2,74.2,2.2,232384,6778,29.8,2.0,22.2,1.8,23.3,1.8,24.8,1.4,-888888888,-888888888,-888888888,-888888888,258275,9704,27.2,1.2,69.1,1.2,3.7,0.5,46.8,1.7,53.2,1.7,12.8,1.5,40.4,2.1,254461,9757,27.8,2.9,72.2,2.9,149813,4966,39.5,3.1,23.3,2.2,20.4,1.9,16.9,1.8,-888888888,-888888888,-888888888,-888888888,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),49
0400000US50,595658,692,16.0,0.2,68.3,0.2,15.7,0.1,95.9,0.4,4.1,0.4,2.5,0.3,1.6,0.3,570998,940,10.9,0.7,89.1,0.7,434652,1212,8.2,0.5,30.2,0.9,26.2,0.9,35.4,1.0,2.0,-888888888.0,1.1,-888888888.0,566256,2880,16.0,0.2,68.4,0.2,15.6,0.2,98.1,0.2,1.9,0.2,1.3,0.2,0.6,0.1,543122,3092,10.7,0.7,89.3,0.7,412908,2174,7.8,0.5,30.5,1.0,26.4,0.9,35.2,1.0,-888888888,-888888888,-888888888,-888888888,29402,2863,15.1,2.6,67.3,2.9,17.6,2.6,54.2,3.6,45.8,3.6,24.8,3.8,21.0,4.3,27876,2833,14.0,3.6,86.0,3.6,21744,2157,15.9,3.4,24.3,4.6,20.8,3.3,39.1,5.5,-888888888,-888888888,-888888888,-888888888,6055,1159,20.3,6.6,75.0,6.6,4.7,2.4,72.8,10.7,27.2,10.7,5.8,5.0,21.4,11.3,5787,1142,17.5,7.4,82.5,7.4,3998,845,9.0,3.9,19.0,7.4,23.1,8.0,48.9,11.5,-888888888,-888888888,-888888888,-888888888,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),50
