GEO_ID,S2408_C01_001E,S2408_C01_001M,S2408_C01_002E,S2408_C01_002M,S2408_C01_003E,S2408_C01_003M,S2408_C01_004E,S2408_C01_005E,S2408_C01_005M,S2408_C01_006E,S2408_C01_007E,S2408_C01_007M,S2408_C01_008E,S2408_C01_008M,S2408_C01_004M,S2408_C01_006M,S2408_C01_009E,S2408_C01_009M,S2408_C01_010E,S2408_C01_010M,S2408_C02_001E,S2408_C02_001M,S2408_C02_002E,S2408_C02_002M,S2408_C02_004E,S2408_C02_004M,S2408_C02_005E,S2408_C02_005M,S2408_C02_006E,S2408_C02_006M,S2408_C02_007E,S2408_C02_008E,S2408_C02_008M,S2408_C02_009E,S2408_C02_009M,S2408_C02_010E,S2408_C02_010M,S2408_C03_001E,S2408_C03_001M,S2408_C03_002E,S2408_C03_003E,S2408_C03_003M,S2408_C03_004E,S2408_C03_004M,S2408_C03_005E,S2408_C03_005M,S2408_C03_006E,S2408_C03_006M,S2408_C03_007E,S2408_C03_007M,S2408_C03_008E,S2408_C03_008M,S2408_C03_009E,S2408_C03_009M,S2408_C03_010E,S2408_C04_001E,S2408_C04_001M,S2408_C04_002E,S2408_C04_002M,S2408_C04_003E,S2408_C04_003M,S2408_C04_004E,S2408_C04_004M,S2408_C04_005E,S2408_C04_005M,S2408_C04_006E,S2408_C04_006M,S2408_C04_007E,S2408_C04_007M,S2408_C04_008E,S2408_C04_008M,S2408_C04_009E,S2408_C04_009M,S2408_C04_010E,S2408_C04_010M,S2408_C03_002M,S2408_C02_003E,S2408_C02_003M,S2408_C02_007M,S2408_C03_010M,S2408_C05_001E,S2408_C05_001M,S2408_C05_002E,S2408_C05_002M,S2408_C05_003E,S2408_C05_003M,S2408_C05_004E,S2408_C05_004M,S2408_C05_005E,S2408_C05_005M,S2408_C05_006E,S2408_C05_006M,S2408_C05_007E,S2408_C05_007M,S2408_C05_008E,S2408_C05_008M,S2408_C05_009E,S2408_C05_009M,S2408_C05_010E,S2408_C05_010M,S2408_C06_001E,S2408_C06_001M,S2408_C06_002E,S2408_C06_002M,S2408_C06_003E,S2408_C06_003M,S2408_C06_004E,S2408_C06_004M,S2408_C06_005E,S2408_C06_006M,S2408_C06_007E,S2408_C06_007M,S2408_C06_008M,S2408_C06_009E,S2408_C06_009M,S2408_C06_010E,S2408_C06_010M,S2408_C06_006E,S2408_C06_005M,S2408_C06_008E,NAME,S2408_C01_001EA,S2408_C01_001MA,S2408_C01_002MA,S2408_C01_002EA,S2408_C01_003EA,S2408_C01_003MA,S2408_C01_004MA,S2408_C01_004EA,S2408_C01_005EA,S2408_C01_005MA,S2408_C01_006MA,S2408_C01_006EA,S2408_C01_007MA,S2408_C01_007EA,S2408_C01_008MA,S2408_C01_008EA,S2408_C01_009EA,S2408_C01_009MA,S2408_C01_010EA,S2408_C01_010MA,S2408_C02_001MA,S2408_C02_001EA,S2408_C02_002MA,S2408_C02_002EA,S2408_C02_004EA,S2408_C02_004MA,S2408_C02_005EA,S2408_C02_005MA,S2408_C02_006EA,S2408_C02_006MA,S2408_C02_007MA,S2408_C02_007EA,S2408_C02_008MA,S2408_C02_008EA,S2408_C02_009MA,S2408_C02_009EA,S2408_C02_010EA,S2408_C02_010MA,S2408_C03_001MA,S2408_C03_001EA,S2408_C03_002MA,S2408_C03_002EA,S2408_C03_003MA,S2408_C03_003EA,S2408_C03_004MA,S2408_C03_004EA,S2408_C03_005EA,S2408_C03_005MA,S2408_C03_006EA,S2408_C03_006MA,S2408_C03_007EA,S2408_C03_007MA,S2408_C03_008EA,S2408_C03_008MA,S2408_C03_009EA,S2408_C03_009MA,S2408_C03_010MA,S2408_C03_010EA,S2408_C04_001EA,S2408_C04_001MA,S2408_C04_002EA,S2408_C04_002MA,S2408_C04_003MA,S2408_C04_003EA,S2408_C04_004MA,S2408_C04_004EA,S2408_C04_005MA,S2408_C04_005EA,S2408_C04_006EA,S2408_C04_006MA,S2408_C04_007MA,S2408_C04_007EA,S2408_C04_008MA,S2408_C04_008EA,S2408_C04_009EA,S2408_C04_009MA,S2408_C04_010MA,S2408_C04_010EA,S2408_C02_003MA,S2408_C02_003EA,S2408_C05_001MA,S2408_C05_001EA,S2408_C05_002EA,S2408_C05_002MA,S2408_C05_003EA,S2408_C05_003MA,S2408_C05_004EA,S2408_C05_004MA,S2408_C05_005EA,S2408_C05_005MA,S2408_C05_006EA,S2408_C05_006MA,S2408_C05_007EA,S2408_C05_007MA,S2408_C05_008EA,S2408_C05_008MA,S2408_C05_009MA,S2408_C05_009EA,S2408_C05_010MA,S2408_C05_010EA,S2408_C06_001EA,S2408_C06_001MA,S2408_C06_002MA,S2408_C06_002EA,S2408_C06_003EA,S2408_C06_003MA,S2408_C06_004EA,S2408_C06_004MA,S2408_C06_005EA,S2408_C06_005MA,S2408_C06_006MA,S2408_C06_007MA,S2408_C06_007EA,S2408_C06_008MA,S2408_C06_009EA,S2408_C06_009MA,S2408_C06_010EA,S2408_C06_010MA,S2408_C06_006EA,S2408_C06_008EA,state
0400000US47,2784462,19146,1963643,18320,1900892,18878,62751,217378,7558,215821,109408,5192,71772,4989,4223,8966,206440,8351,5.1,-888888888.0,51.8,0.3,54.3,0.5,73.7,2.8,35.7,1.8,37.1,1.6,40.0,57.3,3.1,64.5,2.0,-888888888,-888888888,48.2,0.3,45.7,46.3,0.5,26.3,2.8,64.3,1.8,62.9,1.6,60.0,2.0,42.7,3.1,35.5,2.0,-888888888,29621,460,28048,618,27560,562,47890,4935,31879,734,34488,986,34603,1246,50184,2255,21582,800,-888888888,-888888888,0.5,53.7,0.5,2.0,-888888888,33524,659,32471,632,32089,404,56255,11641,36655,2248,39882,2065,39419,3515,55900,3506,25886,1357,-888888888,-888888888,25250,397,23729,517,23686,527,28731,5575,30471,1392,32342,1394,3555,14692,1785,-888888888,-888888888,31597,922,42283,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,47
0400000US48,11455069,46771,8308478,44460,7978621,45162,329857,666050,15854,862043,547118,16199,281571,9692,13085,18109,789809,18628,5.4,-888888888.0,54.3,0.2,57.3,0.2,72.3,1.3,36.8,1.1,40.2,0.9,37.0,60.0,1.8,62.9,0.9,-888888888,-888888888,45.7,0.2,42.7,43.3,0.2,27.7,1.3,63.2,1.1,59.8,0.9,63.0,1.0,40.0,1.8,37.1,0.9,-888888888,31116,134,30293,180,29842,330,50400,795,31909,712,40143,608,36515,740,52045,851,21094,478,-888888888,-888888888,0.2,56.7,0.2,1.0,-888888888,35885,246,35410,308,34613,564,54113,4703,35808,1207,44091,1404,37956,1607,54961,1866,25584,787,-888888888,-888888888,26091,237,24207,311,24017,318,34009,3446,30685,799,35654,997,1689,13669,1108,-888888888,-888888888,36046,816,48566,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,48
0400000US49,1260806,10665,903479,10584,852355,10016,51124,92272,5028,87761,74509,4251,43512,3292,4067,4927,59273,3672,5.0,-888888888.0,55.8,0.5,59.4,0.6,78.4,3.5,43.5,2.5,39.6,2.8,44.1,62.0,3.6,52.7,2.9,-888888888,-888888888,44.2,0.5,40.6,41.7,0.7,21.6,3.5,56.5,2.5,60.4,2.8,55.9,2.9,38.0,3.6,47.3,2.9,-888888888,29969,472,28074,736,27289,475,41917,3861,31068,1938,30903,1854,38099,2491,55466,2595,15430,1732,-888888888,-888888888,0.6,58.3,0.7,2.9,-888888888,38371,1023,36680,755,35809,815,50942,2027,40795,3492,40766,1720,43562,3090,59902,1862,29748,5839,-888888888,-888888888,21183,381,20125,512,20136,515,19423,5015,26905,2487,34481,2433,4067,7993,1860,-888888888,-888888888,22793,3022,46013,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,49
0400000US50,327302,4665,195333,4737,180891,5071,14442,47950,2827,25529,16901,1812,9405,1764,1787,2226,32184,2126,3.9,-888888888.0,50.7,0.7,56.5,1.1,70.6,4.0,30.8,2.6,34.6,3.5,47.0,51.5,6.5,59.8,3.5,-888888888,-888888888,49.3,0.7,43.5,44.7,1.1,29.4,4.0,69.2,2.6,65.4,3.5,53.0,4.5,48.5,6.5,40.2,3.5,-888888888,32015,467,31178,598,30596,647,46898,4652,35909,1279,36832,4011,38562,3823,50389,4887,21953,1793,-888888888,-888888888,1.1,55.3,1.1,4.5,-888888888,36017,796,36084,1062,35123,1372,53955,11983,42296,3624,41926,6285,41727,5696,51825,10157,25302,2613,-888888888,-888888888,29120,946,25933,1069,25686,1130,32896,5852,33526,3928,37215,2791,4754,18654,3451,-888888888,-888888888,34901,1613,49510,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,50
0400000US51,3860131,20456,2554610,20453,2434177,20497,120433,296714,10324,321508,164644,6773,329811,10316,5772,10984,192844,7407,5.7,-888888888.0,51.7,0.3,54.7,0.4,70.0,2.2,34.9,1.4,36.2,1.4,40.1,61.6,1.3,57.0,1.9,-888888888,-888888888,48.3,0.3,45.3,46.0,0.4,30.0,2.2,65.1,1.4,63.8,1.4,59.9,2.0,38.4,1.3,43.0,1.9,-888888888,36794,270,33537,509,32807,515,51621,1461,39158,1677,40206,559,36627,917,78329,3073,20756,807,-888888888,-888888888,0.4,54.0,0.4,2.0,-888888888,43891,893,40799,453,40166,540,59416,4485,48024,3431,43976,1389,42063,2101,83327,3592,24247,1803,-888888888,-888888888,30952,274,27349,423,27257,410,31804,3950,35728,1248,33238,1996,2630,15696,1431,-888888888,-888888888,37485,1027,70945,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,51
0400000US53,3117998,14896,2153973,18103,2035015,18881,118958,247416,8063,218327,195034,8218,107961,5639,6592,7019,195287,6867,4.2,-888888888.0,53.2,0.3,57.0,0.4,68.2,2.0,34.6,1.6,44.8,1.5,39.1,61.1,2.3,53.3,1.6,-888888888,-888888888,46.8,0.3,43.0,43.6,0.5,31.8,2.0,65.4,1.6,55.2,1.5,60.9,1.7,38.9,2.3,46.7,1.6,-888888888,36160,297,34602,537,33733,524,47186,3515,36322,937,49188,1353,42259,1255,55342,1763,21209,1015,-888888888,-888888888,0.4,56.4,0.5,1.7,-888888888,43686,946,41863,406,41368,456,52738,7117,42573,2303,60734,1337,50593,1436,60232,1778,27454,2589,-888888888,-888888888,30003,498,26881,578,26652,569,34218,5344,34226,1182,37076,1379,2735,15368,1235,-888888888,-888888888,40960,1436,48633,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,53
0400000US54,748558,8439,514789,8879,496288,8421,18501,53441,3590,57263,57929,4340,29863,2725,2668,3519,35273,2914,5.1,-888888888.0,52.1,0.7,55.9,0.9,74.6,4.0,30.4,2.8,39.6,3.2,45.4,50.2,4.0,63.6,3.4,-888888888,-888888888,47.9,0.7,44.1,44.8,0.9,25.4,4.0,69.6,2.8,60.4,3.2,54.6,2.9,49.8,4.0,36.4,3.4,-888888888,28530,625,26777,558,26484,602,40068,7556,28646,1983,31552,998,32236,1347,54244,2885,15929,1877,-888888888,-888888888,0.9,55.2,0.9,2.9,-888888888,35836,784,35738,1046,35498,1141,41130,4630,35701,2320,32722,3543,36856,2836,60516,3612,21989,2425,-888888888,-888888888,21954,416,19452,808,19253,815,26681,4317,26242,1462,29304,2153,3427,10152,1519,-888888888,-888888888,30829,1602,49176,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,54
0400000US55,2819477,13498,2037050,14466,1950061,15433,86989,263120,6213,198461,116249,5001,42903,2733,4667,5962,161694,5647,4.8,-888888888.0,51.4,0.3,55.0,0.3,71.5,2.0,30.7,1.3,39.0,1.3,40.1,51.9,3.0,63.1,1.4,-888888888,-888888888,48.6,0.3,45.0,45.7,0.3,28.5,2.0,69.3,1.3,61.0,1.3,59.9,2.1,48.1,3.0,36.9,1.4,-888888888,31678,192,31097,218,30850,226,42390,2107,32385,766,41838,631,39153,1703,47542,3219,20926,626,-888888888,-888888888,0.3,54.3,0.3,2.1,-888888888,38322,540,37628,635,37197,476,50159,2499,39844,2033,49888,1364,49431,1991,50622,1439,25163,1274,-888888888,-888888888,26458,365,24701,383,24556,392,30362,2010,31088,1182,33140,1986,4405,14514,1320,-888888888,-888888888,36733,569,45078,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,55
0400000US56,289976,4694,187948,5991,178116,5988,9832,20918,2487,31283,20783,2415,9455,1620,1886,2620,19589,2262,4.3,-888888888.0,54.0,0.8,60.2,1.5,68.2,6.7,30.8,4.9,37.6,3.7,44.7,57.8,6.9,53.5,4.7,-888888888,-888888888,46.0,0.8,39.8,40.3,1.5,31.8,6.7,69.2,4.9,62.4,3.7,55.3,5.2,42.2,6.9,46.5,4.7,-888888888,34512,1680,32367,1492,32198,1378,36354,14106,30367,4016,42075,3486,41670,1544,46840,7599,22853,3869,-888888888,-888888888,1.5,59.7,1.5,5.2,-888888888,44800,3387,44423,4605,43172,4647,51612,9120,35765,9030,47713,3982,46942,5198,52016,11797,33250,7129,-888888888,-888888888,25738,1014,23249,1327,23101,1310,26671,4876,27626,4782,37426,5953,5592,12263,4744,-888888888,-888888888,36951,4213,42083,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,56
0400000US72,1102866,11341,680694,10956,653172,10986,27522,49911,3486,61523,176256,8119,23738,2744,2949,3689,110744,5955,4.0,-888888888.0,52.3,0.5,53.8,0.8,72.1,4.2,33.9,3.4,50.4,3.3,40.5,55.8,5.3,70.7,1.9,-888888888,-888888888,47.7,0.5,46.2,47.0,0.8,27.9,4.2,66.1,3.4,49.6,3.3,59.5,1.8,44.2,5.3,29.3,1.9,-888888888,17221,201,16228,200,16103,209,22402,2593,18338,1737,16462,470,26515,657,30106,4227,10758,505,-888888888,-888888888,0.8,53.0,0.8,1.8,-888888888,17176,208,16670,224,16500,228,23802,4147,19693,3359,16505,429,27778,1030,35541,5388,11107,560,-888888888,-888888888,17281,311,15593,308,15535,326,19131,3987,17655,981,25562,804,3128,9785,1240,-888888888,-888888888,16379,1895,22177,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,72
