GEO_ID,S1903_C01_001E,S1903_C01_001M,S1903_C01_002E,S1903_C01_002M,S1903_C01_003E,S1903_C01_003M,S1903_C01_004E,S1903_C01_004M,S1903_C01_005E,S1903_C01_005M,S1903_C01_006E,S1903_C01_006M,S1903_C01_007E,S1903_C01_007M,S1903_C01_008E,S1903_C01_008M,S1903_C01_009E,S1903_C01_009M,S1903_C01_010E,S1903_C01_010M,S1903_C01_012E,S1903_C01_012M,S1903_C01_013E,S1903_C01_013M,S1903_C01_014E,S1903_C01_014M,S1903_C01_015E,S1903_C01_015M,S1903_C01_016E,S1903_C01_016M,S1903_C01_017E,S1903_C01_017M,S1903_C01_018E,S1903_C01_018M,S1903_C01_019E,S1903_C01_019M,S1903_C01_020E,S1903_C01_020M,S1903_C01_021E,S1903_C01_021M,S1903_C01_022E,S1903_C01_022M,S1903_C01_023E,S1903_C01_023M,S1903_C01_024E,S1903_C01_024M,S1903_C01_025E,S1903_C01_025M,S1903_C01_026E,S1903_C01_026M,S1903_C01_027E,S1903_C01_027M,S1903_C01_028E,S1903_C01_028M,S1903_C01_029E,S1903_C01_029M,S1903_C01_030E,S1903_C01_030M,S1903_C01_031E,S1903_C01_031M,S1903_C02_001E,S1903_C02_001M,S1903_C02_002E,S1903_C02_002M,S1903_C02_003E,S1903_C02_003M,S1903_C02_004E,S1903_C02_004M,S1903_C02_005E,S1903_C02_005M,S1903_C02_006E,S1903_C02_006M,S1903_C02_007E,S1903_C02_007M,S1903_C02_008E,S1903_C02_008M,S1903_C02_009E,S1903_C02_009M,S1903_C02_010E,S1903_C02_010M,S1903_C02_012E,S1903_C02_012M,S1903_C02_013E,S1903_C02_013M,S1903_C02_014E,S1903_C02_014M,S1903_C02_015E,S1903_C02_015M,S1903_C02_016E,S1903_C02_016M,S1903_C02_017E,S1903_C02_017M,S1903_C02_018E,S1903_C02_018M,S1903_C02_019E,S1903_C02_019M,S1903_C02_020E,S1903_C02_020M,S1903_C02_021E,S1903_C02_021M,S1903_C02_022E,S1903_C02_022M,S1903_C02_023E,S1903_C02_023M,S1903_C02_024E,S1903_C02_024M,S1903_C02_025E,S1903_C02_025M,S1903_C02_026E,S1903_C02_026M,S1903_C02_027E,S1903_C02_027M,S1903_C02_028E,S1903_C02_028M,S1903_C02_029E,S1903_C02_029M,S1903_C02_030E,S1903_C02_030M,S1903_C02_031E,S1903_C02_031M,NAME,S1903_C01_001MA,S1903_C01_001EA,S1903_C01_002MA,S1903_C01_002EA,S1903_C01_003EA,S1903_C01_003MA,S1903_C01_004MA,S1903_C01_004EA,S1903_C01_005EA,S1903_C01_005MA,S1903_C01_006EA,S1903_C01_006MA,S1903_C01_007MA,S1903_C01_007EA,S1903_C01_008EA,S1903_C01_008MA,S1903_C01_009EA,S1903_C01_009MA,S1903_C01_010MA,S1903_C01_010EA,S1903_C01_012EA,S1903_C01_012MA,S1903_C01_013MA,S1903_C01_013EA,S1903_C01_014MA,S1903_C01_014EA,S1903_C01_015EA,S1903_C01_015MA,S1903_C01_016MA,S1903_C01_016EA,S1903_C01_017MA,S1903_C01_017EA,S1903_C01_018EA,S1903_C01_018MA,S1903_C01_019MA,S1903_C01_019EA,S1903_C01_020MA,S1903_C01_020EA,S1903_C01_021EA,S1903_C01_021MA,S1903_C01_022EA,S1903_C01_022MA,S1903_C01_023EA,S1903_C01_023MA,S1903_C01_024EA,S1903_C01_024MA,S1903_C01_025MA,S1903_C01_025EA,S1903_C01_026EA,S1903_C01_026MA,S1903_C01_027MA,S1903_C01_027EA,S1903_C01_028EA,S1903_C01_028MA,S1903_C01_029MA,S1903_C01_029EA,S1903_C01_030EA,S1903_C01_030MA,S1903_C01_031MA,S1903_C01_031EA,S1903_C02_001EA,S1903_C02_001MA,S1903_C02_002MA,S1903_C02_002EA,S1903_C02_003MA,S1903_C02_003EA,S1903_C02_004EA,S1903_C02_004MA,S1903_C02_005EA,S1903_C02_005MA,S1903_C02_006EA,S1903_C02_006MA,S1903_C02_007EA,S1903_C02_007MA,S1903_C02_008MA,S1903_C02_008EA,S1903_C02_009EA,S1903_C02_009MA,S1903_C02_010MA,S1903_C02_010EA,S1903_C02_012MA,S1903_C02_012EA,S1903_C02_013EA,S1903_C02_013MA,S1903_C02_014EA,S1903_C02_014MA,S1903_C02_015MA,S1903_C02_015EA,S1903_C02_016EA,S1903_C02_016MA,S1903_C02_017MA,S1903_C02_017EA,S1903_C02_018EA,S1903_C02_018MA,S1903_C02_019MA,S1903_C02_019EA,S1903_C02_020MA,S1903_C02_020EA,S1903_C02_021EA,S1903_C02_021MA,S1903_C02_022EA,S1903_C02_022MA,S1903_C02_023MA,S1903_C02_023EA,S1903_C02_024EA,S1903_C02_024MA,S1903_C02_025EA,S1903_C02_025MA,S1903_C02_026EA,S1903_C02_026MA,S1903_C02_027MA,S1903_C02_027EA,S1903_C02_028EA,S1903_C02_028MA,S1903_C02_029EA,S1903_C02_029MA,S1903_C02_030EA,S1903_C02_030MA,S1903_C02_031MA,S1903_C02_031EA,state
0400000US47,2440663,12796,81.1,0.3,15.6,0.2,0.3,0.1,1.2,0.1,-999999999.0,-999999999.0,0.9,0.1,1.0,0.1,3.0,0.1,79.2,0.3,4.6,0.2,33.7,0.3,39.6,0.3,22.1,0.2,1644896,14706,41.6,0.5,58.4,0.5,72.7,0.6,20.8,0.5,6.5,0.3,795767,11345,53.9,0.8,47.3,0.7,6.6,0.5,46.1,0.8,37.6,0.7,8.6,0.5,28.0,-888888888.0,29.0,-888888888.0,24.5,-888888888.0,41461,403,43846,668,31293,706,30084,4885,57936,5038,45579,5380,29669,3734,31432,5215,31999,1821,44152,667,20607,1140,45243,772,50190,864,30160,559,51083,511,47020,994,53773,883,62299,720,25744,727,35451,1635,24305,669,21223,601,19612,559,39112,3073,28923,1029,26026,924,41855,2332,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Tennessee,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),47
0400000US48,8738664,20291,76.3,0.2,12.1,0.1,0.5,0.1,3.5,0.1,0.1,0.1,5.9,0.1,1.5,0.1,29.3,0.1,53.8,0.2,5.3,0.1,38.3,0.2,38.4,0.2,18.0,0.1,6091590,24172,49.1,0.3,50.9,0.3,72.0,0.3,20.8,0.3,7.2,0.2,2647074,20031,51.7,0.5,44.1,0.4,7.7,0.3,48.3,0.5,37.8,0.5,10.5,0.3,29.5,-888888888.0,30.4,-888888888.0,25.7,-888888888.0,48615,347,51708,278,35640,723,43442,3487,63947,2597,50334,12686,34427,1060,44237,2577,37087,429,59772,571,23656,1032,50837,348,59538,713,34178,389,56575,441,51219,488,61305,509,69888,600,28415,547,40274,1147,30800,275,26286,452,23926,466,45472,1792,35912,520,31820,424,50946,1239,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),48
0400000US49,880025,4985,91.2,0.4,0.7,0.1,1.2,0.1,1.9,0.1,0.6,0.1,3.1,0.3,1.3,0.2,10.1,0.3,84.7,0.3,6.7,0.4,41.5,0.4,34.2,0.4,17.6,0.3,665964,7680,52.4,0.8,47.6,0.8,81.6,0.6,12.8,0.6,5.6,0.5,214061,5947,53.6,1.5,42.9,1.3,10.8,1.1,46.4,1.5,34.2,1.6,12.2,1.2,24.9,-888888888.0,24.2,-888888888.0,24.7,-888888888.0,54744,625,56113,606,41523,8759,24506,7123,49310,7927,42895,8580,39267,4651,44673,5248,39771,2470,57301,672,28386,2057,55753,832,69727,1758,40784,1580,61618,583,59865,1176,64244,1236,67713,800,33093,1735,43269,4149,30668,997,26796,1087,24733,1370,44588,5432,34743,2598,31121,1453,43840,4217,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),49
0400000US50,256922,2727,97.3,0.3,0.6,0.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.0,0.3,-999999999.0,-999999999.0,96.5,0.4,4.4,0.5,29.4,0.6,44.0,0.7,22.3,0.5,159846,3532,41.1,1.4,58.9,1.4,78.6,1.3,14.6,1.2,6.8,0.9,97076,3857,54.2,1.7,43.7,1.8,10.6,1.4,45.8,1.7,33.8,1.6,11.9,1.7,24.9,-888888888.0,25.0,-888888888.0,23.2,-888888888.0,49406,1483,49590,1538,56607,40756,-999999999,-999999999,36048,27037,-666666666,-222222222,58125,13530,42798,8926,29836,23281,49738,1488,22487,4731,54442,2489,58213,2576,33474,1639,62575,1719,61565,2732,63389,2219,71437,2185,28393,3040,39314,6936,28936,1920,25743,1752,22280,1170,48883,5085,31905,1743,27938,2682,49448,5056,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Vermont,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,N,N,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),50
0400000US51,2992732,14604,73.5,0.3,18.7,0.2,0.3,0.1,4.5,0.1,-999999999.0,-999999999.0,1.5,0.1,1.5,0.1,5.2,0.2,70.2,0.3,4.2,0.2,35.0,0.3,40.3,0.3,20.4,0.2,2013520,16738,44.0,0.5,56.0,0.5,75.4,0.5,18.5,0.4,6.2,0.3,979212,16197,54.8,0.7,46.4,0.6,8.5,0.5,45.2,0.7,34.8,0.7,10.4,0.5,26.9,-888888888.0,27.2,-888888888.0,24.8,-888888888.0,60674,457,65414,722,41044,905,52100,6932,85735,4645,145471,99888,56644,6108,61809,7589,58309,3391,65686,720,31582,1131,65517,842,73224,1105,39274,772,72476,752,71578,1045,73233,1055,86354,692,35105,1144,49948,2534,37609,768,32344,693,29611,900,60757,4911,44036,1652,40069,1077,66928,4905,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Virginia,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),51
0400000US53,2606863,9745,83.6,0.3,3.4,0.1,1.2,0.1,6.0,0.1,0.4,0.1,2.5,0.1,2.9,0.2,7.1,0.2,79.6,0.3,4.9,0.2,35.4,0.3,39.9,0.3,19.9,0.2,1681386,12734,45.2,0.5,54.8,0.5,77.2,0.5,16.1,0.4,6.8,0.3,925477,12533,51.6,0.8,42.5,0.8,9.1,0.5,48.4,0.8,36.5,0.7,11.8,0.6,22.7,-888888888.0,22.7,-888888888.0,21.0,-888888888.0,55631,550,57064,584,38758,2585,39515,2797,66979,3476,51526,6866,36098,2505,47713,3084,39669,1633,58064,682,26352,1357,60397,809,67322,1000,39207,619,67328,649,63981,1544,69731,890,77985,918,31719,902,45331,2302,35390,648,31221,655,27785,930,56192,3163,40513,772,35717,1137,58983,3088,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),53
0400000US54,741940,5724,94.9,0.3,2.9,0.3,-999999999.0,-999999999.0,0.5,0.1,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.4,0.2,0.8,0.1,94.4,0.3,4.0,0.3,28.7,0.5,40.7,0.5,26.5,0.5,485652,6805,36.4,1.1,63.6,1.1,76.7,0.9,17.5,0.8,5.9,0.5,256288,6189,52.9,1.1,46.7,1.2,6.2,0.8,47.1,1.1,39.1,1.2,8.0,0.8,30.6,-888888888.0,31.2,-888888888.0,27.8,-888888888.0,38218,896,38883,956,29842,4591,18611,9465,46587,16084,-666666666,-222222222,30306,10325,29109,5092,31546,7039,38935,955,18460,3054,44014,2069,46696,1095,26796,755,48927,1009,47800,2302,49481,1052,57327,1385,24382,1846,32790,3817,21018,634,18776,961,17490,806,32458,3938,24804,1546,22334,1385,36223,5066,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,West Virginia,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),54
0400000US55,2279532,9375,90.1,0.2,5.3,0.2,0.8,0.1,1.7,0.1,-999999999.0,-999999999.0,1.0,0.1,1.1,0.1,3.6,0.1,87.8,0.2,5.0,0.3,33.0,0.2,40.0,0.2,22.0,0.2,1453332,10977,44.4,0.5,55.6,0.5,77.4,0.5,15.9,0.5,6.6,0.3,826200,11044,51.7,0.7,43.4,0.6,8.3,0.4,48.3,0.7,37.6,0.7,10.7,0.5,25.1,-888888888.0,25.0,-888888888.0,23.7,-888888888.0,49001,500,51027,379,26275,1402,32923,3816,47148,4717,34307,3431,33242,3881,42135,6008,35200,1570,51372,364,24734,1400,53001,906,61067,599,32315,492,62088,500,60055,1034,63591,741,72003,477,27993,1153,37230,1576,29375,607,24943,520,22483,467,45644,2445,34086,1018,30721,549,50072,2054,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Wisconsin,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),55
0400000US56,222803,3575,94.1,0.7,-999999999.0,-999999999.0,1.6,0.3,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.7,0.4,1.5,0.4,6.5,0.6,89.9,0.7,6.3,0.8,33.3,1.1,40.7,1.0,19.7,0.8,147394,3852,42.7,2.0,57.3,2.0,81.2,1.6,13.5,1.4,5.3,0.9,75409,3584,47.2,2.8,39.8,2.9,7.4,1.6,52.8,2.8,42.1,2.7,10.7,1.9,23.2,-888888888.0,24.6,-888888888.0,19.0,-888888888.0,53512,1894,54061,1826,25347,11309,44107,5551,90008,48131,-999999999,-999999999,46164,18475,35749,19194,47313,5695,54716,1825,31186,3954,57509,3210,67056,3809,33777,1883,65841,2734,60908,2175,68999,4182,74294,2611,30256,2889,46915,9756,29846,2446,23635,2031,21410,1875,57929,15579,35763,1681,33926,3528,49876,14961,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Wyoming,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),56
0400000US72,1319448,9440,67.8,0.6,8.4,0.3,0.2,0.1,0.4,0.1,-999999999.0,-999999999.0,10.4,0.4,12.8,0.4,98.9,0.1,0.8,0.1,2.7,0.2,31.3,0.4,39.4,0.4,26.6,0.3,966123,10138,42.0,0.5,58.0,0.5,57.7,0.7,33.8,0.5,8.5,0.5,353325,7996,56.0,1.0,49.1,1.1,6.9,0.7,44.0,1.0,37.5,1.0,6.5,0.6,23.6,-888888888.0,25.1,-888888888.0,16.7,-888888888.0,18862,324,19156,411,18517,1389,20970,4850,18474,6724,-666666666,-222222222,17941,1070,18250,1039,18771,321,31748,11832,6667,938,22215,811,21658,550,14852,357,21645,373,19252,917,23023,587,29090,595,13528,635,16452,943,11080,340,9997,439,9166,410,22054,2610,12554,627,11641,553,21542,3096,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Puerto Rico,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),72
