GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,NAME,S1901_C01_001EA,S1901_C01_001MA,S1901_C01_002MA,S1901_C01_002EA,S1901_C01_003EA,S1901_C01_003MA,S1901_C01_004EA,S1901_C01_004MA,S1901_C01_005MA,S1901_C01_005EA,S1901_C01_006EA,S1901_C01_006MA,S1901_C01_007MA,S1901_C01_007EA,S1901_C01_008MA,S1901_C01_008EA,S1901_C01_009EA,S1901_C01_009MA,S1901_C01_010MA,S1901_C01_010EA,S1901_C01_011EA,S1901_C01_011MA,S1901_C01_012EA,S1901_C01_012MA,S1901_C01_013MA,S1901_C01_013EA,S1901_C01_014MA,S1901_C01_014EA,S1901_C01_015EA,S1901_C01_015MA,S1901_C01_016EA,S1901_C01_016MA,S1901_C02_001EA,S1901_C02_001MA,S1901_C02_002MA,S1901_C02_002EA,S1901_C02_003EA,S1901_C02_003MA,S1901_C02_004MA,S1901_C02_004EA,S1901_C02_005EA,S1901_C02_005MA,S1901_C02_006EA,S1901_C02_006MA,S1901_C02_007MA,S1901_C02_007EA,S1901_C02_008EA,S1901_C02_008MA,S1901_C02_009EA,S1901_C02_009MA,S1901_C02_010MA,S1901_C02_010EA,S1901_C02_011EA,S1901_C02_011MA,S1901_C02_012MA,S1901_C02_012EA,S1901_C02_013EA,S1901_C02_013MA,S1901_C02_014MA,S1901_C02_014EA,S1901_C02_015MA,S1901_C02_015EA,S1901_C02_016EA,S1901_C02_016MA,S1901_C03_001EA,S1901_C03_001MA,S1901_C03_002MA,S1901_C03_002EA,S1901_C03_003EA,S1901_C03_003MA,S1901_C03_004MA,S1901_C03_004EA,S1901_C03_005EA,S1901_C03_005MA,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007EA,S1901_C03_007MA,S1901_C03_008MA,S1901_C03_008EA,S1901_C03_009EA,S1901_C03_009MA,S1901_C03_010MA,S1901_C03_010EA,S1901_C03_011EA,S1901_C03_011MA,S1901_C03_012EA,S1901_C03_012MA,S1901_C03_013MA,S1901_C03_013EA,S1901_C03_014EA,S1901_C03_014MA,S1901_C03_015EA,S1901_C03_015MA,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001EA,S1901_C04_001MA,S1901_C04_002EA,S1901_C04_002MA,S1901_C04_003MA,S1901_C04_003EA,S1901_C04_004MA,S1901_C04_004EA,S1901_C04_005EA,S1901_C04_005MA,S1901_C04_006EA,S1901_C04_006MA,S1901_C04_007MA,S1901_C04_007EA,S1901_C04_008EA,S1901_C04_008MA,S1901_C04_009EA,S1901_C04_009MA,S1901_C04_010MA,S1901_C04_010EA,S1901_C04_011MA,S1901_C04_011EA,S1901_C04_012EA,S1901_C04_012MA,S1901_C04_013MA,S1901_C04_013EA,S1901_C04_014MA,S1901_C04_014EA,S1901_C04_015EA,S1901_C04_015MA,S1901_C04_016EA,S1901_C04_016MA,state
0400000US28,1079999,8323,11.4,0.5,8.8,0.5,15.3,0.5,12.1,0.5,14.9,0.6,16.7,0.6,9.9,0.4,7.4,0.3,1.9,0.2,1.7,0.2,36851,635,50591,697,33.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,746115,9375,7.7,0.5,6.1,0.5,13.3,0.7,11.6,0.6,15.4,0.7,19.1,0.8,12.6,0.6,9.6,0.5,2.5,0.2,2.1,0.2,45484,988,58584,899,-888888888,-888888888,34.2,-888888888.0,-888888888,-888888888,501571,8828,2.1,0.3,3.1,0.4,9.1,0.6,10.2,0.7,16.4,0.9,22.8,1.0,16.7,0.8,13.2,0.7,3.5,0.4,2.9,0.3,59010,1076,71402,1104,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,333884,6854,21.7,1.0,15.9,1.0,20.3,1.0,12.6,0.9,13.5,1.0,9.7,0.8,3.0,0.5,2.1,0.4,0.5,0.2,0.8,0.2,20577,705,30624,1061,-888888888,-888888888,-888888888,-888888888,28.6,-888888888.0,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),28
0400000US29,2350628,10288,8.5,0.3,6.5,0.3,12.8,0.4,11.8,0.3,15.5,0.4,18.6,0.4,11.1,0.3,10.0,0.3,2.7,0.1,2.5,0.2,44301,507,59525,590,27.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,1524078,14162,4.9,0.3,3.6,0.2,9.4,0.4,10.5,0.3,15.4,0.4,21.7,0.5,14.0,0.4,13.4,0.4,3.7,0.2,3.4,0.2,56214,603,71266,830,-888888888,-888888888,28.4,-888888888.0,-888888888,-888888888,1146501,12644,1.8,0.2,1.9,0.2,6.7,0.3,8.5,0.4,15.1,0.5,23.5,0.5,16.6,0.5,16.7,0.5,4.8,0.3,4.3,0.3,66076,615,81850,1091,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,826550,13647,16.3,0.7,12.4,0.6,19.6,0.7,14.5,0.6,15.2,0.6,12.3,0.6,5.0,0.4,3.2,0.3,0.7,0.2,0.8,0.2,26022,550,35932,734,-888888888,-888888888,-888888888,-888888888,25.6,-888888888.0,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),29
0400000US30,402747,4175,6.9,0.6,7.0,0.7,14.0,0.8,13.0,0.7,16.0,0.8,18.5,0.9,11.7,0.8,8.9,0.6,2.3,0.4,1.8,0.3,42666,1130,56266,1194,27.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,255199,5113,4.6,0.7,3.1,0.6,11.0,1.0,10.9,0.9,15.8,1.0,21.0,1.3,15.7,1.1,12.0,0.9,3.2,0.5,2.5,0.4,54507,1827,67131,1749,-888888888,-888888888,27.8,-888888888.0,-888888888,-888888888,203500,4726,2.4,0.5,2.2,0.6,7.7,0.9,9.3,0.9,15.9,1.2,22.7,1.5,18.4,1.3,14.4,1.1,4.0,0.6,3.1,0.5,62301,1748,74991,1969,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,147548,5073,12.1,1.2,13.9,1.4,20.0,1.5,16.7,1.4,15.7,1.5,13.5,1.2,4.3,0.7,2.6,0.6,0.7,0.3,0.5,0.2,27109,1235,35546,1539,-888888888,-888888888,-888888888,-888888888,24.3,-888888888.0,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),30
0400000US31,719304,4689,6.2,0.4,6.5,0.4,11.7,0.5,11.9,0.5,15.0,0.6,20.2,0.7,12.8,0.6,10.6,0.4,2.8,0.2,2.3,0.3,48408,904,61630,909,23.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,468407,6176,3.5,0.4,3.1,0.4,7.9,0.6,9.6,0.6,14.7,0.7,23.1,1.0,16.2,0.8,14.7,0.6,3.9,0.3,3.3,0.4,60812,905,74215,1303,-888888888,-888888888,23.5,-888888888.0,-888888888,-888888888,368023,5747,1.1,0.2,1.6,0.3,5.4,0.5,7.7,0.5,14.0,0.7,25.0,1.0,18.7,0.9,17.9,0.8,4.8,0.4,4.0,0.5,69750,1298,83591,1504,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,250897,5896,12.8,1.0,13.2,1.0,19.8,1.1,16.6,1.1,14.8,0.9,13.9,1.1,5.6,0.7,2.2,0.4,0.7,0.2,0.5,0.2,27364,768,35614,935,-888888888,-888888888,-888888888,-888888888,22.9,-888888888.0,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),31
0400000US32,989811,6963,7.0,0.5,4.7,0.4,11.2,0.6,11.3,0.5,14.7,0.6,19.8,0.7,12.8,0.5,11.9,0.5,3.6,0.3,3.0,0.3,51001,792,66630,1073,30.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,639686,9203,5.0,0.5,3.2,0.4,8.7,0.7,10.7,0.7,14.1,0.8,20.9,0.8,15.0,0.6,14.6,0.8,4.2,0.4,3.7,0.4,60192,1155,74278,1376,-888888888,-888888888,31.4,-888888888.0,-888888888,-888888888,452361,8383,2.0,0.4,1.8,0.3,6.3,0.7,8.6,0.7,13.6,0.9,21.9,1.0,17.4,0.8,18.5,1.0,5.3,0.5,4.5,0.5,70123,1258,84906,1790,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,350125,8794,12.2,1.0,7.9,0.8,17.0,1.2,13.0,1.0,15.8,1.2,16.6,1.1,7.8,0.7,6.0,0.6,1.9,0.4,1.7,0.4,34903,1444,48829,1862,-888888888,-888888888,-888888888,-888888888,27.6,-888888888.0,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),32
0400000US33,515431,4523,4.7,0.4,4.0,0.4,8.8,0.5,9.2,0.6,14.2,0.7,19.3,0.9,14.3,0.7,15.5,0.6,5.6,0.4,4.5,0.4,61042,1147,77323,1385,27.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,344057,6102,2.8,0.4,1.8,0.4,5.5,0.6,7.4,0.7,12.9,0.8,19.9,1.0,17.3,1.0,19.5,0.9,7.3,0.6,5.7,0.5,74634,1610,89864,1732,-888888888,-888888888,27.9,-888888888.0,-888888888,-888888888,274195,5659,0.9,0.3,0.8,0.3,4.0,0.5,6.3,0.8,11.4,0.8,19.6,1.1,19.0,1.1,22.3,1.0,8.8,0.7,6.9,0.6,82848,1701,99502,1943,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,171374,6029,10.1,1.0,9.2,0.9,15.8,1.1,12.7,1.3,17.0,1.4,17.9,1.6,7.9,1.1,6.1,1.0,1.7,0.6,1.6,0.5,36640,1272,48130,1957,-888888888,-888888888,-888888888,-888888888,26.1,-888888888.0,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),33
0400000US34,3172421,11815,5.5,0.2,4.1,0.2,8.5,0.3,8.1,0.2,11.1,0.3,17.1,0.3,13.1,0.3,16.6,0.3,7.8,0.2,8.1,0.2,67681,763,90882,701,31.5,-888888888.0,-888888888,-888888888,-888888888,-888888888,2185732,12750,3.6,0.2,2.4,0.2,6.0,0.3,6.5,0.2,10.0,0.4,16.5,0.4,14.3,0.4,20.2,0.4,10.0,0.3,10.6,0.3,82427,842,106125,959,-888888888,-888888888,32.4,-888888888.0,-888888888,-888888888,1614230,12458,1.2,0.2,1.1,0.1,3.6,0.2,4.9,0.3,8.4,0.4,15.7,0.4,15.3,0.4,23.9,0.4,12.5,0.4,13.6,0.4,100017,832,123632,1098,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,986689,11897,11.0,0.5,8.4,0.5,15.2,0.5,11.9,0.5,13.8,0.5,17.7,0.5,9.8,0.5,7.3,0.4,2.5,0.3,2.5,0.3,38506,963,53384,989,-888888888,-888888888,-888888888,-888888888,27.6,-888888888.0,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),34
0400000US35,765183,5603,9.7,0.6,6.6,0.5,13.7,0.6,12.2,0.6,14.8,0.7,17.3,0.7,10.6,0.6,9.8,0.5,3.1,0.3,2.3,0.2,42090,734,57655,950,29.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,501092,8213,6.9,0.5,4.2,0.5,12.6,0.7,10.7,0.6,14.4,0.9,18.9,0.8,12.5,0.8,12.7,0.7,3.9,0.4,3.1,0.3,51020,945,66508,1259,-888888888,-888888888,30.3,-888888888.0,-888888888,-888888888,349344,7420,2.6,0.4,2.8,0.5,9.6,0.8,9.2,0.7,14.1,1.0,20.9,1.0,15.2,0.9,16.0,1.0,5.3,0.6,4.3,0.5,62543,1369,78658,1670,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,264091,7822,17.1,1.2,12.1,1.0,17.0,1.1,14.9,1.1,14.8,1.0,12.7,1.0,5.9,0.7,3.8,0.5,1.1,0.3,0.7,0.3,26955,691,37773,1470,-888888888,-888888888,-888888888,-888888888,24.8,-888888888.0,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),35
0400000US36,7196427,16507,8.2,0.2,5.4,0.1,10.5,0.2,9.4,0.2,12.8,0.2,17.1,0.2,11.8,0.2,13.4,0.2,5.5,0.1,5.9,0.1,54148,376,78726,550,34.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,4632676,21902,5.3,0.2,3.5,0.1,8.2,0.2,8.6,0.2,12.5,0.3,17.7,0.3,13.3,0.2,16.5,0.3,7.0,0.2,7.4,0.2,65897,408,91447,742,-888888888,-888888888,36.3,-888888888.0,-888888888,-888888888,3210895,23988,1.8,0.1,1.9,0.1,5.6,0.2,6.7,0.2,11.2,0.3,18.2,0.3,15.1,0.3,20.3,0.4,9.1,0.2,10.1,0.2,81771,521,109727,1012,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2563751,20711,14.7,0.4,9.2,0.3,15.5,0.4,11.3,0.3,13.4,0.4,15.4,0.4,8.2,0.3,7.1,0.3,2.4,0.2,2.8,0.2,34170,596,52302,747,-888888888,-888888888,-888888888,-888888888,28.9,-888888888.0,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),36
0400000US37,3670859,14413,9.0,0.2,6.9,0.2,12.6,0.3,12.1,0.3,15.6,0.3,18.4,0.3,10.8,0.3,9.0,0.2,2.9,0.2,2.7,0.1,43326,370,59053,500,28.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,2441916,18415,6.1,0.3,4.4,0.2,10.3,0.3,11.2,0.4,15.2,0.3,20.4,0.4,13.4,0.4,11.6,0.3,3.9,0.2,3.6,0.2,52920,541,69114,665,-888888888,-888888888,29.1,-888888888.0,-888888888,-888888888,1770863,17462,2.0,0.2,2.2,0.2,7.1,0.3,9.5,0.4,14.5,0.4,23.2,0.5,16.4,0.5,15.1,0.4,5.2,0.3,4.8,0.2,65425,548,82028,885,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1228943,15042,16.0,0.5,12.5,0.5,17.9,0.5,14.1,0.5,16.2,0.6,13.2,0.4,5.0,0.3,3.4,0.3,0.8,0.1,0.8,0.1,27104,369,37051,514,-888888888,-888888888,-888888888,-888888888,26.2,-888888888.0,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),37
0400000US38,280412,3191,7.7,0.7,6.1,0.7,11.4,0.9,11.3,0.9,14.6,1.0,19.8,1.0,13.4,0.8,11.0,0.7,2.5,0.4,2.2,0.4,48670,1575,61289,1529,24.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,171945,3437,3.9,0.6,2.6,0.5,7.3,0.8,8.4,0.8,13.5,1.1,23.5,1.2,18.2,1.2,15.8,1.0,3.7,0.6,3.1,0.5,65207,1493,75754,1831,-888888888,-888888888,23.4,-888888888.0,-888888888,-888888888,140277,3438,1.4,0.3,1.8,0.4,4.1,0.6,7.1,0.8,12.0,1.1,25.5,1.4,21.3,1.4,18.7,1.3,4.5,0.7,3.6,0.6,72612,1750,84528,2112,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,108467,3310,15.3,1.7,11.8,1.5,18.3,1.5,15.7,1.6,16.5,1.4,13.0,1.5,5.3,1.0,2.9,0.7,0.6,0.3,0.6,0.3,28150,1513,36442,1781,-888888888,-888888888,-888888888,-888888888,25.9,-888888888.0,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),38
0400000US39,4525066,15956,8.5,0.2,6.2,0.2,12.7,0.2,11.7,0.2,15.3,0.3,18.8,0.3,11.5,0.2,10.0,0.2,2.9,0.1,2.4,0.1,45090,294,59654,315,26.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,2960107,17479,5.8,0.2,3.5,0.2,8.9,0.3,10.3,0.3,15.1,0.3,21.3,0.3,14.5,0.3,13.2,0.2,4.0,0.2,3.3,0.1,56518,418,70653,445,-888888888,-888888888,26.4,-888888888.0,-888888888,-888888888,2169003,17387,1.8,0.2,1.6,0.1,5.7,0.3,8.5,0.3,14.7,0.4,23.4,0.4,17.8,0.4,17.0,0.3,5.2,0.2,4.3,0.2,68256,607,83113,662,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1564959,16686,15.2,0.5,11.5,0.4,20.5,0.5,14.7,0.5,15.3,0.5,13.2,0.4,5.0,0.3,3.2,0.2,0.7,0.1,0.7,0.1,26590,306,36656,548,-888888888,-888888888,-888888888,-888888888,24.7,-888888888.0,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),39
0400000US40,1432959,7544,8.6,0.3,7.0,0.4,13.4,0.4,12.5,0.5,15.9,0.5,19.0,0.4,10.4,0.4,8.6,0.3,2.5,0.2,2.2,0.2,42072,407,56533,552,27.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,954622,8374,5.5,0.4,4.3,0.3,10.7,0.5,11.3,0.5,16.0,0.6,21.9,0.6,13.2,0.5,11.1,0.4,3.3,0.2,2.8,0.2,51958,620,65945,798,-888888888,-888888888,28.1,-888888888.0,-888888888,-888888888,709256,9175,2.0,0.3,2.3,0.2,7.5,0.4,9.8,0.5,16.0,0.7,24.6,0.7,16.2,0.6,13.9,0.5,4.2,0.3,3.6,0.3,61653,743,76423,1076,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,478337,6919,16.5,0.8,13.1,0.7,19.3,0.8,14.8,0.8,15.0,0.8,12.4,0.7,4.3,0.4,3.1,0.4,0.8,0.2,0.9,0.2,25653,608,35678,798,-888888888,-888888888,-888888888,-888888888,25.0,-888888888.0,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),40
0400000US41,1507137,8164,7.8,0.3,6.0,0.3,12.0,0.5,11.8,0.4,15.5,0.5,18.9,0.5,11.5,0.4,10.6,0.4,3.1,0.2,2.7,0.2,46560,542,61552,706,23.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,963362,9735,5.2,0.4,3.2,0.3,9.1,0.5,10.8,0.5,15.3,0.6,20.7,0.7,14.2,0.6,13.6,0.5,4.2,0.2,3.6,0.3,56661,973,71966,941,-888888888,-888888888,23.5,-888888888.0,-888888888,-888888888,733095,9535,1.8,0.3,2.0,0.3,6.5,0.4,9.1,0.5,15.0,0.6,22.6,0.7,16.5,0.7,16.6,0.7,5.3,0.3,4.5,0.4,66179,983,82100,1214,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,543775,9361,14.1,0.8,11.4,0.7,18.5,0.8,13.9,0.7,15.2,0.7,14.4,0.8,6.0,0.5,4.5,0.4,1.1,0.2,0.9,0.2,28768,890,40280,928,-888888888,-888888888,-888888888,-888888888,20.6,-888888888.0,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),41
