GEO_ID,S1601_C01_001E,S1601_C01_001M,S1601_C01_002E,S1601_C01_002M,S1601_C01_003E,S1601_C01_003M,S1601_C01_004E,S1601_C01_004M,S1601_C01_005E,S1601_C01_005M,S1601_C01_006E,S1601_C01_006M,S1601_C01_007E,S1601_C01_007M,S1601_C01_008E,S1601_C01_008M,S1601_C01_009E,S1601_C01_009M,S1601_C01_010E,S1601_C01_010M,S1601_C01_011E,S1601_C01_011M,S1601_C01_012E,S1601_C01_012M,S1601_C01_013E,S1601_C01_013M,S1601_C01_014E,S1601_C01_014M,S1601_C01_015E,S1601_C01_015M,S1601_C01_016E,S1601_C01_016M,S1601_C01_017E,S1601_C01_017M,S1601_C01_018E,S1601_C01_018M,S1601_C01_019E,S1601_C01_019M,S1601_C01_020E,S1601_C01_020M,S1601_C01_021E,S1601_C01_021M,S1601_C01_022E,S1601_C01_022M,S1601_C01_023E,S1601_C01_023M,S1601_C01_024E,S1601_C01_024M,S1601_C01_025E,S1601_C01_025M,S1601_C01_026E,S1601_C01_026M,S1601_C02_001E,S1601_C02_001M,S1601_C02_002E,S1601_C02_002M,S1601_C02_003E,S1601_C02_003M,S1601_C02_004E,S1601_C02_004M,S1601_C02_005E,S1601_C02_005M,S1601_C02_006E,S1601_C02_006M,S1601_C02_007E,S1601_C02_007M,S1601_C02_008E,S1601_C02_008M,S1601_C02_009E,S1601_C02_009M,S1601_C02_010E,S1601_C02_010M,S1601_C02_011E,S1601_C02_011M,S1601_C02_012E,S1601_C02_012M,S1601_C02_013E,S1601_C02_013M,S1601_C02_014E,S1601_C02_014M,S1601_C02_015E,S1601_C02_015M,S1601_C02_016E,S1601_C02_016M,S1601_C02_017E,S1601_C02_017M,S1601_C02_018E,S1601_C02_018M,S1601_C02_019E,S1601_C02_019M,S1601_C02_020E,S1601_C02_020M,S1601_C02_021E,S1601_C02_021M,S1601_C02_022E,S1601_C02_022M,S1601_C02_023E,S1601_C02_023M,S1601_C02_024E,S1601_C02_024M,S1601_C02_025E,S1601_C02_025M,S1601_C02_026E,S1601_C02_026M,S1601_C03_001E,S1601_C03_001M,S1601_C03_002E,S1601_C03_002M,S1601_C03_003E,S1601_C03_003M,S1601_C03_004E,S1601_C03_004M,S1601_C03_005E,S1601_C03_005M,S1601_C03_006E,S1601_C03_006M,S1601_C03_007E,S1601_C03_007M,S1601_C03_008E,S1601_C03_008M,S1601_C03_009E,S1601_C03_009M,S1601_C03_010E,S1601_C03_010M,S1601_C03_011E,S1601_C03_011M,S1601_C03_012E,S1601_C03_012M,S1601_C03_013E,S1601_C03_013M,S1601_C03_014E,S1601_C03_014M,S1601_C03_015E,S1601_C03_015M,S1601_C03_016E,S1601_C03_016M,S1601_C03_017E,S1601_C03_017M,S1601_C03_018E,S1601_C03_018M,S1601_C03_019E,S1601_C03_019M,S1601_C03_020E,S1601_C03_020M,S1601_C03_021E,S1601_C03_021M,S1601_C03_022E,S1601_C03_022M,S1601_C03_023E,S1601_C03_023M,S1601_C03_024E,S1601_C03_024M,S1601_C03_025E,S1601_C03_025M,S1601_C03_026E,S1601_C03_026M,NAME,S1601_C01_001MA,S1601_C01_001EA,S1601_C01_002MA,S1601_C01_002EA,S1601_C01_003EA,S1601_C01_003MA,S1601_C01_004MA,S1601_C01_004EA,S1601_C01_005MA,S1601_C01_005EA,S1601_C01_006EA,S1601_C01_006MA,S1601_C01_007EA,S1601_C01_007MA,S1601_C01_008MA,S1601_C01_008EA,S1601_C01_009EA,S1601_C01_009MA,S1601_C01_010EA,S1601_C01_010MA,S1601_C01_011MA,S1601_C01_011EA,S1601_C01_012MA,S1601_C01_012EA,S1601_C01_013EA,S1601_C01_013MA,S1601_C01_014MA,S1601_C01_014EA,S1601_C01_015EA,S1601_C01_015MA,S1601_C01_016MA,S1601_C01_016EA,S1601_C01_017EA,S1601_C01_017MA,S1601_C01_018EA,S1601_C01_018MA,S1601_C01_019EA,S1601_C01_019MA,S1601_C01_020EA,S1601_C01_020MA,S1601_C01_021EA,S1601_C01_021MA,S1601_C01_022MA,S1601_C01_022EA,S1601_C01_023MA,S1601_C01_023EA,S1601_C01_024EA,S1601_C01_024MA,S1601_C01_025MA,S1601_C01_025EA,S1601_C01_026MA,S1601_C01_026EA,S1601_C02_001EA,S1601_C02_001MA,S1601_C02_002EA,S1601_C02_002MA,S1601_C02_003MA,S1601_C02_003EA,S1601_C02_004MA,S1601_C02_004EA,S1601_C02_005EA,S1601_C02_005MA,S1601_C02_006MA,S1601_C02_006EA,S1601_C02_007EA,S1601_C02_007MA,S1601_C02_008MA,S1601_C02_008EA,S1601_C02_009MA,S1601_C02_009EA,S1601_C02_010EA,S1601_C02_010MA,S1601_C02_011MA,S1601_C02_011EA,S1601_C02_012MA,S1601_C02_012EA,S1601_C02_013EA,S1601_C02_013MA,S1601_C02_014MA,S1601_C02_014EA,S1601_C02_015MA,S1601_C02_015EA,S1601_C02_016EA,S1601_C02_016MA,S1601_C02_017MA,S1601_C02_017EA,S1601_C02_018MA,S1601_C02_018EA,S1601_C02_019EA,S1601_C02_019MA,S1601_C02_020EA,S1601_C02_020MA,S1601_C02_021EA,S1601_C02_021MA,S1601_C02_022EA,S1601_C02_022MA,S1601_C02_023EA,S1601_C02_023MA,S1601_C02_024EA,S1601_C02_024MA,S1601_C02_025MA,S1601_C02_025EA,S1601_C02_026MA,S1601_C02_026EA,S1601_C03_001EA,S1601_C03_001MA,S1601_C03_002MA,S1601_C03_002EA,S1601_C03_003MA,S1601_C03_003EA,S1601_C03_004MA,S1601_C03_004EA,S1601_C03_005EA,S1601_C03_005MA,S1601_C03_006MA,S1601_C03_006EA,S1601_C03_007MA,S1601_C03_007EA,S1601_C03_008EA,S1601_C03_008MA,S1601_C03_009MA,S1601_C03_009EA,S1601_C03_010EA,S1601_C03_010MA,S1601_C03_011MA,S1601_C03_011EA,S1601_C03_012EA,S1601_C03_012MA,S1601_C03_013MA,S1601_C03_013EA,S1601_C03_014EA,S1601_C03_014MA,S1601_C03_015MA,S1601_C03_015EA,S1601_C03_016EA,S1601_C03_016MA,S1601_C03_017MA,S1601_C03_017EA,S1601_C03_018EA,S1601_C03_018MA,S1601_C03_019EA,S1601_C03_019MA,S1601_C03_020MA,S1601_C03_020EA,S1601_C03_021EA,S1601_C03_021MA,S1601_C03_022MA,S1601_C03_022EA,S1601_C03_023EA,S1601_C03_023MA,S1601_C03_024EA,S1601_C03_024MA,S1601_C03_025MA,S1601_C03_025EA,S1601_C03_026EA,S1601_C03_026MA,state
0400000US25,6190919,1253,78.3,0.3,21.7,0.3,7.8,0.1,9.0,0.3,3.7,0.1,1.1,0.1,484965,8253,107276,4427,352270,5561,25419,1143,555058,20133,72814,5652,383828,15491,98416,5001,230616,8877,32347,3179,177655,7153,20614,1541,70396,7820,10896,2254,53688,6281,5812,1185,3.8,-888888888.0,3.6,-888888888.0,4.6,-888888888.0,91.2,0.2,-888888888,-888888888,59.2,0.8,56.5,1.5,63.1,1.3,51.7,2.2,72.1,3.8,56.5,1.5,81.4,2.4,51.2,1.7,24.6,4.0,63.1,1.3,84.8,2.6,63.1,1.6,47.2,2.5,51.7,2.2,78.7,3.8,50.4,2.4,20.9,5.2,72.1,3.8,86.0,5.1,71.9,4.3,48.3,11.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,8.8,0.2,-888888888,-888888888,40.8,0.8,43.5,1.5,36.9,1.3,48.3,2.2,27.9,3.8,43.5,1.5,18.6,2.4,48.8,1.7,75.4,4.0,36.9,1.3,15.2,2.6,36.9,1.6,52.8,2.5,48.3,2.2,21.3,3.8,49.6,2.4,79.1,5.2,27.9,3.8,14.0,5.1,28.1,4.3,51.7,11.0,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),25
0400000US26,9285194,1880,91.4,0.2,8.6,0.2,2.7,0.1,2.8,0.1,1.4,0.1,1.6,0.1,254503,7625,68961,3578,169558,5832,15984,1778,260966,10795,39859,3562,170189,7957,50918,3663,132528,5767,22534,2124,98530,4582,11464,1374,150763,8296,35214,3395,100738,6125,14811,2200,3.1,-888888888.0,2.8,-888888888.0,4.4,-888888888.0,96.9,0.1,-888888888,-888888888,64.0,1.1,63.0,2.1,72.1,1.6,56.3,2.8,58.4,2.5,63.0,2.1,79.8,2.8,56.8,2.8,56.2,5.6,72.1,1.6,81.1,3.4,72.8,2.0,62.8,3.0,56.3,2.8,72.0,6.8,54.2,3.0,44.0,6.3,58.4,2.5,74.8,4.7,55.4,3.1,40.3,6.9,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,3.1,0.1,-888888888,-888888888,36.0,1.1,37.0,2.1,27.9,1.6,43.7,2.8,41.6,2.5,37.0,2.1,20.2,2.8,43.2,2.8,43.8,5.6,27.9,1.6,18.9,3.4,27.2,2.0,37.2,3.0,43.7,2.8,28.0,6.8,45.8,3.0,56.0,6.3,41.6,2.5,25.2,4.7,44.6,3.1,59.7,6.9,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),26
0400000US27,4954466,2431,89.5,0.2,10.5,0.2,3.8,0.1,2.1,0.1,2.9,0.1,1.7,0.1,188278,6703,50903,3237,132554,4871,4821,871,105522,6475,16941,2026,69258,4543,19323,1737,141817,5552,34373,2553,98891,4321,8553,1253,85733,7293,19514,3094,60763,5251,5456,978,2.6,-888888888.0,3.2,-888888888.0,5.0,-888888888.0,95.8,0.2,-888888888,-888888888,60.5,1.2,55.8,2.0,76.3,2.0,53.1,2.4,63.9,3.2,55.8,2.0,75.0,3.5,48.7,2.4,48.1,10.5,76.3,2.0,86.5,4.3,75.7,2.8,69.5,4.1,53.1,2.4,63.9,5.2,51.7,2.8,25.7,8.2,63.9,3.2,84.7,4.2,58.8,3.5,45.1,8.1,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,4.2,0.2,-888888888,-888888888,39.5,1.2,44.2,2.0,23.7,2.0,46.9,2.4,36.1,3.2,44.2,2.0,25.0,3.5,51.3,2.4,51.9,10.5,23.7,2.0,13.5,4.3,24.3,2.8,30.5,4.1,46.9,2.4,36.1,5.2,48.3,2.8,74.3,8.2,36.1,3.2,15.3,4.2,41.2,3.5,54.9,8.1,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),27
0400000US28,2760957,2020,96.4,0.2,3.6,0.2,2.3,0.1,0.5,0.1,0.6,0.1,0.3,0.1,62898,4134,12769,1902,47299,3238,2830,916,13879,2134,2097,707,9483,1651,2299,771,16254,2747,2230,928,12946,2015,1078,546,7349,1910,1638,891,5257,1142,454,279,3.4,-888888888.0,3.2,-888888888.0,4.2,-888888888.0,98.5,0.1,-888888888,-888888888,58.3,3.3,55.2,4.5,74.4,7.2,54.3,6.6,63.7,10.9,55.2,4.5,71.1,6.5,50.6,5.4,59.6,12.1,74.4,7.2,93.0,8.5,70.5,8.0,73.6,13.9,54.3,6.6,89.2,11.4,50.1,7.8,33.1,23.4,63.7,10.9,51.2,29.4,69.4,9.1,42.1,43.4,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1.5,0.1,-888888888,-888888888,41.7,3.3,44.8,4.5,25.6,7.2,45.7,6.6,36.3,10.9,44.8,4.5,28.9,6.5,49.4,5.4,40.4,12.1,25.6,7.2,7.0,8.5,29.5,8.0,26.4,13.9,45.7,6.6,10.8,11.4,49.9,7.8,66.9,23.4,36.3,10.9,48.8,29.4,30.6,9.1,57.9,43.4,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),28
0400000US29,5608805,2820,93.9,0.2,6.1,0.2,2.6,0.1,2.0,0.1,1.1,0.1,0.5,0.1,144142,6298,34892,3424,101211,4223,8039,1331,109567,7234,20397,2977,76692,5906,12478,1621,61431,4449,8204,1491,48312,3715,4915,977,26721,4385,6196,1706,18981,3269,1544,611,3.3,-888888888.0,3.7,-888888888.0,5.2,-888888888.0,97.7,0.1,-888888888,-888888888,62.3,1.8,61.2,2.6,69.7,2.3,51.7,3.4,62.1,6.8,61.2,2.6,76.0,4.9,55.9,2.9,63.5,8.1,69.7,2.3,78.8,5.4,68.0,2.6,65.2,6.5,51.7,3.4,75.9,8.6,50.5,3.9,23.4,8.9,62.1,6.8,72.6,12.7,59.4,8.3,53.4,21.4,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2.3,0.1,-888888888,-888888888,37.7,1.8,38.8,2.6,30.3,2.3,48.3,3.4,37.9,6.8,38.8,2.6,24.0,4.9,44.1,2.9,36.5,8.1,30.3,2.3,21.2,5.4,32.0,2.6,34.8,6.5,48.3,3.4,24.1,8.6,49.5,3.9,76.6,8.9,37.9,6.8,27.4,12.7,40.6,8.3,46.6,21.4,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),29
0400000US30,929026,1254,95.4,0.5,4.6,0.5,1.3,0.2,1.8,0.3,0.4,0.1,1.2,0.2,12377,2075,2152,771,9029,1583,1196,511,16396,3072,3023,1136,10466,2065,2907,842,3501,863,309,239,2505,715,687,316,10835,2269,2474,1084,7132,1505,1229,401,2.8,-888888888.0,2.9,-888888888.0,4.2,-888888888.0,99.1,0.2,-888888888,-888888888,81.2,3.3,79.5,5.0,80.2,5.1,49.6,16.2,94.9,3.6,79.5,5.0,75.0,14.0,82.1,5.7,68.0,18.2,80.2,5.1,74.2,11.3,84.1,6.2,72.7,10.1,49.6,16.2,63.4,28.3,48.7,17.9,46.4,24.3,94.9,3.6,92.7,9.5,96.8,3.0,88.4,11.2,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,0.9,0.2,-888888888,-888888888,18.8,3.3,20.5,5.0,19.8,5.1,50.4,16.2,5.1,3.6,20.5,5.0,25.0,14.0,17.9,5.7,32.0,18.2,19.8,5.1,25.8,11.3,15.9,6.2,27.3,10.1,50.4,16.2,36.6,28.3,51.3,17.9,53.6,24.3,5.1,3.6,7.3,9.5,3.2,3.0,11.6,11.2,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),30
0400000US31,1698792,1551,89.6,0.5,10.4,0.5,6.8,0.3,1.8,0.2,1.1,0.1,0.7,0.2,115300,5524,33863,2970,77181,3764,4256,790,30237,3785,4933,1440,19168,2832,6136,1163,18200,2460,3639,794,13685,2093,876,593,12112,3811,3944,2276,7683,1930,485,350,2.5,-888888888.0,2.7,-888888888.0,4.4,-888888888.0,95.5,0.3,-888888888,-888888888,56.7,2.1,52.2,2.6,78.5,3.7,53.2,8.8,50.1,9.3,52.2,2.6,74.8,5.1,42.6,3.4,46.5,8.8,78.5,3.7,88.4,8.4,78.8,5.4,69.7,10.4,53.2,8.8,74.1,12.4,50.1,9.8,15.8,17.4,50.1,9.3,77.7,16.3,36.8,10.3,36.3,34.3,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,4.5,0.3,-888888888,-888888888,43.3,2.1,47.8,2.6,21.5,3.7,46.8,8.8,49.9,9.3,47.8,2.6,25.2,5.1,57.4,3.4,53.5,8.8,21.5,3.7,11.6,8.4,21.2,5.4,30.3,10.4,46.8,8.8,25.9,12.4,49.9,9.8,84.2,17.4,49.9,9.3,22.3,16.3,63.2,10.3,63.7,34.3,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),31
0400000US32,2517937,984,71.4,0.5,28.6,0.5,20.0,0.4,2.4,0.2,5.4,0.3,0.7,0.1,503220,10400,134453,5238,345076,6803,23691,1699,61352,5949,7801,1687,42759,4830,10792,1630,137128,6528,14777,2505,103810,4824,18541,1261,17291,3700,2059,748,13073,3144,2159,598,2.4,-888888888.0,1.8,-888888888.0,2.4,-888888888.0,87.7,0.5,-888888888,-888888888,56.9,1.5,54.4,1.9,69.6,3.4,60.4,2.9,57.8,8.7,54.4,1.9,79.2,2.6,45.4,2.1,43.9,6.4,69.6,3.4,80.4,8.2,69.3,4.5,62.9,6.9,60.4,2.9,79.0,8.2,60.4,3.2,46.0,6.5,57.8,8.7,72.2,19.1,55.3,9.6,58.9,14.9,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,12.3,0.5,-888888888,-888888888,43.1,1.5,45.6,1.9,30.4,3.4,39.6,2.9,42.2,8.7,45.6,1.9,20.8,2.6,54.6,2.1,56.1,6.4,30.4,3.4,19.6,8.2,30.7,4.5,37.1,6.9,39.6,2.9,21.0,8.2,39.6,3.2,54.0,6.5,42.2,8.7,27.8,19.1,44.7,9.6,41.1,14.9,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),32
0400000US33,1247886,761,92.2,0.4,7.8,0.4,2.1,0.3,4.1,0.4,1.2,0.2,0.4,0.1,25837,3122,5491,1204,18119,2561,2227,690,51471,4482,5807,1474,31869,3207,13795,1579,14861,2085,2707,735,11326,1647,828,361,4966,1606,624,420,4247,1326,95,123,2.9,-888888888.0,2.9,-888888888.0,4.2,-888888888.0,97.6,0.3,-888888888,-888888888,69.4,3.0,60.1,7.2,77.5,3.6,57.9,6.5,67.3,14.1,60.1,7.2,74.9,13.2,57.3,9.4,46.7,16.0,77.5,3.6,88.3,8.2,76.9,4.6,74.5,5.8,57.9,6.5,78.0,15.5,54.6,7.4,37.0,24.1,67.3,14.1,26.0,25.8,72.6,12.3,100.0,65.9,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2.4,0.3,-888888888,-888888888,30.6,3.0,39.9,7.2,22.5,3.6,42.1,6.5,32.7,14.1,39.9,7.2,25.1,13.2,42.7,9.4,53.3,16.0,22.5,3.6,11.7,8.2,23.1,4.6,25.5,5.8,42.1,6.5,22.0,15.5,45.4,7.4,63.0,24.1,32.7,14.1,74.0,25.8,27.4,12.3,0.0,65.9,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),33
0400000US34,8263053,967,70.3,0.3,29.7,0.3,15.3,0.2,8.5,0.3,4.5,0.1,1.3,0.1,1262527,14772,249136,7556,918131,9578,95260,1964,704301,21411,98776,6873,495671,16319,109854,4828,374267,10929,57018,3295,277961,8607,39288,2222,110936,8781,17684,2580,81682,6915,11570,2150,3.1,-888888888.0,3.2,-888888888.0,3.8,-888888888.0,87.5,0.2,-888888888,-888888888,58.0,0.6,52.7,1.1,64.9,1.2,59.3,1.8,69.8,3.0,52.7,1.1,79.2,2.0,48.7,1.2,21.9,2.5,64.9,1.2,87.1,2.2,64.4,1.4,46.7,2.5,59.3,1.8,82.6,3.7,58.0,2.1,34.3,3.5,69.8,3.0,76.4,7.6,71.4,3.3,48.2,7.1,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,12.5,0.2,-888888888,-888888888,42.0,0.6,47.3,1.1,35.1,1.2,40.7,1.8,30.2,3.0,47.3,1.1,20.8,2.0,51.3,1.2,78.1,2.5,35.1,1.2,12.9,2.2,35.6,1.4,53.3,2.5,40.7,1.8,17.4,3.7,42.0,2.1,65.7,3.5,30.2,3.0,23.6,7.6,28.6,3.3,51.8,7.1,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),34
0400000US35,1921916,1725,63.5,0.6,36.5,0.6,29.3,0.6,1.1,0.2,0.8,0.1,5.2,0.3,563380,11870,103522,5771,378135,8325,81723,2009,21444,2887,1401,671,14958,2445,5085,980,16024,2240,3241,972,11345,1743,1438,355,100824,5439,12461,1926,76360,4273,12003,895,3.3,-888888888.0,2.9,-888888888.0,3.3,-888888888.0,90.8,0.4,-888888888,-888888888,74.8,1.1,73.4,1.3,84.5,4.1,53.8,8.0,84.2,2.3,73.4,1.3,86.2,2.3,71.5,1.5,65.7,2.8,84.5,4.1,82.3,17.4,86.3,4.2,79.7,9.0,53.8,8.0,75.9,13.4,49.8,9.4,35.5,18.1,84.2,2.3,94.1,4.5,86.7,2.7,57.8,7.2,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,9.2,0.4,-888888888,-888888888,25.2,1.1,26.6,1.3,15.5,4.1,46.2,8.0,15.8,2.3,26.6,1.3,13.8,2.3,28.5,1.5,34.3,2.8,15.5,4.1,17.7,17.4,13.7,4.2,20.3,9.0,46.2,8.0,24.1,13.4,50.2,9.4,64.5,18.1,15.8,2.3,5.9,4.5,13.3,2.7,42.2,7.2,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),35
