GEO_ID,B25087_001E,B25087_001M,B25087_002E,B25087_002M,B25087_003E,B25087_003M,B25087_004E,B25087_004M,B25087_005E,B25087_005M,B25087_006E,B25087_006M,B25087_007E,B25087_007M,B25087_008E,B25087_008M,B25087_009E,B25087_009M,B25087_010E,B25087_010M,B25087_011E,B25087_011M,B25087_012E,B25087_012M,B25087_013E,B25087_013M,B25087_014E,B25087_014M,B25087_015E,B25087_015M,B25087_016E,B25087_016M,B25087_017E,B25087_017M,B25087_018E,B25087_018M,B25087_019E,B25087_019M,B25087_020E,B25087_020M,B25087_021E,B25087_021M,B25087_022E,B25087_022M,B25087_023E,B25087_023M,B25087_024E,B25087_024M,B25087_025E,B25087_025M,B25087_026E,B25087_026M,B25087_027E,B25087_027M,B25087_028E,B25087_028M,B25087_029E,B25087_029M,NAME,B25087_001MA,B25087_001EA,B25087_002EA,B25087_002MA,B25087_003EA,B25087_003MA,B25087_004EA,B25087_004MA,B25087_005MA,B25087_005EA,B25087_006MA,B25087_006EA,B25087_007EA,B25087_007MA,B25087_008EA,B25087_008MA,B25087_009EA,B25087_009MA,B25087_010MA,B25087_010EA,B25087_011MA,B25087_011EA,B25087_012MA,B25087_012EA,B25087_013EA,B25087_013MA,B25087_014EA,B25087_014MA,B25087_015EA,B25087_015MA,B25087_016MA,B25087_016EA,B25087_017MA,B25087_017EA,B25087_018EA,B25087_018MA,B25087_019EA,B25087_019MA,B25087_020EA,B25087_020MA,B25087_021MA,B25087_021EA,B25087_022MA,B25087_022EA,B25087_023MA,B25087_023EA,B25087_024EA,B25087_024MA,B25087_025EA,B25087_025MA,B25087_026EA,B25087_026MA,B25087_027MA,B25087_027EA,B25087_028MA,B25087_028EA,B25087_029EA,B25087_029MA,state
0400000US46,221382,3961,130058,3941,117,130,394,209,1240,397,3294,704,4459,731,7044,1003,7983,1283,10956,1279,9819,1375,27634,2278,22568,2333,22211,2151,6508,1082,4105,997,1726,671,91324,3514,861,335,2775,628,3878,662,6679,936,8893,1082,10719,1194,11005,1192,20011,1601,12046,1391,6508,1000,7949,1115,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660076,14005,1028144,13392,212,237,2818,822,7932,1466,20573,2141,40213,3607,52402,2972,73567,4593,87165,4614,86099,4605,207720,7767,149270,5856,166593,7380,67488,3981,33332,2777,32760,3065,631932,10653,7214,1187,19216,2077,47376,2985,71651,4134,84195,4347,91647,5262,73266,3701,103377,5030,57705,3919,30954,2668,45331,3431,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5568300,32153,3425023,26983,706,347,4679,1163,11757,1587,33235,3023,68690,4073,108082,5799,150053,7146,194598,8771,211953,7260,605141,13770,546600,14491,756186,13239,343758,13090,168783,8378,220802,7187,2143277,21112,24896,2353,51752,3551,111129,5039,150141,6581,183994,6952,203095,6782,196312,7085,354788,9917,272208,7841,189121,7528,405841,10511,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,613499,6550,448161,6682,231,169,1084,417,2641,635,5289,1059,6826,1463,9367,1421,14377,1709,19388,1876,24395,2095,84271,4657,83528,4345,105915,4894,50420,3845,20873,2193,19556,2101,165338,4687,2621,732,2565,602,8641,1386,13912,1670,22586,1741,23650,2223,22683,1913,31321,2253,16034,1574,8757,1432,12568,1694,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183452,2866,122457,2800,0,145,73,78,506,300,802,284,1312,378,2815,537,3900,784,5324,794,6024,918,20685,1504,20864,1571,30268,2132,15935,1717,6647,1194,7302,1217,60995,2511,188,107,389,240,742,233,943,320,1408,362,3102,780,2972,596,8885,1117,11508,1163,8799,1049,22059,1517,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013595,16957,1438099,16038,184,152,2013,680,6843,1280,14004,1868,22502,2470,35520,2676,44218,3241,50522,3769,60246,3750,171266,5943,171940,6283,308286,9601,218277,6633,133028,6643,199250,6551,575496,9834,5482,883,15026,1825,33167,2508,45747,3568,60163,3814,59903,3458,55279,2912,89069,4699,68716,4390,46493,3279,96451,4166,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1653712,13459,1185543,13488,653,453,2798,931,5074,1004,7135,1128,13106,1743,18339,2268,24138,2322,36477,3003,43629,3013,133761,5584,161871,5541,298898,9329,203884,6617,107341,4434,128439,5063,468169,8039,6573,1335,10632,1564,13175,1838,23005,2071,30786,2530,34903,3141,39787,3029,82673,3827,71628,3915,53548,3713,101459,3953,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531392,6308,262304,6792,244,185,1884,654,5754,1020,11849,1404,20371,2186,25906,2242,29849,2661,26928,2316,22794,2328,44387,2992,28030,2810,27392,2629,8567,1557,5099,1136,3250,624,269088,5106,9834,1388,21599,2166,34043,2507,44022,2783,42913,2419,34874,2864,27130,2183,29091,2076,12555,1633,6521,994,6506,1085,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1543908,11604,1032279,10841,187,195,611,264,3185,660,7901,906,16878,1369,28335,2025,39665,2313,56459,3112,64152,3288,187702,5860,182782,4782,256111,6289,104617,4003,43031,2667,40663,2532,511629,6661,2228,589,3724,753,7335,970,13876,1331,23083,1814,34501,1788,45674,2638,109983,3526,97459,3693,69542,3291,104224,4150,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,157223,3270,96851,3212,0,189,145,138,482,250,811,421,2703,752,4468,960,5601,1196,6280,1135,5926,1144,20716,2248,16605,1898,19718,1948,9199,1426,1935,632,2262,786,60372,2344,859,517,1592,522,2737,603,5892,987,6903,957,9675,1192,8398,1258,10614,1498,6850,1222,2616,750,4236,997,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,876741,9559,343107,8848,1609,610,4149,909,10085,1686,22165,1978,32678,2542,34283,3251,35567,2854,35116,2904,30998,3062,52350,3490,30495,2848,26709,2451,13166,1736,5574,1045,8163,1424,533634,8759,131453,4520,133801,4750,99985,4271,62632,3786,35142,2706,23362,1902,14462,1633,12501,1467,8140,1434,5572,1007,6584,998,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
