GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001EA,B17022_001MA,B17022_002EA,B17022_002MA,B17022_003EA,B17022_003MA,B17022_004MA,B17022_004EA,B17022_005EA,B17022_005MA,B17022_006MA,B17022_006EA,B17022_007EA,B17022_007MA,B17022_008EA,B17022_008MA,B17022_009MA,B17022_009EA,B17022_010EA,B17022_010MA,B17022_011MA,B17022_011EA,B17022_012EA,B17022_012MA,B17022_013EA,B17022_013MA,B17022_014EA,B17022_014MA,B17022_015MA,B17022_015EA,B17022_016MA,B17022_016EA,B17022_017MA,B17022_017EA,B17022_018EA,B17022_018MA,B17022_019EA,B17022_019MA,B17022_020MA,B17022_020EA,B17022_021EA,B17022_021MA,B17022_022MA,B17022_022EA,B17022_023EA,B17022_023MA,B17022_024EA,B17022_024MA,B17022_025EA,B17022_025MA,B17022_026MA,B17022_026EA,B17022_027MA,B17022_027EA,B17022_028MA,B17022_028EA,B17022_029EA,B17022_029MA,B17022_030EA,B17022_030MA,B17022_031MA,B17022_031EA,B17022_032EA,B17022_032MA,B17022_033MA,B17022_033EA,B17022_034EA,B17022_034MA,B17022_035MA,B17022_035EA,B17022_036EA,B17022_036MA,B17022_037MA,B17022_037EA,B17022_038EA,B17022_038MA,B17022_039MA,B17022_039EA,B17022_040EA,B17022_040MA,B17022_041EA,B17022_041MA,B17022_042MA,B17022_042EA,B17022_043MA,B17022_043EA,B17022_044MA,B17022_044EA,B17022_045EA,B17022_045MA,B17022_046EA,B17022_046MA,B17022_047EA,B17022_047MA,B17022_048MA,B17022_048EA,B17022_049EA,B17022_049MA,B17022_050MA,B17022_050EA,B17022_051EA,B17022_051MA,B17022_052EA,B17022_052MA,B17022_053MA,B17022_053EA,B17022_054MA,B17022_054EA,B17022_055MA,B17022_055EA,B17022_056EA,B17022_056MA,B17022_057EA,B17022_057MA,B17022_058EA,B17022_058MA,B17022_059MA,B17022_059EA,B17022_060EA,B17022_060MA,B17022_061MA,B17022_061EA,B17022_062EA,B17022_062MA,B17022_063EA,B17022_063MA,B17022_064MA,B17022_064EA,B17022_065EA,B17022_065MA,B17022_066MA,B17022_066EA,B17022_067EA,B17022_067MA,B17022_068EA,B17022_068MA,B17022_069EA,B17022_069MA,B17022_070MA,B17022_070EA,B17022_071MA,B17022_071EA,B17022_072MA,B17022_072EA,B17022_073EA,B17022_073MA,B17022_074EA,B17022_074MA,B17022_075MA,B17022_075EA,B17022_076EA,B17022_076MA,B17022_077MA,B17022_077EA,B17022_078EA,B17022_078MA,B17022_079EA,B17022_079MA,B17022_080EA,B17022_080MA,B17022_081MA,B17022_081EA,state
0400000US28,740958,10100,177149,5151,54851,3392,29966,2689,4547,1278,8998,1543,16421,2102,24885,2580,122298,4726,17209,2129,10300,1792,2576,1000,2469,882,5255,1213,6909,1589,105089,4147,85451,3727,15305,2068,21495,2258,48651,2978,19638,1897,34355,3355,16970,2525,10149,2175,1898,732,2543,855,5708,1812,6821,1114,17385,2003,2719,864,2256,779,241,280,356,283,1659,757,463,311,14666,1802,9754,1535,1818,808,1278,566,6658,1396,4912,1162,56877,3619,33080,2693,15497,2112,1657,618,4077,1011,9763,1583,17583,1939,23797,2392,4235,1019,2507,930,124,150,887,617,1496,754,1728,518,19562,2297,13050,2092,1961,790,1915,718,9174,1787,6512,1182,472577,9296,382608,9283,147687,5724,29475,3055,22130,2199,96082,5040,234921,6884,89969,4778,25838,2778,11984,1765,2076,765,1458,874,8450,1724,13854,2059,64131,4017,29370,3103,4611,1299,3018,1238,21741,2629,34761,2690,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,250038,7447,95945,4508,56447,3276,11065,1489,19525,2122,25857,2006,39498,3024,154093,6346,25735,2610,18905,2346,4820,1198,4717,1362,9368,1555,6830,1413,128358,5483,107888,4816,24045,2565,28338,3226,55505,3451,20470,2464,49273,3246,27464,2351,13880,1754,2936,884,3877,979,7067,1263,13584,1660,21809,2462,4959,935,3911,889,967,480,1268,541,1676,652,1048,382,16850,2248,12986,2163,3023,1221,1774,729,8189,1559,3864,761,98367,4373,61737,3739,30419,2567,5839,1158,8363,1618,16217,1884,31318,2853,36630,3039,9549,1586,6812,1391,1988,718,776,395,4048,1160,2737,937,27081,2517,19210,2361,3508,1132,3320,932,12382,1827,7871,1201,1137153,12160,959658,11412,362733,7762,70511,3778,64000,4033,228222,6003,596925,8756,177495,7311,59037,4535,30821,3219,6834,1500,3643,1334,20344,2694,28216,3142,118458,5933,62408,4387,7251,1370,5149,1085,50008,3874,56050,3776,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,36611,2531,16895,1890,9101,1423,2128,812,2041,549,4932,1112,7794,1271,19716,2117,3843,800,2955,726,443,324,695,308,1817,684,888,457,15873,1951,13466,1645,2652,661,3997,1061,6817,1333,2407,765,9549,1476,6513,1323,4078,982,879,430,1376,640,1823,681,2435,723,3036,1001,743,462,619,432,244,228,316,385,59,69,124,135,2293,795,1659,708,487,364,341,369,831,471,634,345,16948,1702,11398,1426,4652,787,1229,460,1614,509,1809,560,6746,1196,5550,1307,1956,813,1548,791,381,324,415,412,752,552,408,261,3594,1002,2616,818,536,462,185,209,1895,636,978,462,190023,4422,164750,4655,53438,3209,9642,1450,10707,1604,33089,2457,111312,3977,25273,2743,9579,1506,4998,1102,607,267,374,333,4017,1010,4581,1080,15694,2226,6866,1376,956,488,415,249,5495,1277,8828,1741,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,60502,3452,25937,2212,17030,1961,2769,803,7349,1413,6912,1156,8907,1149,34565,3005,6084,1140,4557,1061,1082,504,1047,590,2428,694,1527,569,28481,2804,25844,2664,6677,1404,8272,1640,10895,1642,2637,724,15986,1763,9956,1505,6438,1261,864,389,3061,849,2513,755,3518,551,6030,1149,1692,690,1410,642,228,168,461,385,721,474,282,241,4338,904,3815,859,662,447,643,420,2510,609,523,254,26668,2143,17026,1685,9320,1311,1236,389,3169,770,4915,1017,7706,1134,9642,1421,3217,906,2488,834,664,443,249,211,1575,630,729,340,6425,1203,4969,1049,1091,548,594,237,3284,773,1456,479,367289,6162,317064,5788,125677,3938,24013,2303,22636,2108,79028,2945,191387,4604,50225,3181,19294,1891,11078,1564,2779,830,1306,604,6993,1225,8216,1212,30931,2236,16843,1780,3148,883,1240,543,12455,1459,14088,1429,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,108363,6278,51469,4802,35879,3982,4289,1490,13691,2651,17899,2743,15590,2245,56894,4719,13457,1936,9949,1644,2802,901,2705,867,4442,1016,3508,1124,43437,4217,36794,3896,6948,1691,8785,1692,21061,2946,6643,1558,23788,3330,13627,2408,9564,2149,1170,668,3681,1145,4713,1630,4063,1090,10161,2179,2895,1084,2097,931,967,709,820,556,310,308,798,419,7266,1843,6327,1783,1146,586,1498,655,3683,1367,939,431,41037,4680,25699,3473,16695,2993,3228,1290,4268,1298,9199,2348,9004,1712,15338,2810,6351,2144,5069,1966,1779,1463,943,555,2347,1184,1282,674,8987,1765,6805,1455,857,514,1784,876,4164,1093,2182,729,463793,9131,359277,8313,139966,6900,26474,3553,30641,3185,82851,5993,219311,6188,104516,6757,38804,4414,19061,3502,2977,1342,1685,719,14399,3156,19743,2713,65712,4799,36274,4031,6155,1862,3104,1233,27015,3845,29438,3232,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,29615,2670,10994,1555,6033,1267,1358,724,1951,720,2724,867,4961,1008,18621,2295,2934,1214,2444,1150,489,373,429,380,1526,863,490,353,15687,1995,14043,1977,2966,1024,2901,941,8176,1643,1644,532,7201,1449,3969,973,1821,632,395,285,486,378,940,418,2148,664,3232,839,955,422,563,345,317,275,0,184,246,213,392,324,2277,781,1515,610,374,357,63,105,1078,509,762,433,16007,2049,9389,1529,3861,927,707,446,781,519,2373,645,5528,1228,6618,1392,1870,694,1401,643,280,347,433,392,688,404,469,347,4748,1244,3963,1250,705,509,171,207,3087,1040,785,396,296678,4739,252423,5289,96884,3745,20328,2259,14332,1752,62224,2940,155539,4922,44255,3168,15730,2262,8590,1539,1206,658,751,555,6633,1397,7140,1499,28525,2458,13969,1939,1973,826,1042,554,10954,1651,14556,1558,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,243576,6924,92309,4688,56955,3930,8906,1456,19729,2504,28320,2722,35354,2757,151267,5437,26691,2695,19625,2304,5968,1358,4724,1112,8933,1561,7066,1466,124576,5035,103118,4596,18211,1967,27419,2371,57488,3971,21458,2352,51473,3882,25442,2619,14301,1890,2327,790,3664,987,8310,1213,11141,1631,26031,2862,6245,1559,3986,1326,640,437,892,477,2454,1060,2259,767,19786,2512,15397,2199,2524,802,1953,799,10920,1668,4389,928,98051,4394,56635,3998,31650,3216,4718,1370,8261,1667,18671,2245,24985,2373,41416,2967,8189,1535,4877,1273,696,409,1261,605,2920,1033,3312,954,33227,2692,22248,2127,3609,848,4347,1119,14292,2008,10979,1538,1798304,14186,1432931,15016,636714,9853,120702,5736,107365,5251,408647,7589,796217,11677,365373,9356,111807,6097,48144,4249,10528,1997,4166,1287,33450,3332,63663,4064,253566,6388,124051,5316,16466,2054,11715,1873,95870,4596,129515,5185,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,112687,5628,48984,3511,29625,2846,5024,1395,11709,2048,12892,2005,19359,2376,63703,4563,14776,1978,10303,1821,2690,959,2791,935,4822,1177,4473,1202,48927,4153,41303,3888,7708,1531,12545,1972,21050,2857,7624,1473,20573,2288,12183,1753,6830,1459,979,583,2694,888,3157,1034,5353,924,8390,1632,2103,915,1293,593,74,88,373,404,846,445,810,671,6287,1343,4726,1203,1271,555,1142,646,2313,808,1561,658,36822,3223,21374,2672,11049,1581,1942,613,3099,969,6008,1355,10325,1939,15448,1651,3665,856,2468,692,533,326,465,339,1470,545,1197,535,11783,1701,8291,1498,1812,840,1514,626,4965,1226,3492,1064,332416,7154,267067,6974,94411,5137,17832,2624,19763,2519,56816,3682,172656,5626,65349,3962,23507,2399,11400,1803,1895,793,811,463,8694,1502,12107,1658,41842,3432,21547,2984,3471,1160,1762,697,16314,2615,20295,2178,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,782946,13194,302476,9243,189233,7252,30420,2707,62943,3557,95870,5066,113243,4844,480470,11531,80254,4507,55445,3986,13193,2007,12879,2049,29373,3143,24809,2540,400216,10067,320732,9294,52404,3843,78142,4726,190186,6824,79484,5168,145568,6208,75382,3828,43464,3325,6976,1550,12912,2114,23576,2229,31918,2444,70186,4991,16514,2529,10011,1840,2929,978,2060,670,5022,1412,6503,1550,53672,4339,38906,3852,6064,1621,7125,1273,25717,3184,14766,1747,237893,7550,137960,6377,76307,4909,11941,1813,17962,1806,46404,3554,61653,3748,99933,5450,24101,2844,14707,2229,4679,1264,2300,847,7728,1586,9394,1583,75832,4233,47950,3267,6650,1277,6781,1300,34519,2966,27882,2681,3441229,20725,2650904,20414,1097422,13141,223124,6490,181725,6528,692573,11047,1553482,16703,790325,14003,234170,8358,94192,5215,20338,2647,10482,1682,63372,3908,139978,6210,556155,11560,262184,9042,44802,4252,27385,3013,189997,7141,293971,7873,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,454393,11886,174669,6870,103974,6050,18721,2303,36282,3783,48971,3831,70695,4316,279724,10073,46309,4070,35120,3660,8186,1533,11725,2268,15209,2549,11189,2145,233415,9003,194458,8504,37874,3340,50056,4455,106528,6090,38957,3078,97004,5941,57416,4159,30716,3456,6988,1765,7660,2252,16068,2234,26700,2422,39588,4448,8143,1797,5031,1307,1642,708,699,491,2690,991,3112,1128,31445,4080,23243,3495,2773,1143,4021,1124,16449,2810,8202,1292,168680,7999,101699,6161,47948,4378,9951,1970,10905,2531,27092,3001,53751,3832,66981,4942,15303,2327,8496,1533,2026,846,1599,724,4871,1223,6807,1633,51678,4592,35006,3803,6721,1657,5116,1329,23169,2900,16672,2400,1735487,19341,1454358,19117,545209,13535,112308,6588,86332,5968,346569,11293,909149,14763,281129,9463,85553,4921,44842,3880,8829,1715,5105,2047,30908,3649,40711,3907,195576,8120,101913,5787,14365,2513,8847,2013,78701,5025,93663,5834,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,19855,1781,7455,1233,4115,1077,907,407,1470,661,1738,526,3340,632,12400,1665,1905,891,1426,792,458,380,57,58,911,668,479,317,10495,1445,9376,1409,3431,1197,2428,756,3517,640,1119,474,5409,1104,3522,747,1604,587,259,168,984,564,361,147,1918,463,1887,660,622,396,498,381,323,329,88,130,87,130,124,106,1265,430,1165,419,242,259,355,237,568,282,100,65,9433,1326,6759,1212,3763,953,572,271,1628,845,1563,514,2996,653,2674,727,749,464,502,399,21,27,75,75,406,381,247,218,1925,578,1326,453,133,126,190,257,1003,418,599,300,140522,3297,124436,3258,47982,2674,11571,1812,7943,1055,28468,2118,76454,2493,16086,1719,7380,1109,3763,687,515,287,772,353,2476,646,3617,925,8706,1198,5188,1072,988,472,528,268,3672,886,3518,664,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,475012,9381,162266,5147,101963,4614,16572,2279,32759,2697,52632,3511,60303,3339,312746,8107,51047,3441,37924,2927,9303,1713,5773,1247,22848,1938,13123,1679,261699,7589,225567,7170,51177,3980,60805,4021,113585,5127,36132,3030,91513,4353,48003,2960,25030,2495,5198,1134,7517,1377,12315,1662,22973,2021,43510,3156,9457,1320,5876,1134,1315,595,875,434,3686,875,3581,818,34053,3016,25351,2980,4130,986,3975,1080,17246,2425,8702,1273,167208,5751,102831,4740,50904,3471,7639,1142,14912,1959,28353,2774,51927,3590,64377,3791,15074,1903,9052,1552,2265,791,1074,450,5713,1281,6022,1122,49303,3128,33351,2712,5562,1118,3310,748,24479,2309,15952,1659,2182194,16914,1824864,17592,675631,11292,128473,4977,110211,4636,436947,9577,1149233,13096,357330,9113,115600,5100,56501,3844,12258,1990,4490,1160,39753,2906,59099,3828,241730,7453,118829,4780,15528,2004,9648,1758,93653,4148,122901,5360,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,174311,5763,76239,3866,46117,3089,9234,1215,15671,2221,21212,1686,30122,2536,98072,4420,17937,2161,12278,1762,2750,714,2888,863,6640,1237,5659,1128,80135,3723,67777,3205,17344,2166,17499,1759,32934,2701,12358,1454,36825,2102,23074,1897,14525,1710,2780,946,4972,941,6773,1121,8549,1023,13751,1575,3570,761,2829,679,821,360,469,260,1539,568,741,292,10181,1301,8037,1260,1701,599,1043,547,5293,1030,2144,575,67528,3180,45007,2360,25445,2295,4574,952,7551,1422,13320,1671,19562,1730,22521,2057,7015,1255,5633,1213,1946,889,1145,565,2542,726,1382,409,15506,1794,11289,1600,2415,835,842,287,8032,1426,4217,786,679191,7964,570834,7676,217277,5401,41666,2513,40111,3066,135500,4674,353557,5697,108357,4273,38866,2660,22013,2185,3213,802,2587,841,16213,1888,16853,1609,69491,3364,37710,3022,5089,1275,2988,869,29633,2715,31781,2379,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,158306,6537,73334,4610,46309,3755,9200,1824,15932,2251,21177,2532,27025,2578,84972,4912,20166,2574,15504,2596,4796,1529,2553,861,8155,1578,4662,1214,64806,4455,53581,4090,10484,1913,13237,2165,29860,2897,11225,1821,33600,3288,20586,2481,11317,1852,2849,981,3171,1035,5297,1199,9269,1511,13014,2012,4001,1423,3330,1317,840,605,589,505,1901,859,671,433,9013,1563,7066,1434,952,513,1127,635,4987,1074,1947,724,62348,3957,43486,3592,21361,2656,3980,1077,8297,1870,9084,1399,22125,2446,18862,2507,6185,1523,4692,1448,577,365,718,496,3397,1159,1493,569,12677,1906,7278,1295,1468,754,935,446,4875,1078,5399,1195,702492,10438,596817,8969,215439,6251,42643,3704,36720,3491,136076,5433,381378,7467,105675,6067,40290,3439,21702,2698,3172,1016,2380,916,16150,2322,18588,2244,65385,4472,31706,3054,4899,1024,1613,618,25194,2767,33679,3137,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
