GEO_ID,C24070_001E,C24070_001M,C24070_002E,C24070_002M,C24070_003E,C24070_003M,C24070_004E,C24070_004M,C24070_005E,C24070_005M,C24070_006E,C24070_006M,C24070_007E,C24070_007M,C24070_008E,C24070_008M,C24070_009E,C24070_009M,C24070_010E,C24070_010M,C24070_011E,C24070_011M,C24070_012E,C24070_012M,C24070_013E,C24070_013M,C24070_014E,C24070_014M,C24070_015E,C24070_015M,C24070_016E,C24070_016M,C24070_017E,C24070_017M,C24070_018E,C24070_018M,C24070_019E,C24070_019M,C24070_020E,C24070_020M,C24070_021E,C24070_021M,C24070_022E,C24070_022M,C24070_023E,C24070_023M,C24070_024E,C24070_024M,C24070_025E,C24070_025M,C24070_026E,C24070_026M,C24070_027E,C24070_027M,C24070_028E,C24070_028M,C24070_029E,C24070_029M,C24070_030E,C24070_030M,C24070_031E,C24070_031M,C24070_032E,C24070_032M,C24070_033E,C24070_033M,C24070_034E,C24070_034M,C24070_035E,C24070_035M,C24070_036E,C24070_036M,C24070_037E,C24070_037M,C24070_038E,C24070_038M,C24070_039E,C24070_039M,C24070_040E,C24070_040M,C24070_041E,C24070_041M,C24070_042E,C24070_042M,C24070_043E,C24070_043M,C24070_044E,C24070_044M,C24070_045E,C24070_045M,C24070_046E,C24070_046M,C24070_047E,C24070_047M,C24070_048E,C24070_048M,C24070_049E,C24070_049M,C24070_050E,C24070_050M,C24070_051E,C24070_051M,C24070_052E,C24070_052M,C24070_053E,C24070_053M,C24070_054E,C24070_054M,C24070_055E,C24070_055M,C24070_056E,C24070_056M,C24070_057E,C24070_057M,C24070_058E,C24070_058M,C24070_059E,C24070_059M,C24070_060E,C24070_060M,C24070_061E,C24070_061M,C24070_062E,C24070_062M,C24070_063E,C24070_063M,C24070_064E,C24070_064M,C24070_065E,C24070_065M,C24070_066E,C24070_066M,C24070_067E,C24070_067M,C24070_068E,C24070_068M,C24070_069E,C24070_069M,C24070_070E,C24070_070M,C24070_071E,C24070_071M,C24070_072E,C24070_072M,C24070_073E,C24070_073M,C24070_074E,C24070_074M,C24070_075E,C24070_075M,C24070_076E,C24070_076M,C24070_077E,C24070_077M,C24070_078E,C24070_078M,C24070_079E,C24070_079M,C24070_080E,C24070_080M,C24070_081E,C24070_081M,C24070_082E,C24070_082M,C24070_083E,C24070_083M,C24070_084E,C24070_084M,NAME,C24070_001EA,C24070_001MA,C24070_002EA,C24070_002MA,C24070_003EA,C24070_003MA,C24070_004MA,C24070_004EA,C24070_005MA,C24070_005EA,C24070_006EA,C24070_006MA,C24070_007EA,C24070_007MA,C24070_008EA,C24070_008MA,C24070_009EA,C24070_009MA,C24070_010MA,C24070_010EA,C24070_011MA,C24070_011EA,C24070_012EA,C24070_012MA,C24070_013EA,C24070_013MA,C24070_014EA,C24070_014MA,C24070_015MA,C24070_015EA,C24070_016MA,C24070_016EA,C24070_017EA,C24070_017MA,C24070_018EA,C24070_018MA,C24070_019MA,C24070_019EA,C24070_020MA,C24070_020EA,C24070_021MA,C24070_021EA,C24070_022MA,C24070_022EA,C24070_023EA,C24070_023MA,C24070_024MA,C24070_024EA,C24070_025MA,C24070_025EA,C24070_026MA,C24070_026EA,C24070_027MA,C24070_027EA,C24070_028EA,C24070_028MA,C24070_029EA,C24070_029MA,C24070_030EA,C24070_030MA,C24070_031MA,C24070_031EA,C24070_032MA,C24070_032EA,C24070_033MA,C24070_033EA,C24070_034EA,C24070_034MA,C24070_035MA,C24070_035EA,C24070_036EA,C24070_036MA,C24070_037MA,C24070_037EA,C24070_038EA,C24070_038MA,C24070_039MA,C24070_039EA,C24070_040EA,C24070_040MA,C24070_041MA,C24070_041EA,C24070_042EA,C24070_042MA,C24070_043MA,C24070_043EA,C24070_044MA,C24070_044EA,C24070_045EA,C24070_045MA,C24070_046EA,C24070_046MA,C24070_047EA,C24070_047MA,C24070_048EA,C24070_048MA,C24070_049EA,C24070_049MA,C24070_050EA,C24070_050MA,C24070_051EA,C24070_051MA,C24070_052EA,C24070_052MA,C24070_053EA,C24070_053MA,C24070_054MA,C24070_054EA,C24070_055MA,C24070_055EA,C24070_056EA,C24070_056MA,C24070_057EA,C24070_057MA,C24070_058EA,C24070_058MA,C24070_059MA,C24070_059EA,C24070_060MA,C24070_060EA,C24070_061EA,C24070_061MA,C24070_062EA,C24070_062MA,C24070_063EA,C24070_063MA,C24070_064EA,C24070_064MA,C24070_065MA,C24070_065EA,C24070_066MA,C24070_066EA,C24070_067EA,C24070_067MA,C24070_068EA,C24070_068MA,C24070_069EA,C24070_069MA,C24070_070MA,C24070_070EA,C24070_071MA,C24070_071EA,C24070_072EA,C24070_072MA,C24070_073EA,C24070_073MA,C24070_074MA,C24070_074EA,C24070_075MA,C24070_075EA,C24070_076MA,C24070_076EA,C24070_077MA,C24070_077EA,C24070_078EA,C24070_078MA,C24070_079MA,C24070_079EA,C24070_080MA,C24070_080EA,C24070_081MA,C24070_081EA,C24070_082MA,C24070_082EA,C24070_083EA,C24070_083MA,C24070_084EA,C24070_084MA,state
0400000US28,1181295,11380,35235,2771,84051,6067,151605,6453,34232,3644,129634,6699,64795,4439,14895,2163,63622,4675,72758,4766,296732,8649,110129,5787,57452,3948,66155,4880,778427,12577,26775,2698,52575,4824,144910,6408,30768,3321,117576,6513,46627,3810,12254,2005,48592,3983,52612,3793,120247,5445,100502,5441,24989,2893,0,206,35660,3264,1828,618,7077,1942,1536,623,672,427,3453,884,2828,918,469,456,4012,1146,4957,1326,4105,1054,1586,702,3137,969,0,206,65299,4439,204,204,900,605,1423,531,243,202,1889,702,2549,969,775,595,2516,808,1234,527,35449,3341,1894,698,16223,2139,0,206,232084,7832,1025,538,7511,1429,2105,851,319,337,1230,510,10753,1438,1103,451,3079,910,4448,1061,130918,6588,2890,1268,548,316,66155,4880,69825,4224,5403,1142,15988,2473,1631,903,2230,1119,5486,1561,2038,701,294,238,5423,1251,9507,1498,6013,1213,3257,1058,12555,2005,0,206,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2742057,15252,50010,3228,170880,7268,309205,8318,75361,4957,324541,8459,137441,6754,52210,3492,181072,7674,249627,8551,667031,10553,259827,7931,133152,5495,131700,5268,1844957,16725,24043,2054,113779,5940,293245,7908,68682,4586,297279,8114,97438,5604,45220,3195,152576,6991,193419,7432,279405,7081,224198,7341,55673,3829,0,184,79050,4670,3771,892,12319,1712,4729,1015,3458,1209,8573,1508,3161,971,1053,492,6454,1266,15486,2071,7948,1366,4125,1059,7973,1569,0,184,269311,7771,532,337,1795,672,4581,1165,583,367,5256,1212,4532,1123,1726,545,7032,1285,6921,1468,181440,6158,12732,2216,42181,3006,0,184,378558,8899,499,317,11356,2347,2292,703,9,16,2711,1018,25811,2610,2579,702,4151,1007,5435,1112,180748,6315,10415,1976,852,725,131700,5268,170181,6774,21165,2391,31631,2859,4358,1067,2629,804,10722,1730,6499,1482,1632,519,10859,1529,28366,2917,17490,1541,8357,1424,26473,2499,0,184,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,479988,7119,34708,2604,36818,3300,20326,2631,11068,1757,60866,4137,23098,2550,9094,1540,26018,2421,36746,3028,111945,4435,56772,4092,23914,2743,28615,2362,271714,6795,16846,1806,18476,2495,17438,2436,9517,1621,53170,3892,15992,2208,7661,1521,18643,2237,22823,2612,36225,2932,47081,4016,7842,1683,0,165,28292,2877,3818,698,6462,1400,1172,598,915,633,2554,809,734,334,221,333,1541,547,5276,1478,2422,875,1915,650,1262,612,0,165,46542,3126,793,518,743,418,144,200,47,73,1520,617,666,325,53,67,2117,623,959,360,30008,2795,2256,785,7236,1355,0,165,86229,4381,3890,966,3522,803,209,133,64,106,312,201,4531,939,813,500,786,399,1762,724,39514,3189,1926,851,285,198,28615,2362,47211,3073,9361,1220,7615,1501,1363,621,525,259,3310,1042,1175,453,346,223,2931,863,5926,1088,3776,1100,3594,971,7289,1244,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,943643,8217,46170,2776,59659,3677,99873,5012,25188,2315,107428,4262,57849,3282,19866,2005,69807,4325,76157,4643,223657,6022,74393,4868,42488,2828,41108,2781,616815,8208,20298,2024,36653,2820,95848,4983,22845,2154,98115,4292,39965,2926,17348,1911,58653,4156,59861,3877,84256,3642,64510,4464,18463,1886,0,155,36378,2427,6236,977,5922,1168,1851,684,859,323,3304,883,1435,487,280,229,3028,719,5376,1043,3646,825,1909,642,2532,646,0,155,79004,3690,349,234,782,430,504,231,720,387,1077,435,1706,584,237,167,2628,681,1533,534,53605,3253,3170,914,12693,1396,0,155,139312,4633,724,366,5392,767,60,52,0,155,555,311,11660,1346,1573,482,1146,466,2008,538,72414,3604,2513,623,159,139,41108,2781,72134,3853,18563,1507,10910,1810,1610,473,764,415,4377,900,3083,764,428,271,4352,1140,7379,1398,9736,1322,2291,688,8641,1466,0,155,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1204882,12102,21256,2717,75586,7409,49290,4590,26473,4257,139150,8902,55706,4370,20962,2379,74294,6504,121510,7538,181228,8742,321960,16041,55182,5871,62285,5883,910762,16260,18281,2399,61308,6643,45380,4719,22867,3931,127103,8269,43984,4106,17500,2217,63064,6026,93319,7150,85134,6411,304444,15557,28378,4438,0,234,36865,4389,369,400,4240,1575,1724,817,2184,1950,5217,2284,356,227,725,466,2506,925,9590,2042,3839,1583,4579,1713,1536,702,0,234,43836,4970,417,371,607,797,444,346,394,390,2451,977,730,558,104,139,1759,836,3295,1587,17527,1967,3325,1165,12783,3150,0,234,157074,8930,1457,607,3018,1177,657,479,216,284,423,355,10025,1898,1197,641,1175,457,2249,951,69305,6415,4210,1098,857,685,62285,5883,56345,5025,732,521,6413,1472,1085,474,812,479,3956,1233,611,392,1436,963,5790,1913,13057,2201,5423,1293,5402,1729,11628,2293,0,234,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,684806,8066,6025,1257,49692,3496,84604,4270,22526,2728,87692,5090,28781,3220,14526,1471,43699,3058,71455,4353,165143,6356,53459,3409,27556,2447,29648,2919,437659,7563,2987,978,27060,2740,78792,4178,20258,2578,78201,4531,17562,2592,11780,1262,34853,2936,54032,3951,54400,3693,46546,3138,11188,1535,0,184,22360,2165,548,291,4319,1027,976,464,1261,667,3086,1111,1145,711,156,149,1988,532,4956,1147,1996,842,979,603,950,362,0,184,72805,4236,45,73,796,518,1229,702,0,184,1672,717,649,380,552,330,2446,765,2155,893,51908,4273,2653,803,8700,1444,0,184,100498,4756,413,222,2286,805,1777,674,0,184,987,529,8399,1356,1453,527,315,198,1546,443,52553,3428,1033,497,88,108,29648,2919,51484,3231,2032,718,15231,2159,1830,804,1007,455,3746,908,1026,545,585,317,4097,1095,8766,1560,4286,889,2248,614,6630,1139,0,184,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4152513,17596,17021,2483,223957,8701,373117,8897,142960,6142,469976,12583,230008,8896,120793,6034,362695,10818,521232,10982,967164,13483,343765,11539,188515,7266,191310,6834,2901133,20921,11470,2055,153442,6834,352529,8703,127810,6113,426177,11518,160451,7767,106291,5620,313316,9646,414321,10280,440158,10785,296056,10817,99112,5751,0,198,159469,7244,2230,826,23774,2789,7058,1117,8827,1708,17819,2642,5641,1390,2493,922,12577,1829,39074,3325,17202,2027,12423,2050,10351,1828,0,198,293929,9813,333,224,3705,1019,4995,1372,2288,956,9401,1963,3733,983,3577,829,12565,1918,11271,1530,176138,6601,12828,2207,53095,3376,0,198,596842,13438,297,238,12135,1667,2268,642,463,292,1937,595,50921,3975,5818,1105,7441,1604,9314,1722,304306,9311,9454,1721,1178,751,191310,6834,201140,7707,2691,923,30901,2797,6267,1077,3572,838,14642,1975,9262,1798,2614,817,16796,2049,47252,3363,29360,2994,13004,1842,24779,2814,0,198,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,869773,9336,41101,3783,59424,4219,44397,3691,19389,2426,96334,5225,38912,3295,15522,2113,41239,3046,98710,5637,209214,7677,97921,6005,39309,3942,68301,4341,523594,9236,31908,3417,43169,3670,39338,3228,17217,2263,86817,5280,25796,2871,13234,2142,29474,3105,60873,5076,78193,5705,81976,5809,15599,2336,0,198,22934,2518,1217,750,2678,811,848,396,1001,411,1448,592,429,338,550,344,2263,792,6045,1075,2849,792,2137,1078,1469,734,0,198,64741,4556,886,507,560,378,483,426,262,234,2474,924,1362,646,180,217,3049,890,5534,1146,33678,3210,3747,1274,12526,1921,0,198,196484,7057,3390,1080,4277,911,787,652,58,73,1263,624,9285,1476,1327,609,1666,702,12848,2031,87687,5237,4607,1320,988,765,68301,4341,62020,4424,3700,993,8740,1439,2941,1084,851,427,4332,1097,2040,872,231,175,4787,1141,13410,1980,6807,1553,5454,1266,8727,1844,0,198,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8959015,30788,53868,4256,497782,10565,598136,12950,225373,8494,983700,17683,456823,10127,255015,9915,728876,12913,988778,19214,2460620,23289,824296,17527,457705,12982,428043,10920,5752984,36933,32364,3799,336578,9111,561198,12137,194242,7702,884231,16494,279294,8320,205701,9468,608126,12482,743485,16285,1019400,16426,670007,15229,218358,9271,0,192,326163,10927,4314,961,44333,3708,13931,1909,16068,2114,39976,3487,11358,1868,6161,1171,28741,3348,72582,4305,33375,2571,31848,3865,23476,3500,0,192,890698,16276,1305,594,8145,1436,7616,1040,3684,1100,15073,2136,7001,1437,13412,1739,33189,2785,33005,2810,584680,11458,45120,4467,138468,6573,0,192,1443942,18946,1174,475,36236,2645,5009,1296,610,310,4386,1094,124256,4588,16326,2130,26766,2520,32476,2415,737493,13817,29601,2822,1566,700,428043,10920,545228,12677,14711,1484,72490,4677,10382,1719,10769,1704,40034,3476,34914,3677,13415,2618,32054,2651,107230,4987,85672,4840,47720,4088,75837,4678,0,192,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4195808,28022,58790,4762,278744,11647,536291,13725,121138,8031,482788,13990,184032,7909,74211,5123,260512,10880,418230,12163,994207,19467,379036,14871,205849,8154,201980,9721,2849645,26573,40640,4342,190926,9769,509077,13336,110669,7513,434968,13603,130392,7015,63975,4934,212720,10376,309962,12355,433551,14397,329350,13894,83415,6274,0,220,148167,7848,3909,1037,24667,3256,8211,2015,4767,1396,17149,2592,4941,1227,731,553,14566,2376,33056,3585,13538,2084,12316,2793,10316,2056,0,220,289309,10438,543,371,2832,968,7578,1675,714,403,5984,1325,3560,1179,2967,1146,12370,2141,13349,2575,162537,7698,11261,1594,65614,4900,0,220,656085,14596,1756,830,11491,2236,2983,867,582,392,4340,1230,36323,3466,4077,1165,4891,1297,12884,1949,358550,10873,14633,2223,1595,636,201980,9721,252602,9724,11942,1734,48828,3853,8442,2222,4406,1248,20347,2588,8816,1831,2461,958,15965,2184,48979,3844,26031,3107,11476,2151,44909,4561,0,220,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,370830,4764,33944,2448,26970,2563,25080,2227,11661,1607,44670,2719,21286,2158,5532,1439,23141,2189,22629,2279,93825,4151,27693,2477,17526,1963,16873,1892,222780,3898,17033,1796,18444,2223,24009,2202,11080,1583,39526,2554,14180,1838,4737,1298,18192,1939,16234,1783,30269,2868,21179,2233,7897,1387,0,143,11812,1347,2376,479,2377,773,339,205,123,95,1372,455,556,297,107,122,527,285,1556,422,611,558,864,403,1004,377,0,143,41581,3139,129,131,101,99,89,108,140,113,1309,639,1292,436,91,87,1467,659,978,493,28643,2457,2054,683,5288,1042,0,143,61590,3519,334,188,2053,417,97,104,128,161,491,354,4031,860,372,461,1576,712,1637,746,31654,2283,2333,583,11,20,16873,1892,33067,2201,14072,1431,3995,862,546,207,190,198,1972,707,1227,340,225,245,1379,726,2224,643,2648,618,1263,330,3326,655,0,143,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5213453,22883,52155,3648,270784,9338,796765,13276,145635,6053,607214,13104,249745,7146,92895,4782,338210,9413,472233,10352,1285642,17246,457596,10181,239634,8234,204945,7541,3620821,20891,29785,2905,181670,7803,762437,12544,134438,5931,560324,12215,176102,6813,72298,4501,287263,8813,365254,9306,540268,11267,400043,10379,110939,5647,0,187,139849,6506,4061,953,20014,2226,10280,1951,4539,988,13613,2230,6107,1360,1071,554,12079,1729,30365,3030,16362,1922,11024,1880,10334,1751,0,187,485907,10617,663,418,2968,719,9530,1437,1864,722,9381,1815,4982,917,5849,1113,12128,1944,11608,1660,333662,9218,17645,1960,75627,4282,0,187,688360,13273,696,458,12995,1623,4349,1081,225,196,1859,649,50220,3302,9727,1562,7301,1312,14795,1948,364453,9897,15323,2008,1472,546,204945,7541,278516,8766,16950,1954,53137,3954,10169,2029,4569,1265,22037,2468,12334,1521,3950,940,19439,1974,50211,3323,30897,2619,13561,2022,41262,3316,0,187,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1681759,11369,80074,4022,120600,6149,164354,6915,45823,3533,200951,6412,87423,4241,29241,2578,93271,4789,140193,5958,377321,8728,145137,5780,86101,4468,111270,5145,1106252,13228,61066,3567,80067,4765,154579,6453,40182,3135,182136,6149,62431,3808,25200,2386,74944,4323,100901,5335,164902,5374,125891,5408,33953,3034,0,163,57364,3969,5039,1066,9656,1898,3002,879,2418,709,5643,1086,2660,775,568,396,4294,788,11078,1649,5451,1068,2938,1071,4617,864,0,163,105028,4816,782,497,766,494,2251,906,655,361,3099,810,2311,715,803,389,3890,697,3259,1008,58417,3329,3837,784,24958,2433,0,163,295349,8521,1539,716,6322,942,1503,480,94,123,1880,628,14777,1698,1807,650,2369,656,4788,874,139779,6094,7988,1274,1233,442,111270,5145,117766,4881,11648,1431,23789,2680,3019,843,2474,613,8193,1440,5244,1153,863,433,7774,1215,20167,2476,8772,1173,4483,916,21340,2315,0,163,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1710336,15384,59320,4420,87250,6194,193353,8126,47915,3863,212294,7996,75103,5226,32155,3257,97996,4974,176535,7644,390609,9358,170687,9557,86741,5878,80378,4573,1093745,16144,42517,3942,53999,4402,182933,7836,41974,3643,190652,7449,49855,4308,25527,3064,74654,4040,124032,6920,138776,6755,139665,9127,29161,3207,0,203,65892,4278,3957,993,8451,1810,3332,1164,2623,845,5547,1190,2315,827,936,565,4273,1069,14961,1699,8116,1316,6800,1773,4581,1262,0,203,159289,7050,917,508,973,530,2061,718,373,266,5937,1248,2451,722,1084,706,7565,1311,5722,1381,97201,5508,6408,1314,28597,2850,0,203,249614,7618,4032,990,6833,1185,357,271,82,118,417,254,16800,1894,2436,761,2851,990,5327,1363,122536,6226,7149,1196,416,377,80378,4573,141796,6597,7897,1531,16994,2590,4670,1283,2863,930,9741,1806,3682,999,2172,886,8653,1702,26493,3201,23980,2660,10665,2234,23986,3029,0,203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
