GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001MA,B24010A_001EA,B24010A_002EA,B24010A_002MA,B24010A_003EA,B24010A_003MA,B24010A_004EA,B24010A_004MA,B24010A_005MA,B24010A_005EA,B24010A_006MA,B24010A_006EA,B24010A_007MA,B24010A_007EA,B24010A_008MA,B24010A_008EA,B24010A_009EA,B24010A_009MA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012MA,B24010A_012EA,B24010A_013MA,B24010A_013EA,B24010A_014EA,B24010A_014MA,B24010A_015EA,B24010A_015MA,B24010A_016EA,B24010A_016MA,B24010A_017MA,B24010A_017EA,B24010A_018MA,B24010A_018EA,B24010A_019MA,B24010A_019EA,B24010A_020EA,B24010A_020MA,B24010A_021EA,B24010A_021MA,B24010A_022MA,B24010A_022EA,B24010A_023MA,B24010A_023EA,B24010A_024MA,B24010A_024EA,B24010A_025EA,B24010A_025MA,B24010A_026EA,B24010A_026MA,B24010A_027MA,B24010A_027EA,B24010A_028MA,B24010A_028EA,B24010A_029MA,B24010A_029EA,B24010A_030MA,B24010A_030EA,B24010A_031EA,B24010A_031MA,B24010A_032MA,B24010A_032EA,B24010A_033MA,B24010A_033EA,B24010A_034MA,B24010A_034EA,B24010A_035MA,B24010A_035EA,B24010A_036EA,B24010A_036MA,B24010A_037EA,B24010A_037MA,B24010A_038MA,B24010A_038EA,B24010A_039MA,B24010A_039EA,B24010A_040MA,B24010A_040EA,B24010A_041MA,B24010A_041EA,B24010A_042EA,B24010A_042MA,B24010A_043MA,B24010A_043EA,B24010A_044MA,B24010A_044EA,B24010A_045MA,B24010A_045EA,B24010A_046MA,B24010A_046EA,B24010A_047EA,B24010A_047MA,B24010A_048EA,B24010A_048MA,B24010A_049MA,B24010A_049EA,B24010A_050MA,B24010A_050EA,B24010A_051MA,B24010A_051EA,B24010A_052EA,B24010A_052MA,B24010A_053EA,B24010A_053MA,B24010A_054MA,B24010A_054EA,B24010A_055MA,B24010A_055EA,B24010A_056MA,B24010A_056EA,B24010A_057MA,B24010A_057EA,B24010A_058EA,B24010A_058MA,B24010A_059EA,B24010A_059MA,B24010A_060EA,B24010A_060MA,B24010A_061EA,B24010A_061MA,B24010A_062MA,B24010A_062EA,B24010A_063MA,B24010A_063EA,B24010A_064EA,B24010A_064MA,B24010A_065EA,B24010A_065MA,B24010A_066EA,B24010A_066MA,B24010A_067MA,B24010A_067EA,B24010A_068MA,B24010A_068EA,B24010A_069EA,B24010A_069MA,B24010A_070EA,B24010A_070MA,B24010A_071EA,B24010A_071MA,B24010A_072MA,B24010A_072EA,B24010A_073MA,B24010A_073EA,state
0400000US29,2353733,13790,1225126,9972,382400,9133,186889,6638,142605,6245,44284,3065,80438,4300,37712,3624,32305,2948,10421,1675,83350,4574,15255,2181,12274,1850,35651,2490,20170,2560,31723,2389,22265,2168,9458,1360,168942,7174,5660,1330,38204,3147,16368,1957,21836,2618,54181,3584,55152,4192,15745,1813,212271,6917,134073,5826,78198,4109,223340,7559,12906,1561,127293,5952,83141,4532,238173,7553,110377,5940,79473,4723,48323,3510,1128607,9325,445681,9689,143518,6595,85873,5210,57645,3677,27630,2570,15704,1915,5222,1401,6704,1278,162415,6689,23401,2330,13425,2019,106601,4811,18988,2290,112118,5186,72770,4032,39348,2926,242193,7026,51819,3100,10840,1997,6002,1522,4838,1229,84717,4168,32717,3000,62100,4109,371037,8266,125967,5625,245070,6970,7511,1192,2061,643,2640,657,2810,832,62185,3961,40182,2909,10981,1994,11022,1493,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,441778,6815,230008,4506,73445,3749,35924,2995,30307,2581,5617,1352,12017,1733,4301,1094,4548,1014,3168,812,18983,1788,3252,897,1676,625,9350,1429,4705,1154,6521,1300,5114,1237,1407,547,31613,2610,1534,560,4496,983,1517,528,2979,828,11720,1883,9658,1247,4205,886,40032,3401,27643,2890,12389,2060,48384,2933,6743,1229,25717,2372,15924,1934,36534,2789,13269,1835,15497,1991,7768,1407,211770,4151,81949,3864,27109,2208,16809,1918,10300,1652,4941,1156,1879,720,585,323,2477,804,29647,2292,4922,966,2366,618,18498,2060,3861,924,20252,2162,13980,1944,6272,1474,52688,2840,8760,1298,2012,692,1283,508,729,459,19494,2450,8516,1315,13906,1876,65840,3787,20557,2241,45283,3404,2633,982,1259,537,1205,648,169,228,8660,1348,5159,1205,1557,654,1944,591,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,857903,7694,450258,4991,141552,3985,78315,3435,62450,3168,15865,1902,25769,2129,12949,1624,8880,1207,3940,905,26323,1879,4571,775,3169,699,13277,1459,5306,919,11145,1290,8906,1142,2239,606,47803,3310,1582,528,10784,1287,4794,948,5990,1040,15520,2131,15236,1579,4681,1054,80672,3964,48832,2991,31840,2839,90192,3408,11444,1266,43212,2856,35536,2521,90039,3895,40217,2442,31136,2447,18686,1906,407645,5386,156450,4674,49021,2836,29477,2280,19544,1942,9526,1545,4381,914,1353,560,3792,1222,58950,3105,8897,1261,3162,776,40877,2778,6014,1064,38953,2510,25731,2129,13222,1508,90169,3951,20922,1929,2600,698,1728,578,872,383,29990,2448,10169,1339,26488,2025,133279,4556,43092,3264,90187,3542,4491,844,2278,615,1291,519,922,380,23256,2092,15760,2019,3233,748,4263,905,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,881687,12792,480323,9423,128718,7786,61524,5463,45543,4623,15981,2803,22870,3783,9906,2245,9933,2134,3031,1403,33206,4096,4194,1724,4935,1346,10713,2140,13364,2393,11118,2360,7328,1953,3790,1247,119906,8094,2636,1269,24823,4054,18636,3723,6187,1491,46969,5848,24844,3157,20634,2717,90897,5614,50298,4798,40599,4080,83735,6787,2880,1046,50852,5725,30003,3663,57067,4476,18478,2192,26683,3281,11906,2098,401364,9059,132226,6515,55597,4742,34864,3710,20733,3282,7284,1609,2865,1135,1357,776,3062,1114,46837,3945,5823,1687,5165,1535,29500,3429,6349,1455,22508,3162,15392,2715,7116,1708,107640,6157,11352,2228,4393,1280,3382,1081,1011,599,41232,5106,21428,3326,29235,3745,142111,7504,56902,4979,85209,5788,2856,1161,926,578,1122,680,808,522,16531,2555,8292,1735,3118,971,5121,1705,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,651235,7591,336730,5243,117919,4737,54476,3077,41154,2671,13322,1694,35288,3307,15966,1934,15883,2241,3439,1043,21252,2006,3325,992,1991,595,11275,1496,4661,772,6903,1341,5092,952,1811,738,42846,2584,1333,546,9135,1437,5187,1077,3948,912,14007,1796,14062,1625,4309,934,62326,3646,39179,2730,23147,2363,59474,3362,2038,632,35923,2942,21513,2595,54165,3514,27795,2631,17603,2029,8767,1302,314505,5158,139765,5457,45794,3569,27802,2972,17992,2374,9598,1264,4676,889,1971,662,2951,801,51146,3264,7714,1340,2457,630,35872,2493,5103,1077,33227,2950,22288,2404,10939,1766,56232,3260,12871,1506,1112,460,784,386,328,266,18573,1831,8958,1579,14718,1824,98287,4975,34934,3322,63353,3634,1621,541,352,250,281,173,988,429,18600,2373,12710,1864,3227,929,2663,946,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2939171,17116,1556010,12129,607245,11055,307249,7125,214192,5489,93057,4765,124951,5999,64952,4475,47202,3252,12797,1914,134790,5532,14680,2097,27865,2242,54012,3835,38233,2883,40255,2692,31121,2209,9134,1549,208460,8923,3924,984,61693,3725,29512,2708,32181,2862,60326,4394,58791,4503,23726,2866,300018,7956,191700,6943,108318,5350,229670,7024,4075,1077,138386,5617,87209,4838,210617,8305,79270,3985,86812,5385,44535,3581,1383161,11410,621753,9682,214945,7198,129543,5468,85402,4537,40512,3182,20598,2117,6386,1275,13528,1773,253734,7363,29015,2615,23616,2274,167259,5673,33844,2778,112562,5209,80197,4328,32365,2945,236073,8038,42667,3806,12239,1635,8498,1315,3741,1065,74243,4624,36116,2999,70808,3922,466417,10215,150070,6807,316347,7937,5751,1406,1579,948,2188,880,1984,642,53167,3813,27245,2707,12693,1575,13229,1999,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,649081,10352,340875,6573,120340,4706,50289,3549,40765,3206,9524,1719,31400,2786,9439,1803,15601,1967,6360,1371,28420,2711,4874,1161,3970,1042,12386,1817,7190,1404,10231,1500,7559,1278,2672,821,56134,4473,2180,900,12332,2021,7124,1500,5208,1254,19990,3076,13988,2330,7644,1718,53569,3960,32754,3187,20815,2451,65852,3868,4903,1075,37212,3204,23737,2716,44980,3713,18433,2242,18886,2612,7661,1562,308206,6643,133403,4926,41695,3573,26920,2872,14775,2107,10887,2195,3990,1214,3198,1291,3699,1036,54367,3537,6881,1442,6185,1128,34623,2741,6678,1220,26454,2667,18284,2217,8170,1514,67275,4671,12501,1831,3840,1205,1519,594,2321,998,23109,3227,9719,1644,18106,2350,96346,5074,34041,3183,62305,4058,2865,904,1319,631,534,259,1012,498,8317,1719,4627,1200,2628,944,1062,535,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6113758,26415,3206069,15399,1231547,14361,568534,10266,395321,9090,173213,7051,208476,7758,98621,5798,83958,4452,25897,2472,360033,9519,32558,2568,73694,4376,143643,4841,110138,5696,94504,5042,71508,4414,22996,2143,490848,11281,19153,2301,131953,5593,58324,3591,73629,4028,148098,6802,136959,5807,54685,3875,594761,11309,368945,8438,225816,6603,471937,9596,14355,1839,294382,8973,163200,5419,416976,10243,175986,6627,159913,5625,81077,4955,2907689,18882,1352848,14653,417576,9582,253199,7803,164377,5933,81466,5477,34964,3022,14206,2567,32296,2907,594449,10807,74276,3319,58427,4155,357062,8733,104684,6082,259357,7518,184590,5998,74767,4198,515486,11895,111793,4639,29729,3240,18695,2256,11034,1901,150412,6133,72185,4429,151367,6884,915192,14331,311120,9949,604072,11981,17336,2225,3679,879,7507,1581,6150,1098,106827,4910,65276,3978,25679,2973,15872,1933,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3073608,22729,1634549,15195,556224,12612,277434,10205,210618,8795,66816,5404,112773,6026,52805,3872,44180,4090,15788,2384,117675,6752,23194,2760,14589,2129,52000,3696,27892,3876,48342,4361,37639,3417,10703,2098,211401,9111,7657,1875,54248,5091,25393,3542,28855,3434,59737,4917,68863,5412,20896,2497,294334,10504,192383,9089,101951,6401,294178,10395,13458,2223,161102,9435,119618,6856,278412,8201,142122,6067,86253,5473,50037,4393,1439059,14935,618046,12809,200564,9000,120839,6500,79725,5498,39021,3807,22518,3003,4485,1215,12018,1955,230954,8992,32163,3504,16809,2291,153357,7328,28625,2951,147507,7120,99352,6255,48155,3989,267277,8297,62314,4346,11279,2111,7076,1727,4203,950,91150,6162,34935,4045,67599,4830,460663,10572,169857,7714,290806,8697,10352,1887,2881,1149,2811,1064,4660,1384,82721,4464,62633,4177,11173,2116,8915,1539,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,345246,4348,184525,2848,58454,3127,34966,2338,30002,2220,4964,1103,9605,1503,2913,849,4775,1141,1917,647,9919,1442,1577,448,845,389,5516,995,1981,711,3964,1103,2978,1042,986,488,17271,1873,1300,594,3771,718,2056,510,1715,534,4067,1021,6133,1065,2000,650,30107,2149,18132,1852,11975,1686,44718,2799,5029,765,22409,2092,17280,2065,33975,2542,14488,1855,13105,1699,6382,1206,160721,3102,62815,3052,22009,2376,13585,1903,8424,1440,3217,756,1362,548,825,684,1030,392,20151,1764,3485,759,820,382,14162,1429,1684,638,17438,2036,11990,1690,5448,1063,37877,2483,9878,1201,1351,660,893,593,458,303,10770,1365,4522,1073,11356,1652,52645,2836,16573,1761,36072,2437,1782,570,588,247,827,441,367,221,5602,949,3953,776,832,276,817,339,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4497339,23083,2344745,13384,736433,11556,366055,9253,268674,8892,97381,4848,158289,6476,70052,3597,70841,4801,17396,1845,150484,5643,23085,2264,23038,2026,71750,4863,32611,2435,61605,4432,46094,3898,15511,1741,306604,9140,12525,1697,64537,4209,35698,3031,28839,2585,103401,4744,99783,5115,26358,2098,398175,9551,239210,7301,158965,6365,354880,9292,10513,1664,196397,8115,147970,6408,548653,9826,284637,7625,145552,5722,118464,4734,2152594,15193,825709,10941,261597,6213,150215,5184,111382,5148,46427,2945,21638,2068,10454,1394,14335,1596,295743,7584,44971,3353,19528,2040,200111,6706,31133,2286,221942,8025,150635,6590,71307,4190,455225,8629,113926,5524,15166,2034,10675,1544,4491,1128,171160,5481,48189,3178,106784,4887,705595,10973,241016,8248,464579,9320,14526,1874,3598,805,5246,1042,5682,1340,151539,5238,101072,4402,21402,1628,29065,2412,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1298370,9938,704224,6275,214156,5072,108058,4059,79666,3882,28392,2400,39406,2397,15224,1617,18226,2087,5956,1187,47738,3014,9700,1248,9092,1430,19887,2022,9059,1452,18954,2158,14203,1920,4751,1151,92078,5334,4211,1151,23998,2151,13893,1667,10105,1566,29819,3389,27022,2801,7028,1164,117329,4497,69687,3572,47642,3181,147912,5833,7135,1199,85632,4577,55145,3569,132749,6187,65309,3888,44169,3236,23271,2342,594146,7203,236022,5937,79879,4155,44021,2961,35858,2651,11729,1574,6081,1181,2872,813,2776,638,89295,4295,12098,1403,6945,1229,62589,3822,7663,1268,55119,3837,35311,2880,19808,2357,120888,5468,25428,2494,4620,1105,2487,761,2133,809,42085,2920,17682,2020,31073,2452,205519,6758,68326,4681,137193,5119,5837,951,1197,465,2206,621,2434,633,25880,2375,16266,1958,5612,1116,4002,827,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1472733,14405,761303,9353,261631,7573,119194,6130,91266,5480,27928,2651,60328,4036,26021,2538,27023,2570,7284,1155,58615,4136,9796,1683,7227,1159,25179,2629,16413,2157,23494,2541,17181,2141,6313,1575,104699,5539,5400,1410,21120,2473,11968,1834,9152,1519,33827,3474,32012,3024,12340,2098,135671,6871,85013,5765,50658,3887,122188,6737,20659,2789,56632,4540,44897,4565,137114,6017,65568,4432,47016,3290,24530,2931,711430,9195,285112,7040,106521,4744,65221,3813,41300,3721,21243,2425,9525,1489,4565,939,7153,1457,100406,5224,16275,2010,7786,1308,61810,3726,14535,2259,56942,4004,40287,3015,16655,2352,153160,6885,28952,2965,4873,1076,2536,767,2337,822,51474,4038,18198,2377,49663,4064,228200,8012,74250,4755,153950,6835,8247,1644,3683,935,2445,920,2119,760,36711,3242,20983,2502,7405,1234,8323,1709,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5042936,19435,2628235,12858,864408,10508,414292,9009,296437,7896,117855,5151,182157,5712,80469,3785,77663,4221,24025,2388,189247,6749,33481,2983,26907,2100,87605,4245,41254,3411,78712,3530,60728,3109,17984,2082,333130,8622,14144,1839,76652,4679,36022,2989,40630,3186,101415,4659,108375,4306,32544,2904,451268,9760,272536,7667,178732,6108,443731,9662,16788,1798,245583,7877,181360,5661,535698,8630,244212,7560,161154,6270,130332,5129,2414701,13667,970337,11890,300885,7513,179340,5962,121545,4800,61438,3850,29669,2463,11115,2004,20654,1999,350517,7161,58210,3342,28789,2443,225107,6389,38411,3081,257497,7421,172148,6477,85349,4106,480451,10170,113330,4984,18866,2031,13017,1770,5849,1280,168755,5845,57359,3805,122141,4910,806418,12541,260987,7516,545431,10393,16481,1931,4362,1073,5157,992,6962,1495,141014,6837,82640,5013,24773,2421,33601,2502,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,433859,6994,218020,4749,78166,4354,33526,2993,24076,2826,9450,1518,17027,2201,7255,1506,7082,1438,2690,837,20358,2113,3375,982,3268,807,9268,1721,4447,1135,7255,1245,5501,1147,1754,634,36343,3251,1504,551,7091,1205,4443,986,2648,886,12887,2055,11252,1825,3609,1204,42871,2920,26011,2427,16860,1947,28329,2891,924,384,17557,2301,9848,1703,32311,3195,17555,2588,9181,1514,5575,1237,215839,4769,92680,3941,29167,2329,17259,2049,11908,1604,5717,1359,2737,835,566,269,2414,1019,37838,2871,7650,1542,3254,1182,22979,2336,3955,900,19958,2258,14023,1854,5935,1392,43196,2887,10712,1760,1911,675,1281,523,630,426,16256,1963,3310,772,11007,1641,69034,4075,21974,2304,47060,3483,803,418,86,111,298,237,419,309,10126,1542,6393,1355,2240,695,1493,736,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
