GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001EA,B20005A_001MA,B20005A_002EA,B20005A_002MA,B20005A_003EA,B20005A_003MA,B20005A_004EA,B20005A_004MA,B20005A_005MA,B20005A_005EA,B20005A_006EA,B20005A_006MA,B20005A_007EA,B20005A_007MA,B20005A_008EA,B20005A_008MA,B20005A_009EA,B20005A_009MA,B20005A_010EA,B20005A_010MA,B20005A_011EA,B20005A_011MA,B20005A_012EA,B20005A_012MA,B20005A_013EA,B20005A_013MA,B20005A_014EA,B20005A_014MA,B20005A_015EA,B20005A_015MA,B20005A_016EA,B20005A_016MA,B20005A_017EA,B20005A_017MA,B20005A_018MA,B20005A_018EA,B20005A_019MA,B20005A_019EA,B20005A_020EA,B20005A_020MA,B20005A_021EA,B20005A_021MA,B20005A_022EA,B20005A_022MA,B20005A_023EA,B20005A_023MA,B20005A_024EA,B20005A_024MA,B20005A_025EA,B20005A_025MA,B20005A_026EA,B20005A_026MA,B20005A_027MA,B20005A_027EA,B20005A_028EA,B20005A_028MA,B20005A_029MA,B20005A_029EA,B20005A_030EA,B20005A_030MA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034EA,B20005A_034MA,B20005A_035EA,B20005A_035MA,B20005A_036EA,B20005A_036MA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039EA,B20005A_039MA,B20005A_040MA,B20005A_040EA,B20005A_041MA,B20005A_041EA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044EA,B20005A_044MA,B20005A_045EA,B20005A_045MA,B20005A_046EA,B20005A_046MA,B20005A_047EA,B20005A_047MA,B20005A_048EA,B20005A_048MA,B20005A_049EA,B20005A_049MA,B20005A_050EA,B20005A_050MA,B20005A_051MA,B20005A_051EA,B20005A_052EA,B20005A_052MA,B20005A_053EA,B20005A_053MA,B20005A_054EA,B20005A_054MA,B20005A_055EA,B20005A_055MA,B20005A_056EA,B20005A_056MA,B20005A_057EA,B20005A_057MA,B20005A_058EA,B20005A_058MA,B20005A_059EA,B20005A_059MA,B20005A_060EA,B20005A_060MA,B20005A_061EA,B20005A_061MA,B20005A_062MA,B20005A_062EA,B20005A_063MA,B20005A_063EA,B20005A_064MA,B20005A_064EA,B20005A_065EA,B20005A_065MA,B20005A_066EA,B20005A_066MA,B20005A_067EA,B20005A_067MA,B20005A_068EA,B20005A_068MA,B20005A_069EA,B20005A_069MA,B20005A_070EA,B20005A_070MA,B20005A_071EA,B20005A_071MA,B20005A_072EA,B20005A_072MA,B20005A_073MA,B20005A_073EA,B20005A_074MA,B20005A_074EA,B20005A_075EA,B20005A_075MA,B20005A_076EA,B20005A_076MA,B20005A_077EA,B20005A_077MA,B20005A_078EA,B20005A_078MA,B20005A_079EA,B20005A_079MA,B20005A_080EA,B20005A_080MA,B20005A_081EA,B20005A_081MA,B20005A_082MA,B20005A_082EA,B20005A_083EA,B20005A_083MA,B20005A_084MA,B20005A_084EA,B20005A_085MA,B20005A_085EA,B20005A_086MA,B20005A_086EA,B20005A_087EA,B20005A_087MA,B20005A_088EA,B20005A_088MA,B20005A_089EA,B20005A_089MA,B20005A_090EA,B20005A_090MA,B20005A_091EA,B20005A_091MA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094EA,B20005A_094MA,B20005A_095MA,B20005A_095EA,state
0400000US12,13430055,27486,6540196,15371,3040975,23696,204,228,3040771,23725,4382,1169,3021,943,14699,2070,15038,3216,52128,4980,29669,3074,72084,5853,59403,5467,154559,8763,89615,6295,227838,10064,263988,9730,208309,7989,225718,8735,155682,7561,208382,9069,236286,8453,191731,8133,313656,11407,514583,10904,3499221,22158,2307482,17723,1191739,17054,150833,8429,102912,6003,121023,5672,80461,5374,132898,6576,55234,4735,80939,6486,35086,3220,69730,4739,24541,2864,62422,4572,52460,5012,26484,2468,30833,2847,16480,2266,23573,2569,28501,3337,16061,1994,25057,2747,56211,3896,6889859,16105,2274633,22483,87,107,2274546,22498,2032,673,5288,2051,15504,2252,12449,2057,55587,3927,33449,3673,80651,5492,62478,5718,151005,7325,87691,6107,215207,9683,220370,8474,178266,8153,181331,7121,139020,7232,149207,7789,183914,7339,138366,7067,176864,7578,185867,7646,4615226,22911,3161147,23215,1454079,20588,177241,7286,133468,7051,153031,6813,106767,6156,175720,7279,73588,4706,115579,6010,59661,4966,84334,6005,39659,3897,68760,5394,60873,5032,35338,3437,38709,3889,23538,1904,24754,2405,25785,3049,16509,2430,17848,2496,22917,2617,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4499858,12330,2154594,7528,1098028,11838,68,108,1097960,11823,1391,622,765,421,4481,1124,2080,728,7872,1719,2756,999,8046,1694,5885,1350,20646,2638,11072,2232,35246,3755,53995,4089,48636,4365,57110,3974,49057,3669,70852,4464,102848,4812,97667,5299,174080,7290,343475,6924,1056566,10434,558861,9828,497705,9506,76981,4784,47385,3558,44530,3088,26263,2979,41024,3414,17022,2113,26021,2915,11786,1895,27370,2899,11742,2067,23700,2439,23649,2640,16404,2267,14976,2289,10652,1785,9999,1531,11310,1614,9856,1739,17138,2059,29897,2250,2345264,6497,846387,9511,35,58,846352,9506,526,323,1260,730,3705,797,3432,961,7584,1472,3069,1066,9258,1617,8339,1450,19595,2517,12912,1730,42684,3751,59759,3920,54127,4192,58848,4112,47143,4121,57263,3359,89769,4551,78473,5026,136859,4880,151747,5510,1498877,11140,796310,9892,702567,10416,91835,4542,67598,4331,62445,4217,40845,3601,57387,3601,27570,3276,38333,2805,24197,2717,40828,3260,19563,2371,42095,4106,33972,2787,22665,2122,21127,2409,12267,1957,15898,2133,19752,2222,18307,2337,27009,2434,18874,1749,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,262520,2985,131241,1728,89368,2236,0,213,89368,2236,257,257,0,213,226,185,394,436,842,515,48,78,580,511,126,118,728,373,30,50,705,369,1234,632,1070,558,1941,703,1781,668,2896,861,6092,1204,7511,1399,15582,1727,47325,2408,41873,2287,19211,1679,22662,2262,3323,856,2932,869,2176,802,771,368,1487,683,451,364,773,406,291,252,549,319,364,236,622,395,657,341,865,585,1313,704,268,210,573,471,979,600,620,358,1116,520,2532,957,131279,1879,78348,2759,0,213,78348,2759,209,202,0,213,346,220,182,188,232,225,122,204,39,65,0,213,211,258,351,261,636,382,2325,711,1420,502,2768,798,3037,958,4376,926,9077,1775,9295,1386,12803,1340,30919,2150,52931,2454,23989,1941,28942,2069,4132,1049,3320,868,2991,729,1905,601,1861,868,502,271,869,462,276,174,1521,641,657,343,1666,727,1353,470,500,305,648,389,540,278,859,415,705,341,958,425,1616,565,2063,640,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,2019597,7966,1007692,4941,563471,8344,0,193,563471,8344,892,480,284,293,2299,662,2668,840,6713,1342,2608,819,7133,1206,5356,1202,17699,2373,11716,1828,28988,2202,38435,3479,33610,3222,37460,2894,31912,2708,41555,2992,55712,3488,44838,2842,79656,4510,113937,4560,444221,8245,213635,5367,230586,7672,38608,3499,24781,2356,24431,2681,15326,2165,22380,2513,9774,1479,11847,1617,7120,1458,11369,1541,5803,1225,9021,1438,8258,1567,5822,1363,4604,1146,2687,686,4084,1262,5829,1279,3582,951,5479,1141,9781,1426,1011905,5104,318750,7018,0,193,318750,7018,238,168,1061,717,4498,1213,1758,672,6128,1228,3614,885,7718,1645,8127,1378,17778,1948,11173,1650,28568,2654,33696,2856,30277,2735,31215,3094,22512,2418,22076,2585,27407,2716,18861,2133,23372,2284,18673,1803,693155,7692,357198,6506,335957,6750,60616,3651,39191,3285,39668,3463,27240,2360,35564,2870,15172,2023,21087,2044,10648,1600,17239,1860,8460,1380,13810,2192,12639,1901,6071,1146,6726,1611,5353,1138,4326,971,5410,1224,1891,637,2217,762,2629,606,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,10307446,24616,5004558,13947,2517290,16559,223,155,2517067,16562,4276,921,3247,1070,12233,1642,8277,1328,23754,2502,12035,1842,30764,3547,25954,3310,63256,4170,40044,2999,110067,6428,135476,5558,118446,5388,151697,5281,108064,5465,176458,5859,226880,7646,188322,8238,349846,9635,727971,12605,2487268,17863,1463717,15718,1023551,13356,140687,5267,100318,4919,93177,4377,56931,3487,89192,4917,34769,3134,57781,3458,30132,2533,57768,3602,21170,2171,48843,4133,43200,3242,28089,3114,27549,2363,17778,2004,25111,2309,29508,3100,22329,2593,35584,2562,63635,3599,5302888,14681,1931434,15095,201,165,1931233,15092,2739,774,3260,1012,11175,2010,10855,1824,24115,2420,12905,2060,30015,2670,20247,2115,58776,4310,42849,2927,110663,5177,141550,6218,128301,5569,136311,5784,106080,4555,133642,6455,193180,6452,153859,6305,270504,7951,340207,8812,3371454,16683,2045490,15525,1325964,15326,178209,6181,134411,6074,125882,5541,79892,4205,131956,5759,58683,3807,87318,4780,42071,3813,70628,3885,31534,2518,64690,3109,54082,3588,34064,3202,35243,2712,23151,2109,29163,2380,37927,3112,27766,2313,37186,2744,42108,3140,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4909406,18648,2379596,10677,1283775,12901,114,107,1283661,12911,2751,966,2078,1073,4865,1105,2990,1060,15035,2065,5661,1362,16125,1943,11379,2092,28867,3733,16694,2502,49797,4219,65134,5170,55772,4496,64806,4492,46039,2800,78691,4289,104632,5732,98813,5711,185090,5945,428442,8042,1095821,12007,630960,9195,464861,9955,64478,3662,45229,3195,41503,3197,24017,2437,37907,3104,15532,2056,26572,2511,14621,1756,20429,2518,8591,1459,20672,2542,19543,2005,10718,1488,14062,2302,9034,1881,12990,1880,15399,1406,11303,1662,20080,2396,32181,2520,2529810,10315,907073,11519,154,180,906919,11493,762,387,1443,629,3593,933,4448,1077,10813,1628,6089,1486,16858,2262,11854,2248,33185,3454,23649,2820,45398,3743,63554,4169,52377,3329,56699,4907,43263,3211,60246,3705,90539,4241,83317,4539,125545,4963,173287,5764,1622737,13339,965054,11308,657683,10880,87149,4361,54765,4513,61665,3756,38839,3070,62712,4540,28756,2772,42329,3388,20464,2621,35202,2870,14901,1882,35577,3379,28135,3316,17614,1843,14093,1778,9864,1264,15686,1867,27327,2559,17150,2105,26180,1990,19275,2143,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,7769309,8976,3781776,6022,1926204,14146,372,244,1925832,14127,3514,1027,2626,871,8793,1641,8955,1539,22667,2602,9921,1457,29909,2688,25741,2573,59033,4141,38290,3317,99730,4514,136948,5782,125033,5210,147393,5723,119964,5679,155113,6861,204382,6801,167165,6578,248614,8793,312041,7986,1855572,14807,1079580,13262,775992,13067,122345,5197,91665,4608,83956,4342,59435,4120,73718,3966,28660,2957,46617,3575,22431,2069,35905,3720,15907,2139,30727,2942,28815,3051,21129,1969,19820,2309,11014,1407,15459,1923,16789,2113,11322,1697,18229,1951,22049,2135,3987533,5291,1442432,12914,126,139,1442306,12928,1504,544,1542,620,9963,1580,9752,1705,25706,2848,17967,2238,38635,3355,31427,2269,82105,4513,48182,2599,114394,6610,156822,5953,121104,6114,121648,5444,87225,4464,97146,5211,142019,4962,99130,4425,130721,5763,105314,5191,2545101,13318,1523395,11894,1021706,12069,167730,5669,119523,4699,112642,5254,74149,4355,107839,4500,49157,3697,69337,4085,32619,3065,52418,3415,23364,2086,45285,3229,38899,3295,23606,1809,19896,1956,14734,1875,15662,2274,18045,1908,13105,1867,13625,1837,10071,1555,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,4096842,6735,1997458,4424,1008891,9379,208,164,1008683,9365,3026,729,1284,545,6510,1273,3948,908,15627,2193,6328,1455,21015,2502,14579,2221,36632,3574,24907,2737,63929,4379,84012,4927,71551,4572,78236,3749,62490,4470,77223,4968,94497,3874,71325,4250,108316,5504,163248,4809,988567,8499,586399,8555,402168,7852,68834,3748,47732,2981,41084,3250,26828,2790,35300,2756,13741,1833,24185,2215,10973,1617,16633,2155,6901,1135,18667,2314,16881,1971,11439,1837,8819,1112,7324,1330,7034,1257,12555,1858,6101,1030,9256,1419,11881,1609,2099384,4735,786812,10296,39,61,786773,10299,1177,518,2049,911,4519,894,4842,1187,17488,1973,11756,1634,22093,2175,20731,2720,44964,3163,29661,2682,77727,5337,89755,5104,73487,4296,62885,4243,49575,3720,51095,3442,63328,3596,44215,3352,57528,4063,57898,3244,1312572,10210,804632,9509,507940,9312,85497,4189,63670,3680,55745,3046,38785,3018,58289,3791,22502,2265,33924,2870,16546,1974,26189,2562,11413,1376,20131,1943,17635,1982,11295,1791,11203,1387,5591,1097,6273,1124,9025,1498,4783,1022,4496,871,4948,892,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US42,8557851,11361,4161618,7624,2130724,10785,522,369,2130202,10761,4446,993,3346,858,10774,1469,9044,1566,25575,2462,12764,1632,28869,2759,22170,2073,52371,3212,32794,2292,107604,4985,148943,6087,133886,5786,158154,6638,123812,5224,171166,5574,216902,6487,179608,6432,279409,7346,408565,8872,2030894,11473,1180532,11517,850362,10854,141437,5468,105824,5204,87153,4007,53718,3634,73610,4282,27763,2125,46955,2995,22662,2235,40275,2998,17261,2077,34176,2938,34337,2581,24440,2401,20848,1976,14515,2153,16313,1577,20714,2141,14123,1771,23445,2048,30793,2586,4396233,6422,1578546,13863,231,190,1578315,13857,2384,716,3052,804,9232,1309,7118,1129,24757,2068,15033,1797,35747,3081,29377,2437,72478,4325,47198,3746,131737,5297,158915,5908,126153,5310,125888,5458,103117,4537,108854,5504,153244,5917,109325,4704,161911,5810,152795,6081,2817687,14236,1679212,12770,1138475,14336,195222,5235,128189,4838,117050,3895,82395,4688,118695,5388,52629,3565,73904,3557,37376,3271,62915,4060,23740,2162,53057,3206,40264,2970,25535,2144,21824,2427,13246,1423,19636,1903,22329,2683,14666,1669,20132,1845,15671,2030,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US26,6453871,7726,3171520,5435,1549050,12034,122,126,1548928,12023,3512,670,2034,648,8320,1329,6075,1140,21838,2173,11217,1459,26081,2174,20507,2269,49622,3169,30266,2677,82789,4394,108660,5273,94760,4001,112157,4606,80159,4409,118385,4999,151395,5858,118830,5176,208973,5901,293348,7392,1622470,11510,938378,9008,684092,11858,111005,5118,74830,3660,73598,3719,43551,3069,68658,3562,28289,2021,44808,3178,18047,1792,34257,2709,13000,1752,29620,2551,26717,1919,17672,1815,16086,1748,9316,1469,13566,1744,13254,1726,9923,1391,14743,1662,23152,2098,3282351,4516,1076297,11461,5,10,1076292,11458,1565,458,2005,707,7234,1403,5085,1134,19852,2218,10650,1660,30310,2953,28526,2628,55912,3679,36032,2837,90302,4343,106298,4385,89910,4612,90286,4323,63406,3230,69669,3107,99826,4630,78185,3800,104867,3982,86372,3687,2206054,12631,1314363,10639,891691,12867,141827,5436,99537,4584,96023,4067,67651,3201,94901,4664,44543,3257,61501,3381,28679,2258,49409,3111,19998,1877,42152,2604,35587,2300,22292,2095,19664,1924,10246,1584,13225,1902,13559,1664,10276,1441,11359,1204,9262,1290,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US31,1324352,4098,653796,2481,371652,4839,57,74,371595,4837,1952,562,726,335,1729,484,1546,597,4495,1021,2309,745,3895,869,4550,866,11301,1579,7429,1260,21848,2125,29037,2388,27385,2416,30894,2300,25143,2138,28360,2591,41031,2646,30914,2429,43336,2612,53715,2600,282144,4924,143157,3895,138987,4272,23343,2126,18742,1896,15471,1627,9014,1116,13009,1768,5328,1088,7952,1235,4113,946,5409,897,2656,701,6005,1152,5438,1197,3044,674,3911,813,2182,748,2466,629,3004,708,1834,432,2088,579,3978,927,670556,2779,267719,5249,40,47,267679,5250,710,389,467,288,1819,569,2468,719,4918,943,3014,820,7497,1049,5183,1082,14414,1668,10902,1664,24741,2336,27565,2230,22949,1997,22753,1825,18665,1778,19408,1448,26094,1879,17163,1769,20429,1868,16520,1649,402837,5571,212663,4600,190174,5171,31621,1893,21708,1810,19707,2017,14003,1330,21421,1627,8574,1258,13952,1705,6599,1305,9402,1374,4117,893,8570,1302,5356,1106,4632,1058,3460,889,2967,776,4019,921,4005,786,1536,523,2259,659,2266,739,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
