GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001MA,B24010A_001EA,B24010A_002MA,B24010A_002EA,B24010A_003EA,B24010A_003MA,B24010A_004EA,B24010A_004MA,B24010A_005EA,B24010A_005MA,B24010A_006EA,B24010A_006MA,B24010A_007EA,B24010A_007MA,B24010A_008EA,B24010A_008MA,B24010A_009EA,B24010A_009MA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012EA,B24010A_012MA,B24010A_013MA,B24010A_013EA,B24010A_014MA,B24010A_014EA,B24010A_015EA,B24010A_015MA,B24010A_016EA,B24010A_016MA,B24010A_017EA,B24010A_017MA,B24010A_018EA,B24010A_018MA,B24010A_019EA,B24010A_019MA,B24010A_020EA,B24010A_020MA,B24010A_021EA,B24010A_021MA,B24010A_022EA,B24010A_022MA,B24010A_023MA,B24010A_023EA,B24010A_024MA,B24010A_024EA,B24010A_025MA,B24010A_025EA,B24010A_026EA,B24010A_026MA,B24010A_027EA,B24010A_027MA,B24010A_028EA,B24010A_028MA,B24010A_029EA,B24010A_029MA,B24010A_030EA,B24010A_030MA,B24010A_031EA,B24010A_031MA,B24010A_032EA,B24010A_032MA,B24010A_033EA,B24010A_033MA,B24010A_034EA,B24010A_034MA,B24010A_035EA,B24010A_035MA,B24010A_036MA,B24010A_036EA,B24010A_037EA,B24010A_037MA,B24010A_038EA,B24010A_038MA,B24010A_039EA,B24010A_039MA,B24010A_040EA,B24010A_040MA,B24010A_041EA,B24010A_041MA,B24010A_042EA,B24010A_042MA,B24010A_043EA,B24010A_043MA,B24010A_044EA,B24010A_044MA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047MA,B24010A_047EA,B24010A_048EA,B24010A_048MA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051EA,B24010A_051MA,B24010A_052EA,B24010A_052MA,B24010A_053EA,B24010A_053MA,B24010A_054EA,B24010A_054MA,B24010A_055EA,B24010A_055MA,B24010A_056EA,B24010A_056MA,B24010A_057EA,B24010A_057MA,B24010A_058MA,B24010A_058EA,B24010A_059EA,B24010A_059MA,B24010A_060MA,B24010A_060EA,B24010A_061EA,B24010A_061MA,B24010A_062EA,B24010A_062MA,B24010A_063EA,B24010A_063MA,B24010A_064EA,B24010A_064MA,B24010A_065EA,B24010A_065MA,B24010A_066EA,B24010A_066MA,B24010A_067EA,B24010A_067MA,B24010A_068MA,B24010A_068EA,B24010A_069MA,B24010A_069EA,B24010A_070EA,B24010A_070MA,B24010A_071EA,B24010A_071MA,B24010A_072EA,B24010A_072MA,B24010A_073EA,B24010A_073MA,state
0400000US41,1709663,13508,896393,9193,333268,7108,152408,6580,113995,5907,38413,3242,83924,4541,43722,2995,29531,2827,10671,1741,67787,3865,12570,1839,7576,1226,26636,2793,21005,2565,29149,2653,21054,2311,8095,1504,123565,6232,10873,1756,22638,2454,13007,1772,9631,1815,47134,4337,34315,3177,8605,1718,132749,5999,82592,3802,50157,4115,149148,6187,23603,3176,78111,4456,47434,4129,157663,6995,64508,4261,50410,4261,42745,4073,813270,9715,365109,7504,130855,5686,79840,5046,51015,3576,28995,2664,13900,1680,6084,1025,9011,1525,128472,5935,22322,2128,10453,1516,72378,4293,23319,2500,76787,3769,51353,3058,25434,2576,168976,6012,50663,3599,5817,1189,3871,1133,1946,675,55328,3990,21488,3002,35680,3228,223963,6640,76919,4265,147044,5983,10105,2281,5286,1705,2994,1372,1825,812,45117,3608,18703,2296,8666,1416,17748,2564,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,265434,4854,143256,2931,44911,3017,21328,2262,18266,2175,3062,748,8674,1804,2508,855,4615,1194,1551,669,10678,1540,2012,716,868,447,5491,1229,2307,756,4231,977,3206,864,1025,541,17648,2044,429,400,4663,1397,1571,741,3092,1162,5531,1473,5104,1087,1921,792,16186,1864,10144,1743,6042,1134,37965,2890,2819,888,24145,2586,11001,1890,26546,2908,9711,2017,11384,1788,5451,1105,122178,3831,50097,3280,16527,2053,11218,1689,5309,1138,2675,953,1296,589,337,289,1042,592,18593,2267,2922,659,914,492,13583,2207,1174,457,12302,2059,8296,1624,4006,1231,27069,2695,6015,1359,1548,650,909,517,639,437,9594,1564,4122,1324,5790,1436,36841,3508,12914,1891,23927,2871,2096,877,679,322,889,574,528,450,6075,1371,2224,726,1765,616,2086,891,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,11309520,46354,6163629,28488,2343766,20493,1110455,16001,804159,14074,306296,7033,525457,10461,263220,7590,200073,6658,62164,4026,561592,12749,63259,4256,84608,4491,202131,7166,211594,7132,146262,5901,98673,5418,47589,3187,872139,15366,55340,4431,191213,7550,111104,5831,80109,4841,286887,9692,258285,10107,80414,4743,966171,17309,636733,15432,329438,9623,1007962,16323,136406,7819,581413,13849,290143,7980,973591,16747,349154,10820,341511,10850,282926,9340,5145891,26035,2262792,18236,861226,14353,528554,11090,332672,9211,175682,6334,72339,4579,37520,2972,65823,3851,854835,12301,123055,6070,79010,4603,479635,10102,173135,5633,371049,10004,253660,7041,117389,5435,1043421,14726,266528,10052,39162,2933,24064,2506,15098,1852,310073,9394,171393,7330,256265,8475,1454377,19712,572368,11955,882009,15847,82103,5651,54062,4952,16222,2424,11819,1816,303198,10633,137371,6948,56490,4053,109337,6159,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,750762,9159,406460,6227,125883,4754,56991,3438,43671,3283,13320,1963,26402,2978,9462,1821,13200,1953,3740,1102,27535,2881,5464,1072,4084,918,11955,1846,6032,1588,14955,1977,11489,1904,3466,898,51554,4357,778,344,14262,2086,7238,1606,7024,1409,15319,2855,16346,2174,4849,1250,57419,3976,40350,3302,17069,2383,83238,4811,4339,1164,42429,3852,36470,3349,88366,5154,38212,3742,29618,3049,20536,2895,344302,6447,156205,5964,41369,2801,24581,2256,16788,1907,5411,1083,2732,687,1248,616,1431,470,57116,4626,6678,1427,4232,1216,41308,3837,4898,1150,52309,3655,33543,3012,18766,2397,61197,4059,12304,1915,2089,758,1672,686,417,239,21398,2641,7797,1704,17609,2720,105756,5800,40706,4412,65050,4073,3787,1137,861,474,1950,801,976,591,17357,2232,9086,1574,3148,970,5123,1342,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,1406832,11404,726011,6957,305397,7486,154245,5069,103896,4163,50349,2902,69056,4057,27787,2299,33673,2971,7596,1166,62997,3255,6725,1157,11493,1447,29528,2938,15251,1736,19099,1819,14350,1567,4749,1235,95323,4761,4433,1321,18928,2082,9865,1642,9063,1447,28451,2945,31595,3013,11916,2142,121552,5101,79385,3870,42167,3637,100551,5732,1185,507,61322,4589,38044,3455,103188,5092,48495,3503,32241,2811,22452,2816,680821,8236,341940,7940,122172,5103,70407,3697,51765,3560,22544,2040,10366,1457,4609,971,7569,1239,126208,5743,18203,2259,10426,1616,82320,4011,15259,1788,71016,3856,51714,3420,19302,1933,117427,5013,31972,2996,5280,1300,3750,1192,1530,630,33115,3085,12574,1931,34486,3165,186953,6634,68829,4088,118124,5994,4192,1096,918,444,2212,829,1062,567,30309,3189,15187,1994,6186,1460,8936,2000,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9944715,31832,5478579,24014,1827047,20883,925400,18406,666890,14519,258510,9457,406182,11518,199421,7506,162036,6694,44725,3833,363560,10609,50650,3884,57409,4594,166143,7096,89358,5319,131905,6162,87932,5441,43973,3379,700784,16509,36308,3632,163072,7533,77497,5184,85575,5887,247654,9118,207569,8650,46181,3845,836271,16569,555580,14303,280691,10075,1142316,23616,40706,4189,744424,21664,357186,11338,972161,19410,380654,12163,335991,11568,255516,9172,4466136,25505,1885401,22240,693102,15758,418146,12771,274956,9328,110455,6066,55174,3976,27726,2942,27555,2981,708629,15036,87796,5471,52718,3918,481367,12363,86748,4707,373215,11078,237505,7749,135710,7042,931198,18708,217319,8889,48583,3599,25850,2906,22733,2645,302621,11124,176898,8772,185777,8870,1345193,21085,544130,14122,801063,15647,46486,4087,8305,1705,25107,3596,13074,2201,257858,9945,111385,6219,55682,4024,90791,6361,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,1725070,13769,903063,9436,425250,8606,193493,5861,132394,4946,61099,3803,121549,5460,65481,3734,37758,2810,18310,2163,85746,4096,9088,1450,19880,2183,33770,2306,23008,2611,24462,2700,19525,2487,4937,1060,111991,5926,3859,1292,35292,2844,18328,1918,16964,1973,32853,3042,27673,2624,12314,1579,127606,4913,83022,3988,44584,3184,137487,6528,4033,1145,87135,5290,46319,3876,100729,4981,34390,3046,39582,3224,26757,2915,822007,7682,445303,7818,161687,5405,96870,3804,64817,3625,49839,2740,26549,2321,6799,1042,16491,1601,153920,5652,20858,2284,17139,2279,91299,4347,24624,2183,79857,3911,59606,3254,20251,2233,127757,4446,25661,2485,7843,1444,5197,1141,2646,820,40889,3576,15024,1803,38340,2711,215216,6860,75668,4232,139548,5959,6077,1605,1987,1120,1943,905,2147,721,27654,2145,12103,1544,7796,1496,7755,1295,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,7301472,41407,3888872,23121,1316528,19533,676051,12857,486844,11192,189207,7955,261686,7731,141474,5502,97434,4715,22778,2342,253058,8987,31332,3232,48631,3774,96532,5138,76563,5353,125733,6837,87474,5699,38259,3639,610694,14692,24724,3275,132572,6376,75861,5042,56711,4798,198632,9172,192304,8596,62462,5827,699582,13714,467797,11581,231785,9762,696546,15198,34045,5058,417251,12504,245250,9014,565522,13933,166218,7902,242669,9446,156635,7713,3412600,25764,1406868,20673,532904,12589,319899,10290,213005,8292,85549,4686,48638,4011,16697,2240,20214,3233,470908,11970,62837,4759,55822,4416,282478,9395,69771,5376,317507,11702,209617,8514,107890,6837,703120,17073,150880,7584,31475,3543,18313,2992,13162,1847,235361,10293,136915,6407,148489,8275,1099880,16799,445552,10147,654328,14154,35951,3237,11200,1907,15940,2470,8811,1497,166781,8280,73301,5222,46844,4799,46636,4475,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,2843856,17508,1438210,13038,641775,10022,299939,7105,204361,5775,95578,4663,163909,5355,83949,4397,54899,3532,25061,2426,134491,5616,16755,2113,22584,2196,62314,3881,32838,2414,43436,3300,31567,2665,11869,2142,193727,8594,11546,1960,43423,3998,21569,2476,21854,2683,68090,5423,53653,3959,17015,2391,222521,7739,140821,6065,81700,4977,194394,7999,3495,1000,128552,6633,62347,4163,185793,6614,69219,4010,63087,4594,53487,4500,1405646,10569,747418,10130,250740,7369,147598,5392,103142,5491,68779,4051,31452,2800,12087,1636,25240,2197,268152,6970,42967,3087,19820,2044,164724,6457,40641,2986,159747,5825,114705,4534,45042,3672,252283,8041,66499,5025,9651,1567,7029,1212,2622,938,74882,5556,33568,3086,67683,4570,344765,8001,125402,5818,219363,6780,7117,1449,1944,779,3195,873,1978,697,54063,4347,26362,3067,13270,2085,14431,2039,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,200909,4000,101852,2348,82594,2739,37485,2364,23667,2051,13818,1809,17425,1750,9121,1087,2516,915,5788,1226,24825,1942,1704,604,10162,1339,5001,863,7958,1492,2859,837,2713,859,146,150,4201,1203,249,297,983,552,105,144,878,529,2067,689,325,249,577,373,12404,1705,6100,1256,6304,1139,1217,573,0,213,758,451,459,399,1436,539,294,303,1005,454,137,135,99057,2633,81211,2821,34881,2193,19428,1928,15453,1796,12598,1931,6158,1389,1145,607,5295,1225,29484,2193,3274,1026,8866,1531,8833,1225,8511,1145,4248,1149,4172,1154,76,90,7085,1348,970,435,950,508,483,480,467,265,1905,727,147,168,3113,892,9935,1677,2480,675,7455,1451,162,239,162,239,0,213,0,213,664,396,231,273,307,261,126,148,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1320940,10016,733088,6705,296913,7545,137570,5368,93450,4302,44120,3144,77103,4497,46796,3125,22495,2316,7812,1321,56128,3667,6859,1300,6519,1058,26399,2505,16351,1901,26112,2332,19204,1919,6908,1624,76548,4403,4913,1058,14872,1877,7776,1255,7096,1502,23998,3008,25533,2496,7232,1410,131290,5795,76656,4389,54634,3591,105801,5578,2897,788,66153,4300,36751,2931,122536,5083,56259,3595,36998,3078,29279,2674,587852,7783,247925,6433,81254,4484,48796,3418,32458,2856,18641,2079,10792,1820,3076,881,4773,913,102944,4397,11170,1539,5716,1252,69811,3731,16247,2164,45086,3306,28828,2517,16258,2194,111403,5134,28263,2606,4855,947,4093,869,762,347,31611,2833,16959,2248,29715,2662,188239,7318,62793,3944,125446,5771,4762,1127,774,347,2156,808,1832,765,35523,3265,20343,2496,5287,939,9893,1483,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,6212915,26596,3231196,17270,1348469,16006,623462,10577,422548,9974,200914,5494,250808,7624,135607,5248,81952,4629,33249,3341,369865,9595,38265,2896,68368,4136,141841,5451,121391,5877,104334,5304,78687,4177,25647,2653,488057,10945,23640,2705,137871,6286,61729,3899,76142,4991,141379,5769,131989,5508,53178,4142,513015,11782,331933,10114,181082,6417,428812,10409,12183,1613,271638,8534,144991,6732,452843,9654,166180,6211,177171,6780,109492,5177,2981719,16800,1518232,14766,485125,10016,291576,8050,193549,7126,96650,4719,43294,3266,18734,2261,34622,3117,647704,11190,81527,4297,59266,3681,388139,8530,118772,5742,288753,8218,210965,7697,77788,3881,521739,13317,138238,6677,30172,2567,18774,1897,11398,1682,150929,6333,68815,4483,133585,5213,813294,11337,277563,8438,535731,9734,18879,2383,5556,1217,8262,1379,5061,1169,109575,5010,55872,3256,23834,2236,29869,2839,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,3053277,18951,1617296,11584,669274,10422,343965,7399,235130,7327,108835,4926,135818,5310,75609,4254,44454,3048,15755,1796,143464,5646,13518,1444,30521,2539,62022,3552,37403,3209,46027,2892,34623,2383,11404,1770,209109,7816,8647,1438,59091,3181,27596,3181,31495,2498,60564,4587,56752,4702,24055,2979,273613,8132,180206,6999,93407,5138,239439,9413,2321,748,155401,8332,81717,4197,225861,7787,69995,4075,94500,5587,61366,4704,1435981,12149,706468,11234,238988,7401,140741,6266,98247,4696,48014,3857,25953,2976,6070,1230,15991,1863,284146,6392,30688,2480,25965,2758,191736,5472,35757,3064,135320,5300,96767,4400,38553,3054,230690,8567,48532,4076,11467,1655,7602,1328,3865,915,66603,4327,32717,3141,71371,5164,423418,9895,154772,6487,268646,8464,6910,1441,1815,817,3312,930,1783,786,68495,4498,32476,3359,13633,1821,22386,2952,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US39,4687775,19985,2452060,12324,832912,11854,409959,9532,288136,8037,121823,4913,194877,7250,93564,4723,80497,4477,20816,2377,158608,6017,27114,2685,23563,2654,68584,3771,39347,2929,69468,4020,51851,3405,17617,2229,306988,10209,15873,1971,66212,3795,36927,3270,29285,2593,104399,5178,100298,5225,20206,2258,371997,10654,239594,8299,132403,6117,364751,8714,12515,1819,204004,7078,148232,6175,575412,9461,270021,7945,148859,6268,156532,6284,2235715,12101,977566,13349,331528,9118,198199,6805,133329,6273,60389,3820,31464,2405,11471,1902,17454,2200,320164,8632,53130,4055,21549,2240,203223,6569,42262,3278,265485,8336,174052,6350,91433,5278,433819,9431,117764,5521,15983,1510,10612,1321,5371,1103,162713,6720,53440,3731,83919,4608,633755,11522,225275,6368,408480,10325,15131,1975,2851,712,7661,1436,4619,1087,175444,6250,96354,4533,25167,2706,53923,3449,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US29,2447488,13899,1274176,9508,427245,8802,207513,6746,147447,5506,60066,4160,99874,5288,54558,4083,33606,2606,11710,1981,87031,3974,17852,1967,10648,1368,39128,2630,19403,2056,32827,2792,22331,1988,10496,1660,153814,6452,8272,1387,32027,3076,15033,1847,16994,2188,52631,3910,47011,3135,13873,1685,201211,6540,134281,5423,66930,3974,218771,7173,14019,1654,128316,5970,76436,4401,273135,7385,118882,5562,83176,3754,71077,4249,1173312,9337,515881,8740,178701,6208,98634,4559,80067,4653,31086,2543,17698,1948,4314,834,9074,1615,178871,6494,25794,2611,15680,2018,115359,4884,22038,1950,127223,4999,83954,4210,43269,2914,229082,7470,59174,3528,10627,1638,5287,1047,5340,1266,78491,4616,29038,2479,51752,3685,341746,8159,118562,5027,223184,7071,9649,1677,2526,815,5155,1217,1968,775,76954,3949,41092,2906,12528,1577,23334,2325,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
