GEO_ID,B23002H_001E,B23002H_001M,B23002H_002E,B23002H_002M,B23002H_003E,B23002H_003M,B23002H_004E,B23002H_004M,B23002H_005E,B23002H_005M,B23002H_006E,B23002H_006M,B23002H_007E,B23002H_007M,B23002H_008E,B23002H_008M,B23002H_009E,B23002H_009M,B23002H_010E,B23002H_010M,B23002H_011E,B23002H_011M,B23002H_012E,B23002H_012M,B23002H_013E,B23002H_013M,B23002H_014E,B23002H_014M,B23002H_015E,B23002H_015M,B23002H_016E,B23002H_016M,B23002H_017E,B23002H_017M,B23002H_018E,B23002H_018M,B23002H_019E,B23002H_019M,B23002H_020E,B23002H_020M,B23002H_021E,B23002H_021M,B23002H_022E,B23002H_022M,B23002H_023E,B23002H_023M,B23002H_024E,B23002H_024M,B23002H_025E,B23002H_025M,B23002H_026E,B23002H_026M,B23002H_027E,B23002H_027M,B23002H_028E,B23002H_028M,B23002H_029E,B23002H_029M,B23002H_030E,B23002H_030M,B23002H_031E,B23002H_031M,B23002H_032E,B23002H_032M,B23002H_033E,B23002H_033M,B23002H_034E,B23002H_034M,B23002H_035E,B23002H_035M,B23002H_036E,B23002H_036M,B23002H_037E,B23002H_037M,B23002H_038E,B23002H_038M,B23002H_039E,B23002H_039M,B23002H_040E,B23002H_040M,B23002H_041E,B23002H_041M,B23002H_042E,B23002H_042M,B23002H_043E,B23002H_043M,B23002H_044E,B23002H_044M,B23002H_045E,B23002H_045M,B23002H_046E,B23002H_046M,B23002H_047E,B23002H_047M,B23002H_048E,B23002H_048M,B23002H_049E,B23002H_049M,B23002H_050E,B23002H_050M,B23002H_051E,B23002H_051M,B23002H_052E,B23002H_052M,B23002H_053E,B23002H_053M,B23002H_054E,B23002H_054M,B23002H_055E,B23002H_055M,B23002H_056E,B23002H_056M,B23002H_057E,B23002H_057M,B23002H_058E,B23002H_058M,B23002H_059E,B23002H_059M,B23002H_060E,B23002H_060M,B23002H_061E,B23002H_061M,B23002H_062E,B23002H_062M,B23002H_063E,B23002H_063M,B23002H_064E,B23002H_064M,B23002H_065E,B23002H_065M,B23002H_066E,B23002H_066M,B23002H_067E,B23002H_067M,B23002H_068E,B23002H_068M,B23002H_069E,B23002H_069M,B23002H_070E,B23002H_070M,B23002H_071E,B23002H_071M,B23002H_072E,B23002H_072M,B23002H_073E,B23002H_073M,B23002H_074E,B23002H_074M,B23002H_075E,B23002H_075M,B23002H_076E,B23002H_076M,B23002H_077E,B23002H_077M,B23002H_078E,B23002H_078M,B23002H_079E,B23002H_079M,NAME,B23002H_001EA,B23002H_001MA,B23002H_002EA,B23002H_002MA,B23002H_003EA,B23002H_003MA,B23002H_004EA,B23002H_004MA,B23002H_005EA,B23002H_005MA,B23002H_006EA,B23002H_006MA,B23002H_007EA,B23002H_007MA,B23002H_008MA,B23002H_008EA,B23002H_009MA,B23002H_009EA,B23002H_010EA,B23002H_010MA,B23002H_011EA,B23002H_011MA,B23002H_012EA,B23002H_012MA,B23002H_013EA,B23002H_013MA,B23002H_014EA,B23002H_014MA,B23002H_015EA,B23002H_015MA,B23002H_016MA,B23002H_016EA,B23002H_017EA,B23002H_017MA,B23002H_018EA,B23002H_018MA,B23002H_019EA,B23002H_019MA,B23002H_020MA,B23002H_020EA,B23002H_021MA,B23002H_021EA,B23002H_022MA,B23002H_022EA,B23002H_023EA,B23002H_023MA,B23002H_024EA,B23002H_024MA,B23002H_025EA,B23002H_025MA,B23002H_026EA,B23002H_026MA,B23002H_027MA,B23002H_027EA,B23002H_028EA,B23002H_028MA,B23002H_029EA,B23002H_029MA,B23002H_030MA,B23002H_030EA,B23002H_031MA,B23002H_031EA,B23002H_032MA,B23002H_032EA,B23002H_033EA,B23002H_033MA,B23002H_034EA,B23002H_034MA,B23002H_035EA,B23002H_035MA,B23002H_036EA,B23002H_036MA,B23002H_037EA,B23002H_037MA,B23002H_038MA,B23002H_038EA,B23002H_039EA,B23002H_039MA,B23002H_040EA,B23002H_040MA,B23002H_041EA,B23002H_041MA,B23002H_042EA,B23002H_042MA,B23002H_043MA,B23002H_043EA,B23002H_044MA,B23002H_044EA,B23002H_045EA,B23002H_045MA,B23002H_046EA,B23002H_046MA,B23002H_047EA,B23002H_047MA,B23002H_048EA,B23002H_048MA,B23002H_049MA,B23002H_049EA,B23002H_050EA,B23002H_050MA,B23002H_051EA,B23002H_051MA,B23002H_052EA,B23002H_052MA,B23002H_053MA,B23002H_053EA,B23002H_054MA,B23002H_054EA,B23002H_055EA,B23002H_055MA,B23002H_056EA,B23002H_056MA,B23002H_057EA,B23002H_057MA,B23002H_058EA,B23002H_058MA,B23002H_059EA,B23002H_059MA,B23002H_060EA,B23002H_060MA,B23002H_061EA,B23002H_061MA,B23002H_062EA,B23002H_062MA,B23002H_063EA,B23002H_063MA,B23002H_064EA,B23002H_064MA,B23002H_065MA,B23002H_065EA,B23002H_066MA,B23002H_066EA,B23002H_067MA,B23002H_067EA,B23002H_068EA,B23002H_068MA,B23002H_069EA,B23002H_069MA,B23002H_070EA,B23002H_070MA,B23002H_071MA,B23002H_071EA,B23002H_072EA,B23002H_072MA,B23002H_073EA,B23002H_073MA,B23002H_074EA,B23002H_074MA,B23002H_075MA,B23002H_075EA,B23002H_076MA,B23002H_076EA,B23002H_077MA,B23002H_077EA,B23002H_078EA,B23002H_078MA,B23002H_079EA,B23002H_079MA,state
0400000US45,2700028,2972,1308143,2203,82292,2796,33143,2628,3442,789,29701,2657,25763,2586,3938,1048,49149,2937,97698,1812,70373,2640,4496,1121,65877,2956,60298,3114,5579,1481,27325,2566,591310,1604,527727,4801,8579,1600,519148,5114,501491,5450,17657,2669,63583,4487,224581,105,153988,3726,253,337,153735,3714,149741,3858,3994,1048,70593,3731,105669,3451,33105,2702,32394,2660,711,360,72564,3706,206593,3459,27508,2288,27001,2315,507,335,179085,3531,1391885,2188,71014,2730,27698,2324,558,399,27140,2362,23729,2054,3411,987,43316,2218,89824,1551,68986,2610,389,286,68597,2570,62984,2646,5613,1098,20838,2260,610506,1328,471140,6459,929,519,470211,6499,450945,6550,19266,2581,139366,6529,246398,478,141841,4061,84,143,141757,4064,138477,4131,3280,965,104557,4026,115913,3501,28254,2351,27443,2334,811,469,87659,3732,258230,3472,19730,2001,19237,1996,493,309,238500,3735,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US41,2660368,2542,1299974,1897,65073,1846,27694,2293,140,203,27554,2276,21848,2038,5706,1474,37379,2601,86448,889,66722,2548,452,341,66270,2550,59423,2826,6847,1460,19726,2532,619376,610,543068,3874,1262,556,541806,4013,520123,4246,21683,2783,76308,3853,222763,158,149739,3014,0,207,149739,3014,143976,3032,5763,1226,73024,3040,111725,2952,33484,2295,32297,2375,1187,430,78241,2886,194589,3046,23100,2371,22467,2337,633,373,171489,3688,1360394,1737,62306,1838,29699,2088,87,149,29612,2111,24756,2161,4856,1289,32607,2125,85405,954,69498,2484,0,207,69498,2484,65582,2600,3916,1232,15907,2246,610033,768,482014,5370,33,57,481981,5374,461821,5328,20160,2342,128019,5375,241711,178,140514,3994,0,207,140514,3994,136011,4029,4503,1114,101197,4006,121297,3259,30222,2504,29101,2408,1121,647,91075,3335,239642,3194,19186,1756,18471,1704,715,358,220456,3051,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US56,393471,1284,199703,995,15118,1312,6212,1376,32,45,6180,1378,5177,1251,1003,545,8906,1186,13813,1017,11419,974,575,296,10844,1028,10286,1030,558,406,2394,848,92419,1014,84363,1744,1735,563,82628,1762,79742,1716,2886,815,8056,1353,36043,84,27379,1310,0,203,27379,1310,26729,1279,650,295,8664,1298,15327,1212,5726,949,5597,907,129,155,9601,1262,26983,1212,4948,849,4899,833,49,86,22035,1281,193768,882,12683,1787,7045,1503,9,21,7036,1500,6212,1292,824,550,5638,1144,13118,1286,9620,1589,201,184,9419,1587,8770,1516,649,468,3498,1158,86451,1022,70497,2260,82,98,70415,2264,67989,2440,2426,1022,15954,2028,35959,6,22489,1492,0,203,22489,1492,22270,1502,219,198,13470,1493,16278,1160,5239,982,4983,937,256,225,11039,1219,29279,1151,3193,653,3066,632,127,185,26086,1246,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US06,12478247,7668,6219680,4493,282195,3947,95929,3979,4541,1065,91388,4033,74995,3572,16393,1824,186266,5411,406999,1824,306873,4443,22274,2347,284599,5059,252773,5338,31826,3146,100126,4518,2923559,2388,2580390,9819,35205,3243,2545185,10274,2436932,11916,108253,5968,343169,9925,1147063,979,820598,8337,63,83,820535,8340,790946,8377,29589,2244,326465,8302,479443,6168,192925,5327,187723,5149,5202,1084,286518,5894,980421,6225,164869,5873,158976,5701,5893,1066,815552,7521,6258567,5400,264289,4666,88954,4441,433,279,88521,4448,72496,3718,16025,2204,175335,5899,364360,2184,274367,5720,2949,888,271418,5723,254394,5571,17024,2004,89993,5334,2728354,2584,2126074,11792,2991,926,2123083,11884,2033570,11407,89513,5324,602280,11298,1155804,1082,712116,7784,39,64,712077,7775,688327,7850,23750,2465,443688,7451,511351,7889,162534,6232,157311,6245,5223,1170,348817,7991,1234409,8309,123070,5821,119750,5696,3320,947,1111339,8137,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US28,1376417,2125,667899,1659,42632,2576,15856,1740,1056,458,14800,1818,12021,1841,2779,817,26776,2090,52413,2368,38770,2663,2432,723,36338,2689,33372,2753,2966,1155,13643,2166,308225,1632,263364,4101,3213,893,260151,4051,248622,4471,11529,2029,44861,3901,115626,565,73069,2892,94,161,72975,2886,71763,2914,1212,464,42557,2859,46277,2687,15930,1386,15489,1412,441,270,30347,2491,102726,2752,13884,1936,13710,1915,174,167,88842,2896,708518,1718,41924,2981,15263,1949,115,136,15148,1925,12104,1799,3044,1002,26661,2297,48335,2658,32185,2667,172,183,32013,2673,28575,2674,3438,1321,16150,2235,308557,1619,225943,4600,509,342,225434,4558,211454,4865,13980,2475,82614,4427,123389,412,62011,2850,0,218,62011,2850,60915,2798,1096,503,61378,2761,52874,2112,12431,1662,12198,1643,233,209,40443,2178,133439,2110,10088,1355,9853,1361,235,274,123351,2322,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US09,2026900,2772,979132,1905,61461,1760,23584,2290,816,335,22768,2282,19229,2114,3539,1250,37877,2696,74628,821,56297,2585,1339,453,54958,2635,47661,2314,7297,1607,18331,2521,420896,935,386287,2907,2392,935,383895,2905,370534,3625,13361,1769,34609,2868,195532,238,154807,2932,92,116,154715,2936,149366,3119,5349,902,40725,2946,72599,2618,34618,2143,33192,2162,1426,675,37981,2313,154016,2601,28405,2154,27391,2051,1014,403,125611,2562,1047768,1711,58485,1581,22079,1850,0,207,22079,1850,18958,1770,3121,932,36406,2074,70994,566,50867,2497,378,291,50489,2469,47761,2457,2728,872,20127,2424,424688,640,354679,4023,159,135,354520,4013,340507,4148,14013,1918,70009,4033,204616,263,146363,3038,0,207,146363,3038,142326,3141,4037,926,58253,3011,79503,2788,31906,1972,30880,2025,1026,467,47597,2842,209482,2753,22623,2357,21968,2305,655,426,186859,3628,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US48,9835959,7610,4840592,5281,278856,5173,105326,4644,3270,1079,102056,4705,85749,4613,16307,2209,173530,6001,351570,3689,269447,6152,11813,1676,257634,5957,236338,5938,21296,2842,82123,5693,2334726,3004,2074861,10355,22124,2519,2052737,10796,1981786,12197,70951,5654,259865,9828,852448,1326,634740,6671,379,276,634361,6697,611693,6819,22668,2604,217708,6561,338064,6008,143632,5130,138869,5093,4763,1039,194432,5222,684928,6006,122102,5386,118532,5275,3570,721,562826,7075,4995367,5061,265790,5005,94404,4198,703,381,93701,4197,82345,3789,11356,1871,171386,5248,319088,3222,229353,5445,1857,938,227496,5602,210802,5990,16694,2496,89735,4528,2294196,3843,1753850,11379,4452,1018,1749398,11396,1689123,12306,60275,4448,540346,10986,886610,1478,525259,7814,0,228,525259,7814,508298,7881,16961,2387,361351,7739,374748,7138,114647,6036,111906,5889,2741,781,260101,7570,854935,7209,85343,4591,84106,4655,1237,486,769592,7774,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US24,2548572,3274,1237440,2187,67435,2073,26373,2014,934,331,25439,2034,22448,1836,2991,800,41062,2305,90065,1052,67775,2576,4288,1282,63487,2765,57900,2889,5587,1136,22290,2428,575228,824,527730,3039,11499,1428,516231,3286,497356,4305,18875,2432,47498,2977,232593,455,180620,2701,152,123,180468,2721,176434,2693,4034,833,51973,2766,87242,2615,39642,2533,38761,2495,881,420,47600,2387,184877,2647,34122,2112,33342,2115,780,308,150755,2646,1311132,2230,66720,2042,27943,2029,224,257,27719,1997,24763,1892,2956,842,38777,2452,84578,1382,68019,2279,1301,701,66718,2277,62597,2342,4121,1064,16559,2082,579409,1254,483087,4200,2125,867,480962,4290,465657,4379,15305,1921,96322,3992,242763,667,160182,3548,63,75,160119,3551,156298,3564,3821,977,82581,3345,96902,3292,35165,2346,34528,2326,637,296,61737,2932,240760,3295,24779,2259,23823,2199,956,434,215981,3250,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US12,9816141,7944,4777795,5372,222882,4091,82726,4732,1480,536,81246,4734,68568,4130,12678,1966,140156,5114,280349,3021,209816,5930,6951,1309,202865,5701,182345,5504,20520,2719,70533,5150,1941163,2377,1671809,9247,19292,2262,1652517,9982,1587167,11867,65350,5996,269354,9188,858083,1208,571714,6870,292,205,571422,6874,552146,6847,19276,2519,286369,6871,426181,6497,137498,5059,133055,4919,4443,955,288683,6502,1049137,6501,130446,5705,126070,5632,4376,852,918691,6916,5038346,4718,202612,3866,77726,3703,112,110,77614,3694,66105,3514,11509,1618,124886,4576,272300,2690,204868,4853,1780,596,203088,5017,191109,5459,11979,2032,67432,3988,1923251,2661,1479662,12247,2043,707,1477619,12341,1420636,12981,56983,5187,443589,11985,928793,887,519126,7902,0,229,519126,7902,500644,8129,18482,2459,409667,7735,474650,7022,116518,4760,112839,4786,3679,1011,358132,7016,1236740,7186,92975,4815,89058,4605,3917,1042,1143765,7074,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US25,4167998,5167,1997836,3464,120643,2431,48857,3002,0,211,48857,3002,40329,2898,8528,1864,71786,3197,156432,736,118060,2947,290,236,117770,2972,106773,3179,10997,1563,38372,2791,924528,1993,835348,5393,2179,583,833169,5361,801700,6571,31469,3229,89180,5306,369129,830,285298,4250,69,113,285229,4235,276680,4500,8549,1435,83831,4151,142880,3600,65073,2897,62983,3054,2090,688,77807,3165,284224,3740,51840,3154,50572,3038,1268,489,232384,3857,2170162,3403,121051,2063,54611,3110,0,211,54611,3110,49208,2909,5403,1010,66440,3381,158811,578,123550,3012,60,145,123490,3001,114762,3749,8728,1824,35261,2996,945118,2454,793783,7149,248,182,793535,7130,771317,7581,22218,2873,151335,6412,393097,1038,277658,3560,0,211,277658,3560,267706,3520,9952,1744,115439,3528,163820,4311,62038,3495,61012,3476,1026,498,101782,3859,388265,4439,42693,3031,41377,3034,1316,665,345572,4563,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US11,232553,446,115373,282,4283,827,667,373,0,213,667,373,667,373,0,213,3616,874,9609,831,5719,901,145,128,5574,908,5405,896,169,150,3890,978,76572,198,72872,1215,1013,475,71859,1120,70432,1158,1427,683,3700,1253,11039,213,9186,643,131,151,9055,631,8786,649,269,217,1853,643,4525,661,2706,658,2706,658,0,213,1819,474,9345,656,2344,667,2344,667,0,213,7001,722,117180,357,5580,331,2012,589,0,213,2012,589,1818,597,194,159,3568,607,11560,213,9136,621,0,213,9136,621,8660,666,476,272,2424,621,75419,149,70000,1023,188,163,69812,1026,68261,1057,1551,580,5419,1000,9307,213,7307,617,0,213,7307,617,7149,649,158,218,2000,617,4289,737,1999,668,1999,668,0,213,2290,561,11025,737,1612,558,1357,503,255,240,9413,857,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US49,1850682,2639,921448,2098,73308,1890,36809,2164,0,193,36809,2164,32244,1969,4565,955,36499,2347,99153,730,82771,1994,575,301,82196,2014,78774,2214,3422,899,16382,1904,476287,955,436452,3242,1626,534,434826,3336,424999,4113,9827,1920,39835,3016,125451,131,97588,2555,0,193,97588,2555,95423,2596,2165,719,27863,2541,51929,1930,20525,1819,20238,1793,287,248,31404,1793,95320,1923,14025,1392,13867,1386,158,148,81295,1965,929234,1616,71407,1755,42206,2082,0,193,42206,2082,38790,2241,3416,765,29201,1715,93734,1010,77718,1724,174,208,77544,1710,73886,1793,3658,825,16016,1616,465658,833,336335,4890,225,221,336110,4887,328022,4842,8088,1429,129323,4531,130102,132,78248,2795,0,193,78248,2795,76644,2787,1604,726,51854,2800,53789,2180,15015,1327,14846,1328,169,126,38774,1996,114544,2183,7923,1184,7775,1177,148,161,106621,2197,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US36,9093448,5505,4413039,3383,252225,3468,77756,2969,506,377,77250,3035,67082,3140,10168,1496,174469,4111,330344,1537,238970,5151,4338,955,234632,5096,214529,5503,20103,2249,91374,4966,2056951,1787,1849751,7759,8224,1672,1841527,7844,1779753,8348,61774,3583,207200,7847,797643,656,571350,6718,35,45,571315,6713,552637,6545,18678,1984,226293,6702,314629,5129,124651,4131,121235,3974,3416,772,189978,4486,661247,5079,107468,4244,104253,4215,3215,917,553779,5655,4680409,4039,243685,3598,90990,4527,39,62,90951,4521,78003,3768,12948,1839,152695,4483,322092,1723,244378,3967,539,422,243839,4006,229760,4091,14079,2047,77714,3988,2052257,1422,1674053,8285,895,395,1673158,8309,1625345,9120,47813,3250,378204,8214,826375,798,529018,7544,0,201,529018,7544,514636,7430,14382,1599,297357,7462,348259,6069,113356,4636,109391,4750,3965,1024,234903,5023,887741,6051,90213,4863,87940,4815,2273,606,797528,6681,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US34,4087793,4034,1975440,2788,113052,2532,37618,2242,87,103,37531,2256,32045,2220,5486,1269,75434,3208,139243,528,97247,3403,1193,398,96054,3354,87782,3345,8272,1396,41996,3363,884396,1475,809042,5279,4375,1029,804667,5513,778048,5940,26619,2704,75354,5038,388468,471,308153,3974,40,66,308113,3963,297161,4002,10952,1592,80315,3977,147077,3954,71227,3015,68874,2879,2353,583,75850,3599,303204,4020,55575,3085,53271,3146,2304,625,247629,4419,2112353,2932,105808,2163,38586,2986,0,210,38586,2986,34374,2982,4212,1130,67222,2882,133598,575,101581,2667,241,207,101340,2658,92953,2912,8387,1599,32017,2603,886948,1369,724255,5479,493,296,723762,5519,700479,5942,23283,2167,162693,5381,403915,583,278306,4331,0,210,278306,4331,268040,4331,10266,1478,125609,4314,162141,4275,55653,3186,53902,3084,1751,675,106488,3644,419943,4282,44158,2729,41943,2646,2215,715,375785,4339,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
