C24070_038M,C24070_039E,C24070_039M,C24070_040E,C24070_040M,C24070_041E,C24070_041M,C24070_042E,C24070_042M,C24070_043E,C24070_043M,C24070_044E,C24070_044M,C24070_045E,C24070_045M,C24070_046E,C24070_046M,C24070_047E,C24070_047M,C24070_048E,C24070_048M,C24070_049E,C24070_049M,C24070_050E,C24070_050M,C24070_051E,C24070_051M,C24070_052E,C24070_052M,C24070_053E,C24070_053M,C24070_054E,C24070_054M,C24070_055E,C24070_055M,C24070_056E,C24070_056M,C24070_057E,C24070_057M,C24070_058E,C24070_058M,C24070_059E,C24070_059M,C24070_060E,C24070_060M,C24070_061E,C24070_061M,C24070_062E,C24070_062M,C24070_063E,C24070_063M,C24070_064E,C24070_064M,C24070_065E,C24070_065M,C24070_066E,C24070_066M,C24070_067E,C24070_067M,C24070_068E,C24070_068M,C24070_069E,C24070_069M,C24070_070E,C24070_070M,C24070_071E,C24070_071M,C24070_072E,C24070_072M,C24070_073E,C24070_073M,C24070_074E,C24070_074M,C24070_075E,C24070_075M,C24070_076E,C24070_076M,C24070_077E,C24070_077M,C24070_078E,C24070_078M,C24070_079E,C24070_079M,C24070_080E,C24070_080M,C24070_081E,C24070_081M,C24070_082E,C24070_082M,C24070_083E,C24070_083M,C24070_084E,C24070_084M,GEO_ID,C24070_001E,C24070_001M,C24070_002E,C24070_002M,C24070_003E,C24070_003M,C24070_004E,C24070_004M,C24070_005E,C24070_005M,C24070_006E,C24070_006M,C24070_007E,C24070_007M,C24070_008E,C24070_008M,C24070_009E,C24070_009M,C24070_010E,C24070_010M,C24070_011E,C24070_011M,C24070_012E,C24070_012M,C24070_013E,C24070_013M,C24070_014E,C24070_014M,C24070_015E,C24070_015M,C24070_016E,C24070_016M,C24070_017E,C24070_017M,C24070_018E,C24070_018M,C24070_019E,C24070_019M,C24070_020E,C24070_020M,C24070_021E,C24070_021M,C24070_022E,C24070_022M,C24070_023E,C24070_023M,C24070_024E,C24070_024M,C24070_025E,C24070_025M,C24070_026E,C24070_026M,C24070_027E,C24070_027M,C24070_028E,C24070_028M,C24070_029E,C24070_029M,C24070_030E,C24070_030M,C24070_031E,C24070_031M,C24070_032E,C24070_032M,C24070_033E,C24070_033M,C24070_034E,C24070_034M,C24070_035E,C24070_035M,C24070_036E,C24070_036M,C24070_037E,C24070_037M,C24070_038E,C24070_038MA,C24070_039MA,C24070_039EA,C24070_040MA,C24070_040EA,C24070_041MA,C24070_041EA,C24070_042MA,C24070_042EA,C24070_043MA,C24070_043EA,C24070_044EA,C24070_044MA,C24070_045MA,C24070_045EA,C24070_046MA,C24070_046EA,C24070_047MA,C24070_047EA,C24070_048MA,C24070_048EA,C24070_049MA,C24070_049EA,C24070_050MA,C24070_050EA,C24070_051MA,C24070_051EA,C24070_052MA,C24070_052EA,C24070_053MA,C24070_053EA,C24070_054MA,C24070_054EA,C24070_055EA,C24070_055MA,C24070_056MA,C24070_056EA,C24070_057MA,C24070_057EA,C24070_058MA,C24070_058EA,C24070_059MA,C24070_059EA,C24070_060MA,C24070_060EA,C24070_061MA,C24070_061EA,C24070_062MA,C24070_062EA,C24070_063MA,C24070_063EA,C24070_064MA,C24070_064EA,C24070_065MA,C24070_065EA,C24070_066EA,C24070_066MA,C24070_067MA,C24070_067EA,C24070_068MA,C24070_068EA,C24070_069MA,C24070_069EA,C24070_070MA,C24070_070EA,C24070_071MA,C24070_071EA,C24070_072MA,C24070_072EA,C24070_073MA,C24070_073EA,C24070_074MA,C24070_074EA,C24070_075MA,C24070_075EA,C24070_076MA,C24070_076EA,C24070_077EA,C24070_077MA,C24070_078MA,C24070_078EA,C24070_079MA,C24070_079EA,C24070_080MA,C24070_080EA,C24070_081MA,C24070_081EA,C24070_082MA,C24070_082EA,C24070_083MA,C24070_083EA,C24070_084MA,C24070_084EA,NAME,C24070_001MA,C24070_001EA,C24070_002MA,C24070_002EA,C24070_003MA,C24070_003EA,C24070_004MA,C24070_004EA,C24070_005MA,C24070_005EA,C24070_006MA,C24070_006EA,C24070_007MA,C24070_007EA,C24070_008MA,C24070_008EA,C24070_009MA,C24070_009EA,C24070_010MA,C24070_010EA,C24070_011EA,C24070_011MA,C24070_012MA,C24070_012EA,C24070_013MA,C24070_013EA,C24070_014MA,C24070_014EA,C24070_015MA,C24070_015EA,C24070_016MA,C24070_016EA,C24070_017MA,C24070_017EA,C24070_018MA,C24070_018EA,C24070_019MA,C24070_019EA,C24070_020MA,C24070_020EA,C24070_021MA,C24070_021EA,C24070_022EA,C24070_022MA,C24070_023MA,C24070_023EA,C24070_024MA,C24070_024EA,C24070_025MA,C24070_025EA,C24070_026MA,C24070_026EA,C24070_027MA,C24070_027EA,C24070_028MA,C24070_028EA,C24070_029MA,C24070_029EA,C24070_030MA,C24070_030EA,C24070_031MA,C24070_031EA,C24070_032MA,C24070_032EA,C24070_033EA,C24070_033MA,C24070_034MA,C24070_034EA,C24070_035MA,C24070_035EA,C24070_036MA,C24070_036EA,C24070_037MA,C24070_037EA,C24070_038EA,state
3284,20126,2119,12361,1880,14499,2201,0,210,309382,8451,57,94,3662,1197,2801,915,1840,715,4600,1041,3505,973,3604,862,10069,1475,13624,2000,193747,6577,14791,2187,57082,3764,0,210,590466,12045,768,492,9361,1492,1162,451,308,236,2055,782,42299,3331,6227,1250,5697,1479,10473,1703,310224,9149,11327,2068,1202,537,189363,7803,209550,8187,1793,572,31743,2959,5699,1104,3918,1334,12202,1953,13473,2060,3990,982,16991,2008,47277,3855,29275,2590,16264,2366,26925,3355,0,210,0400000US34,4487823,20860,14776,1958,272033,11886,359406,10660,151778,7484,493889,13149,277814,9472,115390,5299,374447,10193,605829,13997,1074470,17578,357081,11853,201547,7656,189363,7803,3203326,22213,10878,1818,204891,10432,341431,10330,137010,7077,458652,12845,207929,9259,99512,4957,328228,9606,489520,12322,521098,13313,302338,10986,101839,5818,0,210,175099,7029,1280,470,22376,2364,8313,1496,8702,1639,16380,2430,10608,1674,2057,686,13462,1867,44935,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
3203,14145,2019,11663,1918,12271,1804,0,195,547344,12612,473,264,3054,915,10086,2265,1625,664,11684,1922,3732,965,6600,1228,13427,1913,16574,2019,376006,10364,19002,1969,85081,4213,0,195,658846,11926,666,426,11748,1660,2684,923,371,230,2763,900,46014,3517,9149,1191,8493,1344,12801,1587,334596,9036,15142,2054,2561,1009,211858,7745,275560,9462,14142,1660,48851,4428,9938,1606,3544,875,19344,2435,18788,2340,4201,989,19174,2037,53598,4011,28058,2098,13984,1789,41938,3938,0,195,0400000US39,5637441,21644,55716,3969,311464,9555,847686,15612,144410,6973,642851,13767,300083,9091,88446,5637,358994,10190,551829,10616,1361986,16804,512223,10989,249895,8407,211858,7745,3997408,23818,36371,3260,222738,7888,815307,15366,133732,6775,591654,13241,223548,7393,67375,4946,303914,9205,433112,10324,609181,12858,452432,10810,108044,5873,0,195,158283,5866,4064,908,25073,2562,9671,1674,5138,812,17406,2224,8001,1526,1121,480,13986,2143,35744,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
2185,9279,1280,5395,1107,7187,1556,0,190,290281,8871,198,169,747,436,4110,1255,300,208,3776,953,4020,1004,2817,812,6092,1273,7165,1519,202811,6971,10317,1616,47928,3230,0,190,337489,9096,809,498,9987,1520,2315,683,344,283,1043,497,21883,2498,3134,852,3163,785,5263,1179,155501,5842,8937,1532,695,389,124415,6144,170169,7057,18244,2111,29775,2709,6348,1226,2261,726,13891,2304,8544,1568,1044,369,10922,1764,26583,2691,16438,2231,8282,1505,27837,2689,0,190,0400000US29,2921599,15183,53243,3547,193942,7724,333791,8659,75144,4034,333328,8749,157907,6631,50513,3766,202746,6552,290650,7154,701100,11142,264987,8305,139833,5749,124415,6144,2037102,16794,28362,2841,139894,6627,317332,8468,70127,3957,306021,8529,118541,5708,42565,3482,174768,6199,234179,6300,317071,8410,232056,8027,56186,3373,0,190,86558,4637,5630,1158,13539,1996,3686,955,2112,624,8597,1494,4919,1296,953,465,7801,1199,17460,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
2939,16610,1919,15139,1638,14277,1705,0,177,722740,12894,993,516,3504,987,8183,1711,1308,519,11220,1802,8168,1605,7871,1157,23091,2551,19360,2402,510739,10578,26287,2611,102016,4570,0,177,628601,12677,1131,414,18562,1885,3936,1005,318,201,4486,850,49160,3874,4372,1063,7332,1238,12451,1611,263569,7737,9793,1684,1601,558,251890,8162,334198,8485,20729,2219,58603,3555,13681,1517,5623,1214,24452,2368,18664,2183,2830,770,22854,2284,63453,3741,33625,2698,22616,2085,47068,3127,0,177,0400000US42,6248945,20258,82671,3858,368589,9054,733387,13205,162839,5592,704752,13395,352412,10613,99820,4628,399037,9372,663552,11739,1611283,19574,516893,12609,301820,8385,251890,8162,4384493,24222,55375,3194,259082,7665,696802,13160,150088,5634,646789,12824,268925,9693,82202,4254,330344,8938,528230,10716,786740,14335,443058,11779,136858,6577,0,177,178913,6610,4443,841,28838,2554,10785,1668,5502,916,17805,2165,7495,1238,2545,856,15416,1973,40058,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
2380,17902,1935,9410,1491,14398,1616,0,172,436282,10299,532,406,2072,566,9147,1504,935,463,9694,1725,4262,898,2955,637,16298,1876,13092,1880,289253,9024,17945,2365,70097,3700,0,172,472841,10078,1080,375,10249,1224,2909,995,434,269,1618,509,34226,2707,5820,1077,2916,884,5998,1042,235778,6960,11908,1733,1504,426,158401,5599,233269,5901,12122,1376,40877,2898,7982,1365,2637,713,16764,1881,9591,1604,2947,728,15287,1733,45657,3392,28035,2252,16169,1802,35201,3173,0,172,0400000US26,4708456,17829,52073,2974,261657,7067,885248,12512,105681,5297,500757,10949,212300,6905,60815,3282,249818,8494,449833,9959,1094332,12900,459106,11053,218435,7099,158401,5599,3403564,21698,34265,2788,185267,5958,854390,12387,97619,4879,455024,10493,157305,5631,46991,3225,199881,7895,348549,8483,523364,10611,403674,10648,97235,5174,0,172,162500,5821,4074,626,23192,1915,10820,1465,4056,894,17657,2124,6916,1372,2102,717,15436,1870,36537,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
981,3553,813,1372,561,4429,973,0,161,91826,3648,169,118,697,446,777,542,305,296,1295,618,1661,538,303,207,2835,735,1967,753,64921,3323,3222,777,13674,1351,0,161,136305,5315,356,214,4658,715,387,230,286,275,616,347,8648,1445,2246,663,1126,466,2896,802,67370,3896,3136,677,186,194,44394,3238,68493,3266,16461,1460,11343,1326,1299,388,502,332,3901,822,3705,861,473,242,2920,642,7273,1133,9107,1366,2595,705,8914,1220,0,161,0400000US31,999347,7730,43490,2625,72159,4028,96538,4153,25795,2109,108838,4757,59931,3944,19275,2039,75269,3954,87474,3973,246322,6902,75499,4242,44363,2802,44394,3238,663717,8463,20658,1762,48886,3034,92548,4263,24138,2094,99454,4497,43594,3270,16126,1980,65101,3713,69507,3713,101371,4558,65174,3831,17160,1891,0,161,39006,2396,5846,1158,6575,1265,1527,603,564,331,3572,729,2323,509,127,120,3287,792,5831,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
1441,4302,1042,1878,738,2312,800,0,204,57460,4928,328,247,953,704,483,256,0,204,1253,549,1180,462,356,297,4201,1403,2258,982,37637,4048,1857,640,6954,1358,0,204,111103,5317,1785,491,3326,855,503,364,51,95,508,377,5083,1324,1240,478,939,619,3876,890,51086,3704,2289,719,153,163,40264,4077,59462,4268,5160,1211,10340,1817,1731,828,646,387,5920,1565,2816,887,407,303,3629,938,9262,1665,5836,1209,3996,1489,9719,1587,0,204,0400000US16,806802,8736,41718,4577,66078,4955,82174,4694,22871,3399,97014,6346,36642,3559,10817,1770,42145,3617,83085,5144,177953,6979,70245,5508,35796,3171,40264,4077,541948,10403,31372,4153,43808,3781,77484,4869,21815,3399,85682,6084,26250,3079,8435,1712,30258,2680,60869,4071,79092,5004,60225,4880,16658,2462,0,204,36829,3324,3073,1047,7651,1667,1973,840,359,299,3651,961,1313,743,379,281,3118,851,6820,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
1618,4055,1098,1918,792,2675,929,0,201,54647,4685,69,98,917,1147,302,196,132,226,742,306,609,427,150,146,3624,1100,3564,898,31096,2884,3249,759,10193,1807,0,201,186136,6507,2799,745,4117,1377,383,437,0,201,902,433,6547,1495,1033,370,991,463,16325,2170,79771,4855,6714,1432,304,232,66250,4570,61362,4643,3923,1076,8109,2252,2133,658,1208,687,4163,1343,2257,859,817,537,2434,749,12635,2184,8342,1573,4024,953,11317,2397,0,201,0400000US35,875151,10010,38753,3584,64495,5149,35268,3121,15860,2077,100817,6018,35706,3871,12086,2022,41230,3944,108307,5822,211029,7539,98893,6004,46457,4622,66250,4570,544279,10203,30484,3291,46547,3818,30754,2992,13988,2080,92658,5744,25621,3412,9961,1920,32281,3867,69264,4643,87765,5536,82988,5624,21968,2868,0,201,28727,2938,1478,681,4805,1248,1696,696,532,301,2352,722,672,316,125,120,1900,709,6519,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
1437,4355,1093,2088,771,2330,787,0,189,54049,3989,281,348,258,252,0,189,0,189,1037,506,833,336,516,335,3624,879,2466,850,33742,3168,3181,974,8111,1272,0,189,135441,5844,326,242,3167,839,3921,810,46,76,1537,546,5398,1141,472,261,1390,663,3255,735,53086,3492,4684,1005,570,303,57589,4188,48563,3362,2021,727,5549,1335,1600,486,1121,638,3589,848,2419,976,1086,455,5271,1188,10014,1518,4847,1033,4654,1018,6392,1340,0,189,0400000US15,684905,7650,8883,1530,49841,4038,20416,2504,12105,1932,76567,4803,45346,3333,9269,1644,43922,3188,70481,3743,145225,6611,115570,6766,29691,2529,57589,4188,418003,9314,5718,1274,38068,3518,13629,1935,10605,1748,67372,4696,34743,2954,6672,1431,30493,2862,48257,3895,49195,3882,100963,6626,12288,1837,0,189,28849,3006,537,262,2799,1251,1266,674,333,254,3032,1117,1953,918,523,285,3144,761,6489,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
691,1665,796,723,418,1653,537,0,163,52342,3594,228,198,208,220,292,255,411,343,920,425,1212,422,54,73,1553,545,1490,671,37753,3106,1364,808,6857,1247,0,163,65088,3951,595,324,2898,637,340,371,154,181,490,321,2635,623,788,382,1363,798,1160,472,30600,2411,2278,731,153,173,21634,2246,35870,2374,13310,1326,4344,1022,898,405,577,501,1580,561,1777,713,269,236,475,237,3822,1034,4293,902,838,461,3687,780,0,163,0400000US46,453723,6188,28525,2003,31755,2751,45924,3698,13114,1767,51461,3686,20012,2016,6861,1176,31220,2868,30219,2595,112933,4614,38884,3326,21181,2186,21634,2246,281124,6878,10919,1407,20966,2480,43505,3419,11524,1669,46662,3681,13384,1417,5525,1094,25882,2389,21623,2127,38622,2385,33681,3343,8831,1766,0,163,19299,2240,3473,883,3339,941,889,420,448,293,1809,558,1004,584,225,178,1947,773,2124,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
3509,16193,1901,8644,1520,9741,1940,0,204,299583,9321,1614,785,2506,1107,2465,881,584,398,8260,1814,4102,904,2927,1034,12772,1640,17076,2631,180908,6523,15740,2512,50629,4339,0,204,558751,14321,3786,1155,13427,1836,11140,1858,397,242,4695,1059,42029,3313,5694,1184,5305,1165,12469,1785,259992,8200,16182,2103,1998,858,181637,7626,226653,7644,8571,1420,26075,2582,7407,1386,4477,1403,14090,2234,13612,1952,3975,1001,16613,1984,48818,3529,30737,2709,15482,2386,36796,3310,0,204,0400000US53,3692600,19704,95932,4923,255141,9579,350875,8769,92909,5685,421357,13096,201410,8200,76419,5077,194379,7241,504490,11314,797249,13251,353006,11735,167796,8216,181637,7626,2462721,21567,77065,4706,192625,8737,322779,8064,82903,5104,381632,12110,133877,6550,60822,4268,144933,6618,391076,10245,309419,9897,296958,10724,68632,5160,0,204,144892,6414,4896,1147,20508,2334,7084,1830,4548,1224,12680,1987,7790,1657,3001,1081,14756,2103,35051,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
933,2002,702,1031,529,2271,1345,0,220,55923,4280,0,220,561,576,287,182,250,213,1017,866,468,330,382,306,1836,663,1638,622,39898,3308,2828,961,6758,1484,0,220,67481,3953,67,117,1602,697,751,474,43,73,297,330,4123,1182,935,611,773,479,1656,563,34253,2786,2387,765,163,179,20431,2636,24052,3070,848,458,3385,1055,109,180,148,126,937,430,1922,723,184,182,2602,1106,6557,1680,2709,678,2622,965,2029,654,0,220,0400000US44,527497,8056,2801,1047,28801,3072,57469,4137,11487,1978,61476,4536,22007,2620,7390,1715,37089,3029,55389,4743,143814,5635,57497,4782,21846,2884,20431,2636,362972,8939,1700,849,20297,2790,56009,4133,10440,1790,57691,4345,15036,2226,5329,1527,30252,2996,42012,4059,64952,3958,48629,4251,10625,2033,0,220,17069,2441,186,191,2956,795,313,264,606,423,1534,580,458,326,560,478,1626,663,3526,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
3466,15819,1934,9236,1919,11803,2060,0,211,211425,7689,702,659,2189,824,2385,742,693,470,8357,1639,4430,1183,2163,866,8603,1685,8542,1753,125294,5253,10381,2154,37686,3033,0,211,429828,11456,2305,775,6858,1458,1927,703,371,242,2621,934,20466,2496,4228,1120,2259,820,9028,1673,210423,8221,13747,2013,1716,688,153879,7471,200119,6935,2976,1021,33083,3032,5906,1266,2575,792,12303,2142,9155,1588,2070,849,16215,2034,48061,3905,21079,2312,13372,1775,33324,3159,0,211,0400000US04,3215136,18672,40260,3701,220968,8139,222616,8196,70654,4730,375214,10487,176760,8021,63165,4981,271798,7791,406278,10972,697513,12458,360698,11390,155333,6219,153879,7471,2242818,21210,33505,3409,163177,7595,206850,8093,64448,4697,343960,10722,136308,7325,52660,4528,227829,7213,304417,10302,324898,9128,313962,10662,70804,4940,0,211,130946,5881,772,341,15661,2195,5548,1408,2567,924,7973,1516,6401,1830,2044,769,16892,2438,36230,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
2281,7542,1649,6055,1265,5174,1084,0,211,226817,7972,226,206,1352,771,4674,1318,443,349,5787,1471,4914,1159,1607,517,6801,1251,9769,1629,133142,6294,7773,1520,50329,3633,0,211,401618,12432,676,387,10999,1509,3627,1121,314,255,1941,705,35744,3703,2562,788,2085,728,9599,1756,194838,7707,8118,1885,786,423,130329,6200,214571,8165,7077,1558,48081,3800,6879,1313,3533,970,14083,2201,8916,1740,2278,709,15807,1877,43983,3976,17237,1998,15381,2287,31316,3071,0,211,0400000US47,3133153,20537,28473,2953,204744,9060,412442,11385,74261,4319,363023,9638,211817,9388,46035,2843,185598,8512,321396,10059,702065,15071,304309,11927,148661,7147,130329,6200,2219479,21008,18567,2337,133526,7625,393050,11275,68097,4457,335178,9686,159487,7803,38468,2921,154085,7818,241677,8289,349306,10445,266982,11061,61056,4388,0,211,70668,4231,1927,567,10786,1878,4212,1189,1874,760,6034,1283,2756,875,1120,576,6820,1177,16368,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
