C24070_042M,C24070_043E,C24070_043M,C24070_044E,C24070_044M,C24070_045E,C24070_045M,C24070_046E,C24070_046M,C24070_047E,C24070_047M,C24070_048E,C24070_048M,C24070_049E,C24070_049M,C24070_050E,C24070_050M,C24070_051E,C24070_051M,C24070_052E,C24070_052M,C24070_053E,C24070_053M,C24070_054E,C24070_054M,C24070_055E,C24070_055M,C24070_056E,C24070_056M,C24070_057E,C24070_057M,C24070_058E,C24070_058M,C24070_059E,C24070_059M,C24070_060E,C24070_060M,C24070_061E,C24070_061M,C24070_062E,C24070_062M,C24070_063E,C24070_063M,C24070_064E,C24070_064M,C24070_065E,C24070_065M,C24070_066E,C24070_066M,C24070_067E,C24070_067M,C24070_068E,C24070_068M,C24070_069E,C24070_069M,C24070_070E,C24070_070M,C24070_071E,C24070_071M,C24070_072E,C24070_072M,C24070_073E,C24070_073M,C24070_074E,C24070_074M,C24070_075E,C24070_075M,C24070_076E,C24070_076M,C24070_077E,C24070_077M,C24070_078E,C24070_078M,C24070_079E,C24070_079M,C24070_080E,C24070_080M,C24070_081E,C24070_081M,C24070_082E,C24070_082M,C24070_083E,C24070_083M,C24070_084E,C24070_084M,GEO_ID,C24070_001E,C24070_001M,C24070_002E,C24070_002M,C24070_003E,C24070_003M,C24070_004E,C24070_004M,C24070_005E,C24070_005M,C24070_006E,C24070_006M,C24070_007E,C24070_007M,C24070_008E,C24070_008M,C24070_009E,C24070_009M,C24070_010E,C24070_010M,C24070_011E,C24070_011M,C24070_012E,C24070_012M,C24070_013E,C24070_013M,C24070_014E,C24070_014M,C24070_015E,C24070_015M,C24070_016E,C24070_016M,C24070_017E,C24070_017M,C24070_018E,C24070_018M,C24070_019E,C24070_019M,C24070_020E,C24070_020M,C24070_021E,C24070_021M,C24070_022E,C24070_022M,C24070_023E,C24070_023M,C24070_024E,C24070_024M,C24070_025E,C24070_025M,C24070_026E,C24070_026M,C24070_027E,C24070_027M,C24070_028E,C24070_028M,C24070_029E,C24070_029M,C24070_030E,C24070_030M,C24070_031E,C24070_031M,C24070_032E,C24070_032M,C24070_033E,C24070_033M,C24070_034E,C24070_034M,C24070_035E,C24070_035M,C24070_036E,C24070_036M,C24070_037E,C24070_037M,C24070_038E,C24070_038M,C24070_039E,C24070_039M,C24070_040E,C24070_040M,C24070_041E,C24070_041M,C24070_042E,C24070_042MA,C24070_043EA,C24070_043MA,C24070_044MA,C24070_044EA,C24070_045EA,C24070_045MA,C24070_046MA,C24070_046EA,C24070_047MA,C24070_047EA,C24070_048EA,C24070_048MA,C24070_049EA,C24070_049MA,C24070_050EA,C24070_050MA,C24070_051MA,C24070_051EA,C24070_052MA,C24070_052EA,C24070_053MA,C24070_053EA,C24070_054EA,C24070_054MA,C24070_055EA,C24070_055MA,C24070_056EA,C24070_056MA,C24070_057MA,C24070_057EA,C24070_058EA,C24070_058MA,C24070_059EA,C24070_059MA,C24070_060EA,C24070_060MA,C24070_061EA,C24070_061MA,C24070_062EA,C24070_062MA,C24070_063MA,C24070_063EA,C24070_064EA,C24070_064MA,C24070_065EA,C24070_065MA,C24070_066EA,C24070_066MA,C24070_067EA,C24070_067MA,C24070_068MA,C24070_068EA,C24070_069MA,C24070_069EA,C24070_070EA,C24070_070MA,C24070_071EA,C24070_071MA,C24070_072MA,C24070_072EA,C24070_073EA,C24070_073MA,C24070_074MA,C24070_074EA,C24070_075MA,C24070_075EA,C24070_076EA,C24070_076MA,C24070_077MA,C24070_077EA,C24070_078MA,C24070_078EA,C24070_079EA,C24070_079MA,C24070_080MA,C24070_080EA,C24070_081EA,C24070_081MA,C24070_082EA,C24070_082MA,C24070_083EA,C24070_083MA,C24070_084MA,C24070_084EA,NAME,C24070_001EA,C24070_001MA,C24070_002EA,C24070_002MA,C24070_003MA,C24070_003EA,C24070_004EA,C24070_004MA,C24070_005MA,C24070_005EA,C24070_006MA,C24070_006EA,C24070_007EA,C24070_007MA,C24070_008MA,C24070_008EA,C24070_009MA,C24070_009EA,C24070_010MA,C24070_010EA,C24070_011EA,C24070_011MA,C24070_012MA,C24070_012EA,C24070_013MA,C24070_013EA,C24070_014MA,C24070_014EA,C24070_015MA,C24070_015EA,C24070_016EA,C24070_016MA,C24070_017MA,C24070_017EA,C24070_018MA,C24070_018EA,C24070_019EA,C24070_019MA,C24070_020MA,C24070_020EA,C24070_021EA,C24070_021MA,C24070_022EA,C24070_022MA,C24070_023MA,C24070_023EA,C24070_024EA,C24070_024MA,C24070_025MA,C24070_025EA,C24070_026MA,C24070_026EA,C24070_027EA,C24070_027MA,C24070_028EA,C24070_028MA,C24070_029MA,C24070_029EA,C24070_030EA,C24070_030MA,C24070_031MA,C24070_031EA,C24070_032MA,C24070_032EA,C24070_033EA,C24070_033MA,C24070_034EA,C24070_034MA,C24070_035MA,C24070_035EA,C24070_036MA,C24070_036EA,C24070_037EA,C24070_037MA,C24070_038EA,C24070_038MA,C24070_039EA,C24070_039MA,C24070_040EA,C24070_040MA,C24070_041MA,C24070_041EA,C24070_042EA,state
172,674728,10219,2331,822,3720,742,8727,1523,1531,618,11058,1487,6361,1132,6779,1193,24603,2362,18386,2316,472808,9646,25057,2095,93367,5140,0,172,643554,11523,1368,488,17997,1665,2469,781,608,305,5443,1226,51783,3536,3137,615,9033,1305,12858,2169,286314,7196,9700,1594,1684,651,241160,7073,318498,9147,20041,1742,60262,4292,11522,1506,5590,1069,26590,2322,12005,1527,3995,902,20014,2251,61041,3580,32427,2522,19321,1830,45690,3375,0,172,0400000US42,5987761,21619,89444,4615,338712,9516,733164,11774,166625,6555,711096,13065,298006,7242,104296,5029,390221,8999,593314,13582,1538202,18746,507810,11717,275711,8616,241160,7073,4185561,25408,60661,4152,235011,8257,699271,11945,151606,6146,648421,12885,222778,6689,89000,4665,323386,8108,463987,11818,727520,11805,441022,10703,122898,5507,0,172,165420,6910,5043,900,21722,2255,11175,1409,7290,1133,19584,2277,5079,945,1385,494,13185,2003,37042,2631,19133,1939,12710,1651,12072,1963,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
210,61368,4554,0,210,179,189,1086,599,129,127,594,306,116,112,561,345,1691,789,1303,721,44179,4329,3326,1140,8204,1592,0,210,62381,4384,0,210,1123,640,255,180,51,84,407,228,3224,842,134,121,570,267,2631,770,31770,3218,1100,573,107,179,21009,2376,25704,2629,117,158,3995,1140,1034,519,550,316,1583,642,559,374,243,206,1862,628,6570,1290,3872,1083,2212,611,3107,1067,0,210,0400000US44,515340,7901,1702,819,27143,2726,55610,4142,14021,1737,59495,4802,16766,2000,7234,1556,34231,3020,52172,4093,143212,6179,58487,4870,24258,3019,21009,2376,349852,7923,1530,786,19520,2346,52309,4116,12900,1644,55585,4522,12782,2036,6153,1474,29138,2972,38290,3616,61350,4463,48805,4581,11490,1842,0,210,16035,2430,55,92,2326,867,926,667,391,298,1326,516,85,141,143,143,970,368,3378,919,2041,801,3044,1332,1350,509,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
204,123389,5757,354,267,705,469,2301,635,1128,604,4476,1181,2311,821,1286,677,4498,977,3248,948,61985,4451,5738,1155,35359,3257,0,204,335788,11573,432,293,5330,1249,1538,648,379,397,2862,1083,16587,2589,3279,821,3428,849,9283,1687,187712,7897,7603,1552,553,344,96802,5588,109482,5643,3489,1050,20996,3127,2638,772,1235,422,9582,1580,4367,911,1054,505,6522,1073,24026,2732,10493,1449,4269,1029,20811,2495,0,204,0400000US45,2080718,15739,19841,3043,127346,6724,284633,8056,53008,4011,247443,7901,91759,6009,41129,4000,118769,5853,196963,7379,457859,11883,235466,8438,109700,6475,96802,5588,1445960,16568,13890,2843,89108,5913,274705,7571,48349,4008,223285,7572,66151,4909,34885,3815,97042,5714,147918,6237,191396,7120,212600,8094,46631,4330,0,204,66099,4544,1676,599,11207,1832,3451,1125,1917,603,7238,1718,2343,824,625,422,7279,1194,12488,1881,6273,1195,5256,1647,6346,1541,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
155,45422,3244,262,247,490,308,399,256,50,73,1437,560,1023,389,250,230,1604,504,989,418,30444,2613,1534,528,6940,1571,0,155,67054,3722,1892,989,2293,753,63,65,0,155,219,165,3001,713,1162,525,722,266,993,394,31030,2309,2133,573,40,56,23506,2219,38040,2005,15407,1396,5162,929,607,286,113,77,1960,531,1604,539,285,213,1461,466,3190,745,2654,624,1443,491,4154,770,0,155,0400000US46,431256,5106,29459,2471,30936,2303,38610,2377,12184,1858,50628,3474,16478,1792,10539,1582,33334,2207,26228,2443,98802,4257,40481,3329,20071,2423,23506,2219,264468,5256,9520,1396,19877,2191,36838,2306,11863,1869,45114,3321,10588,1556,8720,1464,28829,2280,18457,1724,33304,2337,33838,2931,7520,1586,0,155,16272,1727,2378,554,3114,939,703,324,158,126,1898,491,262,170,122,141,718,353,2599,911,1370,577,1533,633,1417,633,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
203,218696,8136,320,247,1411,576,4050,936,1469,547,5519,1182,4666,1174,2803,930,7596,1494,6375,1322,125260,6200,9246,1700,49981,4101,0,203,409324,10843,1021,481,9324,1501,2749,785,268,337,2165,850,41615,3313,2871,940,1992,674,9272,1280,193909,7799,8822,1556,484,268,134832,6431,200698,8401,9054,1581,41367,3248,6663,1371,3983,1505,15665,2242,7573,1463,3243,888,12977,1754,38748,3219,15467,1946,13805,2145,32153,3071,0,203,0400000US47,2881431,18741,26860,2290,184629,6187,371754,8852,77983,4634,351535,10955,178587,7218,55861,4214,159525,6200,279455,8079,648546,15158,264787,9041,147077,6374,134832,6431,1990451,19388,15295,1965,123495,5307,354863,8792,69230,3850,319832,10342,123091,6262,45937,4128,130745,5929,213025,7650,307041,9062,227900,7738,59997,4766,0,203,62262,3966,1170,483,9032,1621,3429,907,3033,1157,8354,1978,1642,609,1007,712,6215,1114,12035,1683,6869,1260,5014,1313,4462,1118,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
213,681157,15674,5858,1603,12375,2207,10933,1687,4391,1315,20074,2547,13375,2064,3199,748,26329,2931,26613,2605,372472,10642,31671,3061,153867,5756,0,213,1630878,25136,2310,834,22329,2250,7889,1248,585,306,9882,1522,93262,5462,9409,1350,14992,2184,31129,3022,893048,17699,25220,2640,5021,1340,515802,12495,812590,16092,35401,2976,155700,7910,21921,2786,15625,2092,61369,5078,34661,3349,9535,2073,53554,3373,166118,7283,67314,5118,43591,4147,147801,7808,0,213,0400000US48,12074980,34059,426088,12140,939268,17778,1118292,17801,371469,10785,1398841,20781,632712,15664,212490,8676,795539,16032,1345842,19767,2576913,28615,1090747,21137,650977,14150,515802,12495,8619144,39718,367624,11308,706015,16379,1060991,17090,336988,10031,1272149,19948,477303,14882,187451,8356,672592,14334,1040251,17463,1209267,22455,967014,19757,321499,11294,0,213,331211,10565,14895,2085,42849,3767,16558,2719,13880,2243,35367,3643,14111,2129,2896,728,28072,2995,81731,4795,34812,3099,23251,2969,22789,3031,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
185,94295,4481,260,236,1740,767,1687,612,219,223,3982,1495,1857,735,874,367,4605,889,3162,752,58751,3862,2916,544,14242,1830,0,185,202176,6031,2154,913,3524,886,887,353,300,228,1197,515,9655,1591,1470,468,2024,678,5197,1036,101752,5265,7929,1359,1006,638,65081,4039,64580,4202,1866,571,8750,1730,2253,674,935,357,5610,1361,1938,785,623,407,4606,920,12605,1726,9444,1525,3621,871,12329,1879,0,185,0400000US49,1327452,11547,27455,2019,85445,4587,145556,6093,33779,2775,167550,7056,61614,4063,29209,2536,85741,3968,154906,6277,291809,8891,118493,6145,60814,4103,65081,4039,914500,11246,20898,1983,63020,4046,138326,6239,30495,2746,151866,6487,46243,3640,25066,2483,68286,3796,123946,5720,116017,5445,100182,5231,30155,3143,0,185,51901,3263,2277,716,8411,1296,2403,719,1830,567,4895,1109,1921,672,1176,485,6220,1172,9996,1487,5845,994,3845,1075,3082,898,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
151,49058,2896,286,211,14,22,502,325,14,23,1164,528,392,342,491,198,1501,418,821,321,36877,2426,1878,582,5118,1082,0,151,46245,2471,37,46,1537,416,47,80,0,151,89,75,3195,738,543,250,228,204,371,166,24146,1999,565,254,103,123,15384,1657,31018,1875,2891,623,7168,903,968,257,403,244,1855,556,555,299,387,201,919,303,5614,1075,4179,681,1833,538,4246,734,0,151,0400000US50,322899,4274,7746,1033,24435,2089,34706,2731,6098,1010,34564,2834,10626,1172,7557,1170,15125,1294,30006,1996,92260,3740,28889,2372,15503,1524,15384,1657,182033,4464,3865,856,12980,1592,32327,2644,5550,941,29611,2701,6098,1053,5862,1174,11141,1220,19754,1829,26152,1825,23718,2096,4975,872,0,151,14545,1455,667,299,2736,605,862,438,131,132,1845,537,386,254,274,248,1336,457,3446,696,906,329,895,335,1061,499,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
198,301904,8990,572,323,2862,1083,4211,1087,316,162,6708,1189,4522,1211,4857,841,14997,1978,21571,2276,151239,5757,15035,2204,75014,4278,0,198,797341,14101,1513,469,11025,1854,11405,1668,1087,627,7862,1525,34475,3246,5996,1134,12876,1761,22041,2346,318140,9169,16985,2071,1297,533,352639,9150,199377,7206,9195,1739,32642,3065,3288,777,1829,646,11354,1831,7739,1345,2234,828,14341,1838,46028,3083,27003,2711,10919,1764,32805,2882,0,198,0400000US51,3986665,21243,43689,4053,248894,8473,287599,8111,75567,4997,443771,12017,164425,6474,84381,4672,247186,7223,589007,11876,872234,13941,364142,10573,213131,8174,352639,9150,2565532,23934,30707,3604,179874,7930,263336,7365,69885,4939,405114,11476,114347,5449,69620,4240,196682,6909,463008,10253,365403,10024,312967,10448,94589,6416,0,198,122511,5466,1702,637,22491,2473,5359,1215,2450,671,12733,1613,3342,814,1674,696,8290,1117,36359,3118,10449,1319,8236,1448,9426,1370,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
198,263024,8029,1795,770,3015,913,3586,1126,1189,605,8912,1584,3305,882,2536,930,15159,2361,12281,2223,149308,6517,14983,1856,46955,3002,0,198,514064,11378,2649,858,11921,1757,8648,1466,509,349,3892,999,41554,3169,5604,1159,5888,1414,12836,2096,240075,7840,15334,1905,1237,543,163917,6816,197364,7519,7555,1373,22341,2320,7260,1430,3615,993,14072,2254,6790,1490,2538,698,14603,2042,46630,3826,24736,2327,13020,2234,34204,3207,0,198,0400000US53,3229431,17677,83626,5291,189791,8249,344691,10309,97189,5142,386704,12511,162233,6223,77434,5110,182378,7047,390405,11212,694474,11911,301986,10522,154603,6316,163917,6816,2134142,18445,65843,5126,138515,6280,319589,9577,87272,4776,347417,12331,107218,5841,65813,4713,135669,6370,288429,9176,267618,8114,246501,9336,64258,4283,0,198,120837,6666,5784,1316,13999,1792,5608,1374,4604,1146,12411,2659,3366,954,943,395,11059,1704,30229,3311,12737,1669,12148,2343,7949,1633,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
190,54099,3545,608,364,356,237,367,316,99,103,894,565,785,389,512,286,599,315,1644,817,36555,2772,1577,635,10103,1388,0,190,142977,5780,391,203,5406,1239,318,248,118,142,268,220,9299,1648,609,382,1569,636,3738,1088,68099,4036,3398,802,219,207,49545,3330,34261,2985,1869,574,5719,1186,1115,461,1261,657,3083,1203,1117,431,390,266,1606,566,7002,1067,3738,1171,1255,522,6106,1262,0,190,0400000US54,752310,9863,40837,3971,49111,3436,61153,4352,17458,2080,91138,4589,41308,3461,13870,1977,30593,2724,63182,4836,198095,6672,64110,3726,31910,2867,49545,3330,503868,10854,37464,3938,33946,2993,58527,4256,14954,1986,83973,4471,29461,2983,12168,2030,25477,2482,48453,3850,87938,4718,56989,3678,14518,1971,0,190,17105,2226,505,264,3684,1032,826,417,1026,594,2920,949,646,411,191,166,1342,541,2345,816,1765,665,891,383,964,675,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
149,267263,7733,421,195,1533,516,6498,1292,661,447,7130,1513,2172,679,1178,368,11079,1440,6418,1053,178867,5974,11762,1457,39544,2689,0,149,351365,8517,1267,351,7252,965,1616,715,41,71,1041,392,19734,1743,5862,997,3015,639,6877,1226,193916,6785,9614,1422,462,278,100668,4181,149593,5327,25909,1943,23708,2043,6075,947,2051,503,10210,1428,5461,951,1636,506,9213,1211,22727,1986,14284,1465,8987,1053,19332,2143,0,149,0400000US55,2873231,15153,73901,3547,146632,5472,533524,9629,74232,3268,333259,8011,121396,4579,48603,3059,178573,6475,232864,6896,658438,9990,248561,7787,122580,4708,100668,4181,2021337,15128,38514,2849,99000,4768,512740,9217,68907,3245,307559,7597,90033,4311,39270,2610,149049,5612,182464,6709,265348,7166,211434,7167,57019,3321,0,149,83673,3699,7790,917,15139,2058,6595,1050,2572,639,7319,978,3996,899,657,287,6217,1273,14378,1663,6023,989,6764,1080,6223,1011,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
193,18656,2037,46,78,260,262,0,193,29,54,718,540,508,288,24,42,650,563,301,257,12092,1672,734,347,3294,955,0,193,69227,3959,1101,559,1767,650,0,193,0,193,524,489,2718,882,593,317,232,205,2553,849,35685,2736,2282,762,361,266,21411,2508,19405,2370,4737,1368,2549,756,177,155,322,329,1209,565,760,442,85,145,1149,473,2868,880,2225,788,1002,480,2322,761,0,193,0400000US56,295192,4132,38553,3116,19334,2243,10927,1860,5507,1226,34994,3141,18181,2203,2915,698,11671,1879,17435,2358,72719,3237,28909,2719,12636,1706,21411,2508,177126,4832,31458,2923,13445,2218,10511,1894,4943,1175,31198,3042,13091,1804,2213,634,8462,1533,10349,1859,22022,2467,23871,2578,5563,1247,0,193,10778,1773,1211,452,1313,545,239,255,213,196,1345,578,1104,578,0,193,1178,791,1364,520,695,396,1020,584,1096,772,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
225,53807,4315,97,115,1085,568,1708,987,214,234,1705,649,512,413,471,336,2527,766,2572,854,33444,3150,2363,853,7109,1440,0,225,246846,9049,438,397,6704,1429,299,285,0,225,905,493,17284,2152,414,338,3132,906,6604,1542,112396,6360,6173,1413,477,338,92020,5080,93601,4441,2335,784,14120,1755,2401,770,1060,601,9337,1658,3861,1178,198,196,3393,1016,17780,2171,8956,1674,7984,1485,22176,2565,0,225,0400000US72,1065584,11160,14496,2405,53471,3787,96498,5266,26268,3094,142931,6119,41077,3855,21171,2358,54258,3131,107157,6100,264590,8168,94904,5987,56743,4255,92020,5080,645404,10523,10461,2119,29472,3459,90781,4988,24309,3020,126579,6040,18319,2551,19745,2303,44144,2955,74643,5335,105817,4809,76422,5414,24712,3523,0,225,25926,2886,1165,704,2090,713,1309,644,685,374,4405,1444,1101,638,343,250,1062,607,5558,1395,3977,1052,1962,853,2269,895,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
