GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001EA,B20005H_001MA,B20005H_002MA,B20005H_002EA,B20005H_003MA,B20005H_003EA,B20005H_004EA,B20005H_004MA,B20005H_005EA,B20005H_005MA,B20005H_006EA,B20005H_006MA,B20005H_007MA,B20005H_007EA,B20005H_008MA,B20005H_008EA,B20005H_009EA,B20005H_009MA,B20005H_010EA,B20005H_010MA,B20005H_011MA,B20005H_011EA,B20005H_012EA,B20005H_012MA,B20005H_013EA,B20005H_013MA,B20005H_014EA,B20005H_014MA,B20005H_015EA,B20005H_015MA,B20005H_016MA,B20005H_016EA,B20005H_017EA,B20005H_017MA,B20005H_018MA,B20005H_018EA,B20005H_019EA,B20005H_019MA,B20005H_020EA,B20005H_020MA,B20005H_021EA,B20005H_021MA,B20005H_022EA,B20005H_022MA,B20005H_023MA,B20005H_023EA,B20005H_024EA,B20005H_024MA,B20005H_025MA,B20005H_025EA,B20005H_026EA,B20005H_026MA,B20005H_027EA,B20005H_027MA,B20005H_028EA,B20005H_028MA,B20005H_029EA,B20005H_029MA,B20005H_030EA,B20005H_030MA,B20005H_031EA,B20005H_031MA,B20005H_032EA,B20005H_032MA,B20005H_033EA,B20005H_033MA,B20005H_034MA,B20005H_034EA,B20005H_035EA,B20005H_035MA,B20005H_036EA,B20005H_036MA,B20005H_037EA,B20005H_037MA,B20005H_038MA,B20005H_038EA,B20005H_039MA,B20005H_039EA,B20005H_040MA,B20005H_040EA,B20005H_041EA,B20005H_041MA,B20005H_042EA,B20005H_042MA,B20005H_043MA,B20005H_043EA,B20005H_044MA,B20005H_044EA,B20005H_045MA,B20005H_045EA,B20005H_046EA,B20005H_046MA,B20005H_047EA,B20005H_047MA,B20005H_048MA,B20005H_048EA,B20005H_049EA,B20005H_049MA,B20005H_050MA,B20005H_050EA,B20005H_051MA,B20005H_051EA,B20005H_052EA,B20005H_052MA,B20005H_053EA,B20005H_053MA,B20005H_054EA,B20005H_054MA,B20005H_055EA,B20005H_055MA,B20005H_056EA,B20005H_056MA,B20005H_057MA,B20005H_057EA,B20005H_058MA,B20005H_058EA,B20005H_059MA,B20005H_059EA,B20005H_060EA,B20005H_060MA,B20005H_061EA,B20005H_061MA,B20005H_062MA,B20005H_062EA,B20005H_063MA,B20005H_063EA,B20005H_064MA,B20005H_064EA,B20005H_065EA,B20005H_065MA,B20005H_066MA,B20005H_066EA,B20005H_067EA,B20005H_067MA,B20005H_068EA,B20005H_068MA,B20005H_069EA,B20005H_069MA,B20005H_070EA,B20005H_070MA,B20005H_071MA,B20005H_071EA,B20005H_072EA,B20005H_072MA,B20005H_073MA,B20005H_073EA,B20005H_074EA,B20005H_074MA,B20005H_075EA,B20005H_075MA,B20005H_076EA,B20005H_076MA,B20005H_077MA,B20005H_077EA,B20005H_078EA,B20005H_078MA,B20005H_079EA,B20005H_079MA,B20005H_080EA,B20005H_080MA,B20005H_081EA,B20005H_081MA,B20005H_082MA,B20005H_082EA,B20005H_083MA,B20005H_083EA,B20005H_084MA,B20005H_084EA,B20005H_085EA,B20005H_085MA,B20005H_086EA,B20005H_086MA,B20005H_087EA,B20005H_087MA,B20005H_088EA,B20005H_088MA,B20005H_089MA,B20005H_089EA,B20005H_090EA,B20005H_090MA,B20005H_091EA,B20005H_091MA,B20005H_092EA,B20005H_092MA,B20005H_093EA,B20005H_093MA,B20005H_094EA,B20005H_094MA,B20005H_095MA,B20005H_095EA,state
0400000US25,4209444,4631,2014723,2737,1015432,11162,37,46,1015395,11160,1377,427,1302,616,2668,711,4554,958,9217,1633,3710,943,11146,1885,8445,1339,22654,2821,10705,1833,37497,3610,54020,4052,47916,3598,62667,4733,52299,3882,75967,4199,102188,4973,89889,4820,152520,6357,264654,7217,999291,10925,519932,9027,479359,10723,75362,4896,57876,4010,44814,3577,27108,2020,37671,3249,17450,2360,26795,2975,13162,1935,25095,2285,9590,1539,22821,2368,21243,2536,13459,1669,13556,1668,6204,1186,12238,2022,12806,1717,9969,1568,12275,1736,19865,2413,2194721,3185,760067,10918,0,203,760067,10918,1466,704,888,505,4982,1119,3695,971,8052,1577,4824,1281,11364,1869,9163,1723,25252,2348,14943,2055,44933,3827,62278,3657,56513,3702,61586,3868,46620,3264,59735,4020,84218,4010,65516,4143,99177,4622,94862,4953,1434654,10547,757325,8717,677329,10898,106634,5074,71969,4022,62793,4134,40680,3293,60855,4300,26256,2347,39591,2931,20681,2014,38279,2851,14645,1814,38488,3005,31853,2700,19011,1714,17393,1937,10368,1267,12302,1813,20095,1745,15861,1471,16543,1684,13032,1520,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6182112,3522,3022454,2666,1354109,9975,102,98,1354007,9972,4742,916,2669,735,9354,1179,8060,1239,22256,2313,13095,1539,31302,2613,26295,2991,57876,3781,27883,2170,81743,3922,99887,4272,90275,3856,98217,4772,78654,3690,94565,4141,131671,5707,106020,4509,168925,4509,200518,5196,1668345,10138,953100,9139,715245,10083,127802,4913,87345,3504,76298,3760,52392,3291,72524,4377,29761,2575,43172,3056,20593,1695,32625,2616,11590,1376,30507,2383,25085,1968,14462,1789,17260,1689,9458,1200,12078,1690,16252,1666,8356,1220,10970,1160,16715,1734,3159658,2246,963123,11249,167,190,962956,11240,2216,1177,2908,779,10390,1427,8119,1243,24793,2303,16020,1861,34545,2748,30197,2565,56883,3440,38554,3007,89624,3916,100971,4309,82098,3386,78058,3968,56276,3630,60959,3405,79549,4050,59839,3344,77450,3910,53507,2820,2196535,11877,1285258,8374,911277,10929,166763,5910,109349,4004,107167,4838,71233,3860,100680,3572,50980,3557,60454,3578,28941,2418,45219,3270,16650,1632,35764,2686,30645,2520,15820,1485,16128,1596,9652,1279,10074,1199,10799,1160,8685,1370,10366,1417,5908,849,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3628848,2976,1783031,1990,935210,8311,266,185,934944,8331,2181,515,1083,402,4490,1025,3592,686,12532,1656,4699,949,15124,1924,11815,1438,24477,1747,16465,1570,45269,2915,68579,3514,64196,3656,72751,3171,59612,2961,76147,3491,100850,4306,72496,2936,120395,4608,158191,4743,847821,8420,405555,6153,442266,7345,70946,3295,55824,3632,46041,3378,26810,2094,38329,2800,17118,1810,20156,1748,12391,1683,20239,1965,9574,1339,19984,2110,18867,1708,12271,1645,13082,1502,7127,1023,9963,1199,11710,1474,7614,1175,10701,1379,13519,1599,1845817,2019,701661,7378,148,99,701513,7392,1452,478,1253,508,3939,913,5173,983,13871,1893,9155,1292,16602,1663,14360,1627,32041,2197,22496,1626,59892,3322,66893,3131,65155,3132,64420,2994,48430,2892,48145,2996,64686,3253,47298,2730,62419,2716,53833,2911,1144156,7542,556585,6662,587571,7291,90822,3595,69635,3604,65796,3565,38767,2733,55491,3107,27490,2114,36564,2211,19956,1808,31011,2252,13327,1340,29097,2453,22791,1885,15528,1808,13500,1433,9186,1200,10539,1273,14430,1572,10019,1253,8347,1329,5275,1040,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1392014,2436,678457,1857,320300,5013,0,208,320300,5013,759,556,1103,736,1670,570,1650,593,5285,1075,3083,889,8614,1683,6111,1514,13818,1851,7148,1666,26459,3129,31563,3172,26664,2890,27356,2613,19763,2362,24314,2682,24897,2344,24252,2189,30003,2642,35788,2889,358157,4919,227382,5941,130775,5185,22624,2178,17638,2237,16182,2504,7657,1373,11432,1769,5704,1376,5093,1199,2514,790,7568,1434,3110,914,5466,1202,4170,980,2670,880,3661,882,1799,857,2752,860,3202,899,1220,477,2048,713,4265,1086,713557,1817,225962,6555,0,208,225962,6555,281,314,434,342,1234,604,2753,1017,7561,1721,6507,1653,9162,1842,9295,1698,14705,1879,10534,1631,23977,2843,26900,2896,24319,2518,18030,2105,13310,1829,14970,2067,17047,2207,8524,1578,8623,1460,7796,1534,487595,6976,328871,6767,158724,5293,31539,3012,22726,3006,18739,2193,14863,2558,15388,2011,6472,1493,8486,1644,5840,1438,7750,1713,3147,932,3515,760,5909,1272,4042,931,2342,732,1627,676,2262,818,961,357,1359,743,643,319,1114,467,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3943353,3114,1921607,2493,925188,9128,197,174,924991,9128,3422,971,1368,535,4717,1078,5454,1252,15151,2131,13230,2014,26824,2798,19861,2064,40193,3269,28263,2504,61894,3589,87530,4489,70012,4009,70850,4242,50841,3399,65026,3728,86641,4464,64993,3471,90000,4841,118721,4539,996419,8879,564575,7179,431844,8816,75062,3552,51123,2951,47889,3708,30854,2904,45785,3064,19555,2027,24937,2779,12181,1819,17290,2056,8933,1376,18228,2371,16140,1858,11224,1722,8690,1440,5721,1296,7710,1155,7702,1390,5787,1226,7110,1142,9923,1508,2021746,2402,719060,10520,174,115,718886,10504,1384,499,2939,1003,7472,1427,8258,1295,19269,2257,17145,2428,32751,3086,25740,2396,45344,3435,30786,2515,74618,4470,83417,4001,66510,4002,58600,3391,42030,3479,45006,2761,50505,2868,34360,2917,42369,3082,30383,2781,1302686,10408,769795,9627,532891,8538,100242,4482,67906,3697,67319,3824,42180,2721,59487,3812,26810,2306,35017,2966,15638,2019,22050,2302,9808,1558,19557,2112,17308,1822,11339,1556,10313,1639,5712,999,5945,1289,6071,948,3183,828,3825,1029,3181,882,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,726015,1337,363246,1064,170444,3911,63,48,170381,3904,1184,523,209,235,2009,659,1685,566,5078,1140,2903,937,4588,1244,2438,785,7952,1241,5811,1149,11910,1836,14640,1958,11608,1487,14656,1534,10289,1425,10258,1287,17230,1672,11724,1502,14361,1664,19848,1853,192802,4054,97496,3622,95306,4058,15551,2090,12003,1546,10821,1544,7039,1293,9916,1505,4322,952,4930,1107,3469,930,4345,764,1844,618,3847,976,3840,923,1769,475,1566,492,1322,657,1416,593,1540,478,1293,589,1556,463,2917,786,362769,1120,124591,4305,35,35,124556,4304,287,174,342,255,899,385,901,361,6114,1207,3218,982,5681,1312,5485,1170,10199,1652,7270,1306,15429,2413,13694,1357,10282,1318,8953,1535,7189,892,6546,1070,9057,1257,4680,864,4011,824,4319,931,238178,4333,125311,3066,112867,4337,20344,2266,13185,1583,13170,1550,9552,1356,10633,1228,6992,1420,7867,1457,3273,782,6095,1193,2319,816,4106,780,3617,895,2061,576,1796,610,1189,466,2470,789,2046,534,436,238,866,360,850,440,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1219778,1674,596868,1322,337316,4486,54,77,337262,4474,1192,353,542,258,2958,700,1325,364,5441,1045,3395,805,4821,812,5206,934,13676,1750,9406,1560,22473,2285,27215,2309,26912,2030,29535,2418,23018,1866,29087,2715,33051,2226,22855,1775,32802,1980,42352,2449,259552,4622,125420,3608,134132,4737,26634,2086,18548,1580,17869,2102,9873,1443,12642,1573,5446,943,6861,1320,3673,897,5218,942,2086,606,4629,779,4117,772,3223,842,2504,805,1756,499,1888,609,1776,472,1008,322,1668,415,2713,710,622910,1079,247413,4428,91,106,247322,4436,266,156,1009,433,2545,618,2417,676,6121,1022,5244,881,10205,1370,7408,1411,20036,2007,11014,1300,26272,1939,27999,1964,23657,1988,20325,1636,15485,1650,16247,1815,19065,1652,10907,1351,11657,1438,9443,1054,375497,4559,191718,4039,183779,4894,31244,2299,24535,2205,24297,2164,14557,1524,18257,1765,10871,1416,11887,1488,5683,1086,7832,1304,4300,935,6931,1056,7002,1121,3603,828,3004,641,3065,805,1818,515,2355,604,1162,384,839,348,537,250,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1235825,2362,629645,1370,277643,5897,0,206,277643,5897,474,331,318,202,1802,583,1585,632,3528,882,1686,699,4471,943,3828,1118,10361,1735,4110,972,16766,2518,20531,2410,16214,2235,19539,2485,15870,2139,20039,2591,30204,2676,23933,2745,37990,3109,44394,3511,352002,6299,209848,5103,142154,6135,18800,2526,12595,1722,12649,2227,7996,1221,15142,2489,7102,1657,7186,1331,3889,1013,7789,1635,3872,1407,6467,1195,8246,1851,5844,1522,4465,1124,2894,734,2099,710,3823,1135,1854,595,4688,1218,4754,983,606180,1500,204577,4706,51,83,204526,4678,276,222,987,482,1765,689,1914,713,3404,906,1596,544,6305,1617,5375,1436,9806,1624,6095,1477,18216,2002,22975,2681,18093,2203,17726,1831,12303,1679,15153,1827,17337,1577,13589,1770,17748,1907,13863,1680,401603,4994,247240,5674,154363,5287,21591,2438,16090,1755,15608,1835,9349,1566,16333,1914,10468,1468,9714,1421,7354,1335,10156,1571,3773,1020,7665,1433,5581,1083,3225,809,3148,794,2079,694,3131,981,3218,879,1472,486,2149,621,2259,799,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1006693,1842,492007,1162,252344,4650,123,147,252221,4663,870,479,373,288,1029,496,653,368,2865,968,1355,697,2448,946,3392,734,8188,1688,4252,1339,12045,1784,15355,1932,19711,2005,19614,2505,14562,1875,21056,2197,26975,2369,18462,1723,31164,2538,47852,2918,239663,4871,116946,3923,122717,3951,21202,2049,13869,1842,13486,1673,8100,1422,12477,1721,4360,940,5572,979,4548,1193,6322,1137,1528,551,5164,1159,4335,850,2619,727,3356,886,2980,929,1473,572,2331,681,2146,625,2751,845,4098,801,514686,1240,182016,4695,17,29,181999,4698,452,284,343,241,1400,514,831,532,1798,729,977,383,3713,1028,3926,1019,9734,1557,5339,1033,14450,1819,22356,2134,16134,1883,17259,2121,13298,1928,13232,1749,18629,2173,9116,1357,16162,1954,12850,1423,332670,4740,172317,5082,160353,4519,26888,2314,18398,1740,14856,2119,11078,1548,15912,2184,7630,1209,9902,1193,5110,1095,9301,1519,4286,1055,7135,1125,6530,1303,4605,993,3695,789,2655,838,2019,592,4439,1209,2266,536,1556,489,2092,709,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4235829,4242,2041612,2868,1035530,8731,231,153,1035299,8711,1644,508,1051,371,4682,1119,2770,719,9177,1682,5057,1193,11485,1694,9660,1527,16898,2026,11734,1945,35485,3186,48667,3665,43586,3620,53683,3879,40953,3090,69848,4142,100957,4944,77519,4498,158189,5250,332254,6645,1006082,8921,584826,7456,421256,7738,71313,3567,42632,2522,38019,2620,23020,2143,31920,2579,15521,2052,20810,1868,10918,1754,21569,2284,7954,1191,20239,2010,17322,1739,11246,1549,10255,1177,8056,1366,9045,1298,12559,1627,9290,1440,17486,1974,22082,1806,2194217,2854,727685,9287,174,139,727511,9277,834,393,1440,603,3168,868,2700,846,11466,1646,7217,1756,14191,2049,12879,1734,22341,2113,11552,1729,43726,3457,46001,4065,49496,3391,55144,3810,43097,3038,58783,4087,77817,4498,55031,3330,99227,4697,111401,5113,1466532,9892,863834,8326,602698,9929,85140,3942,60588,3584,58372,3509,39167,2538,60132,3860,24198,2106,36533,2884,16409,1815,31770,2721,13489,2084,31072,3045,24366,1879,15283,1994,13624,1687,10675,1446,16060,1856,21948,2148,13220,1714,20030,1638,10622,1520,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,705387,1568,346597,1161,158254,4260,82,144,158172,4294,639,390,499,389,1159,824,355,178,4245,1234,3482,1201,4314,1169,1623,775,5712,1363,2858,972,8433,1625,10201,1976,9084,1878,10227,1411,9328,1571,10803,1800,14272,1774,11304,1674,20931,1864,28703,2355,188343,4309,114583,3596,73760,3486,13634,1704,8886,1539,7518,1481,5118,1226,6954,1292,2554,736,3343,1029,2333,855,3988,1143,1357,559,2096,815,2929,881,1992,685,1328,604,714,400,2114,842,1281,501,1085,515,1373,577,3163,981,358790,1008,108297,4152,0,195,108297,4152,99,97,575,288,731,375,708,443,4544,1098,2050,734,3711,1021,2114,770,6642,1449,3471,1089,7502,1580,9116,1366,9255,1398,9026,1531,7966,1345,7587,1336,10601,1609,6631,1128,8673,1476,7295,1140,250493,4217,162720,4360,87773,3630,16011,1359,9222,1326,10033,1651,8204,1592,8477,1410,4037,922,5101,1135,3377,1016,3509,1148,1734,615,3456,967,2567,803,1808,698,3197,932,1357,536,1380,483,1695,529,999,489,917,324,692,360,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
