GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001EA,B15001_001MA,B15001_002MA,B15001_002EA,B15001_003MA,B15001_003EA,B15001_004EA,B15001_004MA,B15001_005MA,B15001_005EA,B15001_006MA,B15001_006EA,B15001_007EA,B15001_007MA,B15001_008MA,B15001_008EA,B15001_009MA,B15001_009EA,B15001_010EA,B15001_010MA,B15001_011MA,B15001_011EA,B15001_012MA,B15001_012EA,B15001_013EA,B15001_013MA,B15001_014MA,B15001_014EA,B15001_015MA,B15001_015EA,B15001_016EA,B15001_016MA,B15001_017MA,B15001_017EA,B15001_018MA,B15001_018EA,B15001_019MA,B15001_019EA,B15001_020EA,B15001_020MA,B15001_021MA,B15001_021EA,B15001_022EA,B15001_022MA,B15001_023MA,B15001_023EA,B15001_024EA,B15001_024MA,B15001_025MA,B15001_025EA,B15001_026EA,B15001_026MA,B15001_027EA,B15001_027MA,B15001_028EA,B15001_028MA,B15001_029MA,B15001_029EA,B15001_030EA,B15001_030MA,B15001_031MA,B15001_031EA,B15001_032EA,B15001_032MA,B15001_033EA,B15001_033MA,B15001_034EA,B15001_034MA,B15001_035MA,B15001_035EA,B15001_036MA,B15001_036EA,B15001_037EA,B15001_037MA,B15001_038MA,B15001_038EA,B15001_039EA,B15001_039MA,B15001_040MA,B15001_040EA,B15001_041MA,B15001_041EA,B15001_042MA,B15001_042EA,B15001_043EA,B15001_043MA,B15001_044EA,B15001_044MA,B15001_045MA,B15001_045EA,B15001_046MA,B15001_046EA,B15001_047MA,B15001_047EA,B15001_048EA,B15001_048MA,B15001_049EA,B15001_049MA,B15001_050MA,B15001_050EA,B15001_051EA,B15001_051MA,B15001_052MA,B15001_052EA,B15001_053MA,B15001_053EA,B15001_054EA,B15001_054MA,B15001_055EA,B15001_055MA,B15001_056MA,B15001_056EA,B15001_057MA,B15001_057EA,B15001_058MA,B15001_058EA,B15001_059EA,B15001_059MA,B15001_060MA,B15001_060EA,B15001_061EA,B15001_061MA,B15001_062MA,B15001_062EA,B15001_063MA,B15001_063EA,B15001_064MA,B15001_064EA,B15001_065EA,B15001_065MA,B15001_066MA,B15001_066EA,B15001_067EA,B15001_067MA,B15001_068MA,B15001_068EA,B15001_069MA,B15001_069EA,B15001_070MA,B15001_070EA,B15001_071EA,B15001_071MA,B15001_072MA,B15001_072EA,B15001_073MA,B15001_073EA,B15001_074MA,B15001_074EA,B15001_075MA,B15001_075EA,B15001_076EA,B15001_076MA,B15001_077EA,B15001_077MA,B15001_078EA,B15001_078MA,B15001_079MA,B15001_079EA,B15001_080MA,B15001_080EA,B15001_081EA,B15001_081MA,B15001_082EA,B15001_082MA,B15001_083EA,B15001_083MA,state
0400000US40,2902736,1340,1420299,2115,205010,2731,6156,1173,34601,2654,70984,3106,73737,2903,7402,1230,11222,2007,908,395,262157,2498,10879,1783,26009,2387,84681,3497,62989,3476,18897,1926,45730,2998,12972,1727,237690,2011,10267,1282,21827,2169,79460,3689,56386,3140,15932,1334,36713,2397,17105,1907,472519,2257,20992,1762,43376,2787,159447,3923,106873,3425,31758,2263,73125,3058,36948,2444,242923,1242,15950,1347,24402,1777,74493,3050,52372,2539,11952,1346,36901,2198,26853,1646,1482437,1725,191289,2139,3130,715,26926,2500,55902,2739,78700,3579,10120,1462,15275,1988,1236,644,260455,1998,7829,960,21182,1891,67382,2933,66399,2713,24049,2017,55466,2872,18148,1943,234906,2411,8445,1207,16495,1855,59683,2933,57063,2548,24083,1941,49909,2363,19228,1611,490783,2146,15559,1753,36177,2448,159540,4805,119629,4667,40521,2236,76511,4245,42846,2806,305004,1115,19689,1473,33557,1991,125106,3582,66118,2608,12528,1429,28601,2350,19405,1558,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3070537,1714,1503938,1934,186003,2233,3319,1015,24232,2673,60372,3712,81395,4545,5968,1339,10318,2117,399,324,270574,2626,9331,2116,20856,2323,71873,4734,74181,5386,20855,2486,53292,3817,20186,2385,261297,3072,15293,2418,17180,2256,58282,3557,60219,3342,20564,2571,58228,3122,31531,2790,512096,2481,20614,2754,31272,2133,127034,4567,137235,4490,43449,2529,95688,4476,56804,3140,273968,1206,13195,1474,17779,1945,66205,2544,64732,2847,17469,1992,48834,2729,45754,2871,1566599,2016,180491,2419,2634,966,20412,2325,50540,3893,79827,3745,10156,1905,16046,2344,876,504,264276,2807,6984,1540,15319,2323,51420,3554,74168,4349,25422,2906,63982,3634,26981,2097,253669,2426,14132,2071,13114,2014,48338,3361,58700,3753,25144,2061,58068,3201,36173,2496,537535,2387,17889,2503,27025,2695,124395,4697,155223,4894,56269,2985,96763,4104,59971,3391,330628,1555,14111,1924,23212,2166,108323,4072,87082,3909,19035,2091,46176,2793,32689,2551,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10057548,2157,4853526,2871,631654,3051,10307,1372,79613,3623,216679,6835,238922,6545,25971,2811,56147,3935,4015,1366,805960,3488,22818,2713,53870,3869,249042,6115,149675,5926,67094,3803,190574,5573,72887,4277,768255,3076,21134,2540,51463,3548,260319,6443,127461,4899,63748,3806,151508,5400,92622,3667,1751979,2989,48894,3440,114115,4359,686697,9926,283018,6674,130577,5062,290690,6579,197988,5831,895678,1928,63274,3093,95067,3876,350806,5696,125406,4633,38367,2673,110355,4265,112403,4540,5204022,2465,616384,2876,7068,1166,61834,4110,180237,6651,260223,8324,27597,2539,73559,4602,5866,1022,794369,3187,17459,2007,43262,3896,185162,5941,143325,6080,78767,4405,213305,7383,113089,4912,768236,2069,16953,2014,40780,3572,206745,6229,135810,5700,81628,3426,175152,4867,111168,3958,1830739,2625,42352,2859,102861,4652,681040,10080,313230,8012,183713,5900,305366,6367,202177,5564,1194294,1699,80672,4240,136754,4974,589990,7665,150656,4429,48332,3109,103278,3595,84612,4145,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,838664,998,402131,1334,59101,999,516,367,5604,1179,18772,1837,25442,2212,2024,626,6361,1233,382,273,68352,1104,1815,820,6152,1501,17965,1961,15629,1973,3969,1033,16356,1795,6466,1133,62768,1304,3186,1304,5198,1327,16194,2007,14244,1722,5148,1046,10764,1650,8034,1339,143015,1102,6476,1253,9571,1688,41452,3065,24013,2580,11948,1742,30504,2867,19051,1868,68895,620,8211,1049,8457,1320,18075,1707,7946,1256,3419,830,11170,1167,11617,1410,436533,971,59607,1040,698,519,5089,1123,14760,1851,27455,2254,2981,978,8081,1291,543,392,66524,960,1316,624,4727,1202,10735,1737,14928,2371,5894,1382,19669,1980,9255,1506,64215,721,2475,901,3883,1023,13188,1881,14616,1957,6778,1482,14355,1727,8920,1327,152218,900,7855,1347,8216,1492,41118,2801,28349,2260,17897,1988,29786,2518,18997,1733,93969,572,12766,1914,11439,1657,33127,2657,13652,1470,4814,1062,9994,1415,8177,1174,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3695519,1738,1772284,2177,254590,3238,4803,1125,42202,3779,86075,4300,98002,4522,8606,1855,14513,1725,389,363,300028,4313,12820,2397,33453,2985,86278,4355,73585,4648,23350,2595,52165,3853,18377,2267,291422,3256,10914,1970,26997,2775,87304,4204,66684,4421,22281,2210,52748,3505,24494,2467,607244,2974,29272,3111,62095,3866,193277,6032,114569,4095,53465,3723,98884,4356,55682,2977,319000,1470,30800,2399,31207,2259,86440,3762,52767,2945,21690,2144,53123,3065,42973,3018,1923235,2194,242113,2583,2835,966,33153,3099,62529,3833,108110,4405,11964,2309,22358,2289,1164,528,307816,3506,9974,1738,26465,3127,61991,3889,79113,5025,29904,2944,68505,4419,31864,3445,303433,3015,6465,1225,20439,3012,70203,4072,70818,4160,38943,3227,59173,3461,37392,3246,663766,2851,22851,2248,46318,3174,205501,4986,146385,5017,73576,3581,103683,4944,65452,3272,406107,1552,38243,2944,51779,2919,148053,4710,76610,3343,21395,1727,41663,2537,28364,2382,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,636396,1106,317110,1615,45340,1592,1139,425,6582,1253,15903,1708,15434,1850,3557,885,2671,793,54,106,56611,1544,749,335,3389,798,14741,1480,13635,1564,9421,1541,11469,1324,3207,946,50155,1268,1049,536,2250,660,15705,1537,10137,1422,6266,1087,10261,1457,4487,1048,109238,1273,1858,520,5573,988,38382,2277,24310,1950,12769,1396,18143,1991,8203,1155,55766,651,6531,1072,2671,631,21540,1466,9075,994,1596,579,9127,1093,5226,766,319286,1498,40097,988,595,282,4830,884,10452,1224,17860,1495,2630,761,3499,897,231,289,54106,1187,1527,597,2019,564,11016,1292,13306,1346,7732,1270,14258,1480,4248,867,46605,1044,811,411,2016,714,9761,1179,10651,1465,6777,1028,11643,1243,4946,869,109741,1144,2102,493,4424,946,31889,2133,26678,2076,14983,1633,21342,2069,8323,1165,68737,533,4675,815,4751,785,29667,1532,14909,1354,3312,714,7997,1011,3426,771,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5003897,2710,2407490,3385,319468,3004,5829,1285,41710,3123,124045,5104,117228,5250,11355,1945,18794,2597,507,326,418935,3530,15843,2201,37611,3725,135049,6360,99169,5207,24080,3222,80164,4418,27019,2512,419057,3229,16827,1904,38765,3340,142312,6454,91260,4937,24801,2622,67752,3425,37340,3056,834455,3854,40755,2813,83495,4486,295141,7091,166364,5509,51085,3327,126511,4645,71104,3910,415575,1826,51488,2943,40371,2690,128766,4390,77768,4098,14265,1709,54496,3286,48421,2852,2596407,2867,314394,3085,4231,1129,30265,3318,99680,4937,133848,4656,12709,1988,30562,3005,3099,1015,423999,2836,10683,1624,26912,2688,108186,4346,97370,3837,37987,3348,95007,4662,47854,3256,427882,2450,13054,2229,28222,2877,112364,4669,98220,4714,39645,3222,82640,4101,53737,3538,895517,2644,32427,2878,65931,4412,306476,6563,199954,6779,79691,4430,130597,5016,80441,4092,534615,1976,64539,2712,63628,2833,209464,4755,97944,3932,19750,2042,44308,3264,34982,2239,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19407275,3905,9541917,5540,1411694,7028,42208,3706,226919,8195,479345,12350,527362,11217,49973,4650,80060,5486,5827,1424,1932580,7148,117712,6023,198055,9317,540294,14352,472361,13361,121947,6800,351269,8902,130942,5907,1789314,6000,154124,7012,179484,7665,455075,9844,390735,10184,116155,7035,315461,8348,178280,6831,3096780,5686,300424,9398,269786,7838,788823,13365,657654,10925,199052,6779,559458,12654,321583,9583,1311549,2886,185031,5119,104405,3565,302748,7737,265042,6495,59370,3571,228321,5208,166632,6163,9865358,4351,1321925,4778,23764,3183,173690,7763,372976,9167,562174,12140,60248,4730,119724,5490,9349,1848,1872279,6205,81585,5631,157169,8807,408859,10885,487328,11768,138693,6348,433700,9591,164945,7549,1801395,5079,136079,6035,173112,7128,375569,9585,411409,11347,142427,6253,378060,9765,184739,7089,3214781,5634,289805,8765,254941,8831,818152,14082,734391,12586,240131,7535,590260,11193,287101,8955,1654978,3211,255241,7630,160844,6192,518149,9922,346457,7126,72887,4110,188392,6882,113008,5348,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2004041,1105,997107,1787,168363,1726,1951,692,23626,2972,55986,3622,70532,3678,9797,1735,5670,1153,801,656,223959,2135,5357,1221,12960,1666,51897,3881,67665,3479,19013,2219,49778,3624,17289,1819,189800,1681,6966,1770,13214,1795,38794,2629,48767,3203,17316,2062,41090,2732,23653,2163,285094,1719,6981,1339,16846,1956,62914,3642,77219,3528,25764,2150,54542,2905,40828,2354,129891,842,4730,805,6859,1006,28495,2161,30247,2199,7689,1249,27067,1950,24804,1992,1006934,1563,165229,1554,918,479,18185,2212,39198,3152,76552,3705,16608,1944,13070,1955,698,392,215748,1874,5215,1533,9281,1661,43177,2829,61062,3369,25546,2246,55370,3272,16097,1985,183567,1675,5080,1088,9454,1728,38852,2944,49760,2975,22793,2071,42842,2413,14786,1607,289601,1849,9366,1675,13585,1927,70186,3478,85922,3719,30770,2331,54479,2907,25293,2147,152789,868,5222,1232,10166,1267,47884,2357,43511,2428,10429,1282,23334,2008,12243,1592,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,502500,927,244834,1112,33580,474,194,242,3100,650,11603,1286,13958,1557,728,289,3987,1159,10,20,35448,688,663,342,2848,791,11043,1196,6901,1050,3015,704,8185,1012,2793,739,36352,971,318,213,2653,719,10751,1167,7040,1369,3039,838,8109,1137,4442,904,92769,699,2008,566,5586,994,34388,1673,15444,1418,7324,915,15366,1273,12653,1357,46685,460,4538,901,3184,676,14348,1201,5465,794,2364,620,7970,1130,8816,1017,257666,932,32746,617,108,143,2831,823,8465,987,15583,1345,1337,532,4077,1189,345,292,34980,618,542,404,1003,413,7810,984,6489,904,2900,847,11625,1291,4611,924,36338,534,103,88,1271,580,7724,882,6477,1123,4217,718,9926,1032,6620,887,97629,894,1663,648,3358,790,27801,1663,17774,1619,9071,1141,22925,1634,15037,1272,55973,389,4211,745,3322,749,19574,1456,8179,972,3948,796,9321,972,7418,954,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6396074,3415,3110547,3791,430039,4143,6728,1486,48582,3819,152064,5120,162847,5877,14980,2207,42582,3141,2256,710,578498,5070,16720,2617,37614,3176,152546,6417,136495,6943,38640,3356,131114,5322,65369,3774,548456,5019,21639,2750,37033,3430,136052,6545,105796,4476,36232,2930,121461,5320,90243,3960,1068512,4821,40550,3350,82431,4310,281356,8506,199642,6206,69971,3743,214789,6132,179773,5654,485042,2114,51787,3520,44131,2570,116422,3863,78429,3389,19886,1919,80084,4021,94303,3495,3285527,3279,404811,4117,3184,965,34362,3133,111584,4884,174711,5847,22290,2276,54821,3594,3859,972,573849,4538,15076,2509,25367,3159,100370,5525,128236,5475,52268,3546,159601,5567,92931,4371,549835,3753,14615,1869,26381,2722,103449,5092,114108,5753,53373,3603,138954,5247,98955,4048,1137265,3949,38777,3465,65547,3703,283361,6727,238104,6092,103725,4017,245532,7111,162219,5696,619767,2795,61877,2907,66879,3016,206930,5051,117409,4962,31665,2104,80774,3761,54233,2723,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5375222,1348,2664111,2157,349220,2699,6258,1625,55632,4444,113673,4887,126200,6622,22496,2647,23694,2584,1267,610,508628,3485,19598,2507,39523,3407,129601,5919,123646,6429,43847,3635,111228,4778,41185,3441,467111,2491,21583,3431,33141,3097,104648,4444,106974,5690,47233,2989,97093,4138,56439,3236,909079,3080,31377,3286,51144,3392,210821,6477,225903,6421,86488,4112,187722,6083,115624,4618,430073,1752,21331,2235,26626,2266,101041,3674,95248,4116,28245,2719,85339,3537,72243,3174,2711111,2006,319898,2424,4111,1047,40204,3487,81570,4800,132073,4783,21686,2567,37886,3168,2368,831,483721,2606,14412,2061,28569,3244,92535,4148,120066,5710,50796,3719,128636,5350,48707,3723,452572,2688,18017,2215,20563,2384,87196,4936,107008,4727,52900,3704,103100,4708,63788,4215,934227,2628,33901,2967,39808,3166,207389,6939,243408,7239,105715,3832,195217,6954,108789,4694,520693,1420,27485,2646,36519,2659,162358,4868,134767,4296,34206,2866,76138,3508,49220,2735,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1472047,1325,719823,1832,89618,1273,818,383,12600,1631,37436,2885,32760,2731,2607,873,2813,748,584,368,109215,1899,1025,474,9666,1369,44463,2778,23100,2268,8132,1339,14174,1717,8655,1530,119066,1659,3317,1010,10943,1707,50625,3419,22635,2123,8924,1637,14360,1757,8262,1296,259044,1672,12985,1794,28430,2109,113369,3991,45871,3030,12170,1665,28617,2466,17602,1975,142880,890,18556,1795,17582,1824,56772,2819,20042,2303,4597,872,12590,1585,12741,1420,752224,1514,88404,1712,619,344,12023,2031,27193,2525,33809,2668,5174,1148,8990,1773,596,546,104063,1645,1450,549,7667,1469,28460,2833,26189,2136,10837,1694,19144,2009,10316,1512,114190,1559,3540,1015,7187,1234,35830,2338,26021,2412,14350,1977,17668,2333,9594,1445,268434,1448,10110,1416,25899,2856,108367,4214,50183,3226,22744,2119,28449,2243,22682,1968,177133,1071,18885,1593,22328,2290,82649,2953,27227,1948,5943,939,11730,1294,8371,1290,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
