B24012_013E,B24012_013M,B24012_014E,B24012_014M,B24012_015E,B24012_015M,B24012_016E,B24012_016M,B24012_017E,B24012_017M,B24012_018E,B24012_018M,B24012_019E,B24012_019M,B24012_020E,B24012_020M,B24012_021E,B24012_021M,B24012_022E,B24012_022M,B24012_023E,B24012_023M,B24012_024E,B24012_024M,B24012_025E,B24012_025M,B24012_026E,B24012_026M,B24012_027E,B24012_027M,B24012_028E,B24012_028M,B24012_029E,B24012_029M,B24012_030E,B24012_030M,B24012_031E,B24012_031M,B24012_032E,B24012_032M,B24012_033E,B24012_033M,B24012_034E,B24012_034M,B24012_035E,B24012_035M,B24012_036E,B24012_036M,B24012_037E,B24012_037M,B24012_038E,B24012_038M,B24012_039E,B24012_039M,B24012_040E,B24012_040M,B24012_041E,B24012_041M,B24012_042E,B24012_042M,B24012_043E,B24012_043M,B24012_044E,B24012_044M,B24012_045E,B24012_045M,B24012_046E,B24012_046M,B24012_047E,B24012_047M,B24012_048E,B24012_048M,B24012_049E,B24012_049M,B24012_050E,B24012_050M,B24012_051E,B24012_051M,B24012_052E,B24012_052M,B24012_053E,B24012_053M,B24012_054E,B24012_054M,B24012_055E,B24012_055M,B24012_056E,B24012_056M,B24012_057E,B24012_057M,B24012_058E,B24012_058M,B24012_059E,B24012_059M,B24012_060E,B24012_060M,B24012_061E,B24012_061M,B24012_062E,B24012_062M,B24012_063E,B24012_063M,B24012_064E,B24012_064M,B24012_065E,B24012_065M,B24012_066E,B24012_066M,B24012_067E,B24012_067M,B24012_068E,B24012_068M,B24012_069E,B24012_069M,B24012_070E,B24012_070M,B24012_071E,B24012_071M,B24012_072E,B24012_072M,B24012_073E,B24012_073M,GEO_ID,B24012_001E,B24012_001M,B24012_002E,B24012_002M,B24012_003E,B24012_003M,B24012_004E,B24012_004M,B24012_005E,B24012_005M,B24012_006E,B24012_006M,B24012_007E,B24012_007M,B24012_008E,B24012_008M,B24012_009E,B24012_009M,B24012_010E,B24012_010M,B24012_011E,B24012_011M,B24012_012E,B24012_012M,B24012_013EA,B24012_013MA,B24012_014MA,B24012_014EA,B24012_015MA,B24012_015EA,B24012_016MA,B24012_016EA,B24012_017MA,B24012_017EA,B24012_018EA,B24012_018MA,B24012_019MA,B24012_019EA,B24012_020MA,B24012_020EA,B24012_021MA,B24012_021EA,B24012_022MA,B24012_022EA,B24012_023MA,B24012_023EA,B24012_024MA,B24012_024EA,B24012_025MA,B24012_025EA,B24012_026MA,B24012_026EA,B24012_027EA,B24012_027MA,B24012_028MA,B24012_028EA,B24012_029EA,B24012_029MA,B24012_030MA,B24012_030EA,B24012_031MA,B24012_031EA,B24012_032MA,B24012_032EA,B24012_033EA,B24012_033MA,B24012_034MA,B24012_034EA,B24012_035EA,B24012_035MA,B24012_036EA,B24012_036MA,B24012_037MA,B24012_037EA,B24012_038MA,B24012_038EA,B24012_039MA,B24012_039EA,B24012_040EA,B24012_040MA,B24012_041MA,B24012_041EA,B24012_042MA,B24012_042EA,B24012_043MA,B24012_043EA,B24012_044EA,B24012_044MA,B24012_045MA,B24012_045EA,B24012_046MA,B24012_046EA,B24012_047EA,B24012_047MA,B24012_048EA,B24012_048MA,B24012_049EA,B24012_049MA,B24012_050MA,B24012_050EA,B24012_051EA,B24012_051MA,B24012_052EA,B24012_052MA,B24012_053EA,B24012_053MA,B24012_054EA,B24012_054MA,B24012_055EA,B24012_055MA,B24012_056MA,B24012_056EA,B24012_057MA,B24012_057EA,B24012_058EA,B24012_058MA,B24012_059EA,B24012_059MA,B24012_060EA,B24012_060MA,B24012_061MA,B24012_061EA,B24012_062MA,B24012_062EA,B24012_063EA,B24012_063MA,B24012_064EA,B24012_064MA,B24012_065MA,B24012_065EA,B24012_066MA,B24012_066EA,B24012_067MA,B24012_067EA,B24012_068EA,B24012_068MA,B24012_069MA,B24012_069EA,B24012_070MA,B24012_070EA,B24012_071MA,B24012_071EA,B24012_072MA,B24012_072EA,B24012_073EA,B24012_073MA,NAME,B24012_001EA,B24012_001MA,B24012_002EA,B24012_002MA,B24012_003EA,B24012_003MA,B24012_004EA,B24012_004MA,B24012_005EA,B24012_005MA,B24012_006MA,B24012_006EA,B24012_007MA,B24012_007EA,B24012_008EA,B24012_008MA,B24012_009EA,B24012_009MA,B24012_010EA,B24012_010MA,B24012_011MA,B24012_011EA,B24012_012MA,B24012_012EA,state
91990,14509,41893,1598,34011,4279,66087,6791,104650,11459,41055,1879,19533,835,29287,6197,34137,3120,29389,4609,40282,2331,12322,824,20391,1240,16869,1213,30562,533,32327,1681,27267,1231,31035,568,21340,1354,26918,1109,38072,2377,30336,499,31930,714,33105,2097,21942,1149,26163,304,40834,360,45185,1654,47301,2961,41995,1189,48915,4561,52163,4624,37478,9974,49634,5162,35124,1093,35692,1280,46261,3051,35102,1360,22294,3120,43924,2583,51795,807,33154,2071,14471,461,21358,634,25732,3305,17393,4562,32451,6060,11308,463,13361,687,12792,1367,23589,641,16190,668,26433,452,26836,3140,11378,25367,21812,3330,32356,2800,22179,587,23222,1678,20957,2332,20428,1516,0400000US47,30462,194,34473,996,56877,1492,65429,2466,68128,3098,57295,4543,62237,3051,60759,4186,69324,2647,47613,7200,41328,1052,37093,2480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
101036,6665,46893,831,39346,3648,66139,2124,92096,5331,40778,1680,20532,295,23205,2480,40821,885,30686,1592,50337,1908,15257,480,19352,673,18339,1564,32901,1087,38944,2248,29115,1102,30998,260,21023,926,29131,855,37355,928,31527,293,34689,1179,36152,617,22042,489,26250,212,45733,301,50446,533,51507,690,48400,1698,59371,3262,61569,1475,60887,4270,51109,1510,39352,1096,36545,855,55849,3800,40105,800,26770,1627,50665,450,61287,509,32403,1341,13868,253,20139,544,30844,1293,21361,2499,35928,1571,11856,217,12417,374,12340,300,24122,325,17120,445,27196,304,22561,1977,14088,3402,22961,2332,29926,6224,19132,569,19437,625,21035,919,16140,963,0400000US48,31665,113,37191,221,65445,581,71643,769,75244,1519,63771,3630,76490,1154,73840,2809,80659,1069,67043,6858,46900,691,38922,1698,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
102098,18524,41102,3636,37427,5077,71764,6397,97174,13692,38673,5892,17158,968,19373,3814,43150,4925,37142,4874,49810,2530,11570,947,17224,3249,9853,5248,31572,1081,39119,3213,24786,1628,37173,1588,19087,5417,35310,1780,41823,1152,31695,944,33463,2034,38476,3512,23486,1696,21998,432,35382,1032,40950,1149,42766,5721,38163,3680,42556,7150,48926,7539,50523,11811,32371,9665,25068,1951,32475,6283,45779,8839,20952,3970,17446,4466,40786,2012,48687,3264,27021,2417,12653,797,19784,1536,17770,5481,11083,10827,36428,2630,11956,1117,10463,1812,10860,912,21296,608,14878,1634,24130,1030,11405,4183,10536,3867,7520,3023,26997,13895,19529,1470,20190,1396,20198,3473,15552,4965,0400000US49,30802,294,40173,523,61286,916,66078,1445,71879,2395,56215,4998,63277,2846,63611,3713,66054,3377,47414,8243,45090,4882,44375,7738,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
82930,36043,43607,9073,36339,5663,81316,49386,121541,30433,45571,15622,21596,1052,27451,8380,49510,6143,46414,19218,51637,9042,14657,3247,22083,1481,18644,4747,31270,1727,36371,7079,27061,4399,35201,1972,22496,2338,34624,2382,40418,2218,31723,987,36626,2593,31290,1553,20131,6463,28788,1764,41730,915,45861,3405,45616,5929,46046,3706,50865,6189,56500,11478,56786,8093,40868,19312,35705,1551,35445,3044,43937,3227,36867,2178,21738,1993,50449,3124,54559,6030,35651,6976,16498,1526,23473,2526,42196,33412,12875,74706,50708,33228,15280,2305,14241,3694,15337,3105,25419,1275,19454,3053,28900,2563,15919,15671,5562,5936,22471,22403,45614,21168,24376,1795,25765,2204,13554,17617,16589,6297,0400000US50,32027,493,36694,910,53145,3232,60465,7452,61728,5306,53543,5699,60475,10012,75439,7427,54576,12421,47137,5306,41041,3686,32020,6303,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
132595,8272,47821,2175,49080,4589,80918,6452,100606,10001,40467,10342,23741,1126,27643,1983,47503,3294,39045,4568,55050,3368,15790,905,21676,1080,18330,3146,35159,1159,36498,1114,32490,1853,35004,1381,21410,3049,31575,508,40990,1071,32702,1680,36933,926,35311,1279,23946,1926,30904,288,49877,837,60291,1435,63413,3033,56708,920,68888,2626,75363,3787,67840,7610,50418,5200,39342,1074,37274,2331,72214,7361,37565,995,33291,4233,48590,1880,58463,2455,31874,1088,16192,452,21871,525,32386,4328,25297,4288,47529,11389,12031,436,15573,913,14621,847,25782,408,17888,1125,29474,983,31358,3183,9201,8086,29471,4460,40309,5538,21403,798,23132,2326,17772,2015,20782,2699,0400000US51,37040,275,44148,841,78152,1861,82358,2007,87497,2648,75031,3615,86515,1614,91391,1059,78607,4080,71296,7847,52333,1908,41989,2529,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
94866,7804,51051,2414,40818,2841,78893,5039,90637,6373,50296,5123,23217,1201,26903,1863,50344,3081,35118,2910,70264,3567,17258,920,24821,1666,20781,1406,37941,1582,41481,1208,32374,2574,37833,1583,22632,1014,38902,2760,46266,1776,35638,702,40483,977,39576,3015,22892,1800,30588,258,49684,1166,54001,2203,57286,2327,51119,966,65845,2343,70824,3219,62332,6002,56531,9708,35225,1041,36821,1047,53505,5451,29364,2598,31509,2128,55586,2374,62542,3361,40493,1685,17180,456,24977,1409,40442,4150,20946,5115,52196,4603,14428,1074,16180,1077,16169,740,27727,824,22114,895,30427,364,19021,2277,15474,977,34781,8226,41672,1968,22302,993,23945,1963,25760,1685,16561,1982,0400000US53,36861,265,44719,1000,72275,1196,76723,2207,80949,1533,66413,3693,84979,3428,90547,4176,84891,4051,61000,3106,50251,1713,45444,4633,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
85792,14781,45652,3369,36888,6378,68866,25612,112087,21523,35195,4931,20368,971,20229,6147,32133,2925,24912,3089,41842,9539,11711,1649,21272,1384,15304,3650,29029,2248,31501,1915,25004,2153,41967,1336,13438,6854,44862,4229,41578,2598,35005,2038,40709,1943,36177,1763,23596,3884,23776,693,40293,879,42882,2467,46112,4429,39929,3905,47553,7260,50467,7868,37229,26767,44212,11419,35455,1506,32191,5376,39717,15151,36179,1420,17026,6508,41312,1076,47463,2816,31006,1208,14072,811,20237,1347,18705,6010,12543,7192,30859,5827,12318,1328,11883,1212,12421,1102,21337,588,14767,1857,23526,1086,21987,26592,17877,27610,22120,49938,40208,12400,23192,1226,24853,2718,23057,2475,14226,6749,0400000US54,30371,465,37302,989,57113,2843,62368,3741,65246,5362,61287,3139,59660,3486,58159,5440,61292,7424,59139,3136,45769,2471,32130,4697,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
90654,16999,46742,1574,33047,4068,75431,8150,100016,13711,36615,6562,20024,829,22003,1138,47311,3529,31658,3969,59545,4994,10878,840,21681,1582,17045,4102,36232,837,41603,920,29568,1167,37877,1286,22912,1845,40069,1402,41340,647,33367,1044,36721,612,34583,2521,24748,1438,26583,259,42323,404,46280,761,47236,1491,45268,1157,51777,1480,61872,3360,42409,7124,43487,4935,35026,1086,37351,1704,46503,3723,32888,1863,27568,3396,47447,1301,54268,2381,32413,1617,14473,624,20481,594,34160,7401,10729,2997,50863,2022,9758,503,13048,1461,15178,728,24995,533,17263,770,27033,393,21410,2226,15086,3568,22198,9178,35342,8649,24202,880,25822,787,20293,2218,20839,881,0400000US55,31919,146,39223,600,59408,1510,62059,974,65633,2308,56816,3228,62473,1892,65283,2420,64283,4207,51230,3517,43865,2925,40682,3395,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
76392,11277,58545,3452,31327,1013,66648,17189,76886,42191,51620,3176,24585,3996,39299,103230,41983,2180,40909,758,51235,12839,10482,2023,30330,2443,22446,19512,27404,3940,27269,5798,27673,4955,47304,3475,18368,13984,50978,3958,45235,6118,42752,5140,44315,9784,43536,6624,38219,9631,26550,693,41614,1106,40770,2216,41033,3586,39930,2885,47224,12591,70956,26631,47150,20275,42107,14922,37447,7188,36623,8648,41250,27856,37910,10055,32004,26415,50676,2633,54017,4453,31192,3045,17289,3739,26414,2453,40310,5335,38165,30149,41639,7407,11115,1473,13822,3386,20699,3246,25542,1047,20233,3564,26756,980,27853,33690,11430,5544,52768,46217,66313,43202,15696,5527,14760,5551,18920,7411,11556,6771,0400000US56,34789,1776,45062,3601,61444,2032,65796,8146,70712,11555,61273,4959,61530,4223,61616,8724,63185,7258,60211,12635,55115,3775,43059,21708,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
59907,26321,26382,2090,24452,10393,34306,4986,50212,8899,17271,1228,14542,677,15828,3590,18658,1595,14194,809,28009,1423,11364,2014,12874,866,11273,990,17429,642,17178,941,17661,937,15308,430,8553,3020,13597,695,18094,1566,15705,394,16550,597,16016,672,13568,762,17542,417,26891,610,31276,1123,35623,2172,27869,2788,37702,4272,42024,3085,41350,15975,34723,3811,22966,794,23918,1500,45122,10098,22330,738,18956,9523,27122,1141,30798,1081,21488,900,10870,504,11896,935,17101,4790,12631,1142,29301,1986,10410,871,10563,1119,7215,866,15376,418,9874,595,17369,510,16895,4504,12804,8789,17057,48616,21375,3150,15623,688,16152,771,9981,2424,14226,1417,0400000US72,17420,191,17343,230,32115,1256,32982,4417,35644,3462,31359,2849,40204,4037,31398,3959,46797,8667,39580,12914,27968,3611,20826,1690,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
