GEO_ID,B23002H_001E,B23002H_001M,B23002H_002E,B23002H_002M,B23002H_003E,B23002H_003M,B23002H_004E,B23002H_004M,B23002H_005E,B23002H_005M,B23002H_006E,B23002H_006M,B23002H_007E,B23002H_007M,B23002H_008E,B23002H_008M,B23002H_009E,B23002H_009M,B23002H_010E,B23002H_010M,B23002H_011E,B23002H_011M,B23002H_012E,B23002H_012M,B23002H_013E,B23002H_013M,B23002H_014E,B23002H_014M,B23002H_015E,B23002H_015M,B23002H_016E,B23002H_016M,B23002H_017E,B23002H_017M,B23002H_018E,B23002H_018M,B23002H_019E,B23002H_019M,B23002H_020E,B23002H_020M,B23002H_021E,B23002H_021M,B23002H_022E,B23002H_022M,B23002H_023E,B23002H_023M,B23002H_024E,B23002H_024M,B23002H_025E,B23002H_025M,B23002H_026E,B23002H_026M,B23002H_027E,B23002H_027M,B23002H_028E,B23002H_028M,B23002H_029E,B23002H_029M,B23002H_030E,B23002H_030M,B23002H_031E,B23002H_031M,B23002H_032E,B23002H_032M,B23002H_033E,B23002H_033M,B23002H_034E,B23002H_034M,B23002H_035E,B23002H_035M,B23002H_036E,B23002H_036M,B23002H_037E,B23002H_037M,B23002H_038E,B23002H_038M,B23002H_039E,B23002H_039M,B23002H_040E,B23002H_040M,B23002H_041E,B23002H_041M,B23002H_042E,B23002H_042M,B23002H_043E,B23002H_043M,B23002H_044E,B23002H_044M,B23002H_045E,B23002H_045M,B23002H_046E,B23002H_046M,B23002H_047E,B23002H_047M,B23002H_048E,B23002H_048M,B23002H_049E,B23002H_049M,B23002H_050E,B23002H_050M,B23002H_051E,B23002H_051M,B23002H_052E,B23002H_052M,B23002H_053E,B23002H_053M,B23002H_054E,B23002H_054M,B23002H_055E,B23002H_055M,B23002H_056E,B23002H_056M,B23002H_057E,B23002H_057M,B23002H_058E,B23002H_058M,B23002H_059E,B23002H_059M,B23002H_060E,B23002H_060M,B23002H_061E,B23002H_061M,B23002H_062E,B23002H_062M,B23002H_063E,B23002H_063M,B23002H_064E,B23002H_064M,B23002H_065E,B23002H_065M,B23002H_066E,B23002H_066M,B23002H_067E,B23002H_067M,B23002H_068E,B23002H_068M,B23002H_069E,B23002H_069M,B23002H_070E,B23002H_070M,B23002H_071E,B23002H_071M,B23002H_072E,B23002H_072M,B23002H_073E,B23002H_073M,B23002H_074E,B23002H_074M,B23002H_075E,B23002H_075M,B23002H_076E,B23002H_076M,B23002H_077E,B23002H_077M,B23002H_078E,B23002H_078M,B23002H_079E,B23002H_079M,NAME,B23002H_001MA,B23002H_001EA,B23002H_002EA,B23002H_002MA,B23002H_003MA,B23002H_003EA,B23002H_004MA,B23002H_004EA,B23002H_005MA,B23002H_005EA,B23002H_006EA,B23002H_006MA,B23002H_007EA,B23002H_007MA,B23002H_008MA,B23002H_008EA,B23002H_009MA,B23002H_009EA,B23002H_010EA,B23002H_010MA,B23002H_011MA,B23002H_011EA,B23002H_012EA,B23002H_012MA,B23002H_013MA,B23002H_013EA,B23002H_014MA,B23002H_014EA,B23002H_015MA,B23002H_015EA,B23002H_016MA,B23002H_016EA,B23002H_017EA,B23002H_017MA,B23002H_018EA,B23002H_018MA,B23002H_019MA,B23002H_019EA,B23002H_020EA,B23002H_020MA,B23002H_021MA,B23002H_021EA,B23002H_022MA,B23002H_022EA,B23002H_023EA,B23002H_023MA,B23002H_024MA,B23002H_024EA,B23002H_025EA,B23002H_025MA,B23002H_026EA,B23002H_026MA,B23002H_027EA,B23002H_027MA,B23002H_028EA,B23002H_028MA,B23002H_029EA,B23002H_029MA,B23002H_030EA,B23002H_030MA,B23002H_031EA,B23002H_031MA,B23002H_032MA,B23002H_032EA,B23002H_033MA,B23002H_033EA,B23002H_034EA,B23002H_034MA,B23002H_035MA,B23002H_035EA,B23002H_036EA,B23002H_036MA,B23002H_037EA,B23002H_037MA,B23002H_038MA,B23002H_038EA,B23002H_039EA,B23002H_039MA,B23002H_040MA,B23002H_040EA,B23002H_041EA,B23002H_041MA,B23002H_042EA,B23002H_042MA,B23002H_043MA,B23002H_043EA,B23002H_044MA,B23002H_044EA,B23002H_045EA,B23002H_045MA,B23002H_046MA,B23002H_046EA,B23002H_047EA,B23002H_047MA,B23002H_048EA,B23002H_048MA,B23002H_049MA,B23002H_049EA,B23002H_050EA,B23002H_050MA,B23002H_051MA,B23002H_051EA,B23002H_052MA,B23002H_052EA,B23002H_053EA,B23002H_053MA,B23002H_054MA,B23002H_054EA,B23002H_055EA,B23002H_055MA,B23002H_056EA,B23002H_056MA,B23002H_057MA,B23002H_057EA,B23002H_058MA,B23002H_058EA,B23002H_059EA,B23002H_059MA,B23002H_060EA,B23002H_060MA,B23002H_061EA,B23002H_061MA,B23002H_062EA,B23002H_062MA,B23002H_063MA,B23002H_063EA,B23002H_064EA,B23002H_064MA,B23002H_065MA,B23002H_065EA,B23002H_066EA,B23002H_066MA,B23002H_067EA,B23002H_067MA,B23002H_068MA,B23002H_068EA,B23002H_069MA,B23002H_069EA,B23002H_070MA,B23002H_070EA,B23002H_071MA,B23002H_071EA,B23002H_072EA,B23002H_072MA,B23002H_073EA,B23002H_073MA,B23002H_074MA,B23002H_074EA,B23002H_075MA,B23002H_075EA,B23002H_076MA,B23002H_076EA,B23002H_077EA,B23002H_077MA,B23002H_078MA,B23002H_078EA,B23002H_079EA,B23002H_079MA,state
0400000US28,1392014,2436,678457,1857,48394,3004,17819,1841,857,348,16962,1777,11761,1613,5201,1197,30575,2613,57609,2909,43419,2896,1224,426,42195,2910,36595,3014,5600,1271,14190,2229,324203,1801,273839,4180,3197,790,270642,4253,255603,4404,15039,2213,50364,3626,113991,363,71098,2681,0,208,71098,2681,67889,2614,3209,974,42893,2661,49347,2085,16814,1857,16048,1821,766,407,32533,2317,84913,2079,11251,1528,10932,1506,319,212,73662,2164,713557,1817,40913,2924,13829,2073,156,161,13673,2091,11440,1852,2233,872,27084,2437,59725,2725,36936,3016,223,175,36713,3022,32605,2949,4108,871,22789,2648,321508,1970,230417,4464,251,224,230166,4438,214944,4666,15222,2088,91091,4243,120088,331,63239,2877,95,157,63144,2865,60558,2828,2586,757,56849,2855,52257,2527,14276,1773,13683,1742,593,347,37981,2279,119066,2463,9294,1488,8867,1449,427,252,109772,2627,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3943353,3114,1921607,2493,123639,3280,58520,2941,2688,1049,55832,2733,43913,2407,11919,1581,65119,3346,164778,2521,133639,3828,4401,1086,129238,3556,114464,3589,14774,1975,31139,2844,950555,1028,831966,4973,5187,1028,826779,5032,778452,5403,48327,3607,118589,4853,324849,341,216778,4103,0,184,216778,4103,204193,4324,12585,1698,108071,4083,123434,3059,40789,2500,39496,2476,1293,504,82645,3049,234352,3070,33341,2443,32286,2420,1055,372,201011,3384,2021746,2402,111525,2862,53792,2879,228,368,53564,2805,45713,2885,7851,1403,57733,3254,163267,1931,126485,3158,360,304,126125,3183,114717,3539,11408,1834,36782,2927,948134,1189,733263,6994,682,402,732581,6952,693302,6657,39279,2978,214871,6803,344078,202,212255,3994,23,37,212232,3993,203020,3986,9212,1458,131823,4048,131033,3779,36688,2156,35177,2170,1511,565,94345,3878,323709,3772,27865,2240,27165,2198,700,284,295844,3580,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,726015,1337,363246,1064,22425,1284,10328,1075,0,165,10328,1075,8320,1015,2008,617,12097,1624,31026,1012,24147,1722,980,404,23167,1827,20515,1688,2652,926,6879,1381,166903,635,148995,1881,1439,476,147556,1892,139338,1922,8218,1355,17908,1728,68687,11,48322,1658,0,165,48322,1658,45380,1776,2942,793,20365,1659,27046,1369,9137,1036,8921,1020,216,208,17909,1292,47159,1370,7491,1170,7228,1195,263,216,39668,1278,362769,1120,20947,1587,11780,1372,0,165,11780,1372,10021,1368,1759,657,9167,1358,28370,1180,21980,1503,233,192,21747,1510,20257,1597,1490,570,6390,1247,162022,552,127319,2633,273,253,127046,2599,122961,2523,4085,787,34703,2610,69358,80,45042,1667,0,165,45042,1667,43168,1855,1874,1103,24316,1649,26375,1346,8016,1143,7953,1136,63,76,18359,1487,55697,1345,4421,921,4352,912,69,84,51276,1531,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1219778,1674,596868,1322,39531,1685,19897,1668,30,48,19867,1678,16996,1592,2871,735,19634,1251,52472,1230,43835,1538,511,327,43324,1523,39651,1812,3673,863,8637,1349,292611,906,272290,2098,2558,697,269732,2174,261003,2505,8729,1325,20321,1832,103071,89,80450,1697,0,157,80450,1697,78115,1807,2335,662,22621,1694,38296,1164,16337,1242,15838,1195,499,341,21959,1209,70887,1169,11966,1170,11719,1135,247,279,58921,1326,622910,1079,38996,1564,22455,1570,0,157,22455,1570,20841,1492,1614,544,16541,1551,51038,1312,42163,1565,183,147,41980,1568,39425,1689,2555,737,8875,1076,288198,685,239611,2519,217,157,239394,2498,232475,2528,6919,1143,48587,2607,105972,107,75911,1962,0,157,75911,1962,74286,2062,1625,518,30061,1946,38893,1399,14922,1253,14402,1185,520,415,23971,1507,99813,1386,10139,908,10017,885,122,99,89674,1492,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1235825,2362,629645,1370,31675,1462,11526,1490,67,73,11459,1485,8971,1472,2488,573,20149,1748,40271,873,33089,1208,1079,351,32010,1270,25703,1795,6307,1492,7182,1188,305772,1072,268424,2949,3562,867,264862,3239,240398,4201,24464,2826,37348,2901,114326,4,77446,2115,0,206,77446,2115,70235,2177,7211,1371,36880,2115,52104,2125,16894,1649,15639,1657,1255,415,35210,2167,85497,2134,11076,1403,9772,1198,1304,545,74421,2192,606180,1500,26785,1502,13013,1662,0,206,13013,1662,9430,1357,3583,953,13772,1499,37782,909,29684,1402,61,74,29623,1400,26162,1540,3461,1006,8098,1184,282969,595,219102,3153,340,244,218762,3229,201793,3640,16969,2046,63867,3176,112944,255,66182,2595,0,206,66182,2595,61256,2596,4926,1177,46762,2568,50619,2344,14672,1579,13741,1462,931,608,35947,2243,95081,2361,7627,1156,7370,1091,257,260,87454,2436,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1006693,1842,492007,1162,33095,1220,15720,1641,0,185,15720,1641,12332,1418,3388,955,17375,1774,39762,717,30853,1472,380,138,30473,1479,26123,1645,4350,1334,8909,1178,239078,389,216033,2487,643,373,215390,2575,204174,3180,11216,1693,23045,2465,91447,81,71615,1683,0,185,71615,1683,68635,1713,2980,776,19832,1679,31358,1606,14896,1320,13970,1385,926,363,16462,1355,57267,1606,9841,1117,9076,1073,765,443,47426,1605,514686,1240,33060,1359,16946,1452,0,185,16946,1452,14253,1402,2693,730,16114,1664,38044,688,30699,1397,0,185,30699,1397,28024,1610,2675,772,7345,1232,242234,413,196816,3391,42,68,196774,3405,188435,3585,8339,1410,45418,3396,93447,72,64281,2114,0,185,64281,2114,61948,2214,2333,788,29166,2099,34826,1682,11838,1137,11569,1129,269,234,22988,1585,73075,1692,5646,974,5602,968,44,58,67429,1637,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4235829,4242,2041612,2868,126557,2701,43629,2993,283,274,43346,2961,34239,2469,9107,1428,82928,3370,142470,726,104852,2950,500,318,104352,2976,88595,3025,15757,2070,37618,2820,986735,1402,896801,5008,3533,790,893268,5014,830380,6549,62888,4623,89934,4825,375454,623,288237,3471,0,200,288237,3471,268037,3687,20200,2354,87217,3506,135512,3182,60860,2780,55686,2597,5174,946,74652,2999,274884,3207,45516,2911,42149,2740,3367,666,229368,3363,2194217,2854,115566,1837,44515,2232,313,364,44202,2245,36863,2085,7339,1344,71051,2593,135661,678,103194,2835,54,56,103140,2838,93329,2932,9811,1620,32467,2939,996449,1659,792395,6554,456,302,791939,6573,738245,6698,53694,3273,204054,6092,394673,673,264589,3829,0,200,264589,3829,248654,4237,15935,2113,130084,3818,152528,3703,52280,2849,47473,2693,4807,1064,100248,3551,399340,3676,38783,2895,36046,2748,2737,805,360557,4011,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,705387,1568,346597,1161,17776,1655,9615,1441,345,293,9270,1408,6180,1349,3090,830,8161,1133,24227,1524,20013,1588,899,492,19114,1558,17715,1492,1399,623,4214,1160,150119,1033,128667,2916,2794,739,125873,3137,119112,3525,6761,1463,21452,2794,68948,355,46251,1641,0,195,46251,1641,44414,1733,1837,680,22697,1611,28385,1527,9599,1292,9133,1333,466,275,18786,1667,57142,1559,8159,1490,7940,1461,219,186,48983,1802,358790,1008,15754,1419,6584,1368,0,195,6584,1368,5214,1255,1370,477,9170,1346,21399,1287,14463,1590,152,196,14311,1629,12083,1440,2228,888,6936,1312,147242,942,106128,3159,347,231,105781,3140,98927,3052,6854,1476,41114,3094,75170,361,42412,2002,77,126,42335,1998,40585,2069,1750,950,32758,2011,30821,1410,7772,1212,7245,1197,527,286,23049,1528,68404,1408,7413,1202,6965,1172,448,356,60991,1586,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9353034,6436,4525478,4503,278047,3611,94937,3723,1393,444,93544,3677,74473,3493,19071,2169,183110,4948,362373,1530,259720,4490,4809,709,254911,4566,217424,4403,37487,2882,102653,4425,2225377,1752,1988379,7264,8035,1161,1980344,7242,1855954,9322,124390,6043,236998,6896,786755,777,569571,4894,76,75,569495,4884,535932,5231,33563,2401,217184,4782,288634,4899,112415,4470,105640,4252,6775,1082,176219,4670,584292,4832,95814,4612,89660,4640,6154,970,488478,5738,4827556,4201,266095,3082,96902,3830,21,35,96881,3830,81063,3276,15818,1642,169193,4519,355565,1790,257312,5005,496,293,256816,5019,234332,4716,22484,2401,98253,4744,2232643,2029,1785744,9615,654,323,1785090,9577,1688863,10230,96227,4320,446899,9349,823098,973,535959,6371,0,193,535959,6371,510208,6656,25751,1990,287139,6369,327635,5587,104096,5043,99122,4886,4974,943,223539,5883,822520,5541,69718,3443,65906,3429,3812,1016,752802,5734,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5240550,4270,2534366,2654,154879,3967,54543,3061,2759,681,51784,3034,37299,2628,14485,2103,100336,3679,219181,2582,175165,4188,20276,1987,154889,4768,130850,4875,24039,2959,44016,3688,1238218,1945,1088550,7174,30633,2356,1057917,7532,988057,8294,69860,4341,149668,6913,427241,162,295704,4375,52,92,295652,4386,276624,4963,19028,1935,131537,4362,179881,3812,60409,3178,57119,3174,3290,811,119472,4175,314966,3769,42153,2713,40607,2759,1546,489,272813,3994,2706184,3185,144009,4043,55326,3587,86,118,55240,3572,43297,3499,11943,1611,88683,3825,198151,3256,145920,4470,1467,669,144453,4504,126028,4701,18425,2328,52231,4018,1268962,1935,977163,7880,2876,877,974287,7945,906988,7998,67299,4234,291799,7802,464010,281,270293,4822,33,55,270260,4836,256809,4834,13451,1673,193717,4774,202214,4202,47604,2667,45233,2546,2371,690,154610,3823,428838,4230,29941,2425,28219,2354,1722,610,398897,3856,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,514445,1382,262161,794,16510,1174,8356,1333,344,259,8012,1295,7538,1292,474,266,8154,929,31406,1204,27511,1405,1476,686,26035,1433,25080,1466,955,656,3895,824,126589,804,116315,1568,1946,512,114369,1677,111917,1802,2452,796,10274,1437,43570,140,34866,1025,0,149,34866,1025,34443,1034,423,180,8704,1021,14229,987,6947,1026,6599,980,348,262,7282,908,29857,982,5032,873,4967,871,65,48,24825,1184,252284,932,15604,985,9199,1056,0,149,9199,1056,8814,1040,385,229,6405,1126,26697,967,22155,1181,179,241,21976,1163,21464,1243,512,427,4542,951,113637,558,95897,1812,222,166,95675,1850,94381,1866,1294,511,17740,1729,41370,38,29600,1204,73,102,29527,1212,29029,1170,498,301,11770,1209,14349,873,5698,741,5698,741,0,149,8651,869,40627,885,3270,605,3243,614,27,40,37357,1069,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7586563,4726,3678007,3528,240812,3255,103340,3193,98,116,103242,3186,78202,2843,25040,2275,137472,3998,302225,1557,237204,5030,813,249,236391,5038,204726,5356,31665,2999,65021,4536,1808158,1288,1586570,6724,3996,1000,1582574,6779,1482256,8551,100318,4689,221588,6777,651986,267,449880,5322,10,16,449870,5322,426111,5523,23759,1992,202106,5385,233527,4184,81004,3261,77583,3292,3421,656,152523,4470,441299,4178,55642,3165,53478,3074,2164,620,385657,4217,3908556,3522,230796,4214,109627,3915,0,190,109627,3915,89067,3999,20560,1900,121169,4728,295115,2129,232416,4130,183,139,232233,4129,211026,3710,21207,2522,62699,3490,1819405,1103,1415833,8535,638,341,1415195,8498,1336752,8588,78443,4088,403572,8358,684070,320,416519,6009,0,190,416519,6009,400227,5882,16292,2032,267551,6035,255982,4653,67836,3482,64908,3321,2928,830,188146,3527,623188,4664,43929,2509,42463,2446,1466,481,579259,4836,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2135668,1691,1040242,1275,60923,1780,25537,1778,1013,363,24524,1684,19364,1502,5160,902,35386,1852,90668,1259,71093,2156,3325,757,67768,2140,60916,2316,6852,1015,19575,1886,504646,592,435460,3263,5580,987,429880,3514,411763,3931,18117,1881,69186,3245,178105,110,125319,2396,0,157,125319,2396,121404,2576,3915,765,52786,2407,70099,2074,26634,1752,25661,1813,973,509,43465,1819,135801,2074,21451,1748,20941,1762,510,228,114350,2084,1095426,1443,58178,1959,24545,1632,356,410,24189,1643,21134,1691,3055,564,33633,1550,84791,1331,57858,2157,499,228,57359,2151,52099,2194,5260,1116,26933,2306,505518,449,363885,4029,768,407,363117,4032,343290,4283,19827,1782,141633,4053,188966,133,107377,2481,0,157,107377,2481,104675,2433,2702,533,81589,2488,77129,2122,20926,1600,20466,1605,460,315,56203,2457,180844,2158,13907,1356,13526,1368,381,292,166937,2240,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2548710,3059,1241330,1740,67395,2309,28281,2108,2,31,28279,2113,21304,2045,6975,1334,39114,2560,94649,1533,71589,2536,35,115,71554,2559,58475,2888,13079,1902,23060,2253,597724,540,513260,4548,1231,491,512029,4459,470289,5398,41740,3261,84464,4473,228631,202,148648,3550,0,200,148648,3550,140410,3630,8238,1381,79983,3556,88805,2749,26429,1995,24657,1868,1772,536,62376,2736,164126,2700,17683,1779,16568,1819,1115,415,146443,3375,1307380,2104,64388,2048,27322,2029,0,200,27322,2029,21769,1846,5553,1167,37066,2320,94701,1370,69794,2427,0,200,69794,2427,60369,2828,9425,2129,24907,2291,598926,765,457877,5079,273,208,457604,5101,425003,5707,32601,3173,141049,4938,244532,220,143559,3777,0,200,143559,3777,135392,3777,8167,1427,100973,3765,95750,2399,24269,2040,22911,1994,1358,491,71481,2374,209083,2430,12942,1551,12525,1608,417,203,196141,2887,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
