GEO_ID,B24022_001E,B24022_001M,B24022_002E,B24022_002M,B24022_003E,B24022_003M,B24022_004E,B24022_004M,B24022_005E,B24022_005M,B24022_006E,B24022_006M,B24022_007E,B24022_007M,B24022_008E,B24022_008M,B24022_009E,B24022_009M,B24022_010E,B24022_010M,B24022_011E,B24022_011M,B24022_012E,B24022_012M,B24022_013E,B24022_013M,B24022_014E,B24022_014M,B24022_015E,B24022_015M,B24022_016E,B24022_016M,B24022_017E,B24022_017M,B24022_018E,B24022_018M,B24022_019E,B24022_019M,B24022_020E,B24022_020M,B24022_021E,B24022_021M,B24022_022E,B24022_022M,B24022_023E,B24022_023M,B24022_024E,B24022_024M,B24022_025E,B24022_025M,B24022_026E,B24022_026M,B24022_027E,B24022_027M,B24022_028E,B24022_028M,B24022_029E,B24022_029M,B24022_030E,B24022_030M,B24022_031E,B24022_031M,B24022_032E,B24022_032M,B24022_033E,B24022_033M,B24022_034E,B24022_034M,B24022_035E,B24022_035M,B24022_036E,B24022_036M,B24022_037E,B24022_037M,B24022_038E,B24022_038M,B24022_039E,B24022_039M,B24022_040E,B24022_040M,B24022_041E,B24022_041M,B24022_042E,B24022_042M,B24022_043E,B24022_043M,B24022_044E,B24022_044M,B24022_045E,B24022_045M,B24022_046E,B24022_046M,B24022_047E,B24022_047M,B24022_048E,B24022_048M,B24022_049E,B24022_049M,B24022_050E,B24022_050M,B24022_051E,B24022_051M,B24022_052E,B24022_052M,B24022_053E,B24022_053M,B24022_054E,B24022_054M,B24022_055E,B24022_055M,B24022_056E,B24022_056M,B24022_057E,B24022_057M,B24022_058E,B24022_058M,B24022_059E,B24022_059M,B24022_060E,B24022_060M,B24022_061E,B24022_061M,B24022_062E,B24022_062M,B24022_063E,B24022_063M,B24022_064E,B24022_064M,B24022_065E,B24022_065M,B24022_066E,B24022_066M,B24022_067E,B24022_067M,B24022_068E,B24022_068M,B24022_069E,B24022_069M,B24022_070E,B24022_070M,B24022_071E,B24022_071M,B24022_072E,B24022_072M,B24022_073E,B24022_073M,NAME,B24022_001MA,B24022_001EA,B24022_002MA,B24022_002EA,B24022_003EA,B24022_003MA,B24022_004MA,B24022_004EA,B24022_005MA,B24022_005EA,B24022_006MA,B24022_006EA,B24022_007MA,B24022_007EA,B24022_008EA,B24022_008MA,B24022_009MA,B24022_009EA,B24022_010MA,B24022_010EA,B24022_011EA,B24022_011MA,B24022_012EA,B24022_012MA,B24022_013EA,B24022_013MA,B24022_014EA,B24022_014MA,B24022_015MA,B24022_015EA,B24022_016MA,B24022_016EA,B24022_017EA,B24022_017MA,B24022_018EA,B24022_018MA,B24022_019EA,B24022_019MA,B24022_020MA,B24022_020EA,B24022_021MA,B24022_021EA,B24022_022EA,B24022_022MA,B24022_023EA,B24022_023MA,B24022_024EA,B24022_024MA,B24022_025EA,B24022_025MA,B24022_026MA,B24022_026EA,B24022_027MA,B24022_027EA,B24022_028MA,B24022_028EA,B24022_029EA,B24022_029MA,B24022_030EA,B24022_030MA,B24022_031MA,B24022_031EA,B24022_032MA,B24022_032EA,B24022_033MA,B24022_033EA,B24022_034MA,B24022_034EA,B24022_035EA,B24022_035MA,B24022_036EA,B24022_036MA,B24022_037EA,B24022_037MA,B24022_038MA,B24022_038EA,B24022_039EA,B24022_039MA,B24022_040MA,B24022_040EA,B24022_041MA,B24022_041EA,B24022_042EA,B24022_042MA,B24022_043MA,B24022_043EA,B24022_044MA,B24022_044EA,B24022_045EA,B24022_045MA,B24022_046EA,B24022_046MA,B24022_047MA,B24022_047EA,B24022_048EA,B24022_048MA,B24022_049MA,B24022_049EA,B24022_050EA,B24022_050MA,B24022_051MA,B24022_051EA,B24022_052EA,B24022_052MA,B24022_053MA,B24022_053EA,B24022_054MA,B24022_054EA,B24022_055MA,B24022_055EA,B24022_056MA,B24022_056EA,B24022_057EA,B24022_057MA,B24022_058EA,B24022_058MA,B24022_059MA,B24022_059EA,B24022_060MA,B24022_060EA,B24022_061MA,B24022_061EA,B24022_062MA,B24022_062EA,B24022_063EA,B24022_063MA,B24022_064MA,B24022_064EA,B24022_065EA,B24022_065MA,B24022_066EA,B24022_066MA,B24022_067MA,B24022_067EA,B24022_068EA,B24022_068MA,B24022_069EA,B24022_069MA,B24022_070MA,B24022_070EA,B24022_071MA,B24022_071EA,B24022_072MA,B24022_072EA,B24022_073EA,B24022_073MA,state
0400000US47,37755,618,41526,352,63102,2290,70252,1340,71126,1088,63978,4253,66851,3117,63581,4012,70928,1388,60831,10828,49241,1601,43924,4448,101165,12792,48672,2236,45199,6018,70725,9039,111573,13921,45014,5616,27883,1666,32378,4503,38771,3024,35400,5058,40623,1902,19365,1169,27086,1127,22563,3367,39633,1946,43133,2997,34011,1934,36589,891,22174,2062,32001,659,41587,809,35361,553,36245,763,38214,3044,28903,1633,34335,713,45431,601,49542,1882,50982,1019,46586,1291,52405,3731,55621,3068,46398,12123,51137,3067,40581,592,37068,1576,51115,4718,40699,533,38241,4430,49355,2048,56137,1542,36814,1662,21055,473,23902,1231,31085,4318,28658,6768,32623,5804,17405,1022,18681,1191,20798,860,30428,371,27472,1861,30777,395,30798,2270,40934,566,25463,4615,32635,2923,26434,631,26366,739,29042,5864,26108,2312,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,41209,135,46065,276,71727,540,76286,1057,79685,3460,70015,2163,81285,642,80211,1719,83077,3289,76930,8344,52018,440,42311,2450,112075,6640,51093,469,51129,1767,71291,3130,100543,4952,44505,2873,26721,425,28167,2645,46086,1424,39495,3420,51589,1206,21318,490,22745,789,26464,1154,43253,1963,50677,616,35860,722,35974,418,24800,1371,32621,1095,41091,459,36841,349,38542,1368,41354,563,28005,1396,36118,234,50644,234,54514,1382,55961,1139,52331,1418,65284,2457,68335,2750,68329,6291,56978,4878,45255,324,40504,919,61177,2949,45197,356,43498,3810,56652,1038,66634,985,36550,645,20572,254,24893,842,35687,1215,31459,3239,37246,2792,17512,422,17509,536,19795,692,31471,200,29894,1215,31867,224,28986,3976,19955,2611,27880,3847,37812,8098,23470,973,23816,1360,25427,2052,21375,959,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,42326,391,50458,449,67229,1497,70873,1957,75555,2995,61839,1795,70051,2439,69595,3595,70863,1966,56341,20110,56139,3755,47859,5104,113438,22758,54956,4085,51447,2742,80252,10283,100876,8595,50326,14175,31600,1337,27566,5162,49484,1919,48972,2731,50077,2429,18680,2514,29410,2728,30208,8722,44426,3229,51017,1517,35254,1948,42469,2318,29911,8930,41405,1044,47862,3413,38924,2534,38575,3143,45691,1998,28406,3627,35337,496,46812,1061,46475,1606,50090,3402,42647,2445,54471,7938,58668,10761,59549,10225,48522,9397,42716,1742,41013,2466,51278,1724,42574,1684,41191,7245,50689,2581,56780,1999,33206,5081,22117,781,25097,1788,35029,8356,26833,3996,37021,4730,20358,1857,21094,1028,19787,2148,31449,590,30759,857,31823,813,34646,11704,13558,34567,15585,20553,40969,12478,26167,2371,25821,1938,35348,6874,22085,5092,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,42004,569,46268,1063,62191,3357,66744,6087,68531,5684,57154,12230,70053,8598,79359,15372,60199,15374,55484,13762,52236,3827,41145,5524,92324,45612,55845,4521,44233,4486,100199,47556,114135,39669,55587,25561,31042,1837,30590,7640,54125,10436,65777,32768,51911,9511,25189,6472,29434,1626,30920,6191,43199,3333,47268,3892,37060,7511,40570,1259,24123,1508,40976,1519,42168,5460,39868,2634,43559,3883,41602,3845,29913,2358,38467,1772,51327,1220,52790,3369,55155,5727,51434,2029,59145,3834,58989,9072,58333,6648,60969,26858,43229,1810,41138,2307,44493,3108,45828,3546,30563,7809,60362,3816,66152,9511,44474,7703,25959,1109,29964,2393,58662,8982,58204,5427,60227,14551,24743,3015,22011,1891,25079,3635,32415,1317,27301,4709,34719,1881,39025,4263,11985,16612,38955,5141,45909,22920,28139,3017,28542,2930,31667,2173,22800,5407,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,48357,615,53428,1012,85871,1075,90283,1613,92221,2744,81130,1358,90687,897,95400,2381,81551,1708,81035,10564,63364,3843,48807,2370,140762,6646,56070,2409,57180,6103,90006,7216,102005,11939,50738,3906,32343,938,29163,2279,52566,2971,48661,5261,56023,3276,22686,1740,29436,1732,26418,1371,46811,1427,48997,2782,45067,3357,40312,761,27359,4285,37335,1194,45059,2113,39309,1250,40591,603,40567,793,30793,1334,41607,260,58543,1230,66670,1574,71314,1529,61898,1512,75385,3189,78240,3037,75287,9079,62035,7035,46489,826,42898,1947,87693,12657,44454,1186,51304,2491,56533,1428,64501,1915,37119,1627,24826,594,27373,1046,41868,2601,38601,3189,52247,5793,20966,616,21967,782,24387,1054,34840,934,31875,1121,35376,484,36229,2290,30718,7584,32701,6148,42048,7701,27842,1537,27903,1456,27865,4629,27447,5399,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,49707,622,53737,1097,81263,818,82504,2245,86848,3065,74470,5142,91647,1577,96581,2177,89694,3534,69966,7609,60195,2810,49549,3272,101959,10608,60798,1714,56374,3770,83314,6827,96480,11988,58798,9834,34825,1645,35330,8968,60689,5891,46949,8830,71335,3468,24471,1945,33592,2183,31558,1965,48391,1847,51412,967,43262,3011,46021,1265,26999,1521,47640,2151,51047,897,41567,579,43282,2094,45488,2211,31891,1078,41953,361,60003,1196,60905,997,63091,3645,56935,1818,72127,2614,75877,4761,70498,5853,67637,5314,49187,2061,42197,1842,57728,4826,48938,3214,50525,2473,65392,2500,75177,3043,42062,1468,26401,566,31140,804,49255,3792,40583,1818,52609,6145,21795,872,25909,1381,25386,1130,36426,468,35461,1604,36654,496,31643,4592,19159,3285,43214,12303,45207,7642,29682,2374,29223,2550,38566,5008,25713,1891,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,38659,1253,45194,1454,61922,2234,65681,4026,68020,5361,61378,2627,61836,3636,61099,3950,66430,2796,59755,2524,50322,4648,35785,5352,95143,15487,47429,2135,41409,17745,86529,29056,121049,18551,36323,1727,27420,1259,23071,5284,36224,2226,27472,3546,45054,9565,20167,2138,27160,2118,24314,2937,37806,2311,40963,2316,31703,1884,48647,3886,18084,6873,52209,3550,46737,4083,40881,1348,42937,3228,42006,1511,30565,2132,31312,580,44288,1386,45750,1809,49733,4577,43623,2375,51196,3104,52920,17108,44138,23724,50229,11905,41014,1931,37370,6020,41559,21458,41571,1698,43164,30050,45662,2209,51627,2195,32003,1035,20067,727,23726,1751,21697,9271,18530,3922,31020,5615,17300,1413,18298,4047,17965,1412,27028,534,26886,1488,27068,549,42350,17819,19683,2430,77798,49617,41792,19747,27573,2021,29290,2045,24782,2474,23270,3967,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,41881,183,46915,323,65633,852,68772,2763,71299,1227,61893,1511,67331,1692,69931,3115,67438,2159,56801,3899,52077,1048,47261,2250,95510,17177,55278,2886,45978,4050,83838,6035,106978,15606,42439,11984,32879,2168,30355,3560,55317,3998,42171,3918,60540,1248,20952,782,34790,2578,30827,1806,45393,1090,50304,1094,39581,1735,42438,888,27332,1165,46549,1402,44939,1522,39228,757,40258,490,43814,2509,31887,676,36918,284,50556,447,51015,615,52208,1326,49897,1479,58590,3421,66037,1897,48438,4642,50235,3354,43301,1434,41968,1070,52002,4403,43899,1917,40924,2295,56080,1323,62656,2185,38405,3822,23662,642,26203,917,47550,3801,30630,8538,51447,2579,21088,843,22062,785,21695,691,32375,349,32112,1337,32429,392,29645,3663,21351,1988,31326,8306,41017,2055,30576,478,30935,561,31605,3942,26933,1315,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,45547,1299,52088,1642,65920,3073,71354,7784,74203,10502,64792,5153,66508,5862,65405,20560,66478,9277,70046,16492,56930,4594,44326,19267,77066,36453,60217,5249,31733,968,70844,39050,101081,39509,51228,2889,35986,6758,39817,127034,42375,7105,41263,694,51735,15033,16708,2891,31827,3356,30972,4359,39782,7668,40731,12562,39382,8545,50929,3521,31202,4827,54587,6443,48090,7908,51805,4683,53874,14226,51372,7213,51123,8016,36132,1639,47732,2033,43094,4620,45050,5801,42030,5269,52953,12190,71439,16897,47317,23829,42253,23333,47140,1635,43436,7029,41349,24643,49290,2544,45721,20814,55705,4988,58570,4071,35797,5141,27094,2183,29038,3672,41433,7400,39715,59679,41639,7407,22771,3859,23662,2871,29348,3565,31278,1171,29098,2367,31842,1104,55011,14450,13204,1935,70094,31592,66930,39283,26179,6112,21616,7295,27281,10364,30912,10786,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22523,307,22190,392,37194,1374,36778,1368,38149,2700,33159,4954,41219,1300,35035,7295,49686,9673,41910,12558,33762,4794,21554,1623,75771,25159,29567,2980,36224,5482,36797,8149,52360,19781,18025,1275,18315,761,18525,1037,23075,1392,16065,652,28384,1410,18080,1935,16296,566,14412,2359,21805,721,23512,1280,20873,747,18641,1506,15570,808,16600,499,22355,1487,17343,410,18807,1908,17780,1555,15609,749,22969,408,29538,942,33111,2605,37058,1970,30462,1740,40220,4432,41681,1325,45411,18201,35587,3332,24499,766,24748,1387,46239,17608,23502,1126,32075,3629,29329,1473,32111,1160,22329,1655,16067,416,16163,1071,23743,5000,15641,2149,29449,2020,15977,607,15025,839,14736,1694,20331,618,18187,1530,20811,647,23086,5546,25762,26344,50860,60856,22658,2204,16925,632,17248,874,13448,1609,15465,1506,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
