GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,NAME,C08526_001MA,C08526_001EA,C08526_002EA,C08526_002MA,C08526_003MA,C08526_003EA,C08526_004MA,C08526_004EA,C08526_005EA,C08526_005MA,C08526_006MA,C08526_006EA,C08526_007EA,C08526_007MA,C08526_008EA,C08526_008MA,C08526_009MA,C08526_009EA,C08526_010EA,C08526_010MA,C08526_011EA,C08526_011MA,C08526_012MA,C08526_012EA,C08526_013MA,C08526_013EA,C08526_014EA,C08526_014MA,C08526_015MA,C08526_015EA,C08526_016MA,C08526_016EA,C08526_017EA,C08526_017MA,C08526_018MA,C08526_018EA,C08526_019MA,C08526_019EA,C08526_020EA,C08526_020MA,C08526_021MA,C08526_021EA,C08526_022MA,C08526_022EA,C08526_023MA,C08526_023EA,C08526_024MA,C08526_024EA,C08526_025MA,C08526_025EA,C08526_026MA,C08526_026EA,C08526_027EA,C08526_027MA,C08526_028MA,C08526_028EA,C08526_029EA,C08526_029MA,C08526_030EA,C08526_030MA,C08526_031MA,C08526_031EA,C08526_032MA,C08526_032EA,C08526_033EA,C08526_033MA,C08526_034EA,C08526_034MA,C08526_035MA,C08526_035EA,C08526_036EA,C08526_036MA,C08526_037MA,C08526_037EA,C08526_038MA,C08526_038EA,C08526_039EA,C08526_039MA,C08526_040MA,C08526_040EA,C08526_041MA,C08526_041EA,C08526_042MA,C08526_042EA,C08526_043MA,C08526_043EA,C08526_044MA,C08526_044EA,C08526_045MA,C08526_045EA,C08526_046EA,C08526_046MA,C08526_047MA,C08526_047EA,C08526_048EA,C08526_048MA,C08526_049MA,C08526_049EA,C08526_050EA,C08526_050MA,C08526_051EA,C08526_051MA,C08526_052EA,C08526_052MA,C08526_053EA,C08526_053MA,C08526_054EA,C08526_054MA,C08526_055MA,C08526_055EA,C08526_056EA,C08526_056MA,C08526_057EA,C08526_057MA,C08526_058EA,C08526_058MA,C08526_059EA,C08526_059MA,C08526_060MA,C08526_060EA,C08526_061MA,C08526_061EA,C08526_062EA,C08526_062MA,C08526_063EA,C08526_063MA,C08526_064MA,C08526_064EA,C08526_065MA,C08526_065EA,C08526_066MA,C08526_066EA,C08526_067MA,C08526_067EA,C08526_068MA,C08526_068EA,C08526_069MA,C08526_069EA,C08526_070MA,C08526_070EA,C08526_071MA,C08526_071EA,C08526_072MA,C08526_072EA,C08526_073EA,C08526_073MA,C08526_074EA,C08526_074MA,C08526_075MA,C08526_075EA,C08526_076MA,C08526_076EA,C08526_077EA,C08526_077MA,C08526_078MA,C08526_078EA,C08526_079MA,C08526_079EA,C08526_080EA,C08526_080MA,C08526_081MA,C08526_081EA,C08526_082MA,C08526_082EA,C08526_083EA,C08526_083MA,C08526_084MA,C08526_084EA,state
0400000US27,2790174,13036,65234,2629,145081,4958,380648,8713,79118,3674,317597,7876,129843,4842,255001,7355,281885,7773,680927,8819,229627,6801,127250,4101,96650,4068,1313,540,2189446,12683,39451,2073,117854,4938,319994,8454,66300,3289,259209,7781,109471,4216,196222,6110,202790,7332,526954,8116,167061,5720,102434,3663,80554,3381,1152,490,238756,7828,4772,815,17551,1819,38139,3187,6531,1129,23676,2375,6726,1161,17709,1999,24248,2288,59596,3238,25472,3010,7696,1115,6632,881,8,14,99302,4167,743,378,1220,529,4822,1038,562,267,11705,1757,2471,689,17514,1928,14118,1435,25414,2244,13204,1862,3113,903,4416,864,0,145,127243,5658,5737,949,2971,646,9409,1300,1949,652,15029,1838,7996,1595,9128,1300,11110,1707,35297,2590,18486,2305,6817,1284,3314,776,0,145,135427,4577,14531,1286,5485,960,8284,1283,3776,760,7978,1178,3179,718,14428,1809,29619,2353,33666,2415,5404,933,7190,919,1734,463,153,204,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1135424,13277,27701,2652,71148,5821,155510,5904,26307,2876,144119,6318,52189,3845,71109,4484,77065,4856,271535,7724,109633,5941,57105,4245,62451,4486,9552,1442,951366,13242,20278,2516,52227,4480,128050,5540,23102,2782,126314,6186,44739,3782,64573,4331,63869,4590,229696,7679,88920,5118,47359,3948,56409,4179,5830,1346,119796,6844,3662,1148,14915,2872,22045,2839,1616,597,10520,1801,3545,1177,2144,654,7555,1404,32356,3760,11339,2093,5529,1230,4394,1425,176,193,5056,1334,141,168,50,62,369,305,0,208,608,396,336,273,137,205,283,285,1239,517,1545,824,111,142,237,322,0,208,36421,3276,2133,757,2386,826,3361,1103,589,562,4281,1199,2007,725,1740,724,1678,759,4841,1128,6912,1851,2162,909,1009,437,3322,599,22785,2576,1487,668,1570,696,1685,812,1000,604,2396,864,1562,760,2515,906,3680,984,3403,775,917,401,1944,775,402,229,224,183,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2813503,17093,50341,3769,160142,5730,319621,8745,71493,4217,334921,10602,140956,6542,252878,7283,270224,8820,672243,12225,261946,9536,136551,5608,123914,5859,18273,1576,2299416,17448,35014,3150,124263,5567,264416,7616,61211,3724,285144,10308,119391,6734,212176,7183,209907,7770,558962,10663,205087,8690,109839,5014,105975,5164,8031,1561,256151,8751,4752,1066,21709,2574,36101,2913,4717,995,27548,2958,9885,1511,17362,2165,24414,2541,58525,4171,27488,2593,12657,1922,10246,1515,747,475,49276,3670,409,316,862,474,3340,946,488,292,4767,1147,2716,1097,3104,815,4418,932,14480,2143,10865,1810,1253,562,2574,899,0,184,94481,5198,3516,1045,4458,940,8312,1366,1364,508,10331,1479,5455,1186,6263,1501,9075,1979,22973,2419,14108,2208,5270,1127,3222,824,134,151,114179,4710,6650,1159,8850,1858,7452,1285,3713,919,7131,1473,3509,1002,13973,1756,22410,2321,17303,1904,4398,1115,7532,1343,1897,707,9361,619,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,472100,6676,34787,2990,34786,2506,21482,2296,10833,1538,57208,4094,22900,2414,36277,3029,39798,2894,106372,4723,52185,3480,21273,2233,30449,2576,3750,838,354929,7078,19628,2473,27720,2228,16556,2312,8482,1463,46559,3746,19160,2191,29025,2594,27060,2373,79311,3794,36728,2933,16298,1868,25048,2367,3354,791,48207,3400,4450,897,4767,943,2251,612,1244,646,4601,1213,1877,907,2529,770,3952,1031,11871,1741,5240,1153,2323,799,2906,764,196,146,3111,886,392,263,162,207,0,165,0,165,497,353,113,146,0,165,365,368,709,322,402,364,145,204,307,254,19,31,37375,3440,3237,722,963,425,1391,588,808,369,4138,915,1074,463,2664,784,3702,1132,9183,1473,7664,1440,1033,421,1366,583,152,170,28478,2805,7080,1070,1174,401,1284,448,299,218,1413,418,676,385,2059,719,4719,865,5298,1284,2151,689,1474,445,822,447,29,50,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,972334,6986,43134,2498,64637,3098,105226,4359,26080,2197,113671,5034,60962,3158,92014,3813,80385,3908,224865,5123,75207,4302,41948,3016,39672,2618,4533,925,792843,7895,27609,2053,52570,2967,86156,4253,22303,1966,97048,4532,52440,3018,77342,3774,64321,3409,181266,4834,60282,4308,34236,2682,33166,2307,4104,882,90098,5141,3267,900,8375,1525,13533,1844,1996,735,8877,1501,4133,910,7456,1532,6571,1116,20754,2104,7536,1750,3279,667,4001,1075,320,237,7284,1343,0,157,754,492,416,283,232,290,1021,495,401,283,395,217,503,290,2221,710,814,538,66,107,452,311,9,23,40320,2864,2388,539,1283,392,3179,903,321,230,4701,1077,2946,846,3017,895,1930,543,12323,1660,4945,1019,2029,468,1210,463,48,70,41789,2560,9870,1244,1655,517,1942,512,1228,378,2024,481,1042,378,3804,774,7060,1130,8301,1333,1630,564,2338,661,843,410,52,84,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1250232,13247,23109,2576,73852,4853,52704,4166,24741,2694,147567,8239,62190,4455,87983,4215,138397,6707,194509,7352,322821,10429,57945,4058,57351,3913,7063,1166,981286,13420,11362,1923,59560,4152,42226,3528,19551,2463,112318,6703,52634,4016,70915,4210,99304,5176,159420,6737,253627,9724,44633,3536,49864,3668,5872,1101,131358,5947,5060,1194,8611,1769,5556,1159,2087,825,18070,2852,4250,1179,6113,1257,13754,2396,20507,2539,35518,3172,5769,1298,5336,1322,727,303,42186,3920,4662,1207,1496,641,707,441,574,385,6557,1490,1185,553,1511,684,5432,1318,3726,1196,14360,2242,1549,693,319,248,108,144,51024,4611,1323,732,1628,669,1865,709,692,439,6666,1700,1909,757,4365,1367,6281,1556,5421,1281,15648,2588,3567,1218,1303,482,356,232,44378,3747,702,402,2557,1014,2350,843,1837,923,3956,1325,2212,1469,5079,1015,13626,2002,5435,1180,3668,955,2427,753,529,302,0,206,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,638308,10110,5897,1214,38080,3559,85391,4620,16682,2246,87108,4565,20622,2220,52909,3451,65385,3714,159699,5890,54625,4455,28736,2578,22185,2598,989,312,517055,10432,3641,890,27827,2986,71776,4028,12869,1904,73634,4232,17942,2166,43668,3179,47987,3201,131597,5263,43415,3919,21670,2339,20164,2522,865,275,52394,3893,612,394,6198,1495,7385,1560,1677,700,6999,1167,1677,724,2582,814,4665,949,12115,1920,4745,924,2410,1025,1231,433,98,142,4295,1265,0,185,0,185,572,406,0,185,463,366,177,289,209,198,151,144,1879,897,428,317,318,199,98,108,0,185,27844,2917,871,533,1218,557,1742,763,402,281,3503,945,348,246,2009,887,2162,677,8460,1593,4438,1005,2400,705,265,197,26,40,36720,3085,773,483,2837,894,3916,1038,1734,710,2509,692,478,354,4441,1156,10420,1676,5648,1196,1599,609,1938,726,427,299,0,185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3884264,26647,11461,1616,210930,7938,357791,9274,141069,6239,458266,11337,233997,8594,385685,9489,473275,10293,919452,14405,334549,9052,183270,8259,166912,6817,7607,1254,2970924,24017,5789,1108,152619,7040,277041,7849,107179,5207,350243,9847,184531,7602,297737,8348,335061,8563,755956,13218,223292,7954,129467,6331,145858,6173,6151,1109,322269,9134,1513,727,32801,3214,37436,3725,13582,2001,35731,3221,16383,2261,20610,2037,39396,3264,64497,4745,34049,3214,16330,2741,9751,1502,190,205,220659,7687,388,335,6420,1717,14933,2266,6170,1441,32219,2738,14944,2329,28447,2868,24077,2614,37857,3492,36073,3577,13882,2255,5249,1028,0,200,204049,9234,2389,680,9567,2002,18805,2522,6265,1546,29033,3074,12502,1996,12786,2244,22914,2864,37404,3394,32896,3716,15606,2354,3631,790,251,256,166363,6258,1382,790,9523,1674,9576,1513,7873,1623,11040,1777,5637,1251,26105,2401,51827,3802,23738,2379,8239,1760,7985,1554,2423,678,1015,467,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,863562,10736,38254,3544,58043,4239,43494,3676,17499,2211,91901,6242,39403,3665,51584,3649,95413,5346,209115,5904,94976,5925,44511,2969,71498,4920,7871,1177,681554,10800,27692,3391,45723,3802,32892,3341,14248,2040,76568,5409,32578,3228,42015,3287,70870,4381,165148,5539,74921,4756,33162,2651,59659,4466,6078,1113,92550,6095,5934,1550,8705,2194,5795,1202,1999,1044,7701,1720,3871,1386,3103,816,10378,1925,21974,2332,10747,1749,4111,1276,7361,1477,871,449,9193,1388,0,195,333,320,197,242,0,195,571,453,76,81,629,355,1464,651,3323,859,1213,554,182,145,1205,493,0,195,42450,3249,2870,809,1600,796,2084,640,337,215,5059,1314,2133,666,2221,780,5027,1151,9535,1256,5681,1583,2493,1020,2488,704,922,440,37815,3287,1758,763,1682,673,2526,877,915,491,2002,774,745,446,3616,880,7674,1536,9135,1278,2414,826,4563,983,785,362,0,195,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9369775,31153,57418,4457,527473,10850,604993,12874,234092,8289,988527,16894,462909,10822,1099593,16533,1141322,18550,2493148,23487,863140,18398,458950,12104,416667,9606,21543,1966,4827098,26864,31516,2880,299569,9470,389068,8965,139753,6170,528765,12188,292060,8976,419750,10232,457579,9978,1415619,17716,350976,10854,214684,7133,275711,8179,12048,1575,636260,15423,5133,1011,58511,4464,57881,4237,16889,2512,68442,4390,31176,2827,43288,3228,60691,5156,170520,6074,60213,3936,34355,3697,27152,2452,2009,882,2789804,27298,3176,1221,125254,7114,105277,6462,53307,4352,270972,9553,103370,5538,485303,11013,452782,12193,634257,13593,320458,10296,140201,6273,94147,4579,1300,828,756280,17153,7922,1703,25306,3285,34886,4049,12426,1908,96627,5566,29252,2971,92629,6245,82559,5923,203724,7704,103761,7415,47434,4364,15942,2332,3812,645,360333,11526,9671,1822,18833,2572,17881,2227,11717,2019,23721,2312,7051,1393,58623,4077,87711,5752,69028,4005,27732,3514,22276,2645,3715,828,2374,564,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4346403,23045,54602,4431,272048,9021,534579,10713,113520,4441,502013,13728,181390,7113,350666,10554,439370,11202,992348,16066,414805,13559,213663,8201,187989,8273,89410,3857,3534016,22599,36262,3428,197977,7175,447541,10344,95957,3876,427083,12767,152724,6439,287973,9546,324451,9224,842124,14077,312161,10772,171087,7116,170691,7705,67985,4027,431500,10593,11726,2686,53071,4939,58780,5029,8248,1448,42619,4370,14617,2494,19976,2655,46028,3960,80061,4651,56096,5990,20111,3131,12081,2064,8086,1604,49935,4059,249,341,1804,973,1901,735,591,378,6498,1504,2018,705,3124,795,5056,893,13064,1979,12398,2472,2450,930,769,470,13,27,134084,7491,2643,895,7267,1854,9402,1375,2388,1002,14350,1971,5430,1184,8433,1806,12859,2192,27326,2140,23888,3506,8571,1526,2107,791,9420,1530,196868,7649,3722,772,11929,2440,16955,2112,6336,1362,11463,1811,6601,1535,31160,3153,50976,3273,29773,2028,10262,1569,11444,1868,2341,752,3906,1246,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,426190,5770,42612,3204,36518,3754,30514,2669,13334,1537,45297,3463,25526,2517,29977,2254,28820,2635,99170,3988,31010,3043,18438,2263,19285,1577,5689,805,333761,5185,28238,2658,27886,3323,23854,2270,11627,1429,38574,3229,21047,2241,24356,1820,22228,2325,78148,4047,23053,2613,14930,1953,16373,1534,3447,675,44943,3631,4801,1129,6138,1259,4335,1023,936,449,3516,913,2689,842,2880,973,2851,813,9233,1433,2998,784,941,406,2029,665,1596,685,2317,635,62,68,271,280,64,110,0,149,125,160,152,122,40,63,270,254,730,333,327,266,276,243,0,149,0,149,28252,2546,4157,938,1350,499,2026,738,690,347,2383,733,974,464,1153,378,1571,627,7118,1136,4288,1257,1249,483,647,295,646,354,16917,1414,5354,739,873,380,235,150,81,95,699,297,664,341,1548,650,1900,624,3941,778,344,214,1042,448,236,176,0,149,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5260763,23967,60456,3794,264099,8730,817566,13169,144593,4928,614949,13347,246220,8732,432938,9121,482631,12417,1272959,16523,485600,11099,233592,7140,197544,7881,7616,1470,4402917,24051,40252,3364,210857,7539,704819,11547,124291,4546,526417,11692,215839,8649,365408,9092,376590,10161,1092384,14720,375591,9635,191907,6624,172057,7240,6505,1335,406367,13300,5045,1275,35552,3426,69455,5127,8882,1519,44029,3568,14684,1643,27079,3416,36629,3221,84025,4960,49855,4297,16765,2150,13619,1928,748,416,89526,5060,408,287,2118,789,8143,1424,1213,531,11035,1556,2177,876,6863,1209,10120,1446,22858,2420,15940,2439,4145,1318,4478,980,28,46,179272,7078,5211,1323,6218,1135,18705,2460,3186,1031,21557,2359,7174,1369,10231,1658,15201,2142,41640,2960,35988,3610,9533,1389,4293,826,335,255,182681,7490,9540,1563,9354,1604,16444,2222,7021,1279,11911,1700,6346,1651,23357,2994,44091,3729,32052,2975,8226,1207,11242,1743,3097,873,0,190,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1696629,10537,92390,3418,113515,4410,165963,5882,45470,2690,197704,6814,83549,4194,127086,5168,139386,5537,365311,7233,156736,6414,87617,4197,104296,4354,17606,1372,1411954,11199,75773,2698,84916,3918,140253,5079,39115,2351,171093,6204,73264,3707,108049,4901,107522,4731,312024,6675,125035,5791,71037,3804,93296,4162,10577,1403,165928,6278,7605,1118,20944,2225,19328,1555,4095,1023,16311,2005,6084,1348,7808,1468,15126,2002,32523,2300,18146,2402,8585,1198,8098,1255,1275,505,9247,1385,312,226,390,263,1086,462,104,91,1579,537,107,136,275,220,845,416,2132,743,1445,721,495,331,353,230,124,124,52276,3606,2958,681,3308,839,2644,604,648,304,5700,1047,2496,688,3971,1161,3987,901,10576,1561,10138,1578,3965,924,1253,419,632,458,57224,3337,5742,878,3957,919,2652,576,1508,647,3021,657,1598,507,6983,1247,11906,1600,8056,1292,1972,490,3535,759,1296,490,4998,701,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
