GEO_ID,C24010_001E,C24010_001M,C24010_002E,C24010_002M,C24010_003E,C24010_003M,C24010_004E,C24010_004M,C24010_005E,C24010_005M,C24010_006E,C24010_006M,C24010_007E,C24010_007M,C24010_008E,C24010_008M,C24010_009E,C24010_009M,C24010_010E,C24010_010M,C24010_011E,C24010_011M,C24010_012E,C24010_012M,C24010_013E,C24010_013M,C24010_014E,C24010_014M,C24010_015E,C24010_015M,C24010_016E,C24010_016M,C24010_017E,C24010_017M,C24010_018E,C24010_018M,C24010_019E,C24010_019M,C24010_020E,C24010_020M,C24010_021E,C24010_021M,C24010_022E,C24010_022M,C24010_023E,C24010_023M,C24010_024E,C24010_024M,C24010_025E,C24010_025M,C24010_026E,C24010_026M,C24010_027E,C24010_027M,C24010_028E,C24010_028M,C24010_029E,C24010_029M,C24010_030E,C24010_030M,C24010_031E,C24010_031M,C24010_032E,C24010_032M,C24010_033E,C24010_033M,C24010_034E,C24010_034M,C24010_035E,C24010_035M,C24010_036E,C24010_036M,C24010_037E,C24010_037M,C24010_038E,C24010_038M,C24010_039E,C24010_039M,C24010_040E,C24010_040M,C24010_041E,C24010_041M,C24010_042E,C24010_042M,C24010_043E,C24010_043M,C24010_044E,C24010_044M,C24010_045E,C24010_045M,C24010_046E,C24010_046M,C24010_047E,C24010_047M,C24010_048E,C24010_048M,C24010_049E,C24010_049M,C24010_050E,C24010_050M,C24010_051E,C24010_051M,C24010_052E,C24010_052M,C24010_053E,C24010_053M,C24010_054E,C24010_054M,C24010_055E,C24010_055M,C24010_056E,C24010_056M,C24010_057E,C24010_057M,C24010_058E,C24010_058M,C24010_059E,C24010_059M,C24010_060E,C24010_060M,C24010_061E,C24010_061M,C24010_062E,C24010_062M,C24010_063E,C24010_063M,C24010_064E,C24010_064M,C24010_065E,C24010_065M,C24010_066E,C24010_066M,C24010_067E,C24010_067M,C24010_068E,C24010_068M,C24010_069E,C24010_069M,C24010_070E,C24010_070M,C24010_071E,C24010_071M,C24010_072E,C24010_072M,C24010_073E,C24010_073M,NAME,C24010_001EA,C24010_001MA,C24010_002MA,C24010_002EA,C24010_003EA,C24010_003MA,C24010_004EA,C24010_004MA,C24010_005MA,C24010_005EA,C24010_006EA,C24010_006MA,C24010_007EA,C24010_007MA,C24010_008EA,C24010_008MA,C24010_009MA,C24010_009EA,C24010_010MA,C24010_010EA,C24010_011MA,C24010_011EA,C24010_012EA,C24010_012MA,C24010_013EA,C24010_013MA,C24010_014MA,C24010_014EA,C24010_015MA,C24010_015EA,C24010_016EA,C24010_016MA,C24010_017EA,C24010_017MA,C24010_018EA,C24010_018MA,C24010_019MA,C24010_019EA,C24010_020EA,C24010_020MA,C24010_021MA,C24010_021EA,C24010_022EA,C24010_022MA,C24010_023EA,C24010_023MA,C24010_024MA,C24010_024EA,C24010_025EA,C24010_025MA,C24010_026EA,C24010_026MA,C24010_027EA,C24010_027MA,C24010_028MA,C24010_028EA,C24010_029EA,C24010_029MA,C24010_030EA,C24010_030MA,C24010_031MA,C24010_031EA,C24010_032MA,C24010_032EA,C24010_033EA,C24010_033MA,C24010_034MA,C24010_034EA,C24010_035EA,C24010_035MA,C24010_036EA,C24010_036MA,C24010_037MA,C24010_037EA,C24010_038MA,C24010_038EA,C24010_039EA,C24010_039MA,C24010_040EA,C24010_040MA,C24010_041MA,C24010_041EA,C24010_042EA,C24010_042MA,C24010_043MA,C24010_043EA,C24010_044MA,C24010_044EA,C24010_045EA,C24010_045MA,C24010_046EA,C24010_046MA,C24010_047EA,C24010_047MA,C24010_048EA,C24010_048MA,C24010_049MA,C24010_049EA,C24010_050EA,C24010_050MA,C24010_051EA,C24010_051MA,C24010_052EA,C24010_052MA,C24010_053MA,C24010_053EA,C24010_054MA,C24010_054EA,C24010_055EA,C24010_055MA,C24010_056MA,C24010_056EA,C24010_057MA,C24010_057EA,C24010_058EA,C24010_058MA,C24010_059MA,C24010_059EA,C24010_060MA,C24010_060EA,C24010_061EA,C24010_061MA,C24010_062MA,C24010_062EA,C24010_063MA,C24010_063EA,C24010_064EA,C24010_064MA,C24010_065MA,C24010_065EA,C24010_066MA,C24010_066EA,C24010_067EA,C24010_067MA,C24010_068EA,C24010_068MA,C24010_069MA,C24010_069EA,C24010_070EA,C24010_070MA,C24010_071EA,C24010_071MA,C24010_072MA,C24010_072EA,C24010_073EA,C24010_073MA,state
0400000US29,2808535,14504,1442268,8978,446373,7844,219771,6952,165374,6077,54397,3817,89280,4883,48116,3572,32022,2836,9142,1439,100356,4703,16370,2252,13516,1498,48355,3733,22115,2219,36966,2338,27019,2105,9947,1494,217361,6287,9736,1676,45416,3542,22187,2368,23229,2237,76182,4202,66391,4369,19636,2386,255089,6880,153759,6038,101330,4720,228975,7217,15447,2238,125649,5288,87879,4282,294470,8044,136416,5603,92406,4820,65648,4257,1366267,11139,532208,10108,174270,6576,102123,5377,72147,3884,36257,2616,19930,2047,5534,1005,10793,1345,187525,6238,27880,2415,15801,2182,121625,5436,22219,2011,134156,6671,88485,5153,45671,3866,293352,7684,68647,4972,11274,1450,6233,1126,5041,1001,100202,5043,37419,2854,75810,4087,448033,9937,148331,5367,299702,8002,8390,1209,2828,769,3042,803,2520,744,84284,4491,54772,4017,14126,1726,15386,2085,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,482603,6120,249953,4354,79441,3056,41271,2574,33901,2117,7370,1392,14098,1768,3932,856,6622,1294,3544,1100,16305,1981,2796,784,2067,614,6908,1172,4534,1098,7767,1325,5605,1147,2162,996,38951,3075,1708,647,8230,1442,4726,998,3504,965,13323,2095,10498,1663,5192,1295,40275,3205,25853,2323,14422,2093,54488,3154,6454,908,30949,2341,17085,2001,36798,2983,14603,1942,14652,1620,7543,1344,232650,3929,88618,3639,30689,2284,18415,1873,12274,1449,6503,1225,2727,858,1358,558,2418,690,32217,2531,4800,1100,3396,768,19607,1867,4414,1014,19209,2082,13083,1502,6126,1248,56397,2922,10163,1692,2363,795,1611,606,752,430,19905,1983,8906,1481,15060,1726,74929,3954,22993,2441,51936,3291,3551,801,1280,441,1662,633,609,331,9155,1392,5338,937,1445,476,2372,916,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,965779,6495,506597,4839,166319,5073,87188,3678,70962,3384,16226,1702,31605,2238,17611,1614,10270,1213,3724,827,34388,2618,5878,1112,5568,1123,15926,1620,7016,1319,13138,1730,9469,1460,3669,799,60443,3558,2624,805,10032,1428,3474,765,6558,1205,23052,2882,19007,1793,5728,1132,87928,4008,51591,3212,36337,3006,90950,3809,11069,1249,47871,2890,32010,2713,100957,3802,46922,3112,31727,2552,22308,2394,459182,4773,178132,4252,61076,2832,35587,2044,25489,2014,10001,1500,6601,1268,986,304,2414,604,68579,3025,10414,1373,4707,873,46024,2605,7434,1174,38476,2734,26123,2237,12353,1619,98891,3799,23083,2097,4033,922,2542,811,1491,471,33278,2670,12454,1474,26043,1708,145991,4030,48462,2997,97529,3560,5256,848,2594,613,1587,666,1075,482,30912,2287,20402,2082,2846,801,7664,1206,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1262730,12070,675941,8058,172615,6113,83853,4554,62550,4061,21303,2257,35576,3440,18559,2569,12694,1594,4323,1150,37091,2813,4904,984,4841,1121,14326,1942,13020,1642,16095,1952,11362,1497,4733,1315,178841,6606,4972,1278,33750,3069,23575,3026,10175,1722,67155,4344,41483,3248,31481,2491,118366,5369,64310,4168,54056,3777,106076,5699,2905,966,62607,5286,40564,4044,100043,5456,29997,2982,46769,3633,23277,2704,586789,8946,180919,6207,67239,3602,40802,2901,26437,2420,12818,1879,7073,1334,1650,515,4095,1210,62778,3919,7764,1568,5800,990,37364,2980,11850,1653,38084,3218,25254,2499,12830,2123,170891,6620,20170,2354,7506,1525,5342,1222,2164,814,55264,3708,37642,3447,50309,3722,201707,7184,81434,5090,120273,5163,5473,1499,620,418,1828,776,3025,1222,27799,3115,12296,2189,7514,1634,7989,1763,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,694508,7769,362498,4789,126075,4535,56822,2929,42369,2834,14453,1516,37922,2842,18853,2018,16579,1735,2490,612,23650,2317,2432,742,2703,822,12213,1818,6302,1171,7681,1218,5590,1116,2091,565,48100,3291,1555,578,10005,1489,5769,1166,4236,990,15544,1898,15241,2097,5755,1315,66218,3541,39893,3023,26325,2490,63972,4765,3017,894,35835,3327,25120,2995,58133,4036,32671,2849,16508,1958,8954,1411,332010,5304,144831,4475,45197,2798,28315,2278,16882,2117,10715,1538,5492,1201,2365,590,2858,674,55181,2969,8262,1486,3654,983,38190,2750,5075,909,33738,2778,24055,2132,9683,1522,61941,4418,12820,1599,1720,792,1372,698,348,283,19149,2469,7480,1496,20772,2038,102702,5011,36354,2717,66348,4342,2619,865,647,374,1435,682,537,387,19917,2637,13884,2224,4061,1172,1972,848,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4252626,20357,2226651,10879,840141,12441,410368,9925,281442,8051,128926,5694,193394,6557,116507,5419,58442,3984,18445,2184,172591,5736,21328,2563,30437,2708,74555,4165,46271,2974,63788,3959,45426,3163,18362,2201,339259,10788,14795,2083,81071,5448,42223,3591,38848,3374,102505,6138,100269,5900,40619,3763,411855,9256,252102,9289,159753,6662,297334,9633,5236,1185,181480,7020,110618,6211,338062,8912,111093,5278,148647,7044,78322,5895,2025975,15242,877283,12718,303703,6833,179285,5693,124418,5030,72901,4122,39942,3117,10691,1509,22268,2341,325622,8626,44733,3214,29115,2710,214848,5878,36926,2817,175057,5781,128071,5355,46986,3448,395545,10537,92778,4917,24983,2830,17383,2164,7600,1417,98426,5911,63989,4395,115369,5269,640437,13936,225756,8483,414681,10513,7834,1720,1521,865,2633,901,3680,979,104876,5873,55930,3933,23028,2562,25918,2988,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,872487,9827,463052,6967,142613,5481,57090,3736,44400,3208,12690,1873,37487,3208,13404,2142,16622,2007,7461,1389,34744,3175,5773,1271,3259,839,17447,2231,8265,1776,13292,1956,9221,1416,4071,1288,82730,5895,4309,1046,19008,2261,10031,1614,8977,1677,26079,3208,23652,3070,9682,1820,70826,4328,38536,3065,32290,3461,101096,5551,9257,1743,58005,4063,33834,3197,65787,4068,23047,2583,27273,2830,15467,2275,409435,6199,160196,5380,51741,3544,31410,2919,20331,2284,10131,1298,3894,885,2509,634,3728,821,66083,3701,11172,1536,6639,1196,41748,3107,6524,1220,32241,2870,22588,2125,9653,1655,99858,5203,19558,2090,5423,1668,3263,1033,2160,1200,30486,3282,14122,1867,30269,2803,126346,5058,43989,3827,82357,4331,3728,909,684,413,1624,617,1420,610,19307,2690,9895,1656,5482,1413,3930,1225,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9213552,31058,4739127,20817,1683064,16955,747255,14953,521455,12685,225800,9577,302930,7641,158005,6499,105723,4995,39202,3376,489231,12764,61727,3845,80192,4985,189014,7845,158298,8157,143648,6307,106080,5376,37568,2819,874434,14928,40422,3980,201768,6689,109113,5431,92655,4136,293096,10992,237022,8401,102126,5600,855095,12328,499075,11551,356020,10239,645630,13807,17862,2437,401496,10596,226272,7910,680904,12714,247962,7629,304254,9670,128688,6725,4474425,19358,1929862,20995,612670,13903,363952,11578,248718,8359,110822,5720,54977,4155,17454,2132,38391,2965,812385,13593,123074,5298,81402,5004,475428,10547,132481,5433,393985,8050,284261,6057,109724,5427,1012153,16896,294236,9028,56797,3938,35566,3298,21231,2477,221322,8499,154824,7229,284974,10053,1325139,16326,465170,12680,859969,13899,25603,2890,4796,1412,10191,1717,10616,1720,181668,7427,112201,6293,40893,3386,28574,2726,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4355481,20357,2228684,13389,707189,13084,338666,8021,255276,7814,83390,4015,161982,5953,81741,4548,60370,3900,19871,2317,149322,6479,30328,2942,14398,1702,69742,4065,34854,3115,57219,3793,42251,2862,14968,2535,345421,10836,13970,1989,68655,4198,33972,3274,34683,2684,123499,8423,105670,5657,33627,3761,379175,9242,232500,7828,146675,6522,381718,11988,21753,2611,216703,9062,143262,6589,415181,10214,199348,7030,124347,6083,91486,4750,2126797,13710,856977,11676,283346,9092,172224,6728,111122,5958,66002,4349,34394,3262,10961,1617,20647,2298,309317,8014,46895,3609,19851,2593,204371,6474,38200,2991,198312,6730,133963,4944,64349,4325,453905,10169,109281,5738,22930,2890,11992,2010,10938,1923,153106,7712,62043,4266,106545,5774,643508,13221,248467,9279,395041,11317,16382,2109,5023,1393,4650,1285,6709,1219,156025,6785,110034,5136,22971,2092,23020,2713,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,390647,4139,211930,2964,63299,3086,37893,2555,31782,2330,6111,1105,11097,1540,3736,939,4495,1014,2866,786,10411,1427,1652,574,907,403,5334,1173,2518,600,3898,858,3102,731,796,450,23245,2601,1024,484,5270,1389,3072,1218,2198,637,6365,1487,7760,1444,2826,1254,32697,2843,20312,1915,12385,2033,48043,2944,5411,826,26386,2365,16246,1990,44646,2732,17646,2174,18190,2226,8810,1670,178717,3466,70872,2962,21531,2148,12540,1549,8991,1546,4192,905,1434,622,1151,458,1607,588,26762,2185,5070,945,2014,652,17001,1824,2677,774,18387,1849,11737,1536,6650,1197,43022,2556,11102,1528,1085,413,866,417,219,153,12719,1568,5374,906,12742,1477,55678,3191,15952,2020,39726,2755,1393,439,573,196,569,247,251,253,7752,1546,4969,1276,1335,513,1448,647,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5347801,23450,2747132,15611,865739,12665,416409,10335,306247,8302,110162,5486,191591,5946,88491,4371,82928,4132,20172,1970,183492,5924,29651,2956,26748,2396,81903,4067,45190,3727,74247,3953,56570,3380,17677,2224,378537,9082,20207,2665,74948,4631,38562,3394,36386,3436,127028,6090,123252,5092,33102,3195,460064,10758,270506,7919,189558,6956,393030,10896,14525,2053,211990,8431,166515,6430,649762,11389,332196,9011,171002,5767,146564,6129,2600669,14574,1000328,14396,325820,8838,194303,6969,131517,6055,65437,3933,33441,2892,15500,2027,16496,2159,341745,9544,59751,3765,23398,1989,219767,7399,38829,3206,267326,8783,176710,7127,90616,4593,580272,10233,151575,6270,19897,2533,13424,2015,6473,1389,203271,6651,65566,4035,139963,5968,807283,12080,277940,7791,529343,10324,18733,2208,3577,933,8632,1637,6524,1187,194053,6551,123840,4195,29085,2774,41128,3343,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1716784,9781,928063,7433,259391,6041,120980,4453,92933,3836,28047,2353,56887,3376,24946,2004,25442,2174,6499,1240,59966,3387,13335,1255,8637,1038,26808,2546,11186,1228,21558,2232,14798,1898,6760,1113,132414,5148,5766,1067,27467,2044,14941,1541,12526,1551,43913,3335,41543,2839,13725,1821,152703,4549,91514,4121,61189,3003,191992,5688,8316,1103,111723,4393,71953,3618,191563,5116,99107,4083,56076,2825,36380,2588,788721,7375,298580,6082,95555,3521,55436,2676,40119,2451,16416,1766,8045,1066,4149,1016,4222,866,117650,3776,21106,1691,9424,1374,76506,3427,10614,1337,68959,3505,41610,2604,27349,2105,176496,5639,38073,2709,7913,1479,4821,1055,3092,801,59029,3437,27662,2125,43819,2631,265618,5999,86177,4474,179441,5212,9152,1213,1531,565,4128,850,3493,797,38875,2889,24484,2111,7374,1318,7017,1148,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1785619,12787,934071,9251,327400,7945,143658,6199,108445,5316,35213,3333,82574,4558,38960,2841,32207,2742,11407,1703,76343,4238,14079,1785,8900,1665,28893,2331,24471,2990,24825,2818,20375,2571,4450,1108,134179,6210,6134,1419,22836,2415,15162,2138,7674,1266,48827,4368,40318,3452,16064,2340,157179,6823,98233,5973,58946,3858,145272,7013,28102,3243,71083,4548,46087,3810,170041,5861,82298,4251,52113,4425,35630,2880,851548,9478,328671,7010,115435,5238,73172,4215,42263,3197,27306,2798,12277,2021,6767,1356,8262,1333,117832,5604,20181,2487,10556,1939,68674,4270,18421,1965,68098,4277,48238,3303,19860,2392,197580,7344,34467,3758,6419,1448,4505,1275,1914,689,66376,4199,25258,3079,65060,4235,266593,7543,94876,4867,171717,6764,13004,2002,8293,1672,3000,1128,1711,586,45700,4112,28607,3047,7903,1683,9190,1527,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5987761,21619,3094392,14350,1026854,9805,479219,7842,345074,7191,134145,5044,226138,6098,102333,4348,92151,4291,31654,2653,226542,7188,45949,2979,35230,2658,97309,4682,48054,3224,94955,4146,69637,3270,25318,2585,434512,10325,21441,2052,89727,4813,45765,3645,43962,3109,143660,6128,131582,4942,48102,3816,528367,10701,304839,7881,223528,6905,463652,10337,20239,2524,261095,8296,182318,5924,641007,11953,285658,8139,195821,6674,159528,6498,2893369,16576,1156061,15401,365440,9020,211529,7142,153911,5853,88233,4658,41604,3124,16436,2220,30193,2390,402523,8521,68884,4016,34980,2459,250627,6877,48032,3307,299865,8664,196356,6327,103509,5212,618269,11790,148710,5670,25952,2199,17011,2020,8941,1608,199295,6563,80877,4481,163435,5518,931884,11385,317253,7648,614631,10275,19727,2004,6691,1224,6777,1205,6259,1153,167428,5160,97683,3872,30242,2502,39503,3302,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,515340,7901,266282,5189,87495,4643,36614,3089,27775,2632,8839,1475,19295,1812,7992,1267,8460,1283,2843,778,23943,2656,3698,969,2594,811,11197,1590,6454,1645,7643,1336,5267,997,2376,845,49046,4101,3093,1023,10619,1506,5844,1209,4775,1064,16817,2787,12258,1842,6259,1614,47812,3770,28556,2811,19256,2408,35464,2471,951,587,20144,2030,14369,1930,46465,3791,24251,2789,14941,2437,7273,1322,249058,5346,102328,4113,31911,2751,20096,2500,11815,1493,7278,1263,3939,1072,719,486,2620,700,39319,3293,6487,1298,3223,870,24990,2761,4619,922,23820,2687,17623,2130,6197,1283,55040,3736,15028,2245,2548,804,1953,702,595,537,17658,2066,5524,1131,14282,2069,75847,4417,24872,2458,50975,3752,2109,933,487,584,1048,614,574,353,13734,2166,9662,1738,2047,750,2025,897,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2080718,15739,1062489,9542,304553,9137,146945,6201,112144,5732,34801,2679,65682,3744,25662,2733,32362,2765,7658,1442,66647,4074,13835,1636,7044,1319,31232,2712,14536,2262,25279,3005,17348,2152,7931,1832,179014,8789,5255,1465,38516,3652,21148,2774,17368,2659,64614,5021,57025,4928,13604,1999,176856,6822,108266,5581,68590,4298,176489,7624,8068,1677,97281,5704,71140,4895,225577,7636,116659,5194,61251,4271,47667,4376,1018229,11213,378614,9029,122767,4784,72016,4117,50751,3371,22179,2355,10945,1777,5099,1267,6135,1363,142546,5662,21942,2751,10292,1543,98754,5000,11558,1605,91122,4591,62965,3565,28157,2700,220660,9401,41510,3955,11517,1823,7347,1500,4170,1067,79956,5355,33773,3707,53904,3823,333765,8109,129302,5927,204463,7320,8148,1538,2535,916,2178,686,3435,1033,77042,4409,55593,3910,11758,1829,9691,1791,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
