B13014_001E,B13014_001M,B13014_002E,B13014_002M,B13014_003E,B13014_003M,B13014_004E,B13014_004M,B13014_005E,B13014_005M,B13014_006E,B13014_006M,B13014_007E,B13014_007M,B13014_008E,B13014_008M,B13014_009E,B13014_009M,B13014_010E,B13014_010M,B13014_011E,B13014_011M,B13014_012E,B13014_012M,B13014_013E,B13014_013M,B13014_014E,B13014_014M,B13014_015E,B13014_015M,B13014_016E,B13014_016M,B13014_017E,B13014_017M,B13014_018E,B13014_018M,B13014_019E,B13014_019M,B13014_020E,B13014_020M,B13014_021E,B13014_021M,B13014_022E,B13014_022M,B13014_023E,B13014_023M,B13014_024E,B13014_024M,B13014_025E,B13014_025M,B13014_026E,B13014_026M,B13014_027E,B13014_027M,B13014_001M,B13014_001EA,B13014_001MA,B13014_002M,B13014_002EA,B13014_002MA,B13014_003M,B13014_003EA,B13014_003MA,B13014_004M,B13014_004EA,B13014_004MA,B13014_005M,B13014_005EA,B13014_005MA,B13014_006M,B13014_006EA,B13014_006MA,B13014_007M,B13014_007EA,B13014_007MA,B13014_008M,B13014_008EA,B13014_008MA,B13014_009M,B13014_009EA,B13014_009MA,B13014_010M,B13014_010EA,B13014_010MA,B13014_011M,B13014_011EA,B13014_011MA,B13014_012M,B13014_012EA,B13014_012MA,B13014_013M,B13014_013EA,B13014_013MA,B13014_014M,B13014_014EA,B13014_014MA,B13014_015M,B13014_015EA,B13014_015MA,B13014_016M,B13014_016EA,B13014_016MA,B13014_017M,B13014_017EA,B13014_017MA,B13014_018M,B13014_018EA,B13014_018MA,B13014_019M,B13014_019EA,B13014_019MA,B13014_020M,B13014_020EA,B13014_020MA,B13014_021M,B13014_021EA,B13014_021MA,B13014_022M,B13014_022EA,B13014_022MA,B13014_023M,B13014_023EA,B13014_023MA,B13014_024M,B13014_024EA,B13014_024MA,B13014_025M,B13014_025EA,B13014_025MA,B13014_026M,B13014_026EA,B13014_026MA,B13014_027M,B13014_027EA,B13014_027MA,state
6889422,8312,403366,14265,265059,9424,34250,3538,58426,5245,72440,5197,67991,4893,31952,2444,138307,8288,32803,3373,48974,4350,45759,4314,8368,1809,2403,963,6486056,16511,2956551,22534,444878,11302,644742,13659,863211,15426,674436,12629,329284,10260,3529505,24856,938113,11791,761879,17620,1171619,18622,485152,15462,172742,7569,8312,null,null,14265,null,null,9424,null,null,3538,null,null,5245,null,null,5197,null,null,4893,null,null,2444,null,null,8288,null,null,3373,null,null,4350,null,null,4314,null,null,1809,null,null,963,null,null,16511,null,null,22534,null,null,11302,null,null,13659,null,null,15426,null,null,12629,null,null,10260,null,null,24856,null,null,11791,null,null,17620,null,null,18622,null,null,15462,null,null,7569,null,null,48
757168,2744,52956,4044,45313,3136,2694,1137,5522,954,18739,2033,15280,1897,3078,757,7643,1686,1942,937,3376,971,1828,575,164,109,333,364,704212,4935,354791,6617,22522,2210,68600,3869,142261,5544,91989,4627,29419,2662,349421,7623,97581,3188,73067,4740,125557,6149,40528,3573,12688,1540,2744,null,null,4044,null,null,3136,null,null,1137,null,null,954,null,null,2033,null,null,1897,null,null,757,null,null,1686,null,null,937,null,null,971,null,null,575,null,null,109,null,null,364,null,null,4935,null,null,6617,null,null,2210,null,null,3869,null,null,5544,null,null,4627,null,null,2662,null,null,7623,null,null,3188,null,null,4740,null,null,6149,null,null,3573,null,null,1540,null,null,49
139057,1303,5712,1053,3584,868,123,139,729,411,735,340,816,413,1181,480,2128,610,148,156,607,321,1128,472,169,146,76,93,133345,1808,53449,2201,2030,600,9746,1307,15638,1580,15826,1641,10209,1228,79896,2411,14089,1148,19142,1908,26074,2271,15248,1639,5343,1046,1303,null,null,1053,null,null,868,null,null,139,null,null,411,null,null,340,null,null,413,null,null,480,null,null,610,null,null,156,null,null,321,null,null,472,null,null,146,null,null,93,null,null,1808,null,null,2201,null,null,600,null,null,1307,null,null,1580,null,null,1641,null,null,1228,null,null,2411,null,null,1148,null,null,1908,null,null,2271,null,null,1639,null,null,1046,null,null,50
2024162,6376,100200,5723,71956,4937,4394,980,10299,1720,18373,2419,21366,2463,17524,2097,28244,3026,6750,1298,8869,1709,9554,1836,2188,830,883,466,1923962,8197,857410,12958,57983,4064,142812,6529,245641,8388,237021,7346,173953,5910,1066552,13065,222366,5960,217856,8354,352340,9057,178748,5645,95242,5231,6376,null,null,5723,null,null,4937,null,null,980,null,null,1720,null,null,2419,null,null,2463,null,null,2097,null,null,3026,null,null,1298,null,null,1709,null,null,1836,null,null,830,null,null,466,null,null,8197,null,null,12958,null,null,4064,null,null,6529,null,null,8388,null,null,7346,null,null,5910,null,null,13065,null,null,5960,null,null,8354,null,null,9057,null,null,5645,null,null,5231,null,null,51
1720836,4664,90150,5401,66508,3924,6290,1482,10473,1871,18964,2269,18972,2381,11809,1643,23642,2988,5543,1479,8970,1721,7080,1606,1743,833,306,229,1630686,7512,743300,9458,57821,3907,128221,5341,241560,6854,197873,6342,117825,4713,887386,10303,209926,5073,162474,5858,305431,9281,152256,7138,57299,3584,4664,null,null,5401,null,null,3924,null,null,1482,null,null,1871,null,null,2269,null,null,2381,null,null,1643,null,null,2988,null,null,1479,null,null,1721,null,null,1606,null,null,833,null,null,229,null,null,7512,null,null,9458,null,null,3907,null,null,5341,null,null,6854,null,null,6342,null,null,4713,null,null,10303,null,null,5073,null,null,5858,null,null,9281,null,null,7138,null,null,3584,null,null,53
399641,2536,21550,2719,12783,2022,607,430,3170,971,4613,1087,2958,958,1435,581,8767,1679,1580,649,2630,838,4045,1410,415,384,97,120,378091,3360,169436,4512,11659,1714,52932,3819,57244,3766,29364,2384,18237,2154,208655,4941,51851,2972,59461,4296,64540,4251,23505,2679,9298,1346,2536,null,null,2719,null,null,2022,null,null,430,null,null,971,null,null,1087,null,null,958,null,null,581,null,null,1679,null,null,649,null,null,838,null,null,1410,null,null,384,null,null,120,null,null,3360,null,null,4512,null,null,1714,null,null,3819,null,null,3766,null,null,2384,null,null,2154,null,null,4941,null,null,2972,null,null,4296,null,null,4251,null,null,2679,null,null,1346,null,null,54
1303163,3979,70306,3550,47115,2932,2756,467,6909,1351,15572,1725,15099,1650,6779,1003,23191,2207,2732,873,9111,1548,9216,1727,1841,638,291,269,1232857,5137,522470,8660,26354,2077,94022,4392,179923,5622,145218,4401,76953,3393,710387,9539,155280,4158,154867,5856,255025,6610,111046,5291,34169,2610,3979,null,null,3550,null,null,2932,null,null,467,null,null,1351,null,null,1725,null,null,1650,null,null,1003,null,null,2207,null,null,873,null,null,1548,null,null,1727,null,null,638,null,null,269,null,null,5137,null,null,8660,null,null,2077,null,null,4392,null,null,5622,null,null,4401,null,null,3393,null,null,9539,null,null,4158,null,null,5856,null,null,6610,null,null,5291,null,null,2610,null,null,55
128783,2100,7386,1260,4664,1018,296,208,604,393,2003,696,1252,513,509,294,2722,888,490,327,756,402,1370,695,20,36,86,142,121397,2555,57542,2674,1956,575,11855,1517,23920,2618,12065,1571,7746,1416,63855,2888,15450,1555,14950,2162,23657,2522,7709,1645,2089,677,2100,null,null,1260,null,null,1018,null,null,208,null,null,393,null,null,696,null,null,513,null,null,294,null,null,888,null,null,327,null,null,402,null,null,695,null,null,36,null,null,142,null,null,2555,null,null,2674,null,null,575,null,null,1517,null,null,2618,null,null,1571,null,null,1416,null,null,2888,null,null,1555,null,null,2162,null,null,2522,null,null,1645,null,null,677,null,null,56
817807,3370,28556,2806,12108,1911,709,448,1707,641,3206,1016,4720,1548,1766,771,16448,1890,1998,730,6152,1192,6005,1237,1509,629,784,558,789251,4514,231320,6839,15884,2071,52256,3599,67707,3921,68310,4933,27163,2868,557931,7876,107131,4294,117675,5786,196176,5425,109483,5448,27466,2740,3370,null,null,2806,null,null,1911,null,null,448,null,null,641,null,null,1016,null,null,1548,null,null,771,null,null,1890,null,null,730,null,null,1192,null,null,1237,null,null,629,null,null,558,null,null,4514,null,null,6839,null,null,2071,null,null,3599,null,null,3921,null,null,4933,null,null,2868,null,null,7876,null,null,4294,null,null,5786,null,null,5425,null,null,5448,null,null,2740,null,null,72
1146916,4241,57191,4183,31569,3134,2071,817,5828,1414,9880,1958,9147,1680,4643,997,25622,2992,5895,1161,8088,1526,9586,1942,1656,822,397,380,1089725,6035,471063,9710,46697,3655,104808,4983,165049,7140,97537,4802,56972,3588,618662,10559,153768,5291,144813,6296,225797,6673,65057,4593,29227,3192,4241,null,null,4183,null,null,3134,null,null,817,null,null,1414,null,null,1958,null,null,1680,null,null,997,null,null,2992,null,null,1161,null,null,1526,null,null,1942,null,null,822,null,null,380,null,null,6035,null,null,9710,null,null,3655,null,null,4983,null,null,7140,null,null,4802,null,null,3588,null,null,10559,null,null,5291,null,null,6296,null,null,6673,null,null,4593,null,null,3192,null,null,01
175947,2003,9728,1473,6388,1097,276,217,987,359,2365,695,2266,840,494,295,3340,851,462,243,1805,717,949,470,124,124,0,155,166219,2560,73916,3020,3220,820,16781,1790,26441,2433,19682,1968,7792,1206,92303,3672,20537,1740,24543,2311,29638,2517,13016,2105,4569,936,2003,null,null,1473,null,null,1097,null,null,217,null,null,359,null,null,695,null,null,840,null,null,295,null,null,851,null,null,243,null,null,717,null,null,470,null,null,124,null,null,155,null,null,2560,null,null,3020,null,null,820,null,null,1790,null,null,2433,null,null,1968,null,null,1206,null,null,3672,null,null,1740,null,null,2311,null,null,2517,null,null,2105,null,null,936,null,null,02
1587126,3951,81297,4676,50148,3765,7257,1322,7320,1564,15916,2227,11738,1739,7917,1283,31149,3438,7812,1697,11027,2348,10631,1859,1259,581,420,300,1505829,6334,609319,9986,74395,4109,122880,6733,208498,7033,132023,5704,71523,3475,896510,9212,227875,4871,195373,7836,316737,8879,113520,5942,43005,2939,3951,null,null,4676,null,null,3765,null,null,1322,null,null,1564,null,null,2227,null,null,1739,null,null,1283,null,null,3438,null,null,1697,null,null,2348,null,null,1859,null,null,581,null,null,300,null,null,6334,null,null,9986,null,null,4109,null,null,6733,null,null,7033,null,null,5704,null,null,3475,null,null,9212,null,null,4871,null,null,7836,null,null,8879,null,null,5942,null,null,2939,null,null,04
689086,3853,38583,3200,23529,2783,3007,1083,4773,1218,7707,1588,5008,1110,3034,712,15054,1824,3007,845,5889,1220,5292,1200,742,423,124,123,650503,5518,296689,6900,28798,3156,80984,5038,96115,4991,58233,3501,32559,2987,353814,7699,92709,3557,86868,5064,123170,6097,36847,3022,14220,2315,3853,null,null,3200,null,null,2783,null,null,1083,null,null,1218,null,null,1588,null,null,1110,null,null,712,null,null,1824,null,null,845,null,null,1220,null,null,1200,null,null,423,null,null,123,null,null,5518,null,null,6900,null,null,3156,null,null,5038,null,null,4991,null,null,3501,null,null,2987,null,null,7699,null,null,3557,null,null,5064,null,null,6097,null,null,3022,null,null,2315,null,null,05
9646626,8662,471829,11201,320993,8808,37008,3234,60362,3992,90555,4904,80316,4835,52752,3459,150836,6468,35687,3566,45847,4270,51892,4228,12888,1853,4522,1141,9174797,12777,3844756,23930,616549,11966,709360,14261,1076037,15770,880229,13908,562581,10441,5330041,24876,1259915,10964,996855,14494,1832814,21579,914048,16041,326409,9174,8662,null,null,11201,null,null,8808,null,null,3234,null,null,3992,null,null,4904,null,null,4835,null,null,3459,null,null,6468,null,null,3566,null,null,4270,null,null,4228,null,null,1853,null,null,1141,null,null,12777,null,null,23930,null,null,11966,null,null,14261,null,null,15770,null,null,13908,null,null,10441,null,null,24876,null,null,10964,null,null,14494,null,null,21579,null,null,16041,null,null,9174,null,null,06
1335143,3676,68259,4300,50322,3322,4143,1234,7559,1593,14232,1838,13059,1667,11329,1526,17937,2856,4361,1299,5388,1266,6855,1732,800,363,533,286,1266884,5866,588135,7763,50390,3598,100855,5872,170994,7012,168189,5286,97707,4020,678749,9396,144922,4610,130249,6723,217726,6356,136055,5860,49797,3191,3676,null,null,4300,null,null,3322,null,null,1234,null,null,1593,null,null,1838,null,null,1667,null,null,1526,null,null,2856,null,null,1299,null,null,1266,null,null,1732,null,null,363,null,null,286,null,null,5866,null,null,7763,null,null,3598,null,null,5872,null,null,7012,null,null,5286,null,null,4020,null,null,9396,null,null,4610,null,null,6723,null,null,6356,null,null,5860,null,null,3191,null,null,08
830502,2858,33725,3016,22851,2419,1792,970,2083,678,3976,1066,7955,1560,7045,1133,10874,1544,2112,810,3138,918,3863,1127,1059,516,702,433,796777,4294,313606,5960,17244,2171,57038,4116,73505,4891,94866,4472,70953,3737,483171,6612,96177,3487,104631,5772,158169,5568,87830,4562,36364,3202,2858,null,null,3016,null,null,2419,null,null,970,null,null,678,null,null,1066,null,null,1560,null,null,1133,null,null,1544,null,null,810,null,null,918,null,null,1127,null,null,516,null,null,433,null,null,4294,null,null,5960,null,null,2171,null,null,4116,null,null,4891,null,null,4472,null,null,3737,null,null,6612,null,null,3487,null,null,5772,null,null,5568,null,null,4562,null,null,3202,null,null,09
218731,1651,9823,1631,5499,1085,362,328,917,547,1521,635,1554,607,1145,516,4324,1273,1143,618,2041,1042,695,455,359,368,86,139,208908,2156,81519,3793,7856,1588,17651,2505,21569,2287,19826,2275,14617,1800,127389,4477,27347,2000,36267,3428,38126,3184,18954,2491,6695,1336,1651,null,null,1631,null,null,1085,null,null,328,null,null,547,null,null,635,null,null,607,null,null,516,null,null,1273,null,null,618,null,null,1042,null,null,455,null,null,368,null,null,139,null,null,2156,null,null,3793,null,null,1588,null,null,2505,null,null,2287,null,null,2275,null,null,1800,null,null,4477,null,null,2000,null,null,3428,null,null,3184,null,null,2491,null,null,1336,null,null,10
206729,1038,9372,1672,4859,990,0,203,37,61,340,199,1637,659,2845,772,4513,1263,874,605,1792,635,794,578,910,585,143,138,197357,1746,48075,3548,3487,1037,5546,1480,4425,1160,12205,1703,22412,1938,149282,3920,15623,1800,24403,2808,34575,3167,38786,2993,35895,2926,1038,null,null,1672,null,null,990,null,null,203,null,null,61,null,null,199,null,null,659,null,null,772,null,null,1263,null,null,605,null,null,635,null,null,578,null,null,585,null,null,138,null,null,1746,null,null,3548,null,null,1037,null,null,1480,null,null,1160,null,null,1703,null,null,1938,null,null,3920,null,null,1800,null,null,2808,null,null,3167,null,null,2993,null,null,2926,null,null,11
