C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,C08113_001M,C08113_001EA,C08113_001MA,C08113_002M,C08113_002EA,C08113_002MA,C08113_003M,C08113_003EA,C08113_003MA,C08113_004M,C08113_004EA,C08113_004MA,C08113_005M,C08113_005EA,C08113_005MA,C08113_006M,C08113_006EA,C08113_006MA,C08113_007M,C08113_007EA,C08113_007MA,C08113_008M,C08113_008EA,C08113_008MA,C08113_009M,C08113_009EA,C08113_009MA,C08113_010M,C08113_010EA,C08113_010MA,C08113_011M,C08113_011EA,C08113_011MA,C08113_012M,C08113_012EA,C08113_012MA,C08113_013M,C08113_013EA,C08113_013MA,C08113_014M,C08113_014EA,C08113_014MA,C08113_015M,C08113_015EA,C08113_015MA,C08113_016M,C08113_016EA,C08113_016MA,C08113_017M,C08113_017EA,C08113_017MA,C08113_018M,C08113_018EA,C08113_018MA,C08113_019M,C08113_019EA,C08113_019MA,C08113_020M,C08113_020EA,C08113_020MA,C08113_021M,C08113_021EA,C08113_021MA,C08113_022M,C08113_022EA,C08113_022MA,C08113_023M,C08113_023EA,C08113_023MA,C08113_024M,C08113_024EA,C08113_024MA,C08113_025M,C08113_025EA,C08113_025MA,C08113_026M,C08113_026EA,C08113_026MA,C08113_027M,C08113_027EA,C08113_027MA,C08113_028M,C08113_028EA,C08113_028MA,C08113_029M,C08113_029EA,C08113_029MA,C08113_030M,C08113_030EA,C08113_030MA,state
510504,6420,396233,7820,114271,6457,74578,5423,39693,3425,409729,7020,325165,7636,84564,6236,56869,5288,27695,3007,42641,4172,24971,3110,17670,2470,9264,1666,8406,2091,12473,2131,8209,1279,4264,1438,2318,980,1946,982,23907,2639,18819,2037,5088,1369,4031,1237,1057,514,21754,2431,19069,2384,2685,622,2096,619,589,304,6420,null,null,7820,null,null,6457,null,null,5423,null,null,3425,null,null,7020,null,null,7636,null,null,6236,null,null,5288,null,null,3007,null,null,4172,null,null,3110,null,null,2470,null,null,1666,null,null,2091,null,null,2131,null,null,1279,null,null,1438,null,null,980,null,null,982,null,null,2639,null,null,2037,null,null,1369,null,null,1237,null,null,514,null,null,2431,null,null,2384,null,null,622,null,null,619,null,null,304,null,null,44
2216858,16859,2054576,17526,162282,6618,96898,5783,65384,4845,1829675,19092,1710471,18615,119204,6530,77023,4946,42181,3986,206196,9542,176821,9055,29375,4940,12834,2836,16541,3796,12255,1953,9949,1946,2306,772,155,161,2151,753,78293,5565,70370,5267,7923,1806,4161,948,3762,1299,90439,6284,86965,6160,3474,810,2725,721,749,335,16859,null,null,17526,null,null,6618,null,null,5783,null,null,4845,null,null,19092,null,null,18615,null,null,6530,null,null,4946,null,null,3986,null,null,9542,null,null,9055,null,null,4940,null,null,2836,null,null,3796,null,null,1953,null,null,1946,null,null,772,null,null,161,null,null,753,null,null,5565,null,null,5267,null,null,1806,null,null,948,null,null,1299,null,null,6284,null,null,6160,null,null,810,null,null,721,null,null,335,null,null,45
430172,5267,406914,5268,23258,2098,14801,1957,8457,1470,343633,6082,328477,6173,15156,1898,10198,1415,4958,1172,38219,3055,33134,2973,5085,1054,2057,762,3028,1038,2108,780,2015,774,93,109,50,67,43,89,22435,2458,20315,2303,2120,724,1710,733,410,247,23777,2311,22973,2182,804,464,786,455,18,41,5267,null,null,5268,null,null,2098,null,null,1957,null,null,1470,null,null,6082,null,null,6173,null,null,1898,null,null,1415,null,null,1172,null,null,3055,null,null,2973,null,null,1054,null,null,762,null,null,1038,null,null,780,null,null,774,null,null,109,null,null,67,null,null,89,null,null,2458,null,null,2303,null,null,724,null,null,733,null,null,247,null,null,2311,null,null,2182,null,null,464,null,null,455,null,null,41,null,null,46
2979857,17258,2759761,18783,220096,8389,121266,6895,98830,6277,2489612,17991,2327292,18932,162320,7870,95333,6031,66987,5475,255862,9018,215796,8973,40066,3747,15347,2182,24719,2977,20698,2816,18533,2675,2165,712,1255,571,910,432,74633,5050,66070,4900,8563,1513,4511,1083,4052,1164,139052,7691,132070,7477,6982,1577,4820,1340,2162,897,17258,null,null,18783,null,null,8389,null,null,6895,null,null,6277,null,null,17991,null,null,18932,null,null,7870,null,null,6031,null,null,5475,null,null,9018,null,null,8973,null,null,3747,null,null,2182,null,null,2977,null,null,2816,null,null,2675,null,null,712,null,null,571,null,null,432,null,null,5050,null,null,4900,null,null,1513,null,null,1083,null,null,1164,null,null,7691,null,null,7477,null,null,1577,null,null,1340,null,null,897,null,null,47
12783032,40131,8168706,37525,4614326,26402,2776287,31049,1838039,27436,10294898,39514,6684139,33762,3610759,30870,2244003,30903,1366756,21920,1289249,23464,665791,15003,623458,19608,310440,11401,313018,14048,183385,7394,112777,5629,70608,5611,40081,4440,30527,3710,397353,12184,237057,8872,160296,7937,85727,4957,74569,6049,618147,14332,468942,11875,149205,6487,96036,5590,53169,4504,40131,null,null,37525,null,null,26402,null,null,31049,null,null,27436,null,null,39514,null,null,33762,null,null,30870,null,null,30903,null,null,21920,null,null,23464,null,null,15003,null,null,19608,null,null,11401,null,null,14048,null,null,7394,null,null,5629,null,null,5611,null,null,4440,null,null,3710,null,null,12184,null,null,8872,null,null,7937,null,null,4957,null,null,6049,null,null,14332,null,null,11875,null,null,6487,null,null,5590,null,null,4504,null,null,48
1435308,10825,1200493,11230,234815,7905,151341,6877,83474,5879,1088520,12079,921975,11161,166545,7074,108500,5684,58045,4870,157393,8229,119728,6654,37665,4484,21911,3149,15754,2936,39200,4513,27734,3005,11466,3368,7088,1948,4378,2083,63059,4237,52976,3782,10083,2002,6792,1540,3291,1119,87136,4559,78080,4115,9056,1948,7050,1760,2006,821,10825,null,null,11230,null,null,7905,null,null,6877,null,null,5879,null,null,12079,null,null,11161,null,null,7074,null,null,5684,null,null,4870,null,null,8229,null,null,6654,null,null,4484,null,null,3149,null,null,2936,null,null,4513,null,null,3005,null,null,3368,null,null,1948,null,null,2083,null,null,4237,null,null,3782,null,null,2002,null,null,1540,null,null,1119,null,null,4559,null,null,4115,null,null,1948,null,null,1760,null,null,821,null,null,49
318010,4125,301007,4439,17003,2201,13471,1785,3532,900,240282,4857,229173,4740,11109,1725,9184,1521,1925,710,25358,2500,23768,2356,1590,566,985,398,605,416,4914,1188,4362,1063,552,603,519,603,33,47,25259,2424,22410,2149,2849,1035,1959,774,890,540,22197,1660,21294,1587,903,388,824,368,79,91,4125,null,null,4439,null,null,2201,null,null,1785,null,null,900,null,null,4857,null,null,4740,null,null,1725,null,null,1521,null,null,710,null,null,2500,null,null,2356,null,null,566,null,null,398,null,null,416,null,null,1188,null,null,1063,null,null,603,null,null,603,null,null,47,null,null,2424,null,null,2149,null,null,1035,null,null,774,null,null,540,null,null,1660,null,null,1587,null,null,388,null,null,368,null,null,91,null,null,50
4150512,16609,3414855,19159,735657,12650,456901,11316,278756,9052,3192485,18613,2693412,19743,499073,10764,325252,8861,173821,6785,393221,12594,283168,10120,110053,7669,52262,4834,57791,6208,171640,7157,120268,5676,51372,4082,33846,2970,17526,2562,184317,7874,143300,6467,41017,4397,21973,2377,19044,3913,208849,7168,174707,6092,34142,3216,23568,2473,10574,1830,16609,null,null,19159,null,null,12650,null,null,11316,null,null,9052,null,null,18613,null,null,19743,null,null,10764,null,null,8861,null,null,6785,null,null,12594,null,null,10120,null,null,7669,null,null,4834,null,null,6208,null,null,7157,null,null,5676,null,null,4082,null,null,2970,null,null,2562,null,null,7874,null,null,6467,null,null,4397,null,null,2377,null,null,3913,null,null,7168,null,null,6092,null,null,3216,null,null,2473,null,null,1830,null,null,51
3459806,20889,2780288,22142,679518,12946,403050,10551,276468,9226,2492872,17397,2047947,18142,444925,10988,271124,9369,173801,7251,341795,10762,236331,8676,105464,6001,53178,3969,52286,4248,220132,8075,166265,7475,53867,4364,34319,3237,19548,2791,201912,9422,159808,7704,42104,4420,24921,3209,17183,2932,203095,7849,169937,6885,33158,3529,19508,2183,13650,2554,20889,null,null,22142,null,null,12946,null,null,10551,null,null,9226,null,null,17397,null,null,18142,null,null,10988,null,null,9369,null,null,7251,null,null,10762,null,null,8676,null,null,6001,null,null,3969,null,null,4248,null,null,8075,null,null,7475,null,null,4364,null,null,3237,null,null,2791,null,null,9422,null,null,7704,null,null,4420,null,null,3209,null,null,2932,null,null,7849,null,null,6885,null,null,3529,null,null,2183,null,null,2554,null,null,53
725750,8853,705360,9080,20390,2662,14282,2169,6108,1600,591965,9074,577992,9121,13973,1752,10459,1575,3514,1169,67100,4481,63667,4643,3433,1170,1728,715,1705,853,7880,1636,7489,1629,391,272,249,273,142,172,29894,3026,28494,2835,1400,759,1118,674,282,260,28911,3151,27718,3254,1193,660,728,421,465,520,8853,null,null,9080,null,null,2662,null,null,2169,null,null,1600,null,null,9074,null,null,9121,null,null,1752,null,null,1575,null,null,1169,null,null,4481,null,null,4643,null,null,1170,null,null,715,null,null,853,null,null,1636,null,null,1629,null,null,272,null,null,273,null,null,172,null,null,3026,null,null,2835,null,null,759,null,null,674,null,null,260,null,null,3151,null,null,3254,null,null,660,null,null,421,null,null,520,null,null,54
2916599,13314,2665930,13589,250669,8665,158142,7014,92527,4705,2353462,14618,2178453,14975,175009,6453,114040,5754,60969,3600,239740,6801,198114,5969,41626,3346,21978,2281,19648,2314,50825,3370,42276,2813,8549,1692,4466,1118,4083,1443,135060,5692,118564,5168,16496,2109,10862,1676,5634,1082,137512,5466,128523,5272,8989,1146,6796,1089,2193,485,13314,null,null,13589,null,null,8665,null,null,7014,null,null,4705,null,null,14618,null,null,14975,null,null,6453,null,null,5754,null,null,3600,null,null,6801,null,null,5969,null,null,3346,null,null,2281,null,null,2314,null,null,3370,null,null,2813,null,null,1692,null,null,1118,null,null,1443,null,null,5692,null,null,5168,null,null,2109,null,null,1676,null,null,1082,null,null,5466,null,null,5272,null,null,1146,null,null,1089,null,null,485,null,null,55
284386,4677,261953,5264,22433,2702,15224,2298,7209,1631,221126,5287,205646,5155,15480,2418,11475,2194,4005,1162,25590,2462,23182,2375,2408,736,1749,612,659,519,4322,1603,3776,1443,546,354,500,349,46,74,16870,2210,13463,1930,3407,1228,909,479,2498,1140,16478,2466,15886,2539,592,350,591,350,1,2,4677,null,null,5264,null,null,2702,null,null,2298,null,null,1631,null,null,5287,null,null,5155,null,null,2418,null,null,2194,null,null,1162,null,null,2462,null,null,2375,null,null,736,null,null,612,null,null,519,null,null,1603,null,null,1443,null,null,354,null,null,349,null,null,74,null,null,2210,null,null,1930,null,null,1228,null,null,479,null,null,1140,null,null,2466,null,null,2539,null,null,350,null,null,350,null,null,2,null,null,56
1024738,12938,53591,4343,971147,13281,237432,10129,733715,12707,844468,13368,39810,3426,804658,13792,201151,9051,603507,12738,86836,5684,7321,1522,79515,5391,18158,2234,61357,4771,18948,2233,1388,697,17560,2046,2778,737,14782,1917,49802,3669,3746,930,46056,3577,9658,1639,36398,3396,24684,2593,1326,612,23358,2506,5687,1218,17671,2300,12938,null,null,4343,null,null,13281,null,null,10129,null,null,12707,null,null,13368,null,null,3426,null,null,13792,null,null,9051,null,null,12738,null,null,5684,null,null,1522,null,null,5391,null,null,2234,null,null,4771,null,null,2233,null,null,697,null,null,2046,null,null,737,null,null,1917,null,null,3669,null,null,930,null,null,3577,null,null,1639,null,null,3396,null,null,2593,null,null,612,null,null,2506,null,null,1218,null,null,2300,null,null,72
2053191,15319,1941512,15558,111679,5165,62476,4662,49203,3500,1768180,17016,1678166,17104,90014,4693,51919,3995,38095,3075,165046,7290,149882,6859,15164,2301,6632,1472,8532,1962,6334,1398,5971,1444,363,288,158,149,205,224,45050,3469,42078,3214,2972,1231,1469,768,1503,923,68581,5449,65415,5304,3166,1300,2298,1192,868,556,15319,null,null,15558,null,null,5165,null,null,4662,null,null,3500,null,null,17016,null,null,17104,null,null,4693,null,null,3995,null,null,3075,null,null,7290,null,null,6859,null,null,2301,null,null,1472,null,null,1962,null,null,1398,null,null,1444,null,null,288,null,null,149,null,null,224,null,null,3469,null,null,3214,null,null,1231,null,null,768,null,null,923,null,null,5449,null,null,5304,null,null,1300,null,null,1192,null,null,556,null,null,01
362804,5688,301779,6003,61025,4063,40833,3328,20192,2522,250492,6226,215566,6252,34926,2853,24631,2571,10295,1812,44258,4217,34680,3693,9578,1885,5672,1383,3906,1234,4381,1226,3808,1173,573,289,353,249,220,222,44901,2818,31669,2403,13232,1462,8188,916,5044,1010,18772,2415,16056,1958,2716,1026,1989,810,727,462,5688,null,null,6003,null,null,4063,null,null,3328,null,null,2522,null,null,6226,null,null,6252,null,null,2853,null,null,2571,null,null,1812,null,null,4217,null,null,3693,null,null,1885,null,null,1383,null,null,1234,null,null,1226,null,null,1173,null,null,289,null,null,249,null,null,222,null,null,2818,null,null,2403,null,null,1462,null,null,916,null,null,1010,null,null,2415,null,null,1958,null,null,1026,null,null,810,null,null,462,null,null,02
2992943,17571,2155421,19488,837522,16571,560832,14535,276690,8448,2289515,20996,1670896,19947,618619,13941,427287,11646,191332,6992,328645,11547,198662,8921,129983,8144,75257,5839,54726,4123,55372,4393,36675,3256,18697,3041,11218,2500,7479,1529,129529,6556,95211,5959,34318,3314,21643,2893,12675,2014,189882,7571,153977,6694,35905,3486,25427,3041,10478,2025,17571,null,null,19488,null,null,16571,null,null,14535,null,null,8448,null,null,20996,null,null,19947,null,null,13941,null,null,11646,null,null,6992,null,null,11547,null,null,8921,null,null,8144,null,null,5839,null,null,4123,null,null,4393,null,null,3256,null,null,3041,null,null,2500,null,null,1529,null,null,6556,null,null,5959,null,null,3314,null,null,2893,null,null,2014,null,null,7571,null,null,6694,null,null,3486,null,null,3041,null,null,2025,null,null,04
1264585,11936,1167041,11502,97544,4885,49810,4345,47734,3597,1050898,12981,980841,12110,70057,4242,38546,3736,31511,2643,128593,5740,107849,5703,20744,2715,7858,1592,12886,2521,4247,1092,3973,1043,274,294,129,183,145,236,40338,3434,36670,3190,3668,1083,1970,630,1698,877,40509,3651,37708,3420,2801,1019,1307,622,1494,798,11936,null,null,11502,null,null,4885,null,null,4345,null,null,3597,null,null,12981,null,null,12110,null,null,4242,null,null,3736,null,null,2643,null,null,5740,null,null,5703,null,null,2715,null,null,1592,null,null,2521,null,null,1092,null,null,1043,null,null,294,null,null,183,null,null,236,null,null,3434,null,null,3190,null,null,1083,null,null,630,null,null,877,null,null,3651,null,null,3420,null,null,1019,null,null,622,null,null,798,null,null,05
17926224,42991,9785191,42214,8141033,39244,4767988,34070,3373045,29329,13186177,48661,7342614,39871,5843563,42077,3569830,31560,2273733,30569,1846542,28775,775054,16842,1071488,22860,518032,15454,553456,14936,910353,16641,439367,10626,470986,13815,240010,8579,230976,10602,938602,14782,523951,12589,414651,10043,228078,8675,186573,7484,1044550,19991,704205,16502,340345,11923,212038,8729,128307,6369,42991,null,null,42214,null,null,39244,null,null,34070,null,null,29329,null,null,48661,null,null,39871,null,null,42077,null,null,31560,null,null,30569,null,null,28775,null,null,16842,null,null,22860,null,null,15454,null,null,14936,null,null,16641,null,null,10626,null,null,13815,null,null,8579,null,null,10602,null,null,14782,null,null,12589,null,null,10043,null,null,8675,null,null,7484,null,null,19991,null,null,16502,null,null,11923,null,null,8729,null,null,6369,null,null,06
2810263,16029,2350509,16287,459754,10286,281593,8261,178161,7911,2107958,16210,1774720,15178,333238,8881,205385,7271,127853,6830,251828,11216,187665,8654,64163,5497,32687,3841,31476,3615,81991,5174,61928,3954,20063,3263,12815,2467,7248,1996,145159,7486,124505,6500,20654,2668,15036,2232,5618,1381,223327,7563,201691,7090,21636,2539,15670,2207,5966,1231,16029,null,null,16287,null,null,10286,null,null,8261,null,null,7911,null,null,16210,null,null,15178,null,null,8881,null,null,7271,null,null,6830,null,null,11216,null,null,8654,null,null,5497,null,null,3841,null,null,3615,null,null,5174,null,null,3954,null,null,3263,null,null,2467,null,null,1996,null,null,7486,null,null,6500,null,null,2668,null,null,2232,null,null,1381,null,null,7563,null,null,7090,null,null,2539,null,null,2207,null,null,1231,null,null,08
1784936,11944,1383334,13485,401602,9515,265261,9790,136341,5802,1387240,13404,1104316,12996,282924,9664,194108,8648,88816,4823,146214,7032,94832,5455,51382,4193,27804,2512,23578,3403,88162,5408,58536,4088,29626,3633,17497,2378,12129,2562,70189,4964,49014,3558,21175,2813,14464,2326,6711,1427,93131,4838,76636,4603,16495,1843,11388,1708,5107,1362,11944,null,null,13485,null,null,9515,null,null,9790,null,null,5802,null,null,13404,null,null,12996,null,null,9664,null,null,8648,null,null,4823,null,null,7032,null,null,5455,null,null,4193,null,null,2512,null,null,3403,null,null,5408,null,null,4088,null,null,3633,null,null,2378,null,null,2562,null,null,4964,null,null,3558,null,null,2813,null,null,2326,null,null,1427,null,null,4838,null,null,4603,null,null,1843,null,null,1708,null,null,1362,null,null,09
439253,7146,377493,7012,61760,3917,39727,3609,22033,2584,355814,7471,312785,7052,43029,3339,29246,2937,13783,1817,39457,3929,27748,3176,11709,2316,5286,1341,6423,2091,11758,2172,10233,2023,1525,754,1011,630,514,344,12562,2027,9266,1580,3296,1164,2432,1048,864,453,19662,2352,17461,2249,2201,929,1752,765,449,449,7146,null,null,7012,null,null,3917,null,null,3609,null,null,2584,null,null,7471,null,null,7052,null,null,3339,null,null,2937,null,null,1817,null,null,3929,null,null,3176,null,null,2316,null,null,1341,null,null,2091,null,null,2172,null,null,2023,null,null,754,null,null,630,null,null,344,null,null,2027,null,null,1580,null,null,1164,null,null,1048,null,null,453,null,null,2352,null,null,2249,null,null,929,null,null,765,null,null,449,null,null,10
362204,5623,294494,6194,67710,3674,41828,2915,25882,3300,119642,5857,100995,5792,18647,2287,11365,1644,7282,1699,18358,2671,13849,2207,4509,1279,3325,1119,1184,543,130451,5419,103722,5018,26729,2831,14658,1945,12071,2307,71992,3791,58725,3090,13267,2188,9663,1527,3604,1554,21761,2600,17203,2374,4558,1283,2817,887,1741,1068,5623,null,null,6194,null,null,3674,null,null,2915,null,null,3300,null,null,5857,null,null,5792,null,null,2287,null,null,1644,null,null,1699,null,null,2671,null,null,2207,null,null,1279,null,null,1119,null,null,543,null,null,5419,null,null,5018,null,null,2831,null,null,1945,null,null,2307,null,null,3791,null,null,3090,null,null,2188,null,null,1527,null,null,1554,null,null,2600,null,null,2374,null,null,1283,null,null,887,null,null,1068,null,null,11
