B25072_001E,B25072_001M,B25072_002E,B25072_002M,B25072_003E,B25072_003M,B25072_004E,B25072_004M,B25072_005E,B25072_005M,B25072_006E,B25072_006M,B25072_007E,B25072_007M,B25072_008E,B25072_008M,B25072_009E,B25072_009M,B25072_010E,B25072_010M,B25072_011E,B25072_011M,B25072_012E,B25072_012M,B25072_013E,B25072_013M,B25072_014E,B25072_014M,B25072_015E,B25072_015M,B25072_016E,B25072_016M,B25072_017E,B25072_017M,B25072_018E,B25072_018M,B25072_019E,B25072_019M,B25072_020E,B25072_020M,B25072_021E,B25072_021M,B25072_022E,B25072_022M,B25072_023E,B25072_023M,B25072_024E,B25072_024M,B25072_025E,B25072_025M,B25072_026E,B25072_026M,B25072_027E,B25072_027M,B25072_028E,B25072_028M,B25072_029E,B25072_029M,B25072_001M,B25072_001EA,B25072_001MA,B25072_002M,B25072_002EA,B25072_002MA,B25072_003M,B25072_003EA,B25072_003MA,B25072_004M,B25072_004EA,B25072_004MA,B25072_005M,B25072_005EA,B25072_005MA,B25072_006M,B25072_006EA,B25072_006MA,B25072_007M,B25072_007EA,B25072_007MA,B25072_008M,B25072_008EA,B25072_008MA,B25072_009M,B25072_009EA,B25072_009MA,B25072_010M,B25072_010EA,B25072_010MA,B25072_011M,B25072_011EA,B25072_011MA,B25072_012M,B25072_012EA,B25072_012MA,B25072_013M,B25072_013EA,B25072_013MA,B25072_014M,B25072_014EA,B25072_014MA,B25072_015M,B25072_015EA,B25072_015MA,B25072_016M,B25072_016EA,B25072_016MA,B25072_017M,B25072_017EA,B25072_017MA,B25072_018M,B25072_018EA,B25072_018MA,B25072_019M,B25072_019EA,B25072_019MA,B25072_020M,B25072_020EA,B25072_020MA,B25072_021M,B25072_021EA,B25072_021MA,B25072_022M,B25072_022EA,B25072_022MA,B25072_023M,B25072_023EA,B25072_023MA,B25072_024M,B25072_024EA,B25072_024MA,B25072_025M,B25072_025EA,B25072_025MA,B25072_026M,B25072_026EA,B25072_026MA,B25072_027M,B25072_027EA,B25072_027MA,B25072_028M,B25072_028EA,B25072_028MA,B25072_029M,B25072_029EA,B25072_029MA,state
589016,11203,58838,3604,10008,1557,5506,1375,5479,1297,4832,1387,27310,2771,5703,1353,155908,5764,37598,2889,21809,2416,17324,2299,15195,2243,50046,3651,13936,1935,296138,9329,76970,4762,36741,3440,27768,2930,22757,2661,96318,5083,35584,3948,78132,4243,13532,1962,5538,1069,8308,1610,6152,1331,31501,2894,13101,1658,11203,null,null,3604,null,null,1557,null,null,1375,null,null,1297,null,null,1387,null,null,2771,null,null,1353,null,null,5764,null,null,2889,null,null,2416,null,null,2299,null,null,2243,null,null,3651,null,null,1935,null,null,9329,null,null,4762,null,null,3440,null,null,2930,null,null,2661,null,null,5083,null,null,3948,null,null,4243,null,null,1962,null,null,1069,null,null,1610,null,null,1331,null,null,2894,null,null,1658,null,null,45
109544,3813,14616,1965,3374,1057,1866,732,1723,585,980,394,5687,1142,986,400,28065,2597,9764,1498,4203,1140,2314,782,2131,863,7932,1688,1721,647,44283,2699,16239,1453,5074,953,4280,1125,3070,856,11160,1502,4460,981,22580,2061,5299,1105,1883,590,3101,718,2093,563,7726,1376,2478,594,3813,null,null,1965,null,null,1057,null,null,732,null,null,585,null,null,394,null,null,1142,null,null,400,null,null,2597,null,null,1498,null,null,1140,null,null,782,null,null,863,null,null,1688,null,null,647,null,null,2699,null,null,1453,null,null,953,null,null,1125,null,null,856,null,null,1502,null,null,981,null,null,2061,null,null,1105,null,null,590,null,null,718,null,null,563,null,null,1376,null,null,594,null,null,46
892314,14411,98901,5033,15541,2180,11376,2105,12330,2234,6146,1243,42270,3799,11238,2195,233481,7380,64967,4163,31708,3329,25441,3422,18930,2140,73823,4579,18612,2764,442901,9547,118694,5536,49987,4256,47648,4040,37345,3282,143394,6788,45833,3725,117031,5338,20945,2193,8654,1425,12720,1690,9202,1400,45072,3554,20438,2149,14411,null,null,5033,null,null,2180,null,null,2105,null,null,2234,null,null,1243,null,null,3799,null,null,2195,null,null,7380,null,null,4163,null,null,3329,null,null,3422,null,null,2140,null,null,4579,null,null,2764,null,null,9547,null,null,5536,null,null,4256,null,null,4040,null,null,3282,null,null,6788,null,null,3725,null,null,5338,null,null,2193,null,null,1425,null,null,1690,null,null,1400,null,null,3554,null,null,2149,null,null,47
3710141,23471,387486,10944,64516,4113,38491,3344,40319,4561,31920,3276,181628,8256,30612,3506,1088179,16266,299774,9852,156696,7698,127823,7216,91778,6250,356159,12748,55949,3922,1817264,20912,506488,12963,233312,9835,200663,8713,146810,6912,601796,14892,128195,6698,417212,9093,67162,4178,33512,2311,43025,3190,33756,3197,183882,7304,55875,3709,23471,null,null,10944,null,null,4113,null,null,3344,null,null,4561,null,null,3276,null,null,8256,null,null,3506,null,null,16266,null,null,9852,null,null,7698,null,null,7216,null,null,6250,null,null,12748,null,null,3922,null,null,20912,null,null,12963,null,null,9835,null,null,8713,null,null,6912,null,null,14892,null,null,6698,null,null,9093,null,null,4178,null,null,2311,null,null,3190,null,null,3197,null,null,7304,null,null,3709,null,null,48
283881,7719,47015,2495,11076,1453,6358,1195,4520,1032,4022,910,19125,1890,1914,652,88381,4852,27165,2931,13129,2011,11090,1843,6822,1484,25735,2936,4440,1073,121433,5519,34981,3315,17072,2576,13291,2070,10352,2273,39594,3652,6143,1373,27052,1989,3533,911,2587,704,2497,616,1942,607,12975,1657,3518,890,7719,null,null,2495,null,null,1453,null,null,1195,null,null,1032,null,null,910,null,null,1890,null,null,652,null,null,4852,null,null,2931,null,null,2011,null,null,1843,null,null,1484,null,null,2936,null,null,1073,null,null,5519,null,null,3315,null,null,2576,null,null,2070,null,null,2273,null,null,3652,null,null,1373,null,null,1989,null,null,911,null,null,704,null,null,616,null,null,607,null,null,1657,null,null,890,null,null,49
77079,3456,8756,1399,1260,547,882,625,391,287,379,289,5018,1257,826,349,19448,1747,5672,912,2438,753,3036,790,1295,434,6002,1206,1005,415,33874,2617,7981,1322,4745,1098,3481,889,2564,876,12578,1800,2525,772,15001,1435,2044,578,1639,516,1439,495,1920,844,6258,997,1701,577,3456,null,null,1399,null,null,547,null,null,625,null,null,287,null,null,289,null,null,1257,null,null,349,null,null,1747,null,null,912,null,null,753,null,null,790,null,null,434,null,null,1206,null,null,415,null,null,2617,null,null,1322,null,null,1098,null,null,889,null,null,876,null,null,1800,null,null,772,null,null,1435,null,null,578,null,null,516,null,null,495,null,null,844,null,null,997,null,null,577,null,null,50
1083051,12975,97803,4676,13881,2567,10333,1609,8697,1600,8682,1722,50317,3468,5893,1310,291482,7769,75431,4592,44283,3508,34521,3623,29371,3742,95640,4595,12236,1854,548828,11281,145370,6200,72990,4197,55526,4094,43602,3696,195185,7568,36155,3331,144938,5874,24576,2123,12320,1754,14630,1730,13145,1732,58094,3812,22173,2394,12975,null,null,4676,null,null,2567,null,null,1609,null,null,1600,null,null,1722,null,null,3468,null,null,1310,null,null,7769,null,null,4592,null,null,3508,null,null,3623,null,null,3742,null,null,4595,null,null,1854,null,null,11281,null,null,6200,null,null,4197,null,null,4094,null,null,3696,null,null,7568,null,null,3331,null,null,5874,null,null,2123,null,null,1754,null,null,1730,null,null,1732,null,null,3812,null,null,2394,null,null,51
1038756,12363,98399,4465,16166,2375,10453,1862,10286,1709,9516,1886,46164,3227,5814,1526,300490,6810,85443,4882,45502,3093,42494,4126,27471,2790,90155,5157,9425,1521,487809,9009,130657,6834,67671,4219,54788,3638,41320,3309,167918,6873,25455,2474,152058,5534,25590,2726,12668,1590,16749,2053,13284,1577,70825,3801,12942,1720,12363,null,null,4465,null,null,2375,null,null,1862,null,null,1709,null,null,1886,null,null,3227,null,null,1526,null,null,6810,null,null,4882,null,null,3093,null,null,4126,null,null,2790,null,null,5157,null,null,1521,null,null,9009,null,null,6834,null,null,4219,null,null,3638,null,null,3309,null,null,6873,null,null,2474,null,null,5534,null,null,2726,null,null,1590,null,null,2053,null,null,1577,null,null,3801,null,null,1720,null,null,53
199047,6237,20946,2104,4501,1154,1740,638,1509,527,870,399,9938,1576,2388,747,47489,2887,14113,1677,4881,1016,4005,1148,2802,811,16786,2219,4902,1112,98365,4339,24931,2387,9256,1507,7690,1568,7589,1670,29611,2461,19288,2170,32247,2551,5397,1108,3291,851,3491,1051,3043,928,9004,1717,8021,1203,6237,null,null,2104,null,null,1154,null,null,638,null,null,527,null,null,399,null,null,1576,null,null,747,null,null,2887,null,null,1677,null,null,1016,null,null,1148,null,null,811,null,null,2219,null,null,1112,null,null,4339,null,null,2387,null,null,1507,null,null,1568,null,null,1670,null,null,2461,null,null,2170,null,null,2551,null,null,1108,null,null,851,null,null,1051,null,null,928,null,null,1717,null,null,1203,null,null,54
775766,10523,98711,4550,22962,2388,11200,1508,11030,1832,8618,1607,40536,3221,4365,1017,196911,5231,68806,3636,30634,2462,20038,1829,14772,2173,53171,3635,9490,1328,338882,7904,111306,4099,43430,3352,35276,2453,24729,2103,104619,4555,19522,2031,141262,4277,21476,2510,12926,1633,16458,1801,13825,1826,63647,3146,12930,1060,10523,null,null,4550,null,null,2388,null,null,1508,null,null,1832,null,null,1607,null,null,3221,null,null,1017,null,null,5231,null,null,3636,null,null,2462,null,null,1829,null,null,2173,null,null,3635,null,null,1328,null,null,7904,null,null,4099,null,null,3352,null,null,2453,null,null,2103,null,null,4555,null,null,2031,null,null,4277,null,null,2510,null,null,1633,null,null,1801,null,null,1826,null,null,3146,null,null,1060,null,null,55
69725,4085,9242,1699,1488,612,1397,758,847,610,733,471,4476,1323,301,231,19073,1924,6825,1305,2033,705,2764,1207,1518,797,4969,1264,964,468,33151,2811,10022,1945,4512,1076,4157,1228,2343,890,8844,1469,3273,866,8259,1252,1510,475,652,303,858,498,713,403,2533,791,1993,745,4085,null,null,1699,null,null,612,null,null,758,null,null,610,null,null,471,null,null,1323,null,null,231,null,null,1924,null,null,1305,null,null,705,null,null,1207,null,null,797,null,null,1264,null,null,468,null,null,2811,null,null,1945,null,null,1076,null,null,1228,null,null,890,null,null,1469,null,null,866,null,null,1252,null,null,475,null,null,303,null,null,498,null,null,403,null,null,791,null,null,745,null,null,56
386766,8157,21901,2146,1785,692,1521,605,727,572,1115,480,7207,1246,9546,1431,87612,3804,14327,1923,6877,1608,6366,1230,3993,911,22152,2363,33897,2952,208990,6636,27445,2970,14101,1925,10220,1891,7655,1444,51659,3010,97910,5115,68263,3143,7850,1399,5531,1146,4860,1023,3343,804,13303,1747,33376,2568,8157,null,null,2146,null,null,692,null,null,605,null,null,572,null,null,480,null,null,1246,null,null,1431,null,null,3804,null,null,1923,null,null,1608,null,null,1230,null,null,911,null,null,2363,null,null,2952,null,null,6636,null,null,2970,null,null,1925,null,null,1891,null,null,1444,null,null,3010,null,null,5115,null,null,3143,null,null,1399,null,null,1146,null,null,1023,null,null,804,null,null,1747,null,null,2568,null,null,72
584380,11458,60748,3706,8376,1473,6680,1575,4346,1308,3826,1049,29698,2628,7822,1778,147485,5401,39211,3462,16341,2145,16039,2192,8932,1582,51014,3661,15948,2264,292476,8032,76773,4503,28295,3729,29414,3156,21655,2378,93308,5189,43031,3119,83671,4541,12506,1485,7150,971,8739,1659,6074,1338,30008,2528,19194,2279,11458,null,null,3706,null,null,1473,null,null,1575,null,null,1308,null,null,1049,null,null,2628,null,null,1778,null,null,5401,null,null,3462,null,null,2145,null,null,2192,null,null,1582,null,null,3661,null,null,2264,null,null,8032,null,null,4503,null,null,3729,null,null,3156,null,null,2378,null,null,5189,null,null,3119,null,null,4541,null,null,1485,null,null,971,null,null,1659,null,null,1338,null,null,2528,null,null,2279,null,null,01
88253,3611,11852,1608,2593,988,1231,480,1262,537,1154,570,4598,1014,1014,427,25825,2520,7291,1392,4080,1055,3084,872,2512,855,6948,1453,1910,605,41925,2878,13311,1720,5394,1272,4310,951,3010,848,11734,1549,4166,674,8651,1303,2358,677,683,297,1083,564,605,299,3162,834,760,289,3611,null,null,1608,null,null,988,null,null,480,null,null,537,null,null,570,null,null,1014,null,null,427,null,null,2520,null,null,1392,null,null,1055,null,null,872,null,null,855,null,null,1453,null,null,605,null,null,2878,null,null,1720,null,null,1272,null,null,951,null,null,848,null,null,1549,null,null,674,null,null,1303,null,null,677,null,null,297,null,null,564,null,null,299,null,null,834,null,null,289,null,null,02
926038,13205,93487,4496,14612,1819,13897,2276,8436,1433,6520,1423,43917,3979,6105,1097,236415,7265,63280,4141,35038,2870,27443,3149,17605,2740,80451,4492,12598,1902,466846,11675,132175,6247,58753,4065,48993,3592,37886,3399,156580,8251,32459,3001,129290,5211,21649,2128,10815,1581,12995,1497,9285,1355,58211,3759,16335,1882,13205,null,null,4496,null,null,1819,null,null,2276,null,null,1433,null,null,1423,null,null,3979,null,null,1097,null,null,7265,null,null,4141,null,null,2870,null,null,3149,null,null,2740,null,null,4492,null,null,1902,null,null,11675,null,null,6247,null,null,4065,null,null,3592,null,null,3399,null,null,8251,null,null,3001,null,null,5211,null,null,2128,null,null,1581,null,null,1497,null,null,1355,null,null,3759,null,null,1882,null,null,04
405086,8913,48256,3222,10588,1688,5419,1242,4232,1157,2972,974,19102,2376,5943,1312,104860,4728,31485,2646,14679,2436,13001,2270,6670,1512,29759,3671,9266,1890,193067,6319,56930,4120,23104,3156,16626,2102,13340,2125,60712,4027,22355,2617,58903,2970,10840,1594,4783,1012,6394,1365,5800,1225,20494,1976,10592,1423,8913,null,null,3222,null,null,1688,null,null,1242,null,null,1157,null,null,974,null,null,2376,null,null,1312,null,null,4728,null,null,2646,null,null,2436,null,null,2270,null,null,1512,null,null,3671,null,null,1890,null,null,6319,null,null,4120,null,null,3156,null,null,2102,null,null,2125,null,null,4027,null,null,2617,null,null,2970,null,null,1594,null,null,1012,null,null,1365,null,null,1225,null,null,1976,null,null,1423,null,null,05
6000750,23585,343433,8252,36043,3304,26694,2874,32503,3295,32234,2972,190135,5554,25824,2411,1505852,14782,333129,9659,201610,7078,181171,7804,135461,6963,603266,11864,51215,4068,3310398,25220,724430,12440,399338,11751,356948,10140,296060,10109,1382898,16509,150724,7463,841067,11413,109728,5274,58999,3630,83796,5745,78930,3979,435880,9353,73734,4063,23585,null,null,8252,null,null,3304,null,null,2874,null,null,3295,null,null,2972,null,null,5554,null,null,2411,null,null,14782,null,null,9659,null,null,7078,null,null,7804,null,null,6963,null,null,11864,null,null,4068,null,null,25220,null,null,12440,null,null,11751,null,null,10140,null,null,10109,null,null,16509,null,null,7463,null,null,11413,null,null,5274,null,null,3630,null,null,5745,null,null,3979,null,null,9353,null,null,4063,null,null,06
743160,11239,87615,4775,9020,1567,8043,1295,9457,2083,8133,1495,49344,3908,3618,1056,220142,5418,52935,3717,34365,3169,29617,2866,21685,2605,74367,3970,7173,1313,345773,7745,81749,4173,44464,3382,37869,3179,28393,2948,135952,5732,17346,1875,89630,3812,12778,1474,6772,1268,9572,1621,8510,1342,42978,3269,9020,1463,11239,null,null,4775,null,null,1567,null,null,1295,null,null,2083,null,null,1495,null,null,3908,null,null,1056,null,null,5418,null,null,3717,null,null,3169,null,null,2866,null,null,2605,null,null,3970,null,null,1313,null,null,7745,null,null,4173,null,null,3382,null,null,3179,null,null,2948,null,null,5732,null,null,1875,null,null,3812,null,null,1474,null,null,1268,null,null,1621,null,null,1342,null,null,3269,null,null,1463,null,null,08
478196,9202,30517,2489,4945,1294,3154,900,2713,948,2662,966,14997,1875,2046,853,114388,4679,32493,2572,16408,2012,12604,2014,10012,1594,37693,3365,5178,1221,251671,6828,57273,4004,30137,3442,27492,2972,23292,2934,98061,5039,15416,1939,81620,3482,13029,1841,7346,1279,10526,1550,7468,1286,35926,2572,7325,1300,9202,null,null,2489,null,null,1294,null,null,900,null,null,948,null,null,966,null,null,1875,null,null,853,null,null,4679,null,null,2572,null,null,2012,null,null,2014,null,null,1594,null,null,3365,null,null,1221,null,null,6828,null,null,4004,null,null,3442,null,null,2972,null,null,2934,null,null,5039,null,null,1939,null,null,3482,null,null,1841,null,null,1279,null,null,1550,null,null,1286,null,null,2572,null,null,1300,null,null,09
106080,4864,7973,1303,556,324,742,480,710,416,1027,579,3372,881,1566,584,30077,2618,7978,1441,2754,822,2961,958,2524,965,11726,1925,2134,775,52220,3879,14702,2363,6425,1544,5291,1359,5099,1350,16940,2319,3763,1012,15810,1848,2576,739,1516,729,2208,755,1329,623,6304,1419,1877,655,4864,null,null,1303,null,null,324,null,null,480,null,null,416,null,null,579,null,null,881,null,null,584,null,null,2618,null,null,1441,null,null,822,null,null,958,null,null,965,null,null,1925,null,null,775,null,null,3879,null,null,2363,null,null,1544,null,null,1359,null,null,1350,null,null,2319,null,null,1012,null,null,1848,null,null,739,null,null,729,null,null,755,null,null,623,null,null,1419,null,null,655,null,null,10
170865,4218,12006,1326,1409,531,813,365,922,446,968,420,6968,1260,926,462,56686,2869,15783,1815,7681,1458,7497,1311,4939,1126,19271,2364,1515,651,79917,3377,21984,2481,9832,1600,8203,1522,5981,1527,27795,3038,6122,1132,22256,2011,5061,1191,1460,487,2269,642,1892,737,10012,1491,1562,676,4218,null,null,1326,null,null,531,null,null,365,null,null,446,null,null,420,null,null,1260,null,null,462,null,null,2869,null,null,1815,null,null,1458,null,null,1311,null,null,1126,null,null,2364,null,null,651,null,null,3377,null,null,2481,null,null,1600,null,null,1522,null,null,1527,null,null,3038,null,null,1132,null,null,2011,null,null,1191,null,null,487,null,null,642,null,null,737,null,null,1491,null,null,676,null,null,11
