B12006_001E,B12006_001M,B12006_002E,B12006_002M,B12006_003E,B12006_003M,B12006_004E,B12006_004M,B12006_005E,B12006_005M,B12006_006E,B12006_006M,B12006_007E,B12006_007M,B12006_008E,B12006_008M,B12006_009E,B12006_009M,B12006_010E,B12006_010M,B12006_011E,B12006_011M,B12006_012E,B12006_012M,B12006_013E,B12006_013M,B12006_014E,B12006_014M,B12006_015E,B12006_015M,B12006_016E,B12006_016M,B12006_017E,B12006_017M,B12006_018E,B12006_018M,B12006_019E,B12006_019M,B12006_020E,B12006_020M,B12006_021E,B12006_021M,B12006_022E,B12006_022M,B12006_023E,B12006_023M,B12006_024E,B12006_024M,B12006_025E,B12006_025M,B12006_026E,B12006_026M,B12006_027E,B12006_027M,B12006_028E,B12006_028M,B12006_029E,B12006_029M,B12006_030E,B12006_030M,B12006_031E,B12006_031M,B12006_032E,B12006_032M,B12006_033E,B12006_033M,B12006_034E,B12006_034M,B12006_035E,B12006_035M,B12006_036E,B12006_036M,B12006_037E,B12006_037M,B12006_038E,B12006_038M,B12006_039E,B12006_039M,B12006_040E,B12006_040M,B12006_041E,B12006_041M,B12006_042E,B12006_042M,B12006_043E,B12006_043M,B12006_044E,B12006_044M,B12006_045E,B12006_045M,B12006_046E,B12006_046M,B12006_047E,B12006_047M,B12006_048E,B12006_048M,B12006_049E,B12006_049M,B12006_050E,B12006_050M,B12006_051E,B12006_051M,B12006_052E,B12006_052M,B12006_053E,B12006_053M,B12006_054E,B12006_054M,B12006_055E,B12006_055M,B12006_056E,B12006_056M,B12006_001M,B12006_001EA,B12006_001MA,B12006_002M,B12006_002EA,B12006_002MA,B12006_003M,B12006_003EA,B12006_003MA,B12006_004M,B12006_004EA,B12006_004MA,B12006_005M,B12006_005EA,B12006_005MA,B12006_006M,B12006_006EA,B12006_006MA,B12006_007M,B12006_007EA,B12006_007MA,B12006_008M,B12006_008EA,B12006_008MA,B12006_009M,B12006_009EA,B12006_009MA,B12006_010M,B12006_010EA,B12006_010MA,B12006_011M,B12006_011EA,B12006_011MA,B12006_012M,B12006_012EA,B12006_012MA,B12006_013M,B12006_013EA,B12006_013MA,B12006_014M,B12006_014EA,B12006_014MA,B12006_015M,B12006_015EA,B12006_015MA,B12006_016M,B12006_016EA,B12006_016MA,B12006_017M,B12006_017EA,B12006_017MA,B12006_018M,B12006_018EA,B12006_018MA,B12006_019M,B12006_019EA,B12006_019MA,B12006_020M,B12006_020EA,B12006_020MA,B12006_021M,B12006_021EA,B12006_021MA,B12006_022M,B12006_022EA,B12006_022MA,B12006_023M,B12006_023EA,B12006_023MA,B12006_024M,B12006_024EA,B12006_024MA,B12006_025M,B12006_025EA,B12006_025MA,B12006_026M,B12006_026EA,B12006_026MA,B12006_027M,B12006_027EA,B12006_027MA,B12006_028M,B12006_028EA,B12006_028MA,B12006_029M,B12006_029EA,B12006_029MA,B12006_030M,B12006_030EA,B12006_030MA,B12006_031M,B12006_031EA,B12006_031MA,B12006_032M,B12006_032EA,B12006_032MA,B12006_033M,B12006_033EA,B12006_033MA,B12006_034M,B12006_034EA,B12006_034MA,B12006_035M,B12006_035EA,B12006_035MA,B12006_036M,B12006_036EA,B12006_036MA,B12006_037M,B12006_037EA,B12006_037MA,B12006_038M,B12006_038EA,B12006_038MA,B12006_039M,B12006_039EA,B12006_039MA,B12006_040M,B12006_040EA,B12006_040MA,B12006_041M,B12006_041EA,B12006_041MA,B12006_042M,B12006_042EA,B12006_042MA,B12006_043M,B12006_043EA,B12006_043MA,B12006_044M,B12006_044EA,B12006_044MA,B12006_045M,B12006_045EA,B12006_045MA,B12006_046M,B12006_046EA,B12006_046MA,B12006_047M,B12006_047EA,B12006_047MA,B12006_048M,B12006_048EA,B12006_048MA,B12006_049M,B12006_049EA,B12006_049MA,B12006_050M,B12006_050EA,B12006_050MA,B12006_051M,B12006_051EA,B12006_051MA,B12006_052M,B12006_052EA,B12006_052MA,B12006_053M,B12006_053EA,B12006_053MA,B12006_054M,B12006_054EA,B12006_054MA,B12006_055M,B12006_055EA,B12006_055MA,B12006_056M,B12006_056EA,B12006_056MA,state
2809340,2920,1091152,11741,560271,8282,284150,7349,210831,6681,73319,4529,276121,7095,530881,7938,248967,5978,187915,6876,61052,4895,281914,7212,1039787,16294,525881,8857,262325,6736,245866,6436,16459,2199,263556,5983,513906,10234,206716,7029,187654,6407,19062,2442,307190,7624,72686,4523,31272,3162,16180,2730,13561,2423,2619,946,15092,1917,41414,3493,17780,2193,12827,1941,4953,1248,23634,2533,208300,5409,38871,2870,5035,1243,4480,1171,555,406,33836,2617,169429,4799,16117,2065,14580,1971,1537,531,153312,4761,397415,10715,159985,6915,86210,5723,76580,5567,9630,1989,73775,4237,237430,6421,113184,4702,99610,4435,13574,2408,124246,5009,2920,null,null,11741,null,null,8282,null,null,7349,null,null,6681,null,null,4529,null,null,7095,null,null,7938,null,null,5978,null,null,6876,null,null,4895,null,null,7212,null,null,16294,null,null,8857,null,null,6736,null,null,6436,null,null,2199,null,null,5983,null,null,10234,null,null,7029,null,null,6407,null,null,2442,null,null,7624,null,null,4523,null,null,3162,null,null,2730,null,null,2423,null,null,946,null,null,1917,null,null,3493,null,null,2193,null,null,1941,null,null,1248,null,null,2533,null,null,5409,null,null,2870,null,null,1243,null,null,1171,null,null,406,null,null,2617,null,null,4799,null,null,2065,null,null,1971,null,null,531,null,null,4761,null,null,10715,null,null,6915,null,null,5723,null,null,5567,null,null,1989,null,null,4237,null,null,6421,null,null,4702,null,null,4435,null,null,2408,null,null,5009,null,null,72
3897741,5319,1164940,16315,613079,10525,355736,8070,311823,8008,43913,3668,257343,7938,551861,10024,341465,8762,303259,9443,38206,3292,210396,7794,1857518,22095,928867,11746,639539,10297,622768,10278,16771,2271,289328,6519,928651,12809,512672,11285,498210,11273,14462,1878,415979,8803,90861,5597,35249,3177,21507,2051,18882,2106,2625,793,13742,2041,55612,4760,30882,3697,27836,3321,3046,1043,24730,2590,285939,7522,60974,3700,11707,1614,11290,1617,417,266,49267,3081,224965,6204,36688,3082,34881,2949,1807,686,188277,5855,498483,10604,223569,7109,126615,5562,118058,5519,8557,1517,96954,5231,274914,7687,155852,6607,144693,6581,11159,1658,119062,4828,5319,null,null,16315,null,null,10525,null,null,8070,null,null,8008,null,null,3668,null,null,7938,null,null,10024,null,null,8762,null,null,9443,null,null,3292,null,null,7794,null,null,22095,null,null,11746,null,null,10297,null,null,10278,null,null,2271,null,null,6519,null,null,12809,null,null,11285,null,null,11273,null,null,1878,null,null,8803,null,null,5597,null,null,3177,null,null,2051,null,null,2106,null,null,793,null,null,2041,null,null,4760,null,null,3697,null,null,3321,null,null,1043,null,null,2590,null,null,7522,null,null,3700,null,null,1614,null,null,1617,null,null,266,null,null,3081,null,null,6204,null,null,3082,null,null,2949,null,null,686,null,null,5855,null,null,10604,null,null,7109,null,null,5562,null,null,5519,null,null,1517,null,null,5231,null,null,7687,null,null,6607,null,null,6581,null,null,1658,null,null,4828,null,null,01
575088,1406,201280,5311,120333,3979,86916,3913,75691,3602,11225,2094,33417,2504,80947,3195,57094,3031,50322,2945,6772,1245,23853,2109,277447,7178,141748,4011,111706,4330,106941,4264,4765,1202,30042,2181,135699,4551,89116,4026,85274,3982,3842,865,46583,2742,10560,1669,5196,1215,3819,1145,3546,1132,273,211,1377,597,5364,1149,4379,1053,4086,1038,293,167,985,430,20457,1659,5596,1005,2161,723,2001,712,160,153,3435,754,14861,1435,3526,736,3293,713,233,144,11335,1189,65344,4404,29765,2548,20427,2183,18422,2217,2005,787,9338,1418,35579,3036,24634,2286,23238,2233,1396,480,10945,1627,1406,null,null,5311,null,null,3979,null,null,3913,null,null,3602,null,null,2094,null,null,2504,null,null,3195,null,null,3031,null,null,2945,null,null,1245,null,null,2109,null,null,7178,null,null,4011,null,null,4330,null,null,4264,null,null,1202,null,null,2181,null,null,4551,null,null,4026,null,null,3982,null,null,865,null,null,2742,null,null,1669,null,null,1215,null,null,1145,null,null,1132,null,null,211,null,null,597,null,null,1149,null,null,1053,null,null,1038,null,null,167,null,null,430,null,null,1659,null,null,1005,null,null,723,null,null,712,null,null,153,null,null,754,null,null,1435,null,null,736,null,null,713,null,null,144,null,null,1189,null,null,4404,null,null,2548,null,null,2183,null,null,2217,null,null,787,null,null,1418,null,null,3036,null,null,2286,null,null,2233,null,null,480,null,null,1627,null,null,02
5483490,3781,1764659,20570,972554,12370,649856,12093,578445,11192,71411,4567,322698,9032,792105,12537,526319,11408,478222,11095,48097,4574,265786,8764,2613256,24042,1320589,12939,876595,11906,846363,11562,30232,2527,443994,8415,1292667,13584,661245,11182,634766,10800,26479,2656,631422,11304,93398,4644,37690,3475,25608,2844,23887,2898,1721,598,12082,1789,55708,3853,37516,3107,34360,2929,3156,829,18192,2352,316372,8294,77226,3805,15118,1955,13956,1899,1162,547,62108,3387,239146,7362,41271,3506,37563,3359,3708,1000,197875,6133,695805,15999,296600,9990,178058,7858,167765,7906,10293,1454,118542,5466,399205,11094,247839,8735,233247,8374,14592,2094,151366,5824,3781,null,null,20570,null,null,12370,null,null,12093,null,null,11192,null,null,4567,null,null,9032,null,null,12537,null,null,11408,null,null,11095,null,null,4574,null,null,8764,null,null,24042,null,null,12939,null,null,11906,null,null,11562,null,null,2527,null,null,8415,null,null,13584,null,null,11182,null,null,10800,null,null,2656,null,null,11304,null,null,4644,null,null,3475,null,null,2844,null,null,2898,null,null,598,null,null,1789,null,null,3853,null,null,3107,null,null,2929,null,null,829,null,null,2352,null,null,8294,null,null,3805,null,null,1955,null,null,1899,null,null,547,null,null,3387,null,null,7362,null,null,3506,null,null,3359,null,null,1000,null,null,6133,null,null,15999,null,null,9990,null,null,7858,null,null,7906,null,null,1454,null,null,5466,null,null,11094,null,null,8735,null,null,8374,null,null,2094,null,null,5824,null,null,04
2358465,4617,631743,11063,344381,7877,202479,6297,182162,6091,20317,2200,141902,6061,287362,6628,171972,6606,157239,6059,14733,2796,115390,5524,1175019,17939,591308,9653,400866,8000,391498,8226,9368,1920,190442,6111,583711,10605,326675,7545,318831,7290,7844,1238,257036,7983,62477,4526,25701,2689,16219,2438,14704,2259,1515,671,9482,1507,36776,3894,21779,2940,18839,2827,2940,992,14997,2170,165161,5452,37732,2840,6970,1511,6660,1517,310,249,30762,2332,127429,4259,22251,2110,21548,2086,703,340,105178,4012,324065,11021,144787,6016,79831,4578,73881,4579,5950,1438,64956,4005,179278,7681,106943,6706,101593,6196,5350,1396,72335,4750,4617,null,null,11063,null,null,7877,null,null,6297,null,null,6091,null,null,2200,null,null,6061,null,null,6628,null,null,6606,null,null,6059,null,null,2796,null,null,5524,null,null,17939,null,null,9653,null,null,8000,null,null,8226,null,null,1920,null,null,6111,null,null,10605,null,null,7545,null,null,7290,null,null,1238,null,null,7983,null,null,4526,null,null,2689,null,null,2438,null,null,2259,null,null,671,null,null,1507,null,null,3894,null,null,2940,null,null,2827,null,null,992,null,null,2170,null,null,5452,null,null,2840,null,null,1511,null,null,1517,null,null,249,null,null,2332,null,null,4259,null,null,2110,null,null,2086,null,null,340,null,null,4012,null,null,11021,null,null,6016,null,null,4578,null,null,4579,null,null,1438,null,null,4005,null,null,7681,null,null,6706,null,null,6196,null,null,1396,null,null,4750,null,null,05
31191530,9769,11241076,43239,6084954,27680,4114237,31911,3701169,30984,413068,11651,1970717,20302,5156122,25453,3344955,28584,3045885,26880,299070,9432,1811167,22332,14743155,63349,7473796,34993,5573930,30501,5380370,30592,193560,7320,1899866,20150,7269359,36319,4135614,30227,3933264,30940,202350,7082,3133745,24236,651577,14376,265961,9202,183591,7369,171255,6783,12336,2067,82370,4586,385616,10229,253399,8739,234195,8031,19204,2528,132217,5926,1587940,20242,339390,9839,74640,4321,69476,4143,5164,1223,264750,7513,1248550,15554,225306,9087,212180,9202,13126,1795,1023244,11989,2967782,31532,1209936,19009,763652,16291,710139,15442,53513,4077,446284,10120,1757846,22816,1075065,18271,1009125,17618,65940,4921,682781,12428,9769,null,null,43239,null,null,27680,null,null,31911,null,null,30984,null,null,11651,null,null,20302,null,null,25453,null,null,28584,null,null,26880,null,null,9432,null,null,22332,null,null,63349,null,null,34993,null,null,30501,null,null,30592,null,null,7320,null,null,20150,null,null,36319,null,null,30227,null,null,30940,null,null,7082,null,null,24236,null,null,14376,null,null,9202,null,null,7369,null,null,6783,null,null,2067,null,null,4586,null,null,10229,null,null,8739,null,null,8031,null,null,2528,null,null,5926,null,null,20242,null,null,9839,null,null,4321,null,null,4143,null,null,1223,null,null,7513,null,null,15554,null,null,9087,null,null,9202,null,null,1795,null,null,11989,null,null,31532,null,null,19009,null,null,16291,null,null,15442,null,null,4077,null,null,10120,null,null,22816,null,null,18271,null,null,17618,null,null,4921,null,null,12428,null,null,06
4417829,3311,1364028,16640,765135,10441,570232,9391,525805,9755,44427,3820,194903,6755,598893,10127,428445,9235,400775,8640,27670,3354,170448,6221,2261425,21193,1135681,12784,864381,11836,842588,12003,21793,2259,271300,5917,1125744,11814,693401,10375,671460,10199,21941,2297,432343,10654,64572,4037,26392,2534,18063,1957,17351,1916,712,472,8329,1316,38180,3284,28311,2928,25482,2641,2829,1104,9869,1391,198037,6675,47639,3581,13094,1911,12008,1894,1086,524,34545,2746,150398,4733,31563,2841,30336,2769,1227,442,118835,4416,529767,11568,238798,8438,161278,6276,151797,5884,9481,1653,77520,4521,290969,7499,193876,6080,184608,5689,9268,1513,97093,4664,3311,null,null,16640,null,null,10441,null,null,9391,null,null,9755,null,null,3820,null,null,6755,null,null,10127,null,null,9235,null,null,8640,null,null,3354,null,null,6221,null,null,21193,null,null,12784,null,null,11836,null,null,12003,null,null,2259,null,null,5917,null,null,11814,null,null,10375,null,null,10199,null,null,2297,null,null,10654,null,null,4037,null,null,2534,null,null,1957,null,null,1916,null,null,472,null,null,1316,null,null,3284,null,null,2928,null,null,2641,null,null,1104,null,null,1391,null,null,6675,null,null,3581,null,null,1911,null,null,1894,null,null,524,null,null,2746,null,null,4733,null,null,2841,null,null,2769,null,null,442,null,null,4416,null,null,11568,null,null,8438,null,null,6276,null,null,5884,null,null,1653,null,null,4521,null,null,7499,null,null,6080,null,null,5689,null,null,1513,null,null,4664,null,null,08
2919678,3102,998431,12101,531906,7104,362273,7251,322000,7492,40273,3584,169633,6284,466525,7939,327664,7905,295838,6883,31826,3762,138861,5618,1390385,15420,696163,8352,527493,8631,510607,8987,16886,1769,168670,5279,694222,9689,447045,8704,429112,8439,17933,2062,247177,6433,37890,3707,16121,2711,11415,2311,10605,2227,810,422,4706,1187,21769,2649,14852,2328,13657,2291,1195,553,6917,1473,172747,4986,39365,2837,9540,1443,9045,1404,495,363,29825,2508,133382,4190,26265,2527,25587,2486,678,310,107117,3238,320225,8894,126985,4623,88290,3985,81978,3739,6312,1305,38695,3058,193240,7019,128777,5723,121301,5516,7476,1330,64463,3788,3102,null,null,12101,null,null,7104,null,null,7251,null,null,7492,null,null,3584,null,null,6284,null,null,7939,null,null,7905,null,null,6883,null,null,3762,null,null,5618,null,null,15420,null,null,8352,null,null,8631,null,null,8987,null,null,1769,null,null,5279,null,null,9689,null,null,8704,null,null,8439,null,null,2062,null,null,6433,null,null,3707,null,null,2711,null,null,2311,null,null,2227,null,null,422,null,null,1187,null,null,2649,null,null,2328,null,null,2291,null,null,553,null,null,1473,null,null,4986,null,null,2837,null,null,1443,null,null,1404,null,null,363,null,null,2508,null,null,4190,null,null,2527,null,null,2486,null,null,310,null,null,3238,null,null,8894,null,null,4623,null,null,3985,null,null,3739,null,null,1305,null,null,3058,null,null,7019,null,null,5723,null,null,5516,null,null,1330,null,null,3788,null,null,09
771059,1606,257294,7366,134764,4360,85306,4614,75457,3969,9849,1980,49458,3233,122530,4579,79477,3624,73059,3781,6418,1153,43053,3468,364987,9795,184252,5375,127577,4763,124579,4736,2998,1007,56675,2948,180735,5627,106860,5091,102946,4893,3914,1033,73875,4277,13552,2064,4704,1069,3609,975,3485,962,124,110,1095,435,8848,1803,5594,1414,5211,1369,383,268,3254,1126,47355,2975,10690,1793,2011,664,2004,664,7,12,8679,1715,36665,2365,6608,1062,6307,1023,301,261,30057,2284,87871,4292,34678,2656,21962,2120,20857,2061,1105,528,12716,1901,53193,3441,34524,3033,32945,2849,1579,823,18669,2117,1606,null,null,7366,null,null,4360,null,null,4614,null,null,3969,null,null,1980,null,null,3233,null,null,4579,null,null,3624,null,null,3781,null,null,1153,null,null,3468,null,null,9795,null,null,5375,null,null,4763,null,null,4736,null,null,1007,null,null,2948,null,null,5627,null,null,5091,null,null,4893,null,null,1033,null,null,4277,null,null,2064,null,null,1069,null,null,975,null,null,962,null,null,110,null,null,435,null,null,1803,null,null,1414,null,null,1369,null,null,268,null,null,1126,null,null,2975,null,null,1793,null,null,664,null,null,664,null,null,12,null,null,1715,null,null,2365,null,null,1062,null,null,1023,null,null,261,null,null,2284,null,null,4292,null,null,2656,null,null,2120,null,null,2061,null,null,528,null,null,1901,null,null,3441,null,null,3033,null,null,2849,null,null,823,null,null,2117,null,null,10
569932,1139,320078,6712,151478,3815,106891,4218,98235,4377,8656,1610,44587,4118,168600,4701,119111,4614,107487,4489,11624,1664,49489,2856,162777,7471,84462,4073,68046,3827,66571,3826,1475,551,16416,1617,78315,4542,57619,3687,55842,3589,1777,647,20696,2079,11119,1641,4554,1082,2921,950,2509,915,412,320,1633,630,6565,1115,4243,999,3903,975,340,279,2322,642,24733,2333,4742,983,585,320,585,320,0,203,4157,972,19991,1940,4720,1159,4193,1079,527,428,15271,1639,51225,3639,21625,2831,12802,2008,11954,1939,848,497,8823,1773,29600,2260,18306,1752,16846,1681,1460,574,11294,1580,1139,null,null,6712,null,null,3815,null,null,4218,null,null,4377,null,null,1610,null,null,4118,null,null,4701,null,null,4614,null,null,4489,null,null,1664,null,null,2856,null,null,7471,null,null,4073,null,null,3827,null,null,3826,null,null,551,null,null,1617,null,null,4542,null,null,3687,null,null,3589,null,null,647,null,null,2079,null,null,1641,null,null,1082,null,null,950,null,null,915,null,null,320,null,null,630,null,null,1115,null,null,999,null,null,975,null,null,279,null,null,642,null,null,2333,null,null,983,null,null,320,null,null,320,null,null,203,null,null,972,null,null,1940,null,null,1159,null,null,1079,null,null,428,null,null,1639,null,null,3639,null,null,2831,null,null,2008,null,null,1939,null,null,497,null,null,1773,null,null,2260,null,null,1752,null,null,1681,null,null,574,null,null,1580,null,null,11
