B24041_001E,B24041_001M,B24041_002E,B24041_002M,B24041_003E,B24041_003M,B24041_004E,B24041_004M,B24041_005E,B24041_005M,B24041_006E,B24041_006M,B24041_007E,B24041_007M,B24041_008E,B24041_008M,B24041_009E,B24041_009M,B24041_010E,B24041_010M,B24041_011E,B24041_011M,B24041_012E,B24041_012M,B24041_013E,B24041_013M,B24041_014E,B24041_014M,B24041_015E,B24041_015M,B24041_016E,B24041_016M,B24041_017E,B24041_017M,B24041_018E,B24041_018M,B24041_019E,B24041_019M,B24041_020E,B24041_020M,B24041_021E,B24041_021M,B24041_022E,B24041_022M,B24041_023E,B24041_023M,B24041_024E,B24041_024M,B24041_025E,B24041_025M,B24041_026E,B24041_026M,B24041_027E,B24041_027M,B24041_001M,B24041_001EA,B24041_001MA,B24041_002M,B24041_002EA,B24041_002MA,B24041_003M,B24041_003EA,B24041_003MA,B24041_004M,B24041_004EA,B24041_004MA,B24041_005M,B24041_005EA,B24041_005MA,B24041_006M,B24041_006EA,B24041_006MA,B24041_007M,B24041_007EA,B24041_007MA,B24041_008M,B24041_008EA,B24041_008MA,B24041_009M,B24041_009EA,B24041_009MA,B24041_010M,B24041_010EA,B24041_010MA,B24041_011M,B24041_011EA,B24041_011MA,B24041_012M,B24041_012EA,B24041_012MA,B24041_013M,B24041_013EA,B24041_013MA,B24041_014M,B24041_014EA,B24041_014MA,B24041_015M,B24041_015EA,B24041_015MA,B24041_016M,B24041_016EA,B24041_016MA,B24041_017M,B24041_017EA,B24041_017MA,B24041_018M,B24041_018EA,B24041_018MA,B24041_019M,B24041_019EA,B24041_019MA,B24041_020M,B24041_020EA,B24041_020MA,B24041_021M,B24041_021EA,B24041_021MA,B24041_022M,B24041_022EA,B24041_022MA,B24041_023M,B24041_023EA,B24041_023MA,B24041_024M,B24041_024EA,B24041_024MA,B24041_025M,B24041_025EA,B24041_025MA,B24041_026M,B24041_026EA,B24041_026MA,B24041_027M,B24041_027EA,B24041_027MA,state
44456,1465,51376,3439,31067,1856,70253,5033,45647,2159,41549,958,50747,3761,32278,934,50726,2002,47898,4017,63440,6094,52437,7626,56036,2059,57194,3615,53276,3540,50330,2750,64369,3667,87585,56290,32232,1813,45124,2308,48781,1731,41060,1349,27409,2615,36287,3409,24705,1793,41541,2078,55046,2381,1465,null,null,3439,null,null,1856,null,null,5033,null,null,2159,null,null,958,null,null,3761,null,null,934,null,null,2002,null,null,4017,null,null,6094,null,null,7626,null,null,2059,null,null,3615,null,null,3540,null,null,2750,null,null,3667,null,null,56290,null,null,1813,null,null,2308,null,null,1731,null,null,1349,null,null,2615,null,null,3409,null,null,1793,null,null,2078,null,null,2381,null,null,49
44601,1588,28942,3566,27909,3080,55083,19706,45361,2705,48627,2411,45145,5255,35068,2892,47077,4483,45998,4797,61181,27310,48932,3679,48183,3240,50713,3595,40161,6718,59911,8396,77350,4511,54514,470183,31951,2426,44470,2896,54404,4107,40442,1422,32167,4867,37066,10363,31957,3938,37607,1872,56160,4140,1588,null,null,3566,null,null,3080,null,null,19706,null,null,2705,null,null,2411,null,null,5255,null,null,2892,null,null,4483,null,null,4797,null,null,27310,null,null,3679,null,null,3240,null,null,3595,null,null,6718,null,null,8396,null,null,4511,null,null,470183,null,null,2426,null,null,2896,null,null,4107,null,null,1422,null,null,4867,null,null,10363,null,null,3938,null,null,1872,null,null,4140,null,null,50
50917,248,40480,4275,31801,4139,61297,5130,41958,794,50675,760,50909,1127,32230,555,51041,1105,48213,3200,70945,3738,71939,3747,57840,3130,60703,1454,52268,2910,78903,2392,90928,1040,68434,15845,37879,1971,45964,504,48863,988,41811,530,28676,1249,38137,4354,26792,798,44014,3753,79882,2303,248,null,null,4275,null,null,4139,null,null,5130,null,null,794,null,null,760,null,null,1127,null,null,555,null,null,1105,null,null,3200,null,null,3738,null,null,3747,null,null,3130,null,null,1454,null,null,2910,null,null,2392,null,null,1040,null,null,15845,null,null,1971,null,null,504,null,null,988,null,null,530,null,null,1249,null,null,4354,null,null,798,null,null,3753,null,null,2303,null,null,51
51980,248,30399,1226,29896,1143,76815,14487,56929,2396,61447,954,50508,1666,40723,789,56566,1198,51512,964,80541,5053,80077,5125,57441,3588,61783,2001,50353,3526,74363,2769,87562,3828,70612,19278,40407,1800,50123,611,52442,1329,46706,801,31609,551,38697,2756,30268,700,40150,954,62933,1968,248,null,null,1226,null,null,1143,null,null,14487,null,null,2396,null,null,954,null,null,1666,null,null,789,null,null,1198,null,null,964,null,null,5053,null,null,5125,null,null,3588,null,null,2001,null,null,3526,null,null,2769,null,null,3828,null,null,19278,null,null,1800,null,null,611,null,null,1329,null,null,801,null,null,551,null,null,2756,null,null,700,null,null,954,null,null,1968,null,null,53
40244,486,60385,7166,27156,6767,67205,6233,41340,1355,48297,3682,47607,5659,28482,2316,52817,3075,51054,3699,62405,18465,46427,6052,41100,3012,40863,4143,41588,5122,46565,2405,61640,6258,40320,34836,31653,2985,36894,947,41388,1017,34411,2092,20414,871,22126,2410,19984,960,33454,3022,46977,2771,486,null,null,7166,null,null,6767,null,null,6233,null,null,1355,null,null,3682,null,null,5659,null,null,2316,null,null,3075,null,null,3699,null,null,18465,null,null,6052,null,null,3012,null,null,4143,null,null,5122,null,null,2405,null,null,6258,null,null,34836,null,null,2985,null,null,947,null,null,1017,null,null,2092,null,null,871,null,null,2410,null,null,960,null,null,3022,null,null,2771,null,null,54
45257,280,32433,3141,31554,830,55776,8353,50525,653,46463,427,50836,785,35166,967,51240,784,46826,1045,76044,5189,50289,1961,51896,945,52264,1738,48565,4704,51471,684,64792,1748,50773,12327,34377,2448,45038,868,49024,1170,41384,596,26234,809,34649,3161,24472,1087,36843,953,52017,544,280,null,null,3141,null,null,830,null,null,8353,null,null,653,null,null,427,null,null,785,null,null,967,null,null,784,null,null,1045,null,null,5189,null,null,1961,null,null,945,null,null,1738,null,null,4704,null,null,684,null,null,1748,null,null,12327,null,null,2448,null,null,868,null,null,1170,null,null,596,null,null,809,null,null,3161,null,null,1087,null,null,953,null,null,544,null,null,55
46187,1375,66238,9003,23553,7373,79233,5988,46079,4720,51754,6690,54317,12075,31482,2493,61822,4915,54555,11709,86021,8369,52204,2489,44255,4531,45025,4549,42038,5826,51573,2836,72914,9866,-666666666,-222222222,35885,6977,46151,2924,49854,2058,41096,2515,25766,3785,37069,12536,21745,4400,36678,4829,50289,2348,1375,null,null,9003,null,null,7373,null,null,5988,null,null,4720,null,null,6690,null,null,12075,null,null,2493,null,null,4915,null,null,11709,null,null,8369,null,null,2489,null,null,4531,null,null,4549,null,null,5826,null,null,2836,null,null,9866,null,null,-222222222,-,**,6977,null,null,2924,null,null,2058,null,null,2515,null,null,3785,null,null,12536,null,null,4400,null,null,4829,null,null,2348,null,null,56
23198,436,16255,1536,16021,1517,18680,732,18832,1367,22238,1146,25258,1427,20167,781,27677,2792,24518,1733,33363,3800,33161,5381,26827,1092,28913,3024,22308,3362,22557,2195,35261,3464,-666666666,-222222222,16745,426,24560,598,25264,1211,23776,1107,17330,563,18426,1911,17194,571,16667,678,27844,1240,436,null,null,1536,null,null,1517,null,null,732,null,null,1367,null,null,1146,null,null,1427,null,null,781,null,null,2792,null,null,1733,null,null,3800,null,null,5381,null,null,1092,null,null,3024,null,null,3362,null,null,2195,null,null,3464,null,null,-222222222,-,**,426,null,null,598,null,null,1211,null,null,1107,null,null,563,null,null,1911,null,null,571,null,null,678,null,null,1240,null,null,72
40757,294,41597,1990,33003,7351,75703,9452,39469,2381,41076,660,50379,2685,30077,1058,51241,934,48358,3093,61902,6462,49912,3894,46918,1929,49597,2271,40560,2486,49937,2998,67776,3407,51178,32459,28790,3246,40886,565,46143,1152,36782,949,22171,751,31060,2674,21219,757,31300,743,51648,907,294,null,null,1990,null,null,7351,null,null,9452,null,null,2381,null,null,660,null,null,2685,null,null,1058,null,null,934,null,null,3093,null,null,6462,null,null,3894,null,null,1929,null,null,2271,null,null,2486,null,null,2998,null,null,3407,null,null,32459,null,null,3246,null,null,565,null,null,1152,null,null,949,null,null,751,null,null,2674,null,null,757,null,null,743,null,null,907,null,null,01
52669,1885,95873,9678,62197,11060,110337,18857,62008,8146,50447,7477,52785,4854,35204,5483,56921,7799,53491,6334,80914,13142,51999,8167,55749,6230,59363,8156,47269,11389,67266,6322,74733,5342,87015,15758,46115,3562,54249,3665,65675,4806,50046,4144,31156,3622,36372,17481,26962,7562,45808,8632,60591,2899,1885,null,null,9678,null,null,11060,null,null,18857,null,null,8146,null,null,7477,null,null,4854,null,null,5483,null,null,7799,null,null,6334,null,null,13142,null,null,8167,null,null,6230,null,null,8156,null,null,11389,null,null,6322,null,null,5342,null,null,15758,null,null,3562,null,null,3665,null,null,4806,null,null,4144,null,null,3622,null,null,17481,null,null,7562,null,null,8632,null,null,2899,null,null,02
41897,227,45207,4049,31952,1473,61848,2692,40902,948,52180,2271,50426,1506,32373,1041,46486,1483,41506,912,74387,6978,52582,1987,51915,1048,52575,2916,50268,2389,45446,2130,65518,2098,50215,20246,29864,1615,41416,420,41729,392,41013,867,26422,671,34306,3457,25020,937,31910,1027,51434,941,227,null,null,4049,null,null,1473,null,null,2692,null,null,948,null,null,2271,null,null,1506,null,null,1041,null,null,1483,null,null,912,null,null,6978,null,null,1987,null,null,1048,null,null,2916,null,null,2389,null,null,2130,null,null,2098,null,null,20246,null,null,1615,null,null,420,null,null,392,null,null,867,null,null,671,null,null,3457,null,null,937,null,null,1027,null,null,941,null,null,04
36942,424,38075,4770,34138,2696,61567,3531,35597,1982,36540,978,44261,5392,31196,993,47371,2327,46412,1731,55511,12638,44200,6404,44846,3575,46088,1661,40422,4987,40586,1242,56161,6047,61682,17572,28640,2090,38759,1437,41465,676,36213,1445,21650,841,30706,2797,20940,868,34040,3748,40192,2114,424,null,null,4770,null,null,2696,null,null,3531,null,null,1982,null,null,978,null,null,5392,null,null,993,null,null,2327,null,null,1731,null,null,12638,null,null,6404,null,null,3575,null,null,1661,null,null,4987,null,null,1242,null,null,6047,null,null,17572,null,null,2090,null,null,1437,null,null,676,null,null,1445,null,null,841,null,null,2797,null,null,868,null,null,3748,null,null,2114,null,null,05
49930,271,29073,1261,27040,482,67538,11836,46783,583,51523,335,46570,969,36154,378,50537,514,43949,2430,87409,3969,79488,3355,62301,824,71057,746,51169,756,62869,1922,85806,1151,85666,11518,31459,293,51881,279,60144,823,48892,861,30437,280,40458,817,27233,399,32778,1236,69420,1335,271,null,null,1261,null,null,482,null,null,11836,null,null,583,null,null,335,null,null,969,null,null,378,null,null,514,null,null,2430,null,null,3969,null,null,3355,null,null,824,null,null,746,null,null,756,null,null,1922,null,null,1151,null,null,11518,null,null,293,null,null,279,null,null,823,null,null,861,null,null,280,null,null,817,null,null,399,null,null,1236,null,null,1335,null,null,06
48690,707,51594,3366,31682,1955,80379,5820,46360,989,56668,3335,51184,1249,35572,679,51711,1053,49308,3090,70866,3380,72019,4217,60262,1683,61961,2411,52082,4119,63566,3639,77408,3291,76183,39192,36113,1282,46827,834,46501,1156,47134,1404,30373,713,38982,2894,27318,1232,36381,852,58630,3095,707,null,null,3366,null,null,1955,null,null,5820,null,null,989,null,null,3335,null,null,1249,null,null,679,null,null,1053,null,null,3090,null,null,3380,null,null,4217,null,null,1683,null,null,2411,null,null,4119,null,null,3639,null,null,3291,null,null,39192,null,null,1282,null,null,834,null,null,1156,null,null,1404,null,null,713,null,null,2894,null,null,1232,null,null,852,null,null,3095,null,null,08
57435,1053,32301,27113,30969,9751,77154,20414,54631,2854,63335,3372,54998,8557,41411,1018,63707,3912,58175,3487,82311,7039,74299,5763,81652,2015,85980,4061,57673,6364,69704,2450,80077,2817,96670,17744,43228,2742,54795,1473,61684,1313,50237,1231,32271,2299,45666,3329,30465,1376,39263,2788,71901,1447,1053,null,null,27113,null,null,9751,null,null,20414,null,null,2854,null,null,3372,null,null,8557,null,null,1018,null,null,3912,null,null,3487,null,null,7039,null,null,5763,null,null,2015,null,null,4061,null,null,6364,null,null,2450,null,null,2817,null,null,17744,null,null,2742,null,null,1473,null,null,1313,null,null,1231,null,null,2299,null,null,3329,null,null,1376,null,null,2788,null,null,1447,null,null,09
46776,1115,32406,10453,32039,7643,50508,90924,45011,5399,49534,5928,50226,8867,37404,2747,52006,3517,51323,1955,74604,26081,66394,15689,65126,3306,66992,3028,41952,12509,58419,5220,74397,3972,250001,-333333333,31862,2627,46143,2402,50929,1881,42445,3229,26814,1749,38421,8824,25098,1930,37197,3177,52045,6090,1115,null,null,10453,null,null,7643,null,null,90924,null,null,5399,null,null,5928,null,null,8867,null,null,2747,null,null,3517,null,null,1955,null,null,26081,null,null,15689,null,null,3306,null,null,3028,null,null,12509,null,null,5220,null,null,3972,null,null,-333333333,"250,000+",***,2627,null,null,2402,null,null,1881,null,null,3229,null,null,1749,null,null,8824,null,null,1930,null,null,3177,null,null,6090,null,null,10
69926,2917,-666666666,-222222222,-666666666,-222222222,-666666666,-222222222,32149,6864,77932,24128,73750,23707,36020,3600,42269,6940,41950,3756,50522,13572,80327,19966,92014,12485,101657,4367,66482,9434,81539,3466,90519,2910,250001,-333333333,36756,5913,58681,4708,62435,3832,52199,6714,38115,2744,54660,4322,29842,2803,68471,5969,96460,4101,2917,null,null,-222222222,-,**,-222222222,-,**,-222222222,-,**,6864,null,null,24128,null,null,23707,null,null,3600,null,null,6940,null,null,3756,null,null,13572,null,null,19966,null,null,12485,null,null,4367,null,null,9434,null,null,3466,null,null,2910,null,null,-333333333,"250,000+",***,5913,null,null,4708,null,null,3832,null,null,6714,null,null,2744,null,null,4322,null,null,2803,null,null,5969,null,null,4101,null,null,11
