B06008_001E,B06008_001M,B06008_002E,B06008_002M,B06008_003E,B06008_003M,B06008_004E,B06008_004M,B06008_005E,B06008_005M,B06008_006E,B06008_006M,B06008_007E,B06008_007M,B06008_008E,B06008_008M,B06008_009E,B06008_009M,B06008_010E,B06008_010M,B06008_011E,B06008_011M,B06008_012E,B06008_012M,B06008_013E,B06008_013M,B06008_014E,B06008_014M,B06008_015E,B06008_015M,B06008_016E,B06008_016M,B06008_017E,B06008_017M,B06008_018E,B06008_018M,B06008_019E,B06008_019M,B06008_020E,B06008_020M,B06008_021E,B06008_021M,B06008_022E,B06008_022M,B06008_023E,B06008_023M,B06008_024E,B06008_024M,B06008_025E,B06008_025M,B06008_026E,B06008_026M,B06008_027E,B06008_027M,B06008_028E,B06008_028M,B06008_029E,B06008_029M,B06008_030E,B06008_030M,B06008_001M,B06008_001EA,B06008_001MA,B06008_002M,B06008_002EA,B06008_002MA,B06008_003M,B06008_003EA,B06008_003MA,B06008_004M,B06008_004EA,B06008_004MA,B06008_005M,B06008_005EA,B06008_005MA,B06008_006M,B06008_006EA,B06008_006MA,B06008_007M,B06008_007EA,B06008_007MA,B06008_008M,B06008_008EA,B06008_008MA,B06008_009M,B06008_009EA,B06008_009MA,B06008_010M,B06008_010EA,B06008_010MA,B06008_011M,B06008_011EA,B06008_011MA,B06008_012M,B06008_012EA,B06008_012MA,B06008_013M,B06008_013EA,B06008_013MA,B06008_014M,B06008_014EA,B06008_014MA,B06008_015M,B06008_015EA,B06008_015MA,B06008_016M,B06008_016EA,B06008_016MA,B06008_017M,B06008_017EA,B06008_017MA,B06008_018M,B06008_018EA,B06008_018MA,B06008_019M,B06008_019EA,B06008_019MA,B06008_020M,B06008_020EA,B06008_020MA,B06008_021M,B06008_021EA,B06008_021MA,B06008_022M,B06008_022EA,B06008_022MA,B06008_023M,B06008_023EA,B06008_023MA,B06008_024M,B06008_024EA,B06008_024MA,B06008_025M,B06008_025EA,B06008_025MA,B06008_026M,B06008_026EA,B06008_026MA,B06008_027M,B06008_027EA,B06008_027MA,B06008_028M,B06008_028EA,B06008_028MA,B06008_029M,B06008_029EA,B06008_029MA,B06008_030M,B06008_030EA,B06008_030MA,state
886433,992,329809,8392,378370,11140,109496,5943,13759,2088,54999,3466,456783,7426,182937,7266,179310,7719,58544,4426,5053,1348,30939,2535,268667,6966,101872,5588,116296,5279,31391,3154,4565,1250,14543,1795,19494,2984,8232,1924,6804,1464,2866,878,835,483,757,353,141489,6390,36768,4030,75960,5857,16695,2398,3306,996,8760,1810,992,null,null,8392,null,null,11140,null,null,5943,null,null,2088,null,null,3466,null,null,7426,null,null,7266,null,null,7719,null,null,4426,null,null,1348,null,null,2535,null,null,6966,null,null,5588,null,null,5279,null,null,3154,null,null,1250,null,null,1795,null,null,2984,null,null,1924,null,null,1464,null,null,878,null,null,483,null,null,353,null,null,6390,null,null,4030,null,null,5857,null,null,2398,null,null,996,null,null,1810,null,null,44
4046525,3062,1323157,16090,1869137,23119,450289,12120,119615,6722,284327,7982,2124576,18199,808288,13993,843947,15059,230876,8050,71818,5104,169647,6333,1650893,19952,446475,14539,869332,17354,195028,7791,40144,4129,99914,5329,44757,3561,14636,1965,21478,2407,5864,1223,831,381,1948,758,226299,8270,53758,5130,134380,6549,18521,2666,6822,1708,12818,2170,3062,null,null,16090,null,null,23119,null,null,12120,null,null,6722,null,null,7982,null,null,18199,null,null,13993,null,null,15059,null,null,8050,null,null,5104,null,null,6333,null,null,19952,null,null,14539,null,null,17354,null,null,7791,null,null,4129,null,null,5329,null,null,3561,null,null,1965,null,null,2407,null,null,1223,null,null,381,null,null,758,null,null,8270,null,null,5130,null,null,6549,null,null,2666,null,null,1708,null,null,2170,null,null,45
684721,1567,217899,5804,345547,8252,71604,3818,7637,1435,42034,2544,410248,6717,132281,4976,201733,6255,44301,3184,3791,1004,28142,2109,241676,6555,72053,3924,129271,5495,24849,2421,2559,817,12944,1631,5738,1324,2471,919,2266,687,432,420,475,437,94,98,27059,2067,11094,1666,12277,1600,2022,529,812,511,854,431,1567,null,null,5804,null,null,8252,null,null,3818,null,null,1435,null,null,2544,null,null,6717,null,null,4976,null,null,6255,null,null,3184,null,null,1004,null,null,2109,null,null,6555,null,null,3924,null,null,5495,null,null,2421,null,null,817,null,null,1631,null,null,1324,null,null,919,null,null,687,null,null,420,null,null,437,null,null,98,null,null,2067,null,null,1666,null,null,1600,null,null,529,null,null,511,null,null,431,null,null,46
5405690,3971,1640047,15114,2615275,25437,685496,15529,122016,6355,342856,8208,3040305,20181,1055555,14122,1325653,17357,385380,11832,69985,4569,203732,6487,2021741,21048,485234,13022,1089088,19745,276376,10228,44103,3968,126940,4908,45664,3796,16199,2631,22511,2748,4546,1049,1332,708,1076,659,297980,9535,83059,5679,178023,7091,19194,2529,6596,1359,11108,2003,3971,null,null,15114,null,null,25437,null,null,15529,null,null,6355,null,null,8208,null,null,20181,null,null,14122,null,null,17357,null,null,11832,null,null,4569,null,null,6487,null,null,21048,null,null,13022,null,null,19745,null,null,10228,null,null,3968,null,null,4908,null,null,3796,null,null,2631,null,null,2748,null,null,1049,null,null,708,null,null,659,null,null,9535,null,null,5679,null,null,7091,null,null,2529,null,null,1359,null,null,2003,null,null,47
21772944,5640,7216635,39106,10598583,57626,2304218,32077,538215,14897,1115293,13743,11471125,41463,4645308,36059,4707712,35864,1265365,19982,274054,10880,578686,11668,5440984,34262,1412184,24723,2915267,31279,684425,16719,102690,5712,326418,9029,342962,12182,121172,7860,163894,7337,37462,3846,6806,1607,13628,2168,4517873,37862,1037971,22210,2811710,33099,316966,10594,154665,8638,196561,7210,5640,null,null,39106,null,null,57626,null,null,32077,null,null,14897,null,null,13743,null,null,41463,null,null,36059,null,null,35864,null,null,19982,null,null,10880,null,null,11668,null,null,34262,null,null,24723,null,null,31279,null,null,16719,null,null,5712,null,null,9029,null,null,12182,null,null,7860,null,null,7337,null,null,3846,null,null,1607,null,null,2168,null,null,37862,null,null,22210,null,null,33099,null,null,10594,null,null,8638,null,null,7210,null,null,48
2276760,1753,699468,11579,1250915,15712,208300,8079,36771,3837,81306,4282,1247018,14374,422046,10332,656806,11205,109866,5754,17622,2448,40678,2994,761623,13825,207049,9721,436839,11030,74194,4564,11635,2459,31906,3198,26425,3295,8028,1810,15383,2473,2350,850,505,408,159,139,241694,9194,62345,5703,141887,6263,21890,3681,7009,1826,8563,1397,1753,null,null,11579,null,null,15712,null,null,8079,null,null,3837,null,null,4282,null,null,14374,null,null,10332,null,null,11205,null,null,5754,null,null,2448,null,null,2994,null,null,13825,null,null,9721,null,null,11030,null,null,4564,null,null,2459,null,null,3198,null,null,3295,null,null,1810,null,null,2473,null,null,850,null,null,408,null,null,139,null,null,9194,null,null,5703,null,null,6263,null,null,3681,null,null,1826,null,null,1397,null,null,49
527074,954,166400,4514,252308,7008,69451,4322,5449,1244,33466,2153,237592,6449,85079,4278,105201,5084,30014,2947,1770,547,15528,1488,257182,6534,73017,4052,129539,5159,36330,2909,3058,901,15238,1450,5483,943,1535,591,2859,668,907,390,0,151,182,227,26817,1933,6769,1126,14709,1671,2200,750,621,428,2518,673,954,null,null,4514,null,null,7008,null,null,4322,null,null,1244,null,null,2153,null,null,6449,null,null,4278,null,null,5084,null,null,2947,null,null,547,null,null,1488,null,null,6534,null,null,4052,null,null,5159,null,null,2909,null,null,901,null,null,1450,null,null,943,null,null,591,null,null,668,null,null,390,null,null,151,null,null,227,null,null,1933,null,null,1126,null,null,1671,null,null,750,null,null,428,null,null,673,null,null,50
6860841,4316,2232356,20574,3389844,28982,695270,15030,165039,7589,378332,8438,2962133,23197,1193492,17596,1190972,17045,312466,10753,76446,5470,188757,5732,2774638,22581,747923,14566,1526018,21022,293483,7726,62420,4308,144794,5071,141633,6574,50287,4238,68046,3992,16885,2184,2132,679,4283,872,982437,16298,240654,10099,604808,12076,72436,4380,24041,3127,40498,3299,4316,null,null,20574,null,null,28982,null,null,15030,null,null,7589,null,null,8438,null,null,23197,null,null,17596,null,null,17045,null,null,10753,null,null,5470,null,null,5732,null,null,22581,null,null,14566,null,null,21022,null,null,7726,null,null,4308,null,null,5071,null,null,6574,null,null,4238,null,null,3992,null,null,2184,null,null,679,null,null,872,null,null,16298,null,null,10099,null,null,12076,null,null,4380,null,null,3127,null,null,3299,null,null,51
5929275,2890,1858982,15329,2986089,22195,704329,12704,89759,5482,290116,7121,2354251,25647,960502,16659,999583,18016,276154,7265,28705,2357,89307,4451,2491018,27574,629204,14401,1333812,19437,341143,8680,38186,3580,148673,4631,110429,5219,38345,3551,55439,3194,11990,1715,1007,542,3648,1249,973577,19071,230931,11639,597255,14966,75042,4831,21861,2734,48488,3581,2890,null,null,15329,null,null,22195,null,null,12704,null,null,5482,null,null,7121,null,null,25647,null,null,16659,null,null,18016,null,null,7265,null,null,2357,null,null,4451,null,null,27574,null,null,14401,null,null,19437,null,null,8680,null,null,3580,null,null,4631,null,null,5219,null,null,3551,null,null,3194,null,null,1715,null,null,542,null,null,1249,null,null,19071,null,null,11639,null,null,14966,null,null,4831,null,null,2734,null,null,3581,null,null,53
1519860,2114,426757,8877,740184,11258,211104,6908,24895,2485,116920,4472,1018020,9288,279657,6512,493112,10182,143273,5592,14898,2250,87080,4310,463910,9379,137284,7026,227169,6514,62993,4066,9159,1735,27305,2247,8013,1288,2494,825,3886,845,1379,590,80,112,174,247,29917,2880,7322,1844,16017,2040,3459,1003,758,319,2361,831,2114,null,null,8877,null,null,11258,null,null,6908,null,null,2485,null,null,4472,null,null,9288,null,null,6512,null,null,10182,null,null,5592,null,null,2250,null,null,4310,null,null,9379,null,null,7026,null,null,6514,null,null,4066,null,null,1735,null,null,2247,null,null,1288,null,null,825,null,null,845,null,null,590,null,null,112,null,null,247,null,null,2880,null,null,1844,null,null,2040,null,null,1003,null,null,319,null,null,831,null,null,54
4718806,2715,1535358,15510,2360730,22494,514831,10216,45912,3072,261975,6477,3212181,16036,1087413,14333,1572620,17620,341933,8084,25073,2686,185142,4791,1189407,13826,357920,8711,608266,10737,145465,5678,14413,1935,63343,3636,45077,3860,18513,2192,18322,2616,5866,1303,771,378,1605,701,272141,7473,71512,4949,161522,6474,21567,2504,5655,1387,11885,1611,2715,null,null,15510,null,null,22494,null,null,10216,null,null,3072,null,null,6477,null,null,16036,null,null,14333,null,null,17620,null,null,8084,null,null,2686,null,null,4791,null,null,13826,null,null,8711,null,null,10737,null,null,5678,null,null,1935,null,null,3636,null,null,3860,null,null,2192,null,null,2616,null,null,1303,null,null,378,null,null,701,null,null,7473,null,null,4949,null,null,6474,null,null,2504,null,null,1387,null,null,1611,null,null,55
466401,1788,128274,4486,247344,7623,60035,4388,6909,1428,23839,2133,169610,6034,58410,3876,78156,4655,22518,2476,2125,865,8401,1189,275581,6183,65669,4113,157318,6018,34948,2828,3782,943,13864,1642,3822,1175,1123,613,1435,634,1033,648,190,293,41,70,17388,2533,3072,1075,10435,2041,1536,813,812,604,1533,841,1788,null,null,4486,null,null,7623,null,null,4388,null,null,1428,null,null,2133,null,null,6034,null,null,3876,null,null,4655,null,null,2476,null,null,865,null,null,1189,null,null,6183,null,null,4113,null,null,6018,null,null,2828,null,null,943,null,null,1642,null,null,1175,null,null,613,null,null,634,null,null,648,null,null,293,null,null,70,null,null,2533,null,null,1075,null,null,2041,null,null,813,null,null,604,null,null,841,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
3962122,4601,1228770,16210,1858001,22084,498483,10604,90861,5597,286007,7505,2631141,18533,885445,17770,1151766,19490,326716,9106,64550,4656,202664,6553,1137195,17396,289412,10086,593009,12259,157775,7123,23149,2721,73850,4314,40025,4035,14463,2662,19180,2234,3765,1173,899,609,1718,591,153761,5373,39450,3645,94046,4818,10227,1913,2263,772,7775,1575,4601,null,null,16210,null,null,22084,null,null,10604,null,null,5597,null,null,7505,null,null,18533,null,null,17770,null,null,19490,null,null,9106,null,null,4656,null,null,6553,null,null,17396,null,null,10086,null,null,12259,null,null,7123,null,null,2721,null,null,4314,null,null,4035,null,null,2662,null,null,2234,null,null,1173,null,null,609,null,null,591,null,null,5373,null,null,3645,null,null,4818,null,null,1913,null,null,772,null,null,1575,null,null,01
584670,1134,210754,5218,277555,7173,65344,4404,10560,1669,20457,1659,186490,5663,102830,4414,59389,3381,16148,2088,3170,830,4953,765,327803,5821,88183,5120,179225,6357,41922,3264,6071,1408,12402,1318,16176,2051,5902,1327,8212,1370,1420,538,393,269,249,209,54201,3890,13839,2627,30729,2769,5854,1329,926,431,2853,614,1134,null,null,5218,null,null,7173,null,null,4404,null,null,1669,null,null,1659,null,null,5663,null,null,4414,null,null,3381,null,null,2088,null,null,830,null,null,765,null,null,5821,null,null,5120,null,null,6357,null,null,3264,null,null,1408,null,null,1318,null,null,2051,null,null,1327,null,null,1370,null,null,538,null,null,269,null,null,209,null,null,3890,null,null,2627,null,null,2769,null,null,1329,null,null,431,null,null,614,null,null,02
5579306,1354,1860123,19316,2613565,24038,695805,15999,93441,4654,316372,8294,1648127,18849,914690,17161,502690,13568,157834,6189,28708,3181,44205,3645,2952334,16411,716568,13252,1536775,18564,439224,13671,39871,3319,219896,7291,79866,5324,28139,3273,36369,3203,10977,1681,1153,575,3228,1011,898979,16525,200726,8977,537731,13488,87770,5432,23709,2393,49043,4130,1354,null,null,19316,null,null,24038,null,null,15999,null,null,4654,null,null,8294,null,null,18849,null,null,17161,null,null,13568,null,null,6189,null,null,3181,null,null,3645,null,null,16411,null,null,13252,null,null,18564,null,null,13671,null,null,3319,null,null,7291,null,null,5324,null,null,3273,null,null,3203,null,null,1681,null,null,575,null,null,1011,null,null,16525,null,null,8977,null,null,13488,null,null,5432,null,null,2393,null,null,4130,null,null,04
2400908,3547,673936,11143,1175223,17982,324065,11021,62523,4523,165161,5452,1351183,14847,419835,10979,614150,14140,181804,7782,34379,3259,101015,4607,901150,13624,214715,8321,472044,12057,129182,6724,25138,2933,60071,3223,17179,2094,5863,1502,7091,1244,3281,1034,725,417,219,213,131396,5830,33523,3265,81938,4685,9798,1577,2281,904,3856,868,3547,null,null,11143,null,null,17982,null,null,11021,null,null,4523,null,null,5452,null,null,14847,null,null,10979,null,null,14140,null,null,7782,null,null,3259,null,null,4607,null,null,13624,null,null,8321,null,null,12057,null,null,6724,null,null,2933,null,null,3223,null,null,2094,null,null,1502,null,null,1244,null,null,1034,null,null,417,null,null,213,null,null,5830,null,null,3265,null,null,4685,null,null,1577,null,null,904,null,null,868,null,null,05
31696515,3180,11742946,42902,14745426,63272,2967782,31532,652382,14351,1587979,20247,14811222,52346,7577010,35840,5214224,44633,1319098,21650,247510,9430,453380,11393,6063413,42848,1551122,25052,3045817,26804,827858,15620,108290,5999,530326,11006,448698,11675,178888,7714,196416,6517,46345,4008,8722,1752,18327,1992,10373182,43025,2435926,31975,6288969,44681,774481,15669,287860,8420,585946,12046,3180,null,null,42902,null,null,63272,null,null,31532,null,null,14351,null,null,20247,null,null,52346,null,null,35840,null,null,44633,null,null,21650,null,null,9430,null,null,11393,null,null,42848,null,null,25052,null,null,26804,null,null,15620,null,null,5999,null,null,11006,null,null,11675,null,null,7714,null,null,6517,null,null,4008,null,null,1752,null,null,1992,null,null,43025,null,null,31975,null,null,44681,null,null,15669,null,null,8420,null,null,12046,null,null,06
4490574,1715,1436273,16050,2261874,21137,529767,11568,64623,4043,198037,6675,1553884,18953,672508,13052,635688,13286,165591,6052,21935,2023,58162,3639,2349367,17636,623037,12920,1272797,15903,310880,9122,27545,3069,115108,4421,71413,4566,24191,3160,35044,2931,9420,1412,1228,539,1530,608,515910,13089,116537,7089,318345,9903,43876,4259,13915,2290,23237,2440,1715,null,null,16050,null,null,21137,null,null,11568,null,null,4043,null,null,6675,null,null,18953,null,null,13052,null,null,13286,null,null,6052,null,null,2023,null,null,3639,null,null,17636,null,null,12920,null,null,15903,null,null,9122,null,null,3069,null,null,4421,null,null,4566,null,null,3160,null,null,2931,null,null,1412,null,null,539,null,null,608,null,null,13089,null,null,7089,null,null,9903,null,null,4259,null,null,2290,null,null,2440,null,null,08
2966525,975,1044869,11486,1390722,15426,320225,8894,37962,3722,172747,4986,1482593,17042,642263,12452,588663,12433,160926,5866,13341,2070,77400,2967,872658,16586,238894,8648,468579,10824,96250,4499,9076,1685,59859,3307,120755,6401,51010,4617,42691,4578,16436,1914,4068,1077,6550,1018,490519,11924,112702,7049,290789,10265,46613,3676,11477,2033,28938,2848,975,null,null,11486,null,null,15426,null,null,8894,null,null,3722,null,null,4986,null,null,17042,null,null,12452,null,null,12433,null,null,5866,null,null,2070,null,null,2967,null,null,16586,null,null,8648,null,null,10824,null,null,4499,null,null,1685,null,null,3307,null,null,6401,null,null,4617,null,null,4578,null,null,1914,null,null,1077,null,null,1018,null,null,11924,null,null,7049,null,null,10265,null,null,3676,null,null,2033,null,null,2848,null,null,09
782833,911,269029,7469,365026,9797,87871,4292,13552,2064,47355,2975,298552,7672,138010,6179,107106,5710,35537,3219,4645,1286,13254,1422,382416,7977,105512,5848,194634,7732,44854,2922,7518,1698,29898,2353,15468,2521,5404,1495,7359,1565,1850,937,263,197,592,275,86397,5123,20103,2694,55927,3945,5630,1485,1126,509,3611,1311,911,null,null,7469,null,null,9797,null,null,4292,null,null,2064,null,null,2975,null,null,7672,null,null,6179,null,null,5710,null,null,3219,null,null,1286,null,null,1422,null,null,7977,null,null,5848,null,null,7732,null,null,2922,null,null,1698,null,null,2353,null,null,2521,null,null,1495,null,null,1565,null,null,937,null,null,197,null,null,275,null,null,5123,null,null,2694,null,null,3945,null,null,1485,null,null,509,null,null,1311,null,null,10
576040,355,326039,6709,162777,7471,51225,3639,11266,1626,24733,2333,170890,5326,114680,5416,26624,2879,17457,2658,5080,1347,7049,1193,306155,6099,167748,5587,95477,4765,24293,2200,4093,1015,14544,1803,11926,1820,6348,1394,4229,874,994,506,33,55,322,273,87069,4450,37263,3252,36447,4268,8481,1551,2060,636,2818,954,355,null,null,6709,null,null,7471,null,null,3639,null,null,1626,null,null,2333,null,null,5326,null,null,5416,null,null,2879,null,null,2658,null,null,1347,null,null,1193,null,null,6099,null,null,5587,null,null,4765,null,null,2200,null,null,1015,null,null,1803,null,null,1820,null,null,1394,null,null,874,null,null,506,null,null,55,null,null,273,null,null,4450,null,null,3252,null,null,4268,null,null,1551,null,null,636,null,null,954,null,null,11
